SA3_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
12401,0,0,3,6,0,0,10,3,0,14,51,24,18,65,13,5,173,3279,398,203,1176,96,22,5164,0,5,0,0,0,0,12,0,11,10,6,0,0,26,9,13,18,34,0,0,80,22,85,126,60,12,3,318,33,20,32,60,9,0,146,128,16,65,120,12,5,344,398,29,52,216,10,4,703,1327,15,42,352,19,4,1762,1099,7,13,163,9,6,1291,325,0,0,43,7,0,381,128,0,0,11,0,0,141,45,0,0,3,0,0,46,13,0,0,4,0,0,14,7,0,0,9,0,0,16,41,14,22,79,22,16,198,3580,212,387,1170,100,33,5481
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,16,18,3,0,3,0,0,21,144,110,16,89,23,19,406,9229,1902,278,1797,211,77,13500,9,55,8,17,0,0,86,0,119,17,11,0,0,150,19,593,40,30,13,3,702,57,296,160,61,15,3,597,74,138,62,73,0,3,353,506,138,88,138,77,3,950,1680,128,135,308,33,5,2289,5591,147,76,609,57,8,6487,3329,35,7,318,27,4,3711,1451,7,0,114,8,0,1581,327,4,0,19,3,0,355,93,0,0,15,0,0,117,27,0,0,17,0,0,45,51,0,0,9,6,0,61,233,98,28,120,42,42,559,13450,1762,626,1857,273,76,18045
12404,0,0,7,3,0,0,3,3,0,11,39,36,8,27,8,0,125,2525,700,91,522,158,21,4013,0,0,0,3,6,0,17,0,12,7,0,0,0,20,6,91,16,15,6,0,128,16,150,78,16,9,0,272,29,44,25,29,3,0,131,55,57,35,43,64,0,256,388,54,36,92,20,0,585,1254,72,34,178,19,4,1566,750,21,6,98,7,0,877,264,0,0,16,0,0,290,71,0,0,7,0,0,81,34,0,0,7,0,0,38,15,0,0,3,0,0,14,19,0,0,5,0,0,24,62,29,6,24,16,7,152,2963,535,257,537,143,17,4455
12405,0,0,0,0,0,0,5,0,0,3,65,43,7,42,7,7,163,3697,705,74,775,79,34,5362,0,20,3,5,0,0,34,0,29,0,3,0,0,37,14,198,18,11,3,0,238,24,122,43,27,0,4,224,55,43,22,28,0,0,153,208,55,19,45,0,0,323,762,58,24,137,12,4,993,2341,62,15,290,30,12,2758,986,14,0,146,17,0,1163,221,4,0,29,6,0,253,42,0,0,13,0,0,50,12,0,0,3,0,0,16,0,0,0,0,0,0,9,7,0,0,3,3,0,14,105,50,14,59,17,21,263,4779,654,165,793,94,42,6531
12501,0,0,59,51,0,0,18,4,0,67,177,57,32,129,35,21,458,8711,829,147,1671,321,68,11756,12,20,7,6,0,0,50,10,73,25,4,0,0,116,57,288,30,47,20,5,448,63,159,28,82,35,0,366,79,57,4,82,27,0,246,239,80,21,85,40,4,463,899,38,24,166,55,7,1198,3087,53,51,413,105,10,3713,4700,31,19,481,154,17,5396,2391,6,9,210,70,7,2702,750,0,0,86,18,6,863,327,0,0,36,10,0,371,104,0,0,6,3,0,120,95,0,0,22,5,0,128,262,50,14,189,95,61,668,13074,855,242,1916,649,114,16839
12502,0,0,52,21,0,0,3,0,0,26,75,92,18,56,17,4,254,3749,1804,187,826,315,28,6915,10,67,5,3,0,0,78,0,128,7,0,0,0,140,5,665,29,16,5,0,719,10,240,59,36,4,0,352,23,111,45,34,3,0,224,67,115,35,20,197,0,437,208,99,27,55,59,6,455,1151,74,31,154,22,3,1431,2089,53,6,239,25,0,2411,1095,20,0,113,17,0,1243,493,5,0,59,3,0,562,314,0,4,22,0,0,342,125,0,0,17,0,0,139,65,0,0,19,0,0,83,81,87,7,77,21,18,300,5736,1665,254,864,365,31,8913
12503,3,0,24,25,0,0,10,0,0,35,171,208,39,147,41,30,638,9366,3814,481,2340,494,131,16629,14,101,15,15,4,0,142,6,257,24,3,0,0,295,30,1216,116,61,21,12,1452,71,640,240,85,28,9,1073,90,253,70,114,25,0,556,337,277,133,105,38,7,904,1224,193,131,284,56,4,1893,4050,198,89,738,204,23,5301,3321,107,24,570,183,16,4217,1439,21,10,243,81,5,1798,705,0,4,83,40,5,833,132,0,4,34,8,5,178,38,0,0,17,3,0,56,43,0,0,9,4,0,65,282,212,50,258,92,83,981,11779,3477,902,2626,786,171,19747
12504,0,0,50,39,0,0,17,6,0,58,239,136,41,127,26,34,601,16135,2396,453,2498,357,106,21939,12,77,6,10,0,0,104,4,162,15,3,9,0,196,47,913,83,38,25,7,1116,89,323,145,102,11,3,680,112,147,82,96,14,4,452,332,148,94,131,18,9,730,2179,113,102,295,46,11,2743,8344,120,121,721,111,16,9437,6799,55,31,559,74,11,7516,2170,7,3,228,28,3,2446,582,6,0,60,11,0,656,164,5,0,21,5,0,189,48,0,0,19,0,0,71,63,0,0,23,6,0,89,356,127,34,155,34,62,771,21315,2201,716,2453,383,131,27203
12601,0,0,111,65,0,0,17,5,0,89,44,6,6,35,6,12,106,2840,108,95,568,67,23,3698,0,0,6,3,0,0,12,0,4,4,0,0,0,11,7,30,5,8,4,0,56,9,18,20,28,0,4,74,17,5,29,36,6,0,93,27,7,11,37,13,4,93,106,13,4,63,15,0,204,975,8,32,123,22,4,1154,1521,4,20,166,22,0,1736,1067,4,4,83,9,0,1168,454,0,0,60,3,4,523,238,0,0,30,0,0,269,135,0,0,21,0,0,160,118,0,0,25,0,0,145,70,9,6,59,12,11,166,4746,104,145,737,106,24,5867
12602,0,0,288,310,0,0,81,6,0,406,185,98,55,183,36,31,588,12336,1679,338,2476,299,90,17214,10,31,9,10,4,0,64,0,37,19,4,0,0,65,34,214,81,41,11,0,388,67,320,210,105,19,3,736,63,107,63,88,20,0,341,221,138,107,122,57,6,643,1405,90,74,238,33,6,1850,4596,77,71,515,71,12,5334,4412,46,26,474,36,11,5002,3298,11,14,310,20,0,3654,1475,0,6,188,19,3,1696,689,0,4,98,9,0,798,376,3,0,50,0,4,431,580,0,3,102,10,0,688,271,86,47,203,49,51,708,17498,1175,735,2538,352,102,22389
12701,0,0,12,12,0,0,3,0,0,16,104,91,13,77,25,9,322,4016,1969,117,1048,277,48,7476,3,54,3,4,4,0,71,3,117,3,3,0,0,130,10,526,37,13,0,5,592,9,328,30,31,31,0,443,17,158,18,49,14,0,255,80,198,36,68,108,0,487,396,140,34,135,37,3,738,1280,147,31,348,90,9,1904,2870,83,13,395,88,8,3455,2287,6,0,171,18,0,2486,438,0,0,39,9,0,490,101,3,0,22,8,0,137,38,0,0,7,0,0,49,42,0,0,8,3,0,49,175,114,16,149,58,45,548,7752,1872,219,1433,484,72,11838
12702,0,0,26,19,0,0,4,0,0,32,178,170,29,172,50,35,635,10289,3713,401,2565,725,156,17841,18,55,16,17,3,0,102,5,144,14,3,0,0,172,34,919,80,70,20,3,1128,97,677,181,99,42,3,1102,127,336,60,134,34,3,689,413,346,141,224,57,13,1197,2055,265,144,473,156,25,3115,4053,285,123,903,351,28,5742,3749,158,64,595,266,30,4862,1294,16,12,195,107,11,1632,474,3,3,53,14,0,556,107,5,3,21,4,0,138,22,0,0,10,0,0,34,35,4,0,10,3,0,54,224,181,38,271,81,71,869,12706,3389,876,3073,1156,187,21388
12703,0,0,6,34,0,0,4,0,0,36,132,134,19,77,43,24,431,7879,2183,234,1138,679,92,12207,15,76,9,0,6,0,115,0,148,10,0,0,0,163,16,661,78,20,19,7,809,56,341,113,47,4,0,565,95,159,48,50,16,3,372,597,185,98,85,307,0,1271,1675,163,85,188,145,13,2268,3907,135,70,387,128,18,4650,3145,66,21,315,62,5,3615,1500,4,4,123,35,0,1671,461,0,0,44,8,0,519,102,6,0,8,9,0,126,18,0,0,6,0,0,32,24,0,0,6,6,0,37,220,118,23,115,64,43,583,11841,2072,573,1408,813,93,16797
12801,0,0,183,222,0,0,44,5,0,272,110,53,39,91,19,10,319,7214,923,188,1379,234,47,9984,13,34,5,3,3,0,51,0,52,4,0,0,0,59,5,394,32,24,6,0,453,14,110,59,25,5,5,222,18,47,28,38,10,5,141,49,52,22,52,86,0,262,328,40,39,114,40,0,562,1708,35,19,261,28,0,2055,2373,21,5,310,19,0,2727,1644,14,0,216,12,0,1886,1039,0,5,135,7,0,1189,608,6,0,91,6,0,709,380,0,0,44,0,0,433,565,0,0,82,3,0,647,123,53,17,110,25,22,353,8867,849,236,1516,238,39,11754
12802,0,0,61,38,0,0,10,0,0,53,64,51,31,42,10,3,201,3911,770,154,834,130,27,5825,3,19,0,6,0,0,30,0,43,0,3,4,0,48,0,289,24,15,3,0,335,3,103,54,22,4,0,183,8,43,21,27,0,0,98,28,44,23,54,17,0,171,98,47,33,95,18,0,285,1076,23,45,185,24,0,1351,1343,8,11,193,10,0,1568,1087,11,9,130,9,3,1252,606,9,0,68,5,0,686,361,4,5,53,0,3,425,155,0,0,14,0,0,167,90,0,0,19,0,0,108,55,36,13,56,27,11,202,4912,674,237,931,124,30,6913
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
