region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SED10041,44,37,82,122,355,652,628,713,539,3172,5,0,16,30,43,55,38,14,8,209,192,152,259,378,492,547,638,639,407,3704,2360,3894,6279,8129,9509,9481,7025,4367,1937,52981
SED10042,23,51,207,420,745,1257,1400,995,366,5464,10,45,138,155,332,474,489,449,105,2197,419,551,1376,1170,1105,922,794,805,410,7552,2563,5766,13999,12019,10799,8130,5675,3998,1483,64432
SED10043,3,7,15,36,87,210,376,464,304,1502,0,7,12,24,22,41,65,72,19,262,132,173,375,428,415,425,370,431,406,3155,1444,3634,8450,10759,9659,7869,5057,3636,2119,52627
SED10044,33,44,117,205,403,760,817,954,602,3935,4,4,17,33,25,43,38,35,11,210,263,219,351,490,724,677,605,567,365,4261,2129,3703,6805,9120,11767,10944,6032,3705,1608,55813
SED10045,49,64,275,517,961,1253,1054,642,181,4996,9,55,171,296,552,519,356,286,72,2316,449,551,1288,1073,1206,984,811,488,148,6998,3332,6086,12490,11516,12062,8076,4569,2360,550,61041
SED10046,47,53,139,245,545,991,795,491,200,3506,4,5,24,40,50,68,81,63,15,350,365,564,769,780,796,780,692,460,203,5409,2942,5519,10081,10170,9624,8575,5140,2376,816,55243
SED10047,30,38,173,315,627,1003,989,687,286,4148,0,11,74,126,236,270,236,174,60,1187,345,341,729,788,804,758,655,530,367,5317,3202,5651,12014,13263,11561,8150,4521,2494,986,61842
SED10048,39,40,105,187,415,672,658,652,360,3128,6,4,19,7,15,29,21,17,12,130,264,217,414,552,604,561,541,510,224,3887,2750,4657,9324,10772,10489,8842,5243,3034,1112,56223
SED10049,11,4,41,46,90,154,220,255,207,1028,3,15,26,23,17,9,28,38,16,175,151,280,930,756,573,506,425,366,324,4311,1393,3906,12929,13686,10336,7252,4697,2930,1545,58674
SED10050,18,20,50,137,251,588,799,839,422,3124,0,16,28,24,64,115,140,175,59,621,343,651,1291,1199,1050,955,884,754,417,7544,2205,5657,11007,11865,10600,8550,5872,4026,1734,61516
SED10051,13,24,67,150,338,668,1013,811,233,3317,4,9,38,52,117,202,317,299,75,1113,303,788,1448,1173,849,706,581,475,233,6556,1975,7495,18128,14720,9876,6698,4002,2491,819,66204
SED10052,9,14,45,86,202,443,489,415,197,1900,6,6,17,28,43,65,56,66,21,308,167,191,391,416,519,465,346,323,217,3035,2532,5248,8912,10274,10873,8454,3962,1998,833,53086
SED10053,7,15,31,62,114,291,354,418,333,1625,3,7,15,22,25,26,44,31,24,197,123,149,344,422,419,379,389,528,365,3118,1652,3641,7620,9811,8800,7514,5536,3758,1692,50024
SED10054,30,43,61,127,343,659,679,545,266,2753,3,10,15,14,19,40,67,61,17,246,283,323,659,785,853,726,548,437,216,4830,2133,4197,8865,11259,11469,8938,5047,2543,967,55418
SED10055,69,75,226,372,701,1105,809,491,237,4085,5,21,78,99,160,171,157,104,35,830,417,431,778,898,830,770,609,344,138,5215,3670,6213,11898,12210,11132,7956,4136,1853,695,59763
SED10056,22,38,114,212,425,891,680,430,167,2979,0,4,39,31,58,75,85,73,20,385,270,262,561,615,677,649,526,366,165,4091,2959,5658,11008,11300,10832,8281,3905,1709,555,56207
SED10057,76,76,170,221,615,1264,1398,1103,480,5403,0,6,19,25,37,53,60,52,9,261,251,249,445,511,753,812,968,1031,527,5547,1942,3025,6036,7679,9537,9496,7150,4487,1530,50882
SED10058,51,48,120,215,485,1058,1058,1233,614,4882,0,6,25,21,42,59,81,108,40,382,285,423,803,811,827,730,797,694,317,5687,2186,3771,7669,8803,9744,8364,6048,4111,1504,52200
SED10059,43,54,117,202,411,836,1136,1067,551,4417,7,6,6,13,20,28,24,34,15,153,198,163,314,479,611,757,960,1136,713,5331,1852,2646,5017,7248,9216,10292,9181,5844,2296,53592
SED10060,33,33,90,122,256,438,474,639,435,2520,0,8,24,87,237,110,74,73,25,638,173,358,673,575,671,602,588,676,550,4866,1763,6202,11277,9319,9468,7814,4680,3449,1757,55729
SED10061,5,8,24,36,36,74,100,129,88,500,0,7,26,16,15,5,14,25,8,116,204,433,1679,1182,825,767,571,452,333,6446,1077,4534,17925,13462,9759,8736,6006,3102,1658,66259
SED10062,52,69,127,200,443,974,1116,1018,478,4477,6,6,17,27,33,58,60,38,16,261,255,303,496,590,603,691,799,706,353,4796,2671,4547,6980,8420,9969,9718,7347,4176,1570,55398
SED10063,19,19,61,91,282,635,696,666,445,2914,5,18,47,48,104,129,168,144,41,704,168,297,615,463,552,473,440,484,253,3745,1949,5500,11504,10117,10239,7847,5297,3820,1843,58116
SED10064,38,44,130,209,441,908,837,827,469,3903,4,11,31,39,47,59,68,43,17,319,306,334,696,793,634,699,708,617,258,5045,2402,4137,8344,9525,9808,8878,6240,3866,1416,54616
SED10065,47,42,98,200,505,1063,1082,999,637,4673,6,5,10,27,22,33,45,45,15,208,240,241,481,573,735,755,835,766,447,5073,1885,2682,5324,7646,10465,10950,7937,4409,1874,53172
SED10066,41,43,137,199,333,620,598,584,388,2943,6,18,128,210,267,230,202,188,55,1304,349,715,1736,1123,911,734,616,678,407,7269,2233,6720,20708,14324,11314,8099,4785,3465,1625,73273
SED10067,34,37,80,151,314,652,525,509,290,2592,6,3,13,23,27,44,41,37,20,214,205,294,611,538,588,595,528,458,267,4084,2220,4869,10103,9290,8944,8511,4863,2627,1146,52573
SED10068,11,12,23,40,71,169,244,259,224,1053,0,5,9,15,17,18,14,31,18,127,137,177,337,497,503,500,481,557,795,3984,1561,3340,6405,9616,10154,9073,6155,3675,2444,52423
SED10069,36,29,70,130,318,637,890,839,508,3457,3,3,14,11,18,21,22,18,8,118,138,158,239,328,505,609,839,1025,596,4437,1552,2536,5116,7560,9187,9538,8841,5904,2265,52499
SED10070,38,37,78,156,333,719,820,751,409,3341,3,6,6,22,46,38,46,34,11,212,232,241,458,534,626,708,906,881,542,5128,2118,3680,7113,8353,9171,9512,8353,4720,1816,54836
SED10071,28,40,90,170,414,776,658,447,206,2829,6,9,30,40,101,93,104,98,39,520,284,404,851,806,705,580,412,252,103,4397,3086,6327,15844,16232,12468,8384,4017,1801,587,68746
SED10072,16,25,59,125,334,858,1278,1062,549,4306,0,16,60,74,119,231,262,257,88,1107,257,446,1103,855,730,705,629,634,365,5724,1797,5082,13097,11265,9394,7818,5681,4054,1937,60125
SED10073,9,43,34,84,239,474,577,644,340,2444,6,15,65,66,100,116,143,166,55,732,179,552,773,502,520,525,469,536,530,4586,2040,7128,12873,10817,9942,7962,5027,3749,1773,61311
SED10074,38,33,103,156,434,949,970,823,316,3822,7,8,10,21,29,67,86,99,28,355,215,184,365,459,559,593,734,641,185,3935,2356,4022,7887,9101,9525,8266,6116,3457,936,51666
SED10075,10,32,144,329,674,1349,1331,858,256,4983,4,20,88,154,355,417,356,356,109,1859,235,274,464,512,634,646,578,413,157,3913,2840,5599,9727,9937,10982,9410,5042,2513,741,56791
SED10076,42,39,90,144,400,886,1071,986,474,4132,5,4,17,22,24,21,44,36,10,183,283,332,598,664,825,772,1004,1087,545,6110,2002,3061,5826,7691,9616,10172,8886,5599,1971,54824
SED10077,12,24,70,114,266,596,903,876,350,3211,6,20,111,76,128,204,218,289,82,1134,290,675,1379,802,831,688,602,721,641,6629,2173,7739,16491,11163,10860,8162,5130,3905,1859,67482
SED10078,38,24,57,120,315,671,786,782,428,3221,0,0,6,15,17,23,33,21,16,131,182,151,250,420,535,611,790,910,373,4222,2167,3341,5943,8344,9337,9053,7807,4908,1566,52466
SED10079,11,50,111,103,155,279,264,264,111,1348,9,66,165,63,59,62,55,78,48,605,614,2321,5734,2633,1827,1418,925,584,452,16508,2378,12839,36836,18016,11428,9014,5157,2579,1182,99429
SED10080,60,60,120,179,458,853,964,869,429,3992,0,7,16,23,31,39,33,35,14,198,265,244,471,575,661,682,798,794,425,4915,2273,3931,7677,8760,9758,9065,6733,4055,1514,53766
SED10081,15,9,26,63,148,340,350,488,339,1778,0,0,0,14,17,19,12,17,10,89,179,170,280,412,539,560,621,787,647,4195,1920,3503,5831,8389,9655,8711,6274,4636,2070,50989
SED10082,32,46,84,147,305,550,576,698,482,2920,7,6,9,20,19,26,30,29,29,175,211,204,371,545,612,583,669,823,609,4627,2321,4186,7846,9120,9856,8593,6093,4431,2179,54625
SED10083,29,37,109,218,397,732,782,727,301,3332,3,17,61,62,76,109,133,129,45,635,229,256,610,546,664,573,625,580,341,4424,2136,4696,11342,10841,9868,8520,5181,3260,1170,57014
SED10084,31,41,81,137,279,585,1020,1007,568,3749,0,4,6,13,16,27,19,42,10,137,198,184,370,498,596,665,829,1173,604,5117,1933,3073,6304,8511,9724,9412,8077,6307,2435,55776
SED10085,51,37,107,165,454,840,931,830,430,3845,6,7,10,16,33,35,31,27,18,183,289,252,546,685,691,680,667,555,216,4581,2397,4105,8388,9810,10328,9086,5980,3381,1210,54685
SED10086,12,15,26,37,44,105,152,195,178,764,3,5,12,11,14,21,19,20,12,117,280,589,2070,1353,974,811,700,579,405,7761,1362,4650,15918,12305,9161,7897,5332,3354,1922,61901
SED10087,45,54,157,181,355,670,774,772,448,3456,6,6,27,28,26,27,28,27,13,188,230,260,395,430,534,559,569,550,287,3814,3044,5720,9031,9233,9550,8367,5496,3523,1489,55453
SED10088,10,11,48,87,161,342,420,454,236,1769,3,14,24,42,46,65,87,85,38,404,134,192,455,509,529,436,447,505,338,3545,1676,3911,8835,12122,10525,7668,5763,3930,1653,56083
SED10089,36,37,75,133,290,590,595,681,433,2870,3,10,17,16,32,28,29,50,24,209,213,289,437,428,495,495,529,663,438,3987,2761,5859,9086,8978,8790,7694,5202,3650,1696,53716
SED10090,8,10,37,45,79,223,271,328,212,1213,0,12,24,45,41,57,62,80,51,372,191,345,805,697,524,485,420,359,296,4122,1481,4625,12822,13099,10430,8269,4918,3110,1643,60397
SED10091,40,37,72,163,406,744,574,467,228,2731,3,0,26,33,49,66,60,45,20,302,340,342,525,637,702,603,463,369,144,4125,3112,5228,9394,10829,10870,8990,4633,2253,779,56088
SED10092,42,68,155,209,474,1055,1397,1315,526,5241,3,12,35,46,74,128,218,282,70,868,249,505,687,565,698,718,771,897,419,5509,2595,7172,10585,9038,9484,7987,6295,4730,1788,59674
SED10093,40,43,128,210,445,790,867,778,442,3743,0,3,9,22,28,70,60,41,21,254,307,220,460,592,650,719,878,966,531,5323,2723,4162,8369,10154,9629,8577,6680,4464,1889,56647
SED19494,35,32,55,74,96,110,98,45,16,561,3,6,10,21,23,17,6,7,0,93,121,222,568,597,596,392,240,86,66,2888,585,1311,2652,2103,1891,1674,969,242,121,11548
SED19797,0,0,0,0,0,3,6,7,3,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,7,7,0,21,3,6,4,8,11,26,27,24,3,112
