region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SED10011,2902,79,0,3,82,3,2987,90,105,5,3,113,0,203,5,8,3,0,11,0,16,3,0,0,3,3,0,6,98,113,8,6,127,0,225,0,0,0,0,0,0,0,3000,192,8,9,209,3,3212,2910,65,0,3,68,0,2978,91,114,0,0,114,0,205,0,3,3,0,6,0,6,5,0,0,3,3,0,8,96,117,3,3,123,0,219,3,0,0,0,0,0,3,3009,182,3,6,191,0,3200,1761,40,0,4,44,0,1805,41,55,0,0,55,0,96,0,0,0,0,0,0,0,3,0,0,0,0,0,3,44,55,0,0,55,0,99,3,3,0,0,3,0,6,1808,98,0,4,102,0,1910,1109,17,0,0,17,0,1126,29,34,3,3,40,0,69,0,0,0,0,0,0,0,4,0,0,0,0,0,4,33,34,3,3,40,0,73,0,0,0,0,0,0,0,1142,51,3,3,57,0,1199,1405,21,0,0
SED10012,2959,27,0,3,30,0,2989,48,69,8,0,77,0,125,0,0,0,0,0,3,3,3,0,0,10,10,0,13,51,69,8,10,87,3,141,4,0,0,0,0,0,4,3014,96,8,13,117,3,3134,3124,23,0,0,23,0,3147,44,71,7,0,78,0,122,0,4,0,0,4,0,4,4,0,0,4,4,0,8,48,75,7,4,86,0,134,0,0,0,0,0,3,3,3172,98,7,4,109,3,3284,1891,13,0,0,13,0,1904,16,34,0,3,37,0,53,3,3,4,0,7,0,10,3,0,0,7,7,0,10,22,37,4,10,51,0,73,0,0,0,0,0,0,0,1913,50,4,10,64,0,1977,1308,11,0,4,15,0,1323,8,22,0,0,22,0,30,0,3,3,0,6,0,6,0,0,0,0,0,0,0,8,25,3,0,28,0,36,0,0,0,0,0,0,0,1316,36,3,4,43,0,1359,1562,11,0,0
SED10013,381,62,3,0,65,3,449,121,1560,213,0,1773,5,1899,10,555,532,0,1087,0,1097,0,0,0,18,18,0,18,131,2115,745,18,2878,5,3014,3,9,8,0,17,20,40,515,2186,756,18,2960,28,3503,324,59,0,0,59,0,383,81,1514,191,0,1705,5,1791,4,506,699,6,1211,0,1215,3,0,0,16,16,3,22,88,2020,890,22,2932,8,3028,0,7,5,0,12,13,25,412,2086,895,22,3003,21,3436,209,28,4,0,32,0,241,52,830,132,0,962,0,1014,3,324,486,0,810,5,818,0,3,0,9,12,0,12,55,1157,618,9,1784,5,1844,0,7,0,0,7,6,13,264,1192,622,9,1823,11,2098,134,20,0,0,20,0,154,20,509,92,0,601,0,621,3,232,391,0,623,3,629,0,0,3,8,11,0,11,23,741,486,8,1235,3,1261,0,4,0,0,4,6,10,157,765,486,8,1259,9,1425,197,17,0,0
SED10014,3945,180,0,9,189,3,4137,181,539,21,3,563,0,744,3,41,22,0,63,0,66,7,3,0,3,6,0,13,191,583,43,6,632,0,823,5,0,0,0,0,3,8,4141,763,43,15,821,6,4968,3742,178,4,0,182,3,3927,158,597,22,0,619,0,777,3,41,41,0,82,0,85,12,0,0,11,11,0,23,173,638,63,11,712,0,885,3,0,0,0,0,0,3,3918,816,67,11,894,3,4815,2074,74,0,4,78,0,2152,56,393,20,0,413,0,469,0,21,26,0,47,0,47,0,0,0,3,3,0,3,56,414,46,3,463,0,519,0,0,0,0,0,4,4,2130,488,46,7,541,4,2675,1459,52,0,5,57,0,1516,44,254,15,0,269,0,313,3,19,17,0,36,0,39,0,0,0,4,4,0,4,47,273,32,4,309,0,356,4,0,0,0,0,0,4,1510,325,32,9,366,0,1876,1775,56,0,0
SED10015,2072,100,0,9,109,0,2181,154,1107,26,0,1133,0,1287,3,86,43,0,129,0,132,0,0,0,7,7,0,7,157,1193,69,7,1269,0,1426,0,6,0,0,6,7,13,2229,1299,69,16,1384,7,3620,1706,83,0,6,89,3,1798,119,1023,28,3,1054,0,1173,3,103,54,0,157,0,160,5,3,0,6,9,0,14,127,1129,82,9,1220,0,1347,0,7,0,0,7,8,15,1833,1219,82,15,1316,11,3160,1028,44,0,0,44,3,1075,66,619,26,0,645,0,711,0,82,34,0,116,0,116,4,0,0,6,6,0,10,70,701,60,6,767,0,837,0,3,0,0,3,3,6,1098,748,60,6,814,6,1918,709,26,0,5,31,0,740,41,383,26,0,409,4,454,0,50,20,0,70,0,70,0,3,0,0,3,0,3,41,436,46,0,482,4,527,0,3,0,0,3,3,6,750,465,46,5,516,7,1273,911,30,0,0
SED10016,1612,211,4,0,215,3,1830,263,1672,85,0,1757,5,2025,4,163,156,0,319,3,326,5,0,0,4,4,0,9,272,1835,241,4,2080,8,2360,5,10,0,0,10,3,18,1889,2056,245,4,2305,14,4208,1187,158,0,0,158,0,1345,193,1447,85,3,1535,7,1735,4,156,222,0,378,0,382,0,0,0,5,5,0,5,197,1603,307,8,1918,7,2122,0,6,0,3,9,8,17,1384,1767,307,11,2085,15,3484,637,57,0,0,57,0,694,99,790,55,0,845,3,947,6,89,138,0,227,0,233,0,0,0,4,4,0,4,105,879,193,4,1076,3,1184,0,7,0,0,7,5,12,742,943,193,4,1140,8,1890,374,32,0,0,32,0,406,48,511,40,6,557,3,608,0,56,103,0,159,0,159,0,0,0,3,3,0,3,48,567,143,9,719,3,770,3,3,0,0,3,0,6,425,602,143,9,754,3,1182,517,30,0,0
SED10017,2102,109,0,4,113,3,2218,197,1165,43,4,1212,5,1414,0,90,29,0,119,0,119,0,0,0,4,4,0,4,197,1255,72,8,1335,5,1537,0,6,0,0,6,4,10,2299,1370,72,12,1454,12,3765,2229,114,0,0,114,0,2343,153,1254,42,0,1296,0,1449,3,104,78,0,182,0,185,3,0,0,0,0,0,3,159,1358,120,0,1478,0,1637,0,3,0,0,3,5,8,2388,1475,120,0,1595,5,3988,1418,35,4,0,39,0,1457,96,874,37,0,911,0,1007,0,74,53,0,127,0,127,0,0,0,0,0,0,0,96,948,90,0,1038,0,1134,0,3,0,0,3,0,3,1514,986,94,0,1080,0,2594,932,32,0,0,32,0,964,60,639,29,0,668,0,728,3,46,50,0,96,0,99,0,3,0,0,3,0,3,63,688,79,0,767,0,830,0,3,0,0,3,0,3,995,723,79,0,802,0,1797,1369,38,0,4
SED10018,3723,34,0,9,43,0,3766,58,69,3,0,72,0,130,0,4,0,0,4,0,4,5,0,0,5,5,0,10,63,73,3,5,81,0,144,0,0,0,0,0,0,0,3786,107,3,14,124,0,3910,3339,26,0,11,37,0,3376,40,48,0,0,48,0,88,0,4,6,0,10,0,10,6,0,0,6,6,0,12,46,52,6,6,64,0,110,0,0,0,0,0,0,0,3385,78,6,17,101,0,3486,2070,19,0,5,24,0,2094,18,15,5,0,20,0,38,0,0,0,0,0,0,0,5,0,0,0,0,0,5,23,15,5,0,20,0,43,0,0,0,0,0,0,0,2093,34,5,5,44,0,2137,1363,10,0,0,10,0,1373,8,15,0,0,15,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,15,0,0,15,0,27,0,0,0,0,0,3,3,1375,25,0,0,25,3,1403,1563,6,0,7
SED10019,2871,78,0,0,78,0,2949,67,135,7,0,142,0,209,0,10,3,0,13,0,13,3,0,0,5,5,0,8,70,145,10,5,160,0,230,0,0,0,0,0,0,0,2941,223,10,5,238,0,3179,2614,56,0,0,56,0,2670,54,98,3,0,101,0,155,3,11,0,0,11,0,14,4,0,0,4,4,0,8,61,109,3,4,116,0,177,0,0,0,0,0,0,0,2675,165,3,4,172,0,2847,1609,14,0,7,21,0,1630,30,59,0,0,59,0,89,0,0,0,0,0,0,0,5,0,0,0,0,0,5,35,59,0,0,59,0,94,0,0,0,0,0,0,0,1644,73,0,7,80,0,1724,1086,17,0,0,17,0,1103,19,34,3,0,37,0,56,0,0,4,0,4,0,4,0,0,0,3,3,0,3,19,34,7,3,44,0,63,0,0,0,0,0,0,0,1105,51,7,3,61,0,1166,1314,14,0,0
SED10020,2674,19,0,4,23,0,2697,51,35,4,0,39,0,90,0,3,0,0,3,0,3,3,0,0,5,5,0,8,54,38,4,5,47,0,101,0,0,0,0,0,0,0,2728,57,4,9,70,0,2798,2661,20,0,0,20,0,2681,44,30,0,0,30,0,74,0,0,0,0,0,0,0,6,0,0,3,3,0,9,50,30,0,3,33,0,83,3,0,0,0,0,0,3,2714,50,0,3,53,0,2767,1762,15,0,0,15,0,1777,26,15,0,0,15,0,41,3,0,3,0,3,0,6,4,0,0,5,5,0,9,33,15,3,5,23,0,56,0,0,0,0,0,0,0,1795,30,3,5,38,0,1833,1212,10,0,0,10,0,1222,11,11,3,0,14,0,25,0,0,3,0,3,0,3,3,0,0,3,3,0,6,14,11,6,3,20,0,34,0,0,0,0,0,0,0,1226,21,6,3,30,0,1256,1423,9,0,6
SED10021,2547,34,0,7,41,4,2592,64,139,9,0,148,0,212,0,24,30,0,54,0,54,3,0,0,3,3,0,6,67,163,39,3,205,0,272,7,0,0,0,0,0,7,2621,197,39,10,246,4,2871,2549,32,4,0,36,0,2585,59,159,3,3,165,0,224,0,16,27,0,43,0,43,6,0,0,5,5,0,11,65,175,30,8,213,0,278,0,4,0,0,4,0,4,2614,211,34,8,253,0,2867,1617,15,3,0,18,0,1635,40,78,0,0,78,0,118,0,11,21,0,32,0,32,3,0,0,4,4,0,7,43,89,21,4,114,0,157,0,3,0,0,3,0,3,1660,107,24,4,135,0,1795,1074,12,0,0,12,0,1086,28,47,3,0,50,0,78,0,9,12,0,21,0,21,3,0,0,4,4,0,7,31,56,15,4,75,0,106,0,0,0,0,0,0,0,1105,68,15,4,87,0,1192,1416,9,0,0
SED10022,3112,174,3,5,182,0,3294,323,641,19,0,660,0,983,0,35,9,0,44,0,44,6,5,0,0,5,0,11,329,681,28,0,709,0,1038,0,0,0,0,0,0,0,3441,855,31,5,891,0,4332,2045,72,0,0,72,0,2117,159,407,11,0,418,0,577,3,23,7,0,30,0,33,12,0,0,3,3,0,15,174,430,18,3,451,0,625,4,3,0,0,3,4,11,2223,505,18,3,526,4,2753,973,31,0,0,31,3,1007,66,189,4,0,193,0,259,0,8,10,0,18,0,18,3,0,0,3,3,0,6,69,197,14,3,214,0,283,0,0,0,0,0,0,0,1042,228,14,3,245,3,1290,554,16,0,0,16,0,570,29,118,3,0,121,0,150,0,0,4,0,4,0,4,3,0,0,0,0,0,3,32,118,7,0,125,0,157,0,0,0,0,0,0,0,586,134,7,0,141,0,727,683,21,0,0
SED10023,2765,98,0,4,102,3,2870,155,331,5,3,339,0,494,4,10,3,0,13,0,17,4,0,0,4,4,3,11,163,341,8,7,356,3,522,0,0,0,0,0,0,0,2928,439,8,11,458,6,3392,2499,89,0,3,92,0,2591,129,323,8,3,334,0,463,3,6,6,0,12,0,15,0,0,0,4,4,0,4,132,329,14,7,350,0,482,0,0,0,0,0,6,6,2631,418,14,10,442,6,3079,1378,44,0,3,47,0,1425,49,186,4,0,190,0,239,0,8,4,0,12,0,12,0,0,0,3,3,0,3,49,194,8,3,205,0,254,0,0,0,0,0,0,0,1427,238,8,6,252,0,1679,896,21,0,3,24,0,920,35,116,0,0,116,0,151,0,11,4,0,15,0,15,0,0,0,0,0,0,0,35,127,4,0,131,0,166,0,0,0,0,0,0,0,931,148,4,3,155,0,1086,1146,25,0,3
SED10024,2584,113,0,3,116,3,2703,184,509,10,0,519,0,703,0,17,12,0,29,0,29,7,0,0,0,0,0,7,191,526,22,0,548,0,739,0,3,0,0,3,0,3,2775,642,22,3,667,3,3445,3316,117,0,6,123,0,3439,231,586,13,0,599,0,830,0,27,20,0,47,0,47,3,0,0,0,0,0,3,234,613,33,0,646,0,880,3,6,0,0,6,3,12,3553,736,33,6,775,3,4331,2154,60,0,3,63,0,2217,132,375,19,0,394,0,526,0,24,14,0,38,0,38,0,0,0,3,3,0,3,132,399,33,3,435,0,567,0,0,0,0,0,5,5,2286,459,33,6,498,5,2789,1366,42,0,3,45,0,1411,69,267,7,0,274,0,343,3,21,12,0,33,0,36,0,0,0,3,3,0,3,72,288,19,3,310,0,382,0,0,0,0,0,0,0,1438,330,19,6,355,0,1793,1867,45,0,0
SED10025,2438,238,3,3,244,0,2682,342,1391,51,0,1442,3,1787,3,90,60,3,153,0,156,0,0,0,0,0,0,0,345,1481,111,3,1595,3,1943,6,3,0,0,3,8,17,2789,1722,114,6,1842,11,4642,1872,152,0,3,155,0,2027,201,1002,33,0,1035,0,1236,0,63,51,0,114,0,114,0,0,0,5,5,0,5,201,1065,84,5,1154,0,1355,3,3,0,0,3,5,11,2076,1220,84,8,1312,5,3393,847,37,0,0,37,0,884,103,542,32,0,574,0,677,3,28,38,0,66,0,69,0,0,0,3,3,0,3,106,570,70,3,643,0,749,0,5,0,0,5,4,9,953,612,70,3,685,4,1642,594,29,0,3,32,0,626,51,343,19,0,362,0,413,0,31,36,0,67,0,67,3,0,0,3,3,0,6,54,374,55,3,432,0,486,0,0,0,0,0,0,0,648,403,55,6,464,0,1112,750,49,0,3
SED10026,3534,31,0,13,44,3,3581,35,91,0,0,91,0,126,0,3,5,0,8,0,8,10,0,0,3,3,0,13,45,94,5,3,102,0,147,0,0,4,0,4,0,4,3579,125,9,16,150,3,3732,3112,19,0,3,22,3,3137,30,86,0,0,86,0,116,0,7,10,0,17,0,17,5,3,0,0,3,0,8,35,96,10,0,106,0,141,0,0,0,0,0,0,0,3147,115,10,3,128,3,3278,1902,6,0,3,9,3,1914,21,49,3,3,55,0,76,0,0,3,0,3,0,3,9,0,0,0,0,0,9,30,49,6,3,58,0,88,0,0,0,0,0,0,0,1932,55,6,6,67,3,2002,1274,6,0,0,6,3,1283,17,31,0,0,31,0,48,3,3,3,0,6,0,9,0,0,0,3,3,0,3,20,34,3,3,40,0,60,0,0,0,0,0,0,0,1294,40,3,3,46,3,1343,1416,4,0,0
SED10027,1792,164,0,5,169,0,1961,186,1424,66,0,1490,3,1679,6,83,66,0,149,0,155,0,4,0,8,12,0,12,192,1511,132,8,1651,3,1846,0,0,0,0,0,3,3,1984,1675,132,13,1820,6,3810,1555,139,0,4,143,3,1701,146,1349,68,3,1420,0,1566,3,122,93,0,215,0,218,3,0,0,7,7,0,10,152,1471,161,10,1642,0,1794,0,4,0,0,4,3,7,1707,1614,161,14,1789,6,3502,863,33,5,3,41,0,904,60,780,48,3,831,0,891,3,78,66,0,144,0,147,0,0,0,7,7,0,7,63,858,114,10,982,0,1045,0,0,0,0,0,4,4,926,891,119,13,1023,4,1953,596,24,0,0,24,0,620,20,485,44,0,529,3,552,3,69,56,0,125,0,128,3,0,0,3,3,0,6,26,554,100,3,657,3,686,0,5,0,0,5,0,5,622,583,100,3,686,3,1311,822,30,0,0
SED10028,1878,105,0,3,108,3,1989,216,1038,35,0,1073,9,1298,0,78,42,0,120,0,120,0,3,0,0,3,0,3,216,1119,77,0,1196,9,1421,0,6,5,0,11,0,11,2094,1230,82,3,1315,12,3421,1937,74,0,0,74,0,2011,129,968,41,7,1016,0,1145,3,104,64,0,168,0,171,5,0,0,0,0,0,5,137,1072,105,7,1184,0,1321,0,7,0,0,7,3,10,2074,1153,105,7,1265,3,3342,1204,35,0,0,35,0,1239,97,713,42,3,758,0,855,0,83,66,0,149,0,149,0,0,0,3,3,0,3,97,796,108,6,910,0,1007,0,4,0,0,4,0,4,1301,835,108,6,949,0,2250,850,18,0,0,18,0,868,37,477,26,5,508,0,545,0,67,60,0,127,0,127,0,3,0,0,3,0,3,37,547,86,5,638,0,675,0,0,0,0,0,0,0,887,565,86,5,656,0,1543,1174,15,0,0
SED10029,661,164,6,4,174,3,838,157,2505,352,0,2857,8,3022,8,531,439,3,973,3,984,0,10,0,19,29,0,29,165,3046,791,22,3859,11,4035,4,15,4,0,19,13,36,830,3225,801,26,4052,27,4909,592,94,4,5,103,3,698,100,2120,275,0,2395,5,2500,3,423,522,0,945,7,955,0,4,0,12,16,0,16,103,2547,797,12,3356,12,3471,0,5,0,0,5,11,16,695,2646,801,17,3464,26,4185,349,47,0,0,47,0,396,34,1051,134,0,1185,5,1224,5,277,357,0,634,5,644,0,3,3,0,6,0,6,39,1331,494,0,1825,10,1874,0,7,0,0,7,9,16,388,1385,494,0,1879,19,2286,249,40,0,0,40,0,289,22,675,103,0,778,0,800,0,232,271,0,503,3,506,0,0,0,4,4,0,4,22,907,374,4,1285,3,1310,3,3,5,0,8,3,14,274,950,379,4,1333,6,1613,330,42,0,0
SED10030,2830,68,3,7,78,0,2908,99,194,5,0,199,0,298,0,22,5,0,27,0,27,6,0,0,3,3,0,9,105,216,10,3,229,0,334,0,0,0,0,0,0,0,2935,284,13,10,307,0,3242,2487,49,3,4,56,3,2546,87,158,3,0,161,0,248,0,15,10,0,25,0,25,0,3,0,0,3,0,3,87,176,13,0,189,0,276,0,0,0,0,0,0,0,2574,225,16,4,245,3,2822,1407,26,0,3,29,3,1439,40,70,3,0,73,0,113,4,3,4,0,7,0,11,0,0,0,3,3,0,3,44,73,7,3,83,0,127,3,0,0,0,0,0,3,1454,99,7,6,112,3,1569,918,20,0,0,20,0,938,21,49,3,0,52,0,73,0,6,3,0,9,0,9,0,0,0,3,3,0,3,21,55,6,3,64,0,85,0,0,0,0,0,0,0,939,75,6,3,84,0,1023,1122,23,0,7
SED10031,2839,51,0,6,57,0,2896,79,79,5,0,84,0,163,3,9,3,0,12,3,18,0,0,0,4,4,0,4,82,88,8,4,100,3,185,0,0,0,0,0,3,3,2921,139,8,10,157,6,3084,2791,49,0,3,52,3,2846,80,102,8,0,110,0,190,3,0,7,0,7,0,10,3,0,0,5,5,0,8,86,102,15,5,122,0,208,0,0,0,0,0,0,0,2877,151,15,8,174,3,3054,1840,27,0,5,32,3,1875,33,53,0,0,53,0,86,0,5,6,0,11,0,11,3,0,0,3,3,0,6,36,58,6,3,67,0,103,0,0,0,0,0,3,3,1876,85,6,8,99,6,1981,1165,15,0,4,19,0,1184,20,33,8,0,41,0,61,0,0,0,0,0,0,0,4,3,0,0,3,0,7,24,36,8,0,44,0,68,0,0,0,0,0,0,0,1189,51,8,4,63,0,1252,1494,19,0,0
SED10032,938,198,7,5,210,0,1148,170,3482,313,0,3795,14,3979,10,450,232,0,682,0,692,6,15,0,26,41,0,47,186,3947,545,26,4518,14,4718,0,15,0,0,15,25,40,1124,4160,552,31,4743,39,5906,728,116,5,0,121,0,849,74,2441,250,0,2691,3,2768,0,329,263,0,592,0,592,3,4,0,26,30,0,33,77,2774,513,26,3313,3,3393,0,9,0,0,9,14,23,805,2899,518,26,3443,17,4265,406,47,6,0,53,0,459,49,1257,146,3,1406,3,1458,0,183,174,4,361,0,361,0,0,0,8,8,0,8,49,1440,320,15,1775,3,1827,0,8,0,0,8,11,19,455,1495,326,15,1836,14,2305,263,34,0,0,34,0,297,34,756,84,0,840,7,881,0,147,132,0,279,0,279,0,0,0,3,3,0,3,34,903,216,3,1122,7,1163,4,4,0,0,4,0,8,301,941,216,3,1160,7,1468,394,29,4,0
SED10033,3400,138,3,3,144,3,3547,183,575,12,3,590,0,773,6,23,3,0,26,0,32,7,0,0,0,0,0,7,196,598,15,3,616,0,812,0,0,0,0,0,0,0,3596,736,18,6,760,3,4359,4195,153,0,3,156,3,4354,155,718,12,4,734,0,889,7,11,7,0,18,0,25,0,4,0,3,7,0,7,162,733,19,7,759,0,921,0,3,0,0,3,3,6,4357,889,19,10,918,6,5281,2497,67,3,3,73,0,2570,70,495,10,3,508,0,578,0,12,10,0,22,3,25,0,0,0,0,0,0,0,70,507,20,3,530,3,603,0,0,0,0,0,4,4,2567,574,23,6,603,7,3177,1531,44,0,0,44,0,1575,34,306,9,0,315,0,349,3,12,7,0,19,0,22,0,0,0,0,0,0,0,37,318,16,0,334,0,371,0,0,0,0,0,4,4,1568,362,16,0,378,4,1950,1939,53,0,0
SED10034,3791,81,0,8,89,3,3883,179,171,0,0,171,0,350,0,9,4,0,13,0,13,8,0,0,0,0,0,8,187,180,4,0,184,0,371,0,0,0,0,0,3,3,3978,261,4,8,273,6,4257,3518,63,0,0,63,3,3584,101,139,6,0,145,0,246,5,9,4,0,13,0,18,3,0,0,3,3,0,6,109,148,10,3,161,0,270,3,0,0,0,0,0,3,3630,211,10,3,224,3,3857,2009,32,0,3,35,0,2044,53,70,0,0,70,0,123,0,6,7,0,13,0,13,3,0,0,3,3,0,6,56,76,7,3,86,0,142,3,0,0,0,0,0,3,2068,108,7,6,121,0,2189,1129,17,0,4,21,0,1150,32,46,5,0,51,0,83,0,3,0,0,3,0,3,0,0,0,0,0,0,0,32,49,5,0,54,0,86,3,0,0,0,0,0,3,1164,66,5,4,75,0,1239,1606,18,3,4
