region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SED10011,0,100,118,64,110,158,79,39,10,678,0,45,167,259,493,968,974,754,357,4017,90,157,89,59,90,129,70,26,12,722,6054,3377,2989,4588,5132,4963,2976,1605,636,32320,0,168,2427,5124,5865,5841,3335,1391,256,24407,0,369,1130,1279,1083,734,197,50,6,4848,0,104,300,774,866,428,172,143,102,2889,12188,0,0,0,0,0,0,0,0,12188,0,3211,0,0,0,0,0,0,0,3211,0,2145,875,325,193,114,14,0,0,3666,0,167,94,59,84,143,123,115,75,860,0,168,81,68,56,41,18,18,33,483,0,214,279,206,226,309,177,77,15,1503,0,95,377,653,1041,1626,1413,992,454,6651,167,295,188,160,196,230,122,46,17,1421,12355,6936,5751,8648,9610,9466,5571,2832,958,62127
SED10012,0,127,60,35,63,71,52,22,8,438,0,96,133,168,387,693,812,872,422,3583,102,154,70,64,87,119,120,58,19,793,6322,3140,2870,4153,4414,4470,3256,1973,670,31268,0,159,2379,4972,5701,6038,4307,1909,316,25781,0,667,1157,1022,834,542,188,55,3,4468,0,156,387,687,582,267,177,154,90,2500,12631,0,0,0,0,0,0,0,0,12631,0,2564,0,0,0,0,0,0,0,2564,0,1715,585,326,258,111,16,0,0,3011,0,220,84,57,94,143,137,117,53,905,0,134,66,34,47,29,21,6,0,337,0,287,149,110,147,148,105,50,8,1004,0,262,386,555,1032,1425,1466,1289,558,6973,213,325,157,157,196,214,201,94,31,1588,12844,6489,5350,7920,8891,8917,6618,3674,1059,61762
SED10013,0,96,113,67,109,83,46,30,4,548,0,52,125,117,228,374,412,371,152,1831,108,113,141,78,70,42,38,30,14,634,7334,5095,5258,5555,5396,4133,2309,1624,509,37213,0,502,3776,5760,6516,5189,2836,1507,261,26347,0,143,537,602,431,210,48,21,0,1992,0,146,779,1439,1353,757,339,320,136,5269,15036,0,0,0,0,0,0,0,0,15036,0,5285,0,0,0,0,0,0,0,5285,0,3009,2938,964,477,177,17,0,0,7582,0,735,591,427,505,495,364,419,193,3729,0,224,330,284,292,138,48,20,9,1345,0,196,261,230,295,196,96,55,10,1339,0,117,352,413,632,710,673,537,201,3635,206,230,270,194,177,101,67,54,14,1313,15242,10587,9834,10313,10678,7973,4488,2933,824,72872
SED10014,0,78,97,34,52,77,38,15,4,395,0,55,136,124,243,418,395,361,171,1903,99,182,115,48,49,55,37,20,6,611,9041,5436,5316,5994,5386,3811,1926,1004,352,38266,0,330,4990,8055,7450,5509,2613,974,173,30094,0,584,1615,1067,744,359,80,14,3,4466,0,182,605,1100,961,424,135,94,61,3562,18276,0,0,0,0,0,0,0,0,18276,0,4559,0,0,0,0,0,0,0,4559,0,4143,1659,404,181,78,8,0,0,6473,0,349,195,114,171,248,179,185,77,1518,0,226,152,86,56,40,20,5,0,585,0,176,253,112,119,153,77,29,4,923,0,123,401,433,541,685,579,483,215,3460,213,322,235,110,109,93,67,27,9,1185,18489,10994,10105,11481,10332,7589,3758,1811,542,75101
SED10015,0,114,80,60,73,82,48,10,3,470,0,64,207,200,333,686,548,402,145,2585,96,154,109,35,53,67,34,24,12,584,6965,4851,4881,4572,4753,4414,2130,1048,330,33944,0,350,3926,5061,5773,5626,2591,847,137,24311,0,558,1280,817,713,391,78,28,3,3868,0,237,786,1103,1024,601,218,148,67,4184,14020,0,0,0,0,0,0,0,0,14020,0,3767,0,0,0,0,0,0,0,3767,0,3519,1955,493,222,91,14,0,0,6294,0,502,296,152,233,327,229,187,90,2016,0,241,168,109,92,53,23,7,3,696,0,213,259,170,183,178,99,26,6,1134,0,147,544,649,790,1171,856,554,189,4900,213,308,261,137,93,119,55,30,15,1231,14233,9842,9475,8691,9123,8557,4163,1827,510,66421
SED10016,0,274,343,180,114,110,59,30,11,1121,0,88,335,475,537,645,600,593,332,3605,59,95,109,68,45,51,30,31,14,502,6376,4313,5874,6360,5509,4112,2806,1884,678,37912,0,389,5021,7245,6537,4886,3435,2054,372,29939,0,284,1271,1111,816,431,92,30,0,4035,0,43,313,819,1053,574,303,283,131,3519,13075,0,0,0,0,0,0,0,0,13075,0,4033,0,0,0,0,0,0,0,4033,0,2169,2138,915,470,155,27,0,0,5874,0,585,524,195,221,268,260,261,124,2438,0,352,448,112,112,82,27,20,3,1156,0,630,887,393,317,253,137,52,20,2689,0,183,723,917,1076,1147,934,853,428,6261,123,182,238,144,103,85,51,44,20,990,13198,8850,11563,11851,10705,7881,5266,3597,1098,74009
SED10017,0,58,103,44,49,46,23,11,4,338,0,45,103,96,162,327,409,433,250,1825,37,88,60,40,20,40,27,21,11,344,6626,5169,3633,5233,5943,4798,2591,1295,475,35763,0,126,3242,7695,9276,7741,4168,1376,227,33851,0,174,540,507,401,242,75,10,4,1953,0,39,123,431,750,454,164,120,47,2128,13770,0,0,0,0,0,0,0,0,13770,0,6426,0,0,0,0,0,0,0,6426,0,2836,2136,449,169,73,9,0,0,5672,0,370,213,64,103,150,191,219,127,1437,0,165,115,59,38,36,13,10,0,436,0,151,257,106,94,86,51,24,4,773,0,104,274,245,332,535,557,554,327,2928,78,163,134,74,52,63,44,33,14,655,13848,10554,7034,9630,11215,9380,5272,2346,750,70029
SED10018,0,143,99,47,104,100,57,17,3,570,0,84,153,156,345,682,621,697,310,3048,158,196,80,65,78,78,61,35,13,764,7556,4550,4413,4898,4715,4447,2667,1614,504,35364,0,302,3632,5507,5687,5955,3460,1415,221,26179,0,1007,1909,1339,896,423,134,35,10,5753,0,301,753,1115,898,387,196,193,73,3916,15116,0,0,0,0,0,0,0,0,15116,0,2923,0,0,0,0,0,0,0,2923,0,3083,1015,448,286,130,17,0,0,4979,0,331,142,86,147,215,184,157,74,1336,0,276,131,84,73,42,20,7,4,637,0,272,297,163,222,183,129,30,3,1299,0,212,543,565,897,1265,1014,967,421,5884,297,390,223,176,162,137,97,51,17,1550,15413,9097,8645,9483,9268,8737,5251,2855,823,69572
SED10019,0,171,146,41,60,62,43,25,10,558,0,87,193,211,362,675,733,800,377,3438,101,122,101,56,36,66,45,32,11,570,5758,3830,3605,4283,4412,3757,3016,2114,683,31458,0,169,2950,4989,5289,4804,3749,2251,443,24644,0,564,1404,988,636,317,130,36,3,4078,0,157,427,846,910,363,231,202,101,3237,11761,0,0,0,0,0,0,0,0,11761,0,3135,0,0,0,0,0,0,0,3135,0,2353,920,426,323,141,20,0,0,4183,0,286,156,70,118,128,148,145,83,1134,0,184,125,47,45,30,15,4,3,453,0,389,381,125,144,138,88,53,14,1332,0,194,493,601,820,1076,1070,1081,516,5851,194,250,209,143,99,106,68,44,19,1132,11955,7681,7065,8235,8384,7103,5519,3816,1182,60940
SED10020,0,152,86,60,124,115,77,38,9,661,0,103,144,163,498,820,878,955,473,4034,137,165,82,69,137,169,146,70,23,998,6416,3571,2953,4046,4964,4964,3775,2315,804,33808,0,206,2004,4035,5289,6221,4807,2351,370,25283,0,728,1158,1147,1113,759,277,77,11,5270,0,274,663,1010,870,329,188,203,116,3653,12899,0,0,0,0,0,0,0,0,12899,0,2676,0,0,0,0,0,0,0,2676,0,1956,599,371,327,155,25,0,0,3433,0,322,115,92,140,199,184,163,105,1320,0,233,111,75,91,58,30,6,0,604,0,307,227,138,263,283,155,82,18,1473,0,223,414,589,1255,1692,1569,1421,629,7792,281,365,226,181,285,323,246,108,35,2050,13180,7290,5517,7638,9633,10019,7481,4411,1284,66453
SED10021,0,311,149,76,148,118,72,31,12,917,0,103,194,205,531,872,863,835,424,4027,119,203,90,58,117,137,100,54,15,893,6273,3899,3306,4326,5208,4727,3288,2060,747,33834,0,231,2358,4540,5456,5746,4049,2224,405,25009,0,619,1250,1117,1038,746,254,66,6,5096,0,205,595,1065,1012,406,152,143,101,3679,12561,0,0,0,0,0,0,0,0,12561,0,2980,0,0,0,0,0,0,0,2980,0,1972,707,287,229,134,22,0,0,3351,0,286,131,57,115,169,136,108,111,1113,0,287,175,80,68,55,26,14,7,712,0,589,369,185,307,266,160,71,16,1963,0,240,481,596,1201,1645,1356,1187,583,7289,245,387,220,146,226,244,189,85,22,1764,12806,7796,6286,8073,9652,9411,6344,3898,1251,65517
SED10022,0,1533,2082,410,155,137,77,38,17,4449,0,220,847,959,685,806,703,712,436,5368,57,151,240,102,46,48,31,21,13,709,5294,4525,8728,6449,4303,3167,2048,1466,716,36696,0,113,4165,6544,4301,3137,2014,1139,291,21704,0,654,4330,2115,1034,489,130,31,9,8792,0,32,125,535,770,430,181,155,90,2318,10679,0,0,0,0,0,0,0,0,10679,0,2466,0,0,0,0,0,0,0,2466,0,921,806,317,229,103,12,0,0,2388,0,552,468,136,106,119,141,119,92,1733,0,358,469,91,47,40,13,3,8,1029,0,2985,4038,857,364,292,158,69,26,8789,0,447,1616,1770,1379,1417,1084,963,566,9242,129,270,424,202,106,93,51,34,16,1325,10808,8798,16441,12567,8336,6120,3784,2513,1098,70465
SED10023,0,218,289,78,64,66,29,19,5,768,0,129,376,319,384,577,664,947,558,3954,64,124,124,49,40,58,41,31,12,543,5491,3842,4261,4615,4445,3731,2589,2271,921,32166,0,141,2894,5739,5600,5014,3270,2201,507,25366,0,507,1842,920,646,384,107,37,6,4449,0,48,226,632,825,387,174,181,122,2595,11150,0,0,0,0,0,0,0,0,11150,0,3354,0,0,0,0,0,0,0,3354,0,2283,1249,325,273,150,21,0,0,4301,0,272,222,72,95,128,137,171,95,1192,0,122,136,51,49,26,12,13,0,409,0,451,716,225,157,149,61,44,14,1817,0,256,893,813,957,1077,1003,1221,730,6950,126,230,261,132,88,106,76,50,16,1085,11276,7664,8439,8909,8690,7421,4861,3918,1490,62668
SED10024,0,31,35,33,38,49,24,13,13,236,0,45,60,71,109,282,480,683,466,2196,38,83,43,25,33,29,30,21,9,311,6887,4135,2137,4825,5462,4058,3045,1965,822,33336,0,46,1738,7222,8463,6390,4691,2334,533,31417,0,67,352,427,456,256,106,27,8,1699,0,20,50,321,680,359,163,150,88,1831,14002,0,0,0,0,0,0,0,0,14002,0,5811,0,0,0,0,0,0,0,5811,0,1849,1392,403,227,111,10,5,0,3997,0,306,148,54,54,109,159,168,112,1110,0,151,110,51,58,22,13,10,0,415,0,58,105,65,80,94,49,26,17,494,0,98,156,172,222,426,646,884,579,3183,89,143,98,52,68,58,53,28,9,598,14091,8549,4149,8767,10308,7825,5890,3632,1346,64557
SED10025,0,510,680,180,105,95,56,28,11,1665,0,107,483,465,457,633,682,723,398,3948,66,94,124,66,52,50,34,19,14,519,6270,4412,6907,6249,5204,4153,2673,1862,734,38464,0,282,5817,7929,6387,5212,3326,1870,352,31175,0,485,2152,1159,780,448,130,28,6,5188,0,29,178,606,887,487,198,206,124,2715,12589,0,0,0,0,0,0,0,0,12589,0,3789,0,0,0,0,0,0,0,3789,0,1918,1685,558,362,117,26,5,0,4671,0,512,514,133,140,178,171,217,120,1985,0,384,410,95,46,26,20,11,3,995,0,1122,1560,409,250,199,122,57,21,3740,0,238,1030,966,942,1093,1038,935,497,6739,137,189,264,139,116,80,64,31,19,1039,12726,8948,13610,11994,9910,7840,5095,3360,1142,74625
SED10026,0,227,132,49,75,71,47,24,11,636,0,192,310,258,477,698,812,850,377,3974,139,207,99,66,92,106,91,67,16,883,7401,4115,3967,4363,4685,3937,2909,1875,626,33878,0,258,2915,4781,5629,5110,3507,1709,300,24209,0,1011,1608,1025,732,424,163,29,0,4992,0,297,704,1014,754,302,177,182,91,3521,14890,0,0,0,0,0,0,0,0,14890,0,2641,0,0,0,0,0,0,0,2641,0,2081,634,296,253,111,18,0,0,3393,0,378,115,78,148,151,167,118,62,1217,0,232,91,58,40,36,15,3,0,475,0,506,328,112,186,136,96,44,15,1423,0,407,667,687,1068,1326,1318,1238,490,7201,291,437,237,178,199,185,152,91,20,1790,15181,8248,7299,8229,9009,7781,5613,3414,978,65752
