region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SED10011,12726,7033,5827,8860,9914,9669,5775,3111,1389,64304,6,11,6,8,13,20,0,6,5,75,391,348,253,229,204,286,218,88,48,2065,0,8,17,9,18,20,10,3,0,85,9,6,16,19,15,18,19,3,0,105,0,0,0,3,5,6,6,0,0,20,3,4,3,4,7,13,3,0,0,37,3,0,3,0,5,3,3,0,0,17,0,0,3,0,0,0,0,0,0,3,0,5,4,3,5,7,4,3,0,31,0,0,0,0,0,0,0,0,0,0,406,371,299,267,259,353,263,97,48,2363,412,382,305,275,272,373,263,103,53,2438,13138,7415,6132,9135,10186,10042,6038,3214,1442,66742
SED10012,13162,6407,5417,8056,8984,8974,6674,3899,1442,63015,39,24,16,22,19,17,20,10,6,173,301,327,202,203,242,315,196,104,50,1940,3,8,15,17,17,38,54,16,3,171,13,13,13,14,35,52,30,5,3,178,4,4,0,3,3,17,19,4,0,54,3,3,10,5,4,7,3,0,0,35,0,0,0,0,3,5,0,0,0,8,3,0,10,0,0,3,0,0,0,16,25,55,23,22,29,25,14,3,3,199,0,0,0,0,0,0,0,0,0,0,352,410,273,264,333,462,316,132,59,2601,391,434,289,286,352,479,336,142,65,2774,13553,6841,5706,8342,9336,9453,7010,4041,1507,65789
SED10013,15477,10687,9818,10450,10833,8122,4625,3175,1110,74297,36,23,31,16,26,8,9,6,3,158,239,244,312,241,172,118,60,38,22,1446,0,0,12,5,3,3,5,3,0,31,3,4,3,0,6,3,5,3,0,27,0,0,3,3,3,0,3,0,0,12,0,3,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,242,251,336,249,187,127,73,44,22,1531,278,274,367,265,213,135,82,50,25,1689,15755,10961,10185,10715,11046,8257,4707,3225,1135,75986
SED10014,18942,11078,10195,11689,10550,7741,3855,1977,820,76847,15,13,16,13,13,6,12,3,4,95,230,460,280,161,130,127,99,63,25,1575,3,3,3,3,3,9,6,0,0,30,3,7,10,6,15,15,11,3,0,70,0,0,0,3,3,0,0,0,0,6,3,3,3,0,3,4,3,0,0,19,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,0,0,0,0,6,0,4,3,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,242,477,302,173,154,158,123,66,28,1723,257,490,318,186,167,164,135,69,32,1818,19199,11568,10513,11875,10717,7905,3990,2046,852,78665
SED10015,14490,9847,9539,8866,9354,8650,4227,1891,576,67440,17,16,19,18,6,10,4,3,3,96,335,341,319,220,154,143,55,37,11,1615,6,9,18,9,9,15,8,0,0,74,9,15,19,22,13,16,5,5,3,107,0,0,4,9,9,0,3,0,0,25,3,4,3,3,4,3,0,0,0,20,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,7,4,4,5,0,0,29,0,0,0,0,0,0,0,0,0,0,353,374,367,270,198,185,76,42,14,1879,370,390,386,288,204,195,80,45,17,1975,14860,10237,9925,9154,9558,8845,4307,1936,593,69415
SED10016,13572,9043,11909,12202,11083,8170,5486,3890,1496,76851,18,18,18,9,11,5,5,3,5,92,153,194,244,187,168,130,103,79,47,1305,0,3,3,3,6,3,9,3,0,30,0,0,6,3,3,11,10,4,0,37,0,0,0,3,0,0,0,0,0,3,0,3,6,8,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,0,7,5,6,0,0,26,0,0,0,0,0,0,0,0,0,0,153,204,263,204,184,156,128,86,47,1425,171,222,281,213,195,161,133,89,52,1517,13743,9265,12190,12415,11278,8331,5619,3979,1548,78368
SED10017,14009,10581,7084,9750,11350,9479,5396,2660,1392,71701,11,3,3,6,7,6,8,15,9,68,103,185,190,99,100,98,85,40,29,929,4,3,11,12,19,6,3,3,3,64,11,7,18,9,22,24,13,6,0,110,0,3,6,3,0,3,0,0,0,15,0,3,11,0,4,3,5,0,0,26,0,3,3,3,0,3,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,118,208,244,129,145,137,109,52,32,1174,129,211,247,135,152,143,117,67,41,1242,14138,10792,7331,9885,11502,9622,5513,2727,1433,72943
SED10018,15510,9035,8856,9685,9448,8897,5372,3145,1200,71148,27,22,26,14,17,8,4,4,0,122,302,479,355,304,256,291,162,72,49,2270,0,10,10,7,6,14,5,4,5,61,4,6,12,15,23,38,25,5,0,128,0,3,3,0,10,3,4,0,0,23,4,0,3,8,6,11,0,0,0,32,6,3,0,0,5,11,3,0,0,28,0,9,0,0,0,0,0,0,0,9,3,0,3,3,7,8,3,0,0,27,0,0,0,0,0,0,0,0,0,0,319,510,386,337,313,376,202,81,54,2578,346,532,412,351,330,384,206,85,54,2700,15856,9567,9268,10036,9778,9281,5578,3230,1254,73848
SED10019,11986,7564,6970,8250,8435,7095,5551,3935,1407,61193,9,15,9,4,0,6,0,0,0,43,229,327,248,175,192,155,104,60,28,1518,3,3,10,3,15,6,3,0,0,43,0,10,9,11,18,16,14,8,0,86,3,0,0,3,3,0,3,0,0,12,4,0,5,5,3,6,0,0,0,23,0,0,0,0,0,3,3,0,0,6,0,3,0,0,0,0,3,0,0,6,3,3,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,242,346,276,201,231,186,130,68,28,1708,251,361,285,205,231,192,130,68,28,1751,12237,7925,7255,8455,8666,7287,5681,4003,1435,62944
SED10020,13342,7173,5526,7736,9656,9957,7463,4666,1725,67244,50,24,22,19,22,20,8,13,3,181,340,461,284,277,404,566,645,287,82,3346,15,10,20,12,33,134,283,106,7,620,55,59,71,74,82,174,155,25,3,698,3,0,3,6,8,13,28,14,3,78,3,5,0,5,6,11,3,3,0,36,0,0,0,0,5,35,17,4,0,61,0,0,3,0,3,0,0,0,0,6,4,4,8,4,3,14,16,6,3,62,0,0,0,0,0,0,0,0,0,0,420,539,389,378,544,947,1147,445,98,4907,470,563,411,397,566,967,1155,458,101,5088,13812,7736,5937,8133,10222,10924,8618,5124,1826,72332
SED10021,12917,7751,6282,8160,9658,9426,6398,4157,1696,66445,20,23,15,23,24,14,11,8,7,145,330,494,416,348,472,598,559,210,90,3517,32,13,32,36,55,190,312,107,21,798,66,49,92,52,70,103,55,23,3,513,4,4,3,13,6,26,38,17,0,111,3,3,3,5,10,17,5,4,4,54,7,3,0,3,7,21,30,12,0,83,0,9,0,4,3,4,0,0,0,20,6,0,6,5,4,23,31,26,3,104,0,0,3,0,0,0,0,0,0,3,448,575,555,466,627,982,1030,399,121,5203,468,598,570,489,651,996,1041,407,128,5348,13385,8349,6852,8649,10309,10422,7439,4564,1824,71793
SED10022,11483,11005,17904,13458,8972,6598,4211,2925,1677,78233,8,30,28,18,8,9,12,6,7,126,338,599,614,404,288,259,194,155,95,2946,3,21,41,38,26,34,4,4,0,171,3,28,40,30,42,18,18,6,0,185,0,10,5,7,14,7,5,0,0,48,4,8,13,8,5,6,12,0,0,56,0,6,0,0,5,6,3,4,0,24,0,0,6,0,0,0,3,0,0,9,14,28,12,21,8,18,6,3,0,110,0,0,0,0,0,0,0,0,0,0,362,700,731,508,388,348,245,172,95,3549,370,730,759,526,396,357,257,178,102,3675,11853,11735,18663,13984,9368,6955,4468,3103,1779,81908
SED10023,11350,7631,8560,9000,8830,7513,4959,4101,1756,63700,5,20,14,10,12,9,5,3,4,82,197,257,310,194,155,189,130,140,124,1696,5,5,11,11,8,5,5,0,0,50,9,5,22,15,27,28,21,7,4,138,0,0,4,0,0,3,0,0,0,7,0,8,14,0,0,10,0,0,0,32,0,0,0,0,3,3,3,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,4,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,211,275,364,224,196,241,162,147,128,1948,216,295,378,234,208,250,167,150,132,2030,11566,7926,8938,9234,9038,7763,5126,4251,1888,65730
SED10024,14347,8611,4136,8934,10442,7924,5998,3885,1948,66225,8,8,8,6,8,3,3,11,3,58,141,205,178,112,109,100,90,67,26,1028,3,3,9,7,6,11,8,8,3,58,10,3,6,5,7,16,20,3,3,73,10,0,0,4,0,0,4,0,0,18,3,0,4,5,3,6,4,0,0,25,0,0,0,0,3,6,3,3,0,15,0,0,0,0,3,0,0,0,0,3,0,3,6,0,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,167,214,203,133,134,139,129,85,32,1236,175,222,211,139,142,142,132,96,35,1294,14522,8833,4347,9073,10584,8066,6130,3981,1983,67519
SED10025,13253,9386,14462,12559,10284,8091,5251,3629,1451,78366,17,18,13,14,15,3,3,0,3,86,168,225,335,245,184,230,188,205,125,1905,0,3,15,6,8,5,7,0,0,44,3,13,8,4,14,20,12,3,0,77,0,0,4,0,6,5,0,4,0,19,4,3,3,6,3,3,4,0,0,26,0,4,4,0,3,0,0,0,0,11,0,0,0,3,0,0,3,0,0,6,0,4,7,4,3,3,3,3,0,27,0,0,0,0,0,0,0,0,0,0,175,252,376,268,221,266,217,215,125,2115,192,270,389,282,236,269,220,215,128,2201,13445,9656,14851,12841,10520,8360,5471,3844,1579,80567
SED10026,15417,8179,7310,8313,9149,7883,5744,3694,1444,67133,47,31,21,23,16,12,14,14,3,181,418,719,486,468,532,459,279,117,51,3529,24,31,32,27,37,100,128,38,0,417,28,33,33,27,35,60,41,14,3,274,3,8,9,7,8,35,27,3,0,100,0,4,4,5,6,13,15,0,0,47,0,3,3,3,3,12,13,3,0,40,0,0,3,0,3,0,0,3,0,9,3,10,8,0,10,10,10,5,0,56,0,0,0,0,0,0,0,0,0,0,476,808,578,537,634,689,513,183,54,4472,523,839,599,560,650,701,527,197,57,4653,15940,9018,7909,8873,9799,8584,6271,3891,1501,71786
SED10027,13312,8643,8189,9081,9311,7398,4826,3679,1583,66022,12,16,9,10,9,8,7,9,6,86,167,195,238,170,121,128,100,100,67,1286,4,3,3,3,4,3,0,3,0,23,3,4,4,3,3,12,3,0,0,32,0,0,0,0,3,3,3,0,0,9,3,5,3,0,4,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,177,207,254,179,135,146,109,106,67,1380,189,223,263,189,144,154,116,115,73,1466,13501,8866,8452,9270,9455,7552,4942,3794,1656,67488
SED10028,12260,9982,7909,9114,10586,8025,5110,3561,1666,68213,8,16,13,5,13,3,3,0,3,64,93,184,225,118,101,91,85,37,19,953,0,3,10,11,7,8,4,4,0,47,6,13,9,5,9,9,12,5,0,68,0,4,3,5,0,8,3,0,0,23,8,13,13,0,8,6,3,0,0,51,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,107,224,265,139,135,128,110,46,19,1173,115,240,278,144,148,131,113,46,22,1237,12375,10222,8187,9258,10734,8156,5223,3607,1688,69450
