region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SED10011,396,14,0,0,0,410,224,3,0,0,0,227,227,4,0,0,0,231,407,7,3,0,0,417,449,6,3,0,0,458,1344,27,13,0,3,1387,1578,31,3,0,0,1612,2438,35,5,0,0,2478,1318,21,4,0,0,1343,766,17,0,5,0,788,364,6,5,0,0,375,419,6,4,3,0,432,9930,177,40,8,3,10158
SED10012,480,3,5,3,0,491,302,3,3,7,0,315,300,4,0,0,0,304,551,5,4,0,0,560,701,3,3,0,0,707,1527,7,11,12,0,1557,1088,9,4,4,0,1105,1043,13,3,10,0,1069,546,3,0,3,0,552,471,3,0,3,0,477,278,0,3,5,0,286,419,0,3,6,0,428,7706,53,39,53,0,7851
SED10013,243,45,31,0,0,319,114,18,23,0,0,155,100,23,24,0,0,147,196,37,52,3,3,291,254,47,103,0,0,404,712,200,316,0,3,1231,821,214,128,3,0,1166,1240,251,40,0,3,1534,600,78,9,0,0,687,452,49,9,0,0,510,191,29,5,0,0,225,305,69,26,0,0,400,5228,1060,766,6,9,7069
SED10014,282,10,3,0,0,295,143,7,0,0,0,150,123,10,3,0,0,136,260,12,3,0,0,275,375,15,0,0,0,390,1166,50,8,0,3,1227,1517,68,6,3,0,1594,3222,117,3,0,3,3345,2153,58,0,0,3,2214,1543,43,0,3,3,1592,584,8,0,0,0,592,604,21,3,0,0,628,11972,419,29,6,12,12438
SED10015,279,17,7,0,0,303,133,13,7,4,0,157,147,5,4,0,0,156,277,48,5,3,0,333,372,55,12,4,0,443,1028,195,51,11,0,1285,1467,233,43,12,0,1755,2455,179,37,15,0,2686,933,46,9,3,0,991,483,26,7,0,0,516,256,16,0,4,0,276,406,42,7,5,0,460,8236,875,189,61,0,9361
SED10016,171,34,71,0,0,276,83,14,35,0,0,132,70,15,40,0,0,125,127,36,71,0,0,234,134,45,95,0,0,274,423,104,343,0,0,870,438,115,481,0,0,1034,751,216,680,4,3,1654,632,177,340,3,0,1152,906,186,224,3,0,1319,747,107,54,5,0,913,322,43,90,4,3,462,4804,1092,2524,19,6,8445
SED10017,373,38,13,3,0,427,130,8,6,0,0,144,112,13,3,0,0,128,159,19,4,0,0,182,192,24,7,0,0,223,629,67,33,0,0,729,636,88,47,0,0,771,1262,248,134,3,3,1650,978,231,133,0,5,1347,1885,247,80,0,3,2215,1658,58,19,0,0,1735,426,29,16,0,0,471,8440,1070,495,6,11,10022
SED10018,298,3,3,0,0,304,243,3,3,0,0,249,226,3,0,0,0,229,476,3,3,0,0,482,650,7,11,0,0,668,1848,26,23,0,0,1897,2107,21,8,5,0,2141,2117,14,14,0,0,2145,844,13,0,3,0,860,540,9,3,0,0,552,262,3,0,0,0,265,603,3,3,0,0,609,10214,108,71,8,0,10401
SED10019,329,15,8,0,0,352,163,7,8,0,0,178,139,6,7,0,0,152,314,24,3,0,0,341,433,14,11,4,0,462,1129,51,33,0,0,1213,1213,62,51,0,0,1326,1986,71,41,0,0,2098,1047,16,10,0,0,1073,625,14,4,0,3,646,293,4,3,0,0,300,347,18,9,0,3,377,8018,302,188,4,6,8518
SED10020,429,10,4,9,3,455,347,0,5,7,0,359,279,3,3,4,0,289,536,13,10,3,0,562,714,6,10,7,0,737,1604,39,25,6,0,1674,1373,25,16,8,0,1422,1098,27,13,8,0,1146,361,6,3,0,0,370,227,8,3,4,0,242,154,0,4,7,0,165,364,8,8,5,0,385,7486,145,104,68,3,7806
SED10021,314,23,14,4,0,355,222,13,14,0,0,249,175,7,9,4,0,195,390,18,16,3,0,427,471,38,20,7,0,536,1154,78,58,6,0,1296,1202,92,43,0,0,1337,1500,76,19,3,0,1598,607,17,7,0,0,631,361,10,5,3,0,379,223,6,3,0,0,232,370,24,11,0,0,405,6989,402,219,30,0,7640
SED10022,112,64,133,0,3,312,27,23,41,0,0,91,19,13,40,0,0,72,26,23,73,0,3,125,34,37,103,3,0,177,99,104,298,3,0,504,92,100,312,0,0,504,162,202,761,3,3,1131,113,173,674,3,0,963,244,307,749,0,3,1303,783,725,475,3,5,1991,132,116,126,3,3,380,1843,1887,3785,18,20,7553
SED10023,223,34,53,0,0,310,46,11,30,0,0,87,54,12,20,0,0,86,109,26,45,0,0,180,139,24,57,0,0,220,367,84,173,0,0,624,416,81,297,0,0,794,782,157,585,0,0,1524,590,160,346,3,0,1099,1054,200,230,0,0,1484,1348,95,109,0,0,1552,382,55,71,0,0,508,5510,939,2016,3,0,8468
SED10024,386,5,13,0,0,404,73,0,0,0,0,73,87,0,5,0,0,92,106,3,6,0,0,115,137,6,9,0,0,152,442,11,26,0,0,479,418,18,33,0,0,469,888,25,70,0,0,983,644,25,68,0,0,737,1329,51,105,0,0,1485,2702,49,55,3,0,2809,470,13,13,0,0,496,7682,206,403,3,0,8294
SED10025,212,36,121,0,0,369,69,11,30,0,0,110,52,16,25,0,0,93,93,19,42,0,0,154,106,29,52,0,0,187,313,100,226,6,0,645,275,80,334,0,3,692,579,163,799,5,3,1549,449,178,745,0,0,1372,792,307,784,0,4,1887,1207,259,409,0,0,1875,285,45,113,0,0,443,4432,1243,3680,11,10,9376
SED10026,382,4,5,3,0,394,230,3,3,3,0,239,257,0,6,3,0,266,564,9,5,0,0,578,771,8,18,0,0,797,1919,32,28,3,4,1986,1601,26,7,0,0,1634,1334,10,0,0,3,1347,514,0,3,0,0,517,267,4,0,0,0,271,186,3,0,6,0,195,480,6,0,3,0,489,8505,105,75,21,7,8713
SED10027,251,52,6,0,0,309,102,25,4,0,0,131,102,18,0,0,0,120,166,36,9,0,0,211,205,41,13,0,0,259,597,138,22,6,0,763,619,183,36,0,0,838,1180,424,69,3,0,1676,1016,344,35,0,0,1395,1061,302,19,0,0,1382,462,97,5,0,0,564,320,77,9,0,0,406,6081,1737,227,9,0,8054
SED10028,339,36,33,0,0,408,99,14,9,0,0,122,83,12,8,0,0,103,145,16,13,0,0,174,194,22,25,0,0,241,468,107,77,0,0,652,535,131,130,0,0,796,940,267,239,3,0,1449,733,217,143,0,0,1093,1315,234,82,4,0,1635,1312,91,36,0,0,1439,317,39,37,0,0,393,6480,1186,832,7,0,8505
SED10029,215,27,21,0,0,263,97,14,14,0,0,125,93,8,14,0,0,115,169,20,29,0,0,218,262,41,47,0,0,350,762,138,194,3,0,1097,893,230,197,3,0,1323,1532,319,116,3,0,1970,786,142,24,3,0,955,468,86,20,0,0,574,215,36,13,0,0,264,325,65,29,0,0,419,5817,1126,718,12,0,7673
SED10030,284,46,39,0,0,369,130,21,20,0,3,174,137,21,9,0,0,167,234,34,21,0,0,289,297,57,28,0,3,385,863,104,91,4,3,1065,1076,177,138,3,3,1397,1926,182,102,6,3,2219,941,47,26,3,3,1020,545,20,19,3,0,587,287,9,12,0,0,308,401,31,25,0,0,457,7121,749,530,19,18,8437
SED10031,375,17,0,0,3,395,172,5,3,0,0,180,178,8,0,3,3,192,355,16,4,0,0,375,490,26,3,0,0,519,1323,54,9,6,3,1395,1463,57,3,5,0,1528,1739,62,3,3,3,1810,839,23,3,0,0,865,633,11,3,0,0,647,438,5,0,4,3,450,457,16,3,0,3,479,8462,300,34,21,18,8835
SED10032,186,40,45,0,0,271,93,15,15,0,0,123,90,9,12,0,0,111,162,16,46,0,0,224,218,27,73,3,0,321,582,98,278,6,0,964,642,162,533,4,3,1344,1203,370,561,8,0,2142,857,197,122,0,0,1176,591,120,70,0,0,781,295,40,44,0,0,379,315,56,55,0,0,426,5234,1150,1854,21,3,8262
SED10033,388,5,3,0,0,396,128,0,0,0,0,128,103,3,3,0,0,109,193,0,0,3,0,196,292,3,3,3,0,301,841,16,0,4,0,861,1026,22,4,0,0,1052,1909,39,7,0,3,1958,1547,33,12,0,0,1592,2297,32,0,0,0,2329,1843,4,5,0,0,1852,728,3,0,3,0,734,11295,160,37,13,3,11508
SED10034,269,21,16,0,0,306,123,12,13,0,0,148,132,3,6,0,0,141,215,12,22,3,0,252,252,21,32,0,0,305,774,50,85,3,0,912,847,59,175,3,0,1084,1464,119,410,0,0,1993,1429,128,155,0,0,1712,1807,100,45,3,0,1955,729,26,24,0,0,779,402,22,33,0,0,457,8443,573,1016,12,0,10044
SED10035,113,57,111,5,3,289,29,19,35,0,0,83,32,21,36,0,0,89,39,33,73,0,3,148,57,50,90,0,3,200,166,120,335,0,0,621,182,124,551,0,0,857,334,251,1350,0,3,1938,284,244,1122,4,0,1654,512,463,1059,3,0,2037,563,481,411,0,0,1455,165,87,179,0,0,431,2476,1950,5352,12,12,9802
SED10036,375,11,22,0,0,408,129,8,15,0,0,152,127,6,8,0,0,141,207,6,22,0,0,235,277,13,26,0,0,316,794,42,94,0,0,930,840,42,171,0,0,1053,1533,100,328,4,3,1968,1270,87,155,0,0,1512,2132,104,72,3,0,2311,1115,25,26,0,0,1166,453,20,33,0,0,506,9252,464,972,7,3,10698
SED10037,231,33,7,0,0,271,138,9,7,0,0,154,97,13,8,3,0,121,185,34,22,3,0,244,250,39,20,0,0,309,726,139,83,3,0,951,795,168,88,0,0,1051,1438,246,67,3,0,1754,1173,98,21,3,0,1295,901,52,7,0,3,963,359,17,9,0,0,385,283,24,9,0,0,316,6576,872,348,15,3,7814
SED10038,335,11,11,3,0,360,185,6,5,0,0,196,155,10,0,0,0,165,327,12,11,3,0,353,456,15,7,0,0,478,1172,56,24,0,0,1252,1313,60,30,0,0,1403,1954,86,26,3,3,2072,1059,45,12,0,0,1116,777,14,3,0,0,794,382,10,0,3,0,395,421,16,8,0,0,445,8536,341,137,12,3,9029
SED10039,225,50,78,0,0,353,68,12,25,3,0,108,62,11,35,0,0,108,86,26,47,0,0,159,139,46,92,0,0,277,437,123,264,0,0,824,407,132,462,0,3,1004,741,243,802,3,4,1793,562,195,333,3,0,1093,927,206,154,3,0,1290,787,65,79,0,0,931,320,51,95,0,0,466,4761,1160,2466,12,7,8406
SED10040,341,14,53,0,0,408,92,0,19,0,0,111,75,5,13,0,0,93,104,7,33,0,0,144,125,11,33,0,0,169,377,26,128,0,0,531,417,20,194,0,3,634,825,47,469,0,0,1341,642,31,387,3,0,1063,1241,72,324,0,0,1637,2354,45,150,0,3,2552,353,7,62,0,0,422,6946,285,1865,3,6,9105
SED10041,365,14,5,0,0,384,190,0,0,0,0,190,196,3,4,3,0,206,357,6,0,0,0,363,436,6,3,0,0,445,1230,14,7,4,0,1255,1372,27,8,0,0,1407,1925,16,8,0,0,1949,855,9,0,3,3,870,628,7,3,0,0,638,400,3,0,0,0,403,471,0,3,3,0,477,8425,105,41,13,3,8587
SED10042,168,34,73,0,3,278,81,17,46,0,0,144,73,3,40,0,0,116,126,26,83,0,0,235,170,34,130,3,3,340,483,105,563,3,0,1154,594,105,499,0,3,1201,956,195,358,3,3,1515,765,145,112,3,3,1028,866,122,69,0,4,1061,326,50,37,0,5,418,330,54,78,0,3,465,4938,890,2088,12,27,7955
SED10043,256,33,60,6,0,355,71,6,16,0,0,93,64,4,16,0,0,84,101,11,38,0,0,150,102,16,43,0,0,161,385,47,141,0,0,573,319,53,212,0,0,584,606,103,464,0,0,1173,450,96,339,0,3,888,884,167,313,0,0,1364,2046,183,136,0,0,2365,373,30,43,0,0,446,5657,749,1821,6,3,8236
SED10044,443,5,5,5,3,461,337,4,7,4,0,352,295,8,4,4,0,311,606,15,11,4,3,639,655,9,18,13,0,695,1516,35,43,9,0,1603,1396,27,23,4,0,1450,1558,19,8,8,3,1596,628,3,0,3,3,637,358,4,0,6,0,368,225,0,3,5,0,233,421,6,4,3,0,434,8438,135,126,68,12,8779
SED10045,235,16,52,0,0,303,102,14,32,0,0,148,87,15,26,0,0,128,181,21,33,0,0,235,316,30,60,0,0,406,917,79,311,0,3,1310,1105,112,310,0,0,1527,1625,214,172,3,3,2017,966,112,48,3,0,1129,736,36,21,0,0,793,341,18,17,0,0,376,427,38,57,0,0,522,7038,705,1139,6,6,8894
SED10046,305,17,7,0,0,329,126,11,7,0,0,144,136,3,5,0,0,144,277,12,15,0,0,304,364,33,14,0,0,411,1024,101,72,0,0,1197,1324,124,45,0,0,1493,2296,140,57,3,0,2496,1136,42,27,0,0,1205,723,23,11,0,0,757,415,3,8,3,0,429,494,18,10,0,0,522,8620,527,278,6,0,9431
SED10047,266,52,3,0,0,321,111,29,5,0,0,145,109,26,4,0,0,139,214,37,3,0,0,254,282,58,4,0,0,344,906,217,19,0,0,1142,1179,371,27,0,0,1577,2278,500,30,0,0,2808,1907,286,5,0,0,2198,1469,168,4,0,0,1641,607,75,0,0,0,682,534,92,4,0,0,630,9862,1911,108,0,0,11881
SED10048,364,11,3,3,0,381,205,4,3,0,0,212,189,0,3,0,0,192,392,9,5,0,0,406,539,15,15,0,0,569,1549,46,18,0,0,1613,1965,55,22,0,0,2042,2704,43,6,7,0,2760,1082,11,3,4,0,1100,749,5,4,0,0,758,340,0,3,5,0,348,456,9,9,0,0,474,10534,208,94,19,0,10855
SED10049,239,32,85,0,0,356,59,5,44,0,0,108,43,14,28,0,0,85,99,14,57,0,0,170,90,13,64,0,0,167,254,44,216,0,0,514,310,36,291,0,3,640,547,64,723,3,0,1337,406,76,664,0,0,1146,830,143,703,3,0,1679,1967,245,408,3,3,2626,301,41,148,3,0,493,5145,727,3431,12,6,9321
SED10050,180,65,62,3,0,310,47,23,23,0,0,93,46,22,27,0,0,95,57,43,32,0,0,132,94,44,56,3,0,197,291,132,135,0,0,558,266,124,259,0,0,649,455,254,464,3,3,1179,369,224,348,0,3,944,692,435,331,3,3,1464,1023,365,158,3,3,1552,281,94,93,0,3,471,3801,1825,1988,15,15,7644
SED10051,105,104,62,0,0,271,34,43,24,3,0,104,34,28,24,0,0,86,62,57,61,0,3,183,56,102,63,4,0,225,197,192,233,5,4,631,192,284,372,8,0,856,395,526,641,5,5,1572,330,454,410,3,0,1197,586,874,281,4,4,1749,535,777,149,4,0,1465,123,141,72,0,0,336,2649,3582,2392,36,16,8675
SED10052,299,25,9,0,0,333,127,9,6,0,0,142,111,7,4,0,0,122,224,14,11,0,0,249,290,20,5,0,0,315,798,68,38,0,0,904,905,112,63,0,3,1083,1722,264,126,0,0,2112,1428,225,51,0,0,1704,1751,151,26,0,0,1928,878,44,0,0,0,922,493,35,11,0,0,539,9026,974,350,0,3,10353
SED10053,252,21,29,0,0,302,101,5,9,0,0,115,86,7,12,0,0,105,147,16,27,3,0,193,198,28,32,0,0,258,541,52,94,0,0,687,564,79,152,3,3,801,1042,154,321,3,0,1520,978,182,178,0,0,1338,1617,203,83,0,0,1903,1158,56,34,0,0,1248,352,51,41,3,0,447,7036,854,1012,12,3,8917
SED10054,302,28,20,3,3,356,188,13,15,3,0,219,183,15,11,0,0,209,356,38,28,6,0,428,459,32,38,0,0,529,1100,107,127,9,0,1343,1150,137,151,6,0,1444,1629,245,110,7,0,1991,1129,127,31,3,4,1294,1129,51,17,0,0,1197,671,22,10,4,0,707,443,29,19,0,0,491,8739,844,577,41,7,10208
SED10055,253,17,13,0,0,283,113,16,4,0,0,133,130,7,4,0,0,141,256,15,14,0,0,285,376,37,26,0,0,439,1148,149,102,3,0,1402,1532,249,45,0,0,1826,2731,306,12,0,0,3049,1277,92,8,0,0,1377,722,51,4,0,0,777,259,23,0,0,0,282,442,46,14,3,0,505,9239,1008,246,6,0,10499
SED10056,260,24,5,3,0,292,149,11,3,0,0,163,151,11,3,0,0,165,269,20,5,0,0,294,403,25,16,0,0,444,1149,117,33,0,0,1299,1456,189,26,0,0,1671,2955,208,36,0,0,3199,1700,63,12,0,0,1775,1102,35,12,3,0,1152,479,13,3,0,0,495,594,27,7,0,0,628,10667,743,161,6,0,11577
SED10057,609,0,5,7,3,624,390,0,11,3,0,404,454,4,12,3,0,473,723,8,11,3,0,745,824,0,10,3,0,837,1429,11,10,6,0,1456,847,7,11,6,3,874,644,3,3,3,3,656,182,0,0,0,0,182,149,4,5,4,0,162,162,0,0,5,0,167,529,0,4,3,3,539,6942,37,82,46,12,7119
SED10058,532,7,5,5,0,549,288,0,0,0,3,291,268,4,7,0,0,279,512,10,6,5,0,533,750,4,10,0,0,764,1577,27,17,5,4,1630,1159,23,15,0,0,1197,1009,7,12,3,0,1031,300,8,6,3,0,317,197,0,5,0,0,202,166,0,9,0,0,175,475,5,5,0,0,485,7233,95,97,21,7,7453
SED10059,363,22,10,3,0,398,263,12,6,0,0,281,233,5,7,12,0,257,436,19,16,0,0,471,567,17,24,3,0,611,1350,47,33,5,0,1435,1123,35,19,0,0,1177,1043,39,10,3,3,1098,403,6,5,3,0,417,250,4,0,0,0,254,151,5,3,6,3,168,384,17,11,0,0,412,6566,228,144,35,6,6979
SED10060,265,26,25,0,0,316,132,14,9,7,0,162,121,18,14,3,0,156,269,34,19,0,0,322,311,36,36,0,0,383,820,97,112,0,0,1029,911,112,126,0,3,1152,1511,201,202,6,0,1920,741,93,80,0,0,914,588,84,59,0,0,731,417,44,61,5,0,527,289,53,35,0,0,377,6375,812,778,21,3,7989
SED10061,130,60,142,0,0,332,16,17,52,0,0,85,18,17,45,0,0,80,29,27,52,0,3,111,24,19,113,0,0,156,93,80,309,3,0,485,70,73,442,0,3,588,191,125,891,0,3,1210,97,128,693,0,3,921,246,216,867,0,3,1332,1080,529,698,4,3,2314,170,60,178,0,3,411,2164,1351,4482,7,21,8025
SED10062,525,3,4,5,0,537,328,3,5,0,0,336,296,0,7,0,0,303,632,8,0,0,0,640,751,6,4,3,3,767,1569,10,19,3,3,1604,1155,12,8,3,0,1178,891,8,11,3,0,913,337,3,0,3,0,343,215,3,0,3,0,221,192,3,0,6,0,201,415,0,5,4,0,424,7306,59,63,33,6,7467
SED10063,224,34,82,0,3,343,86,15,34,0,0,135,68,10,37,0,0,115,119,18,65,0,3,205,149,34,90,3,0,276,437,80,317,0,0,834,478,82,426,0,0,986,855,199,771,5,0,1830,668,156,311,0,0,1135,926,198,148,3,0,1275,781,84,84,0,0,949,277,31,93,3,0,404,5068,941,2458,14,6,8487
SED10064,380,0,3,3,0,386,207,3,3,3,0,216,208,9,3,0,0,220,405,17,5,4,0,431,575,16,3,0,0,594,1455,47,13,7,0,1522,1464,26,10,7,0,1507,1660,24,8,0,0,1692,689,0,0,3,0,692,502,0,0,0,0,502,266,3,0,5,0,274,452,3,0,0,3,458,8263,148,48,32,3,8494
SED10065,403,11,8,5,0,427,313,4,3,6,0,326,300,5,3,0,0,308,556,9,4,13,0,582,649,10,6,4,0,669,1428,23,10,6,0,1467,1164,29,5,6,3,1207,1043,24,7,3,0,1077,363,7,0,0,0,370,233,5,0,0,4,242,168,5,0,0,0,173,379,11,6,0,0,396,6999,143,52,43,7,7244
SED10066,196,59,101,0,0,356,60,19,46,0,0,125,47,16,31,0,0,94,103,34,70,0,0,207,107,49,115,0,0,271,374,168,424,3,6,975,388,212,789,3,0,1392,763,517,1133,0,3,2416,717,399,345,0,7,1468,835,291,206,0,8,1340,438,102,86,0,3,629,228,71,89,0,0,388,4256,1937,3435,6,27,9661
