region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SED10020,70,106,174,230,208,161,35,4,0,988,55,30,85,109,110,98,40,27,0,554,1820,1838,3634,5482,6906,4934,902,153,12,25681
SED10021,93,114,192,273,287,187,29,7,0,1182,62,38,94,130,114,95,29,14,3,579,2141,2187,4523,6288,7527,5201,726,107,7,28707
SED10022,46,147,407,272,190,142,48,5,0,1257,24,101,321,219,141,89,41,19,11,966,922,3962,14708,11009,7278,4380,1099,158,21,43537
SED10023,70,179,277,272,256,147,46,8,0,1255,50,69,173,168,160,118,38,24,6,806,1795,3461,7591,7663,7574,5137,1233,181,30,34665
SED10024,57,124,112,219,272,165,56,9,0,1014,35,61,85,160,178,118,63,13,3,716,1683,2698,3449,7217,8801,5527,1788,302,38,31503
SED10025,45,98,334,296,327,197,62,6,0,1365,45,97,275,209,156,102,34,12,5,935,1259,3502,11586,10183,8411,5153,1176,129,9,41408
SED10026,117,198,258,269,267,200,70,9,0,1388,63,55,80,115,120,93,61,19,5,611,2326,2759,5777,6918,7562,5136,1373,269,32,32152
SED10027,66,154,293,280,280,179,45,0,0,1297,42,105,184,174,173,84,27,12,0,801,1551,2953,6296,7066,7134,4255,796,50,6,30107
SED10028,37,116,203,235,301,167,46,6,3,1114,31,74,139,127,163,78,37,8,6,663,1507,3228,6403,7400,8922,5534,1291,173,25,34483
SED10029,66,146,281,284,227,112,24,0,0,1140,57,164,306,284,230,125,29,6,3,1204,1302,3266,6830,6294,6058,3388,490,50,6,27684
SED10030,69,151,224,261,254,185,41,0,0,1185,42,62,151,160,164,105,34,21,8,747,1615,2697,5565,6734,7072,4626,1014,113,21,29457
SED10031,93,146,204,285,243,153,53,8,0,1185,51,66,117,131,145,111,62,14,12,709,2010,2379,4415,6616,7743,5585,1564,240,33,30585
SED10032,51,173,349,317,220,149,32,5,0,1296,87,197,396,266,216,106,34,8,3,1313,1438,4140,10926,7384,6125,3643,595,40,8,34299
SED10033,148,202,266,494,431,247,73,6,0,1867,64,80,154,257,183,154,55,11,0,958,2522,3532,5709,10025,9625,6037,1444,164,10,39068
SED10034,99,179,285,282,308,183,43,0,0,1379,50,79,123,140,133,89,25,6,0,645,2018,3053,6571,8428,8341,5152,896,64,3,34526
SED10035,35,141,441,323,269,170,36,0,0,1415,33,141,356,213,161,99,53,10,0,1066,970,4469,15789,11087,7300,3988,839,91,6,44539
SED10036,84,174,217,314,354,208,47,4,0,1402,45,69,128,162,170,97,36,12,7,726,2039,3439,6374,9193,9887,6069,1304,124,15,38444
SED10037,58,142,222,262,226,140,40,6,0,1096,41,65,102,124,129,74,24,11,0,570,1788,2780,5842,7144,7009,4109,634,74,6,29386
SED10038,95,152,218,273,258,170,35,5,0,1206,51,46,71,96,125,74,24,13,8,508,2184,2641,4931,6946,8088,5035,984,141,8,30958
SED10039,49,117,275,297,308,172,38,5,0,1261,45,122,254,235,192,111,30,12,0,1001,1178,3337,8757,8379,8052,4728,869,74,13,35387
SED10040,43,92,129,191,221,158,47,10,4,895,39,59,114,162,174,107,57,15,3,730,1553,2921,5728,8030,8707,5438,1699,255,33,34364
SED10041,114,157,201,284,278,204,45,6,0,1289,58,63,110,130,169,98,38,11,0,677,2033,2783,4550,6192,7187,4940,919,101,13,28718
SED10042,63,147,343,365,286,154,28,4,0,1390,51,160,335,270,224,133,26,9,0,1208,1140,3224,8606,7625,6724,3643,663,65,9,31699
SED10043,43,101,186,250,244,183,42,0,0,1049,35,69,140,185,155,107,38,10,7,746,1200,2669,6987,8731,7936,5233,1424,176,22,34378
SED10044,61,112,169,244,276,173,29,6,5,1075,41,35,92,120,136,90,43,16,7,580,1822,2163,4328,6366,8111,5771,1126,220,33,29940
SED10045,79,149,294,320,259,103,19,0,0,1223,79,182,322,255,248,142,25,7,5,1265,1622,3480,7409,7153,7332,3368,415,25,5,30809
SED10046,139,184,315,313,270,199,32,4,0,1456,86,135,205,214,192,130,34,13,0,1009,2192,3698,7101,7382,7052,4764,822,80,4,33095
SED10047,79,167,299,371,282,160,21,3,0,1382,64,146,285,256,235,125,31,9,0,1151,1804,3566,8229,9514,8202,4260,606,57,0,36238
SED10048,137,257,398,410,331,196,46,0,0,1775,48,66,130,158,138,96,22,9,3,670,2687,3552,7017,8375,8165,4789,707,82,10,35384
SED10049,72,143,368,272,260,146,37,6,0,1304,44,57,262,215,165,107,40,16,3,909,1352,2937,10703,10973,8335,4760,1253,157,25,40495
SED10050,46,118,245,285,281,176,52,3,0,1206,44,96,203,192,191,121,39,11,8,905,1360,3241,7965,8878,7863,4743,1087,120,16,35273
SED10051,42,157,543,394,269,149,23,0,0,1577,41,123,277,212,143,74,22,6,0,898,978,4719,14338,11625,7400,3764,622,66,0,43512
SED10052,101,190,254,325,367,197,43,3,0,1480,63,98,162,187,172,138,21,10,0,851,2332,4144,7246,8534,9132,5715,849,40,11,38003
SED10053,66,125,230,270,239,177,46,8,0,1161,49,62,120,132,145,80,33,14,8,643,1756,2898,6362,8076,7309,4880,1146,122,12,32561
SED10054,114,179,238,307,277,192,34,8,0,1349,69,78,131,162,158,115,44,9,0,766,2347,3266,7111,9285,9395,5676,1258,182,16,38536
SED10055,85,152,270,260,258,156,26,3,0,1210,100,150,263,259,227,110,27,0,0,1136,2032,3731,7682,8197,7713,4006,495,20,0,33876
SED10056,116,230,340,356,296,162,28,0,0,1528,90,136,224,234,228,120,18,8,3,1061,2542,4170,8402,8830,8570,4922,659,34,9,38138
SED10057,74,118,133,172,191,139,37,3,0,867,60,52,103,131,160,160,70,26,4,766,1696,1990,4205,5750,7156,5229,1421,252,25,27724
SED10058,111,143,213,199,219,150,46,9,0,1090,65,79,113,130,160,137,66,22,10,782,2017,2463,5311,6514,7473,4976,1412,319,48,30533
SED10059,57,77,156,252,214,151,37,0,0,944,36,38,72,95,127,99,36,19,0,522,1682,1562,3145,4902,6333,4546,903,122,14,23209
SED10060,80,152,275,221,201,123,31,8,0,1091,30,56,120,144,125,56,24,7,3,565,1691,4450,8759,7034,6882,4177,744,96,7,33840
SED10061,41,84,303,226,175,143,50,6,0,1028,25,68,256,220,158,135,71,24,6,963,718,3322,14760,10496,7265,5566,2037,284,41,44489
SED10062,104,137,206,212,219,169,50,9,0,1106,65,45,81,96,135,98,70,18,0,608,1974,2535,4673,6107,7386,5571,1638,323,32,30239
SED10063,59,119,259,248,293,161,41,0,0,1180,42,112,225,169,159,96,32,8,7,850,1296,3373,8668,7886,7991,4523,894,95,16,34742
SED10064,102,199,287,262,270,183,42,3,0,1348,57,61,109,115,121,122,47,22,0,654,2130,2795,5924,7157,7581,5159,1351,238,13,32348
SED10065,59,80,137,211,204,143,43,0,0,877,43,38,70,122,146,110,36,22,3,590,1524,1432,3082,4993,6842,5044,1050,179,18,24164
SED10066,39,156,439,365,287,160,50,6,0,1502,44,136,409,237,196,115,30,14,0,1181,1249,4063,14743,10001,7848,4250,782,74,6,43016
SED10067,91,182,316,242,213,171,39,4,0,1258,54,96,160,164,145,104,34,4,3,764,1906,3572,7718,7210,6932,5089,859,45,12,33343
SED10068,83,156,268,288,332,216,62,10,0,1415,60,68,108,198,222,151,74,16,3,900,1735,2619,5326,7786,8522,6090,1719,201,28,34026
SED10069,58,88,180,221,242,167,37,6,3,1002,40,30,48,82,100,70,31,16,0,417,1663,1641,3609,5670,6748,4310,870,121,21,24653
SED10070,111,131,196,263,275,170,31,6,3,1186,36,64,85,162,125,93,42,13,3,623,1915,2493,5008,6149,6606,4405,811,88,9,27484
SED10071,127,224,524,504,369,176,40,0,0,1964,74,142,267,267,211,123,46,0,0,1130,2538,4562,12388,13096,9995,5162,746,43,3,48533
SED10072,58,135,311,313,280,180,44,11,0,1332,48,128,330,238,178,126,41,14,3,1106,1138,3183,9715,8498,6997,4385,972,103,21,35012
SED10073,54,133,297,318,327,192,52,3,0,1376,30,96,241,198,184,122,34,6,4,915,1241,3551,9562,8334,7767,4891,1021,105,8,36480
SED10074,98,189,305,273,249,139,29,0,0,1282,64,72,119,122,109,67,18,7,0,578,1915,2831,5767,6823,6952,3917,485,45,6,28741
SED10075,111,221,290,337,361,218,30,3,0,1571,77,163,241,207,230,153,30,3,0,1104,1999,3985,7178,7223,8018,5116,729,49,4,34301
SED10076,56,121,149,191,220,145,21,0,0,903,35,49,74,92,109,74,32,13,13,491,1595,1918,3693,5316,6425,4267,732,77,16,24039
SED10077,35,126,359,280,267,166,56,7,0,1296,25,170,356,210,232,115,38,13,5,1164,1137,4495,11962,8258,7974,4686,1016,145,19,39692
SED10078,119,146,226,251,232,173,29,3,0,1179,62,64,103,138,139,96,28,6,6,642,2187,2454,4476,6366,7130,4265,693,69,12,27652
SED10079,14,164,601,354,232,127,41,7,0,1540,35,204,603,247,175,97,52,13,4,1430,797,6411,26431,12991,7691,5063,1532,197,25,61138
SED10080,110,153,260,268,282,211,62,16,0,1362,61,53,104,140,123,131,42,23,8,685,2205,2655,5481,6628,7402,5285,1270,240,23,31189
SED10081,72,121,195,248,291,194,36,3,0,1160,62,50,93,134,145,103,25,10,3,625,2057,2704,4462,6649,7808,5137,926,95,15,29853
SED10082,68,162,256,301,288,183,34,3,0,1295,56,64,130,149,133,100,30,6,0,668,2174,2942,5672,6784,7454,4780,774,62,3,30645
SED10083,54,185,308,324,274,201,45,3,0,1394,54,97,256,208,171,132,34,7,0,959,1538,3184,8416,8158,7374,4973,782,50,3,34478
SED10084,52,97,183,220,219,174,25,3,0,973,44,65,113,135,157,107,32,13,3,669,1895,2076,4400,6234,7117,4586,801,123,6,27238
SED10085,142,244,297,335,258,142,35,6,3,1462,81,79,123,183,153,134,59,31,3,846,2308,3038,6180,7475,7952,5187,1347,277,40,33804
SED10086,29,97,341,241,200,162,50,12,3,1135,32,103,317,243,169,157,85,25,11,1142,712,3079,12363,9228,6719,5094,1881,409,92,39577
SED10087,113,197,283,252,263,196,44,10,0,1358,67,86,134,145,115,115,51,14,6,733,2693,3973,6869,7363,7736,5284,1137,201,29,35285
SED10088,68,179,329,375,330,200,63,6,0,1550,50,74,163,208,175,116,45,15,0,846,1786,3049,7294,10029,8786,5138,1323,171,8,37584
SED10089,79,161,297,269,239,154,35,8,0,1242,53,83,126,120,99,89,18,6,0,594,2227,3604,6774,6951,6801,4149,588,65,0,31159
SED10090,38,104,260,282,235,146,50,9,3,1127,30,94,228,203,199,132,37,24,4,951,1014,2987,10293,10213,8136,5419,1357,200,25,39644
SED10091,141,206,280,369,282,216,28,3,0,1525,81,104,169,215,179,115,22,10,0,895,2456,3715,7023,8444,8579,5318,799,67,10,36411
SED10092,68,174,280,274,247,140,34,0,0,1217,48,88,152,121,155,87,15,12,3,681,1691,3947,7085,6261,6497,3715,591,69,9,29865
SED10093,87,144,284,342,242,146,17,0,0,1262,59,78,136,144,128,94,27,9,8,683,2229,2802,5893,7418,6935,4070,616,61,11,30035
SED19494,3,21,40,22,24,6,3,0,0,119,7,23,57,28,31,14,6,0,0,166,181,561,1184,709,587,372,54,0,3,3651
SED19797,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,9,9,9,0,0,0,33
