region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
SED10011,574,717,753,326,102,16,2734,5,111,300,437,473,141,30,7,1504,303,1346,2086,1973,1743,785,280,91,8607,253,615,1226,1313,1261,720,324,73,5785,75,94,189,284,325,175,88,17,1247,894,1527,1766,1944,1568,876,381,118,9074,134,131,139,134,106,60,7,6,717,1103,1752,2094,2362,1999,1111,476,141,11038,46,94,148,255,335,268,130,64,1340,610,357,576,744,739,573,545,341,4485,2344,4497,7004,7801,7303,3924,1887,733,35493
SED10012,216,205,242,118,29,0,896,7,75,167,171,210,73,18,4,725,126,764,1157,930,849,420,130,35,4411,116,425,781,769,755,437,150,43,3476,55,95,200,210,204,118,55,11,948,873,1502,1918,2026,1560,876,318,76,9149,141,146,164,155,104,46,11,3,770,1069,1743,2282,2391,1868,1040,384,90,10867,34,55,120,169,198,104,59,19,758,696,453,625,740,879,1000,911,384,5688,2054,3595,5348,5375,5001,3192,1681,575,26821
SED10013,119,61,59,26,8,3,530,20,41,35,31,24,5,0,0,156,633,1676,941,488,380,123,31,16,4288,516,992,756,518,332,119,48,8,3289,78,161,165,168,79,37,15,6,709,699,1218,1086,1068,846,448,210,28,5603,128,191,162,108,52,19,3,3,666,905,1570,1413,1344,977,504,228,37,6978,75,160,150,175,155,87,37,10,849,1045,788,1036,1026,824,621,556,312,6208,3230,5445,4450,3643,2751,1485,908,386,22298
SED10014,299,249,178,54,11,6,1072,22,119,153,154,119,33,6,3,609,469,1622,1543,886,595,169,65,11,5360,427,1140,1408,1060,643,205,77,24,4984,110,183,244,300,203,76,16,11,1143,1450,2647,2761,2376,1548,624,249,59,11714,176,215,198,145,91,20,6,0,851,1736,3045,3203,2821,1842,720,271,70,13708,90,169,243,261,230,114,53,31,1191,953,591,687,700,646,504,354,135,4570,3731,6927,7536,6131,4253,1799,837,280,31494
SED10015,321,304,192,54,13,3,1255,12,98,94,102,84,24,0,0,414,428,1482,1099,857,638,209,54,9,4776,368,937,824,828,608,220,64,11,3860,97,168,216,193,211,88,20,3,996,1115,1961,1718,1757,1564,673,203,50,9041,221,222,144,135,106,31,4,0,863,1433,2351,2078,2085,1881,792,227,53,10900,108,174,230,249,271,119,52,22,1225,877,666,689,747,751,524,371,158,4783,3267,6035,5335,5172,4425,1942,781,256,27213
SED10016,1145,846,446,99,26,8,3943,20,234,323,272,174,45,11,0,1079,881,3565,2913,1962,998,338,130,33,10820,631,1486,1607,1120,574,189,106,45,5758,70,154,249,278,133,80,36,9,1009,578,1281,1448,1320,812,508,283,85,6315,98,149,160,116,57,19,7,6,612,746,1584,1857,1714,1002,607,326,100,7936,85,210,260,306,203,90,101,43,1298,842,950,899,866,729,620,596,321,5823,3266,9341,9004,7086,4126,1988,1296,550,36657
SED10017,1232,1371,777,266,83,12,4579,20,163,284,340,283,85,28,4,1207,1223,2747,3207,3139,2288,822,263,84,13773,426,801,1389,1576,1216,649,238,107,6402,59,114,197,281,316,196,68,13,1244,606,798,1055,1318,1081,700,282,95,5935,85,86,105,126,102,45,15,3,567,750,998,1357,1725,1499,941,365,111,7746,66,116,203,316,341,256,91,47,1436,502,312,400,445,435,371,398,431,3294,3050,5912,8072,8912,6839,3390,1466,796,38437
SED10018,95,116,89,35,3,0,421,4,40,79,112,93,22,9,0,359,160,810,723,511,537,209,80,18,3048,191,600,728,723,549,253,76,19,3139,88,173,222,198,197,93,35,12,1018,1459,2815,2832,2548,1981,915,347,82,12979,204,236,184,153,77,19,12,0,885,1751,3224,3238,2899,2255,1027,394,94,14882,42,91,98,133,130,77,44,10,625,877,726,789,887,1005,805,708,287,6084,3028,5571,5750,5381,4658,2428,1314,428,28558
SED10019,318,324,258,115,39,10,1301,5,103,190,208,161,62,17,0,746,337,1758,1604,1181,874,430,138,39,6361,240,678,1013,947,801,415,214,53,4361,76,112,197,215,266,158,73,20,1117,972,1742,1918,2025,1441,988,637,175,9898,141,149,131,125,88,44,12,0,690,1189,2003,2246,2365,1795,1190,722,195,11705,48,59,75,164,126,104,51,14,641,510,355,503,591,527,679,781,412,4358,2337,5185,5949,5780,4542,2995,1962,723,29473
SED10020,106,115,159,80,19,7,529,7,47,102,161,160,51,10,3,541,114,591,751,767,805,338,159,30,3555,101,321,577,755,742,448,183,38,3165,95,133,165,247,271,125,54,20,1110,917,1592,2009,2514,2185,1192,552,103,11064,232,192,175,190,145,47,18,3,1002,1244,1917,2349,2951,2601,1364,624,126,13176,40,70,114,185,255,153,81,24,922,736,525,688,838,908,1037,979,486,6197,2242,3514,4687,5772,5630,3471,2055,714,28085
SED10021,213,217,247,101,44,10,935,6,72,151,166,209,60,21,6,691,240,1074,1302,1162,1106,454,191,41,5570,186,522,911,1046,963,476,190,41,4335,104,135,162,244,288,122,58,20,1133,924,1700,2026,2554,2007,1118,534,169,11032,234,183,151,202,123,46,14,4,957,1262,2018,2339,3000,2418,1286,606,193,13122,36,69,117,193,208,150,72,23,868,720,467,589,744,845,869,946,636,5816,2453,4322,5622,6528,5996,3396,2070,950,31337
SED10022,2055,1257,765,293,103,22,7102,19,519,487,336,248,80,28,12,1729,1734,7550,4866,2518,1472,568,247,97,19052,493,1736,1649,1068,746,375,209,88,6364,76,179,178,161,149,78,32,18,871,520,1564,1089,916,649,400,272,108,5518,79,109,82,70,33,25,12,6,416,675,1852,1349,1147,831,503,316,132,6805,94,229,203,225,176,158,105,73,1263,1228,1992,1314,889,733,701,583,409,7849,4396,16332,11923,7440,4971,2678,1591,833,50164
SED10023,472,383,327,137,63,13,1762,15,140,197,216,222,58,34,8,890,667,2173,1918,1466,1127,433,247,71,8102,466,1261,1397,1247,906,476,286,87,6126,88,163,230,278,277,159,92,30,1317,897,2008,1884,1843,1330,896,562,188,9608,104,107,146,117,101,45,22,11,653,1089,2278,2260,2238,1708,1100,676,229,11578,78,173,208,295,319,214,211,72,1570,498,566,478,507,504,473,649,391,4066,2833,6938,6930,6352,5113,2891,2166,871,34094
SED10024,1327,1555,1000,520,178,38,5147,9,128,331,398,284,129,60,9,1348,825,1792,3484,3762,2331,1291,645,226,14356,246,440,1263,1439,1100,927,500,166,6081,57,51,156,226,249,218,98,45,1100,290,405,671,814,613,547,296,117,3753,45,43,61,92,78,64,23,9,415,392,499,888,1132,940,829,417,171,5268,31,63,160,232,243,255,171,93,1248,494,191,400,469,426,445,491,444,3360,2040,3599,7853,8987,6324,4396,2462,1147,36808
SED10025,1539,971,615,207,45,19,5544,22,366,418,306,252,76,14,0,1454,1194,5393,3786,2330,1433,536,212,63,14947,567,1572,1670,1269,878,401,170,51,6578,60,137,261,262,241,132,47,24,1164,622,1309,1390,1349,945,562,349,113,6639,87,126,117,125,54,41,10,6,566,769,1572,1768,1736,1240,735,406,143,8369,96,228,254,311,275,159,115,46,1484,942,1380,962,815,610,582,569,307,6167,3707,12542,10397,7738,5303,2696,1531,629,44543
SED10026,167,160,131,38,14,3,650,11,91,132,176,126,35,5,0,576,256,1340,1145,840,646,224,118,33,4602,157,485,689,743,610,322,128,21,3155,112,126,208,229,186,103,37,15,1016,1304,2172,2233,2252,1474,751,283,64,10533,235,239,187,172,109,39,14,0,995,1651,2537,2628,2653,1769,893,334,79,12544,55,68,105,207,189,113,50,17,804,885,523,671,791,782,919,760,348,5679,3015,5181,5537,5570,4253,2544,1409,501,28010
SED10027,393,328,156,55,12,3,1374,19,125,120,122,104,34,11,0,535,545,1904,1609,1096,591,208,77,20,6050,435,1049,1126,963,604,235,112,27,4551,75,103,223,241,236,89,54,19,1040,846,1495,1649,1674,1168,790,514,160,8296,92,134,133,139,83,28,6,6,621,1013,1732,2005,2054,1487,907,574,185,9957,80,166,207,258,204,152,121,34,1222,744,566,589,655,621,594,676,457,4902,2878,5927,6049,5476,3767,2185,1583,726,28591
SED10028,1620,1685,1040,390,153,14,6427,19,213,345,466,392,136,36,14,1621,1303,3313,3309,3214,2079,999,478,127,14822,441,760,1165,1423,1128,665,424,133,6139,38,72,131,242,223,199,94,41,1040,406,626,793,977,720,514,376,126,4538,67,67,67,101,79,50,20,9,460,511,765,991,1320,1022,763,490,176,6038,43,91,152,210,175,154,121,59,1005,446,337,337,402,380,409,481,427,3219,2860,6907,7919,8720,6216,3516,2183,950,39271
SED10029,189,146,120,38,10,5,934,14,77,59,47,49,10,3,3,262,581,1777,1176,772,491,174,64,22,5057,626,1230,1016,769,424,179,70,14,4328,115,178,190,187,129,50,33,7,889,888,1627,1396,1357,961,542,355,101,7227,168,221,159,113,62,16,7,3,749,1171,2026,1745,1657,1152,608,395,111,8865,131,231,244,233,168,118,63,17,1205,1058,947,1066,973,793,744,752,299,6632,3633,6662,5495,4597,3197,1871,1357,471,27283
SED10030,314,306,259,125,45,8,1262,12,103,163,169,164,55,16,0,682,257,1267,1207,940,784,449,225,52,5181,277,706,1131,991,752,479,208,63,4607,102,135,229,228,244,174,50,15,1177,1037,1882,2030,2182,1556,1063,593,204,10547,192,200,155,145,116,49,23,6,886,1331,2217,2414,2555,1916,1286,666,225,12610,56,85,132,169,192,126,103,42,905,741,620,767,939,911,1103,1152,783,7016,2682,5195,6128,6069,4978,3623,2415,1173,32263
SED10031,254,352,379,244,92,15,1452,6,80,148,232,259,107,36,4,872,158,746,1227,1197,1216,819,354,84,5801,165,466,921,1063,1042,753,333,81,4824,101,116,208,274,288,184,83,13,1267,1021,1649,2059,2149,1595,1072,497,109,10151,152,156,154,157,103,55,17,0,794,1274,1921,2421,2580,1986,1311,597,122,12212,35,72,117,195,194,192,95,22,922,712,566,717,839,917,948,868,540,6107,2357,3960,5805,6458,5993,4374,2375,868,32190
SED10032,645,293,170,59,7,0,3190,20,196,139,91,53,19,3,0,521,911,3660,1760,1108,587,207,86,10,8329,897,1941,1276,824,467,198,89,25,5717,105,226,222,206,118,58,23,10,968,1063,1882,1591,1334,963,516,250,99,7698,148,224,168,124,58,17,9,0,748,1316,2332,1981,1664,1139,591,282,109,9414,149,361,259,264,202,102,66,21,1424,1517,1708,1205,1048,900,703,681,346,8108,4943,12081,7265,5292,3518,1879,1214,511,36703
SED10033,616,604,365,149,36,7,2094,11,106,236,262,198,47,14,4,878,599,1669,2406,1854,1307,443,132,48,8458,416,847,1644,1458,1031,478,128,34,6036,86,123,269,280,237,123,39,8,1165,1106,1592,2642,2363,1534,887,268,72,10464,125,120,169,153,82,33,9,3,694,1317,1835,3080,2796,1853,1043,316,83,12323,61,121,260,344,281,185,87,25,1364,649,327,651,634,641,510,304,154,3870,3083,5192,8893,7952,5676,2855,1017,355,35023
SED10034,616,617,423,166,30,7,2244,18,172,242,332,254,52,9,0,1079,509,1930,2043,1498,987,338,113,21,7439,364,989,1443,1261,866,390,121,36,5470,77,142,230,309,310,141,52,14,1275,1024,1942,2296,2196,1549,964,403,109,10483,125,116,121,115,119,56,6,0,658,1226,2200,2647,2620,1978,1161,461,123,12416,62,104,170,241,259,169,78,31,1114,449,402,453,489,473,447,450,231,3394,2652,6158,7614,7058,5240,2723,1262,449,33156
SED10035,1626,885,473,199,38,8,5987,38,448,417,277,167,41,15,3,1406,1799,7273,3753,1917,960,413,182,55,16352,675,2055,1716,1023,677,278,147,41,6612,67,198,246,205,129,65,26,13,949,737,1784,1531,1139,725,492,245,53,6706,108,171,150,94,53,21,6,0,603,912,2153,1927,1438,907,578,277,66,8258,144,278,262,256,205,132,74,35,1386,1564,2112,1421,1194,1084,975,727,264,9341,5311,16898,11122,6990,4473,2616,1460,472,49342
SED10036,1241,1090,728,244,54,15,4138,13,195,403,393,329,121,16,6,1476,760,2618,3405,2817,1761,694,265,55,12375,429,960,1599,1660,1187,584,227,79,6725,78,103,244,315,306,184,59,25,1314,744,1163,1556,1686,1201,745,306,90,7491,103,88,132,132,124,53,19,4,655,925,1354,1932,2133,1631,982,384,119,9460,39,77,147,235,227,115,72,26,938,519,365,452,600,559,467,354,231,3547,2714,6306,9179,8928,6422,3207,1372,531,38659
SED10037,643,554,456,176,38,10,2465,26,184,232,239,225,66,13,3,988,525,1857,1744,1219,842,411,168,46,6812,381,766,1141,992,797,375,193,56,4701,74,130,201,240,236,135,60,14,1090,886,1804,1996,2040,1436,923,533,185,9803,152,157,148,131,82,45,20,5,740,1112,2091,2345,2411,1754,1103,613,204,11633,45,82,105,159,165,125,67,26,774,613,435,518,604,632,652,875,347,4676,2751,5954,6728,6178,4871,2908,1967,692,32049
SED10038,290,358,360,177,61,8,1412,22,125,177,248,317,76,26,3,994,248,993,1382,1296,1177,594,211,49,5950,252,652,1122,1168,1064,595,235,59,5147,82,120,201,280,264,171,86,17,1221,1111,2001,2309,2434,1778,1121,542,158,11454,156,148,157,179,90,62,15,6,813,1349,2269,2667,2893,2132,1354,643,181,13488,59,59,123,192,199,149,88,29,898,602,328,445,639,704,685,685,335,4423,2544,4572,6206,6794,5953,3630,1949,664,32312
SED10039,955,628,313,96,41,6,3709,17,157,218,170,116,34,12,3,727,1031,3582,2485,1927,1066,408,192,50,10741,630,1413,1515,1239,767,307,163,54,6088,66,115,235,239,180,84,53,33,1005,583,1202,1444,1330,949,603,370,143,6624,83,127,138,141,78,16,9,3,595,732,1444,1817,1710,1207,703,432,179,8224,119,195,265,336,221,137,100,61,1434,790,823,705,686,677,593,536,428,5238,3407,9196,7960,6696,4367,2278,1476,781,36161
SED10040,1758,1815,1115,590,218,67,6736,13,217,437,442,348,143,63,12,1675,955,3128,4185,3843,2452,1318,707,260,16848,287,681,1192,1358,1133,832,568,208,6259,52,44,130,197,199,213,125,56,1016,322,528,643,716,490,376,273,134,3482,49,40,73,87,71,51,23,9,403,423,612,846,1000,760,640,421,199,4901,38,97,156,222,276,236,213,110,1348,562,359,421,450,411,373,575,622,3773,2329,6216,8995,9130,6495,4132,2765,1478,41540
SED10041,237,260,343,197,70,12,1232,4,74,117,157,193,88,25,0,658,268,1002,1021,993,1017,514,233,58,5106,205,541,865,983,899,599,273,89,4454,79,98,156,218,275,178,102,26,1132,1147,1702,2129,2439,1930,1218,600,179,11344,179,154,137,130,110,63,17,3,793,1405,1954,2422,2787,2315,1459,719,208,13269,53,54,110,181,197,146,79,32,852,637,342,507,654,745,826,772,432,4915,2580,4072,5279,6015,5709,3829,2171,831,30486
SED10042,796,335,152,46,14,0,2757,25,160,142,87,67,28,3,0,512,825,3229,1808,1226,608,233,92,26,8047,668,1587,1238,902,461,201,94,33,5184,85,160,253,234,144,60,38,15,989,746,1562,1556,1265,770,502,342,142,6885,106,176,147,138,65,25,0,0,657,937,1898,1956,1637,979,587,380,157,8531,126,282,300,278,195,112,70,25,1388,1258,1430,1207,1171,953,820,834,422,8095,3915,9924,7447,5636,3415,2027,1487,663,34514
SED10043,1612,1344,943,414,140,37,5580,17,269,398,361,293,121,46,11,1516,843,3469,3890,2838,1886,932,405,164,14427,309,860,1323,1212,947,558,322,156,5687,45,104,156,231,244,120,73,50,1023,352,780,921,919,732,474,307,134,4619,42,66,82,96,63,33,28,10,420,439,950,1159,1246,1039,627,408,194,6062,42,120,175,228,251,199,155,87,1257,453,383,458,452,429,391,515,479,3560,2146,7098,9015,7681,5788,3242,1991,1128,38089
SED10044,210,293,327,153,26,6,1106,7,96,187,302,339,81,10,0,1022,210,1080,1511,1466,1335,466,159,43,6270,137,486,853,1112,1040,455,177,35,4295,67,148,210,246,264,109,31,12,1087,957,1702,1959,2610,1876,863,376,83,10426,259,206,178,182,121,38,7,3,994,1283,2056,2347,3038,2261,1010,414,98,12507,39,59,108,235,240,112,54,22,869,767,446,594,906,863,722,629,338,5265,2449,4308,5810,7352,6405,2999,1469,542,31334
SED10045,253,144,98,16,5,0,940,12,83,65,73,40,10,3,0,286,598,1864,1161,877,540,143,45,6,5234,620,1346,1147,869,431,130,39,8,4590,115,188,239,226,108,29,14,3,922,1024,1850,1816,1706,964,420,169,34,7983,181,250,180,162,70,15,0,0,858,1320,2288,2235,2094,1142,464,183,37,9763,122,272,276,299,188,102,32,7,1298,1434,1446,1171,1346,1023,810,483,147,7860,4157,7672,6308,5702,3462,1675,790,205,29971
SED10046,214,191,155,66,10,0,874,15,83,101,103,113,35,11,0,461,312,1053,889,722,558,218,79,14,3845,336,795,896,773,581,240,83,27,3731,106,188,213,190,174,85,30,13,999,1499,2428,2199,1996,1496,727,263,60,10668,257,271,175,146,77,31,4,0,961,1862,2887,2587,2332,1747,843,297,73,12628,87,143,176,236,261,143,54,33,1133,1244,870,859,851,842,702,479,195,6042,3894,6031,5722,5208,4257,2247,1013,342,28714
SED10047,550,388,164,37,6,0,1686,18,131,135,104,71,14,4,0,477,612,2161,1928,1366,674,175,58,3,6977,490,1354,1537,975,512,165,58,12,5103,104,254,284,243,155,53,18,0,1111,1063,2047,2355,2019,1231,559,183,52,9509,184,231,236,150,84,21,8,3,917,1351,2532,2875,2412,1470,633,209,55,11537,110,217,312,319,246,96,43,12,1355,1147,854,911,900,799,647,546,359,6163,3777,7741,8248,6464,3936,1767,924,441,33298
