region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
SED10001,10,0,1578,17,36,0,0,36,0,53,0,6,9,0,15,0,15,0,0,0,3,3,0,3,17,42,9,3,54,0,71,0,0,0,0,0,0,0,1585,52,9,3,64,0,1649,324,0,0,0,0,0,324,3,17,0,0,17,0,20,0,0,8,0,8,0,8,0,0,0,0,0,0,0,3,17,8,0,25,0,28,0,0,0,0,0,0,0,327,17,8,0,25,0,352,71,3,0,0,3,0,74,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,3,0,0,3,0,3,71,6,9,0,15,0,86,11130,108,0,13,121,0,11251,167,395,0,3,398,0,565,0,42,73,0,115,6,121,12,0,0,17,17,0,29,179,437,73,20,530,6,715,6,9,0,0,9,6,21,11315,554,73,33,660,12,11987
SED10002,22,0,251,48,1053,159,0,1212,5,1265,5,266,469,0,735,5,745,0,0,0,0,0,0,0,53,1319,628,0,1947,10,2010,0,6,3,0,9,7,16,282,1344,634,0,1978,17,2277,114,5,0,0,5,0,119,23,684,81,0,765,0,788,7,176,338,0,514,4,525,0,0,0,0,0,0,0,30,860,419,0,1279,4,1313,0,4,4,0,8,3,11,144,869,423,0,1292,7,1443,61,3,0,0,3,0,64,5,326,34,0,360,0,365,0,101,178,0,279,0,279,0,0,0,0,0,0,0,5,427,212,0,639,0,644,0,3,0,0,3,6,9,66,433,212,0,645,6,717,1920,271,11,0,282,4,2206,459,9924,1132,6,11062,35,11556,39,2316,2614,9,4939,32,5010,6,12,4,56,72,0,78,504,12252,3750,71,16073,67,16644,3,46,21,3,70,59,132,2427,12569,3782,74,16425,130,18982
SED10003,14,0,1243,30,48,0,0,48,0,78,3,3,3,0,6,0,9,0,0,0,3,3,0,3,33,51,3,3,57,0,90,0,0,0,0,0,0,0,1262,65,3,3,71,0,1333,272,0,0,0,0,0,272,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,272,13,0,0,13,0,285,82,0,0,0,0,0,82,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,82,7,0,0,7,0,89,8791,170,0,10,180,0,8971,288,365,6,0,371,0,659,11,12,18,0,30,0,41,9,0,0,6,6,0,15,308,377,24,6,407,0,715,0,0,0,0,0,0,0,9099,547,24,16,587,0,9686
SED10004,32,0,615,46,103,9,0,112,0,158,0,9,0,0,9,0,9,0,0,0,0,0,0,0,46,112,9,0,121,0,167,0,0,0,0,0,0,0,629,144,9,0,153,0,782,346,17,0,0,17,0,363,20,66,11,0,77,0,97,3,5,4,0,9,0,12,0,0,0,0,0,0,0,23,71,15,0,86,0,109,0,0,0,0,0,0,0,369,88,15,0,103,0,472,164,3,0,0,3,0,167,6,32,3,0,35,0,41,0,5,3,0,8,0,8,0,0,0,0,0,3,3,6,37,6,0,43,3,52,0,0,0,0,0,0,0,170,40,6,0,46,3,219,8044,363,0,13,376,3,8423,636,1153,47,0,1200,0,1836,6,51,45,3,99,0,105,12,0,0,5,5,3,20,654,1204,92,8,1304,3,1961,8,4,0,0,4,8,20,8706,1571,92,21,1684,14,10404
SED10005,42,0,326,47,1177,110,3,1290,3,1340,3,201,234,0,435,0,438,0,0,0,0,0,0,0,50,1378,344,3,1725,3,1778,3,6,0,0,6,5,14,337,1422,348,3,1773,8,2118,155,7,0,0,7,0,162,18,679,69,0,748,0,766,0,127,158,0,285,0,285,0,0,0,0,0,0,0,18,806,227,0,1033,0,1051,3,5,0,0,5,5,13,176,818,227,0,1045,5,1226,77,6,0,0,6,0,83,7,296,28,0,324,0,331,4,67,88,0,155,0,159,0,0,0,0,0,0,0,11,363,116,0,479,0,490,0,0,0,0,0,4,4,88,369,116,0,485,4,577,2186,395,25,5,425,3,2614,371,10833,965,15,11813,19,12203,12,1578,1261,0,2839,15,2866,9,8,0,29,37,0,46,392,12419,2226,44,14689,34,15115,15,43,6,0,49,54,118,2593,12857,2257,49,15163,91,17847
SED10006,4,0,992,12,17,0,0,17,0,29,0,0,3,0,3,0,3,0,0,0,0,0,0,0,12,17,3,0,20,0,32,0,0,0,0,0,0,0,1000,21,3,0,24,0,1024,128,0,0,0,0,0,128,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,3,0,6,0,0,0,0,0,0,0,131,3,0,0,3,0,134,13,0,0,0,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,16,9995,65,0,16,81,3,10079,101,200,6,0,206,0,307,3,13,9,0,22,0,25,22,0,0,48,48,0,70,126,213,15,48,276,0,402,3,0,0,0,0,0,3,10124,278,15,64,357,3,10484
SED10007,7,0,1523,24,35,3,0,38,0,62,5,0,0,0,0,0,5,0,0,0,0,0,0,0,29,35,3,0,38,0,67,4,0,0,0,0,0,4,1549,42,3,0,45,0,1594,305,0,0,0,0,0,305,5,11,0,0,11,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,11,0,0,11,0,19,0,0,0,0,0,0,0,313,11,0,0,11,0,324,92,3,0,0,3,0,95,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,95,6,0,0,6,0,101,11603,102,0,14,116,0,11719,191,259,22,0,281,0,472,11,31,12,0,43,0,54,26,3,0,26,29,0,55,228,293,34,26,353,0,581,4,0,0,0,0,0,4,11835,395,34,40,469,0,12304
SED10008,47,0,1181,59,630,24,0,654,0,713,0,59,38,0,97,0,97,3,0,0,0,0,0,3,62,689,62,0,751,0,813,0,3,0,0,3,0,3,1196,734,62,5,801,0,1997,598,28,0,0,28,0,626,31,428,19,0,447,0,478,0,38,28,0,66,0,66,0,0,0,0,0,0,0,31,466,47,0,513,0,544,0,0,0,0,0,3,3,629,494,47,0,541,3,1173,241,8,0,0,8,0,249,9,250,9,0,259,0,268,0,18,15,0,33,0,33,0,0,0,3,3,0,3,9,268,24,3,295,0,304,0,4,0,0,4,0,4,250,280,24,3,307,0,557,9717,442,3,5,450,3,10170,610,4837,177,13,5027,23,5660,7,347,179,0,526,0,533,9,3,0,17,20,0,29,626,5187,356,30,5573,23,6222,4,21,3,0,24,11,39,10347,5650,362,35,6047,37,16431
SED10009,16,3,1308,29,14,3,3,20,0,49,0,0,3,0,3,0,3,3,0,0,0,0,0,3,32,14,6,3,23,0,55,0,0,0,0,0,0,0,1321,30,6,3,39,3,1363,172,0,0,0,0,0,172,3,3,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,0,0,3,0,9,0,0,0,0,0,0,0,178,3,0,0,3,0,181,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,8419,97,0,13,110,3,8532,154,142,3,3,148,0,302,0,5,10,0,15,0,15,18,0,0,16,16,0,34,172,147,13,19,179,0,351,6,0,0,0,0,3,9,8597,244,13,32,289,6,8892
SED10010,30,3,775,47,871,46,3,920,4,971,3,85,72,0,157,0,160,3,0,0,0,0,0,3,53,956,118,3,1077,4,1134,0,5,0,0,5,0,5,795,991,118,3,1112,7,1914,253,13,0,0,13,0,266,29,570,28,0,598,4,631,0,54,62,0,116,3,119,0,0,0,0,0,0,0,29,624,90,0,714,7,750,0,5,0,0,5,0,5,282,642,90,0,732,7,1021,85,4,0,0,4,0,89,11,284,22,0,306,0,317,0,36,49,0,85,0,85,0,0,0,0,0,0,0,11,320,71,0,391,0,402,0,0,0,0,0,0,0,96,324,71,0,395,0,491,5841,394,3,14,411,3,6255,544,7494,278,13,7785,26,8355,10,705,467,0,1172,9,1191,6,12,0,21,33,0,39,560,8211,745,34,8990,35,9585,4,40,0,0,40,27,71,6405,8645,748,48,9441,65,15911
