region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SED10011,4,3,0,4,2257,2268,58,7,5,3,1590,1663,1123,59,56,3,1760,3001,2606,152,305,12,1334,4409,3099,201,626,32,957,4915,3330,185,743,80,618,4956,2017,97,378,132,273,2897,931,41,133,197,110,1412,223,5,16,184,18,446,13391,750,2262,647,8917,25967,0,0,0,0,2096,2096,128,6,0,3,1465,1602,1486,81,84,10,1523,3184,2900,241,502,22,1174,4839,3290,273,917,94,908,5482,3151,209,1114,292,578,5344,1720,103,670,543,236,3272,635,37,231,833,99,1835,120,5,69,759,60,1013,13430,955,3587,2556,8139,28667,4,3,0,4,4353,4364,186,13,5,6,3055,3265,2609,140,140,13,3283,6185,5506,393,807,34,2508,9248,6389,474,1543,126,1865,10397,6481,394,1857,372,1196,10300,3737,200,1048,675,509,6169,1566,78,364,1030,209,3247,343,10,85,943,78,1459,26821,1705,5849,3203,17056,54634
SED10012,5,0,3,0,2188,2196,58,10,3,0,1404,1475,1062,50,48,5,1517,2682,2537,172,282,13,1062,4066,3078,239,595,50,900,4862,3394,206,672,117,464,4853,2640,142,423,211,263,3679,1269,44,127,360,127,1927,254,5,16,200,30,505,14297,868,2169,956,7955,26245,0,5,0,0,2077,2082,112,16,6,3,1200,1337,1537,103,91,12,1321,3064,2848,221,425,28,860,4382,3135,250,644,113,506,4648,3379,184,631,349,252,4795,2197,83,366,751,130,3527,926,30,92,1091,93,2232,139,7,29,783,54,1012,14273,899,2284,3130,6493,27079,5,5,3,0,4265,4278,170,26,9,3,2604,2812,2599,153,139,17,2838,5746,5385,393,707,41,1922,8448,6213,489,1239,163,1406,9510,6773,390,1303,466,716,9648,4837,225,789,962,393,7206,2195,74,219,1451,220,4159,393,12,45,983,84,1517,28570,1767,4453,4086,14448,53324
SED10013,4,4,3,3,3057,3071,184,5,8,6,2442,2645,1728,112,194,9,2742,4785,2945,238,473,15,1304,4975,3642,295,731,37,807,5512,2900,192,496,78,350,4016,1710,96,233,138,136,2313,1038,45,106,204,47,1440,242,11,8,127,9,397,14393,998,2252,617,10894,29154,39,0,3,3,2584,2629,471,28,18,4,2121,2642,2590,256,426,29,2138,5439,3350,369,897,96,1055,5767,3300,380,1029,203,666,5578,2594,228,641,517,303,4283,1314,82,253,672,109,2430,652,30,132,985,37,1836,116,4,17,583,26,746,14426,1377,3416,3092,9039,31350,43,4,6,6,5641,5700,655,33,26,10,4563,5287,4318,368,620,38,4880,10224,6295,607,1370,111,2359,10742,6942,675,1760,240,1473,11090,5494,420,1137,595,653,8299,3024,178,486,810,245,4743,1690,75,238,1189,84,3276,358,15,25,710,35,1143,28819,2375,5668,3709,19933,60504
SED10014,0,0,0,6,3174,3180,117,8,0,3,2559,2687,2256,100,112,8,2582,5058,4113,210,378,10,1058,5769,3914,239,542,27,491,5213,3129,142,449,100,196,4016,1564,72,180,97,76,1989,657,27,55,143,20,902,149,4,13,100,11,277,15899,802,1729,494,10167,29091,5,0,6,0,3007,3018,248,22,8,3,2412,2693,2977,180,158,7,2206,5528,4276,369,623,45,905,6218,3975,318,844,116,394,5647,2748,182,679,254,150,4013,1260,69,288,385,49,2051,432,21,68,606,22,1149,71,3,15,484,13,586,15992,1164,2689,1900,9158,30903,5,0,6,6,6181,6198,365,30,8,6,4971,5380,5233,280,270,15,4788,10586,8389,579,1001,55,1963,11987,7889,557,1386,143,885,10860,5877,324,1128,354,346,8029,2824,141,468,482,125,4040,1089,48,123,749,42,2051,220,7,28,584,24,863,31891,1966,4418,2394,19325,59994
SED10015,0,0,0,3,2674,2677,122,10,3,0,2409,2544,1831,118,104,5,2817,4875,2569,216,294,8,1285,4372,3027,260,587,53,700,4627,3131,222,589,107,302,4351,1564,77,251,145,96,2133,561,31,76,152,29,849,107,0,14,69,10,200,12912,934,1918,542,10322,26628,19,0,0,3,2491,2513,275,21,3,4,2226,2529,2411,197,160,9,2315,5092,2760,307,494,41,1138,4740,3075,333,840,128,567,4943,2817,256,864,402,243,4582,1158,104,366,524,68,2220,369,22,105,593,22,1111,51,3,21,315,12,402,12935,1243,2853,2019,9082,28132,19,0,0,6,5165,5190,397,31,6,4,4635,5073,4242,315,264,14,5132,9967,5329,523,788,49,2423,9112,6102,593,1427,181,1267,9570,5948,478,1453,509,545,8933,2722,181,617,669,164,4353,930,53,181,745,51,1960,158,3,35,384,22,602,25847,2177,4771,2561,19404,54760
SED10016,8,0,0,0,2192,2200,147,9,5,3,2432,2596,2613,57,109,3,3299,6081,3735,126,343,18,1616,5838,3570,246,614,40,1089,5559,2686,167,558,75,568,4054,1947,88,247,97,263,2642,1386,48,103,211,114,1862,315,3,15,163,28,524,16407,744,1994,610,11601,31356,14,0,3,3,2018,2038,343,15,4,0,2107,2469,3153,144,190,7,2732,6226,4113,284,635,38,1625,6695,3455,291,927,107,971,5751,2567,179,700,326,550,4322,1719,88,304,653,196,2960,855,30,137,990,118,2130,144,5,47,784,70,1050,16363,1036,2947,2908,10387,33641,22,0,3,3,4210,4238,490,24,9,3,4539,5065,5766,201,299,10,6031,12307,7848,410,978,56,3241,12533,7025,537,1541,147,2060,11310,5253,346,1258,401,1118,8376,3666,176,551,750,459,5602,2241,78,240,1201,232,3992,459,8,62,947,98,1574,32770,1780,4941,3518,21988,64997
SED10017,4,0,0,3,2930,2937,54,3,3,0,2598,2658,1450,44,45,3,2031,3573,3693,86,210,10,616,4615,4780,125,310,23,292,5530,4224,88,319,51,135,4817,2522,43,133,86,60,2844,922,13,55,169,36,1195,234,4,13,188,13,452,17883,406,1088,533,8711,28621,3,4,0,0,2764,2771,94,3,4,0,2447,2548,2050,55,69,4,1628,3806,4370,147,350,16,510,5393,4981,191,565,80,314,6131,4007,114,516,212,146,4995,1958,52,247,449,64,2770,635,14,96,762,57,1564,114,3,40,798,51,1006,18212,583,1887,2321,7981,30984,7,4,0,3,5694,5708,148,6,7,0,5045,5206,3500,99,114,7,3659,7379,8063,233,560,26,1126,10008,9761,316,875,103,606,11661,8231,202,835,263,281,9812,4480,95,380,535,124,5614,1557,27,151,931,93,2759,348,7,53,986,64,1458,36095,989,2975,2854,16692,59605
SED10018,8,3,0,0,2604,2615,120,4,4,3,2115,2246,1745,111,99,6,2716,4677,2786,254,395,14,1532,4981,3014,258,698,41,888,4899,3318,197,666,115,365,4661,2045,77,359,184,162,2827,921,31,109,267,72,1400,202,7,21,170,20,420,14159,942,2351,800,10474,28726,0,5,0,3,2465,2473,208,23,3,3,2014,2251,2117,178,146,18,2133,4592,3028,319,565,39,1115,5066,3085,314,878,139,538,4954,3154,166,832,337,228,4717,1742,78,336,629,91,2876,682,26,107,1025,54,1894,87,3,36,684,28,838,14103,1112,2903,2877,8666,29661,8,8,0,3,5069,5088,328,27,7,6,4129,4497,3862,289,245,24,4849,9269,5814,573,960,53,2647,10047,6099,572,1576,180,1426,9853,6472,363,1498,452,593,9378,3787,155,695,813,253,5703,1603,57,216,1292,126,3294,289,10,57,854,48,1258,28262,2054,5254,3677,19140,58387
SED10019,3,0,0,0,2160,2163,59,7,4,0,1812,1882,1356,52,63,6,2159,3636,2557,153,325,6,1178,4219,2711,167,541,30,765,4214,2622,134,496,68,273,3593,2070,62,259,164,111,2666,1386,31,96,273,39,1825,346,8,14,184,11,563,13110,614,1798,731,8508,24761,3,3,0,3,2072,2081,122,10,0,0,1760,1892,1743,103,115,5,1784,3750,2727,221,452,31,1014,4445,2863,271,839,80,527,4580,2535,155,764,271,217,3942,1974,83,447,598,78,3180,1043,13,148,1042,37,2283,170,0,32,683,20,905,13180,859,2797,2713,7509,27058,6,3,0,3,4232,4244,181,17,4,0,3572,3774,3099,155,178,11,3943,7386,5284,374,777,37,2192,8664,5574,438,1380,110,1292,8794,5157,289,1260,339,490,7535,4044,145,706,762,189,5846,2429,44,244,1315,76,4108,516,8,46,867,31,1468,26290,1473,4595,3444,16017,51819
SED10020,0,3,0,0,2379,2382,91,3,3,3,1516,1616,904,84,59,9,1780,2836,2031,190,289,13,1389,3912,2757,277,825,40,1172,5071,3465,300,967,113,627,5472,2865,153,553,226,249,4046,1578,65,203,350,153,2349,322,13,25,235,33,628,14013,1088,2924,989,9298,28312,10,3,3,3,2225,2244,131,26,0,3,1369,1529,1254,139,111,6,1589,3099,2322,286,470,46,1122,4246,3033,326,979,153,746,5237,3458,237,930,360,322,5307,2560,111,493,761,146,4071,1091,41,167,1230,81,2610,160,3,36,943,52,1194,14019,1172,3189,3505,7652,29537,10,6,3,3,4604,4626,222,29,3,6,2885,3145,2158,223,170,15,3369,5935,4353,476,759,59,2511,8158,5790,603,1804,193,1918,10308,6923,537,1897,473,949,10779,5425,264,1046,987,395,8117,2669,106,370,1580,234,4959,482,16,61,1178,85,1822,28032,2260,6113,4494,16950,57849
SED10021,8,3,0,0,2467,2478,83,8,3,0,1659,1753,1103,63,67,8,1975,3216,2287,195,314,8,1221,4025,2813,289,740,32,935,4809,3229,280,946,112,498,5065,2426,104,476,183,184,3373,1482,56,161,263,76,2038,353,7,32,244,14,650,13784,1005,2739,850,9029,27407,12,0,0,4,2344,2360,187,21,4,3,1601,1816,1465,100,117,10,1776,3468,2558,281,561,50,1095,4545,3137,375,1072,157,730,5471,3166,260,1058,316,300,5100,2162,107,558,648,103,3578,1019,39,197,1031,49,2335,190,5,46,869,26,1136,13896,1188,3613,3088,8024,29809,20,3,0,4,4811,4838,270,29,7,3,3260,3569,2568,163,184,18,3751,6684,4845,476,875,58,2316,8570,5950,664,1812,189,1665,10280,6395,540,2004,428,798,10165,4588,211,1034,831,287,6951,2501,95,358,1294,125,4373,543,12,78,1113,40,1786,27680,2193,6352,3938,17053,57216
