region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SED10001,19153,19578,38731,2981,3275,6256,5183,5682,10865,2060,2368,4428,366,405,771,83,94,177,83,115,198,59,66,125,58,55,113,92,119,211,0,0,0,7984,8904,16888,687,739,1426,176,151,327,11828,13069,24897,2028,1821,3849,33009,34468,67477
SED10002,22267,22492,44759,3431,3195,6626,7259,7085,14344,164,137,301,158,153,311,56,54,110,45,38,83,8,14,22,7,9,16,39,43,82,0,0,0,7736,7533,15269,5373,4960,10333,251,207,458,16791,15895,32686,4627,2946,7573,43685,41333,85018
SED10003,16580,17566,34146,3387,3744,7131,5324,6022,11346,427,559,986,1122,1246,2368,69,80,149,126,161,287,59,63,122,48,53,101,71,75,146,0,0,0,7246,8259,15505,861,1023,1884,171,200,371,11665,13226,24891,1755,1604,3359,30000,32396,62396
SED10004,15166,17119,32285,2149,2320,4469,8797,9833,18630,365,412,777,344,411,755,120,127,247,135,157,292,22,41,63,34,23,57,152,195,347,0,0,0,9969,11199,21168,3137,3548,6685,148,180,328,15403,17247,32650,2696,2433,5129,33265,36799,70064
SED10005,22498,23324,45822,2088,2110,4198,6826,6930,13756,48,54,102,63,62,125,18,22,40,20,27,47,4,6,10,3,0,3,14,14,28,0,0,0,6996,7115,14111,1944,2194,4138,124,125,249,11152,11544,22696,2780,2650,5430,36430,37518,73948
SED10006,19212,18321,37533,4093,4245,8338,3976,4111,8087,128,135,263,756,754,1510,63,78,141,60,59,119,32,38,70,52,40,92,27,33,60,0,0,0,5094,5248,10342,375,374,749,144,115,259,9706,9982,19688,2727,2296,5023,31645,30599,62244
SED10007,19526,19448,38974,4010,4166,8176,6637,7144,13781,111,116,227,341,333,674,48,52,100,55,74,129,25,35,60,37,36,73,69,62,131,0,3,3,7323,7855,15178,403,400,803,142,103,245,11878,12524,24402,3024,1779,4803,34428,33751,68179
SED10008,21549,22465,44014,1043,1095,2138,7472,7754,15226,123,120,243,159,192,351,37,32,69,33,22,55,16,22,38,10,6,16,26,35,61,0,0,0,7876,8183,16059,1456,1649,3105,89,77,166,10464,11004,21468,905,958,1863,32918,34427,67345
SED10009,18274,18599,36873,3497,3875,7372,4833,5292,10125,706,751,1457,368,386,754,74,93,167,130,120,250,72,72,144,44,60,104,886,971,1857,3,4,7,7116,7749,14865,308,385,693,144,111,255,11065,12120,23185,1775,1720,3495,31114,32439,63553
SED10010,21617,22394,44011,1677,1746,3423,7467,7307,14774,78,88,166,129,129,258,40,26,66,30,36,66,10,17,27,4,4,8,16,14,30,0,0,0,7774,7621,15395,2978,3177,6155,176,119,295,12605,12663,25268,1776,1742,3518,35998,36799,72797
