region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SED10023,0,6949,6949,7959,774,8733,3587,97,3684,3858,28,3886,1751,3,1754,604,3,607,17759,7854,25613
SED10024,0,3182,3182,6363,163,6526,3669,29,3698,5254,24,5278,2487,3,2490,842,3,845,18615,3404,22019
SED10025,0,6743,6743,9113,1089,10202,5144,384,5528,4781,121,4902,1679,26,1705,592,16,608,21309,8379,29688
SED10026,0,7200,7200,8621,594,9215,3647,85,3732,3367,17,3384,1865,5,1870,1008,3,1011,18508,7904,26412
SED10027,0,4624,4624,6011,362,6373,3860,62,3922,4320,15,4335,2075,6,2081,1210,3,1213,17476,5072,22548
SED10028,0,4734,4734,6768,452,7220,4347,166,4513,5063,94,5157,2013,32,2045,746,19,765,18937,5497,24434
SED10029,0,5676,5676,6120,462,6582,4469,83,4552,4405,26,4431,2754,8,2762,2463,4,2467,20211,6259,26470
SED10030,0,8898,8898,8770,816,9586,3828,79,3907,3553,13,3566,1442,3,1445,660,3,663,18253,9812,28065
SED10031,0,7261,7261,9373,496,9869,3529,40,3569,3426,16,3442,1619,4,1623,764,0,764,18711,7817,26528
SED10032,0,6054,6054,6710,661,7371,4822,215,5037,4549,116,4665,2566,34,2600,2314,13,2327,20961,7093,28054
SED10033,0,2739,2739,6033,284,6317,3843,39,3882,5579,14,5593,2888,6,2894,1406,3,1409,19749,3085,22834
SED10034,0,4431,4431,6864,432,7296,3847,45,3892,4611,19,4630,2011,5,2016,710,0,710,18043,4932,22975
SED10035,0,10864,10864,10030,2675,12705,4602,882,5484,3478,384,3862,1193,100,1293,525,57,582,19828,14962,34790
SED10036,0,4133,4133,6919,414,7333,4645,59,4704,5478,25,5503,2263,8,2271,809,5,814,20114,4644,24758
SED10037,0,6775,6775,7913,582,8495,3867,151,4018,4040,92,4132,1637,46,1683,614,20,634,18071,7666,25737
SED10038,0,5368,5368,8757,364,9121,3684,47,3731,4027,10,4037,1855,3,1858,790,0,790,19113,5792,24905
SED10039,0,5137,5137,6819,598,7417,5006,166,5172,4768,66,4834,2108,37,2145,1206,16,1222,19907,6020,25927
SED10040,0,4925,4925,7385,359,7744,4243,84,4327,5297,25,5322,2147,13,2160,731,3,734,19803,5409,25212
SED10041,0,5862,5862,8705,515,9220,3680,56,3736,3596,17,3613,1647,3,1650,721,3,724,18349,6456,24805
SED10042,0,6071,6071,6673,640,7313,5070,130,5200,4897,74,4971,2499,33,2532,1757,14,1771,20896,6962,27858
SED10043,0,6361,6361,7146,679,7825,3782,153,3935,4399,43,4442,1834,14,1848,586,5,591,17747,7255,25002
SED10044,0,7614,7614,9277,942,10219,3828,164,3992,3455,56,3511,1629,17,1646,874,6,880,19063,8799,27862
SED10045,0,4602,4602,5129,432,5561,4476,56,4532,5124,18,5142,2809,7,2816,2193,4,2197,19731,5119,24850
SED10046,0,5111,5111,6854,520,7374,4260,59,4319,3994,13,4007,2182,0,2182,1502,0,1502,18792,5703,24495
SED10047,0,3939,3939,5761,344,6105,4718,44,4762,5729,15,5744,3036,0,3036,2065,0,2065,21309,4342,25651
SED10048,0,5464,5464,8477,532,9009,4407,60,4467,4689,13,4702,2068,3,2071,962,0,962,20603,6072,26675
SED10049,0,7167,7167,8720,1235,9955,4192,327,4519,4655,78,4733,1742,20,1762,482,9,491,19791,8836,28627
SED10050,0,7003,7003,7171,912,8083,4486,298,4784,4722,102,4824,1850,35,1885,736,21,757,18965,8371,27336
SED10051,0,9216,9216,8761,2327,11088,4074,895,4969,3182,373,3555,958,107,1065,481,24,505,17456,12942,30398
SED10052,0,2980,2980,5743,301,6044,4270,33,4303,5567,13,5580,2435,7,2442,921,0,921,18936,3334,22270
SED10053,0,4931,4931,7046,437,7483,3784,66,3850,4440,7,4447,1880,3,1883,586,0,586,17736,5444,23180
SED10054,0,7010,7010,8245,591,8836,3867,98,3965,4151,25,4176,1769,9,1778,697,3,700,18729,7736,26465
SED10055,0,3542,3542,5423,441,5864,4714,43,4757,5202,23,5225,2955,7,2962,2457,3,2460,20751,4059,24810
SED10056,0,3878,3878,6327,452,6779,4559,56,4615,5172,11,5183,2509,3,2512,1456,0,1456,20023,4400,24423
SED10057,0,7847,7847,9192,466,9658,3115,33,3148,2771,13,2784,1401,6,1407,716,0,716,17195,8365,25560
SED10058,0,6812,6812,8250,494,8744,3367,50,3417,3293,5,3298,1944,5,1949,1019,5,1024,17873,7371,25244
SED10059,0,7863,7863,10433,658,11091,3274,46,3320,2806,14,2820,1351,0,1351,661,0,661,18525,8581,27106
SED10060,0,9514,9514,8215,1645,9860,3622,534,4156,2954,141,3095,1153,41,1194,380,18,398,16324,11893,28217
SED10061,0,12339,12339,11458,1657,13115,3886,452,4338,2906,93,2999,1032,5,1037,251,4,255,19533,14550,34083
SED10062,0,7758,7758,9443,662,10105,3498,115,3613,3222,28,3250,1660,12,1672,810,3,813,18633,8578,27211
SED10063,0,5678,5678,7127,641,7768,4689,222,4911,4744,109,4853,1869,29,1898,877,12,889,19306,6691,25997
SED10064,0,7145,7145,8668,607,9275,3704,93,3797,3561,32,3593,1925,6,1931,916,3,919,18774,7886,26660
SED10065,0,7523,7523,9677,685,10362,3474,47,3521,2946,6,2952,1464,3,1467,862,0,862,18423,8264,26687
SED10066,0,8206,8206,8647,1090,9737,5945,324,6269,5171,114,5285,1985,41,2026,1051,17,1068,22799,9792,32591
SED10067,0,5893,5893,7373,585,7958,4137,98,4235,4094,20,4114,1772,3,1775,879,0,879,18255,6599,24854
SED10068,0,5288,5288,7551,485,8036,3608,109,3717,4414,28,4442,1873,8,1881,637,3,640,18083,5921,24004
SED10069,0,7573,7573,10494,637,11131,3268,67,3335,2921,5,2926,1300,5,1305,561,3,564,18544,8290,26834
SED10070,0,7180,7180,9682,639,10321,3574,83,3657,3284,26,3310,1476,3,1479,702,4,706,18718,7935,26653
SED10071,0,4218,4218,7064,471,7535,5816,103,5919,7208,29,7237,3199,22,3221,1669,18,1687,24956,4861,29817
SED10072,0,6653,6653,7677,860,8537,4589,206,4795,4067,111,4178,1756,43,1799,1033,25,1058,19122,7898,27020
SED10073,0,6611,6611,7434,885,8319,4567,341,4908,4597,185,4782,1762,85,1847,722,51,773,19082,8158,27240
SED10074,0,5384,5384,7874,400,8274,4198,31,4229,4148,8,4156,1780,0,1780,841,0,841,18841,5823,24664
SED10075,0,2508,2508,5379,225,5604,4306,32,4338,5151,8,5159,2851,3,2854,1698,0,1698,19385,2776,22161
SED10076,0,7487,7487,10222,590,10812,3399,55,3454,3049,14,3063,1340,4,1344,635,0,635,18645,8150,26795
SED10077,0,6328,6328,7214,1106,8320,5037,494,5531,4681,240,4921,1954,114,2068,1064,51,1115,19950,8333,28283
SED10078,0,6844,6844,9058,497,9555,3701,38,3739,3759,12,3771,1536,0,1536,635,0,635,18689,7391,26080
SED10079,0,19635,19635,13797,3807,17604,3697,1358,5055,2224,790,3014,563,194,757,182,104,286,20463,25888,46351
SED10080,0,7206,7206,9113,639,9752,3813,74,3887,3525,16,3541,1679,3,1682,767,0,767,18897,7938,26835
SED10081,0,5804,5804,7942,443,8385,3425,89,3514,4073,21,4094,1724,3,1727,652,0,652,17816,6360,24176
SED10082,0,6862,6862,8223,668,8891,3984,60,4044,4034,22,4056,1787,8,1795,804,3,807,18832,7623,26455
SED10083,0,5318,5318,6730,478,7208,4789,75,4864,4815,33,4848,2067,9,2076,1156,6,1162,19557,5919,25476
SED10084,0,8035,8035,10001,918,10919,3652,100,3752,3221,29,3250,1509,9,1518,618,6,624,19001,9097,28098
SED10085,0,6632,6632,8837,622,9459,3815,71,3886,3857,13,3870,1861,5,1866,775,0,775,19145,7343,26488
SED10086,0,8902,8902,8966,2070,11036,3707,561,4268,3382,125,3507,1469,33,1502,427,10,437,17951,11701,29652
SED10087,0,7037,7037,8749,809,9558,3798,196,3994,3674,67,3741,1862,18,1880,848,0,848,18931,8127,27058
SED10088,0,5843,5843,7513,655,8168,4104,121,4225,5119,42,5161,2068,14,2082,816,7,823,19620,6682,26302
SED10089,0,6325,6325,7778,728,8506,4029,248,4277,3916,127,4043,1549,77,1626,607,49,656,17879,7554,25433
SED10090,0,7357,7357,8525,1161,9686,4672,306,4978,4760,74,4834,1753,34,1787,474,15,489,20184,8947,29131
SED10091,0,3924,3924,6859,389,7248,4233,62,4295,4790,17,4807,2484,8,2492,1497,0,1497,19863,4400,24263
SED10092,0,8512,8512,8458,1205,9663,3912,399,4311,3672,143,3815,1510,45,1555,706,14,720,18258,10318,28576
SED10093,0,6924,6924,8294,673,8967,4317,74,4391,4165,13,4178,1982,4,1986,1053,0,1053,19811,7688,27499
SED19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
