region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SED10011,672,609,1281,1978,1892,3870,455,432,887,439,403,842,2872,2727,5599,1414,1311,2725,427,477,904,495,472,967,2336,2260,4596,150,172,322,94,175,269,352,161,513,324,520,844,7,5,12,927,1033,1960,442,564,1006,181,275,456,63,78,141,379,690,1069,7,10,17,1072,1617,2689,52,51,103,116,256,372,3,3,6,171,310,481,2188,2158,4346,10238,10714,20952
SED10012,657,673,1330,1954,1866,3820,880,852,1732,122,110,232,2956,2828,5784,1635,1610,3245,594,562,1156,145,153,298,2374,2325,4699,70,86,156,25,89,114,311,188,499,228,523,751,7,12,19,641,898,1539,121,225,346,42,84,126,26,49,75,143,313,456,0,6,6,332,677,1009,24,27,51,56,120,176,3,3,6,83,150,233,2341,2326,4667,9384,9877,19261
SED10013,562,524,1086,2459,2280,4739,503,535,1038,127,120,247,3089,2935,6024,2506,2263,4769,410,389,799,160,156,316,3076,2808,5884,336,282,618,136,344,480,232,118,350,245,403,648,16,20,36,965,1167,2132,966,1109,2075,152,205,357,99,106,205,116,195,311,15,11,26,1348,1626,2974,109,206,315,119,265,384,10,15,25,238,486,724,3269,3147,6416,12547,12693,25240
SED10014,998,903,1901,2824,2740,5564,786,766,1552,479,475,954,4089,3981,8070,1864,1976,3840,924,881,1805,419,390,809,3207,3247,6454,190,172,362,30,102,132,506,196,702,264,372,636,10,15,25,1000,857,1857,510,712,1222,82,173,255,87,148,235,249,443,692,7,10,17,935,1486,2421,38,58,96,83,239,322,3,10,13,124,307,431,2396,2345,4741,12749,13126,25875
SED10015,650,591,1241,2274,2196,4470,456,430,886,265,246,511,2995,2872,5867,1741,1733,3474,526,506,1032,219,222,441,2486,2461,4947,185,207,392,91,179,270,366,204,570,275,389,664,11,12,23,928,991,1919,473,622,1095,135,241,376,90,96,186,211,299,510,3,8,11,912,1266,2178,67,75,142,115,221,336,5,8,13,187,304,491,2457,2387,4844,10615,10872,21487
SED10016,616,563,1179,1814,1660,3474,846,756,1602,201,174,375,2861,2590,5451,1137,1204,2341,789,753,1542,342,247,589,2268,2204,4472,227,207,434,187,255,442,228,107,335,295,424,719,12,14,26,949,1007,1956,1044,1104,2148,464,438,902,92,140,232,448,598,1046,24,6,30,2072,2286,4358,150,182,332,202,310,512,8,8,16,360,500,860,2801,2723,5524,11927,11873,23800
SED10017,737,654,1391,2204,2041,4245,646,652,1298,467,406,873,3317,3099,6416,1734,1652,3386,788,749,1537,711,640,1351,3233,3041,6274,144,123,267,63,139,202,249,115,364,195,350,545,12,4,16,663,731,1394,1501,1606,3107,226,231,457,174,187,361,436,464,900,14,13,27,2351,2501,4852,49,54,103,122,220,342,8,9,17,179,283,462,1367,1502,2869,11847,11811,23658
SED10018,821,750,1571,2540,2396,4936,554,517,1071,286,237,523,3380,3150,6530,1805,1906,3711,354,423,777,268,252,520,2427,2581,5008,95,121,216,53,83,136,455,246,701,295,422,717,16,10,26,914,882,1796,215,305,520,44,182,226,55,100,155,150,269,419,3,3,6,467,859,1326,27,51,78,92,155,247,8,6,14,127,212,339,2797,2327,5124,10933,10761,21694
SED10019,642,577,1219,2039,1939,3978,502,456,958,181,183,364,2722,2578,5300,1553,1495,3048,376,369,745,232,235,467,2161,2099,4260,80,115,195,48,75,123,301,155,456,223,312,535,9,6,15,661,663,1324,498,638,1136,145,218,363,93,127,220,286,442,728,5,3,8,1027,1428,2455,21,52,73,83,154,237,0,0,0,104,206,310,1595,1597,3192,8912,9148,18060
SED10020,678,585,1263,2134,2096,4230,602,511,1113,191,207,398,2927,2814,5741,1797,1841,3638,454,495,949,199,154,353,2450,2490,4940,78,138,216,65,181,246,265,178,443,272,507,779,15,13,28,695,1017,1712,105,210,315,61,151,212,35,69,104,111,307,418,0,4,4,312,741,1053,38,37,75,85,166,251,4,5,9,127,208,335,2553,2355,4908,9742,10210,19952
SED10021,643,644,1287,1883,1852,3735,589,498,1087,428,389,817,2900,2739,5639,1593,1554,3147,429,438,867,483,510,993,2505,2502,5007,141,176,317,103,197,300,348,228,576,344,662,1006,11,13,24,947,1276,2223,260,450,710,109,227,336,39,77,116,191,364,555,3,4,7,602,1122,1724,38,72,110,92,213,305,0,6,6,130,291,421,2233,2340,4573,9960,10914,20874
SED10022,660,645,1305,1188,1163,2351,482,416,898,525,541,1066,2195,2120,4315,347,381,728,504,444,948,551,666,1217,1402,1491,2893,113,119,232,144,190,334,147,87,234,324,406,730,12,6,18,740,808,1548,2596,2674,5270,855,827,1682,127,181,308,716,967,1683,11,25,36,4305,4674,8979,118,143,261,204,373,577,0,5,5,322,521,843,3985,3721,7706,13609,13980,27589
SED10023,644,628,1272,1798,1757,3555,603,572,1175,124,125,249,2525,2454,4979,1179,1130,2309,560,557,1117,223,233,456,1962,1920,3882,110,114,224,38,95,133,370,162,532,230,329,559,8,9,17,756,709,1465,589,789,1378,105,166,271,115,129,244,283,401,684,5,9,14,1097,1494,2591,28,47,75,114,213,327,0,7,7,142,267,409,1883,1849,3732,9009,9321,18330
SED10024,796,725,1521,2258,2144,4402,461,425,886,887,865,1752,3606,3434,7040,1204,975,2179,505,604,1109,1526,1546,3072,3235,3125,6360,78,91,169,35,57,92,160,93,253,126,275,401,3,8,11,402,524,926,1289,1382,2671,156,172,328,133,123,256,345,436,781,7,24,31,1930,2137,4067,32,49,81,101,190,291,3,3,6,136,242,378,1404,1482,2886,11509,11669,23178
SED10025,680,602,1282,1453,1425,2878,843,866,1709,295,288,583,2591,2579,5170,877,772,1649,820,870,1690,401,434,835,2098,2076,4174,145,130,275,125,191,316,209,102,311,252,409,661,8,7,15,739,839,1578,1341,1412,2753,404,386,790,161,181,342,613,723,1336,16,13,29,2535,2715,5250,85,139,224,158,306,464,0,6,6,243,451,694,3141,2892,6033,12027,12154,24181
SED10026,779,684,1463,2028,1916,3944,948,908,1856,297,300,597,3273,3124,6397,1588,1498,3086,785,777,1562,224,280,504,2597,2555,5152,113,141,254,51,121,172,379,235,614,301,611,912,11,18,29,855,1126,1981,96,282,378,30,129,159,42,87,129,179,369,548,0,4,4,347,871,1218,28,44,72,66,152,218,8,7,15,102,203,305,2484,2510,4994,10437,11073,21510
SED10027,640,580,1220,1841,1637,3478,736,740,1476,296,302,598,2873,2679,5552,1420,1475,2895,641,576,1217,232,230,462,2293,2281,4574,152,149,301,70,149,219,379,142,521,246,288,534,10,8,18,857,736,1593,755,899,1654,132,190,322,99,122,221,217,302,519,9,14,23,1212,1527,2739,66,70,136,108,186,294,0,6,6,174,262,436,2208,2199,4407,10257,10264,20521
SED10028,641,601,1242,2083,2108,4191,436,399,835,284,222,506,2803,2729,5532,1909,1865,3774,381,395,776,566,486,1052,2856,2746,5602,133,128,261,69,174,243,198,90,288,188,349,537,0,9,9,588,750,1338,1815,1958,3773,428,421,849,163,160,323,519,567,1086,18,17,35,2943,3123,6066,55,68,123,141,201,342,3,5,8,199,274,473,1165,1195,2360,11195,11418,22613
SED10029,627,628,1255,2409,2152,4561,790,764,1554,288,288,576,3487,3204,6691,2221,2177,4398,643,654,1297,197,204,401,3061,3035,6096,362,362,724,200,354,554,316,152,468,346,444,790,35,22,57,1259,1334,2593,850,1091,1941,186,198,384,84,133,217,171,245,416,11,24,35,1302,1691,2993,196,273,469,126,292,418,9,17,26,331,582,913,3596,3382,6978,13663,13856,27519
SED10030,712,643,1355,2073,1974,4047,326,333,659,207,202,409,2606,2509,5115,1575,1633,3208,298,236,534,206,223,429,2079,2092,4171,117,119,236,49,128,177,304,187,491,265,441,706,8,8,16,743,883,1626,295,527,822,134,233,367,70,91,161,238,424,662,3,4,7,740,1279,2019,46,64,110,113,236,349,5,3,8,164,303,467,2751,2936,5687,9795,10645,20440
SED10031,713,612,1325,2016,1885,3901,664,621,1285,374,274,648,3054,2780,5834,1311,1238,2549,741,739,1480,377,591,968,2429,2568,4997,84,127,211,65,107,172,337,236,573,277,554,831,8,12,20,771,1036,1807,173,249,422,72,141,213,44,55,99,239,428,667,3,5,8,531,878,1409,52,48,100,98,197,295,3,4,7,153,249,402,2601,2153,4754,10252,10276,20528
SED10032,709,692,1401,2075,1817,3892,1076,1052,2128,271,276,547,3422,3145,6567,1541,1488,3029,994,1008,2002,201,190,391,2736,2686,5422,336,295,631,197,371,568,408,192,600,397,471,868,26,26,52,1364,1355,2719,1038,1200,2238,395,411,806,151,155,306,379,372,751,21,25,46,1984,2163,4147,203,229,432,208,297,505,15,22,37,426,548,974,4460,4075,8535,15101,14664,29765
SED10033,957,889,1846,2746,2614,5360,843,769,1612,691,676,1367,4280,4059,8339,1485,1388,2873,925,820,1745,877,850,1727,3287,3058,6345,130,139,269,47,84,131,513,209,722,235,382,617,12,8,20,937,822,1759,786,971,1757,117,185,302,116,134,250,274,431,705,13,6,19,1306,1727,3033,41,49,90,109,227,336,0,6,6,150,282,432,1943,1774,3717,12860,12611,25471
SED10034,811,796,1607,2237,2185,4422,715,677,1392,178,154,332,3130,3016,6146,1498,1413,2911,637,641,1278,231,198,429,2366,2252,4618,113,95,208,35,70,105,477,162,639,270,362,632,4,6,10,899,695,1594,595,722,1317,115,204,319,83,112,195,316,526,842,4,7,11,1113,1571,2684,29,35,64,120,202,322,3,0,3,152,237,389,1458,1478,2936,9929,10045,19974
SED10035,467,401,868,1130,1040,2170,601,562,1163,239,193,432,1970,1795,3765,677,646,1323,478,541,1019,243,238,481,1398,1425,2823,274,222,496,196,258,454,176,121,297,383,459,842,14,12,26,1043,1072,2115,2158,2250,4408,923,762,1685,143,163,306,820,919,1739,26,24,50,4070,4118,8188,253,285,538,229,330,559,16,9,25,498,624,1122,4869,4174,9043,14315,13609,27924
SED10036,840,768,1608,2485,2387,4872,499,491,990,381,312,693,3365,3190,6555,1927,1808,3735,554,519,1073,545,461,1006,3026,2788,5814,148,127,275,80,131,211,367,168,535,268,452,720,12,8,20,875,886,1761,1018,1201,2219,217,274,491,142,155,297,415,635,1050,9,9,18,1801,2274,4075,51,69,120,142,273,415,9,4,13,202,346,548,1431,1378,2809,11540,11630,23170
SED10037,754,741,1495,2054,1808,3862,587,608,1195,214,176,390,2855,2592,5447,1384,1357,2741,652,689,1341,205,182,387,2241,2228,4469,138,146,284,78,125,203,328,157,485,254,387,641,8,10,18,806,825,1631,1081,1094,2175,441,367,808,101,111,212,315,465,780,9,12,21,1947,2049,3996,39,50,89,93,190,283,4,6,10,136,246,382,1801,1883,3684,10540,10564,21104
SED10038,817,734,1551,2371,2316,4687,432,427,859,286,262,548,3089,3005,6094,1829,1740,3569,422,487,909,394,369,763,2645,2596,5241,124,119,243,34,106,140,433,204,637,280,469,749,9,15,24,880,913,1793,366,527,893,94,172,266,62,88,150,205,410,615,3,7,10,730,1204,1934,25,47,72,91,219,310,0,3,3,116,269,385,1724,1688,3412,10001,10409,20410
SED10039,583,567,1150,2020,1714,3734,673,674,1347,272,302,574,2965,2690,5655,1585,1482,3067,613,566,1179,396,361,757,2594,2409,5003,241,199,440,147,219,366,239,109,348,272,425,697,17,15,32,916,967,1883,1261,1295,2556,415,385,800,130,128,258,365,414,779,20,19,39,2191,2241,4432,155,141,296,143,243,386,8,11,19,306,395,701,2393,2365,4758,11948,11634,23582
SED10040,801,683,1484,2233,2052,4285,525,502,1027,840,790,1630,3598,3344,6942,1129,1030,2159,478,685,1163,1482,1604,3086,3089,3319,6408,105,92,197,74,137,211,155,106,261,191,388,579,3,3,6,528,726,1254,1359,1558,2917,252,283,535,150,159,309,497,626,1123,15,8,23,2273,2634,4907,61,45,106,125,281,406,4,7,11,190,333,523,1628,1760,3388,12107,12799,24906
SED10041,615,555,1170,1907,1730,3637,350,338,688,485,454,939,2742,2522,5264,1457,1341,2798,320,360,680,467,534,1001,2244,2235,4479,116,119,235,52,102,154,384,181,565,243,353,596,7,9,16,802,764,1566,451,599,1050,148,204,352,63,95,158,215,402,617,6,4,10,883,1304,2187,33,46,79,88,179,267,6,5,11,127,230,357,1842,1802,3644,9255,9412,18667
SED10042,711,617,1328,2236,2003,4239,766,673,1439,472,467,939,3474,3143,6617,1704,1666,3370,725,665,1390,310,287,597,2739,2618,5357,314,249,563,268,331,599,260,134,394,306,438,744,38,19,57,1186,1171,2357,973,1011,1984,502,307,809,97,99,196,324,302,626,22,31,53,1918,1750,3668,256,189,445,204,288,492,11,13,24,471,490,961,4457,4040,8497,14956,13829,28785
SED10043,729,702,1431,1758,1707,3465,810,746,1556,328,344,672,2896,2797,5693,619,671,1290,1640,833,2473,637,609,1246,2896,2113,5009,87,86,173,61,96,157,152,76,228,189,337,526,13,8,21,502,603,1105,949,1095,2044,235,296,531,128,139,267,465,609,1074,17,17,34,1794,2156,3950,53,43,96,137,257,394,3,0,3,193,300,493,1587,1668,3255,10597,10339,20936
SED10044,684,617,1301,2136,2008,4144,702,717,1419,378,362,740,3216,3087,6303,1654,1680,3334,743,856,1599,177,198,375,2574,2734,5308,109,114,223,106,218,324,258,201,459,302,549,851,13,9,22,788,1091,1879,410,591,1001,229,369,598,65,95,160,259,554,813,3,4,7,966,1613,2579,40,63,103,96,205,301,11,4,15,147,272,419,2363,2239,4602,10738,11653,22391
SED10045,652,616,1268,2579,2345,4924,750,669,1419,443,437,880,3772,3451,7223,2255,2191,4446,717,769,1486,315,318,633,3287,3278,6565,306,315,621,160,333,493,338,172,510,420,471,891,24,18,42,1248,1309,2557,759,1140,1899,158,222,380,96,152,248,192,265,457,5,14,19,1210,1793,3003,128,163,291,111,240,351,14,10,24,253,413,666,4203,4203,8406,14625,15063,29688
SED10046,778,684,1462,2547,2380,4927,609,617,1226,314,269,583,3470,3266,6736,1644,1586,3230,703,674,1377,302,331,633,2649,2591,5240,151,204,355,65,160,225,447,265,712,242,396,638,16,13,29,921,1038,1959,325,549,874,97,176,273,71,96,167,177,288,465,5,3,8,675,1112,1787,44,70,114,88,228,316,0,7,7,132,305,437,3184,2781,5965,11809,11777,23586
SED10047,816,746,1562,2710,2496,5206,898,909,1807,710,729,1439,4318,4134,8452,2066,1997,4063,932,883,1815,546,547,1093,3544,3427,6971,270,248,518,112,271,383,347,149,496,300,426,726,13,18,31,1042,1112,2154,843,1080,1923,155,221,376,113,175,288,276,369,645,15,18,33,1402,1863,3265,73,96,169,103,225,328,8,6,14,184,327,511,3221,3489,6710,14527,15098,29625
SED10048,819,859,1678,2468,2297,4765,775,780,1555,431,352,783,3674,3429,7103,1669,1732,3401,635,755,1390,339,332,671,2643,2819,5462,147,168,315,46,106,152,508,232,740,302,413,715,4,11,15,1007,930,1937,377,604,981,91,213,304,105,132,237,270,435,705,5,5,10,848,1389,2237,49,49,98,81,197,278,3,3,6,133,249,382,2180,2133,4313,11304,11808,23112
SED10049,930,854,1784,2138,2139,4277,455,485,940,374,348,722,2967,2972,5939,838,832,1670,707,647,1354,566,525,1091,2111,2004,4115,99,83,182,94,145,239,213,129,342,350,456,806,12,0,12,768,813,1581,770,820,1590,247,301,548,107,102,209,468,627,1095,6,6,12,1598,1856,3454,69,94,163,161,343,504,5,6,11,235,443,678,2336,2209,4545,10945,11151,22096
SED10050,713,609,1322,1485,1337,2822,994,921,1915,449,408,857,2928,2666,5594,801,788,1589,969,903,1872,428,445,873,2198,2136,4334,158,134,292,108,144,252,245,113,358,267,384,651,12,13,25,790,788,1578,1390,1444,2834,415,380,795,120,115,235,369,481,850,15,16,31,2309,2436,4745,99,115,214,126,248,374,4,3,7,229,366,595,4427,3110,7537,13594,12111,25705
SED10051,507,449,956,1380,1336,2716,314,309,623,139,130,269,1833,1775,3608,719,703,1422,280,316,596,248,157,405,1247,1176,2423,171,175,346,190,253,443,141,138,279,394,519,913,12,12,24,908,1097,2005,1629,2149,3778,938,902,1840,134,216,350,898,1295,2193,18,12,30,3617,4574,8191,145,122,267,198,329,527,5,6,11,348,457,805,3499,3100,6599,11959,12628,24587
SED10052,756,664,1420,2276,2105,4381,761,783,1544,297,316,613,3334,3204,6538,1715,1621,3336,777,770,1547,478,439,917,2970,2830,5800,138,144,282,42,92,134,452,162,614,243,325,568,17,15,32,892,738,1630,893,1169,2062,89,179,268,162,144,306,301,409,710,10,13,23,1455,1914,3369,45,40,85,109,207,316,0,6,6,154,253,407,1631,1610,3241,11192,11213,22405
SED10053,762,692,1454,2041,1918,3959,582,574,1156,145,142,287,2768,2634,5402,1470,1481,2951,394,431,825,184,192,376,2048,2104,4152,79,106,185,43,80,123,333,157,490,221,366,587,9,5,14,685,714,1399,602,794,1396,120,176,296,92,128,220,297,427,724,8,7,15,1119,1532,2651,39,31,70,110,184,294,0,6,6,149,221,370,1562,1661,3223,9093,9558,18651
SED10054,635,586,1221,2172,2181,4353,717,660,1377,242,225,467,3131,3066,6197,1531,1479,3010,735,732,1467,320,323,643,2586,2534,5120,104,95,199,35,71,106,396,199,595,376,609,985,12,6,18,923,980,1903,271,421,692,149,182,331,64,96,160,406,702,1108,7,0,7,897,1401,2298,42,46,88,112,239,351,3,3,6,157,288,445,2917,2306,5223,11246,11161,22407
SED10055,826,714,1540,3078,2790,5868,992,913,1905,487,502,989,4557,4205,8762,2154,2060,4214,1149,1075,2224,378,370,748,3681,3505,7186,308,285,593,166,297,463,364,193,557,361,521,882,22,11,33,1221,1307,2528,634,847,1481,167,239,406,97,126,223,214,289,503,7,16,23,1119,1517,2636,96,125,221,136,201,337,12,8,20,244,334,578,3381,3305,6686,15029,14887,29916
SED10056,827,789,1616,2367,2303,4670,801,869,1670,499,419,918,3667,3591,7258,1692,1639,3331,909,975,1884,417,407,824,3018,3021,6039,164,199,363,63,147,210,454,215,669,291,417,708,11,12,23,983,990,1973,582,770,1352,128,186,314,87,150,237,210,389,599,8,10,18,1015,1505,2520,37,73,110,84,208,292,0,3,3,121,284,405,2260,2196,4456,11891,12376,24267
