region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SED10018,44,44,88,55,85,140,5,0,5,0,0,0,22,23,45,12346,9766,22112,1146,798,1944,490,13,503,159,18,177,57,5,62,47,38,85,310,303,613,14681,11093,25774,9,5,14,0,0,0,0,0,0,21,21,42,8,10,18,3,0,3,41,36,77,0,0,0,0,0,0,5,7,12,9,9,18,0,3,3,14,19,33,187,50,237,242,105,347,11,8,19,3,0,3,7,3,10,21,11,32,337,622,959,1688,2351,4039,363,249,612,17332,14431,31763
SED10019,44,41,85,211,248,459,3,0,3,4,0,4,28,17,45,11211,9545,20756,773,897,1670,278,9,287,195,16,211,195,32,227,70,31,101,262,284,546,13274,11120,24394,19,3,22,0,0,0,0,0,0,18,19,37,5,4,9,4,0,4,46,26,72,0,3,3,0,0,0,4,13,17,15,25,40,4,4,8,23,45,68,86,49,135,155,120,275,6,9,15,4,0,4,4,4,8,14,13,27,386,545,931,1313,2311,3624,197,172,369,15339,14281,29620
SED10020,5,6,11,57,54,111,5,0,5,7,0,7,19,18,37,8714,7532,16246,770,784,1554,492,13,505,147,24,171,274,91,365,110,45,155,677,607,1284,11277,9174,20451,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,5,9,0,0,0,0,0,0,4,0,4,3,6,9,0,5,5,7,11,18,113,54,167,124,70,194,5,0,5,3,3,6,3,3,6,11,6,17,750,870,1620,1179,1738,2917,274,208,482,13615,12066,25681
SED10021,9,8,17,77,79,156,8,0,8,0,4,4,26,22,48,9778,9071,18849,886,1085,1971,464,13,477,222,20,242,248,46,294,111,57,168,514,521,1035,12343,10926,23269,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,4,0,4,3,14,17,0,5,5,7,19,26,110,53,163,117,78,195,4,3,7,3,3,6,4,0,4,11,6,17,619,850,1469,1258,2049,3307,223,227,450,14571,14136,28707
SED10022,1002,931,1933,3480,4619,8099,5,8,13,0,7,7,135,95,230,9137,7074,16211,563,925,1488,218,11,229,526,146,672,820,243,1063,134,88,222,1490,2062,3552,17510,16209,33719,1229,1217,2446,3,0,3,0,0,0,76,50,126,24,40,64,28,24,52,1360,1331,2691,12,6,18,10,15,25,63,74,137,34,69,103,82,59,141,201,223,424,126,80,206,1687,1634,3321,128,113,241,22,11,33,15,3,18,165,127,292,922,1139,2061,1358,2362,3720,213,212,425,21855,21683,43538
SED10023,1371,1596,2967,56,82,138,7,0,7,3,4,7,26,13,39,12018,9387,21405,653,815,1468,383,3,386,154,18,172,175,36,211,115,46,161,407,574,981,15368,12574,27942,114,147,261,0,0,0,3,0,3,248,272,520,64,96,160,24,10,34,453,525,978,0,0,0,0,0,0,3,7,10,3,6,9,0,0,0,6,13,19,86,31,117,545,569,1114,43,38,81,0,0,0,5,4,9,48,42,90,635,950,1585,1315,2156,3471,247,216,463,18158,16507,34665
SED10024,1513,1103,2616,794,543,1337,3,3,6,7,0,7,61,12,73,9508,7724,17232,392,744,1136,140,5,145,142,15,157,154,10,164,101,46,147,281,283,564,13096,10488,23584,270,216,486,0,0,0,0,0,0,454,295,749,80,115,195,35,10,45,839,636,1475,0,0,0,0,3,3,68,66,134,23,29,52,6,0,6,97,98,195,112,43,155,1048,777,1825,90,71,161,3,6,9,20,3,23,113,80,193,1120,1396,2516,1131,1908,3039,182,164,346,16690,14813,31503
SED10025,2159,2065,4224,1345,1794,3139,366,322,688,5,14,19,64,44,108,12340,9271,21611,566,1049,1615,296,3,299,259,31,290,325,55,380,136,56,192,507,609,1116,18368,15313,33681,413,463,876,21,17,38,8,4,12,153,119,272,46,74,120,24,18,42,665,695,1360,47,56,103,0,0,0,67,91,158,27,52,79,23,17,40,164,216,380,145,87,232,974,998,1972,97,90,187,18,11,29,8,6,14,123,107,230,713,927,1640,1211,2168,3379,261,244,505,21650,19757,41407
SED10026,7,5,12,127,67,194,4,4,8,0,0,0,45,50,95,10990,10033,21023,1119,1101,2220,598,21,619,170,24,194,157,23,180,139,55,194,804,631,1435,14160,12014,26174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,7,3,10,4,3,7,0,3,3,11,9,20,118,55,173,134,64,198,3,3,6,4,3,7,3,3,6,10,9,19,1046,984,2030,1246,2010,3256,263,211,474,16859,15292,32151
SED10027,1794,1837,3631,97,194,291,3,0,3,4,6,10,31,12,43,10537,7734,18271,588,731,1319,411,10,421,84,7,91,78,8,86,83,29,112,218,270,488,13928,10838,24766,214,197,411,8,0,8,6,9,15,243,250,493,93,113,206,37,14,51,601,583,1184,0,0,0,0,0,0,6,14,20,9,12,21,3,0,3,18,26,44,68,41,109,687,650,1337,64,57,121,3,0,3,4,0,4,71,57,128,283,464,747,942,1677,2619,290,221,511,16201,13907,30108
SED10028,3044,2436,5480,556,573,1129,0,3,3,8,3,11,33,18,51,9745,7902,17647,372,836,1208,184,0,184,150,12,162,151,31,182,84,34,118,426,445,871,14753,12293,27046,407,378,785,0,3,3,12,3,15,350,277,627,127,204,331,61,15,76,957,880,1837,0,4,4,3,0,3,35,33,68,11,27,38,7,8,15,56,72,128,85,46,131,1098,998,2096,96,110,206,6,7,13,11,0,11,113,117,230,776,845,1621,1173,1967,3140,189,160,349,18102,16380,34482
SED10029,1387,1453,2840,169,310,479,0,0,0,4,3,7,44,18,62,10367,6169,16536,798,1086,1884,453,6,459,76,6,82,97,7,104,87,26,113,225,286,511,13707,9370,23077,256,318,574,6,3,9,0,3,3,199,155,354,54,115,169,19,11,30,534,605,1139,3,0,3,0,0,0,14,14,28,8,19,27,4,6,10,29,39,68,61,46,107,624,690,1314,71,86,157,0,4,4,8,0,8,79,90,169,189,288,477,801,1076,1877,476,293,769,15876,11807,27683
SED10030,1295,997,2292,163,243,406,14,5,19,4,0,4,19,25,44,8646,7274,15920,724,806,1530,293,5,298,126,9,135,95,35,130,110,46,156,441,451,892,11930,9896,21826,364,261,625,0,3,3,5,4,9,419,273,692,90,124,214,84,18,102,962,683,1645,4,0,4,0,0,0,8,3,11,13,19,32,7,6,13,32,28,60,143,63,206,1137,774,1911,166,113,279,5,7,12,9,9,18,180,129,309,628,830,1458,1330,2134,3464,271,219,490,15476,13982,29458
SED10031,119,77,196,86,67,153,4,5,9,3,3,6,27,37,64,10750,9134,19884,883,936,1819,562,25,587,112,12,124,105,20,125,104,63,167,598,566,1164,13353,10945,24298,9,16,25,0,0,0,0,0,0,64,30,94,9,16,25,9,6,15,91,68,159,3,0,3,0,0,0,6,0,6,7,10,17,3,0,3,19,10,29,100,44,144,210,122,332,18,13,31,0,3,3,3,0,3,21,16,37,931,1081,2012,1409,1979,3388,277,242,519,16201,14385,30586
SED10032,2617,2201,4818,373,624,997,0,6,6,0,5,5,63,20,83,11725,6623,18348,954,1192,2146,551,3,554,103,5,108,71,13,84,130,55,185,483,547,1030,17070,11294,28364,503,565,1068,4,0,4,7,6,13,196,147,343,77,105,182,29,16,45,816,839,1655,0,0,0,0,0,0,9,17,26,16,30,46,4,6,10,29,53,82,85,41,126,930,933,1863,117,121,238,6,4,10,5,3,8,128,128,256,244,346,590,1060,1384,2444,475,308,783,19907,14393,34300
SED10033,171,125,296,586,532,1118,6,0,6,0,4,4,23,6,29,14437,11443,25880,698,873,1571,905,18,923,152,11,163,46,10,56,126,65,191,386,292,678,17536,13379,30915,75,58,133,0,0,0,0,0,0,271,174,445,34,38,72,9,3,12,389,273,662,0,0,0,0,0,0,136,129,265,36,62,98,0,3,3,172,194,366,155,59,214,716,526,1242,67,52,119,4,6,10,11,0,11,82,58,140,1129,1769,2898,1174,2181,3355,277,242,519,20914,18155,39069
SED10034,1753,1655,3408,66,89,155,6,4,10,3,4,7,19,6,25,11419,9108,20527,603,694,1297,369,3,372,152,15,167,97,25,122,85,35,120,323,365,688,14895,12003,26898,160,135,295,9,9,18,8,5,13,403,361,764,76,142,218,55,14,69,711,666,1377,3,0,3,0,3,3,3,10,13,3,8,11,0,0,0,9,21,30,118,48,166,838,735,1573,82,72,154,3,0,3,4,0,4,89,72,161,509,810,1319,1557,2585,4142,237,196,433,18125,16401,34526
SED10035,2824,2371,5195,2946,3410,6356,8,5,13,11,3,14,168,109,277,10131,6707,16838,636,1192,1828,192,3,195,468,101,569,1051,344,1395,165,85,250,2075,1810,3885,20675,16140,36815,697,596,1293,3,3,6,11,14,25,64,51,115,41,36,77,64,36,100,880,736,1616,0,6,6,13,11,24,62,63,125,38,71,109,54,61,115,167,212,379,108,58,166,1155,1006,2161,112,92,204,17,15,32,16,4,20,145,111,256,660,703,1363,1408,2015,3423,279,245,524,24322,20220,44542
SED10036,2832,2162,4994,506,439,945,3,3,6,3,6,9,36,13,49,10885,9030,19915,523,854,1377,309,8,317,181,10,191,103,24,127,128,36,164,552,616,1168,16061,13201,29262,384,289,673,6,9,15,12,9,21,687,430,1117,145,218,363,89,24,113,1323,979,2302,0,0,0,0,0,0,32,27,59,12,20,32,3,4,7,47,51,98,128,73,201,1498,1103,2601,141,139,280,6,5,11,12,3,15,159,147,306,966,1124,2090,1400,2374,3774,226,185,411,20310,18134,38444
SED10037,458,289,747,186,290,476,3,3,6,0,3,3,20,25,45,10581,8704,19285,701,940,1641,262,4,266,137,24,161,252,53,305,80,30,110,349,361,710,13029,10726,23755,28,43,71,0,0,0,5,0,5,205,125,330,30,21,51,18,6,24,286,195,481,0,0,0,0,0,0,11,19,30,13,27,40,8,3,11,32,49,81,105,59,164,423,303,726,29,17,46,4,7,11,11,5,16,44,29,73,334,560,894,1342,2149,3491,222,223,445,15394,13990,29384
SED10038,143,80,223,52,54,106,3,3,6,0,0,0,12,14,26,11509,9604,21113,737,813,1550,407,10,417,142,12,154,115,23,138,98,43,141,432,393,825,13650,11049,24699,17,19,36,0,3,3,0,0,0,62,33,95,24,7,31,7,6,13,110,68,178,0,0,0,0,0,0,8,6,14,6,11,17,0,0,0,14,17,31,109,63,172,233,148,381,11,15,26,4,0,4,10,0,10,25,15,40,663,894,1557,1568,2308,3876,223,183,406,16362,14597,30959
SED10039,3420,3425,6845,182,314,496,0,0,0,4,10,14,59,25,84,10926,7107,18033,535,1061,1596,298,3,301,106,10,116,71,14,85,99,50,149,463,744,1207,16163,12763,28926,511,568,1079,6,5,11,8,12,20,221,217,438,63,154,217,30,20,50,839,976,1815,0,0,0,0,0,0,13,12,25,9,25,34,0,3,3,22,40,62,87,29,116,948,1045,1993,104,113,217,0,0,0,8,3,11,112,116,228,409,514,923,1062,1682,2744,302,273,575,18996,16393,35389
SED10040,3823,2821,6644,119,120,239,0,3,3,6,3,9,57,8,65,8944,7409,16353,344,740,1084,122,0,122,134,12,146,176,20,196,96,52,148,500,548,1048,14321,11736,26057,326,318,644,0,0,0,6,6,12,579,347,926,121,188,309,61,14,75,1093,873,1966,0,0,0,0,0,0,19,9,28,0,12,12,0,0,0,19,21,40,104,41,145,1216,935,2151,121,77,198,0,0,0,13,6,19,134,83,217,1051,1268,2319,1176,2127,3303,159,158,317,18057,16307,34364
SED10041,211,204,415,77,83,160,3,3,6,3,0,3,7,5,12,10714,8829,19543,765,703,1468,453,8,461,133,20,153,86,10,96,71,35,106,286,241,527,12809,10141,22950,31,28,59,0,0,0,0,0,0,78,66,144,22,35,57,20,3,23,151,132,283,0,0,0,0,0,0,6,7,13,8,14,22,3,3,6,17,24,41,138,47,185,306,203,509,22,16,38,4,3,7,3,0,3,29,19,48,506,791,1297,1371,2065,3436,250,224,474,15271,13443,28714
SED10042,2657,2310,4967,187,297,484,0,0,0,5,5,10,128,26,154,11231,6272,17503,669,976,1645,370,4,374,89,17,106,66,13,79,140,44,184,400,336,736,15942,10300,26242,419,435,854,5,5,10,20,3,23,222,170,392,52,111,163,42,11,53,760,735,1495,0,0,0,0,3,3,10,6,16,9,27,36,3,0,3,22,36,58,67,31,98,849,802,1651,89,94,183,0,0,0,0,0,0,89,94,183,267,363,630,1003,1298,2301,413,280,693,18563,13137,31700
SED10043,843,777,1620,2153,2277,4430,274,138,412,11,4,15,79,37,116,9461,7729,17190,399,844,1243,166,6,172,276,24,300,315,38,353,99,61,160,613,654,1267,14689,12589,27278,292,290,582,20,4,24,0,0,0,114,84,198,27,36,63,8,5,13,461,419,880,34,32,66,0,0,0,96,99,195,27,71,98,17,14,31,174,216,390,161,93,254,796,728,1524,53,62,115,23,14,37,13,7,20,89,83,172,881,1109,1990,1030,2007,3037,188,190,378,17673,16706,34379
SED10044,6,3,9,91,71,162,5,3,8,0,0,0,26,24,50,9891,9160,19051,764,944,1708,584,30,614,220,17,237,152,32,184,157,68,225,668,619,1287,12564,10971,23535,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,3,0,3,3,11,14,3,3,6,9,14,23,122,91,213,138,108,246,9,0,9,3,3,6,11,4,15,23,7,30,1263,1171,2434,1219,2018,3237,255,202,457,15462,14477,29939
