region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SED10001,39,35,431,292,126,787,55,471,42,2278,158,311,767,481,281,471,164,400,38,3071,635,1295,1149,622,650,476,415,620,96,5958,1086,1210,936,731,1012,500,599,748,114,6936,1280,1417,994,689,1188,534,689,947,108,7846,1015,975,572,457,776,386,565,714,100,5560,399,176,97,66,151,63,106,120,32,1210,104,18,8,3,8,12,3,14,15,185,16,0,0,0,0,0,0,0,8,24,4732,5437,4954,3341,4192,3229,2596,4034,553,33068
SED10002,18,50,167,146,102,393,25,168,52,1121,155,706,616,528,646,693,164,502,163,4173,999,2949,1386,827,1601,900,617,1016,334,10629,953,1675,1152,562,1109,462,702,817,218,7650,796,1013,1129,536,1029,446,905,1210,193,7257,380,617,594,274,635,208,530,646,100,3984,61,96,83,43,97,32,58,78,25,573,3,13,3,3,7,0,3,12,3,47,0,0,0,3,0,0,5,0,0,8,3365,7119,5130,2922,5226,3134,3009,4449,1088,35442
SED10003,32,19,220,221,63,681,31,365,25,1657,90,139,357,333,142,364,79,266,28,1798,467,823,769,579,430,389,179,396,47,4079,956,1676,896,765,796,543,223,549,96,6500,1148,1824,980,864,1040,607,361,738,109,7671,922,1430,642,428,695,396,279,538,95,5425,266,188,73,53,110,75,81,89,20,955,67,13,4,7,8,10,8,7,18,142,12,0,0,3,0,0,0,0,9,24,3960,6112,3941,3253,3284,3065,1241,2948,447,28251
SED10004,22,51,67,250,88,285,4,90,14,871,209,804,291,630,556,525,48,137,29,3229,2061,5463,833,813,1449,776,128,245,179,11947,3023,4983,718,543,1413,624,132,208,177,11821,1840,3196,555,401,993,387,146,232,84,7834,936,2373,341,250,793,251,151,207,72,5374,163,503,73,37,181,47,43,68,35,1150,15,36,8,6,6,14,0,5,10,100,3,4,0,0,0,0,0,3,3,13,8272,17413,2886,2930,5479,2909,652,1195,603,42339
SED10005,23,35,218,145,122,466,25,165,40,1239,165,511,437,413,560,557,131,269,119,3162,669,1702,1064,593,1243,586,505,573,229,7164,730,1118,1011,576,1046,487,718,681,163,6530,612,738,943,467,917,468,829,842,166,5982,348,463,498,234,567,253,491,497,91,3442,66,79,90,37,112,34,83,79,16,596,11,11,3,0,11,4,4,3,9,56,0,0,0,0,5,0,0,4,0,9,2624,4657,4264,2465,4583,2855,2786,3113,833,28180
SED10006,57,21,295,158,65,373,86,345,37,1437,166,259,438,262,212,215,258,367,28,2205,806,907,718,539,506,299,460,573,77,4885,1337,873,657,659,691,318,638,673,118,5964,1829,818,718,690,759,396,696,821,127,6854,1610,568,447,355,480,233,559,608,118,4978,863,126,121,73,150,63,142,157,58,1753,289,10,19,8,21,4,9,21,15,396,42,0,0,0,0,0,0,3,0,45,6999,3582,3413,2744,2884,1901,2848,3568,578,28517
SED10007,34,47,386,294,107,660,55,448,31,2062,138,295,757,528,331,491,214,392,30,3176,469,899,1034,554,641,440,546,573,87,5243,813,1198,1057,764,956,446,764,756,107,6861,1059,1321,1023,732,1125,404,817,949,125,7555,881,1029,662,489,705,306,597,587,93,5349,441,197,111,90,120,64,121,124,33,1301,125,20,9,0,7,7,6,12,11,197,18,3,0,0,0,0,0,0,8,29,3978,5009,5039,3451,3992,2818,3120,3841,525,31773
SED10008,27,95,238,296,166,649,27,258,26,1782,164,629,461,496,522,601,90,168,48,3179,929,2485,846,495,1118,484,197,217,105,6876,1762,2980,1051,597,1625,594,261,344,119,9333,1577,2329,897,539,1598,540,327,393,124,8324,948,1546,591,353,1292,449,263,270,65,5777,178,330,135,72,297,141,80,94,22,1349,7,29,8,6,10,8,3,3,5,79,3,3,0,0,0,0,0,3,3,12,5595,10426,4227,2854,6628,3466,1248,1750,517,36711
SED10009,28,20,322,289,60,608,39,353,31,1750,69,78,399,229,136,219,62,247,16,1455,300,454,680,395,357,285,192,434,33,3130,679,818,856,670,663,459,310,589,81,5125,1001,1314,988,899,943,634,444,846,96,7165,926,1132,637,530,717,493,372,599,83,5489,264,169,99,57,130,98,78,113,25,1033,62,29,6,0,12,8,4,12,11,144,9,4,0,0,0,0,0,3,3,19,3338,4018,3987,3069,3018,2804,1501,3196,379,25310
SED10010,30,43,258,174,142,619,73,277,49,1665,172,479,556,422,696,601,275,365,94,3660,782,1982,1345,802,1754,698,967,791,223,9344,759,1465,1099,726,1523,511,931,828,182,8024,578,1114,1050,660,1474,456,1011,941,160,7444,315,640,613,399,948,278,613,663,107,4576,44,73,81,59,112,42,92,105,21,629,3,10,3,3,6,3,0,9,8,45,0,0,0,0,0,0,0,0,3,3,2683,5806,5005,3245,6655,3208,3962,3979,847,35390
