region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
SED10051,33292,34209,67501,16382,13262,29644,4576,7019,11595,1005,1272,2277,1359,1166,2525,23322,22719,46041,7104,9030,16134,5.8,5.1,5.5,70.1,66.4,68.2,66.0,63.0,64.5,3003,3354,6357,707,1238,1945,7711,9089,16800,2686,3090,5776,4215,2632,6847,27847,28270,56117,7083,7845,14928,15940,16129,32069,16952,18002,34954
SED10052,27699,28496,56195,16334,8932,25266,2813,7711,10524,1047,1167,2214,745,730,1475,20939,18540,39479,5791,9068,14859,3.6,3.9,3.7,75.6,65.1,70.3,72.9,62.5,67.6,1062,915,1977,284,488,772,3520,4355,7875,2464,3178,5642,7759,3883,11642,29846,30347,60193,3948,3931,7879,21481,21909,43390,10198,10370,20568
SED10053,24906,27346,52252,13250,7449,20699,2842,7183,10025,792,1044,1836,642,598,1240,17526,16274,33800,6352,10033,16385,3.7,3.7,3.7,70.4,59.5,64.7,67.8,57.3,62.3,1090,910,2000,320,606,926,3534,4324,7858,2468,3313,5781,7378,3613,10991,26514,28444,54958,3340,3578,6918,18754,20059,38813,9105,10037,19142
SED10054,29243,28859,58102,15976,10150,26126,3211,6732,9943,1158,1305,2463,679,517,1196,21024,18704,39728,6266,8615,14881,3.2,2.8,3.0,71.9,64.8,68.4,69.6,63.0,66.3,1473,1052,2525,536,820,1356,2951,4100,7051,2101,2815,4916,7614,4142,11756,28820,28555,57375,5155,5359,10514,19011,18725,37736,12784,13061,25845
SED10055,30648,32747,63395,14564,8528,23092,3081,5396,8477,1217,1093,2310,1678,1599,3277,20540,16616,37156,8325,14344,22669,8.2,9.6,8.8,67.0,50.7,58.6,61.5,45.9,53.4,691,508,1199,151,206,357,2713,3720,6433,1778,2093,3871,6220,4134,10354,34698,35836,70534,4685,4909,9594,24022,24926,48948,12007,12614,24621
SED10056,29183,30149,59332,16578,9398,25976,2745,7000,9745,1215,1200,2415,1097,1052,2149,21635,18650,40285,6166,10209,16375,5.1,5.6,5.3,74.1,61.9,67.9,70.4,58.4,64.3,534,480,1014,171,301,472,2097,2990,5087,1847,2469,4316,8184,4529,12713,31742,32374,64116,4196,4508,8704,22183,22629,44812,11119,11691,22810
SED10057,26526,26557,53083,11794,5859,17653,2287,5733,8020,1047,1003,2050,914,704,1618,16042,13299,29341,8731,11603,20334,5.7,5.3,5.5,60.5,50.1,55.3,57.0,47.4,52.2,168,200,368,142,355,497,1102,2159,3261,1133,1590,2723,6583,3708,10291,26661,26536,53197,3821,4034,7855,19764,19329,39093,8878,9309,18187
SED10058,27564,27352,54916,13316,6315,19631,2366,6392,8758,1092,1049,2141,781,693,1474,17555,14449,32004,8267,11289,19556,4.4,4.8,4.6,63.7,52.8,58.3,60.9,50.3,55.6,244,227,471,138,316,454,1331,2364,3695,962,1684,2646,6709,3939,10648,28159,28376,56535,4275,4322,8597,20122,19978,40100,10036,10510,20546
SED10059,26742,29192,55934,8097,4487,12584,3003,6002,9005,821,797,1618,1291,970,2261,13212,12256,25468,11942,15360,27302,9.8,7.9,8.9,49.4,42.0,45.5,44.6,38.7,41.5,291,234,525,209,350,559,1422,2101,3523,1400,2279,3679,8286,4630,12916,26311,28010,54321,4551,4970,9521,18221,19235,37456,10774,11980,22754
SED10060,28346,29169,57515,13094,7917,21011,3601,7158,10759,976,1095,2071,1159,896,2055,18830,17066,35896,7658,10581,18239,6.2,5.3,5.7,66.4,58.5,62.4,62.3,55.4,58.8,1414,1201,2615,393,712,1105,4541,5598,10139,2006,2674,4680,6681,3644,10325,25238,25906,51144,6088,6266,12354,15682,16336,32018,13887,14140,28027
SED10061,31957,35911,67868,18222,14185,32407,3634,6377,10011,910,1158,2068,858,862,1720,23624,22582,46206,5438,10491,15929,3.6,3.8,3.7,73.9,62.9,68.1,71.2,60.5,65.5,4456,4165,8621,789,1307,2096,10621,11450,22071,2824,4277,7101,2607,2200,4807,25569,28783,54352,7738,8462,16200,13131,15505,28636,18548,20075,38623
SED10062,28148,29942,58090,11899,6618,18517,3122,6726,9848,912,964,1876,1158,984,2142,17091,15292,32383,9475,13048,22523,6.8,6.4,6.6,60.7,51.1,55.7,56.6,47.8,52.1,917,783,1700,266,614,880,2045,3339,5384,1351,2272,3623,6806,4337,11143,28034,29180,57214,5222,5839,11061,19083,19672,38755,12070,13279,25349
SED10063,28892,31672,60564,13820,8802,22622,3583,6573,10156,947,1017,1964,1099,1079,2178,19449,17471,36920,8173,12882,21055,5.7,6.2,5.9,67.3,55.2,61.0,63.5,51.8,57.4,2215,1983,4198,371,569,940,5069,5972,11041,2557,3243,5800,5497,3015,8512,29080,31200,60280,4393,4816,9209,19276,20809,40085,12217,13305,25522
SED10064,28173,29141,57314,13653,7177,20830,2708,6797,9505,984,1033,2017,876,755,1631,18221,15762,33983,8276,11922,20198,4.8,4.8,4.8,64.7,54.1,59.3,61.6,51.5,56.4,542,442,984,240,462,702,2069,3330,5399,1500,2526,4026,7880,4626,12506,27988,28906,56894,5470,5710,11180,18705,19142,37847,12263,13150,25413
SED10065,27328,28448,55776,8164,4628,12792,3412,6271,9683,850,839,1689,1371,976,2347,13797,12714,26511,12091,14342,26433,9.9,7.7,8.9,50.5,44.7,47.5,45.5,41.3,43.3,287,340,627,228,436,664,1541,2411,3952,1292,2324,3616,7975,4773,12748,27490,28430,55920,4200,4663,8863,19368,19608,38976,10374,11511,21885
SED10066,37978,37861,75839,18477,11450,29927,4333,6418,10751,1153,1185,2338,1513,1576,3089,25476,20629,46105,9731,14783,24514,5.9,7.6,6.7,67.1,54.5,60.8,63.1,50.3,56.7,3927,3172,7099,517,647,1164,7189,7934,15123,3252,3580,6832,5679,3374,9053,34556,35074,69630,7753,7452,15205,19570,20348,39918,19742,19402,39144
SED10067,26187,28673,54860,14042,8175,22217,2570,6509,9079,1019,1028,2047,988,914,1902,18619,16626,35245,6274,10715,16989,5.3,5.5,5.4,71.1,58.0,64.2,67.3,54.8,60.8,680,677,1357,276,470,746,2259,3192,5451,1847,2498,4345,7612,4282,11894,27450,29245,56695,3987,4243,8230,18696,19860,38556,10487,11379,21866
SED10068,26454,28450,54904,13352,7125,20477,3628,8073,11701,887,964,1851,609,591,1200,18476,16753,35229,6683,10403,17086,3.3,3.5,3.4,69.8,58.9,64.2,67.5,56.8,62.0,1431,1146,2577,375,751,1126,4618,5207,9825,2749,4087,6836,6628,3340,9968,26771,28320,55091,4517,4774,9291,17818,18724,36542,11587,12397,23984
SED10069,26040,28788,54828,8609,5156,13765,3152,6213,9365,726,796,1522,1098,806,1904,13585,12971,26556,11106,14540,25646,8.1,6.2,7.2,52.2,45.1,48.4,48.0,42.3,45.0,469,363,832,271,412,683,2006,2708,4714,1724,2682,4406,8203,4737,12940,25159,27302,52461,5028,5445,10473,16081,17365,33446,12431,13695,26126
SED10070,27769,29144,56913,10984,5394,16378,2877,6344,9221,967,919,1886,1055,927,1982,15883,13584,29467,10152,13917,24069,6.6,6.8,6.7,57.2,46.6,51.8,53.4,43.4,48.3,468,387,855,198,337,535,1803,2495,4298,1884,2455,4339,9024,4751,13775,26961,27744,54705,5029,5376,10405,17137,17854,34991,12821,13330,26151
SED10071,35894,36520,72414,21374,12306,33680,3419,8725,12144,1312,1404,2716,1291,1380,2671,27396,23815,51211,7181,11524,18705,4.7,5.8,5.2,76.3,65.2,70.7,72.7,61.4,67.0,1785,1492,3277,379,548,927,4776,6203,10979,2906,3740,6646,8847,5036,13883,38758,39413,78171,6519,6539,13058,23528,23887,47415,17827,18444,36271
SED10072,30515,31653,62168,13977,9002,22979,3982,5894,9876,1102,1055,2157,1111,998,2109,20172,16949,37121,8157,12711,20868,5.5,5.9,5.7,66.1,53.5,59.7,62.5,50.4,56.3,1676,1532,3208,280,405,685,4500,5008,9508,2733,3242,5975,5621,3225,8846,29497,30541,60038,4652,4679,9331,19316,20440,39756,12691,12807,25498
SED10073,30492,33010,63502,14668,9583,24251,3735,6613,10348,894,990,1884,1198,1217,2415,20495,18403,38898,8421,13020,21441,5.8,6.6,6.2,67.2,55.7,61.3,63.3,52.1,57.5,3050,2655,5705,471,723,1194,6743,7551,14294,2710,3394,6104,4608,2719,7327,29190,30915,60105,5583,5903,11486,18882,20224,39106,13765,14558,28323
SED10074,26300,27976,54276,11971,5559,17530,2571,6608,9179,1032,998,2030,1117,1026,2143,16691,14191,30882,8441,12616,21057,6.7,7.2,6.9,63.5,50.7,56.9,59.2,47.1,52.9,331,284,615,127,303,430,1257,1882,3139,1535,2123,3658,8661,4923,13584,28307,29353,57660,3627,3869,7496,20401,21083,41484,9438,10161,19599
SED10075,29654,30354,60008,14587,8147,22734,3162,6191,9353,1159,1057,2216,1215,995,2210,20123,16390,36513,8316,12703,21019,6.0,6.1,6.1,67.9,54.0,60.8,63.8,50.7,57.2,549,476,1025,155,224,379,2576,3307,5883,1897,2557,4454,6964,3650,10614,32380,32890,65270,3070,3179,6249,24662,25091,49753,8673,8959,17632
SED10076,28069,29063,57132,8798,4471,13269,2959,6070,9029,873,875,1748,1251,937,2188,13881,12353,26234,12227,14837,27064,9.0,7.6,8.3,49.5,42.5,45.9,45.0,39.3,42.1,363,339,702,181,455,636,1489,2206,3695,1645,2258,3903,9192,4630,13822,26903,28015,54918,4519,4845,9364,18535,19081,37616,11118,11996,23114
SED10077,34374,35866,70240,14992,10072,25064,5257,7166,12423,1058,1151,2209,1422,1398,2820,22729,19787,42516,9128,13829,22957,6.3,7.1,6.6,66.1,55.2,60.5,62.0,51.3,56.5,3525,2925,6450,482,688,1170,7293,8157,15450,3039,3634,6673,4065,2524,6589,31253,32586,63839,6331,6510,12841,19196,20651,39847,16238,16476,32714
SED10078,26638,28215,54853,11109,5315,16424,2638,6763,9401,928,898,1826,1017,776,1793,15692,13752,29444,9731,13262,22993,6.5,5.6,6.1,58.9,48.7,53.7,55.1,46.0,50.4,404,354,758,225,359,584,1666,2515,4181,1669,2258,3927,9201,4253,13454,27473,28541,56014,3780,4107,7887,19472,20115,39587,10050,10788,20838
SED10079,53222,47126,100348,25986,18171,44157,6442,7792,14234,1347,1400,2747,1980,1690,3670,35755,29053,64808,9143,11455,20598,5.5,5.8,5.7,67.2,61.6,64.6,63.5,58.1,60.9,5993,5064,11057,1032,1200,2232,14727,14101,28828,4450,4504,8954,4393,2562,6955,33570,29949,63519,13661,12949,26610,15614,13848,29462,30155,27632,57787
SED10080,27301,29117,56418,12840,6958,19798,2716,6732,9448,966,974,1940,1052,916,1968,17574,15580,33154,8139,11959,20098,6.0,5.9,5.9,64.4,53.5,58.8,60.5,50.4,55.3,303,316,619,186,424,610,1605,2718,4323,1304,2245,3549,7808,4873,12681,27546,28583,56129,5192,5524,10716,18292,18895,37187,12097,12967,25064
SED10081,25560,28095,53655,11334,5976,17310,3292,7450,10742,863,938,1801,864,739,1603,16353,15103,31456,7917,11628,19545,5.3,4.9,5.1,64.0,53.8,58.6,60.6,51.1,55.6,815,628,1443,347,565,912,3030,3915,6945,2214,3110,5324,7591,3977,11568,26162,28191,54353,4014,4310,8324,17784,19221,37005,10657,11660,22317
SED10082,26998,30356,57354,11833,6337,18170,3142,7319,10461,939,1074,2013,1234,1118,2352,17148,15848,32996,8426,12947,21373,7.2,7.1,7.1,63.5,52.2,57.5,58.9,48.5,53.4,446,414,860,244,420,664,1876,2868,4744,1794,2619,4413,8414,5024,13438,27825,30286,58111,4441,4923,9364,18623,20276,38899,11471,12837,24308
SED10083,29166,30301,59467,14756,8628,23384,3144,6011,9155,980,961,1941,1144,1172,2316,20024,16772,36796,7698,12077,19775,5.7,7.0,6.3,68.7,55.4,61.9,64.7,51.5,58.0,1615,1306,2921,348,393,741,3534,4488,8022,2241,2839,5080,6611,3597,10208,30761,31501,62262,4147,4158,8305,21483,21951,43434,10987,11320,22307
SED10084,27643,30524,58167,9381,5235,14616,3631,7199,10830,890,898,1788,1354,1046,2400,15256,14378,29634,10760,14387,25147,8.9,7.3,8.1,55.2,47.1,50.9,50.3,43.7,46.8,396,417,813,234,418,652,1868,2933,4801,1687,2652,4339,8319,4318,12637,26917,29016,55933,4874,5490,10364,17309,18430,35739,12576,14209,26785
SED10085,29087,28193,57280,15467,6531,21998,2588,6976,9564,1220,1018,2238,778,732,1510,20053,15257,35310,7463,11573,19036,3.9,4.8,4.3,68.9,54.1,61.6,66.3,51.5,59.0,326,280,606,171,338,509,1560,2529,4089,1458,2078,3536,9099,4815,13914,29061,28454,57515,5273,5216,10489,19838,19133,38971,12171,12376,24547
SED10086,30567,33505,64072,15867,11061,26928,3727,6889,10616,900,1134,2034,833,800,1633,21327,19884,41211,5782,10259,16041,3.9,4.0,4.0,69.8,59.3,64.3,67.0,57.0,61.8,3142,2742,5884,576,921,1497,9069,10009,19078,2401,3690,6091,3132,2050,5182,25892,28223,54115,6411,6967,13378,15104,16918,32022,15226,16411,31637
SED10087,28253,29756,58009,15038,7827,22865,2824,7444,10268,1062,1090,2152,931,922,1853,19855,17283,37138,7227,11346,18573,4.7,5.3,5.0,70.3,58.1,64.0,67.0,55.0,60.8,635,541,1176,265,466,731,2196,3607,5803,1566,2247,3813,8166,4949,13115,28291,29482,57773,5936,6136,12072,18429,18988,37417,13455,14294,27749
SED10088,28259,30430,58689,15131,8757,23888,3507,8146,11653,944,1094,2038,767,640,1407,20349,18637,38986,6775,10653,17428,3.8,3.4,3.6,72.0,61.2,66.4,69.3,59.1,64.0,1403,1224,2627,407,707,1114,4691,5572,10263,2853,4043,6896,6926,3624,10550,29490,31081,60571,4759,4886,9645,19767,21178,40945,12154,12633,24787
SED10089,26918,29015,55933,12324,6494,18818,3057,7368,10425,929,987,1916,1039,885,1924,17349,15734,33083,8402,12115,20517,6.0,5.6,5.8,64.5,54.2,59.1,60.6,51.2,55.7,886,823,1709,262,462,724,2800,3686,6486,1699,2347,4046,7632,4061,11693,26943,28610,55553,4777,4991,9768,18210,19359,37569,11544,12389,23933
SED10090,29509,33243,62752,16082,10830,26912,3548,7168,10716,841,1173,2014,912,912,1824,21383,20083,41466,6469,11531,18000,4.3,4.5,4.4,72.5,60.4,66.1,69.4,57.7,63.2,3728,3266,6994,702,1148,1850,8961,9826,18787,2522,3829,6351,3030,2114,5144,28561,31168,59729,5966,6557,12523,16999,18928,35927,15141,16491,31632
SED10091,28789,30230,59019,15751,8238,23989,2688,7438,10126,1165,1130,2295,1033,980,2013,20637,17786,38423,6700,10972,17672,5.0,5.5,5.2,71.7,58.8,65.1,68.1,55.6,61.7,500,565,1065,216,392,608,1784,2869,4653,1683,2611,4294,9336,4723,14059,31428,32086,63514,4078,4402,8480,21985,22334,44319,10942,11737,22679
SED10092,30856,31019,61875,11830,6098,17928,3347,6495,9842,1113,979,2092,1626,1261,2887,17916,14833,32749,10979,14626,25605,9.1,8.5,8.8,58.1,47.8,52.9,52.8,43.8,48.3,1204,1015,2219,288,461,749,3154,3638,6792,1976,2380,4356,7443,4114,11557,29054,29136,58190,5422,5514,10936,19922,20120,40042,12629,12681,25310
SED10093,28311,31165,59476,12084,6183,18267,2814,6888,9702,1005,1058,2063,1393,1233,2626,17296,15362,32658,9478,14198,23676,8.1,8.0,8.0,61.1,49.3,54.9,56.2,45.3,50.5,266,271,537,158,250,408,1224,2139,3363,1449,2330,3779,8884,5544,14428,29548,31562,61110,5061,5490,10551,18964,20206,39170,13099,14468,27567
SED19494,6956,4781,11737,1523,761,2284,472,531,1003,214,154,368,643,421,1064,2852,1867,4719,2238,2148,4386,22.5,22.5,22.5,41.0,39.1,40.2,31.8,30.3,31.1,162,181,343,45,68,113,600,684,1284,297,349,646,1223,578,1801,1331,813,2144,4161,3580,7741,877,478,1355,4324,3695,8019
SED19797,52,56,108,15,4,19,3,3,6,4,4,8,0,0,0,22,11,33,26,38,64,0,0,0,41.5,19.6,30.3,41.5,19.6,30.3,0,0,0,0,0,0,3,4,7,3,5,8,22,7,29,43,48,91,10,4,14,33,37,70,22,16,38
