region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
SED10001,0,3,3,4,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,9,8,6,14,6,3,3,3,0,3,5,3,63,0,3,0,0,9,5,19,17,11,7,3,11,0,3,3,91,0,0,8,33,10,0,3,0,0,0,0,0,0,0,0,54,0,0,3,6,6,0,3,4,5,0,0,0,0,3,0,30,0,0,0,3,4,16,3,5,3,3,3,9,3,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,183,66,12,19,8,7,0,8,0,0,4,5,21,407,0,7,20,11,5,4,0,4,0,0,0,0,4,0,6,61,0,0,0,3,4,8,5,4,0,0,3,0,0,0,3,30,0,8,3,6,10,5,13,41,62,73,45,56,22,10,13,367,0,0,4,0,0,0,7,6
SED10002,0,0,0,20,15,7,119,37,0,0,0,0,0,3,0,201,0,0,0,4,51,112,52,4,3,3,0,4,3,3,9,248,0,0,0,5,4,0,12,15,6,5,7,3,6,0,5,68,0,8,62,114,165,1468,2133,1843,420,669,577,526,360,177,391,8913,0,6,34,253,86,12,16,7,0,0,0,3,0,0,12,429,0,3,11,49,36,60,45,53,15,10,12,11,3,3,20,331,0,0,0,14,53,188,172,70,17,13,25,15,5,16,41,629,0,0,0,38,28,11,18,9,0,0,0,0,0,0,9,113,3,46,40,19,3,16,25,29,3,4,5,3,5,3,8,212,0,3,87,184,32,16,3,3,0,0,0,0,0,0,23,351,0,0,0,6,79,299,302,90,16,21,17,17,21,8,36,912,0,6,0,25,54,169,325,469,176,369,509,352,138,97,97,2786,0,0,4,3,34,80,190,127
SED10003,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,7,20,34,25,40,30,3,3,3,8,6,7,7,199,0,8,5,3,5,9,5,9,3,5,9,0,6,0,3,70,0,0,13,8,3,0,0,0,0,0,0,0,0,0,0,24,3,0,3,14,0,3,3,0,0,0,0,0,0,0,0,26,3,3,10,10,7,8,0,0,0,0,0,0,0,0,3,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,96,29,26,98,74,46,7,5,6,8,9,0,19,458,3,3,10,6,4,0,5,0,0,0,0,0,0,0,0,31,3,0,3,3,6,9,5,3,0,3,0,4,0,0,3,42,3,6,6,16,15,13,13,14,0,5,3,6,4,3,10,117,0,4,3,3,3,6,5,10
SED10004,0,0,0,8,0,0,20,0,0,3,0,0,0,0,0,31,0,0,0,0,7,17,0,4,0,0,0,0,4,0,6,38,0,3,5,18,43,54,54,40,14,25,13,21,27,37,12,366,0,14,10,11,33,120,180,143,31,62,50,79,64,30,33,860,0,0,11,34,15,12,11,5,0,3,0,0,0,3,4,98,0,7,22,41,11,7,7,3,0,3,0,0,0,0,3,104,0,3,6,8,39,67,16,9,3,0,0,0,0,0,6,157,0,0,5,23,17,8,3,3,0,3,0,0,0,4,3,69,7,25,55,26,48,55,50,80,22,21,19,29,30,18,16,501,0,3,125,190,32,17,9,4,0,0,0,0,4,3,39,426,0,0,5,13,42,93,63,31,4,12,11,9,5,8,10,306,0,5,3,42,39,63,56,49,13,40,32,22,18,9,12,403,0,0,3,8,27,50,67,37
SED10005,0,0,0,15,6,3,68,18,3,0,3,4,0,3,3,126,0,0,0,0,39,46,14,0,0,4,4,0,3,0,4,114,0,0,0,3,4,4,13,8,3,0,0,0,0,3,3,41,0,4,23,34,64,457,720,426,91,112,99,99,85,35,78,2327,0,0,29,106,33,9,19,0,0,0,0,0,0,3,3,202,0,4,24,83,91,122,126,61,26,41,38,21,32,9,19,697,0,0,0,3,41,184,136,37,11,15,18,25,10,3,32,515,0,6,12,329,375,144,148,51,13,6,5,3,11,3,28,1134,0,70,64,31,13,22,8,9,3,0,0,0,3,0,13,236,3,10,239,595,137,47,17,7,5,0,4,4,0,3,43,1114,0,0,0,6,39,90,86,26,3,6,3,0,0,0,3,262,0,0,0,24,35,41,97,146,57,70,70,49,26,11,21,647,0,0,3,3,44,129,184,90
SED10006,0,0,3,10,4,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,9,0,6,10,3,0,0,0,3,0,0,37,0,0,0,0,4,6,18,20,3,3,3,4,3,0,8,72,0,0,9,26,3,3,3,0,0,0,0,0,0,0,0,44,0,0,3,0,0,0,3,3,0,3,0,9,3,0,0,24,0,4,0,3,4,18,4,3,0,6,4,3,3,0,11,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,14,52,39,18,9,7,12,0,3,0,0,5,0,5,164,3,3,6,7,5,0,0,0,0,0,0,0,0,0,3,27,3,0,0,0,8,3,3,0,0,0,0,0,0,0,3,20,0,0,0,4,0,3,3,10,3,5,19,25,13,3,9,97,0,0,0,4,0,5,0,0
SED10007,0,0,0,4,0,3,18,3,0,0,0,0,0,0,0,28,0,0,0,0,0,10,6,0,0,0,3,0,0,0,3,22,0,0,3,6,15,12,10,9,0,3,3,3,8,3,3,78,3,3,4,3,8,19,28,20,12,9,6,5,6,10,48,184,0,3,9,15,7,3,3,0,0,0,0,0,0,0,6,46,0,3,4,3,0,4,3,0,0,0,0,3,0,0,3,23,3,0,3,7,6,11,13,5,0,3,0,0,0,3,17,71,0,0,0,3,4,0,0,0,0,3,0,0,0,0,4,14,0,54,92,41,15,25,15,7,0,3,0,0,0,0,10,262,0,3,7,10,3,0,3,0,0,0,0,0,0,0,9,35,0,0,0,7,9,0,3,0,0,0,3,3,3,0,16,44,0,4,3,6,11,11,18,12,7,8,11,10,0,0,8,109,0,0,6,3,3,3,0,3
SED10008,0,0,0,5,6,3,22,0,0,3,0,0,0,0,3,42,0,0,0,0,13,20,7,3,0,0,0,3,0,0,3,49,0,3,0,9,21,27,29,22,0,4,3,9,4,15,5,151,3,11,40,31,49,523,730,535,83,68,76,82,58,36,72,2397,3,4,21,145,23,12,23,0,0,0,0,0,0,3,5,239,0,5,29,67,18,62,40,13,3,0,0,4,0,0,10,251,0,0,4,17,42,187,125,48,8,4,4,3,3,3,12,460,0,0,0,10,15,6,3,0,0,0,0,0,0,0,0,34,0,62,84,49,30,21,28,25,3,6,0,3,7,3,9,330,0,7,53,115,33,3,0,3,3,0,0,0,0,0,14,231,0,5,5,21,83,275,353,70,15,8,3,6,11,7,27,889,0,10,4,60,126,271,770,482,95,108,60,70,45,19,55,2175,0,0,12,9,26,73,89,51
SED10009,0,0,0,4,5,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,17,20,18,17,11,3,3,3,5,3,3,3,112,0,4,8,4,4,13,4,6,5,8,4,0,0,3,3,66,0,0,42,98,7,0,4,0,0,0,0,0,0,0,0,151,0,3,8,5,0,3,0,0,0,0,4,0,0,0,0,23,0,5,4,3,9,9,0,0,0,0,0,0,3,0,0,33,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,12,0,85,248,90,54,38,26,10,0,3,4,4,8,0,15,585,0,0,22,39,8,0,0,0,0,0,0,0,0,0,0,69,0,0,7,3,3,3,3,0,0,0,0,0,0,0,0,19,0,3,7,12,7,0,4,7,0,3,4,0,3,0,9,59,0,0,11,3,4,0,3,3
SED10010,0,3,3,20,12,20,255,25,0,0,3,0,7,0,5,353,0,0,0,0,3,6,9,8,0,0,0,0,3,0,0,29,0,0,3,4,10,4,15,6,0,0,0,4,0,3,4,53,3,3,12,16,31,264,388,238,57,68,62,56,38,14,37,1287,0,7,21,167,57,17,129,27,0,0,0,0,0,0,16,441,0,10,12,58,69,122,129,83,16,14,20,15,8,6,20,582,0,0,0,14,78,474,628,323,75,58,28,44,23,20,58,1823,0,0,0,12,34,9,4,3,3,0,0,0,0,0,0,65,0,99,104,42,25,27,24,18,0,0,4,3,0,3,24,373,3,3,61,138,53,19,4,3,0,0,0,6,0,4,14,308,0,0,3,4,31,93,67,11,4,0,3,0,3,0,3,222,3,4,9,39,92,237,938,1249,572,711,689,533,193,120,165,5554,0,5,12,9,32,70,124,64
