region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
SED10018,36830,37489,74319,2792,2710,5502,5311,5120,10431,2615,2474,5089,2247,2249,4496,4677,4592,9269,4981,5066,10047,4899,4953,9852,4662,4716,9378,2827,2875,5702,1401,1894,3295,419,839,1258,35107,36039,71146,1723,1451,3174,1588,1605,3193,43,49,92,35,41,76,1666,1695,3361,32529,33172,65701,2446,2456,4902,34185,35252,69437,739,840,1579,33599,34752,68351,676,635,1311,4762,4575,9337,1646,1591,3237,425,504,929,630,1128,1758,6426,8072,14498,2111,1967,4078,11405,10824,22229,3761,4107,7868,2090,2191,4281,153,129,282,34240,35407,69647,2337,1864,4201
SED10019,31145,32977,64122,2168,1961,4129,4216,3958,8174,2161,2082,4243,1882,1892,3774,3636,3751,7387,4220,4445,8665,4215,4582,8797,3593,3941,7534,2667,3178,5845,1825,2282,4107,564,905,1469,29521,31673,61194,1624,1304,2928,816,865,1681,19,23,42,11,15,26,846,903,1749,26728,28384,55112,3130,3302,6432,28548,30253,58801,1572,1755,3327,28885,30711,59596,534,486,1020,3866,3644,7510,1516,1560,3076,619,664,1283,781,1196,1977,9731,10545,20276,1710,1564,3274,7826,8646,16472,2460,2915,5375,1305,1512,2817,88,64,152,29569,31500,61069,890,987,1877
SED10020,35391,36248,71639,2241,2057,4298,4833,4654,9487,2381,2245,4626,1616,1529,3145,2837,3098,5935,3914,4245,8159,5072,5238,10310,5473,5307,10780,4046,4071,8117,2350,2610,4960,628,1194,1822,33022,34223,67245,2368,2025,4393,2056,2148,4204,61,55,116,29,39,68,2146,2242,4388,31124,31865,62989,2377,2541,4918,33073,34143,67216,602,704,1306,32511,33693,66204,547,489,1036,4243,4120,8363,1543,1555,3098,261,374,635,594,1318,1912,7147,8179,15326,1920,2093,4013,10162,10755,20917,3660,3505,7165,2631,2358,4989,110,87,197,32611,33768,66379,3113,2841,5954
SED10021,34223,36329,70552,2104,2100,4204,4710,4424,9134,2477,2362,4839,1753,1813,3566,3216,3467,6683,4026,4544,8570,4809,5470,10279,5065,5100,10165,3373,3578,6951,2038,2335,4373,651,1136,1787,32049,34397,66446,2174,1932,4106,1264,1439,2703,40,34,74,34,30,64,1338,1503,2841,28195,29875,58070,4285,4761,9046,30979,32888,63867,1828,2101,3929,30792,32848,63640,498,549,1047,4221,3999,8220,1672,1704,3376,479,621,1100,853,1708,2561,9490,10665,20155,2169,2171,4340,8785,9534,18319,2779,3001,5780,1803,1749,3552,130,133,263,31755,33844,65599,3163,3030,6193
SED10022,39557,41984,81541,2732,2533,5265,3302,3246,6548,1769,1840,3609,3876,3994,7870,9015,9819,18834,6919,7110,14029,4622,4703,9325,3406,3490,6896,2080,2306,4386,1281,1755,3036,556,1188,1744,37822,40410,78232,1736,1574,3310,176,193,369,6,14,20,8,6,14,190,213,403,20940,22467,43407,14810,16039,30849,27139,28816,55955,8737,9915,18652,27952,30603,58555,575,575,1150,2940,2909,5849,1450,1541,2991,2341,2388,4729,2317,2846,5163,23863,25864,49727,1272,1297,2569,3069,3451,6520,797,883,1680,617,878,1495,124,158,282,33780,36685,70465,5842,5602,11444
SED10023,32460,33993,66453,2087,1927,4014,3865,3729,7594,1887,1828,3715,2107,2180,4287,4524,4547,9071,4578,4763,9341,4526,4638,9164,3977,3941,7918,2465,2770,5235,1790,2478,4268,654,1192,1846,30992,32708,63700,1468,1283,2751,257,248,505,20,10,30,0,4,4,277,262,539,25527,26548,52075,5332,6042,11374,27657,28846,56503,3424,4000,7424,29172,30624,59796,541,546,1087,3584,3438,7022,1495,1488,2983,728,783,1511,777,1216,1993,13856,14518,28374,1727,1531,3258,6842,7484,14326,1452,1970,3422,739,961,1700,76,102,178,30540,32222,62762,1447,1522,2969
SED10024,33148,35556,68704,1971,1875,3846,5472,5273,10745,2676,2575,5251,1919,1796,3715,2122,2256,4378,4187,5031,9218,5164,5661,10825,4004,4273,8277,3102,3272,6374,1853,2192,4045,678,1352,2030,31810,34414,66224,1336,1144,2480,46,54,100,5,10,15,0,0,0,51,64,115,20758,22163,42921,11220,12172,23392,26111,27443,53554,5990,7009,12999,28940,30867,59807,683,634,1317,5148,4974,10122,2369,2324,4693,1135,1107,2242,769,1145,1914,18763,19154,37917,1263,1607,2870,2989,4368,7357,943,1156,2099,457,557,1014,56,92,148,31380,33530,64910,1021,1585,2606
SED10025,39574,41416,80990,2841,2681,5522,4074,3927,8001,2006,1946,3952,3000,2793,5793,7482,7530,15012,6241,6685,12926,5141,5526,10667,3980,4392,8372,2624,2839,5463,1668,2090,3758,517,1007,1524,38162,40203,78365,1411,1214,2625,132,153,285,7,10,17,0,3,3,139,166,305,22259,23355,45614,14418,15485,29903,22398,23199,45597,14457,15908,30365,30999,33030,64029,599,549,1148,3642,3584,7226,1596,1647,3243,1452,1406,2858,1600,2076,3676,20890,21611,42501,1461,1282,2743,4537,5403,9940,1095,1370,2465,1400,1843,3243,304,439,743,36212,38602,74814,3032,2722,5754
SED10026,34928,36646,71574,2819,2638,5457,5350,5113,10463,2646,2437,5083,1942,2036,3978,3653,4173,7826,4244,4624,8868,4759,4997,9756,4245,4238,8483,3031,3209,6240,1757,2154,3911,483,1027,1510,32473,34659,67132,2457,1985,4442,3825,4151,7976,52,70,122,56,62,118,3933,4283,8216,31213,32894,64107,1711,1861,3572,32476,34264,66740,827,921,1748,32098,33934,66032,628,556,1184,4707,4520,9227,1654,1647,3301,326,454,780,639,1385,2024,7688,9994,17682,1828,2089,3917,9473,9263,18736,2927,2939,5866,2376,2012,4388,112,113,225,31921,33875,65796,3217,2773,5990
SED10027,33152,34542,67694,2392,2239,4631,4548,4317,8865,2329,2246,4575,2241,2045,4286,4110,4367,8477,4481,4821,9302,4650,4826,9476,3720,3910,7630,2465,2551,5016,1619,2170,3789,597,1050,1647,32273,33748,66021,879,793,1672,322,348,670,19,22,41,7,5,12,348,375,723,21986,22755,44741,9417,10031,19448,19382,20186,39568,12217,12877,25094,29443,30651,60094,568,509,1077,4027,3810,7837,1790,1781,3571,854,796,1650,812,1169,1981,12073,12764,24837,1460,1406,2866,6863,6939,13802,1809,2116,3925,1525,1914,3439,341,489,830,31511,32876,64387,1459,1638,3097
SED10028,34138,36364,70502,1978,1893,3871,4448,4210,8658,2515,2460,4975,2744,2617,5361,4109,4098,8207,4317,5030,9347,5212,5674,10886,4099,4246,8345,2480,2881,5361,1655,2086,3741,581,1169,1750,32927,35285,68212,1211,1078,2289,69,89,158,7,8,15,0,8,8,76,105,181,19829,20827,40656,13269,14475,27744,21035,22200,43235,12207,13329,25536,28784,30730,59514,533,538,1071,4213,4023,8236,2232,2246,4478,1685,1670,3355,1369,1746,3115,20264,20628,40892,1317,1398,2715,3311,4629,7940,962,1346,2308,494,686,1180,142,220,362,32601,34836,67437,941,1069,2010
SED10029,41532,42692,84224,3233,3200,6433,5987,5597,11584,3119,2975,6094,2918,3135,6053,5841,6104,11945,5619,5709,11328,5580,5474,11054,4265,4421,8686,2693,2834,5527,1751,2297,4048,526,943,1469,40549,41810,82359,982,882,1864,283,328,611,23,23,46,8,11,19,314,362,676,18794,18929,37723,20567,21590,42157,12449,12461,24910,26902,28331,55233,34180,35218,69398,541,554,1095,4982,4631,9613,2289,2309,4598,1012,1197,2209,1247,1779,3026,14030,14346,28376,1953,1877,3830,6384,6240,12624,2192,2408,4600,3213,3901,7114,1314,2084,3398,39640,40857,80497,1886,1767,3653
SED10030,33964,36653,70617,2210,2151,4361,4159,4113,8272,2169,1959,4128,1958,1978,3936,3740,3999,7739,4516,4742,9258,4778,5034,9812,4202,4586,8788,3344,3744,7088,2124,2805,4929,762,1542,2304,32219,35131,67350,1746,1521,3267,886,938,1824,28,20,48,17,14,31,931,972,1903,26250,28358,54608,5384,5852,11236,29837,32179,62016,2029,2386,4415,29695,32286,61981,569,554,1123,3700,3678,7378,1445,1385,2830,514,610,1124,813,1482,2295,10266,11209,21475,1871,1880,3751,8453,9243,17696,2549,3077,5626,1498,1682,3180,97,81,178,31246,33950,65196,2442,2567,5009
SED10031,34354,35823,70177,2174,1997,4171,4747,4562,9309,2382,2195,4577,1677,1646,3323,3082,3099,6181,4204,4566,8770,4909,5073,9982,4716,5025,9741,3831,4051,7882,2055,2428,4483,577,1181,1758,32328,34100,66428,2027,1723,3750,727,723,1450,29,32,61,24,23,47,780,778,1558,28321,29718,58039,4305,4493,8798,31031,32852,63883,1328,1487,2815,30805,32788,63593,587,514,1101,4318,4142,8460,1654,1594,3248,340,455,795,750,1416,2166,9895,11385,21280,1839,2008,3847,8551,9180,17731,2574,2647,5221,1682,1581,3263,120,75,195,31001,32955,63956,3110,2627,5737
SED10032,44494,43854,88348,3823,3563,7386,5784,5353,11137,2940,2730,5670,3720,3641,7361,8770,8444,17214,6038,5826,11864,5043,5175,10218,3998,3933,7931,2547,2541,5088,1403,1848,3251,429,799,1228,43320,42895,86215,1176,959,2135,332,329,661,21,15,36,12,14,26,365,358,723,20348,20599,40947,20326,19959,40285,14677,14618,29295,26269,26262,52531,33715,34071,67786,633,625,1258,4799,4496,9295,2085,2062,4147,1419,1300,2719,1705,2109,3814,17584,17566,35150,1747,1570,3317,6475,6290,12765,1799,1826,3625,2428,2765,5193,844,1238,2082,41274,41203,82477,3058,2513,5571
SED10033,37997,37663,75660,2602,2395,4997,6498,6134,12632,3040,2721,5761,2349,2172,4521,3455,3631,7086,5774,6419,12193,5777,5724,11501,4528,4439,8967,2676,2467,5143,1051,1062,2113,247,499,746,36591,36551,73142,1406,1112,2518,301,262,563,15,5,20,4,8,12,320,275,595,28320,28027,56347,8104,8192,16296,31126,30754,61880,5486,5732,11218,34171,33940,68111,805,742,1547,6033,5701,11734,2399,2205,4604,898,890,1788,779,1299,2078,13910,15119,29029,1829,1682,3511,8166,7846,16012,2047,1821,3868,1093,914,2007,106,134,240,35910,36045,71955,1483,1200,2683
