region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
SED10012,3,25,1932,1960,51,231,940,1222,966,561,866,2393,2318,479,876,3673,2788,436,1141,4365,2995,295,1060,4350,2351,111,817,3279,1116,35,511,1662,211,3,165,379,12799,2176,8308,23283,0,78,1768,1846,105,331,702,1138,1413,595,789,2797,2654,543,891,4088,2913,397,1021,4331,3044,248,1061,4353,1958,79,1101,3138,791,20,1104,1915,104,0,547,651,12982,2291,8984,24257,3,103,3700,3806,156,562,1642,2360,2379,1156,1655,5190,4972,1022,1767,7761,5701,833,2162,8696,6039,543,2121,8703,4309,190,1918,6417,1907,55,1615,3577,315,3,712,1030,25781,4467,17292,47540
SED10013,0,3,2905,2908,121,51,2292,2464,1482,242,2726,4450,2671,295,1673,4639,3408,229,1539,5176,2735,119,932,3786,1610,31,506,2147,936,12,341,1289,188,0,127,315,13151,982,13041,27174,19,6,2479,2504,361,81,2038,2480,2294,296,2523,5113,3088,305,2088,5481,3108,203,2014,5325,2454,93,1540,4087,1226,18,1031,2275,570,9,1012,1591,76,0,421,497,13196,1011,15146,29353,19,9,5384,5412,482,132,4330,4944,3776,538,5249,9563,5759,600,3761,10120,6516,432,3553,10501,5189,212,2472,7873,2836,49,1537,4422,1506,21,1353,2880,264,0,548,812,26347,1993,28187,56527
SED10014,0,17,2959,2976,104,217,2121,2442,2136,791,1743,4670,3927,536,962,5425,3703,374,813,4890,2934,204,598,3736,1440,45,317,1802,600,9,190,799,116,3,68,187,14960,2196,9771,26927,3,35,2776,2814,227,314,1901,2442,2855,825,1523,5203,4125,530,1292,5947,3747,370,1220,5337,2574,156,1029,3759,1172,35,682,1889,373,5,602,980,58,0,289,347,15134,2270,11314,28718,3,52,5735,5790,331,531,4022,4884,4991,1616,3266,9873,8052,1066,2254,11372,7450,744,2033,10227,5508,360,1627,7495,2612,80,999,3691,973,14,792,1779,174,3,357,534,30094,4466,21085,55645
SED10015,0,14,2495,2509,103,201,2027,2331,1668,637,2135,4440,2417,404,1201,4022,2869,361,1098,4328,2956,226,907,4089,1484,48,481,2013,515,13,243,771,96,3,81,180,12108,1907,10668,24683,10,34,2327,2371,236,308,1780,2324,2259,644,1866,4769,2642,412,1479,4533,2905,353,1447,4705,2670,166,1509,4345,1106,30,956,2092,333,14,681,1028,44,0,276,320,12205,1961,12321,26487,10,48,4822,4880,339,509,3807,4655,3927,1281,4001,9209,5059,816,2680,8555,5774,714,2545,9033,5626,392,2416,8434,2590,78,1437,4105,848,27,924,1799,140,3,357,500,24313,3868,22989,51170
SED10016,0,7,2065,2072,100,106,2175,2381,2200,614,2748,5562,3419,531,1462,5412,3313,434,1390,5137,2498,231,1006,3735,1832,62,543,2437,1282,23,396,1701,261,0,153,414,14905,2008,11938,28851,3,14,1905,1922,287,159,1849,2295,2822,657,2286,5765,3827,580,1884,6291,3223,381,1862,5466,2387,197,1475,4059,1602,30,1141,2773,772,6,1078,1856,112,0,554,666,15035,2024,14034,31093,3,21,3970,3994,387,265,4024,4676,5022,1271,5034,11327,7246,1111,3346,11703,6536,815,3252,10603,4885,428,2481,7794,3434,92,1684,5210,2054,29,1474,3557,373,0,707,1080,29940,4032,25972,59944
SED10017,0,3,2810,2813,43,61,2394,2498,1323,256,1749,3328,3511,250,603,4364,4539,196,505,5240,3995,137,425,4557,2361,47,255,2663,828,8,203,1039,161,4,108,273,16761,962,9052,26775,0,9,2668,2677,84,103,2218,2405,1920,285,1366,3571,4182,255,759,5196,4736,204,979,5919,3746,105,907,4758,1808,28,730,2566,550,4,721,1275,65,0,401,466,17091,993,10749,28833,0,12,5478,5490,127,164,4612,4903,3243,541,3115,6899,7693,505,1362,9560,9275,400,1484,11159,7741,242,1332,9315,4169,75,985,5229,1378,12,924,2314,226,4,509,739,33852,1955,19801,55608
SED10018,0,28,2385,2413,99,349,1491,1939,1607,968,1520,4095,2597,684,1193,4474,2784,459,1229,4472,3047,231,951,4229,1865,71,610,2546,825,20,378,1223,160,10,145,315,12984,2820,9902,25706,5,89,2210,2304,198,539,1309,2046,2025,942,1366,4333,2908,654,1270,4832,2905,437,1291,4633,2909,192,1268,4369,1595,61,953,2609,590,17,977,1584,58,0,430,488,13193,2931,11074,27198,5,117,4595,4717,297,888,2800,3985,3632,1910,2886,8428,5505,1338,2463,9306,5689,896,2520,9105,5956,423,2219,8598,3460,132,1563,5155,1415,37,1355,2807,218,10,575,803,26177,5751,20976,52904
SED10019,0,14,1993,2007,60,195,1466,1721,1281,697,1372,3350,2379,500,989,3868,2548,329,1029,3906,2419,175,706,3300,1919,69,489,2477,1283,24,383,1690,306,3,185,494,12195,2006,8612,22813,3,44,1909,1956,113,309,1329,1751,1669,709,1129,3507,2611,489,1126,4226,2741,307,1331,4379,2383,142,1170,3695,1830,61,1080,2971,965,12,1104,2081,135,0,534,669,12450,2073,10712,25235,3,58,3902,3963,173,504,2795,3472,2950,1406,2501,6857,4990,989,2115,8094,5289,636,2360,8285,4802,317,1876,6995,3749,130,1569,5448,2248,36,1487,3771,441,3,719,1163,24645,4079,19324,48048
SED10020,0,38,2116,2154,78,249,1037,1364,816,559,1044,2419,1857,562,1064,3483,2495,544,1483,4522,3122,401,1373,4896,2544,164,900,3608,1401,51,608,2060,254,8,208,470,12567,2576,9833,24976,8,92,1953,2053,115,346,891,1352,1189,600,1082,2871,2180,587,1205,3972,2794,571,1462,4827,3099,357,1344,4800,2263,112,1252,3627,951,26,1269,2246,116,3,664,783,12715,2694,11122,26531,8,130,4069,4207,193,595,1928,2716,2005,1159,2126,5290,4037,1149,2269,7455,5289,1115,2945,9349,6221,758,2717,9696,4807,276,2152,7235,2352,77,1877,4306,370,11,872,1253,25282,5270,20955,51507
SED10021,0,23,2228,2251,64,207,1187,1458,1000,621,1231,2852,2125,547,987,3659,2546,501,1290,4337,2925,419,1234,4578,2139,146,685,2970,1315,35,449,1799,276,7,219,502,12390,2506,9510,24406,5,61,2083,2149,162,326,1062,1550,1358,630,1226,3214,2413,569,1283,4265,2910,537,1645,5092,2821,326,1445,4592,1911,109,1167,3187,908,31,1074,2013,130,0,595,725,12618,2589,11580,26787,5,84,4311,4400,226,533,2249,3008,2358,1251,2457,6066,4538,1116,2270,7924,5456,1038,2935,9429,5746,745,2679,9170,4050,255,1852,6157,2223,66,1523,3812,406,7,814,1227,25008,5095,21090,51193
SED10022,0,4,1327,1331,28,244,2547,2819,1770,2072,3686,7528,3237,1142,1641,6020,2167,564,1243,3974,1632,282,990,2904,1078,79,559,1716,673,25,338,1036,200,3,178,381,10785,4415,12509,27709,3,15,1348,1366,84,392,2532,3008,2395,2257,3837,8489,3309,973,2063,6345,2134,472,1652,4258,1505,207,1410,3122,936,51,1027,2014,464,4,978,1446,90,6,604,700,10920,4377,15451,30748,3,19,2675,2697,112,636,5079,5827,4165,4329,7523,16017,6546,2115,3704,12365,4301,1036,2895,8232,3137,489,2400,6026,2014,130,1586,3730,1137,29,1316,2482,290,9,782,1081,21705,8792,27960,58457
SED10023,0,5,1796,1801,39,182,1698,1919,1209,921,1907,4037,2709,483,1017,4209,2763,306,1127,4196,2586,217,838,3641,1702,64,473,2239,1227,27,377,1631,332,3,226,561,12567,2208,9459,24234,3,19,1710,1732,99,301,1584,1984,1684,920,1537,4141,3029,435,1104,4568,2838,340,1228,4406,2428,167,1080,3675,1570,46,932,2548,974,11,1252,2237,174,3,732,909,12799,2242,11159,26200,3,24,3506,3533,138,483,3282,3903,2893,1841,3444,8178,5738,918,2121,8777,5601,646,2355,8602,5014,384,1918,7316,3272,110,1405,4787,2201,38,1629,3868,506,6,958,1470,25366,4450,20618,50434
SED10024,3,0,2557,2560,17,19,1754,1790,684,166,1106,1956,3260,197,463,3920,4139,228,448,4815,3239,134,366,3739,2481,68,273,2822,1363,17,277,1657,356,8,159,523,15542,837,7403,23782,0,3,2392,2395,29,46,1587,1662,1051,185,858,2094,3964,231,603,4798,4324,229,872,5425,3150,120,760,4030,2210,39,767,3016,971,9,967,1947,176,0,634,810,15875,862,9440,26177,3,3,4949,4955,46,65,3341,3452,1735,351,1964,4050,7224,428,1066,8718,8463,457,1320,10240,6389,254,1126,7769,4691,107,1040,5838,2334,26,1244,3604,532,8,793,1333,31417,1699,16843,49959
SED10025,3,3,1832,1838,81,178,2342,2601,2599,1055,2910,6564,3828,588,1254,5670,3168,398,1077,4643,2620,246,786,3652,1795,83,519,2397,1133,18,336,1487,254,3,148,405,15481,2572,11204,29257,4,12,1805,1821,191,294,2012,2497,3219,1097,2466,6782,4101,571,1514,6186,3220,382,1555,5157,2592,203,1309,4104,1531,46,1060,2637,738,9,1095,1842,99,3,614,716,15695,2617,13430,31742,7,15,3637,3659,272,472,4354,5098,5818,2152,5376,13346,7929,1159,2768,11856,6388,780,2632,9800,5212,449,2095,7756,3326,129,1579,5034,1871,27,1431,3329,353,6,762,1121,31176,5189,24634,60999
SED10026,0,42,2248,2290,80,352,1180,1612,1238,808,1147,3193,2266,508,986,3760,2698,368,1148,4214,2578,237,953,3768,1864,102,675,2641,998,18,503,1519,202,0,143,345,11924,2435,8983,23342,9,112,2021,2142,168,503,1096,1767,1677,798,1394,3869,2516,517,1261,4294,2928,364,1301,4593,2533,190,1107,3830,1643,63,1111,2817,711,11,1088,1810,100,0,512,612,12285,2558,10891,25734,9,154,4269,4432,248,855,2276,3379,2915,1606,2541,7062,4782,1025,2247,8054,5626,732,2449,8807,5111,427,2060,7598,3507,165,1786,5458,1709,29,1591,3329,302,0,655,957,24209,4993,19874,49076
SED10027,0,10,2191,2201,56,77,1928,2061,1643,331,1815,3789,2891,314,1009,4214,3155,264,961,4380,2560,125,777,3462,1731,56,489,2276,1069,9,406,1484,260,0,248,508,13365,1186,9824,24375,7,11,2117,2135,161,121,1615,1897,2239,383,1466,4088,3144,299,1148,4591,3178,244,1207,4629,2402,122,1162,3686,1430,26,935,2391,779,11,1181,1971,114,0,619,733,13454,1217,11450,26121,7,21,4308,4336,217,198,3543,3958,3882,714,3281,7877,6035,613,2157,8805,6333,508,2168,9009,4962,247,1939,7148,3161,82,1424,4667,1848,20,1587,3455,374,0,867,1241,26819,2403,21274,50496
SED10028,3,3,2404,2410,38,77,2473,2588,1521,376,1951,3848,3134,249,719,4102,4012,209,730,4951,3135,144,585,3864,1922,36,343,2301,1209,18,266,1493,276,4,187,467,15250,1116,9658,26024,0,5,2374,2379,75,114,2269,2458,1959,400,1518,3877,3725,252,888,4865,4172,196,1116,5484,2847,110,1078,4035,1751,31,909,2691,850,7,1010,1867,135,4,687,826,15514,1119,11849,28482,3,8,4778,4789,113,191,4742,5046,3480,776,3469,7725,6859,501,1607,8967,8184,405,1846,10435,5982,254,1663,7899,3673,67,1252,4992,2059,25,1276,3360,411,8,874,1293,30764,2235,21507,54506
SED10029,5,6,3003,3014,159,82,2476,2717,2161,315,2902,5378,3181,270,1780,5231,3352,236,1629,5217,2713,128,1198,4039,1748,50,714,2512,1083,16,450,1549,213,4,186,403,14615,1107,14338,30060,27,17,2814,2858,571,116,2289,2976,3039,333,2417,5789,3320,273,1857,5450,3166,216,1892,5274,2432,104,1674,4210,1374,36,1232,2642,687,5,1316,2008,87,0,531,618,14703,1100,16022,31825,32,23,5817,5872,730,198,4765,5693,5200,648,5319,11167,6501,543,3637,10681,6518,452,3521,10491,5145,232,2872,8249,3122,86,1946,5154,1770,21,1766,3557,300,4,717,1021,29318,2207,30360,61885
SED10030,3,16,1883,1902,57,250,1407,1714,1162,772,1379,3313,2268,601,1207,4076,2360,482,1476,4318,2248,273,1289,3810,1918,134,908,2960,1206,39,615,1860,306,0,276,582,11528,2567,10440,24535,3,41,1738,1782,144,381,1247,1772,1564,808,1281,3653,2495,529,1405,4429,2459,486,1712,4657,2241,264,1686,4191,1725,88,1551,3364,879,25,1547,2451,171,6,884,1061,11681,2628,13051,27360,6,57,3621,3684,201,631,2654,3486,2726,1580,2660,6966,4763,1130,2612,8505,4819,968,3188,8975,4489,537,2975,8001,3643,222,2459,6324,2085,64,2162,4311,477,6,1160,1643,23209,5195,23491,51895
SED10031,0,19,2131,2150,52,211,1128,1391,949,617,990,2556,2231,520,920,3671,2780,430,1139,4349,2804,284,1029,4117,2497,156,731,3384,1312,31,442,1785,267,5,171,443,12892,2273,8681,23846,0,54,1853,1907,142,345,951,1438,1271,586,978,2835,2600,531,1137,4268,2955,421,1315,4691,2940,263,1358,4561,2209,77,1340,3626,874,14,1212,2100,144,3,588,735,13135,2294,10732,26161,0,73,3984,4057,194,556,2079,2829,2220,1203,1968,5391,4831,1051,2057,7939,5735,851,2454,9040,5744,547,2387,8678,4706,233,2071,7010,2186,45,1654,3885,411,8,759,1178,26027,4567,19413,50007
SED10032,3,8,2714,2725,233,121,2996,3350,3751,428,3739,7918,3661,277,1559,5497,3068,199,1345,4612,2521,111,1050,3682,1682,50,606,2338,885,17,367,1269,199,0,152,351,16003,1211,14528,31742,26,19,2518,2563,771,177,2373,3321,4690,471,2648,7809,3423,242,1749,5414,3004,191,1663,4858,2187,95,1381,3663,1299,29,1020,2348,564,5,1073,1642,93,3,507,603,16057,1232,14932,32221,29,27,5232,5288,1004,298,5369,6671,8441,899,6387,15727,7084,519,3308,10911,6072,390,3008,9470,4708,206,2431,7345,2981,79,1626,4686,1449,22,1440,2911,292,3,659,954,32060,2443,29460,63963
