region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
SED10011,0,0,0,11,16,6,3,5,0,0,0,0,0,3,8,52,0,3,4,31,66,54,29,20,0,6,12,3,3,0,5,236,0,6,12,21,6,0,6,0,0,0,0,0,0,0,0,51,0,0,0,15,12,12,9,5,0,0,0,0,0,0,3,56,0,0,0,0,0,16,15,28,3,3,3,3,3,5,3,82,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,14,44,184,566,1512,1059,617,399,190,37,41,50,44,11,14,198,4966,3,3,14,50,81,68,61,36,14,8,13,9,4,4,16,384,0,0,0,0,11,17,3,0,5,0,7,5,6,3,3,60,7,112,177,309,297,254,137,93,15,25,16,14,15,13,59,1543,84,500,1358,2603,2172,1753,1170,621,131,138,156,153,91,74,414,11418
SED10012,0,0,0,7,7,3,0,0,0,0,0,4,0,0,3,24,0,0,0,4,7,12,12,15,0,3,16,14,4,3,4,94,0,3,5,19,0,3,4,0,0,3,0,0,0,0,3,40,0,0,0,0,4,5,3,3,0,0,4,0,4,0,4,27,0,0,0,3,0,0,4,6,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96,319,539,288,163,92,83,9,22,16,19,11,3,98,1785,0,3,6,17,28,18,31,18,5,0,5,4,3,0,0,138,0,0,0,0,12,8,8,3,0,0,0,9,0,0,0,40,3,30,61,112,100,67,42,65,5,8,14,6,12,5,26,556,42,241,690,950,676,523,389,321,51,70,106,87,68,42,237,4493
SED10013,0,0,0,3,10,15,7,3,0,0,3,0,3,0,4,48,0,0,0,6,12,9,3,0,0,0,0,0,0,0,3,33,0,15,35,156,88,16,125,20,0,0,0,0,0,0,17,472,0,0,3,12,5,15,7,6,3,3,0,4,0,0,0,58,0,0,0,3,27,323,151,77,22,14,18,27,15,0,59,736,0,0,0,17,66,17,19,10,5,4,0,0,0,0,6,144,10,29,110,249,73,44,8,5,0,3,0,7,3,3,43,587,0,0,0,0,3,11,15,13,4,0,4,3,3,0,3,59,0,0,3,10,2254,6537,4858,1230,329,411,426,529,297,172,1008,18064,3,94,104,405,1528,1439,937,457,107,102,108,76,100,35,312,5807,28,371,940,2187,5567,12310,10253,3450,890,901,938,1069,730,355,2133,42122
SED10014,0,0,0,5,14,13,9,0,0,0,0,0,0,0,0,41,0,0,3,8,52,102,72,66,17,20,22,13,8,0,3,386,0,8,8,54,27,8,18,0,0,0,0,0,0,0,3,126,0,0,3,4,17,27,27,5,3,0,0,0,0,0,3,89,0,0,0,0,7,32,42,18,7,9,3,11,12,0,5,146,0,0,0,7,0,3,6,4,0,0,0,0,0,0,5,25,27,73,357,1074,723,597,228,173,50,64,52,31,39,11,146,3645,0,0,3,13,18,19,40,20,3,5,10,3,8,7,10,159,0,0,0,0,15,43,11,9,0,0,3,7,0,0,7,95,9,38,96,282,665,827,610,280,43,35,70,58,40,21,130,3204,50,298,1078,2300,2311,2999,2296,1022,227,240,312,246,179,79,616,14253
SED10015,0,0,3,4,7,10,4,3,0,0,0,3,5,0,0,39,0,0,0,6,82,187,113,60,3,4,4,15,10,6,9,499,3,3,9,27,13,7,10,3,0,0,0,0,0,0,0,75,0,0,3,4,15,59,49,23,0,9,9,17,4,6,3,201,0,0,0,0,13,57,53,29,9,5,10,6,8,3,15,208,0,0,0,7,3,5,0,3,0,0,0,0,0,0,0,18,9,68,342,1063,686,389,162,50,15,17,14,7,11,7,150,2990,0,3,4,11,16,12,28,18,0,3,9,8,5,3,3,123,0,0,0,3,31,103,45,7,6,0,3,9,8,0,12,227,4,34,104,292,668,1130,1440,741,146,183,163,139,104,83,197,5428,22,220,905,2100,2341,4158,4637,2190,543,601,600,507,349,253,818,20244
SED10016,0,0,4,12,25,20,27,15,10,8,7,3,0,0,3,134,0,0,4,12,39,40,17,13,4,0,3,3,0,0,0,135,0,0,10,40,18,7,13,0,0,0,0,3,0,0,3,94,0,0,0,6,24,49,43,16,3,9,3,4,10,10,18,195,0,0,0,0,9,47,78,61,10,10,17,17,9,5,8,271,0,0,0,33,69,55,40,18,3,7,3,3,0,0,4,235,15,37,109,320,276,247,220,157,36,23,26,34,31,12,81,1624,0,0,0,23,28,29,45,41,3,7,7,3,10,5,6,207,0,0,0,3,353,561,367,118,32,35,50,34,27,23,85,1688,3,99,227,652,1099,1053,932,648,209,492,580,452,194,146,198,6984,45,372,2145,4743,4411,6040,5959,3698,994,1400,1583,1305,897,516,1462,35570
SED10017,0,0,0,15,50,88,91,63,18,24,11,12,16,6,9,403,0,0,4,19,77,101,318,188,40,82,130,62,72,37,27,1157,0,5,8,25,27,13,5,0,0,0,0,0,0,0,0,83,0,0,0,32,60,439,447,191,35,29,45,33,22,21,20,1374,0,0,0,0,10,26,39,18,11,8,3,14,0,4,0,133,0,0,3,27,35,20,13,3,0,0,0,3,0,3,4,111,46,115,308,622,438,492,397,280,76,84,88,45,98,65,121,3275,0,0,3,14,33,52,74,53,5,8,13,27,41,10,12,345,0,0,0,4,139,110,51,12,0,3,7,3,6,0,11,346,5,75,119,283,478,941,1038,438,80,98,92,80,82,37,127,3973,87,408,1108,2054,2745,6417,7221,3382,665,767,820,645,756,361,848,28284
SED10018,0,0,0,0,4,3,3,0,0,0,0,0,0,3,3,16,0,4,3,8,11,4,18,11,17,4,5,9,12,3,3,112,0,0,3,14,4,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,0,6,9,7,3,0,4,0,3,4,0,36,0,0,0,0,0,7,19,13,3,0,3,0,6,3,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,109,331,543,301,179,87,80,20,11,19,16,9,8,133,1884,0,3,0,7,10,12,23,22,0,0,3,0,3,4,3,90,0,0,0,0,3,0,3,4,0,0,0,3,0,3,25,41,3,56,52,82,55,70,47,48,12,5,19,21,5,6,53,534,45,324,693,861,660,631,424,333,83,63,99,87,127,91,383,4904
SED10019,0,0,3,0,6,4,3,3,0,4,3,3,0,0,3,32,0,0,4,9,23,22,44,46,9,9,7,3,0,7,0,183,0,7,3,19,11,3,4,0,0,0,0,0,0,0,4,51,0,0,0,4,11,11,7,8,0,0,3,0,0,0,0,44,0,0,0,0,0,4,12,4,8,8,6,5,8,0,4,59,0,0,0,3,4,3,11,0,0,0,0,0,0,0,3,24,42,113,242,548,262,205,162,143,45,53,35,42,32,11,96,2031,0,0,5,9,14,19,25,33,0,3,7,13,8,5,3,144,0,0,0,0,16,7,0,0,0,4,4,0,4,0,6,41,4,87,92,101,99,95,99,92,26,22,31,24,24,17,50,863,56,415,842,1139,782,792,695,539,149,184,148,176,147,86,281,6431
SED10020,0,3,0,0,3,0,3,0,3,0,0,3,0,0,3,18,0,0,3,11,16,11,11,19,0,3,9,3,5,6,4,101,0,3,4,5,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,4,6,4,0,3,0,0,4,0,0,0,0,21,0,0,0,0,3,6,4,5,4,0,0,3,4,0,4,33,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,29,128,360,693,316,154,78,83,6,13,7,12,13,17,120,2029,0,0,3,17,35,12,16,15,4,3,9,8,4,6,13,145,0,0,3,0,0,4,0,0,0,0,0,0,0,0,10,17,0,35,61,120,93,69,48,51,7,8,9,4,13,8,21,547,50,252,740,1121,768,568,393,312,49,67,80,77,80,63,300,4920
SED10021,0,0,3,0,3,0,3,3,0,3,0,0,0,0,3,18,0,0,0,23,41,33,43,45,7,8,32,17,16,3,4,272,0,0,6,9,3,3,7,0,0,0,0,0,0,0,3,31,0,0,0,5,0,0,5,0,0,0,0,6,0,0,0,16,0,0,0,0,3,6,12,11,0,6,3,17,4,11,5,78,0,3,0,3,3,0,3,0,0,0,0,0,0,0,3,15,35,171,455,1029,422,277,216,181,60,51,47,31,27,19,177,3198,0,3,9,17,48,27,31,21,6,9,4,9,5,6,8,203,0,0,3,3,7,3,3,0,3,0,0,5,3,0,0,30,7,46,107,151,142,120,146,171,83,61,77,78,151,63,68,1471,58,368,1044,1635,1149,1049,896,713,248,262,324,337,334,148,478,9043
SED10022,0,0,3,19,40,33,34,45,15,20,54,39,77,49,18,446,0,3,8,20,128,270,253,196,24,37,52,41,30,30,27,1119,3,3,4,22,8,3,8,3,0,0,0,0,0,0,0,54,0,3,3,0,15,50,22,15,7,6,3,9,12,13,4,162,0,0,0,3,11,34,61,82,28,22,22,25,15,19,17,339,0,3,3,3,24,14,12,7,4,3,3,3,3,3,5,90,24,73,198,585,530,647,844,990,308,283,297,375,432,211,251,6048,0,4,5,33,73,68,129,150,37,64,50,83,77,51,62,886,0,0,0,3,58,48,25,19,4,20,14,12,22,22,17,264,22,179,383,426,809,792,1001,770,246,281,346,395,429,310,282,6671,144,474,1327,2064,2692,3605,4300,4027,1274,1473,1857,2273,2490,1531,1318,30849
SED10023,3,0,3,16,7,22,11,3,3,0,0,0,4,0,3,75,0,0,7,12,74,65,48,38,12,20,26,19,22,7,5,355,0,3,3,23,6,5,15,3,3,0,0,0,0,0,0,61,0,0,0,6,10,5,0,0,0,0,3,0,0,0,0,24,0,0,0,3,0,18,36,20,8,0,9,6,3,4,4,111,0,0,0,3,16,7,14,0,0,0,0,0,5,0,3,48,53,146,317,672,399,362,263,195,80,84,68,64,55,37,157,2952,3,0,3,22,35,45,61,31,6,10,5,15,11,9,25,281,0,0,0,0,45,46,10,8,0,0,0,3,3,0,4,119,3,65,120,230,321,253,233,185,61,65,60,53,60,24,55,1788,90,402,1170,1795,1511,1716,1549,986,278,304,343,275,284,155,512,11370
SED10024,3,3,8,18,47,61,66,59,11,32,15,15,14,6,10,368,3,3,8,43,189,564,1068,599,73,86,167,134,92,38,51,3118,3,4,4,7,3,3,6,3,0,0,0,0,0,0,0,33,4,5,5,15,29,51,49,20,3,7,0,0,0,0,4,192,0,0,0,7,7,13,27,20,0,0,8,4,0,0,0,86,0,0,3,10,35,26,11,0,0,0,0,0,0,9,0,94,57,149,331,785,601,662,861,674,201,169,151,148,164,75,186,5214,3,4,9,53,80,82,169,101,18,28,28,25,43,18,13,674,0,0,3,5,56,26,6,11,0,0,0,0,5,0,4,116,26,124,176,376,492,751,756,308,85,76,97,106,64,41,82,3560,173,474,1124,2223,2603,4423,5231,2743,620,666,730,677,637,341,729,23394
SED10025,3,0,3,5,23,50,37,55,3,11,15,14,8,7,8,242,0,0,3,17,61,94,94,38,23,9,32,8,33,10,7,429,0,0,10,37,20,4,23,3,0,0,0,0,0,0,0,97,0,0,4,12,50,138,106,44,13,18,10,14,0,0,10,419,0,0,0,0,9,45,71,59,9,14,14,17,7,0,17,262,0,0,0,46,80,56,34,12,3,3,3,3,9,5,8,262,27,74,184,415,325,328,331,285,72,76,109,101,93,63,83,2566,0,3,3,14,50,42,61,50,7,14,14,17,40,8,10,333,0,3,0,0,232,188,53,19,3,5,14,3,0,5,23,548,8,81,151,354,590,554,545,438,133,203,217,187,155,91,114,3821,76,473,2438,3513,3014,4164,4507,3932,1063,1264,1452,1182,1052,592,1179,29901
SED10026,0,0,0,0,0,3,3,3,0,3,0,0,0,0,3,15,0,0,3,3,9,20,14,22,3,10,3,5,3,7,3,105,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,13,18,18,9,8,4,8,14,4,5,107,0,0,0,0,3,3,12,7,5,0,0,3,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,63,163,309,137,97,44,36,13,8,6,16,10,4,69,996,0,0,3,19,15,7,14,9,3,0,8,0,6,5,3,92,0,0,0,0,4,10,5,3,0,3,0,0,0,0,0,25,4,24,30,60,48,33,52,71,17,23,32,33,16,10,38,491,31,151,411,546,403,409,344,324,106,137,124,133,121,94,241,3575
