region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
SED10011,109,1918,243,2270,76,1464,121,1661,214,2594,193,3001,423,3717,267,4407,658,3907,351,4916,718,3926,312,4956,354,2302,239,2895,126,1104,183,1413,35,314,98,447,2713,21246,2007,25966,102,1785,210,2097,129,1368,106,1603,356,2657,171,3184,773,3807,259,4839,1137,4036,308,5481,1127,3919,300,5346,460,2542,270,3272,169,1376,292,1837,38,752,223,1013,4291,22242,2139,28672,211,3703,453,4367,205,2832,227,3264,570,5251,364,6185,1196,7524,526,9246,1795,7943,659,10397,1845,7845,612,10302,814,4844,509,6167,295,2480,475,3250,73,1066,321,1460,7004,43488,4146,54638
SED10012,98,1809,291,2198,101,1238,136,1475,204,2273,205,2682,384,3400,285,4069,657,3884,318,4859,686,3817,348,4851,387,2901,390,3678,180,1417,331,1928,30,366,110,506,2727,21105,2414,26246,134,1697,250,2081,100,1150,87,1337,381,2473,207,3061,726,3430,223,4379,977,3446,228,4651,1063,3427,306,4796,457,2681,391,3529,204,1576,452,2232,43,789,181,1013,4085,20669,2325,27079,232,3506,541,4279,201,2388,223,2812,585,4746,412,5743,1110,6830,508,8448,1634,7330,546,9510,1749,7244,654,9647,844,5582,781,7207,384,2993,783,4160,73,1155,291,1519,6812,41774,4739,53325
SED10013,174,2476,419,3069,166,2226,253,2645,348,4014,422,4784,471,4004,502,4977,590,4406,515,5511,432,3195,390,4017,231,1812,269,2312,125,1103,211,1439,28,282,90,400,2565,23518,3071,29154,163,2164,304,2631,220,2227,195,2642,575,4449,416,5440,825,4366,576,5767,1001,4109,466,5576,738,3173,372,4283,333,1831,266,2430,158,1389,290,1837,22,598,125,745,4035,24306,3010,31351,337,4640,723,5700,386,4453,448,5287,923,8463,838,10224,1296,8370,1078,10744,1591,8515,981,11087,1170,6368,762,8300,564,3643,535,4742,283,2492,501,3276,50,880,215,1145,6600,47824,6081,60505
SED10014,107,2721,354,3182,115,2376,196,2687,299,4469,290,5058,527,4935,308,5770,622,4274,317,5213,441,3308,268,4017,203,1571,214,1988,87,670,145,902,20,214,42,276,2421,24538,2134,29093,174,2511,333,3018,179,2329,184,2692,605,4642,283,5530,1014,4882,321,6217,1095,4248,303,5646,797,2948,269,4014,276,1548,226,2050,92,875,184,1151,16,496,74,586,4248,24479,2177,30904,281,5232,687,6200,294,4705,380,5379,904,9111,573,10588,1541,9817,629,11987,1717,8522,620,10859,1238,6256,537,8031,479,3119,440,4038,179,1545,329,2053,36,710,116,862,6669,49017,4311,59997
SED10015,122,2184,373,2679,146,2215,183,2544,352,4177,347,4876,484,3559,328,4371,537,3739,352,4628,559,3487,304,4350,276,1635,221,2132,98,607,144,849,13,132,55,200,2587,21735,2307,26629,144,2084,284,2512,206,2157,167,2530,639,4133,321,5093,864,3564,312,4740,899,3700,344,4943,907,3370,306,4583,314,1654,253,2221,83,811,217,1111,14,292,95,401,4070,21765,2299,28134,266,4268,657,5191,352,4372,350,5074,991,8310,668,9969,1348,7123,640,9111,1436,7439,696,9571,1466,6857,610,8933,590,3289,474,4353,181,1418,361,1960,27,424,150,601,6657,43500,4606,54763
SED10016,93,1848,261,2202,147,2177,271,2595,387,5128,566,6081,577,4873,388,5838,705,4448,408,5561,520,3222,310,4052,283,2092,267,2642,219,1416,226,1861,52,377,93,522,2983,25581,2790,31354,97,1703,236,2036,151,2122,196,2469,579,5167,480,6226,997,5250,447,6694,1078,4323,349,5750,835,3187,302,4324,427,2260,275,2962,217,1596,318,2131,34,857,160,1051,4415,26465,2763,33643,190,3551,497,4238,298,4299,467,5064,966,10295,1046,12307,1574,10123,835,12532,1783,8771,757,11311,1355,6409,612,8376,710,4352,542,5604,436,3012,544,3992,86,1234,253,1573,7398,52046,5553,64997
SED10017,111,2587,238,2936,121,2431,104,2656,167,3236,169,3572,401,4026,187,4614,631,4700,199,5530,625,4020,172,4817,323,2364,158,2845,142,925,128,1195,43,322,89,454,2564,24611,1444,28619,102,2477,193,2772,141,2316,91,2548,300,3333,173,3806,724,4468,200,5392,1099,4833,201,6133,1041,3762,193,4996,440,2143,185,2768,160,1186,219,1565,37,703,265,1005,4044,25221,1720,30985,213,5064,431,5708,262,4747,195,5204,467,6569,342,7378,1125,8494,387,10006,1730,9533,400,11663,1666,7782,365,9813,763,4507,343,5613,302,2111,347,2760,80,1025,354,1459,6608,49832,3164,59604
SED10018,121,2141,353,2615,99,1937,209,2245,300,3933,444,4677,463,4087,433,4983,625,3909,365,4899,686,3614,363,4663,345,2151,329,2825,152,1005,244,1401,24,314,82,420,2815,23091,2822,28728,123,2079,272,2474,167,1950,134,2251,600,3769,221,4590,867,3953,245,5065,1083,3598,273,4954,1169,3239,309,4717,431,2102,344,2877,151,1381,362,1894,21,700,117,838,4612,22771,2277,29660,244,4220,625,5089,266,3887,343,4496,900,7702,665,9267,1330,8040,678,10048,1708,7507,638,9853,1855,6853,672,9380,776,4253,673,5702,303,2386,606,3295,45,1014,199,1258,7427,45862,5099,58388
SED10019,90,1848,224,2162,98,1679,104,1881,240,3207,188,3635,385,3591,243,4219,549,3468,199,4216,599,2794,201,3594,357,2103,208,2668,203,1377,244,1824,76,376,112,564,2597,20443,1723,24763,104,1821,156,2081,113,1696,84,1893,389,3230,132,3751,661,3598,186,4445,1019,3382,180,4581,989,2771,182,3942,555,2372,251,3178,238,1699,345,2282,40,688,177,905,4108,21257,1693,27058,194,3669,380,4243,211,3375,188,3774,629,6437,320,7386,1046,7189,429,8664,1568,6850,379,8797,1588,5565,383,7536,912,4475,459,5846,441,3076,589,4106,116,1064,289,1469,6705,41700,3416,51821
SED10020,130,1932,321,2383,75,1398,144,1617,268,2293,274,2835,453,3130,331,3914,780,3941,350,5071,814,4325,333,5472,450,3203,391,4044,232,1698,419,2349,44,440,144,628,3246,22360,2707,28313,151,1844,247,2242,160,1268,99,1527,467,2461,172,3100,780,3233,231,4244,1211,3778,251,5240,1283,3730,294,5307,646,3005,421,4072,277,1867,465,2609,42,938,216,1196,5017,22124,2396,29537,281,3776,568,4625,235,2666,243,3144,735,4754,446,5935,1233,6363,562,8158,1991,7719,601,10311,2097,8055,627,10779,1096,6208,812,8116,509,3565,884,4958,86,1378,360,1824,8263,44484,5103,57850
SED10021,96,2117,264,2477,94,1534,126,1754,226,2760,230,3216,406,3355,264,4025,607,3910,292,4809,701,4064,299,5064,364,2699,310,3373,202,1493,344,2039,53,437,161,651,2749,22369,2290,27408,120,2014,227,2361,107,1577,128,1812,392,2899,176,3467,718,3582,245,4545,1016,4207,248,5471,1098,3724,279,5101,542,2648,389,3579,231,1640,462,2333,40,804,292,1136,4264,23095,2446,29805,216,4131,491,4838,201,3111,254,3566,618,5659,406,6683,1124,6937,509,8570,1623,8117,540,10280,1799,7788,578,10165,906,5347,699,6952,433,3133,806,4372,93,1241,453,1787,7013,45464,4736,57213
SED10022,57,1483,231,1771,134,3275,467,3876,277,7650,1088,9015,444,5796,680,6920,556,3601,466,4623,452,2594,358,3404,203,1577,301,2081,147,923,209,1279,26,407,124,557,2296,27306,3924,33526,56,1594,188,1838,157,3452,386,3995,457,8432,932,9821,745,5769,596,7110,828,3491,384,4703,761,2419,310,3490,376,1613,316,2305,165,1271,320,1756,40,894,253,1187,3585,28935,3685,36205,113,3077,419,3609,291,6727,853,7871,734,16082,2020,18836,1189,11565,1276,14030,1384,7092,850,9326,1213,5013,668,6894,579,3190,617,4386,312,2194,529,3035,66,1301,377,1744,5881,56241,7609,69731
SED10023,58,1628,202,1888,95,1880,135,2110,202,3993,329,4524,391,3920,266,4577,604,3668,255,4527,624,3115,236,3975,294,1971,200,2465,211,1357,223,1791,73,436,145,654,2552,21968,1991,26511,92,1593,143,1828,131,1913,134,2178,361,3943,242,4546,709,3887,168,4764,1004,3434,199,4637,967,2778,199,3944,460,2090,220,2770,275,1829,372,2476,66,876,251,1193,4065,22343,1928,28336,150,3221,345,3716,226,3793,269,4288,563,7936,571,9070,1100,7807,434,9341,1608,7102,454,9164,1591,5893,435,7919,754,4061,420,5235,486,3186,595,4267,139,1312,396,1847,6617,44311,3919,54847
SED10024,95,2363,218,2676,72,1768,78,1918,118,1898,108,2124,277,3711,198,4186,613,4348,206,5167,592,3254,158,4004,405,2522,175,3102,216,1474,162,1852,69,509,99,677,2457,21847,1402,25706,102,2280,193,2575,108,1620,70,1798,174,1999,81,2254,618,4205,209,5032,1104,4354,202,5660,1023,3074,177,4274,609,2458,205,3272,239,1734,221,2194,69,1073,210,1352,4046,22797,1568,28411,197,4643,411,5251,180,3388,148,3716,292,3897,189,4378,895,7916,407,9218,1717,8702,408,10827,1615,6328,335,8278,1014,4980,380,6374,455,3208,383,4046,138,1582,309,2029,6503,44644,2970,54117
SED10025,71,1678,258,2007,119,2556,326,3001,340,6375,766,7481,499,5237,503,6239,640,4096,407,5143,569,3158,252,3979,272,2083,269,2624,172,1260,237,1669,52,371,94,517,2734,26814,3112,32660,85,1643,217,1945,146,2409,239,2794,491,6422,617,7530,853,5366,468,6687,1090,4085,351,5526,940,3177,272,4389,401,2173,265,2839,221,1554,315,2090,40,757,210,1007,4267,27586,2954,34807,156,3321,475,3952,265,4965,565,5795,831,12797,1383,15011,1352,10603,971,12926,1730,8181,758,10669,1509,6335,524,8368,673,4256,534,5463,393,2814,552,3759,92,1128,304,1524,7001,54400,6066,67467
SED10026,102,2177,366,2645,100,1683,159,1942,255,3126,274,3655,424,3518,301,4243,567,3879,313,4759,576,3385,284,4245,303,2399,327,3029,134,1329,295,1758,35,360,89,484,2496,21856,2408,26760,144,1992,303,2439,170,1735,129,2034,525,3442,204,4171,803,3571,252,4626,999,3736,262,4997,931,3035,272,4238,457,2352,402,3211,196,1620,339,2155,40,813,173,1026,4265,22296,2336,28897,246,4169,669,5084,270,3418,288,3976,780,6568,478,7826,1227,7089,553,8869,1566,7615,575,9756,1507,6420,556,8483,760,4751,729,6240,330,2949,634,3913,75,1173,262,1510,6761,44152,4744,55657
SED10027,115,1926,287,2328,98,1972,170,2240,307,3498,304,4109,459,3754,267,4480,622,3732,296,4650,540,2924,258,3722,265,1948,252,2465,181,1206,232,1619,54,433,111,598,2641,21393,2177,26211,128,1875,243,2246,185,1718,143,2046,493,3619,256,4368,764,3776,284,4824,1008,3529,289,4826,872,2792,244,3908,365,1941,244,2550,204,1608,358,2170,44,801,203,1048,4063,21659,2264,27986,243,3801,530,4574,283,3690,313,4286,800,7117,560,8477,1223,7530,551,9304,1630,7261,585,9476,1412,5716,502,7630,630,3889,496,5015,385,2814,590,3789,98,1234,314,1646,6704,43052,4441,54197
SED10028,86,2264,163,2513,135,2486,123,2744,252,3658,198,4108,414,3736,165,4315,679,4350,182,5211,572,3380,148,4100,331,2039,111,2481,194,1320,142,1656,49,467,66,582,2712,23700,1298,27710,94,2247,120,2461,118,2408,90,2616,355,3596,149,4100,701,4178,151,5030,1035,4474,164,5673,976,3135,135,4246,486,2231,164,2881,197,1681,207,2085,44,970,155,1169,4006,24920,1335,30261,180,4511,283,4974,253,4894,213,5360,607,7254,347,8208,1115,7914,316,9345,1714,8824,346,10884,1548,6515,283,8346,817,4270,275,5362,391,3001,349,3741,93,1437,221,1751,6718,48620,2633,57971
SED10029,171,2552,397,3120,231,2413,273,2917,553,4709,579,5841,619,4459,542,5620,679,4392,506,5577,501,3381,384,4266,267,2108,319,2694,158,1304,290,1752,43,393,89,525,3222,25711,3379,32312,206,2440,329,2975,340,2568,227,3135,868,4760,476,6104,984,4213,513,5710,1038,4084,354,5476,818,3245,356,4419,352,2110,372,2834,171,1740,386,2297,20,774,148,942,4797,25934,3161,33892,377,4992,726,6095,571,4981,500,6052,1421,9469,1055,11945,1603,8672,1055,11330,1717,8476,860,11053,1319,6626,740,8685,619,4218,691,5528,329,3044,676,4049,63,1167,237,1467,8019,51645,6540,66204
SED10030,89,1802,278,2169,87,1688,181,1956,233,3205,303,3741,418,3773,326,4517,582,3778,419,4779,594,3256,352,4202,352,2594,399,3345,195,1524,405,2124,68,500,194,762,2618,22120,2857,27595,85,1663,209,1957,131,1721,128,1980,420,3306,273,3999,683,3756,302,4741,1023,3672,337,5032,999,3271,317,4587,515,2788,441,3744,229,2005,571,2805,48,1044,450,1542,4133,23226,3028,30387,174,3465,487,4126,218,3409,309,3936,653,6511,576,7740,1101,7529,628,9258,1605,7450,756,9811,1593,6527,669,8789,867,5382,840,7089,424,3529,976,4929,116,1544,644,2304,6751,45346,5885,57982
SED10031,109,1988,285,2382,97,1417,164,1678,222,2507,353,3082,450,3360,393,4203,631,3906,372,4909,648,3704,365,4717,411,3069,354,3834,189,1562,303,2054,49,409,119,577,2806,21922,2708,27436,136,1832,229,2197,118,1432,96,1646,377,2544,178,3099,732,3608,225,4565,1043,3801,228,5072,1148,3607,269,5024,575,3111,363,4049,215,1823,391,2429,49,869,263,1181,4393,22627,2242,29262,245,3820,514,4579,215,2849,260,3324,599,5051,531,6181,1182,6968,618,8768,1674,7707,600,9981,1796,7311,634,9741,986,6180,717,7883,404,3385,694,4483,98,1278,382,1758,7199,44549,4950,56698
SED10032,139,2323,479,2941,218,3048,454,3720,569,7187,1014,8770,565,4868,605,6038,605,3910,526,5041,495,3124,379,3998,246,1965,338,2549,134,1028,241,1403,29,306,95,430,3000,27759,4131,34890,174,2175,380,2729,318,2907,416,3641,947,6686,812,8445,923,4333,571,5827,950,3755,470,5175,758,2813,361,3932,342,1915,283,2540,141,1372,335,1848,31,577,191,799,4584,26533,3819,34936,313,4498,859,5670,536,5955,870,7361,1516,13873,1826,17215,1488,9201,1176,11865,1555,7665,996,10216,1253,5937,740,7930,588,3880,621,5089,275,2400,576,3251,60,883,286,1229,7584,54292,7950,69826
