LGA_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
LGA12350,0,0,0,0,0,3,16,0,0,4,0,24,205,41,15,7,3,274,833,290,240,80,22,1465,496,218,238,189,105,1244,36,9,11,0,3,60,1586,559,512,282,135,3071,0,0,0,0,0,0,7,0,0,0,0,7,20,0,0,0,0,21,8,0,0,0,0,10,0,0,0,0,3,3,0,0,0,0,0,0,34,5,0,0,3,45,0,0,0,0,0,0,4,0,0,0,0,4,16,4,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,6,0,0,0,0,5,3,0,0,3,0,5,0,0,0,0,0,0,12,0,0,4,0,18,0,0,0,0,0,0,1656,568,515,292,140,3166,0,0,0,0,0,0,23,3,0,0,0,35,202,53,15,6,4,275,809,318
LGA12380,15,7,19,16,8,66,92,39,29,8,16,178,1498,748,550,228,120,3144,4917,3600,3670,1927,1373,15491,1868,1962,2906,1996,2209,10934,194,86,85,82,103,546,8582,6434,7258,4256,3830,30362,5,4,0,3,5,14,60,10,3,0,0,77,749,472,311,69,36,1630,827,875,894,391,241,3229,183,200,294,199,203,1071,38,23,10,16,8,92,1854,1579,1511,676,492,6117,32,16,21,6,5,72,263,70,8,3,0,343,3066,2293,1588,527,195,7678,346,445,456,246,203,1693,7,29,27,23,18,106,72,56,54,27,26,237,3790,2904,2156,830,447,10124,0,0,0,0,0,0,5,0,0,0,0,5,9,13,9,4,0,34,6,7,5,5,10,29,0,0,0,6,6,13,0,0,0,0,0,0,21,21,12,13,11,82,9,8,0,3,0,26,14260,10954,10941,5776,4786,46713,14,9,17,5,13,53,102,39,24,10,19,196,1212,639,499,239,128,2709,4159,3140
LGA12390,8,0,0,0,0,5,30,3,4,7,4,47,463,104,47,13,4,626,2459,1160,875,345,133,4979,1879,1049,1305,825,497,5552,70,23,13,5,8,118,4903,2345,2244,1194,644,11333,0,0,0,0,0,0,3,0,0,0,0,3,158,33,14,5,0,213,52,35,17,3,0,112,9,8,4,3,3,29,4,0,0,0,0,5,228,75,41,11,4,367,0,0,0,0,0,0,30,0,3,0,0,33,190,46,10,4,0,248,20,4,9,4,0,37,4,0,6,0,0,13,0,0,0,0,0,5,249,59,21,4,0,333,5,0,0,0,0,5,7,0,0,0,0,10,10,3,0,0,0,15,10,5,0,0,0,19,3,4,0,0,3,12,5,0,0,0,0,5,41,14,6,0,6,64,5,0,0,0,0,6,5426,2491,2315,1216,655,12097,3,0,3,0,0,7,35,8,9,3,0,55,368,99,46,14,9,534,2273,1150
LGA12700,4,0,0,0,0,5,24,4,0,0,0,30,167,53,32,5,5,263,602,236,201,62,16,1118,297,157,211,124,74,856,13,4,6,0,0,20,1108,452,443,193,93,2294,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,1130,461,445,194,98,2322,0,0,7,0,0,3,31,4,3,0,0,36,148,55,21,5,3,230,578,227
LGA12730,0,0,0,0,0,0,4,0,0,0,0,4,121,24,9,0,0,151,646,233,176,62,22,1136,342,152,193,130,72,889,25,0,0,0,3,36,1136,415,375,185,97,2212,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,4,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,28,5,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,4,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,21,5,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,5,1196,419,380,191,99,2293,0,0,0,0,0,6,5,0,0,0,0,12,114,24,9,3,0,153,608,186
LGA12750,12,0,0,0,0,9,63,8,4,0,0,79,698,156,58,17,3,929,2702,811,591,215,72,4400,1592,595,578,355,259,3381,75,18,7,7,0,109,5139,1592,1242,603,337,8909,0,0,0,0,0,0,10,0,0,0,0,10,114,22,4,0,0,140,185,45,24,15,0,269,14,11,3,0,0,25,10,0,0,0,0,13,340,74,34,15,0,459,0,0,0,0,0,0,15,0,0,0,0,18,138,27,4,3,0,170,79,17,18,0,0,120,9,0,5,5,0,21,10,0,0,0,0,10,253,49,20,9,4,338,3,0,0,0,0,3,23,0,0,0,0,24,57,6,9,0,0,68,13,7,0,0,0,21,5,0,3,0,0,7,5,3,0,0,0,5,103,16,11,0,0,129,0,4,0,0,0,5,5834,1739,1304,625,344,9841,9,0,0,0,0,10,57,9,3,0,0,75,727,138,59,16,3,938,2715,695
LGA12850,20,20,20,9,20,96,85,32,20,7,10,154,925,454,315,127,59,1883,5121,4073,4218,2284,1462,17170,2668,2909,4028,3002,2956,15554,232,113,130,103,90,667,9052,7602,8727,5536,4595,35513,10,0,6,4,3,24,85,20,5,0,3,103,465,273,187,88,22,1032,803,1020,969,509,269,3569,150,192,352,239,240,1178,40,34,32,19,10,145,1551,1535,1547,860,547,6047,11,8,8,0,0,25,195,44,28,7,0,274,1327,991,658,204,79,3254,101,151,149,91,52,544,7,13,7,8,8,49,54,33,28,10,7,131,1690,1237,874,316,150,4278,0,0,0,0,0,0,11,5,0,0,0,17,18,9,4,0,0,39,0,7,3,0,4,19,0,0,0,0,6,7,0,3,0,0,0,4,33,19,13,6,10,82,13,0,10,3,3,39,12347,10405,11174,6728,5312,45958,18,8,9,10,8,50,77,29,27,17,25,165,812,448,302,115,87,1764,4590,3702
LGA12870,0,0,0,0,0,0,20,5,0,0,0,23,226,37,14,0,0,285,1010,278,252,81,23,1643,435,164,263,171,95,1128,26,0,0,6,0,30,1713,485,528,261,118,3108,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,41,10,7,0,0,0,21,6,0,3,0,0,6,0,0,0,0,0,0,51,7,0,0,0,64,0,0,0,0,0,0,3,0,0,0,0,0,65,13,3,0,0,82,31,7,4,3,0,43,0,0,0,0,0,3,0,0,0,0,0,0,102,21,7,3,0,131,0,0,0,0,0,0,10,0,0,0,0,10,9,3,0,0,0,15,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,3,0,34,3,0,0,4,0,7,1890,519,544,266,118,3338,3,0,0,0,0,0,9,0,0,0,0,12,173,32,15,4,0,228,991,269
LGA12900,0,0,0,0,0,4,4,5,0,0,0,7,138,26,14,3,3,186,634,225,173,69,26,1128,371,138,196,171,71,949,26,0,3,6,3,41,1175,399,385,248,101,2312,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,27,4,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,32,4,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,32,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,33,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,12,3,0,0,0,0,4,1245,416,391,254,101,2410,0,0,0,0,0,0,9,0,3,0,0,17,138,32,7,7,0,178,607,216
LGA12930,6,3,5,0,0,18,62,11,9,3,4,88,1239,500,322,61,31,2158,3606,2467,2712,859,338,9979,2142,1979,3064,1905,1082,10168,122,38,34,20,17,232,7175,4991,6147,2845,1470,22640,0,0,0,0,0,3,49,0,5,0,0,57,358,171,85,15,3,634,769,514,447,123,50,1905,111,185,202,121,78,696,17,10,0,0,6,36,1306,881,742,259,146,3327,22,15,4,3,0,42,307,72,19,0,0,403,3008,1970,1038,222,49,6291,649,702,615,231,119,2313,45,30,34,29,15,156,55,40,20,10,0,124,4087,2827,1735,495,186,9329,0,0,0,0,0,3,10,4,0,0,0,16,37,16,11,5,5,69,15,12,8,4,3,45,3,0,0,0,0,3,0,0,0,0,0,0,67,33,24,5,4,128,9,8,3,7,0,20,12642,8732,8646,3619,1802,35445,0,3,0,0,5,12,53,12,18,11,7,96,945,371,250,77,20,1663,3213,2123
LGA12950,0,0,0,0,0,0,8,0,0,0,0,10,92,20,3,4,0,128,273,120,78,42,7,521,176,67,91,59,28,431,6,0,4,0,0,12,561,215,182,104,44,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,3,0,0,0,13,8,3,4,0,0,15,6,3,3,6,5,17,0,0,0,0,0,0,29,5,6,6,5,47,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,12,0,0,0,0,0,0,595,223,193,114,41,1164,3,0,0,0,0,3,8,0,0,0,0,10,80,15,10,3,0,101,252,89
LGA13010,9,0,0,0,0,9,24,0,0,0,0,29,170,38,16,8,0,228,708,218,168,74,26,1184,329,135,155,121,46,790,17,9,4,0,0,30,1255,393,341,201,73,2262,0,0,0,0,0,0,5,0,0,0,0,5,10,4,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1286,405,341,201,73,2306,0,0,0,0,0,0,18,4,0,0,0,28,189,31,3,0,0,231,629,206
LGA13310,0,3,0,0,0,9,42,6,0,0,0,50,416,101,33,11,0,565,1756,723,530,187,63,3260,975,568,653,369,201,2776,39,12,6,4,0,60,3236,1418,1234,566,264,6717,0,0,0,0,0,0,0,0,0,0,0,5,74,13,3,0,0,93,52,23,15,8,3,112,15,8,9,10,3,38,6,0,0,0,0,6,144,46,28,18,7,246,0,0,0,0,0,0,9,0,0,0,0,11,56,17,5,0,0,81,12,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,77,19,6,0,0,107,9,0,0,0,0,9,9,3,0,0,0,13,10,3,0,0,0,15,12,6,8,0,0,22,6,3,0,0,0,5,5,0,0,0,0,5,41,12,9,0,4,66,6,3,6,3,5,19,3508,1503,1278,584,275,7155,5,4,0,0,0,12,27,9,5,4,0,40,389,80,41,12,5,528,1681,693
LGA13340,0,0,0,0,0,0,18,0,0,0,0,18,159,38,12,7,0,214,648,253,197,75,24,1204,400,193,251,176,109,1135,16,0,0,0,6,23,1246,486,460,259,139,2595,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,12,5,0,0,0,0,0,1269,490,465,258,139,2623,5,0,0,0,0,5,17,3,4,0,0,20,142,23,14,0,0,183,641,226
LGA13450,3,0,0,0,0,8,21,0,0,0,0,24,213,67,59,7,3,345,1297,555,532,239,84,2705,764,428,559,467,231,2451,45,16,7,6,12,86,2347,1069,1157,728,334,5627,0,0,0,0,0,0,4,0,0,0,0,4,56,25,17,6,0,104,65,27,30,4,0,136,10,3,3,7,4,18,0,0,0,0,0,3,135,57,46,20,8,266,0,0,0,0,0,0,4,5,0,0,0,9,62,26,31,0,5,125,37,19,16,4,3,79,11,4,10,20,3,43,9,0,0,3,0,16,118,54,60,26,9,267,4,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,11,9,0,0,0,19,0,0,0,0,0,0,2608,1186,1262,777,353,6187,0,0,0,0,0,8,17,4,0,3,0,27,201,41,24,9,8,283,1205,495
LGA13550,3,0,0,0,0,3,18,0,0,0,0,16,170,35,24,7,0,233,736,335,267,108,34,1483,420,223,293,188,105,1221,18,4,4,0,3,31,1366,600,590,301,148,2992,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,18,3,0,0,0,0,9,4,0,0,0,0,7,4,0,0,0,0,4,30,3,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,6,36,13,0,0,0,43,12,5,8,0,0,23,7,0,0,0,0,8,0,0,0,0,0,0,56,19,8,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,14,7,3,0,0,22,0,0,0,0,0,3,1460,622,597,300,146,3131,4,0,0,0,0,5,16,0,0,0,3,26,147,23,21,9,0,196,686,313
LGA13660,0,0,0,0,0,5,12,0,3,0,0,17,136,25,5,5,0,169,335,110,116,37,9,613,212,91,103,75,36,516,13,4,0,0,0,20,714,233,231,116,45,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,741,234,231,121,51,1373,0,0,0,0,0,0,19,0,0,0,0,20,137,29,12,0,0,183,327,96
LGA13800,17,0,4,3,0,24,79,15,10,7,4,110,474,161,70,21,13,743,2700,1576,1403,502,168,6351,1896,1417,1988,1253,798,7352,56,22,16,7,3,113,5218,3193,3492,1795,987,14692,0,0,0,0,0,0,13,6,0,0,0,26,169,45,17,0,0,234,334,190,116,35,10,683,24,13,14,8,8,63,4,0,0,0,0,7,547,253,142,45,20,1013,4,0,0,0,0,4,15,5,0,0,0,14,103,34,12,3,0,148,49,32,12,8,0,97,6,7,3,0,0,19,5,0,0,0,0,5,174,68,30,13,0,287,10,0,0,0,0,8,15,0,0,0,0,15,25,6,4,0,0,34,5,3,7,0,3,17,0,7,3,3,0,11,0,0,0,0,0,0,51,13,12,3,5,85,7,0,3,0,0,7,5994,3535,3676,1868,1013,16082,3,3,5,0,0,14,59,18,8,5,6,100,474,134,85,29,6,726,2606,1504
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,60,20,9,0,3,83,190,72,45,21,6,336,106,60,75,50,30,314,5,5,0,0,0,12,362,154,129,70,41,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,8,11,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,380,159,133,70,41,777,0,0,0,0,0,0,6,0,0,0,0,0,40,11,0,5,0,60,192,65
LGA13910,6,0,0,0,0,9,21,4,0,0,0,35,279,76,27,9,4,395,1180,402,360,128,57,2126,747,331,438,304,186,2003,27,6,6,5,3,50,2260,829,833,445,246,4618,0,0,0,0,0,0,10,0,0,0,0,10,27,10,0,0,0,35,11,4,7,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,44,17,10,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,31,13,8,3,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,38,6,6,3,0,55,0,0,0,0,0,0,5,0,0,0,0,11,3,0,0,0,0,5,4,0,0,0,0,7,4,0,0,0,3,8,0,0,0,0,0,0,20,4,0,0,3,27,4,0,0,0,0,6,2370,852,852,449,252,4773,6,0,0,0,0,10,27,6,3,0,0,36,264,66,21,0,5,357,1102,384
LGA14000,3,0,4,0,0,13,79,20,5,8,0,113,747,266,152,27,12,1205,4066,2507,2737,687,136,10136,4623,3734,5868,3155,1313,18687,70,22,21,16,3,136,9589,6549,8798,3893,1466,30294,0,0,0,0,0,0,39,8,0,0,0,44,306,75,42,7,0,427,664,429,399,99,22,1618,63,55,101,47,19,287,12,0,4,3,0,15,1090,566,538,158,46,2392,26,4,3,0,0,28,290,59,13,0,0,362,1500,929,510,79,24,3045,193,171,160,35,21,580,7,9,17,0,3,42,14,8,9,0,0,31,2021,1187,712,117,50,4086,0,0,0,0,0,0,3,0,0,0,0,3,17,12,3,3,0,31,9,10,4,3,0,27,0,0,0,0,0,10,0,0,0,0,0,0,34,18,12,10,0,75,9,7,3,0,0,20,12746,8324,10059,4175,1562,36867,7,0,0,0,0,6,70,21,12,3,4,119,651,238,147,27,20,1087,3423,2172
LGA14100,0,0,0,0,0,0,9,0,0,0,0,16,107,36,19,4,0,166,354,197,226,58,3,837,328,240,426,287,126,1399,3,0,0,0,0,7,803,475,670,349,129,2430,0,0,0,0,0,0,9,0,0,0,0,5,32,10,0,0,0,42,105,53,42,6,0,206,18,11,14,4,0,48,0,0,0,0,0,0,159,74,56,9,0,307,6,0,0,0,0,9,45,0,0,0,0,50,198,63,17,3,0,286,62,32,27,0,0,117,0,0,4,0,0,5,9,0,0,0,0,9,317,97,46,5,5,472,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,1297,657,776,366,137,3224,0,0,0,0,0,0,5,0,0,0,0,5,68,27,12,3,0,111,319,187
LGA14170,18,0,0,5,0,18,182,24,17,6,4,227,1965,811,455,66,19,3318,3278,2388,2378,585,221,8851,1045,1051,1639,943,530,5208,84,35,17,8,8,151,6575,4316,4502,1604,782,17773,8,0,0,0,0,4,349,27,11,0,0,390,2950,1168,546,69,10,4746,2005,1453,1407,297,81,5247,322,293,436,217,78,1353,46,14,4,3,0,66,5682,2959,2401,591,178,11815,123,16,0,0,0,143,1624,166,40,7,0,1840,4762,2021,933,207,41,7964,518,409,298,98,40,1362,22,19,29,21,5,104,69,27,16,5,9,127,7113,2657,1318,348,102,11540,6,0,0,0,0,6,48,7,0,0,0,54,101,48,30,10,0,192,23,25,30,12,9,104,6,0,12,5,6,32,0,0,0,0,0,10,187,84,74,31,17,395,38,14,16,0,0,70,19599,10034,8311,2576,1077,41595,3,0,0,0,0,7,81,14,7,3,5,105,1085,478,299,38,13,1916,2304,1663
LGA14220,6,3,0,0,0,8,43,6,4,0,0,57,323,60,35,21,8,444,1070,480,351,129,78,2111,653,294,349,255,152,1709,19,9,14,4,3,50,2119,856,759,413,240,4382,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,4,0,5,0,23,0,0,0,0,0,3,0,0,0,0,0,0,20,6,3,5,0,37,0,0,0,0,0,0,16,0,0,0,0,21,40,19,5,0,0,68,9,0,5,3,0,17,0,0,0,0,0,3,3,0,0,0,0,5,73,19,14,3,0,111,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,3,4,3,0,0,0,0,3,17,9,0,0,3,26,0,0,0,0,0,0,2228,886,775,415,244,4549,0,4,0,0,0,11,27,3,3,0,0,35,293,77,35,7,3,412,1064,453
