SA1_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
10102101014,..,0,0,25,0,30,10,0,10,10,0,10,0,0,0,0,0,0,53,4,55
10102101015,..,185,185,73,8,83,39,3,44,17,0,19,7,0,7,0,0,0,141,202,343
10102101016,..,12,12,46,0,44,35,0,35,33,0,33,8,0,8,8,0,8,129,20,142
10102101017,..,134,134,71,7,81,18,0,21,20,0,16,10,0,10,0,0,0,123,142,263
10102101201,..,16,16,26,0,25,12,0,12,16,0,16,5,0,5,0,0,0,56,20,74
10102101202,..,3,3,20,0,25,12,0,14,21,0,21,9,0,9,3,0,3,74,3,78
10102101203,..,20,20,39,0,39,29,0,29,53,0,53,25,0,25,7,0,7,156,20,175
10102101204,..,3,3,19,0,19,25,0,25,37,0,37,14,0,14,6,0,6,97,3,102
10102101205,..,0,0,26,0,28,20,0,20,24,0,26,19,0,19,5,0,5,92,3,99
10102101206,..,9,9,36,0,36,27,0,26,33,0,33,15,0,15,0,0,0,113,11,124
10102101207,..,20,20,27,7,27,9,0,14,12,0,15,5,0,5,3,0,3,56,24,79
10102101208,..,46,46,55,4,56,31,0,29,16,0,16,5,0,5,4,0,4,119,52,172
10102101209,..,6,6,49,0,49,50,0,50,68,0,68,32,0,32,13,0,13,210,6,220
10102101210,..,37,37,39,4,45,31,0,31,28,0,28,10,0,10,4,0,4,122,37,160
10102101211,..,11,11,49,0,49,30,0,30,68,4,69,24,0,24,3,0,3,173,14,191
10102101212,..,22,22,33,0,33,22,0,22,36,0,36,6,0,6,0,0,0,95,22,119
10102101213,..,24,24,56,0,56,33,0,36,39,0,39,13,0,13,4,0,4,149,25,179
10102101214,..,12,12,52,0,52,26,0,26,52,0,52,21,0,20,7,0,7,150,10,165
10102101215,..,36,36,63,0,66,28,0,28,31,0,31,15,0,15,6,0,6,142,31,174
10102101216,..,10,10,37,0,36,32,0,32,31,0,31,7,0,7,3,0,3,100,13,111
10102101217,..,9,9,5,0,4,5,0,5,0,0,0,0,0,0,0,0,0,13,7,21
10102101218,..,53,53,43,3,51,38,0,38,32,0,32,16,0,16,4,0,4,137,59,187
10102101219,..,108,108,77,11,91,30,4,35,18,0,18,13,0,9,7,0,7,151,126,276
10102101220,..,30,30,56,5,61,39,0,35,22,0,23,8,0,8,7,0,7,126,37,166
10102101221,..,11,11,25,6,22,26,0,26,25,0,25,12,0,12,3,0,3,88,15,102
10102101222,..,25,25,52,0,51,31,0,30,51,0,51,16,0,16,5,0,5,142,32,175
10102101223,..,60,60,59,0,58,38,0,38,39,0,39,6,0,6,4,0,4,153,65,214
10102101224,..,27,27,52,0,52,45,0,45,35,0,35,17,0,17,6,0,6,157,27,182
10102101225,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101226,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101227,..,6,6,30,0,30,29,0,29,29,0,29,21,0,21,9,0,9,117,6,126
10102101228,..,34,34,60,0,64,21,0,18,24,0,24,11,0,11,4,0,4,120,40,154
10102101229,..,35,35,46,7,47,28,0,28,30,0,30,8,0,8,4,0,4,114,37,151
10102101230,..,10,10,25,0,26,12,0,12,10,0,10,6,0,6,4,0,0,48,13,68
10102101231,..,14,14,35,3,41,22,0,24,22,0,22,6,0,6,0,0,0,93,17,113
10102101232,..,17,17,42,0,39,35,0,35,43,0,43,16,0,16,0,0,0,139,21,156
10102161001,..,44,44,48,0,48,39,0,37,25,0,25,6,0,6,0,0,0,119,44,164
10102161002,..,12,12,31,0,31,18,0,18,30,0,30,6,0,6,3,0,3,92,12,105
10102161003,..,4,4,57,0,57,44,0,44,47,0,47,23,0,23,12,0,12,185,7,191
10102161004,..,6,6,34,0,32,20,0,20,25,0,25,4,0,4,3,0,3,86,11,98
10102161005,..,9,9,33,0,33,32,0,32,43,0,43,18,0,18,9,0,9,124,9,134
10102161006,..,4,4,29,0,29,24,0,26,43,0,43,14,0,14,3,0,3,118,6,122
10102161007,..,26,26,47,0,52,30,0,34,27,0,27,9,0,9,3,0,3,120,24,145
10102161008,..,5,5,13,0,13,17,0,17,32,0,32,4,0,4,5,0,5,73,5,85
10102161009,..,8,8,15,0,13,10,0,10,29,0,29,11,0,11,4,0,4,72,6,79
10102161010,..,17,17,34,0,31,27,0,27,35,0,35,11,0,11,0,0,0,109,18,129
10102161011,..,8,8,26,0,30,33,0,33,40,0,40,13,0,13,0,0,0,113,10,126
10102161012,..,6,6,34,0,32,20,0,20,36,0,36,13,0,13,4,0,4,106,4,109
10102161013,..,3,3,39,0,39,38,0,38,42,0,42,18,0,16,6,0,6,144,3,149
10102161014,..,10,10,57,0,57,41,0,41,32,0,32,12,0,12,4,0,4,151,10,161
10102161015,..,8,8,34,0,35,26,0,32,57,0,57,13,0,13,4,0,4,138,14,147
10102161101,..,9,9,48,0,48,12,0,12,7,0,7,6,0,6,6,0,6,82,11,98
10102161102,..,13,13,20,0,20,14,0,14,15,0,15,9,0,9,4,0,4,61,13,74
10102161103,..,8,8,30,0,31,13,0,13,15,0,15,4,0,4,4,0,4,65,7,73
10102161104,..,23,23,35,4,38,27,0,27,23,0,23,8,0,8,3,0,3,104,24,122
10102161105,..,11,11,51,0,50,10,0,8,20,0,20,7,0,7,3,0,3,93,12,106
10102161106,..,11,11,53,3,48,25,0,25,31,0,31,18,0,18,7,0,7,130,8,140
10102161107,..,32,32,67,6,69,26,0,26,27,0,27,5,0,5,3,0,3,130,33,159
10102161108,..,25,25,57,3,57,27,0,27,23,0,23,17,0,17,4,0,4,128,30,160
10102161109,..,18,18,55,0,55,45,0,45,47,0,47,12,0,12,0,0,0,159,18,172
10102161110,..,18,18,46,0,44,24,0,24,26,0,26,8,0,8,6,0,6,102,14,121
10102161111,..,34,34,57,4,57,14,0,10,24,0,24,6,0,6,0,0,0,101,36,135
10102161112,..,4,4,20,0,21,14,0,14,27,0,27,13,0,13,5,0,5,75,9,85
10102161113,..,15,15,51,3,51,18,0,23,19,0,19,15,0,15,3,0,3,109,23,128
10102161114,..,11,11,19,0,19,10,0,10,11,0,11,7,0,7,3,0,3,44,11,54
10102161115,..,10,10,34,0,39,22,0,22,13,0,13,11,0,11,11,0,11,87,15,98
10102161116,..,4,4,26,3,28,17,0,13,22,0,22,8,0,8,8,0,8,82,13,92
10102161117,..,7,7,33,0,33,17,0,17,6,0,6,8,0,8,4,0,4,70,7,81
10102161118,..,12,12,62,0,61,37,0,37,30,0,30,13,0,13,6,0,6,150,11,160
10102161119,..,10,10,31,0,31,36,0,36,40,0,40,18,0,18,4,0,4,131,10,138
10102161120,..,24,24,52,0,55,17,0,17,10,0,10,3,0,3,0,0,0,87,25,114
10102161121,..,10,10,19,0,19,3,0,3,8,0,8,6,0,6,0,0,0,37,10,49
10102161122,..,19,19,45,3,42,23,0,23,24,0,24,12,0,12,6,0,6,106,22,124
10102161123,..,6,6,14,6,13,11,0,11,8,0,8,6,0,6,5,0,5,37,10,50
10102161124,..,38,38,71,0,68,42,0,42,47,0,47,14,0,14,3,0,3,182,37,219
10102161125,..,15,15,42,0,41,8,0,8,19,0,19,6,0,6,5,0,5,73,17,94
10102161126,..,54,54,71,0,76,44,0,44,33,0,33,13,0,13,5,0,5,170,57,227
10102161127,..,15,15,24,0,24,15,0,15,33,0,33,9,0,9,9,0,9,85,15,96
10102161128,..,0,0,23,0,23,5,0,5,5,0,5,0,0,0,0,0,0,39,0,37
10102161129,..,10,10,31,0,32,8,0,8,11,0,11,16,0,16,5,0,5,78,9,84
10102161130,..,58,58,60,4,64,21,0,21,22,0,22,9,0,9,5,0,5,124,66,186
10102161131,..,28,28,55,5,55,22,0,22,22,0,22,9,0,9,11,0,11,123,28,153
10102161132,..,9,9,32,0,33,15,0,15,26,0,26,11,0,11,14,0,14,93,11,102
10102161133,..,15,15,37,0,37,16,0,16,31,0,31,15,0,15,11,0,11,109,15,119
10102161134,..,11,11,19,0,23,8,0,8,11,0,11,7,0,7,7,0,7,50,12,60
10102161135,..,9,9,50,0,55,9,0,9,26,0,26,3,0,3,4,0,4,99,12,110
10102161136,..,10,10,44,0,45,19,0,19,20,0,20,15,0,15,9,0,9,101,15,114
10102161137,..,24,24,38,0,40,10,0,10,15,0,15,12,0,12,6,0,6,77,28,103
10102161138,..,21,21,77,0,77,34,0,34,45,0,45,18,0,18,18,0,18,187,21,207
10102161139,..,12,12,44,0,44,19,0,19,18,0,18,16,0,16,0,0,0,91,12,107
10102161140,..,13,13,32,0,34,18,0,18,35,0,35,15,0,15,11,0,11,114,14,126
10102161141,..,6,6,25,0,25,23,0,23,25,0,25,16,0,16,13,0,13,101,6,105
10102161142,..,3,3,13,0,13,8,0,8,6,0,6,8,0,8,3,0,3,37,3,41
10102161143,..,8,8,24,0,24,11,0,11,14,0,14,11,0,11,3,0,3,55,8,63
10102161144,..,34,34,79,4,78,28,0,27,36,0,36,6,0,6,3,0,3,142,41,183
10102161145,..,26,26,58,0,58,29,0,29,26,0,26,19,0,19,20,0,20,152,26,179
10102161146,..,14,14,38,3,45,28,0,28,19,0,19,9,0,9,0,0,0,102,14,116
10103101301,..,46,46,31,0,27,3,0,3,7,0,7,0,0,0,0,0,0,45,52,97
10103101302,..,64,64,58,7,65,17,0,21,10,0,17,9,0,9,3,0,5,103,75,180
10103101303,..,51,51,42,0,41,15,0,15,11,0,11,0,0,0,0,0,0,71,49,120
10103101304,..,58,58,60,0,59,18,0,23,16,0,16,5,0,5,3,0,3,110,61,170
10103101305,..,37,37,69,3,70,10,0,7,10,0,9,5,0,5,3,0,0,96,42,138
10103101306,..,14,14,33,3,36,6,0,6,9,0,9,3,0,3,0,0,0,54,16,68
10103101307,..,35,35,45,3,52,5,0,5,6,0,6,14,0,14,0,0,0,78,38,117
10103101308,..,28,28,40,0,43,5,0,5,14,0,14,10,0,10,4,0,4,70,28,99
10103101401,..,30,30,28,0,32,8,0,8,12,0,12,9,0,9,3,0,3,53,33,92
10103101402,..,59,59,48,0,50,20,0,20,18,0,18,4,0,4,4,0,4,101,57,155
10103101403,..,83,83,55,0,58,17,0,17,12,0,12,3,0,3,4,0,7,90,85,182
10103101404,..,90,90,58,5,67,26,4,24,12,0,13,8,0,8,4,0,4,108,97,204
10103101405,..,73,73,54,9,64,11,0,17,10,0,14,11,0,11,3,0,3,97,85,180
10103101406,..,58,58,81,7,88,23,0,23,22,0,22,11,0,11,5,0,5,145,66,205
10103101407,..,55,55,60,3,62,22,0,19,19,0,19,10,0,10,0,0,0,106,57,161
10103101408,..,29,29,25,3,28,18,0,14,13,0,13,0,0,0,0,0,0,53,32,84
10103101409,..,51,51,49,3,55,27,0,27,13,0,13,8,0,8,6,0,6,97,53,154
10103101410,..,67,67,57,8,61,22,0,20,14,0,14,11,0,11,0,0,0,103,77,173
10103101411,..,76,76,44,3,50,26,0,26,13,0,14,8,0,8,0,0,0,91,80,167
10103101412,..,63,63,70,11,81,35,3,37,25,3,28,13,0,13,9,0,9,149,79,227
10103101414,..,19,19,26,0,26,7,0,7,6,0,6,6,0,6,0,0,0,52,19,70
10103101415,..,34,34,64,0,69,23,0,23,19,0,19,12,0,12,3,0,3,125,37,160
10103101417,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6
10103101419,..,66,66,81,4,84,28,0,28,22,0,22,13,0,13,0,0,0,142,69,209
10103101420,..,20,20,50,0,50,16,0,16,12,0,12,11,0,11,3,0,3,92,16,107
10103101421,..,83,83,47,4,51,24,0,23,14,0,14,4,0,4,6,0,6,92,88,181
10103101501,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101502,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101503,..,54,54,24,0,24,6,0,6,13,0,13,0,0,0,3,0,3,56,54,105
10103101505,..,7,7,14,0,14,4,0,4,3,0,3,0,0,0,0,0,0,23,7,31
10103101511,..,42,42,31,0,33,4,0,4,8,0,8,3,0,3,3,0,3,51,43,97
10103101512,..,17,17,25,3,31,4,0,4,0,0,0,4,0,4,0,0,0,34,21,55
10103101514,..,7,7,17,0,17,9,0,9,8,0,8,3,0,3,5,0,5,46,7,49
10103101515,..,31,31,32,0,32,9,0,9,15,0,15,10,0,10,0,0,0,72,31,96
10103101516,..,5,5,28,0,28,7,0,7,3,0,4,0,0,0,0,0,0,39,11,44
10103101517,..,12,12,23,0,23,13,0,13,6,0,6,4,0,4,4,0,4,53,12,69
10103101518,..,24,24,48,0,48,15,0,14,18,0,18,7,0,7,0,0,0,93,28,117
10103101519,..,27,27,41,0,44,21,0,21,19,0,19,4,0,4,9,0,9,94,28,115
10103101520,..,16,16,23,0,23,3,0,3,9,0,9,0,0,0,0,0,0,39,16,52
10103101521,..,25,25,49,6,51,18,0,18,18,0,18,12,0,12,4,0,4,107,32,130
10103101523,..,23,23,30,0,30,11,0,11,8,0,8,6,0,6,0,0,0,60,22,81
10103101524,..,26,26,46,0,47,10,0,10,3,0,3,0,0,0,0,0,0,61,26,86
10103101525,..,7,7,15,0,15,8,0,8,9,0,9,3,0,3,0,0,0,38,7,42
10103101526,..,14,14,36,0,40,20,0,20,8,0,8,0,0,0,6,0,6,72,16,93
10103101601,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101602,..,81,81,53,10,61,24,0,24,21,0,21,4,0,4,0,0,0,104,87,190
10103101603,..,40,40,43,5,50,17,0,17,21,0,21,7,0,7,3,0,3,96,44,142
10103101604,..,24,24,32,9,38,13,0,13,19,0,20,5,0,5,4,0,5,72,34,103
10103101605,..,15,15,22,0,18,10,0,11,12,0,12,5,0,5,3,0,9,46,18,67
10103101606,..,36,36,79,3,83,33,0,33,45,0,40,16,0,16,3,0,3,178,42,220
10103101607,..,18,18,41,4,41,24,0,24,8,0,8,4,0,4,0,0,0,72,23,95
10103101608,..,16,16,47,6,48,10,0,11,17,0,17,11,0,11,4,0,4,85,19,109
10103101611,..,38,38,26,5,30,12,3,11,8,0,11,4,0,4,0,0,0,47,53,91
10103101612,..,5,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,5,13
10103101614,..,30,30,38,23,59,17,6,26,10,9,20,7,0,10,0,3,4,76,72,152
10103101615,..,35,35,45,8,53,21,3,28,25,4,25,7,0,7,3,0,4,103,50,151
10103101616,..,92,92,47,24,74,32,11,39,5,6,16,6,0,11,0,5,5,97,131,229
10103101617,..,50,50,30,15,51,21,5,28,10,8,22,5,0,8,0,6,5,75,84,160
10103101619,..,54,54,85,3,86,28,0,32,27,0,27,12,0,12,5,0,5,155,65,220
10103101620,..,17,17,9,0,14,3,4,8,9,0,13,4,0,4,3,0,0,34,23,62
10103101621,..,8,8,7,0,9,0,0,0,5,0,4,3,0,3,0,0,0,10,11,24
10103101622,..,6,6,14,0,17,21,0,24,18,0,18,3,0,3,0,0,0,56,14,68
10103101623,..,45,45,52,7,64,35,4,34,41,0,44,13,0,13,6,0,7,142,62,205
10103101624,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101625,..,31,31,59,4,59,17,0,21,24,0,24,11,0,11,5,0,5,118,33,149
10103101626,..,22,22,32,4,40,13,4,12,14,4,13,9,0,9,3,0,3,68,23,96
10103101627,..,29,29,58,9,66,15,0,15,48,0,48,28,0,28,7,0,7,160,40,201
10104101701,..,74,74,80,5,84,25,3,33,17,0,17,14,0,14,3,0,3,143,83,227
10104101702,..,25,25,19,3,26,9,0,11,10,0,10,11,0,11,9,0,9,55,28,86
10104101703,..,79,79,76,0,74,18,3,22,15,0,15,3,0,3,0,0,0,109,82,191
10104101704,..,81,81,62,9,65,24,0,23,14,0,13,4,0,4,8,0,8,106,87,190
10104101705,..,75,75,30,13,38,11,0,10,0,0,0,0,0,0,0,0,0,38,86,120
10104101706,..,130,130,69,11,81,15,0,15,5,4,8,3,0,3,0,0,0,98,146,246
10104101707,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101708,..,48,48,63,4,72,23,0,23,19,0,18,9,0,9,0,0,0,122,58,178
10104101709,..,59,59,131,10,134,36,0,31,46,0,46,21,0,21,14,0,14,241,68,310
10104101710,..,46,46,115,0,122,13,0,13,21,0,21,5,0,5,6,0,6,171,48,222
10104101711,..,28,28,68,7,76,25,0,25,24,0,24,6,0,6,12,0,12,132,31,163
10104101713,..,45,45,60,3,65,25,0,25,11,0,11,8,0,8,3,0,3,120,47,164
10104101714,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101715,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101716,..,53,53,69,7,74,25,0,23,19,0,20,7,0,7,6,0,6,131,63,194
10104101717,..,78,78,51,6,54,13,0,13,10,0,10,5,0,5,0,0,0,77,82,161
10104101718,..,116,116,63,8,66,7,0,7,13,0,13,6,0,6,4,0,4,95,122,216
10104101719,..,42,42,70,0,67,17,0,17,15,0,15,9,0,9,4,0,4,119,37,162
10104101720,..,20,20,49,4,45,17,0,17,9,0,9,8,0,8,7,0,7,82,24,109
10104101721,..,33,33,47,3,55,23,0,30,9,0,9,10,0,10,10,0,10,104,35,136
10104101722,..,54,54,90,0,92,18,0,18,14,0,14,12,0,12,8,0,8,148,55,204
10104101723,..,42,42,63,5,66,19,0,19,14,0,14,8,0,8,9,0,9,119,40,165
10104101724,..,6,6,20,0,20,5,0,5,4,0,4,3,0,3,0,0,0,34,6,40
10104101801,..,32,32,62,0,63,11,0,11,14,0,14,5,0,5,4,0,4,89,32,121
10104101802,..,28,28,65,0,66,14,0,14,13,0,13,8,0,8,0,0,0,93,30,121
10104101803,..,14,14,63,0,67,16,0,19,21,0,21,14,0,14,5,0,5,115,15,131
10104101804,..,43,43,32,4,35,6,0,6,3,0,3,3,0,3,0,0,0,44,44,95
10104101805,..,14,14,56,0,56,17,0,17,12,0,12,6,0,6,5,0,5,90,14,97
10104101806,..,87,87,67,4,74,26,0,26,10,0,10,4,0,4,0,0,0,113,94,204
10104101807,..,49,49,81,4,79,26,0,26,19,0,19,10,0,10,4,0,4,140,52,193
10104101808,..,91,91,86,5,92,23,0,21,22,0,22,4,0,4,9,0,9,129,94,227
10104101809,..,39,39,47,0,48,5,0,5,7,0,7,0,0,0,0,0,0,64,45,108
10104101810,..,25,25,49,3,53,12,0,12,27,0,27,0,0,0,8,0,8,93,26,124
10104101811,..,54,54,91,0,97,36,0,36,18,0,18,7,0,7,6,0,6,165,56,218
10104101812,..,99,99,77,8,85,19,5,18,9,0,9,5,0,5,3,0,3,110,104,211
10104101813,..,17,17,49,5,54,21,0,21,10,0,10,3,0,3,0,0,0,78,26,105
10104101814,..,32,32,48,0,44,9,0,9,16,0,16,0,0,0,0,0,0,74,34,111
10104101815,..,50,50,74,3,79,13,0,13,22,0,22,4,0,4,0,0,0,120,52,171
10104101816,..,42,42,71,3,77,11,0,14,14,0,18,4,0,4,3,0,3,105,52,160
10104101817,..,62,62,134,4,135,34,0,34,31,0,36,14,0,14,0,0,0,224,63,287
10104101818,..,59,59,104,0,104,17,0,17,19,0,19,10,0,10,8,0,8,155,57,214
10104101819,..,47,47,90,4,94,26,0,26,28,0,28,10,0,10,3,0,3,157,52,200
10104101820,..,47,47,42,6,47,8,0,8,14,0,14,9,0,9,0,0,0,76,52,132
10104101821,..,25,25,34,0,36,10,0,10,6,0,6,5,0,5,5,0,5,56,32,83
10104101822,..,66,66,74,4,71,16,0,16,7,0,7,5,0,5,0,0,0,102,71,174
10104101823,..,108,108,74,8,83,20,0,21,9,0,9,0,0,0,0,0,0,104,117,219
10104101824,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
