SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
10304107929,45,2167,1057,270,2405,0.7,2218,2.8
10304107930,44,2210,1059,250,2892,0.8,2480,2.9
10304107931,43,3100,1069,100,2594,0.7,2150,2.7
10304107932,42,2182,873,250,2333,0.7,1875,2.9
10304107933,40,2000,1025,200,2687,0.9,1937,3
10304107934,36,1733,743,196,1774,0.8,1625,3
10304107935,42,1768,900,330,2192,0.8,1916,2.8
10304107936,45,2093,986,236,2343,0.7,1974,2.6
10401108001,61,1489,549,360,1212,0.6,784,2
10401108002,47,1639,675,320,1562,0.9,1375,2.6
10401108003,48,1548,495,380,1515,0.7,1375,2.4
10401108004,65,0,455,100,762,1.2,477,1.2
10401108005,52,960,605,300,1235,0.7,1033,1.9
10401108006,42,1500,554,400,1390,0.6,1105,2.5
10401108007,33,1200,492,258,1132,0.7,977,2.5
10401108008,33,1083,481,250,1034,0.7,836,2.3
10401108009,38,1127,461,250,1039,0.8,915,2.3
10401108010,40,1127,593,310,1345,0.8,1090,2.5
10401108011,39,1300,577,300,1102,0.8,976,2.2
10401108012,44,1010,475,218,1156,0.9,842,2.2
10401108013,42,1517,656,375,1593,0.9,1399,2.7
10401108014,38,1000,516,265,1194,0.7,907,2.4
10401108015,45,1517,685,390,1520,0.7,1408,2.6
10401108016,39,1419,716,350,1662,0.7,1548,2.6
10401108017,36,1300,662,320,1523,0.8,1368,2.6
10401108018,59,1300,519,175,1390,0.9,656,1.7
10401108019,39,1328,569,350,1269,0.7,1076,2.4
10401108020,49,1270,641,280,1408,0.7,1029,1.9
10401108021,41,1495,663,250,1687,0.8,1053,2.2
10401108022,43,1300,795,310,1735,0.7,1339,2.2
10401108023,45,1306,639,300,1525,0.8,981,2.1
10401108024,50,1300,559,340,1406,0.8,871,1.9
10401108025,49,1509,642,340,1466,0.7,1274,2.3
10401108026,0,0,0,0,0,0,0,0
10401108027,43,1560,826,300,1974,0.7,1586,2.4
10401108028,45,1584,841,320,1910,0.7,1329,2.3
10401108029,37,1387,741,300,1859,0.7,1442,2.4
10401108030,44,1320,637,335,1512,0.7,1403,2.4
10401108031,52,1148,628,285,1520,0.7,905,1.7
10401108032,55,1394,640,275,1449,0.7,981,1.7
10401108033,48,1733,657,375,1547,0.7,1343,2.5
10401108034,46,1170,664,350,1440,0.7,1342,2.4
10401108036,46,1733,624,310,1531,0.8,1312,2.6
10401108037,36,1229,672,300,1562,0.8,1258,2.3
10401108038,36,1300,628,280,1312,0.8,1131,2.2
10401108039,34,1387,697,300,1437,0.8,1289,2.6
10401108040,40,1733,726,370,1912,0.7,1562,2.6
10401108041,62,1300,541,310,1365,0.8,1224,2.3
10401108042,38,1463,593,330,1364,0.8,1116,2.4
10401108043,38,1387,632,350,1446,0.7,1338,2.5
10401108044,33,1298,700,320,1663,0.8,1375,2.6
10401108046,48,867,416,250,1093,0.8,749,2.1
10401108047,42,1161,491,295,1312,0.8,814,2.3
10401108048,39,1077,557,320,1261,0.8,952,2.4
10401108049,43,910,550,273,1347,0.9,939,2.1
10401108050,44,1144,620,320,1286,0.7,1097,2.1
10401108051,0,0,0,0,0,0,0,0
10401108052,37,1083,567,270,1140,0.9,977,2.4
10401108053,45,1517,653,300,1875,0.8,1212,2.6
10401108055,43,952,547,250,1142,0.8,857,2
10401108056,43,1625,833,380,2062,0.7,1792,2.6
10401108057,49,1300,567,240,1521,0.7,1312,2.4
10401108101,55,854,613,320,1562,0.7,1015,2.2
10401108102,52,1127,482,260,1205,0.7,933,2.2
10401108103,55,705,404,100,1187,0.9,680,2.2
10401108104,55,1009,447,190,1312,0.8,866,2.2
10401108105,51,1042,492,255,1281,0.9,1100,2.5
10401108106,56,756,434,250,1036,1.1,870,2.2
10401108107,55,1300,491,310,1437,0.8,1297,2.5
10401108108,39,1733,577,310,1557,1,1416,3
10401108109,47,1083,490,295,1273,1,1100,2.5
10401108110,49,1083,549,325,1319,0.9,1015,2.3
10401108111,0,0,0,0,0,0,0,0
10401108113,49,1647,662,380,1812,0.9,1660,2.6
10401108114,40,1334,575,350,1437,0.8,1260,2.7
10401108115,51,1408,615,310,1569,0.7,1485,2.5
10401108116,49,1625,514,375,1781,0.8,1525,2.8
10401108117,45,1625,584,300,1604,0.8,1521,2.8
10401108118,49,1509,655,413,1946,0.7,1781,2.6
10401108119,38,873,473,285,1187,0.8,1093,2.4
10401108120,58,1200,520,330,1386,0.7,1073,2.1
10401108121,54,1415,473,310,1057,0.7,1007,2.5
10401108122,50,1517,477,450,1202,0.8,1075,2.6
10401108123,52,1399,539,300,1699,0.9,1481,2.6
10401108124,48,1430,606,360,1633,0.7,1426,2.5
10401108125,53,1438,620,290,1625,0.7,1583,2.7
10401108126,43,1733,721,250,1687,0.8,1392,2.6
10401108127,51,1777,628,300,1354,0.7,1321,2.4
10401108128,50,1642,658,315,1708,0.8,1375,2.5
10401108129,55,1300,557,180,1468,0.8,1281,2.4
10401108130,61,1300,550,350,1317,0.7,1104,2.1
10401108131,54,1517,640,285,1708,0.8,1442,2.5
10401108132,58,1584,588,298,1718,0.7,1222,2.2
10401108133,50,1560,498,250,1422,0.8,1187,2.8
10401108134,51,1510,702,390,1660,0.7,1466,2.7
10401108135,40,1300,571,320,1281,0.8,1125,2.7
10401108136,51,1452,514,328,1468,0.9,1111,2.5
10401108137,48,1560,526,300,1375,0.9,1201,2.5
10401108138,49,1334,487,240,1300,0.8,1156,2.4
10401108139,45,1733,678,300,1800,0.8,1578,2.8
10401108140,35,1300,488,350,1281,0.8,1178,2.5
10401108141,48,1785,870,373,2611,0.7,2591,2.9
10401108143,39,1142,568,263,1390,0.9,1152,2.9
10401108144,52,1335,496,225,1300,1,959,2.3
10401108145,54,1300,540,270,1312,0.8,1093,2.2
10401108146,49,1300,678,290,1426,0.8,1213,2.5
10401108147,60,1320,464,300,928,0.8,762,1.9
10401108148,63,1000,593,360,1375,0.8,862,2
10401108149,59,1300,625,315,1687,0.7,1312,2.3
10401108150,52,1300,583,385,1325,0.8,1162,2.4
10401108151,52,1950,833,310,2124,0.6,2124,2.4
10401108152,50,1509,685,298,1875,0.7,1728,2.7
10401108153,55,1300,473,200,1180,0.8,945,2.2
10401108154,55,958,433,275,1297,0.7,900,2.2
10401108201,28,0,272,200,1062,0.6,725,3.4
10401108202,56,1430,495,400,1078,0.7,908,2
10401108203,48,1457,607,395,1338,0.7,1158,2.2
10401108205,61,1517,615,460,1449,0.6,1195,2.1
10401108206,46,1733,687,250,1625,0.9,1437,2.4
10401108207,50,1733,596,473,1385,0.7,1347,2.7
10401108208,58,1560,687,520,1812,0.8,1437,2.3
10401108209,59,1480,511,280,1292,0.8,793,1.9
10401108210,62,4000,515,198,1187,0.9,1124,1.9
10401108211,57,1264,491,270,1190,0.9,903,2.2
10401108212,56,1625,491,370,1292,0.7,1102,2.3
10401108213,51,1712,547,300,1328,0.7,1273,2.8
10401108214,47,1517,541,455,1270,0.7,1218,2.8
10401108216,60,1300,525,332,1476,0.7,1042,2.3
10401108217,55,1083,568,313,1050,0.7,936,2
10401108218,54,1500,599,350,1416,0.7,1132,2.1
10401108219,51,1509,618,380,1446,0.7,1146,2.3
10401108220,57,1733,554,333,1125,0.7,909,1.9
10401108221,62,1482,535,313,1086,0.7,920,1.9
10401108222,62,1517,513,270,1194,0.8,841,1.8
10401108223,50,1733,654,285,1666,0.9,1375,2.5
10401108224,45,1300,593,330,1346,0.8,1101,2.4
10401108225,55,1517,578,250,1271,0.8,1052,2.2
10401108226,63,1120,486,360,1109,0.6,821,1.8
10401108227,60,1896,687,475,1518,0.7,1368,2.1
10401108228,50,2528,808,365,1875,0.7,1513,2
10401108229,54,1707,642,353,1728,0.7,1042,2
10401108230,49,1200,470,320,1233,0.7,915,2.3
10401108231,41,1257,519,330,1359,0.7,1052,2.4
10401108232,61,1800,681,420,1418,0.6,1332,2.2
10401108233,48,1517,628,400,1361,0.7,1109,2.3
10401108234,42,1517,599,385,1375,0.7,1039,2.4
10401108235,50,1517,537,395,1724,0.8,1238,2.6
10401108236,0,0,0,0,0,0,0,0
10401108237,51,1517,591,373,1366,0.7,990,2.1
10401108238,55,1658,646,450,1458,0.7,1184,2.2
10401108239,52,1733,779,423,1850,0.8,1774,2.7
10401108240,50,1733,707,313,1699,0.9,1418,2.5
10401108241,64,1300,452,393,941,0.8,803,2
10401108242,59,1142,461,320,971,0.7,767,2
10401108243,53,2000,722,360,1899,0.8,1168,1.8
10401108244,72,1500,483,310,990,0.7,775,1.8
10401108245,49,1517,824,403,2143,0.8,1674,2.4
10401108246,58,1659,511,390,1411,0.7,1062,2.2
10401108247,44,1580,700,335,1625,0.8,1292,2.1
10401108248,66,0,883,1800,1687,1.2,1687,1.8
10401108249,61,1517,483,313,1140,0.8,881,2.1
10402108301,40,1517,654,390,1444,0.8,1209,2.4
10402108302,48,1213,640,393,1483,0.7,1284,2.1
10402108303,41,1600,660,390,1520,0.7,1294,2.6
10402108304,38,1409,673,390,1892,0.9,1399,2.6
10402108305,46,1300,612,400,1687,0.8,1106,2.4
10402108306,46,1162,547,330,1406,0.7,1083,2.3
10402108307,49,1724,679,380,1666,0.7,1341,2.3
10402108308,45,1387,703,390,1625,0.9,1510,2.7
10402108309,48,1555,670,350,1781,0.9,1553,2.8
10402108310,46,1833,773,350,1837,0.9,1807,2.7
10402108311,47,1000,490,300,1286,1,949,2.3
10402108312,50,1344,583,268,1553,1,1271,2.7
10402108313,52,1560,678,380,1518,0.8,1174,2.1
10402108314,53,1938,678,350,1974,0.9,1531,2.4
10402108315,44,1615,655,330,1768,0.9,1600,2.7
10402108316,44,1486,556,390,1260,0.8,1066,2.4
10402108317,50,1625,582,275,1774,1,1281,2.3
10402108401,35,1950,780,470,1875,0.7,1859,2.9
10402108402,0,0,0,0,0,0,0,0
10402108403,40,1311,534,305,1087,0.9,733,1.8
10402108404,45,1604,553,430,1536,0.7,1281,2.5
10402108405,33,1625,471,395,1075,0.8,885,2.8
10402108406,42,1962,714,458,2058,0.7,1642,2.7
10402108407,42,1842,715,450,1531,0.7,1347,2.6
10402108408,45,1603,605,350,1478,0.7,909,2.1
10402108409,48,1669,675,415,1737,0.7,1424,2.4
10402108410,51,1517,709,368,1625,0.7,1301,2.3
10402108411,49,1975,481,355,1524,1.1,949,2.1
10402108412,45,1681,685,420,1600,0.7,1428,2.7
10402108413,40,1733,630,344,1557,0.7,1364,2.6
10402108414,53,1827,785,380,1854,0.7,1558,2.2
10402108415,58,1733,920,520,2437,0.7,1941,2.4
10402108416,40,1513,594,380,1232,0.8,1048,2.4
10402108417,45,1350,721,445,1791,0.8,1406,2.5
10402108418,39,1440,549,278,1452,0.9,1104,2.2
10402108419,41,1415,691,413,1625,0.8,1455,2.6
10402108420,42,1950,706,380,1792,0.8,1562,2.7
10402108421,40,1647,710,425,1724,0.7,1283,2.4
10402108422,46,1602,548,420,1339,0.8,1138,2.5
10402108423,58,1733,623,440,1792,0.7,1437,2.3
10402108424,45,2167,734,319,1674,0.8,1375,2.1
10402108425,47,2030,987,460,2656,0.7,2083,2.7
10402108426,43,2383,741,383,1875,0.8,1562,2.5
10402108427,38,1864,784,425,1899,0.8,1555,2.7
10402108428,54,1640,540,410,1392,0.8,1162,2.5
10402108429,46,1300,455,270,963,0.8,749,2.1
10402108430,36,1935,753,470,1916,0.8,1787,2.9
10402108431,41,1300,571,313,1133,0.7,952,2.2
10402108432,44,1517,571,413,1512,0.8,1327,2.5
10402108433,39,1582,639,343,1396,0.8,995,2
10402108434,53,1636,774,370,1531,0.7,1136,1.7
10402108435,35,1181,578,290,1303,0.8,895,1.9
10402108436,37,1256,624,300,1363,0.9,949,1.8
10402108438,43,1636,736,400,1916,0.7,1455,2.5
10402108439,34,1950,817,490,2041,0.8,1875,2.9
10402108440,37,1387,662,368,1666,0.8,1381,2.5
10402108441,66,1465,591,400,1375,0.7,919,2
10402108442,46,1939,710,415,1531,0.7,1319,2.4
10402108443,43,1733,652,408,1447,0.7,1271,2.5
10402108444,35,1625,691,400,1636,0.8,1417,2.7
10402108445,38,1300,634,330,1196,0.9,938,1.8
10402108446,52,1387,526,310,1037,0.9,817,1.8
10402108501,0,0,0,0,0,0,0,0
10402108502,75,1950,694,545,1531,0.7,1292,2.2
10402108503,30,1600,574,375,1274,0.9,725,1.4
10402108504,42,1387,591,375,1536,0.8,1159,2.4
10402108505,40,1911,737,420,1846,0.8,1696,2.7
10402108506,44,1733,810,430,1839,0.7,1604,2.6
10402108507,49,1309,576,343,1202,0.8,966,2
10402108508,37,1352,559,300,1115,1,846,2
10402108509,46,1733,567,280,1388,0.9,1171,2.4
10402108510,40,1825,775,380,2066,0.8,1416,2.2
10402108511,57,1333,628,380,1392,0.9,1178,2.3
10402108512,64,1660,496,350,1416,0.8,781,2
10402108513,38,1733,704,450,1781,0.8,1609,2.7
10402108514,38,1532,606,370,1413,0.8,1187,2.4
10402108515,57,1444,578,358,1421,0.8,945,2.3
10402108516,47,1560,683,415,1607,0.7,1389,2.4
10402108517,48,1734,723,430,1663,0.7,1519,2.6
10402108518,43,1950,557,293,1488,0.9,1023,2.3
10402108519,38,1950,843,520,2183,0.8,2057,3
10402108520,34,2167,555,500,1958,1,1812,3.3
10402108521,36,0,599,290,1125,0.6,1125,2
10402108522,64,0,575,196,1124,1.2,849,1.4
10402108523,43,2067,565,350,1221,0.8,1010,2.1
10402108524,40,1486,643,308,1271,1,968,2.2
10402108525,46,1500,816,400,1731,0.7,1306,1.9
10402108526,57,2167,946,425,2139,0.7,1487,1.9
10402108527,46,2000,893,440,1865,0.7,1511,1.9
10402108528,34,1268,503,320,1187,1,804,2.1
10402108529,39,1495,602,373,1406,0.9,1125,2.4
10402108530,51,1505,519,340,1357,0.9,780,1.9
10402108531,43,1733,652,350,1678,0.8,1111,2.1
10402108601,40,1445,738,420,1612,0.8,1512,2.6
10402108602,41,1322,640,380,1562,0.8,1325,2.4
10402108603,45,2167,659,335,1833,0.9,1649,2.9
10402108605,47,2000,736,350,2024,0.8,1775,2.7
10402108606,45,1663,588,400,1458,0.9,1458,2.9
10402108607,49,1983,691,380,1674,0.8,1625,2.6
10402108608,41,1733,725,420,2143,0.9,1937,2.9
10402108609,47,2000,845,350,2028,0.8,1825,2.7
10402108610,43,2167,682,390,2083,0.8,1916,2.9
10402108611,44,1767,635,350,1875,0.8,1767,2.9
10402108612,45,2000,786,300,2107,0.9,1946,2.9
10402108613,44,1601,824,290,2187,0.8,1892,2.6
10402108614,49,1733,599,280,1781,0.7,1542,2.6
10402108615,33,1409,782,383,2031,0.8,1774,2.7
10402108701,58,1357,537,225,1266,0.7,933,2
10402108702,51,1166,507,270,1297,0.8,981,2.1
10402108703,51,1000,476,300,1166,0.9,820,2.1
10402108704,58,1300,653,245,1312,0.6,926,1.9
10402108705,49,1266,558,300,1292,0.7,1104,2.3
10402108706,51,1300,534,280,977,0.7,828,2
10402108707,59,1263,617,280,1312,0.7,828,1.9
10402108708,63,1083,453,300,1357,0.6,780,1.8
10402108709,57,1300,598,300,1410,0.7,1243,2.2
10402108710,50,1165,581,290,1569,0.8,1196,2.2
10402108711,46,1000,583,150,1375,0.9,1104,2.6
10402108712,51,1100,434,200,1042,1,550,2
10402108713,53,1250,535,280,1178,0.8,943,2.2
10402108801,0,0,0,0,0,0,0,0
10402108803,41,1966,866,480,2087,0.7,1642,2.4
10402108804,45,1820,1057,465,2573,0.7,2374,2.6
10402108805,47,2297,878,500,1962,0.6,1875,2.3
10402108806,41,2000,888,478,1958,0.7,1951,2.7
10402108807,0,0,0,0,0,0,0,0
10402108808,47,1733,877,493,1921,0.7,1656,2.5
10402108809,54,2316,1040,425,2327,0.7,1843,2
10402108810,51,1509,819,415,1575,0.7,1458,2.1
10402108812,47,2167,895,470,2053,0.7,1741,2.5
10402108813,39,1800,848,450,2017,0.8,1911,2.7
10402108814,41,1950,787,450,1762,0.8,1625,2.5
10402108815,46,1863,710,370,1800,0.7,1812,2.9
10402108816,36,2100,803,540,1913,0.8,1860,3
10402108817,44,2000,659,410,2037,0.8,1949,3.2
10402108818,40,2080,842,425,2182,0.8,2106,3.1
10402108819,49,2167,768,413,2068,0.7,1987,2.8
10402108821,42,2392,1136,610,3133,0.7,2732,2.8
10402108822,33,1980,941,460,2071,0.8,1937,2.7
10402108823,61,2084,829,525,1702,0.6,1357,2.2
10402108824,45,1950,695,400,1781,0.8,1787,2.8
10402108825,0,0,0,0,0,0,0,0
10402108826,51,1636,738,398,1886,0.8,1453,2.3
10402108827,0,0,0,0,0,0,0,0
10402108828,39,2400,1065,580,2554,0.7,2531,2.9
10402108901,38,1825,791,423,1888,0.8,1733,2.9
10402108902,47,1519,681,420,1491,0.7,1379,2.4
10402108903,40,1701,803,360,1708,0.7,1437,2.4
10402108904,42,1300,592,295,1212,0.8,844,1.7
10402108905,46,2167,895,493,2534,0.8,2474,3.1
10402108906,45,1733,816,300,2111,0.8,1958,2.8
10402108907,53,928,966,460,2250,0.7,1800,2.1
10402108908,47,1627,726,408,1777,0.7,1404,2.4
10402108909,83,427,452,360,907,0.7,612,1.5
10402108910,45,1400,668,390,1403,0.7,1166,2.3
10402108911,40,1649,736,400,1699,0.7,1375,2.4
10402108912,41,1517,641,420,1516,0.8,1366,2.7
10402108913,73,0,1125,0,0,1,1125,1
10402108914,37,1733,652,410,1529,0.8,1292,2.7
10402108915,48,1733,599,445,1760,0.7,1362,2.5
10402108916,40,1733,766,420,1803,0.8,1636,2.6
10402108917,40,1483,641,338,1516,0.7,1109,2.3
10402108918,41,1322,635,405,1524,0.7,1292,2.5
10402108919,48,1552,562,408,1406,0.7,1266,2.5
10402108920,46,1559,598,403,1354,0.8,1187,2.3
10402108921,35,1647,725,430,1781,0.8,1455,2.7
10402108922,48,1820,796,335,2059,0.7,1687,2.9
10402108923,35,1100,439,248,880,0.7,780,2.2
10402108924,36,1733,764,430,1855,0.8,1726,2.5
10402108925,38,1733,502,290,1025,0.7,900,2.4
10402108926,68,1192,550,320,1100,0.8,771,1.7
10402108927,70,0,537,0,0,1,474,1
10402108928,41,1300,664,395,1420,0.7,1152,2.4
10402108929,50,1855,778,435,1666,0.6,1445,2.3
10402108930,48,1430,757,330,1771,0.8,1273,2.1
10402108931,43,1621,734,400,2166,0.8,1721,2.7
10402108932,47,1950,860,450,2223,0.8,1786,2.4
10402108933,40,1562,729,428,1730,0.8,1557,2.6
10402108934,48,1900,767,490,2062,0.7,2097,2.9
10402108935,39,1690,689,433,1818,0.8,1562,2.6
10402108936,66,0,537,140,1124,1,640,1.5
10402108937,45,1340,535,285,1050,0.8,766,1.8
10402108938,44,0,695,307,0,0.8,762,1.2
10402108939,46,2167,842,450,2031,0.8,1687,2.4
10402108940,48,2037,747,350,1562,0.8,1086,1.8
10402108941,47,1733,765,350,1916,0.8,1361,2
10402108942,73,0,550,175,0,1,550,1
10402108943,41,1517,739,398,1708,0.7,1529,2.6
10402108944,43,1539,641,333,1575,0.8,1214,2.5
10402108945,44,1733,678,405,1604,0.8,1455,2.7
10402108946,45,1714,647,350,1635,0.8,1243,2.4
10402108947,49,1907,756,513,2078,0.7,1625,2.5
10402108948,49,1964,700,410,1739,0.8,1471,2.6
10402108949,51,2134,732,400,2250,0.8,2134,2.9
10402108950,52,1874,651,300,1597,0.8,1375,2.7
10402108951,34,2080,870,540,2276,0.8,2117,3
10402108952,52,1000,459,30,1078,0.9,725,2
10402108953,0,0,0,0,0,0,0,0
10402108954,46,1918,707,300,1875,0.8,1976,2.9
10402108955,47,1777,711,400,2019,0.7,1656,2.8
10402108956,39,1710,627,400,1341,0.8,1271,2.8
10402109001,50,1675,619,360,1524,0.8,1083,2.2
10402109002,0,0,0,0,0,0,0,0
10402109003,50,1517,620,410,1666,0.9,1410,2.5
10402109004,55,1575,744,359,1837,0.8,1713,2.6
10402109005,50,1122,657,250,1562,0.8,1333,2.4
10402109006,53,1441,546,335,1192,0.7,904,2
10402109007,54,1630,562,325,1262,0.8,962,2.1
10402109008,60,1582,584,300,1159,0.8,820,1.8
10402109009,49,1733,754,398,1875,0.8,1607,2.5
10402109010,56,1800,609,405,1471,0.7,1337,2.4
10402109011,60,1967,547,440,1275,0.7,992,2.2
10402109012,47,1896,655,400,1774,0.8,1687,2.9
10402109013,56,1600,531,360,1320,0.8,939,2.1
10402109014,55,1712,682,410,1638,0.7,1542,2.5
10402109015,49,2000,558,363,1699,0.8,1569,2.7
10402109101,43,1667,660,360,1312,0.8,1220,2.7
10402109102,45,1400,617,380,1625,0.8,1154,2.6
10402109103,35,1842,737,390,1859,0.9,1887,3.2
10402109105,64,1621,577,365,1367,0.7,1075,2.1
10402109106,50,1950,760,450,1958,0.7,1805,2.6
10402109107,44,2167,804,500,2033,0.7,1857,2.8
10402109108,38,1950,696,350,1676,0.9,1681,3.2
10402109109,37,1647,746,355,1593,0.8,1424,2.6
10402109110,33,1430,653,370,1476,0.9,1383,2.6
10402109111,41,1712,725,433,1474,0.7,1379,2.5
10402109115,43,1435,582,400,1437,0.9,1192,2.6
10402109116,42,1899,701,400,1562,0.9,1525,3
10402109117,25,0,0,0,0,0,0,0
10402109118,60,1350,539,310,1317,0.8,991,1.9
10402109121,44,1975,770,380,1671,0.8,1466,2.5
10402109123,47,1625,678,373,1792,0.8,1605,2.7
10402109124,40,1609,743,410,1855,0.9,1760,2.7
10402109125,50,1733,698,363,1452,0.8,1220,2.2
10402109126,48,1347,586,365,1375,0.8,1062,2.3
10402109127,39,1854,699,350,1653,0.9,1634,2.9
10402109128,55,1864,630,400,1458,0.7,1212,2.3
10402109129,46,1593,787,500,2250,0.7,2321,2.7
10402109130,42,1697,687,405,1687,0.8,1363,2.5
10402109131,38,2167,641,405,1803,0.8,1093,2.4
10402109132,34,1820,747,474,1892,0.8,1833,3
10402109133,36,1667,675,405,1476,0.9,1533,3.1
10402109134,44,1484,566,370,1196,0.9,1079,2.5
10402109135,61,1907,576,245,1196,1,681,1.5
10402109136,40,1767,766,410,1968,0.8,1721,2.5
10402109137,0,0,0,0,0,0,0,0
10402109138,37,1517,697,360,1451,0.8,1262,2.7
10402109139,50,1624,744,420,1555,0.7,1406,2.4
10402109140,53,0,537,300,2249,0.9,687,1.5
10402109141,49,1300,613,335,1471,0.8,833,2.1
10402109142,72,672,454,164,860,0.8,622,1.5
10402109143,30,2145,904,480,2027,0.8,1986,3.1
10402109144,45,1975,640,336,1625,0.8,1363,2.6
10402109145,37,488,638,225,1406,1,1521,2.8
10402109146,72,696,464,219,844,0.7,661,1.6
10501109201,33,912,770,200,1821,0.8,1328,2.4
10501109202,35,904,1004,160,2028,0.9,1899,2.6
10501109203,46,1100,743,80,1625,0.8,1562,2.8
10501109204,44,999,1019,150,2285,0.7,1768,2.4
10501109205,41,0,749,160,1625,0.7,1625,2.7
10501109207,33,750,562,175,1171,0.8,1054,2.3
10501109208,35,600,748,150,2094,0.8,1145,2.2
10501109210,46,1200,725,103,1625,0.7,1375,2.4
10501109211,31,1178,641,173,1416,1,1406,3.1
10501109212,33,1036,918,210,2208,0.8,1625,2.6
10501109213,40,804,765,187,1291,0.7,1213,2.1
10501109214,32,0,342,150,574,0.8,450,2.3
10501109215,43,2383,857,160,1406,0.7,1218,2.5
10501109216,35,0,388,140,1125,0.9,674,2.4
10501109301,40,0,364,150,754,0.7,662,2.3
10501109302,32,1049,1109,180,2791,0.7,2229,2.6
10501109303,34,998,1146,200,2454,0.7,2011,2.1
10501109304,41,1096,817,200,2018,0.8,1609,2.1
10501109305,43,1042,914,200,2125,0.7,1531,2.1
10501109306,36,1042,818,175,2291,0.7,1792,2.3
10501109307,37,975,767,215,2187,0.6,1166,2.1
10501109308,35,1083,971,200,2374,0.7,1812,2.3
10501109309,33,1300,900,185,2027,0.8,1906,2.7
10501109310,31,1040,1043,200,2285,0.7,2012,2.5
10501109311,42,1492,992,190,2874,0.6,1949,2.2
10501109312,36,913,1158,225,2562,0.6,1937,2.1
10501109313,51,433,512,85,1224,0.7,888,2.3
10501109315,0,0,0,0,0,0,0,0
10501109316,0,0,0,0,0,0,0,0
10501109317,41,1733,902,220,2535,0.7,1963,2.7
10501109401,40,867,765,247,1625,0.7,1312,2.4
10501109402,36,962,756,190,1792,0.9,1093,2.4
10501109403,42,542,472,170,1107,0.8,714,2.3
10501109404,49,1268,762,210,1774,0.7,1399,2.4
10501109405,36,600,924,150,2175,0.7,1843,2.5
10501109406,40,1667,990,154,2269,0.7,2196,3.1
10501109407,47,1750,758,90,1625,0.8,1531,2.5
10501109408,33,1155,928,260,2200,0.8,1906,3.3
10501109409,46,830,931,110,2218,0.6,1471,2.3
10501109410,41,817,460,188,1174,0.8,949,2.4
10501109411,34,704,569,180,1354,0.8,1215,2.4
10501109412,33,941,770,200,1518,0.7,1239,2.1
10501109413,46,1300,624,190,1699,0.7,1312,2.2
10501109414,36,596,484,188,1196,0.8,942,2.3
10501109501,43,971,749,250,1906,0.8,1541,2.3
10501109502,45,2000,832,158,1937,0.7,1375,2.6
10501109503,37,1018,839,198,2092,0.7,1451,2.2
10501109504,45,1279,1014,100,2471,0.8,2139,2.8
10501109505,42,1777,934,200,2237,0.8,1910,2.7
10501109506,36,734,617,123,1406,0.9,1281,2.9
10501109507,47,600,762,300,1766,0.8,1531,2.7
10501109508,40,1083,737,185,1978,0.8,1346,2.5
10501109509,47,1300,850,165,2139,0.7,1666,2.2
10501109510,35,880,626,230,1578,0.8,1111,2.4
10501109511,57,779,520,200,1212,0.7,930,2
10501109512,56,780,678,235,1416,0.6,1147,2
10501109513,43,867,704,220,1488,0.7,1205,2.1
10501109514,49,1029,630,200,1791,0.7,949,2
10501109515,0,0,0,0,0,0,0,0
10501109601,58,650,450,50,1083,0.9,497,1.6
10501109604,37,0,558,34,1375,0.8,1343,2.4
10501109605,38,750,885,0,1875,0.9,1625,2.8
10501109606,39,884,489,190,899,0.8,899,2.4
10501109607,38,1400,841,180,1812,0.9,1416,2.6
10501109608,42,0,321,168,900,1.2,1125,4.4
10501109610,35,1164,1470,75,3208,0.7,2274,2.2
10501109611,34,772,698,168,1468,1,1625,2.9
10501109612,34,867,900,190,1625,0.7,1281,2.1
10501109613,32,943,937,220,1812,0.8,1468,2.3
10501109614,48,325,643,118,1781,0.8,1275,2.5
10501109616,57,3000,524,83,1562,0.7,1062,2.1
10501109618,42,867,491,157,1228,0.9,808,2.1
10501109619,60,596,425,158,1050,0.9,725,1.6
10501109620,44,1000,488,228,1312,0.9,1029,2.3
10501109621,57,600,527,175,1192,0.8,873,2
10501109622,61,867,429,130,875,0.9,612,1.6
10501109623,42,769,507,220,1354,0.8,1023,2.4
10501109624,40,650,494,176,1266,0.8,949,2.2
10501109625,0,0,0,0,0,0,0,0
10501109626,0,0,0,0,0,0,0,0
10501109627,37,1083,707,147,1562,0.8,1487,2.7
10501109628,28,0,274,168,664,0.9,593,3.3
10501109629,55,1600,587,150,1875,0.7,933,2.1
10501109630,35,1000,317,173,849,0.9,680,2.4
10501109631,39,1008,863,175,2015,0.7,1728,2.7
10502109701,52,949,562,200,1531,0.7,1020,1.9
10502109702,43,1255,825,280,1890,0.7,1375,2.2
10502109703,42,940,669,240,1687,0.7,1083,2.2
10502109704,47,775,525,115,1166,0.9,741,1.8
10502109705,50,963,546,220,1542,0.7,984,1.9
10502109706,49,867,637,220,1524,0.6,935,1.8
10502109707,38,909,749,200,1468,0.7,1208,2
10502109708,41,702,593,250,1458,0.7,1023,2
10502109709,39,1040,749,250,1625,0.7,1317,2.3
10502109710,49,0,1600,65,3749,0.6,2916,2.3
