SA4_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
101,0,0,3,21,0,0,0,0,0,25,6078,13434,10883,20632,12396,13509,11439,5286,1473,95136,0,7,7,100,8,3,0,0,0,136,0,0,0,11,6,7,8,7,0,34,0,10,0,37,8,0,0,0,0,53,0,0,0,14,3,0,0,0,0,21,4,10,7,45,34,37,38,10,3,187,0,0,0,16,16,9,18,12,0,73,0,12,25,128,43,39,20,10,0,285,0,0,3,3,9,44,55,68,20,202,0,0,0,22,9,7,15,8,0,68,5,73,99,332,451,905,1098,660,181,3800,5,5,15,62,26,23,16,0,0,151,0,6,13,28,15,21,16,7,4,113,0,0,5,39,51,85,159,150,50,545,0,0,3,5,8,34,38,42,15,142,0,3,4,21,6,10,18,0,0,64,15,57,76,792,80,44,36,16,10,1124,0,7,14,35,5,6,7,5,6,86,0,0,0,33,10,11,3,4,0,66
102,0,0,0,10,0,0,0,0,0,14,9543,20272,17705,30521,16158,15783,13295,7605,2490,133374,0,5,0,51,5,4,5,0,0,69,0,0,0,12,6,11,0,4,0,38,0,8,9,111,20,3,3,0,0,160,0,0,0,16,8,9,4,0,0,39,3,14,27,94,59,52,28,22,10,317,0,7,7,27,39,33,24,39,6,189,0,35,38,176,108,130,148,54,9,709,0,0,0,11,17,38,37,51,13,161,0,11,4,54,11,31,49,49,23,229,20,231,356,1190,1167,1597,1586,1300,420,7858,0,0,14,72,31,47,26,6,0,195,4,5,3,56,29,23,29,16,3,175,0,10,21,54,55,66,146,151,34,538,0,0,5,6,7,21,57,61,26,179,5,7,11,51,23,40,34,13,3,180,6,59,96,740,150,77,46,41,17,1237,0,12,31,83,39,23,23,13,14,229,0,0,3,42,19,22,16,4,0,115
103,0,5,0,8,0,0,0,0,0,21,6121,13442,11111,19844,10675,11474,9865,5290,1568,89391,0,0,3,45,3,0,4,0,0,62,0,0,0,4,3,4,4,4,0,21,0,0,5,11,6,0,3,0,0,18,0,3,0,10,0,0,0,0,0,21,4,0,8,22,27,11,9,4,0,84,0,0,0,10,6,0,3,5,0,29,0,3,14,82,51,33,32,23,4,236,0,0,0,5,4,26,21,20,4,76,0,0,0,13,0,0,5,0,0,31,3,33,45,173,218,420,458,365,117,1835,0,3,8,41,20,20,10,0,0,105,0,0,6,31,4,11,8,0,0,64,3,10,3,11,23,26,84,76,17,244,0,0,0,5,3,3,19,13,8,55,0,0,3,15,5,10,12,0,0,49,9,29,72,455,68,22,25,12,0,694,0,5,0,33,7,0,5,7,5,56,0,3,0,31,13,3,4,0,0,58
104,0,4,11,16,8,9,0,0,0,32,3354,8103,6445,11859,6843,8095,7981,4056,1275,58017,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,25,4,5,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,7,6,42,23,24,28,11,0,141,0,0,0,14,7,5,7,0,0,30,0,3,5,49,19,17,12,9,3,108,0,0,0,0,0,4,7,7,0,16,0,5,0,11,0,0,5,14,4,38,7,47,47,214,288,469,584,436,121,2221,0,0,0,18,7,11,11,3,0,59,0,0,0,24,3,10,15,9,0,62,0,3,3,26,33,38,92,88,24,298,0,0,0,0,3,3,8,9,5,23,0,0,7,13,5,10,7,6,3,48,5,40,48,422,93,65,69,14,15,772,3,0,5,8,0,4,0,0,3,30,0,0,0,9,3,0,0,0,0,24
105,0,0,0,5,0,0,0,0,0,5,3458,6697,5448,10548,5404,6194,5153,2721,837,46459,0,3,0,71,3,0,0,0,0,83,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,5,17,6,3,0,0,0,28,0,0,0,12,3,0,0,0,0,19,0,8,6,64,23,22,10,3,0,127,0,0,0,0,0,8,11,11,0,22,4,4,0,11,0,3,3,0,0,20,0,13,12,73,55,132,138,104,27,557,0,3,3,38,14,11,8,0,0,76,0,0,3,15,5,0,7,0,0,27,0,0,0,8,0,16,36,18,9,103,0,0,0,0,0,3,5,9,0,21,0,0,0,12,7,4,8,0,0,30,9,31,21,406,32,17,7,0,0,533,0,3,0,13,0,4,3,0,0,25,0,0,0,16,0,0,0,0,0,19
106,0,0,0,11,0,0,0,0,0,13,8615,18828,15888,30306,14979,14981,12693,6342,1680,124312,0,4,7,39,7,5,0,0,0,63,0,0,0,7,0,3,3,0,0,18,0,3,0,16,4,4,0,0,0,24,0,0,3,9,6,0,0,0,0,17,0,14,8,40,22,28,23,9,0,147,0,0,0,17,11,7,18,8,0,59,0,20,21,125,47,41,26,10,4,286,0,0,0,3,3,13,20,28,12,85,0,0,4,14,3,5,15,9,0,58,15,82,100,365,430,770,894,675,129,3462,0,4,10,68,34,10,17,7,4,155,0,0,5,23,15,12,14,7,3,79,0,0,0,20,23,68,194,107,22,437,0,0,4,5,0,11,32,15,3,64,0,9,4,23,17,14,21,5,0,86,5,42,42,480,71,34,29,26,5,724,0,5,7,16,3,0,6,0,3,46,0,4,0,20,10,0,0,0,0,35
107,0,0,4,10,9,5,0,0,0,24,8747,17949,17849,30431,14513,13100,9429,4954,1571,118540,0,3,27,92,4,8,4,0,0,140,0,0,5,63,28,48,32,22,7,202,0,9,7,78,21,11,3,0,0,131,0,0,0,11,6,7,5,0,0,30,6,28,26,106,59,34,22,11,0,281,0,0,8,51,83,62,78,49,8,340,4,31,149,499,86,103,71,24,12,976,0,4,0,59,45,85,100,132,53,475,8,24,10,35,22,14,37,21,7,167,14,161,195,688,835,1536,1304,943,310,5977,0,8,8,74,27,21,13,9,0,156,0,4,7,42,28,23,24,13,0,139,0,9,11,47,61,106,255,181,69,749,0,3,8,14,16,59,116,101,66,375,0,10,18,35,17,26,19,0,0,127,21,67,257,942,131,53,49,43,11,1568,0,8,27,57,16,11,15,0,0,135,0,7,10,107,27,17,15,3,3,188
108,0,0,3,4,0,0,0,0,0,3,4818,11878,9998,16573,10578,13264,14564,7918,2477,92064,0,0,3,9,4,0,0,0,0,22,0,0,0,3,0,5,6,3,0,9,0,0,0,28,6,3,3,0,0,47,0,0,0,3,6,0,3,0,0,11,0,8,3,45,24,33,32,9,4,156,0,0,0,12,12,6,10,7,0,42,0,9,8,66,36,28,17,11,7,182,0,0,0,3,5,18,15,18,5,63,0,0,5,14,9,9,15,18,0,75,5,67,69,255,366,795,1099,967,285,3909,0,0,8,19,14,18,18,8,4,82,3,3,9,24,13,19,23,16,8,106,0,4,11,20,27,63,149,128,28,427,0,0,0,0,5,7,19,12,3,42,0,3,3,16,0,8,9,7,7,48,6,31,23,244,48,21,24,19,8,429,4,0,4,26,0,6,13,3,3,61,0,0,0,8,12,3,0,4,0,32
109,0,0,0,0,0,0,0,0,0,3,3365,6979,5864,10341,5942,6796,6480,3331,1035,50133,0,4,0,17,13,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,9,4,4,0,12,7,12,6,0,0,52,0,0,0,6,0,5,0,0,0,12,0,8,0,34,20,13,7,0,0,84,0,0,0,0,3,0,10,12,4,26,0,0,4,6,0,3,3,4,0,18,0,16,32,100,125,242,284,236,58,1089,0,0,7,20,9,8,6,3,0,54,0,0,0,9,4,3,0,0,0,25,3,0,7,9,10,31,82,55,12,212,0,0,0,3,5,9,5,11,9,33,0,3,3,6,0,7,0,0,0,23,14,31,62,561,41,18,13,5,3,754,0,0,0,13,8,0,0,0,0,24,0,0,0,5,3,0,0,0,0,13
110,0,0,0,4,0,0,0,0,0,4,5145,10950,9198,15712,8755,9935,8751,4837,1357,74634,0,11,4,52,3,3,0,0,0,80,0,0,0,0,0,3,0,5,0,12,0,0,8,22,7,4,0,0,0,42,0,5,0,5,0,0,0,0,0,8,4,10,3,31,15,9,11,8,0,94,0,0,0,3,0,8,0,0,0,17,4,18,8,142,27,29,19,0,0,241,0,0,0,3,0,0,6,6,0,17,0,0,5,20,0,0,3,4,0,31,0,34,43,110,132,260,339,258,73,1249,6,7,23,118,22,5,6,0,0,188,0,3,6,11,3,9,3,8,0,40,0,8,3,14,18,25,45,47,9,166,0,0,4,3,0,8,3,0,0,24,0,0,0,21,4,8,0,0,0,37,12,36,39,390,30,22,11,8,3,550,0,0,5,45,5,7,3,4,3,63,0,0,0,25,13,0,0,0,0,44
