SA4_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
101,5410,40,4,0,0,0,0,631,6085,4082,436,162,27,7,0,4,483,5199,3664,1111,744,238,80,19,6,522,6386,2278,1451,1794,772,220,72,37,496,7116,1380,1100,2397,1189,377,116,70,475,7113,1126,873,2325,1329,505,152,99,445,6848,1112,940,2602,1579,563,185,107,470,7551,1404,972,2945,1719,641,189,114,512,8485,1343,1024,2969,1834,691,199,116,593,8784,1316,937,3011,2054,833,205,122,581,9052,1076,790,2782,1871,817,239,113,560,8254,732,587,2530,1701,785,211,125,583,7258,455,349,1561,1210,628,202,130,424,4960,242,171,854,810,495,205,168,353,3294,239,237,729,748,540,248,250,451,3448,25862,11014,27406,17093,7173,2238,1459,7581,99836
102,8925,65,7,0,0,0,0,760,9754,7518,665,246,30,10,0,4,633,9107,5559,1557,1149,336,73,21,6,615,9314,3331,2235,2605,1068,295,65,34,543,10187,1910,1841,3982,1792,541,154,70,528,10826,1415,1470,3981,2144,726,222,124,535,10620,1541,1476,4273,2299,837,242,143,543,11343,1488,1533,4217,2445,897,264,147,466,11447,1465,1409,4250,2639,940,280,141,551,11674,1386,1355,4412,2858,1003,278,131,494,11913,1180,1181,4127,2734,954,215,101,643,11136,979,1007,3955,2603,964,267,122,763,10662,695,679,2696,2068,834,254,117,784,8139,405,403,1579,1400,727,241,183,777,5712,486,432,1482,1358,836,336,299,1379,6619,38292,17310,42955,25777,9638,2835,1641,10024,148463
103,5270,65,6,0,0,0,0,665,6010,3993,560,241,46,12,0,0,501,5354,3094,1086,952,396,112,33,17,432,6114,1729,1184,1728,915,306,78,52,481,6473,1024,816,1975,1280,490,164,99,451,6300,722,633,1863,1367,572,158,138,423,5880,791,683,2094,1537,639,200,152,465,6553,787,695,2211,1625,628,237,142,476,6806,840,680,2214,1698,724,235,130,481,7003,803,632,2163,1748,845,235,116,468,7004,601,511,1991,1610,771,194,123,431,6231,512,476,1958,1473,754,228,131,503,6028,350,269,1216,1165,585,223,120,464,4390,251,153,651,776,515,199,185,390,3122,269,193,638,722,546,305,286,469,3417,21025,8644,21901,16351,7490,2487,1697,7091,86692
104,3376,32,4,0,0,0,0,435,3849,2328,298,135,18,3,0,0,303,3073,1856,618,505,188,53,17,3,339,3580,1160,747,1055,474,182,51,22,338,4038,697,601,1322,738,294,76,59,335,4130,574,527,1391,848,304,100,61,304,4115,608,540,1608,933,383,124,85,320,4593,623,607,1658,1018,420,142,111,299,4873,751,593,1747,1163,493,128,85,329,5289,769,576,1957,1334,565,164,89,312,5775,676,527,1829,1361,553,134,73,344,5495,490,422,1745,1212,469,156,71,338,4904,309,262,1155,890,410,139,68,305,3546,191,150,627,590,392,146,110,287,2491,172,169,588,579,420,186,159,441,2718,14582,6680,17331,11345,4938,1557,997,5036,62467
105,2600,50,5,0,0,0,0,477,3133,1996,365,136,35,7,0,0,404,2945,1885,662,591,256,82,18,8,469,3975,1055,743,937,501,176,43,31,454,3935,501,439,1021,646,300,84,65,449,3507,375,317,854,661,322,103,96,403,3130,362,311,929,692,347,127,108,362,3235,395,313,1085,787,374,132,114,411,3616,421,322,1152,891,402,98,93,397,3776,377,309,1241,924,440,135,84,385,3885,271,230,974,825,404,133,80,368,3285,216,185,886,710,386,114,79,342,2916,160,130,577,543,330,132,86,314,2263,96,63,322,408,286,130,112,298,1708,84,82,288,344,297,143,152,370,1761,10791,4507,11000,8229,4141,1401,1104,5897,47084
106,7617,82,10,0,0,0,3,673,8383,6111,779,336,55,15,0,6,558,7855,4605,1729,1377,487,147,36,18,511,8912,2573,1895,2799,1278,352,105,61,459,9514,1487,1391,3309,1815,614,150,116,422,9304,1026,1012,3022,1878,749,232,148,422,8496,1016,1087,3300,2091,798,263,184,442,9177,1074,1027,3454,2146,776,225,159,411,9273,1008,937,3525,2194,854,231,168,440,9355,923,911,3503,2475,910,251,139,405,9517,804,684,3193,2377,872,236,125,456,8746,633,582,2823,2048,856,252,122,507,7834,418,370,1809,1455,694,205,134,502,5585,259,187,949,847,537,225,149,391,3539,229,252,772,799,552,241,247,590,3668,29785,12936,34163,21933,8723,2651,1776,7182,119155
107,8666,41,4,0,0,0,0,708,9419,9048,485,181,20,14,0,0,741,10487,6669,1356,912,271,69,15,4,601,9903,3748,2235,2493,906,234,58,18,493,10197,1896,1644,3761,1664,458,131,86,447,10099,1299,1289,3927,1881,600,159,117,407,9685,1265,1269,4265,2085,678,187,125,430,10301,1263,1195,3913,2108,723,198,121,333,9853,1180,1148,4014,2335,713,219,123,365,10089,1065,1024,3926,2462,886,226,108,376,10071,785,847,3396,2320,832,239,122,433,8975,627,656,3046,2082,719,202,97,433,7866,359,427,2127,1645,685,224,105,469,6035,289,309,1313,1222,581,229,143,488,4578,242,321,1292,1181,616,311,209,871,5039,38400,14263,38557,22186,7807,2396,1386,7593,132598
108,5245,56,4,0,0,0,0,636,5942,3396,467,206,51,6,0,0,401,4529,2444,905,725,294,79,21,8,401,4878,1431,974,1458,672,266,77,59,410,5338,895,795,1832,1018,398,122,95,389,5548,818,724,1903,1152,452,181,118,411,5758,854,778,2217,1458,590,203,122,425,6661,1036,856,2528,1540,619,227,114,421,7354,1205,866,2925,1876,719,228,133,525,8479,1314,972,3467,2317,925,240,106,576,9920,1148,869,3331,2375,943,225,75,597,9557,964,781,3332,2327,900,232,126,686,9345,687,527,2324,1739,782,207,147,609,7009,337,280,1200,1135,700,259,173,550,4641,430,356,1151,1069,774,328,260,773,5138,22201,10207,28605,19031,8155,2551,1528,7809,100094
109,3019,34,7,0,0,0,0,424,3485,2377,269,105,21,5,0,0,297,3073,1781,574,507,151,32,7,6,301,3361,1071,718,923,433,112,34,23,272,3582,578,481,1181,724,223,75,58,272,3595,419,388,1155,765,278,95,85,273,3458,441,407,1218,847,332,98,71,276,3684,473,397,1300,941,344,116,75,266,3901,470,420,1319,1055,386,127,85,310,4178,474,353,1496,1239,481,114,76,328,4557,378,342,1328,1138,500,130,70,332,4223,275,266,1217,987,476,139,93,339,3794,187,162,805,709,392,143,94,309,2795,135,93,431,500,358,147,132,298,2093,125,104,321,444,350,199,186,305,2032,12200,5004,13322,9942,4281,1427,1044,4597,51818
110,4828,79,12,5,0,0,0,870,5790,3516,514,251,76,21,0,0,662,5044,2743,910,805,359,99,28,16,626,5583,1535,966,1424,788,273,103,56,572,5716,845,726,1533,1076,418,134,94,549,5371,634,553,1579,1122,447,150,133,492,5117,633,527,1679,1281,523,177,166,543,5519,673,572,1847,1341,512,151,131,549,5774,716,581,1982,1427,559,195,113,590,6165,639,519,2068,1570,686,214,137,541,6379,553,455,1720,1400,675,190,102,484,5589,421,328,1631,1368,584,190,104,524,5150,317,238,1091,1005,547,200,130,492,4016,196,140,618,726,505,186,188,414,2968,188,140,499,608,476,235,265,484,2895,18433,7245,18738,14169,6314,2156,1632,8393,77085
