SA4_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
101,3,3,4,13,22,11,5,5,0,70,3,33,23,105,78,79,43,23,10,399,0,10,4,52,19,10,21,3,0,124,0,0,0,42,0,0,0,0,0,45,3,18,20,44,10,5,0,0,0,105,0,4,0,4,10,8,4,3,0,40,12,52,41,108,49,73,68,47,0,460,0,0,9,39,27,12,8,0,0,99,0,0,0,9,17,32,24,19,10,116,0,0,9,16,22,12,17,4,0,79,16,50,69,403,227,301,364,283,108,1807,337,886,768,1755,1061,1334,1220,681,268,8302,6515,14844,12371,26418,15413,17535,15755,7909,2332,119088,0,0,0,4,0,0,0,0,0,7,5841,12397,10025,21301,12740,13640,11260,5755,2442,95392,0,11,8,88,5,0,0,0,0,108,0,0,0,14,4,9,6,0,3,33,0,0,0,41,8,4,3,0,0,58,0,0,4,15,5,5,3,0,0,34,0,10,12,85,47,46,39,14,0,259
102,0,17,5,25,14,14,20,8,0,103,5,61,85,266,251,154,118,69,8,1017,4,8,8,51,25,22,28,17,4,162,0,7,0,15,5,3,3,0,0,42,0,30,24,86,33,12,3,0,0,199,0,4,0,14,15,25,13,4,0,75,0,50,57,152,115,92,91,45,4,614,0,20,17,53,38,21,10,9,0,161,4,7,8,28,51,45,43,52,11,248,0,9,19,53,46,20,12,10,0,163,16,77,97,566,441,450,458,411,137,2652,347,917,849,1886,1049,1022,990,780,412,8264,10001,22187,19909,38526,21395,21289,18898,11851,3929,167980,0,0,0,3,0,0,0,0,0,11,8950,18864,16796,31490,17287,17384,15579,9470,4516,140344,0,7,0,44,4,0,0,0,0,64,0,0,0,5,6,9,8,4,0,32,0,7,3,167,30,15,13,3,0,248,0,4,5,32,11,0,5,0,0,58,0,18,18,133,68,58,49,15,3,361
103,4,7,7,8,12,0,3,0,0,37,0,32,31,88,72,43,29,15,5,323,0,17,12,51,9,18,5,3,0,125,3,0,3,3,0,0,0,0,0,17,0,9,17,32,14,0,5,0,0,79,0,0,0,5,3,0,0,0,0,16,0,20,20,51,28,34,33,18,4,204,0,9,12,46,23,11,4,3,0,107,0,0,0,17,7,14,20,18,0,72,4,12,11,29,23,15,5,0,0,95,12,44,51,236,130,131,147,142,39,934,344,956,856,1780,958,1125,1070,671,228,7996,6529,14767,12486,24210,12847,13916,12385,6972,2090,106203,0,0,0,7,0,3,0,0,0,13,5635,12736,10174,20309,11133,11442,9816,5926,2702,89867,0,12,0,39,0,4,3,0,0,62,0,0,0,4,3,0,0,3,0,12,0,0,0,8,0,0,0,0,0,21,0,0,0,16,5,4,0,0,0,37,3,4,8,57,25,21,8,6,4,140
104,0,4,0,11,4,8,5,0,0,30,0,18,23,76,72,47,54,13,3,301,0,4,4,13,6,3,9,10,0,43,0,0,3,26,0,3,0,0,0,36,0,16,24,16,5,5,0,0,3,63,0,0,0,5,3,3,0,0,0,19,3,13,4,55,20,42,68,10,0,220,0,5,3,32,5,11,3,0,0,62,0,0,3,8,11,19,23,8,7,75,0,0,4,12,10,10,8,0,0,45,8,76,88,300,135,152,127,109,33,1031,181,505,475,1121,637,738,656,396,184,4897,3601,9071,7392,15140,8641,10197,10242,5462,1758,71497,0,0,8,12,7,0,0,0,0,34,3331,7660,5960,12101,7531,8686,8094,4533,2034,59928,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,11,0,5,0,23,0,4,0,0,0,35,0,4,0,10,0,0,0,0,0,18,0,6,6,51,34,30,25,13,0,172
105,0,0,0,3,4,0,0,0,0,6,3,9,7,30,28,16,6,6,0,101,0,12,5,51,13,15,4,3,0,105,0,0,0,13,0,0,0,0,0,13,0,4,0,11,0,3,0,0,0,31,0,0,0,0,0,3,0,0,0,6,0,4,5,14,3,6,12,7,0,54,0,0,0,26,5,4,3,0,0,47,0,0,0,0,0,0,7,0,3,14,0,11,8,23,23,7,3,0,0,64,0,20,21,117,47,50,72,63,17,414,394,924,768,1550,761,873,757,465,178,6682,3894,7840,6442,13921,6613,7562,6418,3526,1104,57315,0,0,0,0,0,0,0,0,0,0,3300,6393,5199,10974,5596,6365,5021,3095,1345,47283,0,3,0,59,5,3,0,0,0,74,0,0,0,0,3,0,3,0,0,6,0,0,0,11,0,0,0,0,0,11,0,3,0,10,0,0,0,0,0,8,0,0,0,18,7,9,7,0,4,35
106,0,3,10,9,12,8,4,3,0,43,3,47,75,166,131,76,56,42,5,604,0,7,0,40,13,11,9,3,0,81,0,0,0,24,4,0,0,0,0,30,4,27,27,62,20,11,0,0,0,143,0,0,0,17,7,0,3,0,0,34,5,25,41,84,29,47,42,25,6,299,4,6,14,90,25,12,5,0,0,152,0,0,0,19,19,34,28,25,5,133,0,4,18,48,39,15,6,6,0,135,9,56,75,354,138,185,222,146,33,1224,310,883,865,1822,908,998,898,645,226,7561,9000,20244,17527,35520,17779,18133,16078,8597,2259,145140,0,0,0,3,0,0,0,0,0,5,8197,17782,14879,30717,15507,15586,13200,7011,2814,125703,0,0,0,33,7,0,0,0,0,42,0,0,0,5,0,10,0,0,0,10,0,0,5,34,10,0,0,0,0,51,0,0,0,13,5,0,0,0,0,24,0,4,5,69,31,20,27,5,0,174
107,0,24,8,15,18,10,12,5,0,101,5,32,41,204,96,63,81,22,9,552,0,6,24,73,14,26,15,3,4,170,0,9,0,26,6,0,3,0,0,45,0,31,73,108,28,15,0,3,0,259,0,3,12,69,87,112,39,51,8,379,14,42,61,136,86,69,63,30,4,502,5,16,76,125,75,91,71,23,3,486,0,4,5,21,48,102,79,37,21,320,0,0,13,28,21,16,4,0,0,87,25,222,291,853,589,767,733,542,240,4257,314,733,857,1676,778,735,672,578,265,6606,9220,19723,20542,38696,19114,18989,15471,9129,3187,154066,0,5,3,9,0,4,0,3,0,34,8224,16828,17524,30919,15154,13798,10369,5831,2734,121378,0,9,13,65,7,4,0,0,0,94,0,0,5,60,28,60,38,25,12,221,0,0,7,80,21,10,4,0,3,135,0,3,4,22,12,11,5,0,0,54,8,23,21,185,69,54,22,9,3,375
108,0,0,0,6,5,7,10,4,0,32,7,13,27,70,63,52,69,45,11,342,0,4,3,16,11,8,4,5,0,59,0,0,0,8,0,0,0,0,0,13,0,21,13,18,14,4,0,0,0,76,0,0,0,5,0,9,4,4,0,26,5,23,25,53,31,45,74,34,12,295,0,12,6,23,12,4,4,0,0,68,0,3,3,9,21,16,29,22,3,104,0,0,0,11,16,13,11,0,5,63,7,42,39,173,134,161,252,221,65,1094,308,807,713,1413,927,1214,1334,861,338,7907,5188,13039,11097,19869,12794,16402,18637,10910,3396,111336,0,0,0,0,0,0,0,0,0,0,4669,11454,9502,17644,11476,14877,14724,8716,3981,97042,0,0,0,10,6,0,0,0,0,18,0,0,0,0,0,6,0,0,0,5,0,5,0,36,0,7,0,3,0,57,0,0,0,11,7,0,0,0,0,21,0,13,8,84,34,42,28,10,6,220
109,0,4,0,5,4,0,0,0,0,16,0,11,8,44,21,24,15,3,3,130,0,6,3,42,14,10,7,0,0,76,0,0,0,11,0,0,0,0,0,7,0,10,9,18,0,0,0,0,0,36,0,0,0,3,3,3,0,0,0,12,0,5,4,18,11,14,10,11,0,77,0,8,7,26,14,5,4,0,0,53,0,0,0,8,7,8,10,10,4,42,0,3,0,7,9,5,0,0,0,28,7,49,44,220,115,99,102,73,28,745,238,589,530,1103,617,738,736,423,174,5147,3653,7822,6757,13268,7224,8281,8142,4386,1382,60918,0,0,0,0,0,0,0,0,0,0,3217,6596,5768,11087,6277,7096,6442,3715,1587,51791,0,4,0,30,4,0,0,0,0,37,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,3,17,13,10,3,0,0,50
110,0,3,5,3,7,3,5,3,0,20,0,19,26,69,43,30,23,7,0,210,3,6,3,40,17,7,8,0,0,86,0,0,9,103,0,0,0,0,0,120,0,15,4,20,4,9,3,0,0,54,0,0,0,5,3,0,0,0,0,12,0,22,18,57,29,34,37,24,0,232,10,40,17,138,30,11,5,0,0,237,0,3,3,4,8,6,9,8,0,46,4,6,4,15,14,7,5,4,0,58,5,53,53,282,91,82,96,59,17,752,438,1161,1178,2093,1116,1224,1077,703,254,9250,5661,12632,10936,20492,10734,12042,10835,6162,1773,91262,0,0,0,0,0,0,0,0,0,3,4545,10529,9076,16802,9202,10288,8736,5625,2283,77083,0,4,0,41,4,0,0,0,0,59,0,0,0,0,0,0,3,0,0,5,0,0,8,28,5,0,0,0,0,41,0,0,0,9,0,0,0,0,0,11,0,5,7,40,14,19,22,7,0,105
111,5,12,13,48,13,17,8,7,0,119,8,49,81,259,153,107,86,25,7,787,3,12,25,76,42,28,20,18,3,222,0,0,7,32,6,6,3,0,0,50,9,24,45,102,17,5,3,0,0,204,0,0,0,19,16,14,3,3,0,56,23,62,70,195,99,83,62,26,3,617,3,29,43,128,51,39,15,7,0,313,4,10,4,32,47,47,41,25,18,221,0,5,34,71,32,19,18,9,0,181,31,234,256,878,362,329,322,265,127,2809,270,764,1046,2093,917,918,924,648,314,7883,10863,23912,24834,49586,23587,22868,19845,11539,3991,191024,6,40,18,73,8,5,3,0,0,154,9928,20633,21248,41027,20291,20179,17233,10424,5256,166217,0,22,13,115,9,4,3,0,0,175,0,0,0,29,9,35,30,11,0,118,0,3,4,131,19,7,3,0,0,167,0,3,0,41,17,8,14,0,0,83,0,26,23,201,73,43,36,7,7,410
112,0,12,4,7,12,15,9,3,0,68,0,28,30,154,112,94,102,49,14,586,0,0,0,30,4,11,16,3,0,68,0,10,0,13,0,4,0,0,0,26,0,30,28,42,14,6,4,3,0,130,0,0,0,9,9,4,0,0,0,30,12,47,37,145,110,103,142,48,7,649,0,9,8,29,20,5,0,3,0,75,0,0,11,19,22,32,35,16,16,147,0,0,7,23,24,13,29,9,0,107,20,83,89,650,262,277,258,169,59,1864,405,1148,947,2278,1290,1431,1304,763,362,9944,6283,15739,12755,26386,15829,17933,17291,9007,3212,124435,0,0,0,0,0,0,0,0,0,0,5491,13081,10582,21415,13240,14945,13504,7431,3681,103371,0,0,0,5,0,4,0,0,0,15,0,0,0,7,0,4,5,6,0,14,0,15,19,337,37,14,5,5,0,428,0,0,4,12,6,0,0,0,0,20,3,18,25,193,87,66,55,18,0,469
113,0,0,0,0,3,0,0,0,0,18,3,26,47,109,61,41,19,9,0,325,4,16,10,69,24,9,3,0,0,136,0,0,0,78,0,4,0,0,0,88,0,6,13,33,5,0,0,0,0,61,3,12,0,10,12,15,3,0,0,61,7,13,7,23,23,14,22,3,0,108,0,5,19,36,9,10,0,0,0,79,0,0,0,10,3,3,8,11,0,31,0,6,11,30,18,16,3,0,0,83,7,56,76,353,120,98,87,67,23,896,267,709,747,1396,752,772,694,507,206,6056,5153,11141,10487,20021,9598,10113,8481,4772,1594,81361,0,5,10,18,9,3,0,0,0,40,4694,9324,8603,15063,7929,8398,6904,4161,2048,67129,0,9,4,45,5,4,0,0,0,64,0,0,0,0,0,5,0,0,0,9,0,3,0,20,8,3,0,0,0,34,0,0,0,12,0,0,0,0,0,10,0,0,4,24,10,9,10,0,0,59
114,0,8,6,0,15,4,10,4,0,56,0,9,13,69,55,52,59,38,6,305,0,5,5,28,11,7,0,9,0,62,0,0,4,12,4,0,4,6,0,26,0,10,15,45,4,11,4,0,0,88,0,0,0,5,0,4,5,0,0,13,3,25,35,57,37,50,73,26,10,309,0,3,9,16,18,6,3,0,0,56,0,3,0,10,6,21,37,23,7,113,0,0,0,13,9,9,6,4,0,44,3,35,25,178,126,196,282,243,64,1158,211,549,473,942,621,709,659,506,237,4907,4095,9255,7947,15958,9197,11094,11921,7274,2168,78909,0,0,0,0,0,0,0,0,0,0,3655,8087,6543,12781,7775,9221,9314,5247,2047,64668,0,6,0,21,0,0,0,0,0,28,0,0,0,0,4,3,5,4,0,18,0,0,0,28,9,8,4,0,0,42,0,4,0,13,3,0,4,0,0,22,0,10,11,40,34,38,36,14,6,185
115,6,100,105,100,71,62,67,22,6,533,27,210,252,515,450,300,134,54,11,1963,4,57,128,495,368,451,293,107,28,1935,3,20,23,159,43,34,63,19,0,364,4,22,23,63,19,9,11,0,0,157,0,4,3,36,60,48,13,19,0,186,35,105,117,138,71,65,36,10,0,586,0,16,23,107,116,102,50,13,0,423,0,12,9,14,30,31,24,13,10,135,0,4,17,53,56,42,16,3,0,193,30,258,274,826,598,594,421,299,103,3389,147,421,379,821,428,336,288,221,83,3113,7422,20547,17813,31378,18399,15257,11728,6282,2000,130838,0,3,8,132,70,60,29,10,3,316,6703,15859,12940,15597,10088,7504,5922,3790,1708,80112,0,7,17,183,73,62,29,0,0,375,0,0,0,14,24,18,7,7,5,73,4,8,13,79,19,22,9,6,3,154,0,4,5,22,29,12,5,0,0,75,5,19,25,76,43,30,16,11,0,217
