SA4_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
111,100682,104289,204973,11095,11746,22842,48702,52672,101377,983,1079,2056,1503,1638,3140,303,313,614,440,425,856,154,182,333,290,279,572,490,501,988,11,12,20,52868,57091,109963,4722,5001,9712,1615,1480,3100,70296,75316,145613,9177,9507,18688,180160,189115,369281
112,63392,66329,129716,10718,11947,22660,21167,23485,44649,1833,2116,3949,5791,6407,12198,231,269,499,367,431,791,112,137,247,231,259,495,174,192,369,5,7,18,29920,33299,63219,2923,3496,6415,1097,1040,2134,44657,49772,94426,10107,10545,20657,118152,126643,244797
113,41203,41871,83073,8464,9289,17749,12606,13691,26297,1103,1153,2255,1145,1082,2224,266,265,532,199,209,403,64,71,133,146,126,277,437,474,903,0,0,0,15951,17066,33021,2894,2667,5556,537,462,999,27840,29482,57321,7155,5892,13046,76200,77246,153446
114,40590,42334,82932,7094,7795,14888,17581,19052,36630,400,439,833,625,656,1279,98,104,201,231,194,432,53,71,126,83,92,176,426,483,906,21,19,43,19519,21110,40632,1329,1424,2757,498,416,914,28435,30751,59190,5782,5109,10892,74812,78197,153012
115,71872,73225,145091,4675,4673,9346,34801,35828,70624,451,480,926,535,545,1080,195,186,385,237,255,490,37,31,71,52,50,93,175,134,313,0,0,0,36470,37509,73980,6113,6633,12748,554,556,1110,47808,49373,97186,3732,3879,7612,123412,126481,249892
116,95858,97687,193549,7329,7684,15013,52246,52365,104610,724,677,1404,835,840,1672,296,310,598,402,365,766,53,48,97,117,86,198,175,167,344,3,0,3,54841,54862,109701,13426,14355,27786,1181,988,2167,76776,77888,154668,11885,10600,22481,184523,186181,370698
117,57441,55179,112617,9766,8900,18665,49957,46757,96706,2418,2094,4515,2251,2127,4379,657,624,1276,1104,934,2030,173,151,326,138,131,273,859,845,1704,3,0,9,57557,53664,111221,24966,25284,50253,1938,1521,3460,94227,89369,183603,11804,9727,21526,163469,154274,317748
118,56007,61418,117427,7144,7526,14672,30036,32352,62389,1204,1330,2534,1190,1291,2480,252,326,581,502,575,1079,59,64,116,90,85,177,422,473,891,9,3,11,33769,36497,70261,13406,14987,28396,966,903,1869,55290,59912,115204,8008,7512,15526,119304,128844,248151
119,159603,166404,326009,14369,14054,28423,61198,60999,122197,849,782,1635,892,790,1682,309,260,575,405,349,752,80,74,158,132,90,225,268,245,509,0,4,9,64135,63593,127730,24221,22177,46400,1962,1637,3596,104689,101456,206146,18237,17962,36203,282527,285835,568356
120,68596,75112,143710,8335,8668,17007,36625,38325,74947,992,1051,2051,942,920,1867,274,286,558,438,441,877,71,77,145,103,91,193,325,373,705,4,8,14,39775,41576,81350,15704,15421,31131,1081,1019,2103,64903,66680,131586,7004,6889,13892,140501,148684,289186
121,103145,112229,215374,11145,12002,23150,50293,53351,103652,1299,1403,2706,1133,1193,2324,363,388,753,564,575,1137,111,118,231,75,71,147,481,473,954,4,4,4,54319,57584,111903,17193,19513,36708,1065,988,2052,83719,90090,173808,6113,7066,13182,192984,209377,402358
122,70824,74510,145337,7964,7932,15892,28926,30271,59196,462,516,975,493,507,1001,104,101,212,212,214,426,28,43,72,41,35,76,133,132,266,0,0,0,30408,31821,62228,7268,7805,15063,785,806,1588,46415,48355,94773,4443,4827,9273,121687,127701,249389
123,76928,78957,155886,6923,7505,14429,37380,39319,76694,354,371,721,656,654,1305,139,131,270,201,186,388,46,52,100,62,49,114,100,117,221,4,0,5,38952,40863,79815,3766,4259,8027,1078,930,2005,50716,53560,104280,7279,7798,15073,134922,140316,275235
124,87923,91077,179002,9709,10265,19975,38805,41207,80014,446,496,936,779,806,1585,132,141,274,195,195,396,74,75,146,79,82,164,158,162,322,3,0,3,40672,43175,83843,3228,3694,6915,1244,1035,2273,54847,58164,113008,9011,9020,18027,151780,158261,310040
125,114149,116095,230245,12533,11965,24503,53398,50596,104000,1150,988,2135,1043,954,2001,438,399,839,606,422,1033,112,98,207,94,72,159,285,275,558,0,6,5,57131,53811,110941,31083,28003,59083,1886,1464,3345,102631,95244,197874,17825,14678,32502,234604,226018,460618
126,46986,50145,97130,4920,5272,10192,25064,25729,50789,582,559,1143,498,569,1069,185,202,393,279,228,511,40,41,80,51,48,105,203,188,387,4,0,3,26914,27566,54476,9878,10872,20754,635,533,1173,42350,44242,86590,3610,3947,7559,92946,98333,191281
127,125745,129045,254791,9035,9468,18504,52376,54001,106377,777,718,1497,1031,913,1944,242,223,461,259,254,517,51,52,97,138,104,248,155,140,299,8,7,12,55036,56417,111452,13608,14712,28325,1424,1278,2703,79115,81876,160990,13495,13041,26537,218354,223972,442321
128,65647,68813,134461,6242,6424,12668,25454,26992,52449,300,276,580,532,511,1042,79,79,162,163,174,342,36,40,73,54,53,102,116,94,209,5,0,5,26739,28217,54960,2472,2836,5313,593,519,1112,36051,37997,74052,3757,4058,7809,105451,110874,216328
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,761,424,1186,221,160,382,1929,1707,3632,110,138,249,225,214,438,30,35,62,37,47,83,14,16,31,19,16,38,33,33,65,0,0,0,2400,2195,4597,373,438,814,56,35,95,3046,2835,5882,2307,1536,3835,6115,4793,10906
