SA4_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
101,125,144,325,313,312,288,94,33,13,1640,3261,3931,10258,10979,12430,10267,2837,361,42,54365,212,302,757,860,1124,1540,1260,498,65,6620,7,30,153,164,133,80,30,4,3,609,318,382,938,877,981,817,227,31,0,4576,23,74,279,371,400,326,61,0,0,1524,742,1318,2924,2359,2363,1916,506,45,0,12177,99,123,301,354,421,402,134,25,0,1853,1566,1037,1734,1469,1708,1695,493,65,5,9785,2029,1045,1533,1122,1124,1127,339,44,0,8363,65,175,547,591,903,968,350,41,6,3639,34,86,211,215,220,173,53,3,4,1011,21,69,266,283,337,274,58,6,0,1310,48,141,292,287,313,248,131,23,3,1498,97,323,1280,1396,1502,1144,492,71,9,6306,99,232,573,652,796,754,227,20,0,3342,101,618,2887,4305,4872,3046,481,24,0,16328,219,471,1482,1993,2190,1777,508,32,0,8687,249,856,2671,2604,3140,3235,795,40,5,13598,155,208,384,340,347,321,108,17,0,1883
102,139,225,458,504,513,354,123,52,11,2385,4961,6507,14060,15840,16786,13154,3024,310,21,74670,62,107,230,212,242,238,109,51,3,1245,3,32,124,207,197,154,26,4,0,760,380,689,1648,1944,2205,1732,343,32,6,8971,21,58,276,356,415,355,50,0,0,1536,984,1902,4064,3988,3380,2432,581,44,3,17381,69,176,492,730,911,728,167,26,0,3300,2420,2181,2775,2468,2669,2232,592,72,3,15419,3769,1681,1572,1271,1145,862,224,33,3,10559,101,250,731,1030,1462,1553,419,55,0,5600,88,184,492,684,620,436,88,13,3,2608,27,254,942,1360,1300,823,184,34,0,4929,44,170,437,541,587,385,149,44,6,2353,107,514,1704,2393,2159,1445,574,95,5,8995,147,391,891,1045,1200,974,266,28,0,4939,71,371,1520,2487,2683,1734,300,15,3,9173,264,851,2503,2872,2902,2327,651,42,0,12405,470,2053,5330,5454,6282,5778,1333,88,0,26789,195,220,423,399,365,272,108,18,4,2000
103,104,125,247,222,243,214,111,37,15,1320,3017,3814,9206,9174,9988,8254,2399,380,53,46295,232,414,957,1201,1493,1739,1463,613,91,8202,58,403,1593,1541,1272,738,93,6,0,5701,314,474,1108,1120,1186,995,242,40,4,5476,14,57,181,259,300,291,38,4,0,1146,561,906,1647,1511,1342,1112,366,27,6,7479,85,170,398,376,410,391,105,12,0,1944,1474,1012,1707,1332,1340,1227,368,60,3,8518,1825,837,1123,822,770,718,264,28,8,6395,68,169,497,619,830,886,363,59,0,3486,27,58,135,154,125,99,27,9,0,636,15,78,256,289,314,210,68,3,0,1237,27,74,196,182,240,173,89,18,4,1004,88,214,769,698,734,585,287,37,0,3417,67,208,480,504,593,595,145,14,0,2610,89,338,1335,1600,1925,1426,277,15,0,7006,202,534,1646,1988,2279,1712,467,53,0,8876,319,1205,3118,2856,3049,2886,748,52,0,14232,130,83,168,144,154,154,50,12,0,901
104,80,89,157,200,173,156,62,21,7,946,1997,2096,5199,5973,6882,6066,1544,129,16,29891,89,173,664,668,610,641,416,133,19,3406,0,14,60,69,81,56,12,0,0,286,111,189,354,393,559,505,132,9,0,2254,10,6,71,124,159,135,18,0,0,523,330,548,1228,1169,1141,988,288,17,0,5704,41,64,157,218,255,204,72,6,0,1015,1128,698,1015,981,1071,1014,279,29,6,6219,1395,662,868,698,705,674,188,19,3,5207,36,94,257,319,449,557,188,22,0,1922,26,24,70,93,105,91,21,0,0,434,8,41,157,199,226,166,51,5,0,853,13,52,139,154,175,187,80,9,0,812,33,98,494,585,576,457,243,23,0,2504,57,117,340,423,528,528,123,11,0,2136,35,175,699,1024,1275,830,134,10,0,4181,93,214,871,1255,1431,1217,322,18,0,5412,145,665,1956,2139,2623,2628,601,35,0,10799,88,54,123,136,184,138,47,12,0,780
105,69,65,170,147,139,136,59,34,0,811,1438,1878,5457,4659,4757,4500,1333,226,24,24269,163,290,809,779,1027,1283,845,315,53,5560,53,192,567,478,440,336,39,3,0,2101,144,165,457,350,291,259,78,17,0,1759,12,21,137,191,162,148,26,0,0,694,240,412,945,652,600,561,171,15,0,3599,56,78,224,187,239,229,71,18,0,1098,699,449,913,696,647,679,208,36,4,4332,755,353,679,450,401,474,157,23,0,3292,36,81,287,286,385,477,207,23,4,1789,20,39,53,54,45,59,22,7,0,294,12,51,153,119,125,101,13,7,0,585,7,22,87,101,90,74,40,3,0,429,38,110,355,312,266,214,112,12,0,1421,32,81,259,247,259,272,76,11,0,1239,37,211,874,805,952,762,193,8,0,3842,105,285,1084,1145,1127,882,264,21,0,4907,169,598,2193,1649,1545,1652,404,29,0,8243,66,55,122,102,113,88,32,4,0,595
106,142,193,400,378,408,256,120,39,12,1938,4601,5755,13438,13383,13590,9910,2220,239,29,63158,140,290,625,609,663,797,588,179,36,3929,136,543,2495,3106,2714,1534,186,12,0,10726,390,684,1862,1706,1854,1410,279,33,3,8214,33,122,415,448,508,430,55,0,0,2004,738,1421,2818,2439,2189,1875,432,38,4,11957,97,233,725,772,709,491,105,30,0,3159,1986,1605,2404,2081,2131,1692,368,52,3,12316,3231,1539,1651,1265,1169,868,245,22,0,9987,83,250,783,1027,1382,1284,452,62,3,5339,54,59,156,130,119,98,30,5,0,657,19,130,601,638,541,346,83,19,3,2382,54,143,326,351,351,268,102,29,0,1629,92,368,1267,1316,1217,924,354,49,0,5586,118,431,1283,1157,1159,852,190,27,0,5224,256,537,1738,1948,2098,1369,240,14,0,8204,202,609,1788,2186,2258,1707,425,30,0,9202,459,1525,3893,3812,4014,3548,758,49,0,18056,202,166,269,224,215,192,61,21,5,1359
107,107,232,447,401,386,261,66,18,0,1923,4564,7481,15074,14901,14889,10543,2139,169,11,69763,31,70,101,91,108,108,69,31,4,606,26,114,648,882,658,377,33,4,0,2749,292,620,1595,1632,2169,1848,302,23,5,8480,24,85,286,358,391,288,39,5,0,1485,1034,1886,3572,2974,2654,1868,380,28,3,14399,56,141,472,571,608,467,100,10,0,2431,1891,2215,2449,2081,2065,1623,392,33,0,12748,3249,2220,1701,1061,889,676,168,15,0,9969,104,334,1086,1403,1661,1429,322,32,0,6374,29,129,360,406,325,164,33,9,0,1457,33,322,1119,1286,1177,602,128,12,3,4694,46,164,379,425,410,281,83,19,4,1824,140,856,2208,2242,1710,1119,406,60,0,8741,107,357,876,970,1037,863,172,18,0,4402,102,565,2135,2821,2702,1780,265,16,0,10394,322,1031,3261,3525,3606,2699,624,49,0,15107,481,2294,5846,5202,5429,4281,963,59,0,24553,224,288,423,381,330,204,69,7,7,1934
108,107,99,202,233,313,258,106,43,16,1384,3105,3076,6940,8138,10109,9557,2412,317,28,43672,116,161,398,420,642,866,628,274,33,3550,3,22,98,132,179,124,16,0,0,582,193,314,670,700,846,831,223,33,0,3811,20,38,208,374,480,391,51,4,0,1556,523,824,1654,1663,1849,1594,432,28,0,8576,55,93,201,251,335,289,89,13,6,1332,1667,974,1425,1459,1682,1633,497,73,5,9420,2141,993,1136,1051,1023,1001,277,42,0,7664,52,101,303,432,742,932,328,42,5,2933,45,34,80,99,104,129,34,4,0,534,18,67,197,267,330,323,71,13,0,1283,36,75,180,214,273,255,117,31,6,1186,44,136,500,693,752,699,347,62,3,3244,73,177,460,597,767,801,215,12,0,3093,44,180,695,1000,1335,1046,206,11,0,4510,146,373,1301,1784,2120,1825,492,30,0,8067,362,1077,2942,3156,4135,4255,978,69,0,16970,117,88,148,169,196,166,80,14,0,976
109,62,71,142,145,176,155,66,28,4,852,1831,2196,5074,5266,5776,5235,1531,209,13,27137,172,312,841,937,1071,1217,796,265,37,5655,0,16,32,52,58,41,7,0,0,208,221,346,871,896,986,853,195,27,0,4395,5,29,90,119,151,149,24,0,0,566,360,639,1235,1006,874,832,245,22,0,5198,45,75,214,243,279,281,99,20,0,1257,934,600,882,783,835,844,258,23,7,5159,1052,509,648,517,549,530,175,28,0,4013,56,114,363,392,569,603,297,41,0,2430,18,37,68,58,67,48,25,5,0,325,5,54,157,180,197,137,26,0,0,748,10,33,107,107,130,93,58,7,0,553,48,129,420,423,408,350,154,25,0,1944,51,94,222,292,364,338,122,13,0,1488,37,156,604,793,974,725,160,14,0,3468,97,281,930,1153,1166,1026,301,17,0,4972,141,652,1867,1668,1774,1777,446,26,0,8359,84,66,79,100,85,98,42,7,0,563
110,100,98,216,216,227,194,104,54,9,1219,2634,3095,7696,7562,8094,7277,2358,387,35,39133,315,570,1520,1578,1889,2234,1709,601,89,10497,11,162,600,543,388,240,50,0,0,1982,245,486,1206,1006,841,629,179,20,0,4611,6,57,121,184,197,202,37,8,0,804,403,613,1343,1069,978,957,298,42,5,5702,73,120,304,331,360,337,92,11,0,1632,1357,820,1245,1089,1202,1091,326,33,3,7169,1512,693,802,663,547,566,201,21,0,4994,62,135,456,527,705,835,348,63,5,3130,19,69,113,84,84,77,35,3,0,477,9,92,255,257,276,179,42,9,0,1119,38,65,176,168,176,125,72,22,0,842,65,218,639,604,636,505,254,37,0,2963,53,162,472,477,563,507,171,17,0,2418,67,225,851,1066,1307,995,210,20,0,4742,182,511,1595,1993,2136,1770,493,42,0,8731,257,844,2605,2200,2371,2473,610,41,0,11402,83,80,137,119,117,104,36,8,0,690
