SA4_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
119,278,745,18,15547,303,97,136,258,133,326,71,183,219,689,1759,4185,32,8,47,22,21,29,13,12,35,136,457,821,12162,3395,2098,11636,4510,11827,2565,6120,4013,15731,2468,76527
120,87,304,16,15393,245,55,28,158,48,136,32,68,43,176,745,1725,26,3,31,14,8,6,6,0,9,24,115,233,9362,1898,619,7753,2241,5558,763,1966,822,3425,939,35343
121,155,638,31,30941,527,102,36,395,100,336,33,105,53,196,1398,3299,34,13,27,24,11,29,5,9,13,29,160,337,17035,2784,617,14178,3118,10404,837,2742,794,3891,1647,58046
122,91,330,18,18278,382,94,25,385,94,187,36,91,35,154,734,2219,17,9,21,20,8,14,5,3,13,17,79,207,9285,2064,435,10799,2370,5284,782,1697,484,2085,860,36150
123,81,163,17,7439,328,63,57,218,105,203,52,100,85,256,986,2441,16,7,27,25,14,15,3,4,15,34,183,346,8792,1882,1021,8513,2880,6666,1344,2560,1406,4410,1274,40734
124,65,146,12,8542,326,69,52,259,130,192,69,80,58,165,1051,2443,31,3,27,18,16,8,6,6,19,30,141,311,9702,2142,810,9686,3174,6430,1308,2274,1035,3406,1274,41242
125,187,549,18,11985,250,55,87,165,75,254,61,137,164,541,1531,3327,20,4,47,17,5,18,4,8,37,87,445,700,11974,2364,1603,8760,3247,11594,1646,4642,2972,12560,2215,63568
126,63,245,9,10637,189,43,21,138,43,108,31,50,28,118,597,1366,31,5,5,8,6,11,6,8,10,13,95,187,7341,1335,468,5835,1469,4887,544,1548,584,2551,754,27323
127,235,719,8,9790,262,70,109,185,101,288,54,160,161,680,1471,3533,24,8,37,23,17,24,9,15,36,169,398,754,9848,2342,1736,8271,3557,10272,1838,5048,3223,17545,2128,65806
128,77,217,7,12458,291,71,41,269,81,144,51,59,39,132,683,1847,18,3,14,20,17,10,5,3,7,13,77,196,7734,1842,480,9471,2444,4049,939,1520,544,2068,797,31884
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
