SA4_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
111,4,169,0,171,..,157,22,175,0,175,..,205,7,209,5,212,..,111,11,120,8,129,..,637,38,674,11,685,..,486,49,541,3,544,..,194,5,202,3,199,..,162,61,222,3,224,..,55,10,67,0,69,..,305,99,404,6,413,..,2053,320,2377,75,2450,..,12146,1708,13852,200,14052,..,561,74,637,7670,8307,168671,12704,1783,14489,7869,191024,175875,..,..,..,..,175875,..,255,3,254,3,256,..,459,97,555,8,567,..,149,4,152,3,155,..,427,90,520,0,519,..,947,292,1243,16,1258,..,67,13,87,0,87,..,1447,399,1844,14,1863,..,141,24,167,0,167,..,290,8,292,3,302,..,456,10,466,10,479,..,464,93,560,0,561,..,202,19,224,3,223,..,103,11,109,0,109,..,308,31,335,0,341,..,301,12,322,3,324,..,237,22,258,3,261,..,115,3,121,0,121,..,206,18,230,3,230,..,60,0,61
112,3,86,0,86,..,50,5,50,0,50,..,83,0,85,0,87,..,32,0,40,0,40,..,246,13,262,0,260,..,545,23,565,0,569,..,20,4,23,0,20,..,144,16,161,0,161,..,22,0,22,0,28,..,79,11,93,0,93,..,1055,123,1187,34,1219,..,5562,468,6033,99,6124,..,367,19,391,9207,9598,108714,5933,489,6423,9305,124435,115252,..,..,..,..,115252,..,83,0,86,0,86,..,52,5,60,0,60,..,245,0,245,4,251,..,94,30,127,5,131,..,217,55,272,4,274,..,14,3,15,0,14,..,318,90,408,11,424,..,34,4,35,0,35,..,460,17,476,8,482,..,615,11,627,11,635,..,88,3,90,3,91,..,16,0,22,0,22,..,27,0,26,0,26,..,65,5,71,0,71,..,69,0,72,0,72,..,279,35,308,3,317,..,20,0,18,0,18,..,18,0,19,0,19,..,13,0,21
113,12,228,0,234,..,29,0,27,0,27,..,199,9,207,0,207,..,144,66,212,0,215,..,591,84,677,7,682,..,128,20,146,0,150,..,101,6,111,0,108,..,46,15,58,0,58,..,36,23,60,0,56,..,74,17,86,0,86,..,1547,423,1965,36,2007,..,6446,1421,7869,111,7976,..,256,32,286,6448,6736,66639,6705,1457,8157,6557,81361,69141,..,..,..,..,69141,..,162,4,167,4,168,..,187,33,218,0,218,..,176,7,175,0,177,..,75,36,114,0,114,..,261,226,484,0,486,..,5,8,14,0,14,..,338,272,616,0,615,..,20,0,24,0,24,..,44,3,48,0,48,..,81,8,89,0,89,..,78,10,88,0,88,..,71,11,79,3,83,..,319,178,495,3,505,..,102,19,124,0,124,..,105,5,112,0,113,..,549,144,687,3,696,..,73,4,75,0,75,..,103,8,109,0,117,..,30,5,31
114,0,79,0,80,..,34,0,35,0,35,..,115,7,120,0,122,..,27,0,31,0,31,..,250,6,258,3,260,..,214,24,232,5,243,..,23,0,25,0,25,..,67,22,88,0,88,..,21,5,30,0,30,..,39,15,51,0,57,..,600,75,676,21,701,..,3715,421,4139,60,4200,..,183,13,199,5173,5367,69347,3900,432,4334,5231,78909,72771,..,..,..,..,72771,..,63,0,67,0,67,..,83,13,89,0,89,..,52,3,54,0,59,..,110,40,155,0,156,..,198,54,249,7,258,..,18,3,21,0,21,..,317,101,422,6,429,..,108,7,117,0,116,..,145,3,149,0,152,..,252,7,255,0,261,..,215,33,243,3,246,..,27,5,33,0,33,..,64,7,70,0,71,..,87,6,87,0,88,..,253,16,265,0,271,..,104,10,111,0,111,..,35,0,35,3,39,..,41,0,38,0,38,..,8,0,8
115,4,471,4,475,..,546,38,581,7,586,..,771,9,785,9,789,..,97,3,103,0,105,..,1884,53,1936,15,1952,..,857,60,920,9,925,..,1702,30,1734,11,1754,..,118,26,145,3,146,..,255,23,284,0,284,..,340,44,382,0,382,..,3049,250,3297,85,3381,..,38490,4402,42890,395,43284,..,485,70,564,3324,3886,83665,38976,4478,43453,3719,130838,82817,..,..,..,..,82817,..,584,7,592,4,598,..,2110,167,2274,8,2285,..,17,0,17,0,17,..,3507,841,4346,26,4374,..,7530,2508,10038,101,10139,..,310,68,379,3,381,..,11342,3416,14766,130,14891,..,384,32,414,3,420,..,222,0,229,0,229,..,281,3,285,0,288,..,553,58,615,0,616,..,575,26,603,0,605,..,845,55,903,9,913,..,3096,136,3231,20,3250,..,362,28,392,6,398,..,1443,124,1571,8,1572,..,1191,53,1239,5,1248,..,1225,48,1274,9,1279,..,560,20,579
116,93,3491,26,3515,..,771,66,842,12,855,..,6481,209,6694,36,6737,..,421,30,452,0,454,..,11079,398,11475,78,11557,..,1268,168,1437,4,1447,..,3984,312,4301,58,4354,..,183,51,240,3,244,..,1042,219,1260,12,1269,..,508,140,649,6,652,..,10743,1669,12408,288,12697,..,81810,8845,90659,971,91630,..,1186,255,1439,11519,12954,95523,82995,9100,92093,12487,200107,94318,..,..,..,..,94318,..,251,6,252,0,252,..,4840,1039,5872,43,5912,..,87,0,88,0,88,..,1391,683,2082,4,2084,..,2561,1309,3869,29,3901,..,143,46,191,3,194,..,4102,2037,6142,37,6177,..,611,99,710,9,713,..,340,19,362,6,365,..,204,12,212,0,210,..,850,178,1031,4,1032,..,2089,181,2271,20,2295,..,4276,472,4748,50,4794,..,8399,530,8935,64,8995,..,2022,255,2269,23,2295,..,8527,958,9486,84,9573,..,1385,75,1458,3,1462,..,3692,451,4141,57,4201,..,1526,94,1621
117,8,507,7,511,..,3299,313,3615,28,3639,..,655,8,665,4,672,..,634,78,714,3,716,..,5086,410,5496,44,5541,..,3613,325,3942,39,3980,..,355,8,363,6,364,..,1743,956,2696,17,2716,..,721,136,856,6,860,..,1829,548,2379,22,2401,..,3550,570,4130,94,4224,..,47361,7612,54977,469,55441,..,740,169,900,10807,11713,103357,48096,7779,55872,11278,170509,90425,..,..,..,..,90425,..,106,0,106,0,106,..,1207,225,1433,5,1445,..,103,3,106,0,106,..,3613,1111,4722,34,4762,..,10484,2372,12860,73,12933,..,516,136,650,3,651,..,14615,3615,18228,115,18350,..,290,33,321,0,327,..,1250,38,1288,10,1303,..,685,13,701,5,706,..,2496,894,3387,20,3407,..,720,88,812,3,811,..,113,6,114,0,114,..,1037,16,1052,8,1056,..,270,15,287,0,287,..,152,4,161,0,158,..,166,4,174,0,174,..,169,12,181,8,185,..,178,3,178
118,3,193,0,197,..,884,113,999,10,1006,..,287,21,304,5,311,..,169,3,172,0,172,..,1531,143,1673,10,1683,..,2236,172,2408,28,2435,..,119,3,119,0,125,..,202,49,254,0,253,..,191,22,208,0,211,..,335,52,383,0,383,..,2971,221,3189,60,3252,..,25161,2406,27562,251,27814,..,499,40,542,7373,7915,90346,25654,2451,28106,7626,126084,95103,..,..,..,..,95103,..,110,0,110,4,110,..,579,67,647,9,655,..,43,4,46,0,51,..,1882,435,2315,16,2333,..,3216,755,3976,27,4004,..,207,45,253,0,253,..,5306,1240,6547,38,6592,..,219,29,245,3,250,..,2181,90,2273,20,2290,..,885,23,910,7,913,..,2602,375,2981,20,2993,..,198,18,208,0,208,..,53,3,59,0,59,..,347,6,356,0,359,..,91,3,91,0,94,..,75,6,78,0,78,..,84,0,85,0,88,..,65,0,67,0,66,..,66,0,70
119,32,1173,18,1194,..,2878,365,3242,45,3286,..,1924,79,2004,26,2027,..,563,103,668,7,677,..,6515,578,7090,91,7181,..,3246,429,3669,27,3699,..,489,22,516,9,521,..,703,227,932,11,944,..,785,142,925,6,934,..,9212,3582,12791,95,12882,..,6582,1577,8156,271,8425,..,137840,30051,167891,1527,169416,..,1617,469,2082,17116,19197,112991,139455,30517,169974,18638,301606,108356,..,..,..,..,108356,..,86,0,90,3,95,..,30543,5767,36311,265,36574,..,86,3,83,0,86,..,10450,5917,16370,90,16460,..,14367,8575,22942,172,23112,..,667,385,1052,3,1050,..,25487,14880,40366,261,40628,..,1076,180,1259,3,1264,..,584,29,619,3,622,..,336,11,342,3,350,..,14035,3151,17181,85,17267,..,4567,702,5272,54,5321,..,275,34,313,0,315,..,2001,115,2119,13,2128,..,7152,406,7560,62,7616,..,588,66,649,10,660,..,199,10,206,0,210,..,3343,419,3762,40,3802,..,418,27,446
120,4,497,8,501,..,570,40,614,9,618,..,597,18,615,4,618,..,181,16,206,0,202,..,1835,88,1919,22,1940,..,1714,190,1905,27,1928,..,1471,60,1533,16,1548,..,420,202,622,4,629,..,480,48,532,6,542,..,1581,273,1855,16,1870,..,3436,475,3910,122,4038,..,49642,9427,59073,579,59650,..,658,158,816,6248,7062,81792,50299,9589,59887,6823,148502,82962,..,..,..,..,82962,..,69,0,73,0,71,..,2937,396,3331,22,3350,..,34,0,34,0,34,..,5095,1757,6851,46,6898,..,9930,4352,14282,78,14361,..,459,196,648,6,654,..,15477,6303,21781,127,21913,..,513,62,576,0,586,..,540,12,552,10,561,..,438,8,441,4,447,..,2590,722,3311,13,3321,..,409,24,433,5,434,..,240,8,250,3,254,..,1525,72,1598,11,1604,..,3506,106,3612,13,3621,..,275,20,295,4,298,..,161,8,170,0,173,..,396,34,435,9,442,..,320,20,334
121,14,614,5,622,..,635,43,676,5,685,..,741,21,766,10,777,..,168,14,182,4,189,..,2149,94,2243,21,2268,..,1912,103,2017,26,2046,..,759,13,768,4,773,..,526,160,688,4,693,..,235,8,243,0,243,..,577,90,667,10,677,..,3825,372,4198,140,4334,..,53701,7460,61158,668,61821,..,692,118,813,5685,6500,135851,54391,7578,61971,6353,204179,138576,..,..,..,..,138576,..,548,4,554,5,561,..,893,81,970,9,972,..,8,0,8,0,8,..,8722,1841,10562,51,10607,..,16849,5122,21972,162,22131,..,602,160,763,0,759,..,26178,7116,33297,213,33509,..,366,34,400,4,405,..,1140,24,1161,23,1180,..,990,30,1015,7,1027,..,780,65,840,6,845,..,384,25,402,0,405,..,318,18,331,0,335,..,2513,100,2615,13,2628,..,1270,81,1355,14,1369,..,543,35,583,0,583,..,517,17,534,3,533,..,459,22,483,9,486,..,585,21,603
122,4,157,0,157,..,165,17,177,0,177,..,295,7,308,0,311,..,38,0,38,6,41,..,653,28,687,3,689,..,1370,82,1451,22,1473,..,52,4,55,0,55,..,177,39,213,4,216,..,86,13,98,0,98,..,176,39,219,0,219,..,2861,393,3252,69,3325,..,16954,1801,18750,228,18975,..,451,61,506,3965,4477,105476,17400,1856,19259,4194,128929,107883,..,..,..,..,107883,..,277,6,277,0,277,..,212,14,231,3,234,..,22,0,21,0,21,..,769,208,973,6,972,..,1483,506,1982,10,1998,..,76,11,90,0,90,..,2322,724,3045,12,3057,..,358,50,406,0,407,..,1280,32,1313,18,1331,..,1194,35,1233,14,1244,..,458,40,496,6,506,..,52,3,52,0,52,..,40,0,40,0,45,..,235,10,246,0,246,..,393,23,414,0,414,..,264,27,287,0,288,..,18,0,18,0,18,..,28,0,28,0,28,..,20,0,20
123,28,656,5,660,..,395,24,421,4,425,..,1223,48,1270,9,1275,..,180,9,192,0,194,..,2430,109,2544,16,2559,..,1521,192,1716,16,1731,..,428,20,444,5,451,..,235,78,309,3,311,..,202,28,227,0,227,..,682,177,859,15,872,..,3991,651,4644,93,4734,..,32426,3644,36070,372,36444,..,746,117,866,6756,7621,102112,33176,3759,36934,7125,146172,103908,..,..,..,..,103908,..,162,0,167,0,166,..,3564,634,4198,26,4218,..,58,0,58,0,59,..,516,240,754,6,760,..,990,472,1459,8,1464,..,100,28,126,0,128,..,1605,733,2341,15,2355,..,447,52,507,4,511,..,253,6,266,4,265,..,208,6,218,3,223,..,631,73,703,12,709,..,3404,374,3783,26,3809,..,183,22,206,6,207,..,2089,138,2225,13,2238,..,1931,225,2153,45,2200,..,957,144,1101,16,1115,..,269,13,282,0,285,..,1190,84,1277,7,1282,..,681,47,727
124,21,718,3,720,..,165,6,175,9,182,..,1181,33,1212,8,1217,..,123,10,128,5,137,..,2172,70,2234,21,2258,..,797,68,868,13,876,..,435,29,459,3,464,..,186,44,233,5,236,..,338,56,397,7,401,..,250,50,299,6,304,..,3822,490,4309,93,4403,..,21380,2285,23670,288,23954,..,508,93,599,8384,8985,130260,21892,2379,24271,8669,163198,133456,..,..,..,..,133456,..,100,0,103,3,100,..,1790,243,2030,15,2049,..,144,0,148,0,148,..,375,139,511,0,516,..,863,328,1189,17,1207,..,55,11,73,0,73,..,1297,483,1774,18,1792,..,487,61,549,8,552,..,281,16,295,3,297,..,383,8,390,4,400,..,627,112,741,3,740,..,304,35,337,4,340,..,516,61,576,5,578,..,1257,77,1330,7,1337,..,535,76,615,7,620,..,1432,194,1624,12,1639,..,318,23,338,3,343,..,573,61,641,7,645,..,171,11,181
125,39,1174,13,1181,..,894,70,962,14,976,..,1798,48,1845,15,1860,..,367,49,414,3,418,..,4192,209,4397,43,4436,..,1552,253,1813,26,1838,..,6051,502,6554,72,6620,..,329,147,473,0,473,..,3118,820,3945,32,3978,..,3739,1250,4982,41,5025,..,15249,3012,18256,374,18633,..,121459,27408,148873,1441,150314,..,1591,522,2113,17089,19206,82065,123053,27927,150985,18535,251582,77657,..,..,..,..,77657,..,101,0,101,0,100,..,20448,4080,24528,156,24684,..,49,0,49,0,49,..,8134,4132,12264,43,12312,..,12691,7783,20472,180,20649,..,671,385,1061,7,1065,..,21498,12297,33795,230,34023,..,916,175,1087,4,1091,..,342,13,354,3,361,..,223,7,234,5,235,..,1251,342,1592,15,1608,..,1517,126,1638,15,1654,..,3110,351,3455,20,3477,..,6098,359,6457,46,6499,..,6048,288,6338,39,6379,..,2249,219,2469,18,2494,..,726,39,766,5,775,..,3503,390,3891,50,3937,..,1426,89,1518
126,9,470,3,477,..,642,49,685,7,694,..,614,15,633,5,635,..,145,11,162,0,157,..,1866,84,1946,17,1963,..,773,54,819,10,828,..,876,18,893,16,908,..,238,60,293,7,303,..,176,11,181,0,182,..,583,64,643,12,656,..,2923,396,3317,107,3423,..,38672,6782,45459,484,45948,..,380,76,462,3414,3872,48561,39057,6860,45918,3898,98378,47937,..,..,..,..,47937,..,73,0,74,0,77,..,1183,132,1313,6,1322,..,3,0,7,0,7,..,6397,1689,8088,54,8142,..,11589,3919,15509,122,15628,..,411,151,563,0,564,..,18398,5759,24156,178,24337,..,226,29,253,3,255,..,238,6,246,3,244,..,227,6,240,3,244,..,689,96,785,3,790,..,494,23,515,5,526,..,231,16,249,0,252,..,1691,52,1744,8,1753,..,479,11,492,5,497,..,336,21,360,3,360,..,442,15,457,9,462,..,477,23,497,3,503,..,396,12,402
127,21,901,4,911,..,590,66,655,13,668,..,1708,57,1762,12,1779,..,285,48,332,7,338,..,3464,186,3656,39,3689,..,4089,776,4862,44,4910,..,652,34,682,9,696,..,455,214,673,7,682,..,1269,230,1500,11,1509,..,17055,8020,25079,180,25253,..,19802,5887,25687,285,25972,..,104270,29163,133431,1157,134581,..,1819,555,2380,12889,15268,85085,106086,29721,135807,14041,234934,80512,..,..,..,..,80512,..,78,0,81,0,81,..,17758,6114,23878,158,24032,..,43,0,51,0,45,..,3061,2248,5306,34,5346,..,2329,1725,4057,24,4080,..,1265,728,1984,11,1999,..,6656,4700,11353,70,11418,..,1799,418,2214,11,2229,..,328,20,347,0,353,..,188,12,203,3,206,..,1773,319,2091,14,2099,..,1137,102,1236,14,1256,..,264,24,293,3,295,..,4977,317,5296,25,5324,..,1325,145,1471,13,1486,..,1053,129,1184,19,1198,..,216,13,223,4,231,..,2068,181,2244,16,2264,..,794,49,851
128,9,137,0,137,..,148,10,153,0,160,..,158,8,165,5,167,..,29,0,29,0,25,..,463,18,483,9,491,..,813,62,874,13,893,..,42,0,43,0,43,..,157,30,189,0,188,..,96,5,100,0,100,..,225,37,260,4,268,..,1140,167,1311,53,1363,..,12880,1513,14399,177,14575,..,309,15,326,3390,3719,93960,13187,1537,14725,3571,112258,96269,..,..,..,..,96269,..,132,3,133,0,133,..,1054,103,1155,6,1157,..,24,0,24,0,24,..,945,280,1227,7,1231,..,1544,526,2066,9,2080,..,93,22,116,0,116,..,2586,830,3410,17,3429,..,303,29,337,7,343,..,328,8,328,0,334,..,365,3,370,4,374,..,1983,210,2194,14,2207,..,64,4,68,0,68,..,79,5,85,0,85,..,204,9,214,0,214,..,122,5,128,0,129,..,66,6,73,0,69,..,34,0,33,0,33,..,56,0,55,0,55,..,24,0,32
197,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
199,0,6,0,6,..,12,0,18,0,18,..,7,0,7,0,7,..,16,0,16,0,16,..,44,0,45,0,45,..,32,6,36,0,36,..,3,0,3,0,4,..,6,0,8,0,8,..,3,3,5,0,5,..,13,9,18,0,18,..,88,17,103,3,103,..,483,74,564,11,576,..,21,3,23,2245,2269,3530,502,79,584,2261,6375,2889,..,..,..,..,2889,..,5,0,5,0,5,..,33,4,39,0,37,..,7,0,7,0,14,..,22,4,26,0,26,..,69,27,96,0,99,..,8,0,8,0,8,..,101,30,131,0,131,..,4,0,5,0,5,..,32,0,27,0,27,..,12,0,12,0,12,..,13,0,15,0,15,..,5,0,5,0,5,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,5,0,5,..,3,0,9,0,9,..,0,0,4,0,4,..,6,0,8,0,8,..,8,0,8
