region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL113012,3809,3875,7684,730,799,1529,888,1056,1944,14,12,26,54,43,97,3,0,3,9,7,16,0,0,0,3,5,8,4,5,9,0,0,0,975,1128,2103,42,26,68,32,22,54,1779,1975,3754,289,314,603,5877,6164,12041
UCL113013,3049,3189,6238,805,818,1623,733,811,1544,3,8,11,49,34,83,6,7,13,10,17,27,5,9,14,0,0,0,3,3,6,0,3,3,809,892,1701,58,50,108,24,15,39,1696,1775,3471,365,319,684,5110,5283,10393
UCL113014,4448,4735,9183,744,817,1561,1727,1835,3562,54,61,115,141,143,284,21,19,40,37,35,72,8,5,13,10,7,17,19,14,33,0,0,0,2017,2119,4136,161,163,324,44,36,80,2966,3135,6101,368,354,722,7782,8224,16006
UCL113015,2569,2483,5052,899,988,1887,827,809,1636,39,20,59,134,123,257,18,12,30,51,37,88,3,4,7,21,14,35,10,5,15,0,0,0,1103,1024,2127,140,135,275,28,36,64,2170,2183,4353,370,317,687,5109,4983,10092
UCL113016,2376,2677,5053,812,857,1669,1023,1142,2165,53,55,108,102,101,203,31,28,59,25,35,60,12,7,19,20,21,41,33,36,69,0,0,0,1299,1425,2724,165,161,326,28,23,51,2304,2466,4770,355,281,636,5035,5424,10459
UCL113017,2497,2667,5164,805,883,1688,632,670,1302,26,26,52,63,60,123,4,4,8,19,26,45,5,9,14,0,8,8,9,12,21,0,0,0,758,815,1573,64,58,122,17,23,40,1644,1779,3423,351,343,694,4492,4789,9281
UCL113018,3334,3542,6876,789,829,1618,1120,1179,2299,39,22,61,93,105,198,19,22,41,14,14,28,10,4,14,15,13,28,10,12,22,0,0,0,1320,1371,2691,53,76,129,32,18,50,2194,2294,4488,392,385,777,5920,6221,12141
UCL113019,3385,3421,6806,1149,1199,2348,881,865,1746,56,51,107,298,272,570,23,16,39,82,76,158,23,20,43,13,20,33,8,12,20,0,0,0,1384,1332,2716,166,165,331,27,17,44,2726,2713,5439,348,275,623,6459,6409,12868
UCL113020,4479,4902,9381,1348,1633,2981,1159,1347,2506,31,33,64,118,139,257,3,4,7,25,20,45,11,14,25,14,8,22,10,18,28,0,0,0,1371,1583,2954,71,96,167,57,72,129,2847,3384,6231,534,567,1101,7860,8853,16713
UCL113021,3398,3677,7075,762,907,1669,818,874,1692,28,47,75,56,51,107,7,8,15,13,12,25,4,7,11,6,9,15,74,82,156,0,0,0,1006,1090,2096,50,54,104,23,18,41,1841,2069,3910,279,262,541,5518,6008,11526
UCL114001,1925,2063,3988,421,479,900,600,586,1186,29,38,67,72,83,155,0,7,7,14,11,25,3,8,11,12,12,24,17,12,29,0,0,0,747,757,1504,25,26,51,12,15,27,1205,1277,2482,216,242,458,3346,3582,6928
UCL114002,2361,2546,4907,720,850,1570,593,652,1245,17,19,36,128,158,286,14,14,28,11,17,28,7,9,16,4,6,10,4,7,11,0,0,0,778,882,1660,25,30,55,37,35,72,1560,1797,3357,318,337,655,4239,4680,8919
UCL114003,1670,1784,3454,373,408,781,379,396,775,23,31,54,41,42,83,5,7,12,12,3,15,3,4,7,0,3,3,64,70,134,0,0,0,527,556,1083,35,58,93,22,29,51,957,1051,2008,265,155,420,2892,2990,5882
UCL114004,1542,1639,3181,410,497,907,283,329,612,21,12,33,36,37,73,4,11,15,9,13,22,0,0,0,0,0,0,27,31,58,0,0,0,380,433,813,14,20,34,16,9,25,820,959,1779,164,136,300,2526,2734,5260
UCL114005,1609,1702,3311,337,346,683,140,145,285,194,232,426,29,36,65,7,7,14,10,11,21,0,0,0,0,0,0,6,6,12,0,0,0,386,437,823,23,30,53,13,14,27,759,827,1586,123,128,251,2491,2657,5148
UCL114006,2151,2308,4459,583,625,1208,533,511,1044,18,16,34,43,47,90,3,0,3,7,10,17,0,0,0,0,4,4,21,16,37,0,0,0,625,604,1229,26,26,52,16,10,26,1250,1265,2515,316,322,638,3717,3895,7612
UCL114007,1759,1875,3634,473,536,1009,255,298,553,93,119,212,30,34,64,9,13,22,9,7,16,9,4,13,6,6,12,4,3,7,0,0,0,415,484,899,30,32,62,23,20,43,941,1072,2013,192,183,375,2892,3130,6022
UCL114008,1804,1885,3689,552,640,1192,389,456,845,21,20,41,45,48,93,6,10,16,5,0,5,0,0,0,4,0,4,18,16,34,0,0,0,488,550,1038,24,27,51,17,15,32,1081,1232,2313,162,159,321,3047,3276,6323
UCL114009,1277,1471,2748,456,518,974,231,257,488,0,0,0,121,132,253,3,3,6,3,4,7,0,3,3,3,0,3,7,4,11,0,0,0,368,403,771,15,13,28,19,13,32,858,947,1805,130,139,269,2265,2557,4822
UCL114010,1977,2036,4013,584,662,1246,545,590,1135,11,18,29,78,100,178,7,3,10,5,5,10,7,6,13,4,4,8,3,0,3,0,0,0,660,726,1386,41,33,74,12,9,21,1297,1430,2727,265,285,550,3539,3751,7290
UCL114011,1677,1675,3352,277,294,571,429,485,914,9,13,22,9,12,21,0,3,3,10,8,18,4,3,7,0,0,0,4,7,11,0,0,0,465,531,996,55,57,112,6,5,11,803,887,1690,106,105,211,2586,2667,5253
UCL114012,2245,2467,4712,735,854,1589,611,668,1279,10,16,26,140,173,313,7,7,14,9,8,17,0,3,3,8,7,15,5,4,9,0,0,0,790,886,1676,81,84,165,18,9,27,1624,1833,3457,265,197,462,4134,4497,8631
UCL114013,1720,1841,3561,542,588,1130,379,407,786,38,23,61,15,30,45,6,5,11,4,15,19,0,6,6,3,0,3,7,12,19,0,0,0,452,498,950,49,28,77,14,16,30,1057,1130,2187,229,280,509,3006,3251,6257
UCL114014,1438,1521,2959,311,321,632,462,519,981,45,64,109,76,112,188,11,13,24,18,18,36,6,9,15,9,8,17,6,7,13,0,0,0,633,750,1383,89,102,191,15,13,28,1048,1186,2234,109,95,204,2595,2802,5397
UCL114015,1995,2017,4012,463,501,964,742,794,1536,41,42,83,127,123,250,30,37,67,12,17,29,8,7,15,63,72,135,21,22,43,0,0,0,1044,1114,2158,99,90,189,16,15,31,1622,1720,3342,146,128,274,3763,3865,7628
UCL114016,1622,1757,3379,451,533,984,448,516,964,218,211,429,38,40,78,10,11,21,11,12,23,9,13,22,4,0,4,85,92,177,0,0,0,823,895,1718,57,59,116,17,20,37,1348,1507,2855,164,185,349,3134,3449,6583
UCL114017,1763,1765,3528,582,647,1229,457,485,942,3,13,16,95,91,186,6,7,13,4,4,8,0,5,5,6,5,11,3,0,3,0,0,0,574,610,1184,59,65,124,23,10,33,1238,1332,2570,487,459,946,3488,3556,7044
UCL114018,1836,2029,3865,411,426,837,757,812,1569,13,17,30,31,41,72,3,5,8,3,3,6,5,11,16,0,0,0,16,18,34,0,0,0,828,907,1735,63,66,129,8,4,12,1310,1403,2713,144,111,255,3290,3543,6833
UCL114019,2166,2300,4466,746,831,1577,921,955,1876,13,11,24,88,103,191,8,7,15,17,14,31,12,19,31,3,3,6,3,3,6,0,0,0,1065,1115,2180,72,79,151,25,16,41,1908,2041,3949,375,295,670,4449,4636,9085
UCL114020,2042,2271,4313,440,480,920,686,822,1508,21,27,48,216,245,461,12,7,19,9,16,25,4,9,13,7,3,10,9,5,14,0,0,0,964,1134,2098,44,58,102,19,24,43,1467,1696,3163,213,218,431,3722,4185,7907
UCL114021,1571,1731,3302,350,389,739,529,590,1119,26,30,56,86,98,184,7,4,11,3,5,8,8,4,12,3,4,7,3,12,15,0,0,0,665,747,1412,21,31,52,21,17,38,1057,1184,2241,164,181,345,2792,3096,5888
UCL114022,1482,1581,3063,485,507,992,334,362,696,3,6,9,49,49,98,8,3,11,0,5,5,3,3,6,3,3,6,3,8,11,0,0,0,403,439,842,23,35,58,13,8,21,924,989,1913,223,200,423,2629,2770,5399
UCL114023,1028,1072,2100,329,320,649,596,670,1266,32,43,75,316,341,657,3,5,8,10,15,25,9,8,17,8,3,11,3,10,13,0,0,0,977,1095,2072,64,75,139,14,18,32,1384,1508,2892,103,119,222,2515,2699,5214
UCL114024,1196,1321,2517,354,412,766,418,473,891,25,18,43,48,50,98,12,12,24,5,0,5,7,8,15,3,6,9,11,9,20,0,0,0,529,576,1105,49,44,93,8,13,21,940,1045,1985,192,179,371,2328,2545,4873
UCL114025,1272,1358,2630,322,314,636,385,459,844,8,8,16,44,57,101,0,0,0,13,11,24,5,4,9,4,0,4,0,4,4,0,0,0,459,543,1002,66,68,134,23,41,64,870,966,1836,127,119,246,2269,2443,4712
UCL114026,2338,2507,4845,541,599,1140,829,924,1753,25,35,60,52,62,114,4,6,10,6,12,18,12,10,22,15,6,21,38,36,74,3,4,7,984,1095,2079,18,28,46,26,22,48,1569,1744,3313,247,248,495,4154,4499,8653
UCL114027,1542,1516,3058,237,234,471,587,625,1212,8,3,11,16,25,41,5,0,5,8,7,15,3,4,7,3,0,3,8,0,8,0,0,0,638,664,1302,17,23,40,13,9,22,905,930,1835,89,79,168,2536,2525,5061
UCL114028,1641,1680,3321,431,467,898,325,370,695,33,31,64,38,35,73,0,3,3,5,3,8,3,5,8,3,4,7,20,23,43,0,0,0,427,474,901,83,77,160,14,20,34,955,1038,1993,168,165,333,2764,2883,5647
UCL114029,1437,1571,3008,424,495,919,611,717,1328,8,17,25,49,59,108,3,3,6,8,11,19,10,10,20,10,7,17,0,4,4,0,0,0,699,828,1527,19,18,37,10,15,25,1152,1356,2508,159,200,359,2748,3127,5875
UCL114030,1422,1572,2994,479,496,975,413,430,843,46,52,98,169,201,370,6,4,10,4,8,12,0,0,0,5,8,13,7,7,14,3,0,3,653,710,1363,34,44,78,13,18,31,1179,1268,2447,158,158,316,2759,2998,5757
UCL114031,545,535,1080,80,75,155,43,44,87,177,174,351,7,4,11,3,3,6,0,3,3,3,0,3,3,3,6,3,3,6,0,0,0,239,234,473,5,8,13,7,3,10,331,320,651,38,32,70,914,887,1801
UCL114032,1344,1418,2762,328,386,714,254,290,544,21,26,47,42,53,95,11,6,17,4,9,13,8,4,12,7,6,13,220,241,461,6,0,6,573,635,1208,43,50,93,17,19,36,961,1090,2051,173,159,332,2478,2667,5145
UCL114033,1626,1897,3523,584,633,1217,416,505,921,18,19,37,31,31,62,9,11,20,4,8,12,7,4,11,0,0,0,31,44,75,0,0,0,516,622,1138,27,34,61,16,13,29,1143,1302,2445,211,214,425,2980,3413,6393
UCL115001,528,491,1019,103,96,199,169,175,344,6,0,6,17,6,23,0,0,0,3,6,9,0,0,0,0,0,0,4,0,4,0,0,0,199,187,386,9,13,22,0,0,0,311,296,607,40,42,82,879,829,1708
UCL115002,1180,1487,2667,284,356,640,415,502,917,12,14,26,79,99,178,3,4,7,3,3,6,3,6,9,3,3,6,10,8,18,0,0,0,528,639,1167,29,48,77,9,10,19,850,1053,1903,64,72,136,2094,2612,4706
UCL115003,715,729,1444,178,164,342,301,350,651,10,4,14,26,21,47,3,4,7,7,6,13,4,0,4,6,4,10,7,5,12,0,0,0,364,394,758,21,22,43,6,3,9,569,583,1152,64,62,126,1348,1374,2722
UCL115004,475,468,943,25,17,42,141,137,278,3,0,3,3,8,11,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,150,148,298,9,8,17,3,0,3,187,173,360,13,22,35,675,663,1338
UCL115005,397,413,810,65,80,145,129,116,245,11,16,27,23,34,57,0,0,0,4,0,4,3,3,6,3,0,3,0,3,3,0,0,0,173,172,345,7,12,19,4,0,4,249,264,513,56,45,101,702,722,1424
UCL115006,341,324,665,68,84,152,37,42,79,22,27,49,3,3,6,3,3,6,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,68,78,146,6,3,9,3,3,6,145,168,313,63,43,106,549,535,1084
UCL115007,343,367,710,78,97,175,134,173,307,21,14,35,43,34,77,0,0,0,0,6,6,0,3,3,0,3,3,0,0,0,0,0,0,198,233,431,15,20,35,5,0,5,296,350,646,20,20,40,659,737,1396
UCL115008,956,936,1892,82,75,157,295,341,636,7,3,10,5,3,8,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,313,347,660,5,4,9,6,11,17,406,437,843,63,65,128,1425,1438,2863
UCL115009,311,330,641,53,84,137,26,31,57,64,83,147,7,12,19,3,0,3,3,3,6,3,0,3,0,0,0,3,0,3,0,0,0,109,129,238,9,4,13,0,0,0,171,217,388,35,31,66,517,578,1095
UCL115010,422,402,824,84,75,159,19,23,42,125,128,253,10,12,22,0,0,0,0,0,0,0,5,5,5,0,5,6,4,10,0,0,0,165,172,337,9,11,20,0,0,0,258,258,516,28,32,60,708,692,1400
UCL115011,334,370,704,52,70,122,86,76,162,0,3,3,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,97,196,7,3,10,3,3,6,161,173,334,30,25,55,525,568,1093
UCL115012,394,418,812,79,84,163,108,129,237,0,3,3,5,6,11,3,7,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,120,145,265,8,3,11,0,4,4,207,236,443,39,23,62,640,677,1317
UCL115013,324,285,609,72,84,156,45,61,106,5,5,10,8,8,16,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,74,136,9,4,13,3,0,3,146,162,308,24,26,50,494,473,967
UCL115014,1031,1140,2171,266,347,613,284,328,612,24,20,44,15,19,34,0,7,7,9,5,14,0,0,0,0,0,0,24,20,44,0,0,0,356,399,755,12,24,36,0,5,5,634,775,1409,113,138,251,1778,2053,3831
UCL115015,643,739,1382,213,287,500,249,326,575,27,26,53,31,38,69,4,10,14,6,4,10,5,7,12,10,8,18,0,3,3,0,0,0,332,422,754,32,38,70,12,11,23,589,758,1347,51,55,106,1283,1552,2835
UCL115016,398,381,779,105,109,214,116,106,222,30,27,57,17,14,31,0,0,0,3,3,6,4,0,4,0,0,0,9,16,25,0,0,0,179,166,345,3,7,10,6,3,9,293,285,578,25,28,53,716,694,1410
UCL115017,394,470,864,116,145,261,171,198,369,6,7,13,4,3,7,0,0,0,6,3,9,0,0,0,0,0,0,0,7,7,0,0,0,187,218,405,15,13,28,4,0,4,322,376,698,24,24,48,740,870,1610
UCL115018,306,350,656,65,81,146,78,79,157,3,3,6,12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,96,189,7,5,12,4,6,10,169,188,357,18,12,30,493,550,1043
UCL115019,976,1084,2060,190,199,389,410,488,898,9,11,20,17,26,43,4,5,9,7,8,15,5,6,11,0,5,5,7,0,7,0,0,0,459,549,1008,19,37,56,5,8,13,673,793,1466,297,270,567,1946,2147,4093
