region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
UCL115056,292,28,9,3,0,332,453,3,10,0,0,466,18,3,0,0,0,21,26,3,0,0,0,29,497,9,10,0,0,516,30,3,0,0,0,33,819,40,19,3,0,881
UCL115057,300,35,46,21,0,402,589,30,55,20,0,694,34,3,3,3,0,43,24,0,9,0,0,33,647,33,67,23,0,770,42,4,4,0,0,50,989,72,117,44,0,1222
UCL115058,50,47,3,0,0,100,431,45,3,0,0,479,14,3,0,0,0,17,23,3,0,0,0,26,468,51,3,0,0,522,5,8,0,0,0,13,523,106,6,0,0,635
UCL115059,191,110,118,32,0,451,403,111,80,18,0,612,20,10,3,0,0,33,18,9,14,0,0,41,441,130,97,18,0,686,30,7,8,3,0,48,662,247,223,53,0,1185
UCL115060,89,83,22,3,0,197,202,94,45,4,0,345,16,8,0,0,0,24,7,4,5,3,0,19,225,106,50,7,0,388,16,10,4,0,0,30,330,199,76,10,0,615
UCL115061,234,21,30,3,0,288,383,5,33,5,0,426,26,0,0,0,0,26,16,0,5,0,0,21,425,5,38,5,0,473,29,0,5,0,0,34,688,26,73,8,0,795
UCL115062,87,0,17,8,0,112,390,4,27,4,0,425,18,0,0,0,0,18,19,3,10,0,0,32,427,7,37,4,0,475,17,0,5,11,0,33,531,7,59,23,0,620
UCL115063,99,7,3,0,0,109,189,23,0,0,0,212,12,3,0,0,0,15,13,4,0,0,0,17,214,30,0,0,0,244,10,0,0,0,0,10,323,37,3,0,0,363
UCL115064,51,0,0,0,0,51,290,0,0,3,0,293,7,0,0,0,0,7,8,0,0,0,0,8,305,0,0,3,0,308,17,0,0,0,0,17,373,0,0,3,0,376
UCL115065,47,4,3,0,0,54,254,22,18,0,0,294,13,0,0,0,0,13,6,0,3,0,0,9,273,22,21,0,0,316,7,0,0,0,0,7,327,26,24,0,0,377
UCL115066,168,20,59,6,0,253,921,61,32,8,0,1022,42,5,4,0,0,51,32,4,4,0,0,40,995,70,40,8,0,1113,28,4,5,0,0,37,1191,94,104,14,0,1403
UCL115067,383,4,46,4,0,437,410,0,44,10,0,464,33,0,0,0,0,33,24,0,10,0,0,34,467,0,54,10,0,531,40,0,9,0,0,49,890,4,109,14,0,1017
UCL115068,107,0,0,0,0,107,647,0,0,0,0,647,25,0,0,0,0,25,16,0,0,0,0,16,688,0,0,0,0,688,27,0,0,0,0,27,822,0,0,0,0,822
UCL115069,323,7,48,17,0,395,476,8,16,25,0,525,20,3,0,0,0,23,30,3,5,3,0,41,526,14,21,28,0,589,27,3,4,3,0,37,876,24,73,48,0,1021
UCL115070,137,8,10,9,0,164,264,8,9,11,0,292,19,3,3,0,0,25,13,0,0,0,0,13,296,11,12,11,0,330,21,0,0,0,0,21,454,19,22,20,0,515
UCL115071,291,23,24,0,0,338,446,6,12,0,0,464,26,3,0,0,0,29,18,0,7,0,0,25,490,9,19,0,0,518,22,0,11,0,0,33,803,32,54,0,0,889
UCL115072,188,3,0,0,0,191,552,7,3,3,0,565,28,3,0,0,0,31,22,0,0,0,0,22,602,10,3,3,0,618,26,0,0,3,0,29,816,13,3,6,0,838
UCL115073,203,0,28,3,0,234,398,3,11,3,0,415,27,0,0,0,0,27,25,0,0,0,0,25,450,3,11,3,0,467,18,0,3,3,0,24,671,3,42,9,0,725
UCL115074,76,0,0,0,0,76,362,0,0,0,0,362,14,0,0,0,0,14,7,0,0,0,0,7,383,0,0,0,0,383,8,0,3,0,0,11,467,0,3,0,0,470
UCL115075,257,5,21,16,0,299,340,10,26,14,0,390,29,0,0,3,0,32,19,0,0,5,0,24,388,10,26,22,0,446,31,0,4,0,0,35,676,15,51,38,0,780
UCL115076,230,19,11,4,0,264,338,5,5,3,0,351,28,0,0,0,0,28,25,0,6,0,0,31,391,5,11,3,0,410,28,0,3,7,0,38,649,24,25,14,0,712
UCL115077,314,17,12,6,0,349,358,4,10,5,0,377,25,0,0,0,0,25,32,0,0,4,0,36,415,4,10,9,0,438,28,3,0,0,0,31,757,24,22,15,0,818
UCL115078,249,30,29,12,0,320,483,81,21,8,0,593,32,0,0,0,0,32,15,3,0,0,0,18,530,84,21,8,0,643,29,3,3,0,0,35,808,117,53,20,0,998
UCL115079,135,14,18,6,0,173,206,47,16,0,0,269,24,0,0,0,0,24,7,0,7,0,0,14,237,47,23,0,0,307,15,3,3,0,0,21,387,64,44,6,0,501
UCL115080,309,3,39,0,0,351,449,0,16,0,0,465,29,0,3,0,0,32,21,0,7,0,0,28,499,0,26,0,0,525,31,0,10,6,0,47,839,3,75,6,0,923
UCL115081,76,3,0,0,0,79,434,8,3,0,0,445,20,0,0,0,0,20,12,0,0,0,0,12,466,8,3,0,0,477,13,0,3,0,0,16,555,11,6,0,0,572
UCL115082,119,0,3,0,0,122,505,0,0,0,3,508,22,0,0,0,0,22,29,0,0,0,0,29,556,0,0,0,3,559,22,0,0,0,0,22,697,0,3,0,3,703
UCL115083,182,10,0,6,0,198,250,3,0,6,0,259,13,0,0,0,0,13,18,0,0,0,0,18,281,3,0,6,0,290,30,9,0,0,0,39,493,22,0,12,0,527
UCL115084,211,8,11,8,0,238,555,11,6,0,0,572,23,0,0,3,3,29,19,0,0,0,0,19,597,11,6,3,3,620,40,3,3,0,0,46,848,22,20,11,3,904
UCL115085,198,35,31,38,0,302,291,34,46,25,0,396,33,3,3,5,0,44,11,0,4,0,0,15,335,37,53,30,0,455,12,5,5,3,0,25,545,77,89,71,0,782
UCL115086,28,14,23,3,0,68,195,51,108,3,11,368,11,4,8,3,0,26,15,16,23,0,0,54,221,71,139,6,11,448,16,8,7,8,0,39,265,93,169,17,11,555
UCL115087,58,0,0,0,0,58,248,6,9,0,0,263,8,0,0,0,0,8,7,3,0,0,0,10,263,9,9,0,0,281,15,0,0,0,0,15,336,9,9,0,0,354
UCL115088,97,13,8,0,0,118,293,5,4,3,0,305,20,0,0,0,0,20,6,0,0,0,0,6,319,5,4,3,0,331,14,0,0,0,0,14,430,18,12,3,0,463
UCL115089,427,38,4,3,5,477,736,10,3,3,3,755,41,3,0,0,0,44,42,0,4,0,0,46,819,13,7,3,3,845,42,4,0,0,5,51,1288,55,11,6,13,1373
UCL115090,223,0,13,4,0,240,255,4,0,4,0,263,19,0,0,0,0,19,9,0,0,3,0,12,283,4,0,7,0,294,22,0,0,0,0,22,528,4,13,11,0,556
UCL115091,128,3,3,50,0,184,185,0,7,28,3,223,7,0,0,4,0,11,15,0,0,0,0,15,207,0,7,32,3,249,16,0,0,4,0,20,351,3,10,86,3,453
UCL115092,130,26,3,9,0,168,327,6,3,4,0,340,24,4,0,0,0,28,17,0,0,0,0,17,368,10,3,4,0,385,19,5,0,0,0,24,517,41,6,13,0,577
UCL115093,45,5,9,3,0,62,280,5,3,0,0,288,12,0,3,0,0,15,5,0,0,0,0,5,297,5,6,0,0,308,7,0,3,0,0,10,349,10,18,3,0,380
UCL115094,359,13,27,9,0,408,570,10,21,6,0,607,40,0,0,3,0,43,23,0,5,0,0,28,633,10,26,9,0,678,37,6,0,3,0,46,1029,29,53,21,0,1132
UCL115095,165,15,3,0,0,183,186,9,3,6,0,204,14,0,0,0,0,14,17,0,0,0,0,17,217,9,3,6,0,235,25,3,3,3,0,34,407,27,9,9,0,452
UCL115096,205,21,30,3,0,259,675,26,31,0,0,732,35,3,3,0,0,41,27,3,3,0,0,33,737,32,37,0,0,806,28,3,7,0,0,38,970,56,74,3,0,1103
UCL115097,206,24,8,5,0,243,637,56,7,10,0,710,34,0,0,0,0,34,22,8,0,0,0,30,693,64,7,10,0,774,32,4,0,0,0,36,931,92,15,15,0,1053
UCL115098,178,3,24,21,0,226,239,11,15,15,0,280,18,0,4,0,0,22,21,0,3,3,0,27,278,11,22,18,0,329,28,0,3,16,0,47,484,14,49,55,0,602
UCL115099,310,16,58,0,0,384,531,9,17,4,0,561,38,0,3,0,0,41,29,0,3,0,0,32,598,9,23,4,0,634,39,3,3,0,0,45,947,28,84,4,0,1063
UCL115100,292,25,16,8,0,341,547,14,13,6,3,583,46,0,0,0,0,46,18,5,4,0,0,27,611,19,17,6,3,656,35,4,5,0,0,44,938,48,38,14,3,1041
UCL115101,143,3,3,0,0,149,548,6,15,0,0,569,37,3,3,0,0,43,18,0,0,0,0,18,603,9,18,0,0,630,23,0,3,0,0,26,769,12,24,0,0,805
UCL115102,346,4,22,7,0,379,362,10,7,9,0,388,21,0,0,0,0,21,34,0,0,0,0,34,417,10,7,9,0,443,32,0,3,0,0,35,795,14,32,16,0,857
UCL115103,83,0,9,0,4,96,259,3,11,0,4,277,17,3,0,0,0,20,9,0,3,0,0,12,285,6,14,0,4,309,20,0,0,0,0,20,388,6,23,0,8,425
UCL115104,174,8,10,6,0,198,325,11,7,9,3,355,21,0,0,0,0,21,14,0,4,0,0,18,360,11,11,9,3,394,13,3,3,0,0,19,547,22,24,15,3,611
UCL115105,299,58,33,12,0,402,487,36,11,6,0,540,26,3,0,0,0,29,26,4,0,0,0,30,539,43,11,6,0,599,28,14,0,0,0,42,866,115,44,18,0,1043
UCL115106,227,9,17,3,0,256,776,32,34,9,0,851,48,3,3,0,0,54,25,0,0,0,0,25,849,35,37,9,0,930,38,3,3,0,0,44,1114,47,57,12,0,1230
UCL115107,24,0,0,0,0,24,404,0,0,3,0,407,12,0,0,0,0,12,19,0,0,0,0,19,435,0,0,3,0,438,9,0,0,0,0,9,468,0,0,3,0,471
UCL115108,218,53,69,26,0,366,485,57,62,20,0,624,22,0,5,4,0,31,22,0,9,0,0,31,529,57,76,24,0,686,22,11,9,8,0,50,769,121,154,58,0,1102
UCL115109,512,15,52,0,5,584,697,11,13,0,3,724,32,0,0,0,0,32,64,0,9,0,0,73,793,11,22,0,3,829,71,3,7,3,0,84,1376,29,81,3,8,1497
UCL115110,425,23,38,4,0,490,732,11,11,7,0,761,41,0,0,0,0,41,47,4,0,0,0,51,820,15,11,7,0,853,62,0,5,0,0,67,1307,38,54,11,0,1410
UCL115111,264,7,11,8,0,290,369,13,9,7,3,401,15,0,0,0,0,15,22,3,4,0,0,29,406,16,13,7,3,445,43,3,3,4,0,53,713,26,27,19,3,788
UCL115112,260,16,23,6,0,305,494,15,15,0,0,524,29,0,0,0,0,29,37,0,3,4,0,44,560,15,18,4,0,597,41,3,3,0,0,47,861,34,44,10,0,949
UCL115113,229,20,40,4,3,296,1019,58,54,8,0,1139,74,6,6,0,0,86,57,12,13,0,0,82,1150,76,73,8,0,1307,37,0,7,0,0,44,1416,96,120,12,3,1647
UCL115114,246,111,30,4,0,391,741,142,34,4,0,921,42,15,3,3,0,63,40,19,3,0,0,62,823,176,40,7,0,1046,28,13,9,0,0,50,1097,300,79,11,0,1487
UCL115115,142,24,33,3,0,202,728,43,23,7,0,801,25,3,3,0,0,31,30,3,0,0,0,33,783,49,26,7,0,865,34,3,6,0,0,43,959,76,65,10,0,1110
UCL115116,256,0,3,0,0,259,385,3,0,3,0,391,11,0,0,0,0,11,25,0,0,0,0,25,421,3,0,3,0,427,34,0,0,0,0,34,711,3,3,3,0,720
UCL115117,345,12,32,3,3,395,498,5,7,3,3,516,28,0,3,0,0,31,30,5,3,0,0,38,556,10,13,3,3,585,47,0,0,4,0,51,948,22,45,10,6,1031
UCL115118,183,69,22,5,0,279,700,203,72,4,0,979,30,13,3,0,0,46,27,16,8,0,0,51,757,232,83,4,0,1076,19,3,3,0,0,25,959,304,108,9,0,1380
UCL115119,72,0,0,0,0,72,349,0,0,8,0,357,13,0,0,0,0,13,11,0,0,0,0,11,373,0,0,8,0,381,14,0,0,0,0,14,459,0,0,8,0,467
UCL115120,173,7,4,5,0,189,903,49,4,6,0,962,33,0,0,0,0,33,37,0,0,0,0,37,973,49,4,6,0,1032,49,0,0,0,0,49,1195,56,8,11,0,1270
UCL115121,190,33,34,0,0,257,269,47,45,0,0,361,23,0,6,0,0,29,24,5,9,3,0,41,316,52,60,3,0,431,37,5,4,0,0,46,543,90,98,3,0,734
UCL115122,317,45,39,50,3,454,631,55,38,32,0,756,59,10,5,6,0,80,18,0,7,3,0,28,708,65,50,41,0,864,29,7,8,5,0,49,1054,117,97,96,3,1367
UCL115123,221,5,0,3,0,229,1018,4,7,0,0,1029,39,0,0,0,0,39,36,0,0,0,0,36,1093,4,7,0,0,1104,44,0,3,0,0,47,1358,9,10,3,0,1380
UCL115124,22,4,0,49,0,75,198,42,0,55,0,295,6,3,0,7,0,16,13,3,0,0,0,16,217,48,0,62,0,327,4,0,0,4,0,8,243,52,0,115,0,410
UCL115125,80,0,0,0,0,80,290,0,3,0,0,293,20,0,0,0,0,20,4,0,0,0,0,4,314,0,3,0,0,317,14,0,0,0,0,14,408,0,3,0,0,411
UCL115126,86,6,9,0,0,101,503,19,27,0,0,549,17,0,5,0,0,22,29,0,0,0,0,29,549,19,32,0,0,600,16,0,0,0,0,16,651,25,41,0,0,717
UCL115127,501,50,70,3,0,624,1095,49,63,3,3,1213,56,0,5,0,0,61,48,0,9,0,3,60,1199,49,77,3,6,1334,56,8,8,4,0,76,1756,107,155,10,6,2034
UCL115128,32,3,3,0,0,38,340,0,20,0,0,360,15,0,0,0,0,15,12,0,4,0,0,16,367,0,24,0,0,391,13,0,0,0,0,13,412,3,27,0,0,442
UCL115129,93,27,7,31,0,158,713,169,32,31,0,945,21,10,0,3,0,34,32,21,7,5,0,65,766,200,39,39,0,1044,28,9,3,5,0,45,887,236,49,75,0,1247
UCL115130,417,33,60,41,0,551,684,30,33,16,0,763,53,0,5,4,0,62,29,4,3,0,0,36,766,34,41,20,0,861,42,5,13,0,0,60,1225,72,114,61,0,1472
UCL115131,288,50,8,0,0,346,938,29,0,0,0,967,50,0,0,0,0,50,64,5,0,0,0,69,1052,34,0,0,0,1086,48,4,4,0,0,56,1388,88,12,0,0,1488
UCL115132,298,38,13,0,0,349,954,27,9,0,0,990,44,3,0,0,0,47,31,5,3,0,0,39,1029,35,12,0,0,1076,49,6,0,0,0,55,1376,79,25,0,0,1480
UCL115133,91,3,53,3,3,153,342,9,69,3,0,423,17,0,5,0,0,22,9,0,4,0,0,13,368,9,78,3,0,458,17,0,0,0,0,17,476,12,131,6,3,628
UCL115134,190,25,3,4,0,222,534,54,11,5,0,604,36,4,0,0,0,40,17,4,3,0,0,24,587,62,14,5,0,668,26,5,0,0,0,31,803,92,17,9,0,921
UCL115135,536,7,69,0,3,615,801,4,31,3,3,842,43,3,3,0,0,49,53,0,0,0,0,53,897,7,34,3,3,944,62,0,9,0,0,71,1495,14,112,3,6,1630
UCL115136,416,19,44,3,0,482,600,9,20,5,3,637,44,0,0,0,0,44,26,3,0,0,0,29,670,12,20,5,3,710,42,0,7,0,0,49,1128,31,71,8,3,1241
UCL115137,76,4,0,0,0,80,387,10,4,3,0,404,25,0,0,0,0,25,12,0,0,0,0,12,424,10,4,3,0,441,20,0,3,0,0,23,520,14,7,3,0,544
UCL115138,138,6,32,0,0,176,654,12,12,3,0,681,20,0,4,3,0,27,18,3,0,0,0,21,692,15,16,6,0,729,38,0,3,0,0,41,868,21,51,6,0,946
UCL115139,228,20,26,14,0,288,437,21,19,22,3,502,41,0,0,0,0,41,17,0,0,3,0,20,495,21,19,25,3,563,22,0,5,4,0,31,745,41,50,43,3,882
UCL115140,185,0,10,4,0,199,284,0,6,6,0,296,20,0,0,0,0,20,25,0,3,0,0,28,329,0,9,6,0,344,23,0,3,5,0,31,537,0,22,15,0,574
UCL115141,233,7,20,0,0,260,590,9,18,0,0,617,50,0,0,0,0,50,23,0,3,0,0,26,663,9,21,0,0,693,30,0,0,0,0,30,926,16,41,0,0,983
UCL115142,250,3,29,13,0,295,490,0,23,9,0,522,28,0,0,0,0,28,31,0,4,3,0,38,549,0,27,12,0,588,22,0,5,0,0,27,821,3,61,25,0,910
UCL115143,245,23,84,49,0,401,549,17,39,30,0,635,34,0,0,4,0,38,23,0,6,0,0,29,606,17,45,34,0,702,33,0,13,5,0,51,884,40,142,88,0,1154
UCL115144,81,3,0,0,0,84,350,16,4,0,0,370,22,0,0,0,0,22,11,3,0,0,0,14,383,19,4,0,0,406,13,3,0,0,0,16,477,25,4,0,0,506
UCL115145,232,24,5,0,0,261,661,44,22,0,0,727,35,3,3,0,0,41,40,3,3,0,0,46,736,50,28,0,0,814,39,3,0,0,0,42,1007,77,33,0,0,1117
UCL115146,226,6,21,9,0,262,277,9,6,5,0,297,15,0,0,0,0,15,16,0,4,3,0,23,308,9,10,8,0,335,25,3,0,3,0,31,559,18,31,20,0,628
UCL115147,196,3,20,0,0,219,204,5,15,3,0,227,9,0,4,0,0,13,17,0,4,0,0,21,230,5,23,3,0,261,32,0,6,0,0,38,458,8,49,3,0,518
UCL115148,40,4,27,26,0,97,238,0,15,14,0,267,8,0,0,0,0,8,14,0,0,0,0,14,260,0,15,14,0,289,6,0,0,0,0,6,306,4,42,40,0,392
UCL115149,163,0,7,0,0,170,413,3,15,0,0,431,23,3,0,0,0,26,17,0,3,0,0,20,453,6,18,0,0,477,25,0,0,0,0,25,641,6,25,0,0,672
UCL115150,198,0,13,6,0,217,211,0,8,6,0,225,14,0,0,0,0,14,6,3,0,0,0,9,231,3,8,6,0,248,26,0,3,0,0,29,455,3,24,12,0,494
UCL115151,257,10,30,11,0,308,232,13,6,7,0,258,10,0,0,0,0,10,13,3,0,0,0,16,255,16,6,7,0,284,36,3,6,3,0,48,548,29,42,21,0,640
UCL115152,184,0,26,9,0,219,283,0,19,9,0,311,12,0,3,0,0,15,34,0,9,0,0,43,329,0,31,9,0,369,25,0,0,4,0,29,538,0,57,22,0,617
UCL115153,648,29,74,8,0,759,779,18,20,10,0,827,40,0,0,0,0,40,57,6,0,0,0,63,876,24,20,10,0,930,55,5,9,5,0,74,1579,58,103,23,0,1763
UCL115154,170,0,22,7,0,199,206,0,17,7,0,230,13,0,3,0,0,16,12,0,0,0,0,12,231,0,20,7,0,258,41,0,0,5,0,46,442,0,42,19,0,503
UCL115155,254,12,4,0,0,270,274,6,0,0,3,283,19,0,0,0,0,19,17,3,0,0,0,20,310,9,0,0,3,322,20,0,0,0,0,20,584,21,4,0,3,612
UCL115156,313,11,41,3,0,368,545,0,28,14,0,587,26,0,3,0,0,29,37,0,7,0,0,44,608,0,38,14,0,660,43,0,6,0,0,49,964,11,85,17,0,1077
UCL115157,77,4,3,37,0,121,477,3,0,8,0,488,16,0,0,3,0,19,15,0,0,4,0,19,508,3,0,15,0,526,23,0,0,7,0,30,608,7,3,59,0,677
UCL115158,536,25,69,10,4,644,892,25,28,3,0,948,54,0,0,0,0,54,47,7,5,3,0,62,993,32,33,6,0,1064,58,0,10,0,0,68,1587,57,112,16,4,1776
UCL115159,115,4,13,0,0,132,503,39,27,3,0,572,35,3,0,0,0,38,10,0,5,0,0,15,548,42,32,3,0,625,18,0,3,0,0,21,681,46,48,3,0,778
UCL115160,323,71,68,112,3,577,821,96,78,69,3,1067,45,3,8,4,0,60,45,3,10,6,0,64,911,102,96,79,3,1191,48,6,12,13,0,79,1282,179,176,204,6,1847
UCL115161,116,0,0,0,0,116,331,3,0,0,0,334,16,0,0,0,0,16,13,4,0,0,0,17,360,7,0,0,0,367,22,0,0,0,0,22,498,7,0,0,0,505
UCL115162,34,3,0,55,0,92,228,23,0,41,0,292,7,3,0,4,0,14,10,0,0,0,0,10,245,26,0,45,0,316,10,0,0,4,0,14,289,29,0,104,0,422
UCL115163,120,7,10,0,0,137,220,3,4,0,0,227,11,0,0,0,0,11,11,0,3,0,0,14,242,3,7,0,0,252,6,4,0,0,0,10,368,14,17,0,0,399
UCL121001,112,0,8,4,0,124,180,0,3,3,0,186,15,0,0,0,0,15,6,0,0,0,0,6,201,0,3,3,0,207,13,0,3,0,0,16,326,0,14,7,0,347
UCL121002,104,3,5,11,0,123,125,3,3,0,0,131,7,0,0,0,0,7,14,0,0,0,0,14,146,3,3,0,0,152,30,0,3,0,0,33,280,6,11,11,0,308
UCL121003,60,0,0,5,0,65,145,0,0,10,0,155,15,0,0,3,0,18,0,0,0,0,0,0,160,0,0,13,0,173,12,0,0,0,0,12,232,0,0,18,0,250
UCL121004,50,0,0,0,0,50,142,0,0,0,0,142,10,0,0,0,0,10,3,0,0,0,0,3,155,0,0,0,0,155,11,0,0,0,0,11,216,0,0,0,0,216
UCL121005,24,0,0,0,0,24,126,0,0,0,0,126,6,0,0,0,0,6,3,0,0,0,0,3,135,0,0,0,0,135,9,0,0,0,0,9,168,0,0,0,0,168
UCL121006,58,0,3,15,0,76,120,3,0,3,0,126,11,0,0,0,0,11,4,0,0,0,0,4,135,3,0,3,0,141,5,0,0,3,0,8,198,3,3,21,0,225
UCL121007,78,4,5,3,0,90,197,9,10,3,0,219,12,0,3,0,0,15,4,3,4,3,0,14,213,12,17,6,0,248,12,0,0,0,0,12,303,16,22,9,0,350
UCL121008,146,14,0,4,0,164,187,3,0,3,0,193,16,0,0,0,0,16,12,4,0,0,0,16,215,7,0,3,0,225,15,6,0,3,0,24,376,27,0,10,0,413
UCL121009,83,0,5,0,0,88,53,0,3,4,3,63,3,0,0,0,0,3,16,0,0,0,0,16,72,0,3,4,3,82,14,0,0,0,0,14,169,0,8,4,3,184
UCL121010,116,6,0,0,0,122,149,0,0,3,5,157,14,0,0,0,0,14,9,3,0,0,0,12,172,3,0,3,5,183,9,0,0,7,0,16,297,9,0,10,5,321
UCL121011,18,0,0,0,0,18,223,3,0,0,0,226,7,0,0,0,0,7,4,0,0,0,0,4,234,3,0,0,0,237,6,0,0,0,0,6,258,3,0,0,0,261
UCL121012,141,0,18,0,6,165,92,0,12,0,0,104,6,0,0,0,0,6,6,0,3,0,0,9,104,0,15,0,0,119,8,0,3,0,0,11,253,0,36,0,6,295
UCL121013,41,0,4,3,0,48,181,0,15,12,0,208,3,0,3,0,3,9,4,0,3,3,0,10,188,0,21,15,3,227,7,0,4,0,0,11,236,0,29,18,3,286
UCL121014,36,0,0,3,0,39,125,4,0,0,0,129,8,0,0,0,0,8,10,0,0,0,0,10,143,4,0,0,0,147,3,3,0,0,0,6,182,7,0,3,0,192
UCL121015,63,0,0,0,0,63,210,11,3,0,0,224,15,0,0,0,0,15,6,0,0,0,0,6,231,11,3,0,0,245,9,0,0,0,0,9,303,11,3,0,0,317
UCL121016,76,3,0,0,0,79,187,7,0,0,0,194,9,0,0,0,0,9,9,0,0,0,0,9,205,7,0,0,0,212,23,0,0,0,0,23,304,10,0,0,0,314
UCL121017,21,0,0,0,0,21,162,0,0,0,0,162,8,0,0,0,0,8,6,0,0,0,0,6,176,0,0,0,0,176,11,0,0,0,0,11,208,0,0,0,0,208
UCL121018,23,0,0,0,0,23,150,0,0,0,0,150,7,0,0,0,0,7,3,0,0,0,0,3,160,0,0,0,0,160,6,0,0,0,0,6,189,0,0,0,0,189
UCL121019,29,0,0,0,0,29,159,0,4,0,0,163,0,0,0,0,0,0,8,0,0,0,0,8,167,0,4,0,0,171,8,0,0,0,0,8,204,0,4,0,0,208
UCL121020,71,0,17,3,0,91,136,0,8,3,0,147,3,0,0,0,0,3,6,0,0,3,0,9,145,0,8,6,0,159,7,0,3,3,0,13,223,0,28,12,0,263
UCL121021,94,0,11,4,0,109,158,0,6,3,0,167,13,0,0,0,0,13,5,0,0,0,0,5,176,0,6,3,0,185,11,0,6,0,0,17,281,0,23,7,0,311
UCL121022,49,0,0,0,0,49,129,0,0,0,0,129,5,0,0,0,0,5,4,0,0,0,0,4,138,0,0,0,0,138,8,0,0,0,0,8,195,0,0,0,0,195
UCL121023,13,4,0,0,0,17,140,0,0,3,0,143,8,0,0,0,0,8,9,0,0,0,0,9,157,0,0,3,0,160,8,0,0,0,0,8,178,4,0,3,0,185
UCL121024,84,15,28,9,0,136,221,5,26,7,0,259,10,0,0,0,0,10,14,0,7,0,0,21,245,5,33,7,0,290,11,0,0,0,0,11,340,20,61,16,0,437
UCL121025,23,7,0,0,0,30,99,37,0,0,0,136,3,5,0,0,0,8,4,5,0,0,0,9,106,47,0,0,0,153,4,0,0,0,0,4,133,54,0,0,0,187
UCL121026,16,3,0,0,0,19,226,4,0,0,0,230,5,0,0,0,0,5,13,0,0,0,0,13,244,4,0,0,0,248,8,0,0,0,0,8,268,7,0,0,0,275
UCL121027,51,0,0,0,0,51,150,0,0,0,0,150,14,0,0,0,0,14,4,0,0,0,0,4,168,0,0,0,0,168,13,0,0,0,0,13,232,0,0,0,0,232
UCL121028,75,0,0,0,0,75,102,0,0,3,0,105,3,0,0,0,0,3,3,0,0,0,0,3,108,0,0,3,0,111,15,0,0,0,0,15,198,0,0,3,0,201
UCL121029,99,14,3,0,0,116,71,4,0,0,0,75,5,0,0,0,0,5,0,0,0,0,0,0,76,4,0,0,0,80,7,0,0,0,0,7,182,18,3,0,0,203
UCL121030,122,0,9,8,0,139,171,0,3,0,0,174,11,0,0,0,0,11,19,0,0,3,0,22,201,0,3,3,0,207,11,0,0,0,0,11,334,0,12,11,0,357
UCL121031,34,3,0,0,0,37,219,26,0,6,0,251,0,0,0,0,0,0,7,3,0,0,3,13,226,29,0,6,3,264,12,0,0,0,0,12,272,32,0,6,3,313
UCL121032,94,3,3,0,0,100,160,3,0,0,0,163,6,0,0,0,0,6,7,0,3,0,0,10,173,3,3,0,0,179,10,3,0,0,0,13,277,9,6,0,0,292
UCL121033,8,0,0,0,0,8,115,3,3,0,0,121,5,0,0,0,0,5,8,0,0,0,0,8,128,3,3,0,0,134,4,0,0,0,0,4,140,3,3,0,0,146
UCL121034,65,0,0,0,0,65,181,0,0,0,0,181,17,0,0,0,0,17,4,0,0,0,0,4,202,0,0,0,0,202,7,0,0,0,0,7,274,0,0,0,0,274
UCL121035,24,0,0,0,0,24,235,3,0,0,0,238,8,0,0,0,0,8,3,0,0,0,0,3,246,3,0,0,0,249,3,0,0,0,0,3,273,3,0,0,0,276
UCL121036,55,0,0,0,0,55,160,0,0,6,0,166,13,0,0,0,0,13,9,0,0,0,0,9,182,0,0,6,0,188,10,0,0,0,0,10,247,0,0,6,0,253
UCL121037,68,0,6,0,0,74,96,0,0,6,0,102,14,0,0,0,0,14,5,0,0,0,0,5,115,0,0,6,0,121,10,0,0,0,0,10,193,0,6,6,0,205
