region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
UCL101001,42783,118955,84722,664496,20435,931391,48,482,228,5376,285,6419,326902,5054,7362,7123,6547,352988,23887,2747,1395,4405,618,33052,19232,6060,3477,7589,527,36885,245486,93918,64733,513041,20979,938157,72820,1312,4512,569,1968,81181,13339,1915,1386,5704,385,22729,35166,8747,5812,42313,1561,93599,67602,10261,4724,24315,2361,109263,11719,1953,932,1859,249,16712,119539,2033,1547,967,2293,126379,57749,23733,15984,207742,5495,310703,89167,21067,8639,45169,3402,167444,46889,222,708,305,1016,49140,98496,15804,6218,13719,4486,138723,18487,1729,828,2198,594,23836,23805,5657,2928,10765,853,44008,16800,2042,1271,742,748,21603,19602,5369,4013,1682,539,31205,22327,2877,1913,4388,507,32012,16433,1301,1084,2180,346,21344,53229,22123,15720,137465,3784,232321,18389,1343,658,1152,477,22019,4122,27,28,11,47,4235,20007,1967,1322,470,326,24092,23865,1573,1301,2173,676,29588,18623,1562,811,815,605,22416,74276,657,1078,496,2411,78918,7587,2125,1322,6551,263,17848,479699,34160,24173,28048,13673,579753,43349,4226,3357,24970,198260,274162,2131424,403001,274186,1768798,296716,4874125,1918295,252624
UCL102001,217,1304,917,10963,241,13642,3,6,4,119,0,132,378,21,21,87,6,513,318,61,17,76,17,489,217,83,56,164,5,525,1810,1047,755,8017,244,11873,318,8,48,4,5,383,49,15,9,77,0,150,377,141,90,870,28,1506,270,36,18,117,11,452,96,29,3,40,11,179,476,13,3,6,10,508,348,264,200,3136,53,4001,780,205,72,556,38,1651,27,4,3,3,0,37,36,14,5,34,0,89,892,112,36,121,13,1174,129,30,20,79,5,263,159,38,23,13,0,233,145,57,41,9,7,259,246,35,29,69,10,389,79,18,3,14,3,117,516,257,210,1986,37,3006,261,34,8,30,6,339,20,0,3,0,0,23,52,11,9,3,0,75,85,10,5,37,8,145,26,0,0,0,4,30,83,3,3,0,3,92,72,21,20,85,0,198,1888,246,199,301,39,2673,216,22,18,439,1591,2286,10589,4145,2848,27455,2395,47432,9157,2532
UCL102002,1344,12203,8472,101579,3291,126889,4,56,21,809,28,918,1801,149,181,588,55,2774,504,123,47,158,14,846,2080,641,381,1154,57,4313,22630,11041,7687,81001,3291,125650,1239,77,312,52,30,1710,537,119,99,737,36,1528,2232,751,530,5653,167,9333,812,265,99,628,36,1840,446,111,42,113,11,723,962,113,92,97,36,1300,4180,2436,1417,26400,748,35181,2203,889,313,3021,140,6566,343,11,12,18,6,390,320,107,42,214,22,705,69,15,8,16,3,111,1177,391,163,823,75,2629,1177,315,174,172,47,1885,1320,698,480,217,74,2789,735,157,98,337,23,1350,507,79,67,153,13,819,5200,2624,1786,18619,515,28744,219,30,11,52,12,324,17,0,0,0,0,17,848,134,85,64,12,1143,745,66,72,287,39,1209,132,33,19,10,0,194,166,17,20,6,4,213,767,282,159,785,32,2025,7501,2176,1288,2611,424,14000,998,426,318,4810,13140,19692,63215,36535,24495,251184,22381,397810,52519,22284
UCL102003,252,1884,1424,17678,542,21780,3,14,3,256,11,287,311,26,23,130,13,503,71,15,7,17,5,115,342,105,59,186,20,712,5246,1943,1340,14633,594,23756,226,6,81,3,11,327,122,21,15,133,9,300,495,161,108,1512,45,2321,81,46,9,127,5,268,77,15,3,15,0,110,155,5,11,12,9,192,897,426,266,5295,159,7043,337,141,61,556,26,1121,30,0,3,0,0,33,27,12,11,32,3,85,15,5,0,9,0,29,102,29,11,38,10,190,309,52,31,44,6,442,386,98,78,32,15,609,127,31,17,48,7,230,68,17,22,41,0,148,1199,454,309,3748,118,5828,19,0,3,0,0,22,0,0,0,0,0,0,114,24,5,6,0,149,78,15,7,58,3,161,13,10,0,3,0,26,18,8,3,3,0,32,181,41,34,149,13,418,1320,332,258,714,76,2700,181,52,47,917,2448,3645,12802,5988,4249,46395,4148,73582,10667,3720
UCL102004,977,10041,7110,111049,2932,132109,0,36,27,845,34,942,2445,182,193,566,66,3452,599,107,32,144,25,907,1423,645,397,1223,57,3745,12267,9362,6289,95505,2828,126251,1067,40,360,33,16,1516,294,108,81,679,27,1189,2240,1021,616,7927,218,12022,1162,331,114,881,51,2539,348,94,27,127,10,606,1353,81,51,78,23,1586,2379,1878,1188,28284,646,34375,2364,833,283,2850,136,6466,532,19,35,41,11,638,158,55,20,189,3,425,1728,242,80,392,59,2501,276,143,71,277,12,779,437,187,100,132,24,880,713,460,374,225,39,1811,1476,305,220,820,54,2875,380,78,69,200,4,731,3781,2779,1891,24508,529,33488,374,36,23,61,4,498,81,3,3,0,0,87,489,109,62,42,4,706,387,74,37,223,4,725,88,11,5,14,0,118,281,28,27,5,11,352,664,375,207,1779,42,3067,8519,1866,1251,2867,338,14841,768,316,251,5141,11952,18428,50050,31845,21494,287107,20159,410655,42801,19497
UCL103001,1524,9665,6790,68529,2149,88657,0,31,34,691,31,787,3867,82,125,329,85,4488,1646,241,99,324,37,2347,2061,684,395,1120,67,4327,17624,8632,6560,50044,2045,84905,1200,61,232,35,62,1590,383,97,67,465,16,1028,3216,942,632,4321,153,9264,2036,384,198,974,88,3680,660,124,39,164,14,1001,1183,54,45,44,17,1343,2840,1612,1174,16592,435,22653,6934,1652,696,4022,266,13570,251,5,23,19,3,301,1146,209,135,198,70,1758,6464,652,267,884,236,8503,1425,430,176,775,72,2878,632,169,96,97,32,1026,702,343,245,143,28,1461,1196,223,141,370,38,1968,279,42,32,117,10,480,4807,2290,1728,12201,339,21365,1795,178,70,177,60,2280,57,0,6,0,0,63,338,69,53,19,9,488,1862,262,150,389,62,2725,1213,127,69,38,56,1503,828,32,19,15,26,920,1041,325,241,720,27,2354,12258,1904,1257,2110,384,17913,1602,401,259,3081,8489,13832,83070,31922,22053,169007,15406,321458,73319,19659
UCL111001,125,1181,862,15714,589,18471,3,0,0,101,13,117,132,16,16,101,12,277,83,28,10,35,8,164,351,112,62,235,11,771,1679,1116,739,13818,398,17750,217,10,40,3,4,274,38,15,7,93,0,153,436,213,108,2681,67,3505,145,38,15,120,12,330,67,15,8,14,0,104,354,18,15,13,8,408,323,248,139,5290,112,6112,247,127,40,576,19,1009,30,0,0,3,3,36,41,25,10,57,7,140,8,3,0,0,0,11,29,18,0,35,3,85,77,13,17,26,12,145,113,66,57,20,8,264,138,39,14,99,15,305,39,4,5,25,3,76,431,302,188,3781,66,4768,55,5,0,15,0,75,6,0,0,0,0,6,66,0,7,4,4,81,45,7,5,85,8,150,4,4,3,3,0,14,18,0,0,0,0,18,57,28,16,133,3,237,1283,209,132,451,65,2140,111,44,26,834,1987,3002,6751,3904,2541,44365,3437,60998,5819,2385
UCL111002,173,1767,1360,27166,650,31116,0,9,5,197,4,215,307,16,24,89,5,441,61,22,0,14,0,97,307,114,81,275,14,791,2294,1694,1244,22483,629,28344,261,8,79,7,9,364,55,16,7,142,0,220,412,200,142,2320,55,3129,62,35,7,104,3,211,48,25,11,36,3,123,238,15,0,27,3,283,412,282,199,6127,127,7147,202,104,34,462,15,817,34,0,4,9,0,47,16,12,4,32,3,67,21,13,3,25,3,65,46,26,21,61,0,154,125,50,31,24,10,240,160,107,62,51,9,389,378,50,48,233,16,725,62,12,12,32,0,118,612,442,328,4783,92,6257,34,3,6,3,0,46,3,0,0,0,0,3,140,17,11,6,0,174,63,8,0,78,0,149,4,0,0,3,0,7,15,3,3,4,0,25,110,70,36,249,5,470,1084,315,216,526,37,2178,130,64,60,1337,2465,4056,7869,5499,4038,66905,4157,88468,6574,3363
UCL112001,79,845,580,12022,327,13853,0,3,6,139,6,154,181,11,20,81,3,296,26,8,4,16,0,54,159,66,47,158,5,435,1112,775,568,9623,332,12410,83,3,35,10,3,134,28,11,3,90,3,135,184,93,34,744,15,1070,33,22,13,77,0,145,30,4,6,10,0,50,103,3,4,3,3,116,217,174,134,3918,100,4543,103,87,27,291,4,512,12,0,0,0,3,15,52,31,3,33,3,122,7,0,3,0,0,10,29,11,11,27,3,81,77,11,11,10,3,112,68,51,31,26,0,176,51,27,8,33,3,122,24,9,8,21,0,62,332,179,158,2322,60,3051,31,3,0,4,0,38,10,0,0,0,0,10,54,12,9,10,0,85,17,3,0,17,0,37,10,3,0,4,0,17,32,0,0,0,0,32,47,15,9,86,3,160,563,156,105,243,20,1087,56,19,19,628,1960,2682,3810,2635,1856,30646,2859,41806,3157,1589
UCL112002,144,1500,960,7652,365,10621,0,11,0,80,3,94,254,23,25,39,7,348,86,23,11,28,6,154,271,103,65,113,12,564,2770,1425,932,6506,266,11899,105,8,18,6,7,144,125,30,30,85,14,284,507,148,113,625,31,1424,132,20,18,77,7,254,160,27,8,22,0,217,106,20,3,13,3,145,637,340,228,2871,88,4164,247,113,57,309,9,735,41,3,0,0,0,44,29,17,9,21,6,82,6,0,0,0,0,6,86,37,24,44,5,196,58,20,12,6,10,106,154,75,51,18,8,306,169,30,27,40,6,272,79,28,9,30,0,146,731,358,232,2086,61,3468,24,3,0,0,0,27,3,0,0,0,0,3,50,5,11,0,3,69,78,13,9,16,3,119,15,3,3,0,0,21,49,0,3,0,0,52,105,40,25,130,4,304,1154,310,186,306,64,2020,59,34,24,249,1820,2186,8434,4767,3093,21372,2808,40474,6733,2777
UCL112003,31,511,316,7897,245,9000,0,3,0,65,3,71,67,11,3,25,3,109,12,3,0,5,0,20,51,22,14,63,3,153,594,493,330,6441,218,8076,50,3,27,3,7,90,14,0,0,39,0,53,90,41,27,499,11,668,10,8,4,31,3,56,12,4,0,3,0,19,36,0,0,3,0,39,90,70,50,1474,32,1716,34,30,8,147,3,222,3,0,0,0,0,3,14,0,0,9,4,27,3,0,0,0,0,3,11,10,0,10,0,31,46,20,5,25,6,102,45,29,19,14,3,110,14,4,3,31,3,55,8,4,0,18,0,30,238,211,125,1771,28,2373,0,0,3,3,0,6,0,0,0,0,0,0,9,0,3,4,0,16,10,3,5,20,0,38,0,0,0,0,0,0,0,0,0,0,0,0,22,23,5,101,3,154,211,65,26,142,9,453,40,13,23,526,1684,2286,1765,1581,996,19369,2268,25979,1470,982
UCL112004,148,1507,1049,16058,499,19261,0,5,3,238,5,251,286,24,28,104,9,451,50,9,0,15,4,78,322,102,56,177,9,666,2647,1433,1012,13383,511,18986,147,4,49,3,0,203,68,15,15,127,3,228,381,119,81,1276,56,1913,58,30,7,63,4,162,69,13,3,28,3,116,242,12,14,14,9,291,480,286,168,4496,106,5536,318,112,56,506,37,1029,23,0,0,3,0,26,22,8,0,38,3,71,5,0,0,6,0,11,60,21,20,58,0,159,56,23,15,14,0,108,163,83,53,42,8,349,95,27,15,63,3,203,37,18,9,25,0,89,599,348,243,3335,75,4600,14,3,0,3,0,20,0,0,0,0,0,0,101,11,6,10,0,128,53,4,13,41,9,120,11,4,0,0,3,18,25,0,0,0,0,25,90,26,10,112,4,242,1423,287,188,395,53,2346,148,47,28,752,2089,3064,8141,4581,3141,41385,3502,60750,6914,2792
