region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL112003,67,0,3,0,0,70,62,0,0,0,0,62,52,0,0,0,0,52,119,0,0,0,0,119,137,0,4,0,0,141,465,5,4,0,0,474,512,5,3,0,0,520,414,5,3,0,0,422,119,0,0,3,0,122,90,0,0,0,0,90,33,0,0,0,0,33,127,0,0,0,0,127,2197,15,17,3,0,2232
UCL112004,169,21,16,3,0,209,104,12,10,0,0,126,92,7,7,0,0,106,211,15,17,0,0,243,256,33,18,3,0,310,705,66,55,8,0,834,793,89,38,0,0,920,966,64,17,0,0,1047,390,16,5,0,0,411,194,11,3,0,0,208,115,9,4,0,0,128,199,21,12,0,0,232,4194,364,202,14,0,4774
UCL112005,104,0,5,3,0,112,80,4,3,0,0,87,85,0,3,3,0,91,224,10,0,0,0,234,324,8,12,0,0,344,913,33,22,0,0,968,882,20,7,0,0,909,695,8,0,0,0,703,247,0,0,0,0,247,125,3,0,0,0,128,58,0,0,3,0,61,189,3,0,0,0,192,3926,89,52,9,0,4076
UCL112006,82,4,0,0,0,86,64,3,3,0,0,70,67,0,0,0,3,70,143,4,0,0,0,147,187,10,5,0,0,202,509,22,7,5,0,543,556,11,0,4,0,571,457,9,0,0,0,466,189,0,0,3,0,192,86,3,4,0,0,93,47,0,0,3,0,50,122,6,3,0,0,131,2509,72,22,15,3,2621
UCL112007,126,3,3,0,0,132,94,3,6,0,0,103,89,5,6,3,0,103,218,12,7,0,0,237,233,6,18,3,0,260,581,30,36,3,0,650,635,27,14,3,0,679,664,7,9,3,0,683,183,0,0,0,0,183,76,3,3,3,0,85,33,3,3,3,0,42,129,3,3,3,0,138,3061,102,108,24,0,3295
UCL112008,12,0,0,0,0,12,4,0,0,0,0,4,7,0,0,0,0,7,16,0,0,0,0,16,34,0,0,0,0,34,71,0,0,0,0,71,65,0,0,0,0,65,47,0,0,0,0,47,9,0,0,0,0,9,10,0,0,0,0,10,10,0,0,0,0,10,16,0,0,0,4,20,301,0,0,0,4,305
UCL112009,148,3,6,0,0,157,81,5,0,0,0,86,81,3,5,0,0,89,174,5,10,0,0,189,240,9,5,0,0,254,580,37,21,0,0,638,647,19,8,0,0,674,670,4,6,4,0,684,195,5,3,0,0,203,93,0,0,0,0,93,51,0,0,0,0,51,142,3,4,0,0,149,3102,93,68,4,0,3267
UCL112010,110,3,3,0,0,116,78,3,0,0,0,81,71,10,4,0,0,85,172,12,3,0,0,187,258,17,3,0,0,278,723,34,8,3,0,768,809,23,7,0,0,839,912,6,5,3,0,926,330,0,0,3,0,333,212,0,0,0,0,212,92,0,0,0,0,92,178,3,0,0,3,184,3945,111,33,9,3,4101
UCL112011,129,24,10,3,0,166,103,13,9,0,0,125,73,11,9,0,0,93,149,18,21,4,0,192,191,22,21,3,0,237,536,77,69,0,0,682,581,91,56,0,0,728,922,78,36,0,0,1036,462,30,10,0,0,502,251,13,9,3,0,276,124,17,16,4,0,161,148,17,10,0,0,175,3669,411,276,17,0,4373
UCL112012,146,3,3,0,3,155,82,3,4,0,0,89,94,5,5,0,0,104,215,3,13,0,0,231,316,4,14,0,0,334,922,13,24,0,4,963,920,11,10,0,0,941,695,10,0,0,0,705,223,3,0,0,0,226,95,3,0,0,0,98,53,0,0,0,0,53,184,6,0,0,0,190,3945,64,73,0,7,4089
UCL112013,189,0,11,0,0,200,116,3,4,0,0,123,119,0,11,0,0,130,236,11,16,0,0,263,387,7,26,0,0,420,1071,19,51,0,0,1141,1298,29,23,4,0,1354,1186,22,15,6,0,1229,382,3,3,0,0,388,267,3,5,0,0,275,112,4,3,0,0,119,253,8,3,0,0,264,5616,109,171,10,0,5906
UCL113001,60,3,3,0,0,66,51,3,4,0,0,58,49,0,7,0,0,56,116,7,0,0,0,123,160,3,3,0,3,169,375,3,19,0,0,397,393,3,9,0,0,405,296,6,10,0,0,312,95,3,0,0,0,98,48,3,0,0,0,51,28,3,0,0,0,31,83,0,0,0,0,83,1754,37,55,0,3,1849
UCL113002,56,3,11,0,0,70,28,0,8,0,0,36,19,6,0,0,0,25,46,9,12,0,0,67,66,9,13,0,0,88,156,23,31,0,0,210,140,31,32,0,0,203,191,41,35,0,0,267,73,12,17,0,0,102,76,7,10,0,0,93,34,4,3,0,0,41,52,11,10,0,0,73,937,156,182,0,0,1275
UCL113003,67,0,4,0,0,71,33,0,0,0,0,33,17,0,0,0,0,17,60,11,0,0,0,71,50,4,5,0,0,59,160,5,8,3,0,176,127,11,6,0,0,144,173,9,4,4,0,190,65,5,3,0,0,73,41,0,0,0,0,41,16,0,0,0,0,16,47,5,6,0,0,58,856,50,36,7,0,949
UCL113004,113,11,0,0,0,124,34,3,0,0,0,37,40,6,0,3,0,49,70,9,0,0,0,79,91,7,0,0,0,98,259,22,5,0,0,286,246,41,0,0,0,287,414,53,0,0,0,467,246,21,0,0,0,267,235,12,0,0,0,247,174,9,0,0,0,183,104,9,0,0,0,113,2026,203,5,3,0,2237
UCL113005,127,0,3,0,0,130,152,0,6,0,0,158,181,0,8,0,0,189,263,3,3,0,0,269,285,0,6,0,0,291,449,0,7,0,0,456,235,0,3,4,0,242,162,0,4,0,3,169,41,0,3,0,0,44,26,0,0,0,0,26,27,0,0,0,0,27,159,0,3,0,0,162,2107,3,46,4,3,2163
UCL113006,20,0,0,0,0,20,11,0,4,0,0,15,13,0,0,3,0,16,26,0,0,0,0,26,19,0,4,3,0,26,85,0,3,0,0,88,94,0,0,0,4,98,91,0,0,0,0,91,19,0,0,0,0,19,16,0,0,0,0,16,7,0,0,0,0,7,25,0,0,0,0,25,426,0,11,6,4,447
UCL113007,94,14,5,3,0,116,47,8,4,0,0,59,39,5,4,3,0,51,69,12,10,0,0,91,79,7,10,0,0,96,220,22,19,0,0,261,204,21,15,3,0,243,269,26,7,0,0,302,107,5,4,3,0,119,56,0,0,0,0,56,33,3,3,0,0,39,89,11,3,3,0,106,1306,134,84,15,0,1539
UCL113008,56,0,3,0,3,62,65,0,3,0,0,68,59,0,0,0,0,59,133,0,5,0,0,138,172,5,0,0,0,177,417,13,8,0,0,438,389,7,3,0,0,399,225,3,3,0,0,231,70,0,0,0,0,70,35,0,0,0,0,35,21,3,0,0,0,24,58,3,5,3,0,69,1700,34,30,3,3,1770
UCL113009,77,3,4,0,0,84,26,3,3,0,0,32,14,3,3,0,0,20,74,3,7,0,0,84,94,7,4,0,0,105,334,16,7,0,0,357,358,19,9,0,0,386,381,8,7,0,0,396,111,4,3,0,0,118,59,0,3,0,0,62,29,0,3,0,0,32,85,0,3,0,0,88,1642,66,56,0,0,1764
UCL113010,45,3,0,0,0,48,47,4,0,0,0,51,41,0,0,0,0,41,79,3,3,0,0,85,100,0,0,0,0,100,239,4,0,0,0,243,154,10,0,0,0,164,95,7,0,0,0,102,21,0,0,0,0,21,12,0,0,0,3,15,16,0,0,0,0,16,47,0,0,0,0,47,896,31,3,0,3,933
UCL113011,62,5,3,0,0,70,36,0,3,0,0,39,21,3,0,0,0,24,60,0,3,0,0,63,47,4,0,0,0,51,149,19,0,0,0,168,152,17,8,0,0,177,292,38,12,3,0,345,188,20,3,0,0,211,175,11,0,0,0,186,81,10,0,0,0,91,76,3,3,0,0,82,1339,130,35,3,0,1507
UCL113012,51,0,0,0,0,51,45,3,0,0,0,48,46,3,0,0,0,49,99,3,0,0,0,102,128,3,3,0,0,134,406,3,7,0,0,416,389,0,0,3,0,392,268,3,0,0,0,271,62,3,0,0,0,65,45,0,0,0,0,45,15,0,0,0,0,15,121,0,0,0,0,121,1675,21,10,3,0,1709
UCL113013,49,6,0,0,0,55,42,0,0,0,0,42,27,0,0,0,0,27,59,13,0,0,0,72,141,6,0,0,0,147,299,4,3,0,3,309,212,0,0,0,0,212,195,0,0,0,0,195,80,0,0,0,0,80,47,0,0,0,0,47,30,0,0,0,0,30,58,5,0,0,0,63,1239,34,3,0,3,1279
UCL113014,95,3,0,0,0,98,46,0,0,0,0,46,43,0,0,3,0,46,94,0,0,0,0,94,100,0,0,0,0,100,323,0,0,0,0,323,360,3,3,0,0,366,447,3,0,0,0,450,178,0,0,0,3,181,133,0,0,0,0,133,67,0,0,0,0,67,121,0,0,0,0,121,2007,9,3,3,3,2025
UCL113015,37,0,0,0,0,37,8,0,0,0,0,8,23,0,0,0,0,23,63,0,6,0,0,69,66,0,5,0,0,71,194,7,7,0,0,208,317,3,3,0,0,323,333,3,4,0,0,340,138,0,3,0,0,141,70,0,0,0,0,70,27,0,0,0,0,27,60,3,3,0,0,66,1336,16,31,0,0,1383
UCL113016,52,6,7,0,0,65,29,5,4,0,0,38,15,9,3,0,0,27,31,10,5,0,0,46,37,12,0,0,0,49,110,19,4,0,0,133,113,27,3,0,0,143,161,22,4,0,0,187,119,15,5,3,0,142,70,16,7,0,0,93,48,6,3,0,0,57,46,8,0,0,0,54,831,155,45,3,0,1034
UCL113017,29,0,0,0,0,29,39,0,0,0,0,39,41,0,3,0,0,44,77,0,3,0,0,80,100,0,0,0,0,100,287,3,0,0,0,290,213,0,0,0,0,213,196,0,0,0,0,196,63,0,0,0,0,63,31,0,0,0,0,31,16,0,0,4,0,20,52,0,0,0,0,52,1144,3,6,4,0,1157
UCL113018,52,7,0,3,0,62,25,3,0,3,0,31,33,7,0,0,0,40,83,6,0,0,0,89,95,7,0,0,0,102,294,36,0,0,0,330,335,23,3,0,0,361,317,3,0,0,0,320,78,3,0,0,0,81,40,0,0,0,0,40,15,0,0,0,0,15,61,4,0,0,0,65,1428,99,3,6,0,1536
UCL113019,42,3,0,0,0,45,25,0,0,0,0,25,22,0,0,0,0,22,48,0,0,0,0,48,59,3,4,0,0,66,223,10,8,0,0,241,282,22,7,3,0,314,478,30,6,0,0,514,251,10,0,0,0,261,159,10,5,0,0,174,54,3,0,0,0,57,82,6,4,0,0,92,1725,97,34,3,0,1859
UCL113020,92,0,0,0,0,92,75,0,3,0,0,78,68,0,4,3,0,75,137,0,9,0,0,146,167,6,8,0,0,181,443,14,9,0,0,466,324,8,3,0,0,335,225,0,0,0,0,225,61,0,0,0,0,61,34,0,0,0,0,34,22,0,3,0,3,28,76,3,3,0,0,82,1724,31,42,3,3,1803
UCL113021,75,0,0,3,0,78,47,0,0,3,0,50,27,0,0,0,0,27,61,0,4,0,0,65,91,0,4,0,0,95,217,4,0,0,0,221,170,9,0,0,0,179,204,3,0,0,0,207,77,0,0,0,0,77,42,0,3,0,0,45,17,0,0,0,0,17,62,0,0,0,0,62,1090,16,11,6,0,1123
UCL114001,22,6,0,0,0,28,20,0,0,0,0,20,21,0,0,0,0,21,28,0,0,0,0,28,34,0,0,0,0,34,73,3,6,0,0,82,95,3,3,0,0,101,99,4,0,0,0,103,40,4,0,0,0,44,24,0,0,0,0,24,7,0,0,0,0,7,26,3,0,0,0,29,489,23,9,0,0,521
UCL114002,32,3,0,0,0,35,39,0,0,0,0,39,30,3,0,0,0,33,74,5,0,0,0,79,89,0,0,0,0,89,246,3,13,3,0,265,189,9,5,0,0,203,117,4,0,0,0,121,15,0,0,0,0,15,15,0,0,0,0,15,5,0,0,0,3,8,43,3,0,0,0,46,894,30,18,3,3,948
UCL114003,30,0,0,0,0,30,29,0,0,0,0,29,27,3,0,0,0,30,69,0,0,0,0,69,88,0,0,0,0,88,186,0,0,0,0,186,138,0,0,0,0,138,102,3,0,0,0,105,22,0,3,0,3,28,11,0,0,0,0,11,6,0,0,4,0,10,46,0,0,0,0,46,754,6,3,4,3,770
UCL114004,28,0,0,0,0,28,35,0,0,0,0,35,39,0,0,0,0,39,73,0,0,0,0,73,86,0,0,0,0,86,166,0,4,0,0,170,80,0,0,0,0,80,49,0,0,0,0,49,10,0,0,0,0,10,6,0,0,0,0,6,7,0,0,0,0,7,29,0,0,0,0,29,608,0,4,0,0,612
UCL114005,28,0,3,0,0,31,19,0,3,0,0,22,20,0,0,0,0,20,44,0,0,0,0,44,64,0,10,0,0,74,177,7,7,0,0,191,134,0,5,0,0,139,73,0,0,0,3,76,23,0,0,0,0,23,10,0,0,0,0,10,7,0,0,0,0,7,44,0,4,3,0,51,643,7,32,3,3,688
UCL114006,45,0,0,3,0,48,29,0,0,3,0,32,47,0,0,0,0,47,81,5,3,0,0,89,111,0,0,0,0,111,212,0,0,0,0,212,121,0,0,0,0,121,83,0,0,0,0,83,17,0,0,0,0,17,6,0,0,0,0,6,5,0,0,0,0,5,45,0,0,0,0,45,802,5,3,6,0,816
UCL114007,45,0,4,0,0,49,33,0,0,0,0,33,45,0,0,0,0,45,81,5,0,0,0,86,117,6,0,0,0,123,212,0,0,0,0,212,110,0,0,0,0,110,60,0,3,0,0,63,3,0,0,0,0,3,20,0,0,3,0,23,6,0,0,0,0,6,39,0,0,0,0,39,771,11,7,3,0,792
UCL114008,34,0,0,0,0,34,23,0,0,0,0,23,48,0,0,0,0,48,76,0,0,0,0,76,118,0,0,0,0,118,207,0,3,0,0,210,133,4,0,0,0,137,73,0,0,0,0,73,28,0,0,0,0,28,10,0,0,0,0,10,9,0,0,0,0,9,46,3,0,3,0,52,805,7,3,3,0,818
UCL114009,23,0,0,0,0,23,31,0,0,0,0,31,32,0,0,0,0,32,64,0,0,0,0,64,83,0,0,3,0,86,154,0,0,0,0,154,78,0,0,0,0,78,38,0,0,0,0,38,8,0,0,0,0,8,4,3,0,0,0,7,0,0,0,0,0,0,31,0,0,0,0,31,546,3,0,3,0,552
UCL114010,36,0,0,0,0,36,22,0,0,0,0,22,26,0,0,0,0,26,68,0,0,0,0,68,80,3,3,0,0,86,202,3,3,0,0,208,163,0,3,3,0,169,109,0,0,0,0,109,41,0,0,0,0,41,18,0,0,0,0,18,9,0,0,0,0,9,40,0,0,0,0,40,814,6,9,3,0,832
UCL114011,21,0,0,0,0,21,11,0,0,0,0,11,6,0,0,0,0,6,22,0,3,0,0,25,27,4,0,0,0,31,84,8,0,0,0,92,94,4,3,0,0,101,171,14,16,0,0,201,209,23,11,0,0,243,210,10,3,0,0,223,36,0,0,0,0,36,38,4,0,0,0,42,929,67,36,0,0,1032
UCL114012,42,0,3,0,0,45,43,0,0,0,0,43,41,0,0,0,0,41,91,3,0,0,0,94,131,5,0,0,0,136,285,0,3,0,0,288,183,0,3,0,0,186,97,0,0,0,0,97,21,0,0,3,0,24,9,0,0,0,0,9,9,0,0,0,0,9,42,0,0,0,0,42,994,8,9,3,0,1014
UCL114013,24,4,0,0,0,28,21,0,0,0,0,21,19,0,0,0,0,19,33,0,7,3,0,43,70,0,4,0,0,74,191,5,8,0,0,204,144,0,5,0,0,149,110,4,0,0,0,114,18,0,0,0,0,18,16,0,0,0,0,16,8,0,0,0,0,8,35,0,0,0,0,35,689,13,24,3,0,729
UCL114014,28,6,0,0,0,34,19,0,0,0,0,19,16,3,0,0,0,19,27,6,0,0,0,33,32,7,0,0,0,39,70,13,0,0,0,83,83,17,0,0,0,100,145,30,0,0,0,175,91,8,0,0,0,99,86,7,0,0,0,93,42,8,0,0,0,50,30,5,0,0,0,35,669,110,0,0,0,779
UCL114015,40,0,0,0,0,40,29,0,0,0,0,29,18,0,0,0,0,18,49,0,0,0,0,49,70,0,3,0,0,73,171,3,0,0,0,174,249,3,4,0,0,256,363,0,0,0,0,363,156,3,0,0,0,159,95,0,0,0,0,95,34,0,0,0,0,34,61,0,0,0,0,61,1335,9,7,0,0,1351
UCL114016,32,7,3,0,0,42,17,4,0,0,0,21,17,0,4,0,0,21,30,4,6,0,0,40,37,9,9,0,0,55,91,6,8,0,0,105,70,9,11,0,0,90,116,5,5,0,0,126,40,9,0,0,0,49,34,7,3,0,0,44,10,3,3,0,0,16,30,8,5,0,0,43,524,71,57,0,0,652
UCL114017,27,0,0,0,0,27,8,6,0,0,0,14,22,0,0,0,0,22,43,0,0,0,0,43,75,0,0,0,0,75,175,3,5,0,0,183,133,0,0,0,0,133,91,0,0,0,0,91,31,0,0,0,0,31,21,0,0,0,0,21,16,0,0,0,0,16,39,0,0,0,0,39,681,9,5,0,0,695
UCL114018,37,3,0,0,0,40,13,0,0,0,0,13,13,0,0,0,0,13,28,0,3,0,0,31,41,4,0,0,0,45,134,6,3,0,0,143,153,7,0,0,0,160,243,0,0,0,0,243,96,0,0,0,0,96,55,0,0,0,0,55,18,0,0,0,0,18,42,0,0,0,0,42,873,20,6,0,0,899
UCL114019,46,3,0,0,0,49,17,0,0,0,0,17,27,0,0,0,0,27,37,3,3,0,0,43,63,0,0,0,0,63,168,9,3,4,0,184,179,0,3,0,0,182,252,12,3,0,0,267,103,0,0,0,0,103,53,0,0,0,0,53,31,0,0,0,0,31,58,0,0,0,0,58,1034,27,12,4,0,1077
UCL114020,39,3,0,0,0,42,24,0,0,3,0,27,19,4,0,0,0,23,52,0,0,0,0,52,58,0,3,0,0,61,153,0,4,0,0,157,132,0,8,0,0,140,221,3,0,0,0,224,128,0,0,0,0,128,44,0,0,0,0,44,15,0,0,4,0,19,43,3,3,0,0,49,928,13,18,7,0,966
UCL114021,35,0,3,3,0,41,16,0,0,0,0,16,14,0,4,0,0,18,32,4,0,3,0,39,29,0,0,0,0,29,73,3,0,3,0,79,88,5,7,0,0,100,68,3,0,0,0,71,16,0,0,0,0,16,12,4,0,0,0,16,6,0,0,0,0,6,20,0,0,0,0,20,409,19,14,9,0,451
UCL114022,17,0,4,0,0,21,14,0,0,0,0,14,18,0,0,0,0,18,34,0,0,0,0,34,58,0,0,0,0,58,167,0,0,0,0,167,138,0,0,0,0,138,81,0,0,0,0,81,27,0,0,0,0,27,10,0,0,0,0,10,8,0,0,0,6,14,44,0,0,0,0,44,616,0,4,0,6,626
UCL114023,12,12,0,0,0,24,11,6,3,0,0,20,10,0,0,0,0,10,17,4,3,0,0,24,11,9,0,0,0,20,51,24,0,0,0,75,49,37,5,0,0,91,100,71,3,0,0,174,82,58,0,0,0,140,53,37,0,0,0,90,28,9,0,0,0,37,17,9,0,0,0,26,441,276,14,0,0,731
UCL114024,13,4,3,0,0,20,4,9,0,0,0,13,8,0,0,0,0,8,16,11,0,0,0,27,18,4,0,0,0,22,45,14,3,0,0,62,51,11,4,0,0,66,86,7,5,0,0,98,53,5,0,0,0,58,37,3,3,0,0,43,19,3,0,0,0,22,19,5,0,0,0,24,369,76,18,0,0,463
UCL114025,13,0,0,0,0,13,9,3,0,0,0,12,14,0,0,0,0,14,21,0,0,0,0,21,37,0,0,0,0,37,102,0,0,0,0,102,99,3,3,0,0,105,141,3,3,0,0,147,54,0,3,0,0,57,43,0,0,0,0,43,26,0,0,0,0,26,33,0,3,0,0,36,592,9,12,0,0,613
UCL114026,75,0,0,0,0,75,42,0,0,0,0,42,27,0,0,0,0,27,60,0,0,0,0,60,69,4,0,0,0,73,205,0,0,0,0,205,206,3,0,0,0,209,158,0,0,0,0,158,49,3,0,0,0,52,29,0,0,0,0,29,20,0,0,0,0,20,51,0,0,0,0,51,991,10,0,0,0,1001
