region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL115012,15,20,49,49,69,44,15,0,0,261,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,9,3,9,3,0,0,39,3,3,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,0,0,3,3,4,3,0,0,13,0,0,3,3,3,3,0,0,0,12,0,0,4,0,8,0,0,0,0,12,0,3,3,9,8,9,0,0,0,32,3,3,9,14,27,14,3,0,0,73,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4
UCL115013,4,21,30,52,53,43,6,0,0,209,0,3,6,4,9,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,4,0,6,3,3,0,0,19,5,0,8,8,3,0,0,0,0,24,4,0,4,0,0,3,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,3,6,0,0,0,0,13,0,0,3,0,0,3,0,0,0,6,0,0,3,5,5,3,3,0,0,19,0,0,0,10,12,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
UCL115014,66,73,149,150,196,149,41,3,0,827,0,3,3,0,3,0,3,5,0,17,0,0,0,0,0,0,0,0,0,0,7,12,18,19,23,7,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,3,4,3,3,0,0,0,13,16,15,31,28,27,21,4,0,0,142,19,10,7,8,13,4,0,0,0,61,0,0,0,0,9,6,0,0,0,15,0,0,3,3,0,3,0,0,0,9,0,4,3,10,4,4,3,0,0,28,0,3,0,3,4,3,0,0,0,13,4,5,7,3,10,0,4,0,0,33,3,0,3,4,11,3,0,0,0,24,0,0,8,12,12,8,0,0,0,40,0,3,15,13,26,14,0,0,0,71,4,7,24,53,67,41,8,0,0,204,0,3,0,3,0,0,0,0,0,6,3,0,3,4,5,3,0,0,0,18
UCL115015,40,20,64,147,153,108,16,0,0,548,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,3,0,0,5,4,0,0,0,0,12,9,6,16,20,17,7,0,0,0,75,12,9,15,17,10,8,0,0,0,71,0,0,0,0,4,3,0,0,0,7,0,0,0,4,0,0,0,0,0,4,3,3,0,0,4,0,0,0,0,10,0,0,0,0,6,3,0,0,0,9,0,0,6,8,14,3,0,0,0,31,0,0,0,6,5,9,0,0,0,20,0,3,3,11,13,6,0,0,0,36,0,0,10,28,33,30,0,0,0,101,3,5,18,37,67,35,3,0,0,168,0,3,0,0,0,0,0,0,0,3,0,0,0,4,7,0,3,0,0,14
UCL115016,9,20,29,45,49,63,13,3,0,231,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,6,4,0,12,11,8,3,0,0,44,0,5,7,10,14,15,3,0,0,54,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,3,0,0,12,0,0,0,0,8,0,0,0,0,8,0,0,0,3,3,3,0,0,0,9,0,0,5,12,5,6,0,0,0,28,0,3,0,11,9,5,0,0,0,28,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,7
UCL115017,22,25,44,84,93,69,25,3,0,365,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,13,0,0,0,0,3,0,3,0,0,6,11,3,5,11,20,7,5,0,0,62,3,0,4,6,9,5,3,0,0,30,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,3,0,3,0,6,0,0,3,3,0,3,0,0,0,9,0,0,0,3,0,3,0,0,0,6,3,3,3,3,3,3,3,0,0,21,0,0,3,0,4,3,0,0,0,10,0,0,5,6,7,0,3,0,0,21,3,3,12,8,13,6,0,0,0,45,3,3,7,12,32,28,0,0,0,85,0,3,0,3,3,3,0,0,0,12,0,3,5,4,3,0,0,0,0,15
UCL115018,12,13,24,26,32,33,4,3,0,147,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,8,0,0,0,19,3,6,3,5,3,3,0,0,0,23,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,3,0,3,0,0,6,0,0,3,5,0,6,0,0,0,14,0,0,3,3,3,4,3,0,0,16,0,0,3,10,18,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
UCL115019,39,43,111,175,227,196,50,9,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,15,0,0,0,0,5,3,0,0,0,8,6,8,18,14,17,18,6,0,0,87,20,11,13,15,28,15,3,0,0,105,0,0,0,5,7,6,0,0,0,18,0,0,0,8,6,3,3,0,0,20,0,0,0,0,10,5,0,0,0,15,0,0,0,3,8,6,3,0,0,20,3,0,9,13,16,7,3,0,0,51,3,0,3,3,11,4,3,0,0,27,0,3,6,17,20,16,0,0,0,62,0,3,17,39,33,36,7,0,0,135,3,4,18,35,63,45,9,0,0,177,3,0,3,13,6,6,0,0,0,31,3,3,3,6,4,5,0,0,0,24
UCL115020,38,64,131,122,148,89,27,3,0,622,0,0,0,0,0,5,0,0,0,5,3,4,0,3,0,0,0,0,0,10,3,0,3,8,3,3,0,0,0,20,0,3,0,0,0,3,0,0,0,6,0,0,3,3,3,3,0,0,0,12,0,3,4,6,5,0,0,0,0,18,15,11,11,12,18,6,0,0,0,73,5,3,6,10,10,3,0,0,0,37,0,3,3,9,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,14,0,0,0,3,3,3,0,0,0,9,0,6,8,0,3,0,0,0,0,17,0,4,0,4,9,5,0,0,0,22,0,7,4,10,10,0,0,0,0,31,0,3,16,13,19,9,0,0,0,60,5,7,19,23,34,19,6,0,0,113,0,0,3,0,0,0,0,0,0,3,4,4,5,9,5,3,0,0,0,30
UCL115021,22,22,31,71,81,42,9,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,6,3,9,8,5,0,0,0,43,5,4,3,3,0,7,0,0,0,22,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,3,0,4,3,0,0,0,10,0,0,3,7,6,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,4,7,4,3,0,0,0,18,0,0,0,6,23,6,0,0,0,35,0,0,4,13,19,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10
UCL115022,15,21,56,60,66,70,16,3,0,307,0,0,4,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,9,8,3,4,11,11,6,0,0,0,43,4,0,0,8,6,5,0,0,0,23,0,0,3,3,3,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,9,0,3,4,0,3,3,0,0,0,13,0,0,5,12,4,6,4,0,0,31,0,5,3,8,23,11,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL115023,39,28,73,142,146,91,17,3,0,539,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,13,0,0,0,5,4,0,0,0,0,9,0,0,3,5,3,0,0,0,0,11,0,0,0,5,3,0,0,0,0,8,14,7,9,7,30,15,0,0,0,82,13,5,8,8,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,10,0,0,0,8,8,0,0,0,0,16,4,0,0,9,4,0,0,0,0,17,0,0,3,7,7,5,0,0,0,22,0,0,4,7,5,3,3,0,0,22,0,3,5,4,11,3,0,0,0,26,0,0,8,26,38,11,4,0,0,87,3,9,10,32,47,22,5,0,0,128,0,0,0,4,0,0,0,0,0,4,0,0,0,10,4,4,0,0,0,18
UCL115024,21,16,32,57,63,47,13,3,3,255,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,8,9,3,0,0,0,37,3,3,0,3,4,0,0,0,0,13,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,3,3,3,3,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,13,0,3,0,7,5,3,5,0,0,23,0,3,6,13,15,14,0,0,0,51,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6
UCL115025,14,36,83,96,84,70,17,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,15,0,6,7,14,15,3,0,0,60,0,3,7,0,6,5,0,0,0,21,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,0,0,0,3,3,3,0,0,0,9,0,6,21,21,11,5,0,0,0,64,0,9,29,18,17,9,0,0,0,82,0,9,20,27,33,13,3,0,0,105,0,3,0,0,3,0,0,0,0,6,0,0,3,7,3,0,0,0,0,13
UCL115026,25,30,65,97,96,60,5,0,0,378,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,4,3,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,7,0,3,6,0,0,0,0,0,0,9,3,3,5,8,13,0,0,0,0,32,3,0,3,4,5,3,0,0,0,18,0,0,0,3,3,0,0,0,0,6,0,0,0,4,3,0,0,0,0,7,0,0,5,6,0,0,0,0,0,11,3,3,0,3,0,0,0,0,0,9,0,3,0,10,5,0,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,3,10,8,4,4,3,0,0,32,3,3,10,27,20,11,0,0,0,74,3,3,7,18,19,15,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6
UCL115027,6,15,12,28,27,30,9,0,0,127,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,6,3,5,0,0,0,21,0,0,4,4,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,8,6,3,0,0,0,21,0,3,5,8,15,11,0,0,0,42,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6
UCL115028,16,15,36,53,61,39,18,3,0,241,0,0,0,0,0,3,3,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,4,0,5,9,4,5,0,0,0,27,3,0,3,3,6,6,0,0,0,21,3,0,0,3,3,3,3,0,0,15,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,3,0,0,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,7,6,6,5,0,0,0,24,0,0,4,15,10,6,6,0,0,41,0,7,8,6,14,8,0,0,0,43,0,0,0,0,3,5,0,0,0,8,0,0,3,3,3,3,0,0,0,12
UCL115029,39,70,207,172,139,102,15,0,0,744,0,0,0,4,0,0,0,0,0,4,0,0,12,11,0,0,0,0,0,23,3,0,5,8,3,3,0,0,0,22,0,0,3,3,0,0,0,0,0,6,0,0,3,3,8,3,0,0,0,17,0,0,7,0,0,0,0,0,0,7,14,9,12,27,19,7,0,0,0,88,17,14,17,11,11,3,0,0,0,73,0,0,3,3,3,3,0,0,0,12,4,0,3,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,6,0,3,4,3,0,5,0,0,0,15,0,3,5,3,3,0,0,3,0,17,0,0,15,3,10,3,0,0,0,31,0,0,5,5,5,0,0,0,0,15,0,4,7,16,10,10,3,0,0,50,0,7,12,16,23,7,3,0,0,68,0,0,0,0,3,0,0,0,0,3,4,8,8,10,4,3,0,0,0,37
UCL115030,35,17,40,82,120,78,11,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,16,0,4,3,15,9,0,0,0,47,13,0,3,3,9,3,0,0,0,31,0,0,3,0,3,3,0,0,0,9,0,3,3,3,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,7,0,3,3,0,3,0,0,0,0,9,0,0,3,3,3,0,0,3,0,12,0,0,0,7,8,0,0,0,0,15,0,0,3,10,6,6,0,0,0,25,0,0,3,18,27,14,0,0,0,62,0,6,4,17,36,16,0,0,0,79,0,0,0,7,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,7
UCL115031,11,18,29,54,66,55,21,3,0,257,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,4,0,0,11,0,5,4,6,10,12,3,3,0,43,4,0,3,14,12,5,0,0,0,38,0,0,0,0,3,4,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,7,0,0,0,11,0,0,3,3,4,3,0,0,0,13,0,0,0,3,5,4,0,0,0,12,0,0,3,11,13,4,3,0,0,34,0,0,5,14,22,13,0,0,0,54,0,0,0,3,4,0,0,0,0,7,3,3,3,3,3,3,0,0,0,18
UCL115032,7,20,34,46,64,44,3,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,6,13,0,0,11,10,5,0,0,0,39,7,7,6,3,5,0,7,0,0,35,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,6,5,9,0,0,0,23,0,0,4,10,24,11,0,0,0,49,3,3,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3
UCL115033,29,13,48,106,110,115,55,0,0,476,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,4,4,3,0,0,0,11,4,8,8,13,13,9,0,0,0,55,19,7,9,11,10,5,0,0,0,61,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,3,0,0,0,9,0,0,0,3,3,3,3,0,0,12,3,0,0,3,3,3,4,0,0,16,0,0,6,8,7,8,6,0,0,35,0,0,0,6,10,5,0,0,0,21,0,0,3,3,8,7,0,0,0,21,0,0,7,13,24,17,0,0,0,61,3,4,8,13,30,31,6,0,0,95,0,0,0,4,0,4,0,0,0,8,0,0,6,0,8,0,0,0,0,14
UCL115034,21,26,38,95,146,104,28,3,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,0,3,3,3,5,0,0,17,9,13,5,6,15,5,3,0,0,56,7,4,0,5,9,3,0,0,0,28,0,0,6,4,7,0,0,0,0,17,0,0,0,4,4,0,0,0,0,8,0,0,0,3,0,3,3,0,0,9,0,0,0,6,0,8,0,0,0,14,0,0,7,11,14,6,0,0,0,38,3,0,0,3,4,3,0,0,0,13,3,3,0,8,5,8,0,0,0,27,0,0,5,12,37,28,3,0,0,85,3,3,12,21,27,17,3,3,0,89,3,0,3,3,3,0,3,0,0,15,0,6,0,4,0,4,0,0,0,14
UCL115035,44,54,139,240,184,109,21,3,0,794,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,16,0,0,3,3,3,3,0,0,0,12,0,0,3,3,3,0,0,0,0,9,0,0,0,3,3,3,0,0,0,9,17,7,7,22,19,9,3,0,0,84,10,6,9,7,8,3,0,0,0,43,0,0,4,7,3,0,0,0,0,14,4,4,4,0,4,0,0,0,0,16,3,4,5,5,6,3,0,0,0,26,3,0,3,6,0,0,3,0,0,15,3,9,9,15,12,7,0,0,0,55,3,0,4,9,0,3,3,0,0,22,3,8,51,75,60,20,0,0,0,217,3,0,14,27,18,15,3,0,0,80,3,3,15,22,23,12,0,0,0,78,0,3,0,3,0,3,0,0,0,9,3,0,7,7,3,3,0,0,0,23
UCL115036,27,33,106,118,81,54,6,0,0,425,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,14,13,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,4,0,5,0,0,0,0,0,9,3,4,19,17,16,6,0,0,0,65,11,4,0,5,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,3,4,4,0,4,0,0,0,15,0,0,4,0,0,0,0,0,0,4,0,0,11,0,6,0,0,0,0,17,0,0,3,5,5,0,0,0,0,13,0,0,4,10,9,3,0,0,0,26,3,0,9,12,11,3,0,0,0,38,5,6,18,16,21,21,0,0,0,87,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,0,0,0,0,8
UCL115037,42,107,270,239,253,214,33,0,0,1158,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,13,12,14,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,0,0,0,18,3,0,8,11,4,0,3,0,0,29,19,23,29,21,40,23,3,0,0,158,14,52,92,32,32,20,5,0,0,247,0,0,0,9,7,0,0,0,0,16,0,3,3,4,3,4,3,0,0,20,0,0,3,0,4,0,0,0,0,7,0,4,7,8,8,5,0,0,0,32,0,0,15,18,20,15,3,0,0,71,0,5,13,16,9,5,3,0,0,51,0,0,7,8,4,4,0,0,0,23,0,4,21,31,39,34,3,0,0,132,6,0,35,32,53,37,3,0,0,166,0,6,5,6,9,0,0,0,0,26,3,5,20,5,12,4,0,0,0,49
UCL115038,29,38,68,128,151,92,16,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,18,0,0,0,3,3,0,0,0,0,6,0,0,0,7,3,3,0,0,0,13,0,0,0,0,4,0,0,0,0,4,16,10,11,24,14,7,0,0,0,82,9,3,0,7,9,4,3,0,0,35,0,0,0,3,3,3,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,4,4,3,0,0,0,0,11,0,3,3,7,0,0,0,0,0,13,0,0,3,11,3,3,3,0,0,23,0,0,0,0,8,3,0,0,0,11,0,0,3,14,18,4,3,0,0,42,0,0,6,16,20,12,0,0,0,54,0,6,7,29,38,21,0,0,0,101,0,0,0,3,0,0,0,0,0,3,3,0,3,0,5,5,0,0,0,16
