region_id,M_EO_bf1996,M_EO_1996_2000,M_EO_2001_2005,M_E_2006,M_E_2007,M_E_2008,M_E_2009,M_E_2010,M_E_2011,M_EO_arrival_ns,M_E_Tot,M_SOL_SE_V_wll_wll_Bf_1996,M_SOL_SE_VW_W_1996_2000,M_SOL_SE_VW_W_2001_2005,M_SOL_SE_VW_W_2006,M_SOL_SE_VW_W_2007,M_SOL_SE_VW_W_2008,M_SOL_SE_VW_W_2009,M_SOL_SE_VW_W_2010,M_SOL_SE_VW_W_2011,M_SOL_SE_VW_W_Y_a_ns,M_SOL_SE_VW_W_Y_a_Total,M_SOL_SE_NW_NA_bf1996,M_SOL_SE_NW_NA_1996_2000,M_SOL_SE_NW_NA_2001_2005,M_SOL_SE_NW_NA_2006,M_SOL_SE_NW_NA_2007,M_SOL_SE_NW_NA_2008,M_SOL_SE_NW_NA_2009,M_SOL_SE_NW_NA_2010,M_SOL_SE_NW_NA_2011,M_SOL_SE_NW_NA_arrval_ns,M_SOL_SE_NW_NA_Total,M_SOL_SE_PE_ns_bf1996,M_SOL_SE_PE_ns_1996_2000,M_SOL_SE_PE_ns_2001_2005,M_SOL_SE_PE_ns_2006,M_SOL_SE_PE_ns_2007,M_SOL_SE_PE_ns_2008,M_SOL_SE_PE_ns_2009,M_SOL_SE_PE_ns_2010,M_SOL_SE_PE_ns_2011,M_SOL_SE_PE_ns_arrival_ns,M_SOL_SE_PE_ns_arvl_Total,M_SOL_SE_Tot_bf1996,M_SOL_SE_Tot_1996_2000,M_SOL_SE_Tot_2001_2005,M_SOL_SE_Tot_2006,M_SOL_SE_Tot_2007,M_SOL_SE_Tot_2008,M_SOL_SE_Tot_2009,M_SOL_SE_Tot_2010,M_SOL_SE_Tot_2011,M_SOL_SE_Tot_arrival_ns,M_SOL_SE_Tot_Total,M_L_prof_Eng_ns_bf1996,M_L_prof_Eng_ns_1996_2000,M_L_prof_Eng_ns_2001_2005,M_L_prof_Eng_ns_2006,M_L_prof_Eng_ns_2007,M_L_prof_Eng_ns_2008,M_L_prof_Eng_ns_2009,M_L_prof_Eng_ns_2010,M_L_prof_Eng_ns_2011,M_L_prof_Eng_ns_arrival_ns,M_L_prof_Eng_ns_Total,M_Tot_bf1996,M_Tot_1996_2000,M_Tot_2001_2005,M_Tot_2006,M_Tot_2007,M_Tot_2008,M_Tot_2009,M_Tot_2010,M_Tot_2011,M_Tot_Yr_arrival_not_stated,M_Tot_Total,F_EO_bf1996,F_EO_1996_2000,F_EO_2001_2005,F_E_2006,F_E_2007,F_E_2008,F_E_2009,F_E_2010,F_E_2011,F_EO_arrival_ns,F_E_Tot,F_SOL_SE_V_wll_wll_Bf_1996,F_SOL_SE_VW_W_1996_2000,F_SOL_SE_VW_W_2001_2005,F_SOL_SE_VW_W_2006,F_SOL_SE_VW_W_2007,F_SOL_SE_VW_W_2008,F_SOL_SE_VW_W_2009,F_SOL_SE_VW_W_2010,F_SOL_SE_VW_W_2011,F_SOL_SE_VW_W_Y_a_ns,F_SOL_SE_VW_W_Y_a_Total,F_SOL_SE_NW_NA_bf1996,F_SOL_SE_NW_NA_1996_2000,F_SOL_SE_NW_NA_2001_2005,F_SOL_SE_NW_NA_2006,F_SOL_SE_NW_NA_2007,F_SOL_SE_NW_NA_2008,F_SOL_SE_NW_NA_2009,F_SOL_SE_NW_NA_2010,F_SOL_SE_NW_NA_2011,F_SOL_SE_NW_NA_arrval_ns,F_SOL_SE_NW_NA_Total,F_SOL_SE_PE_ns_bf1996,F_SOL_SE_PE_ns_1996_2000,F_SOL_SE_PE_ns_2001_2005,F_SOL_SE_PE_ns_2006,F_SOL_SE_PE_ns_2007,F_SOL_SE_PE_ns_2008,F_SOL_SE_PE_ns_2009,F_SOL_SE_PE_ns_2010,F_SOL_SE_PE_ns_2011,F_SOL_SE_PE_ns_arrival_ns,F_SOL_SE_PE_ns_arvl_Total,F_SOL_SE_Tot_bf1996,F_SOL_SE_Tot_1996_2000,F_SOL_SE_Tot_2001_2005,F_SOL_SE_Tot_2006,F_SOL_SE_Tot_2007,F_SOL_SE_Tot_2008,F_SOL_SE_Tot_2009,F_SOL_SE_Tot_2010,F_SOL_SE_Tot_2011,F_SOL_SE_Tot_arrival_ns,F_SOL_SE_Tot_Total,F_L_prof_Eng_ns_bf1996,F_L_prof_Eng_ns_1996_2000,F_L_prof_Eng_ns_2001_2005,F_L_prof_Eng_ns_2006,F_L_prof_Eng_ns_2007,F_L_prof_Eng_ns_2008,F_L_prof_Eng_ns_2009,F_L_prof_Eng_ns_2010,F_L_prof_Eng_ns_2011,F_L_prof_Eng_ns_arrival_ns,F_L_prof_Eng_ns_Total,F_Tot_bf1996,F_Tot_1996_2000,F_Tot_2001_2005,F_Tot_2006,F_Tot_2007,F_Tot_2008,F_Tot_2009,F_Tot_2010,F_Tot_2011,F_Tot_Yr_arrival_not_stated,F_Tot_Total,P_EO_bf1996,P_EO_1996_2000,P_EO_2001_2005,P_EO_2006,P_EO_2007,P_EO_2008,P_EO_2009,P_EO_2010,P_EO_2011,P_EO_arrival_ns,P_EO_Tot,P_SOL_SE_V_wll_wll_Bf_1996,P_SOL_SE_VW_W_1996_2000,P_SOL_SE_VW_W_2001_2005,P_SOL_SE_VW_W_2006,P_SOL_SE_VW_W_2007,P_SOL_SE_VW_W_2008,P_SOL_SE_VW_W_2009,P_SOL_SE_VW_W_2010,P_SOL_SE_VW_W_2011,P_SOL_SE_VW_W_Y_a_ns,P_SOL_SE_VW_W_Y_a_Total,P_SOL_SE_NW_NA_bf1996,P_SOL_SE_NW_NA_1996_2000,P_SOL_SE_NW_NA_2001_2005,P_SOL_SE_NW_NA_2006,P_SOL_SE_NW_NA_2007,P_SOL_SE_NW_NA_2008,P_SOL_SE_NW_NA_2009,P_SOL_SE_NW_NA_2010,P_SOL_SE_NW_NA_2011,P_SOL_SE_NW_NA_arrval_ns,P_SOL_SE_NW_NA_Total,P_SOL_SE_PE_ns_bf1996,P_SOL_SE_PE_ns_1996_2000,P_SOL_SE_PE_ns_2001_2005,P_SOL_SE_PE_ns_2006,P_SOL_SE_PE_ns_2007,P_SOL_SE_PE_ns_2008,P_SOL_SE_PE_ns_2009,P_SOL_SE_PE_ns_2010,P_SOL_SE_PE_ns_2011,P_SOL_SE_PE_ns_arrival_ns,P_SOL_SE_PE_ns_arvl_Total,P_SOL_SE_Tot_bf1996,P_SOL_SE_Tot_1996_2000
UCL115021,39,6,3,3,0,8,0,0,0,0,59,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,43,6,3,3,0,8,0,0,0,3,66,29,7,5,4,0,8,0,5,0,4,62,4,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,7,5,4,3,8,0,8,0,4,72,68,13,8,7,0,16,0,5,0,4,121,8,0,0,0,3,0,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
UCL115022,33,3,0,0,0,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,3,0,0,0,43,32,0,3,0,0,0,0,0,0,3,38,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,0,3,45,65,3,3,0,0,0,3,0,0,3,77,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,11,0
UCL115023,78,6,9,0,0,0,0,0,0,11,104,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,89,6,9,0,0,0,0,0,0,11,115,80,8,10,0,0,0,4,0,0,3,105,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,93,8,10,0,0,0,4,0,0,3,118,158,14,19,0,0,0,4,0,0,14,209,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
UCL115024,16,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,22,21,3,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,30,37,6,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0
UCL115025,11,0,0,0,0,0,0,4,0,0,15,4,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,3,0,4,0,0,25,14,5,3,0,3,0,3,0,0,5,33,5,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,5,3,0,3,3,6,0,0,5,44,25,5,3,0,3,0,3,4,0,5,48,9,0,3,0,0,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
UCL115026,54,3,4,0,0,4,0,0,0,8,73,8,0,0,0,0,0,0,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,62,3,4,0,0,4,0,3,0,11,87,54,6,5,0,0,6,4,0,0,4,79,7,3,0,0,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,61,9,5,0,3,6,4,0,0,7,95,108,9,9,0,0,10,4,0,0,12,152,15,3,0,0,3,0,0,3,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
UCL115027,24,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,29,0,0,0,0,0,0,0,0,3,32,24,3,0,0,0,0,0,0,0,0,27,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,39,48,3,0,0,0,0,0,0,0,0,51,14,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
UCL115028,42,0,3,0,3,0,0,0,0,3,51,9,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,51,3,6,0,3,0,0,0,0,3,66,35,3,3,3,3,0,0,3,0,3,53,7,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,42,3,3,3,3,0,0,3,4,3,64,77,3,6,3,6,0,0,3,0,6,104,16,3,3,0,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
UCL115029,36,4,5,0,4,3,3,7,5,6,73,4,3,3,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,43,7,8,0,4,3,3,7,5,9,89,34,6,6,0,3,4,3,5,5,0,66,8,3,0,0,0,0,0,4,0,3,18,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,4,0,3,22,0,0,0,0,0,0,0,0,0,0,0,42,9,10,0,3,4,3,9,5,3,88,70,10,11,0,7,7,6,12,10,6,139,12,6,3,0,0,0,0,4,0,6,31,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,6
UCL115030,64,9,11,0,0,3,0,0,0,8,95,18,0,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,82,9,18,0,0,3,0,0,0,8,120,69,7,9,0,3,3,0,0,0,7,98,23,0,7,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,29,0,7,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,98,7,16,0,3,3,0,0,0,7,134,133,16,20,0,3,6,0,0,0,15,193,41,0,14,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,47,0
UCL115031,73,6,5,3,0,3,4,0,0,3,97,5,0,3,3,0,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,82,6,8,6,0,6,4,0,0,3,115,72,3,8,4,3,0,5,0,0,0,95,7,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,79,3,11,4,3,0,5,0,0,0,105,145,9,13,7,3,3,9,0,0,3,192,12,0,6,3,0,3,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0
UCL115032,30,0,4,0,0,3,0,0,0,3,40,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,3,0,0,0,3,43,24,0,0,3,0,0,0,0,0,0,27,3,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,36,54,0,4,3,0,3,0,0,0,3,67,6,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0
UCL115033,143,6,12,0,0,0,6,0,3,14,184,15,0,0,0,0,3,3,0,0,0,21,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,19,0,3,0,0,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,162,6,15,0,0,3,9,0,3,14,212,166,11,8,3,0,0,0,0,3,14,205,21,3,3,0,0,3,3,0,0,3,36,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,0,3,3,0,0,3,39,0,0,0,0,0,0,0,0,0,3,3,190,14,11,3,0,3,3,0,3,20,247,309,17,20,3,0,0,6,0,6,28,389,36,3,3,0,0,6,6,0,0,3,57,7,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,43,3
UCL115034,114,12,11,3,3,4,7,3,0,6,163,11,4,3,0,0,0,0,3,0,0,21,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,128,16,14,3,3,4,7,6,0,6,187,109,6,11,3,3,0,6,3,0,7,148,20,5,3,0,0,0,0,3,3,0,34,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,5,3,0,0,0,0,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,132,11,14,3,3,0,6,6,3,7,185,223,18,22,6,6,4,13,6,0,13,311,31,9,6,0,0,0,0,6,3,0,55,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,37,9
UCL115035,98,15,11,5,6,7,0,0,0,4,146,17,0,3,0,0,0,0,3,0,0,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,3,3,118,15,14,5,6,7,0,3,0,7,175,92,12,11,4,6,0,4,0,0,8,137,17,0,3,3,0,3,3,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,3,0,3,3,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,109,12,14,7,6,3,7,0,0,11,169,190,27,22,9,12,7,4,0,0,12,283,34,0,6,3,0,3,3,3,0,3,55,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0
UCL115036,48,8,0,0,0,0,0,0,0,4,60,10,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,58,8,0,3,0,0,0,0,0,4,73,44,0,0,0,0,0,0,0,0,4,48,13,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,4,65,92,8,0,0,0,0,0,0,0,8,108,23,0,0,3,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0
UCL115037,210,27,29,16,17,13,22,18,11,37,400,39,7,9,0,8,11,19,11,6,8,118,3,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,42,7,9,0,8,11,19,11,10,11,128,0,0,0,0,0,0,0,0,0,0,0,252,34,38,16,25,24,41,29,21,48,528,209,30,38,13,11,13,12,13,10,24,373,37,17,18,6,6,7,7,12,0,10,120,3,0,3,4,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,40,17,21,10,6,7,7,12,0,13,133,0,0,0,0,0,0,0,0,0,0,0,249,47,59,23,17,20,19,25,10,37,506,419,57,67,29,28,26,34,31,21,61,773,76,24,27,6,14,18,26,23,6,18,238,6,0,3,4,0,0,0,0,4,6,23,0,0,0,0,0,0,0,0,0,0,0,82,24
UCL115038,134,6,5,3,3,3,4,0,0,15,173,52,0,3,0,0,0,0,0,0,0,55,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,62,0,3,0,0,0,0,0,0,0,65,3,0,0,0,0,0,0,0,0,0,3,199,6,8,3,3,3,4,0,0,15,241,134,7,7,0,0,3,3,3,7,6,170,56,3,3,0,0,0,3,3,3,0,71,6,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,65,3,3,0,0,0,6,3,3,0,83,0,0,0,0,0,0,0,0,0,0,0,199,10,10,0,0,3,9,6,10,6,253,268,13,12,3,3,6,7,3,7,21,343,108,3,6,0,0,0,3,3,3,0,126,13,0,0,0,0,0,3,0,0,0,16,6,0,0,0,0,0,0,0,0,0,6,127,3
UCL115039,37,15,8,0,4,0,0,0,0,0,64,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,42,15,8,0,4,0,0,0,0,0,69,43,13,11,0,0,0,3,0,0,3,73,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,47,13,11,0,0,4,3,0,0,6,84,80,28,19,0,4,0,3,0,0,3,137,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0
UCL115040,18,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,7,28,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,3,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,4,0,0,0,3,31,36,0,0,0,0,0,0,0,0,3,39,3,0,0,0,3,4,0,0,0,7,17,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
UCL115041,38,6,8,3,5,4,4,4,3,7,82,14,0,6,3,7,18,3,7,0,0,58,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,6,3,7,18,3,7,5,0,63,0,0,0,0,0,0,0,0,0,0,0,52,6,14,6,12,22,7,11,8,7,145,39,8,12,3,0,9,3,3,0,8,85,10,3,4,3,10,12,3,5,3,0,53,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,4,4,10,3,4,3,10,12,6,8,3,4,63,0,0,0,0,0,0,0,0,0,0,0,49,11,16,6,10,21,9,11,3,12,148,77,14,20,6,5,13,7,7,3,15,167,24,3,10,6,17,30,6,12,3,0,111,0,0,0,0,0,0,3,3,5,0,11,0,0,0,0,0,0,0,0,0,4,4,24,3
UCL115042,58,3,3,0,3,3,0,0,0,0,70,11,0,0,0,0,0,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,69,3,3,0,3,3,0,3,0,3,87,55,4,3,3,0,0,0,3,0,4,72,15,3,0,3,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,70,7,3,6,0,0,0,6,0,4,96,113,7,6,3,3,3,0,3,0,4,142,26,3,0,3,0,0,0,6,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
UCL115043,14,3,4,0,0,0,0,6,3,0,30,6,0,0,0,3,3,3,4,3,0,22,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,4,6,0,25,0,0,0,0,0,0,0,0,0,0,0,20,3,4,0,3,3,3,10,9,0,55,20,6,3,4,0,5,0,0,0,6,44,5,0,3,0,4,0,5,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,5,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,25,6,6,4,4,5,5,0,0,9,64,34,9,7,4,0,5,0,6,3,6,74,11,0,3,0,7,3,8,4,3,3,42,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0
UCL115044,20,0,0,0,0,0,0,0,0,0,20,3,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,3,0,0,0,30,18,0,3,0,0,3,0,0,0,3,27,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,7,0,0,3,0,0,0,3,34,38,0,3,0,0,3,0,0,0,3,47,6,4,4,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
UCL115045,42,0,3,0,0,0,0,0,0,0,45,6,3,3,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,48,3,6,0,0,0,0,0,0,6,63,36,3,3,0,0,3,0,0,0,0,45,0,3,5,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,0,0,3,39,6,8,0,0,3,0,3,0,0,59,78,3,6,0,0,3,0,0,0,0,90,6,6,8,0,0,0,0,3,0,3,26,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,6
UCL115046,13,0,0,0,0,0,0,0,0,3,16,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,3,25,10,0,0,0,0,0,0,0,0,3,13,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,3,0,0,3,28,23,0,0,0,0,0,0,0,0,6,29,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,14,0
