region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
UCL113015,3497,9436,113,202,32,50,145,252,297,471,0,0,0,0,0,3,297,474,35,55,0,0,6,11,41,66,19,27,3999,10255,450,0,4449,10255
UCL113016,2841,7096,427,842,535,1181,962,2023,218,422,101,159,93,168,6,12,418,761,10,16,4,3,4,12,18,31,6,14,4245,9925,2166,0,6411,9925
UCL113017,3380,8526,177,263,0,0,177,263,150,202,11,13,0,0,4,4,165,219,28,56,3,0,9,24,40,80,5,7,3767,9095,352,0,4119,9095
UCL113018,4073,11215,382,707,125,228,507,935,180,248,0,0,0,0,0,0,180,248,118,172,0,0,3,3,121,175,3,0,4884,12573,295,0,5179,12573
UCL113019,4137,11523,298,608,96,202,394,810,349,558,0,0,0,0,5,9,354,567,79,113,3,3,17,37,99,153,3,10,4987,13063,423,0,5410,13063
UCL113020,5644,14290,438,666,25,55,463,721,877,1248,24,29,0,0,0,3,901,1280,25,31,0,3,17,29,42,63,15,35,7065,16389,712,0,7777,16389
UCL113021,4427,10268,168,278,97,158,265,436,211,355,9,19,0,0,10,13,230,387,96,142,3,8,13,35,112,185,8,9,5042,11285,2132,0,7174,11285
UCL114001,2428,5370,275,402,89,128,364,530,197,313,3,0,0,0,3,9,203,322,215,326,0,0,9,19,224,345,4,6,3223,6573,516,0,3739,6573
UCL114002,3132,7832,178,321,18,54,196,375,408,629,0,0,5,3,0,3,413,635,53,74,0,0,20,50,73,124,3,7,3817,8973,386,0,4203,8973
UCL114003,2241,5212,169,238,11,29,180,267,110,149,5,7,0,3,6,3,121,162,3,4,0,0,13,22,16,26,6,13,2564,5680,434,0,2998,5680
UCL114004,2128,4799,37,47,3,6,40,53,121,150,12,11,0,0,3,18,136,179,8,6,0,0,3,17,11,23,3,3,2318,5057,328,0,2646,5057
UCL114005,1835,4404,65,103,5,3,70,106,282,409,0,0,0,0,0,0,282,409,34,59,0,0,8,13,42,72,3,14,2232,5005,362,0,2594,5005
UCL114006,2806,6797,126,176,19,35,145,211,197,259,8,12,5,3,0,0,210,274,8,9,0,0,11,38,19,47,0,0,3180,7329,358,0,3538,7329
UCL114007,2344,5460,155,198,0,0,155,198,125,163,0,0,0,0,3,4,128,167,28,33,0,0,22,51,50,84,0,7,2677,5916,417,0,3094,5916
UCL114008,2416,5789,116,164,8,13,124,177,167,214,0,0,0,0,0,3,167,217,28,38,0,7,3,7,31,52,4,14,2742,6249,344,0,3086,6249
UCL114009,1951,4475,103,135,14,12,117,147,69,100,0,0,0,0,0,3,69,103,5,8,0,0,0,5,5,13,8,6,2150,4744,328,0,2478,4744
UCL114010,2619,6606,114,168,10,19,124,187,276,395,3,3,8,11,10,12,297,421,18,20,0,0,9,28,27,48,0,3,3067,7265,303,0,3370,7265
UCL114011,1626,5031,103,209,65,144,168,353,0,0,63,134,0,0,0,4,63,138,0,0,0,0,3,10,3,10,0,3,1860,5535,84,0,1944,5535
UCL114012,3106,7844,61,111,10,11,71,122,453,646,0,0,0,0,0,3,453,649,31,43,0,0,9,17,40,60,0,3,3670,8678,432,0,4102,8678
UCL114013,2041,5259,116,186,25,37,141,223,201,345,0,0,4,4,0,0,205,349,16,18,0,0,11,30,27,48,0,0,2414,5879,282,0,2696,5879
UCL114014,1543,4304,184,370,295,654,479,1024,21,40,0,0,0,0,0,3,21,43,8,9,0,0,10,23,18,32,0,5,2061,5408,372,0,2433,5408
UCL114015,2658,7806,21,41,0,0,21,41,30,60,0,0,0,0,5,7,35,67,0,0,0,3,0,0,0,3,0,0,2714,7917,133,0,2847,7917
UCL114016,1905,4518,268,412,269,481,537,893,404,675,6,12,0,6,12,15,422,708,11,21,0,0,0,3,11,24,0,0,2875,6143,942,0,3817,6143
UCL114017,2138,5654,112,248,21,45,133,293,362,568,0,0,0,0,0,0,362,568,32,52,0,0,10,20,42,72,4,6,2679,6593,408,0,3087,6593
UCL114018,2485,6323,293,460,11,24,304,484,46,54,0,0,0,0,5,3,51,57,12,24,0,0,3,7,15,31,3,3,2858,6898,268,0,3126,6898
UCL114019,3012,7875,298,512,0,0,298,512,230,323,9,8,0,0,3,3,242,334,70,93,0,0,13,29,83,122,4,9,3639,8852,418,0,4057,8852
UCL114020,2523,6734,127,213,210,275,337,488,244,395,36,42,3,4,40,73,323,514,28,47,0,0,15,33,43,80,5,7,3231,7823,359,0,3590,7823
UCL114021,1991,4528,225,356,46,73,271,429,333,511,35,53,47,81,3,3,418,648,97,126,0,3,37,77,134,206,0,0,2814,5811,411,0,3225,5811
UCL114022,1854,4831,20,32,3,15,23,47,320,460,4,9,0,0,3,4,327,473,15,25,0,0,5,12,20,37,11,23,2235,5411,259,0,2494,5411
UCL114023,1095,3157,550,1372,238,577,788,1949,95,175,11,17,0,0,0,0,106,192,32,51,0,0,0,0,32,51,0,0,2021,5349,288,0,2309,5349
UCL114024,1367,3314,262,454,180,413,442,867,138,209,15,25,51,86,0,3,204,323,73,96,0,0,4,3,77,99,0,3,2090,4606,628,0,2718,4606
UCL114025,1698,4267,72,139,0,0,72,139,164,255,0,3,7,9,3,3,174,270,32,35,0,0,0,3,32,38,0,0,1976,4714,200,0,2176,4714
UCL114026,3494,8283,69,87,24,55,93,142,22,31,0,0,0,0,0,3,22,34,30,33,0,3,0,4,30,40,0,0,3639,8499,1442,0,5081,8499
UCL114027,2012,5047,23,47,0,4,23,51,16,19,0,0,0,0,0,3,16,22,0,3,0,0,0,0,0,3,0,0,2051,5123,527,0,2578,5123
UCL114028,2026,5154,44,59,25,34,69,93,167,232,6,4,46,76,0,0,219,312,5,3,0,0,0,3,5,6,0,3,2319,5568,335,0,2654,5568
UCL114029,2140,5432,148,253,7,21,155,274,102,157,0,0,0,0,7,23,109,180,10,17,3,3,21,45,34,65,0,3,2438,5954,207,0,2645,5954
UCL114030,1939,4372,175,297,78,139,253,436,234,417,59,103,10,19,0,3,303,542,40,68,0,0,20,32,60,100,0,5,2555,5455,765,0,3320,5455
UCL114031,632,1466,41,65,5,13,46,78,87,130,0,0,0,0,0,0,87,130,14,27,3,7,3,9,20,43,3,5,788,1722,414,0,1202,1722
UCL114032,1823,4678,149,228,5,19,154,247,48,77,0,0,0,0,0,3,48,80,14,26,0,0,8,17,22,43,0,3,2047,5051,196,0,2243,5051
UCL114033,2323,5737,170,237,3,9,173,246,211,298,0,0,4,3,0,3,215,304,9,8,0,0,7,8,16,16,3,10,2730,6313,364,0,3094,6313
UCL115001,632,1661,23,50,0,0,23,50,11,15,0,0,0,3,3,3,14,21,39,53,0,0,3,5,42,58,0,0,711,1790,61,0,772,1790
UCL115002,1522,3785,186,310,14,53,200,363,244,352,4,5,25,38,0,3,273,398,76,111,0,0,3,4,79,115,0,0,2074,4661,185,0,2259,4661
UCL115003,818,2300,61,145,83,210,144,355,9,28,3,7,0,0,10,10,22,45,17,25,0,0,7,14,24,39,0,0,1008,2739,279,0,1287,2739
UCL115004,441,1370,0,0,0,0,0,0,22,45,0,3,0,0,0,3,22,51,0,0,3,3,0,0,3,3,0,0,466,1424,15,0,481,1424
UCL115005,585,1325,3,5,0,5,3,10,0,0,0,0,0,0,0,0,0,0,23,38,0,0,0,3,23,41,0,0,611,1376,115,0,726,1376
UCL115006,405,947,12,12,0,0,12,12,22,32,0,0,0,0,0,0,22,32,0,4,0,0,5,5,5,9,0,6,444,1006,73,0,517,1006
UCL115007,529,1355,7,14,0,0,7,14,19,21,3,5,3,16,0,0,25,42,0,0,0,0,0,0,0,0,0,0,561,1411,47,0,608,1411
UCL115008,907,2736,114,181,0,0,114,181,3,8,0,0,0,0,3,3,6,11,26,36,0,0,0,0,26,36,0,0,1053,2964,76,0,1129,2964
UCL115009,389,871,10,18,0,0,10,18,65,85,0,0,0,0,0,0,65,85,6,12,3,4,7,26,16,42,3,4,483,1020,105,0,588,1020
UCL115010,487,1237,41,53,8,24,49,77,39,63,0,0,0,0,0,0,39,63,4,11,0,0,3,4,7,15,0,0,582,1392,83,0,665,1392
UCL115011,501,1014,0,0,0,0,0,0,17,22,0,0,0,0,3,0,20,22,4,8,0,4,10,20,14,32,0,0,535,1068,94,0,629,1068
UCL115012,500,1241,0,0,4,12,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,16,516,1273,162,0,678,1273
UCL115013,398,885,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,4,3,3,3,5,11,12,17,12,13,425,918,88,0,513,918
UCL115014,1362,3361,80,116,23,41,103,157,153,270,0,0,0,0,3,0,156,270,9,11,0,0,0,7,9,18,6,17,1636,3823,172,0,1808,3823
UCL115015,1061,2690,39,57,8,15,47,72,30,41,0,0,0,0,12,16,42,57,6,4,0,0,13,31,19,35,0,0,1169,2854,118,0,1287,2854
UCL115016,449,1002,37,58,67,145,104,203,72,118,4,3,0,0,0,3,76,124,4,3,0,0,3,12,7,15,0,0,636,1344,411,0,1047,1344
UCL115017,576,1372,70,96,21,43,91,139,29,47,0,0,0,0,3,6,32,53,3,4,0,0,0,0,3,4,0,0,702,1568,109,0,811,1568
UCL115018,450,948,0,4,0,0,0,4,16,22,0,0,0,0,3,3,19,25,15,18,0,0,5,13,20,31,0,0,489,1008,84,0,573,1008
UCL115019,1628,3457,36,65,22,45,58,110,15,19,0,0,0,0,0,0,15,19,0,4,0,0,0,0,0,4,3,9,1704,3599,616,0,2320,3599
UCL115020,968,2460,34,65,0,3,34,68,51,63,0,0,0,0,0,0,51,63,8,10,0,0,5,0,13,10,0,0,1066,2601,115,0,1181,2601
UCL115021,340,976,3,15,34,68,37,83,3,3,0,0,0,0,0,0,3,3,5,9,0,0,0,0,5,9,0,0,385,1071,142,0,527,1071
UCL115022,481,1091,13,13,0,0,13,13,16,21,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,510,1125,103,0,613,1125
UCL115023,944,2490,6,6,0,7,6,13,11,20,0,0,0,0,0,0,11,20,6,8,0,0,3,6,9,14,0,0,970,2537,120,0,1090,2537
UCL115024,454,1042,28,33,3,7,31,40,4,5,0,0,0,0,0,0,4,5,3,8,4,3,3,7,10,18,0,0,499,1105,92,0,591,1105
UCL115025,626,1610,4,5,0,0,4,5,26,41,0,0,0,0,0,0,26,41,4,6,0,0,3,6,7,12,0,0,663,1668,117,0,780,1668
UCL115026,447,1283,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1287,47,0,497,1287
UCL115027,391,995,5,9,0,0,5,9,8,12,0,0,0,0,0,0,8,12,0,0,0,4,13,21,13,25,0,0,417,1041,35,0,452,1041
UCL115028,427,984,16,32,4,7,20,39,6,11,0,0,0,0,0,0,6,11,0,0,0,0,7,11,7,11,0,0,460,1045,88,0,548,1045
UCL115029,827,2334,60,163,6,7,66,170,50,78,0,0,0,0,0,0,50,78,0,0,0,0,4,10,4,10,0,0,947,2592,85,0,1032,2592
UCL115030,594,1472,129,191,19,50,148,241,3,5,0,0,0,0,7,4,10,9,0,3,0,0,0,3,0,6,3,3,755,1731,734,0,1489,1731
UCL115031,359,835,51,88,19,32,70,120,154,254,7,8,0,0,0,0,161,262,62,91,0,0,0,5,62,96,0,0,652,1313,129,0,781,1313
UCL115032,415,978,14,16,0,0,14,16,0,5,0,0,0,0,3,3,3,8,0,0,0,0,4,6,4,6,0,0,436,1008,43,0,479,1008
UCL115033,935,2075,0,4,0,0,0,4,13,16,0,0,0,0,3,16,16,32,0,0,0,0,10,8,10,8,6,13,967,2132,217,0,1184,2132
UCL115034,684,1752,0,0,0,0,0,0,3,0,0,3,0,0,8,9,11,12,0,4,0,0,0,0,0,4,0,0,695,1768,194,0,889,1768
UCL115035,865,2508,20,35,4,15,24,50,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,9,3,9,4,5,899,2575,68,0,967,2575
UCL115036,519,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,1545,38,0,557,1545
UCL115037,1182,2843,234,423,292,605,526,1028,110,172,4,12,4,0,14,19,132,203,82,109,0,0,27,53,109,162,12,20,1961,4256,710,0,2671,4256
UCL115038,1076,2653,0,0,0,4,0,4,11,20,3,9,0,0,0,0,14,29,0,0,0,0,0,0,0,0,0,0,1090,2686,987,0,2077,2686
UCL115039,386,1163,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1167,20,0,409,1167
UCL115040,575,1286,21,29,0,5,21,34,16,26,0,0,0,0,0,0,16,26,3,0,0,0,0,0,3,0,3,3,618,1349,78,0,696,1349
UCL115041,1229,3081,21,34,0,0,21,34,119,171,0,0,0,0,0,0,119,171,22,30,0,0,9,24,31,54,3,3,1403,3343,326,0,1729,3343
UCL115042,462,1346,3,0,0,0,3,0,0,0,0,0,0,0,3,4,3,4,0,6,0,0,0,0,0,6,0,0,468,1356,42,0,510,1356
UCL115043,997,2450,6,10,0,0,6,10,34,42,0,0,0,0,0,0,34,42,4,12,3,5,3,5,10,22,0,3,1047,2527,159,0,1206,2527
UCL115044,523,1339,0,6,0,0,0,6,48,66,0,0,0,0,0,0,48,66,5,9,0,0,7,14,12,23,0,0,583,1434,60,0,643,1434
UCL115045,884,2074,3,7,3,0,6,7,73,100,0,0,0,0,0,0,73,100,6,5,0,0,3,4,9,9,3,16,975,2206,142,0,1117,2206
UCL115046,851,2117,29,50,0,0,29,50,32,37,0,0,0,0,0,0,32,37,4,6,0,0,5,13,9,19,0,3,921,2226,184,0,1105,2226
UCL115047,385,1059,0,3,7,7,7,10,5,16,0,0,0,0,0,0,5,16,9,5,0,0,4,8,13,13,0,0,410,1098,26,0,436,1098
UCL115048,406,1070,3,3,3,3,6,6,0,0,0,0,0,0,3,0,3,0,4,9,3,0,0,0,7,9,0,0,422,1085,92,0,514,1085
UCL115049,775,1738,34,55,3,4,37,59,11,6,0,0,0,0,0,0,11,6,3,3,0,0,7,15,10,18,0,4,833,1825,125,0,958,1825
UCL115050,1263,2850,71,115,14,19,85,134,12,23,0,0,0,0,0,0,12,23,0,0,0,0,4,11,4,11,0,0,1364,3018,1051,0,2415,3018
UCL115051,401,959,4,3,0,0,4,3,4,0,0,0,0,0,0,3,4,3,0,0,0,6,0,3,0,9,0,4,409,978,61,0,470,978
UCL115052,698,1511,5,10,11,14,16,24,32,50,0,0,0,0,0,0,32,50,0,4,0,0,4,3,4,7,0,0,750,1592,328,0,1078,1592
UCL115053,445,1145,56,82,3,8,59,90,17,32,0,0,0,0,0,0,17,32,5,4,0,0,6,10,11,14,0,0,532,1281,52,0,584,1281
UCL115054,420,928,7,14,0,0,7,14,16,14,0,0,0,0,0,0,16,14,0,0,0,0,0,4,0,4,3,0,446,960,70,0,516,960
UCL115055,310,951,15,47,0,0,15,47,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,4,0,0,332,1002,28,0,360,1002
UCL115056,817,1881,38,43,3,0,41,43,22,31,0,0,0,0,0,0,22,31,0,0,0,0,3,0,3,0,0,0,883,1955,104,0,987,1955
UCL115057,989,2382,66,103,6,15,72,118,118,192,0,0,0,0,0,0,118,192,31,57,3,0,9,18,43,75,0,0,1222,2767,222,0,1444,2767
UCL115058,527,1562,104,174,3,3,107,177,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,637,1744,70,0,707,1744
UCL115059,662,1602,175,317,73,131,248,448,215,351,3,3,0,0,4,6,222,360,45,89,0,0,8,14,53,103,0,0,1185,2513,313,0,1498,2513
UCL115060,330,748,157,247,42,99,199,346,77,146,0,0,0,0,0,0,77,146,3,9,0,0,8,16,11,25,0,0,617,1265,394,0,1011,1265
UCL115061,689,1551,27,32,0,0,27,32,74,108,0,0,0,0,0,0,74,108,5,8,0,0,0,3,5,11,0,0,795,1702,118,0,913,1702
UCL115062,531,1517,9,15,0,0,9,15,57,93,0,0,0,0,0,3,57,96,23,31,0,0,0,0,23,31,0,0,620,1659,40,0,660,1659
UCL115063,323,860,28,84,8,19,36,103,3,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,362,967,18,0,380,967
UCL115064,375,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,375,1163,26,0,401,1163
UCL115065,328,951,6,7,21,45,27,52,20,51,0,0,0,0,0,0,20,51,0,0,0,0,0,0,0,0,0,0,375,1054,16,0,391,1054
UCL115066,1192,3322,46,79,50,96,96,175,85,107,13,12,0,0,7,12,105,131,4,5,0,3,8,15,12,23,0,0,1405,3651,344,0,1749,3651
UCL115067,890,2118,5,4,0,0,5,4,107,203,0,0,0,0,0,0,107,203,4,7,0,0,9,27,13,34,0,0,1015,2359,89,0,1104,2359
UCL115068,821,2441,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,824,2453,26,0,850,2453
UCL115069,877,1938,21,29,0,0,21,29,67,76,0,0,0,0,7,10,74,86,21,30,0,0,27,51,48,81,0,0,1020,2134,155,0,1175,2134
UCL115070,452,982,10,17,6,7,16,24,11,25,6,5,5,3,3,0,25,33,21,33,0,0,0,0,21,33,0,0,514,1072,181,0,695,1072
UCL115071,804,1745,29,50,3,5,32,55,55,69,0,0,0,0,0,0,55,69,0,0,0,0,0,5,0,5,0,0,891,1874,92,0,983,1874
UCL115072,818,2330,10,31,0,0,10,31,3,6,0,0,0,0,0,5,3,11,3,0,0,0,3,7,6,7,0,0,837,2379,84,0,921,2379
UCL115073,671,1632,3,4,0,0,3,4,44,60,0,0,0,0,0,0,44,60,4,6,0,0,3,5,7,11,0,0,725,1707,120,0,845,1707
UCL115074,466,1262,3,3,0,0,3,3,0,0,0,0,0,0,3,4,3,4,0,0,0,3,0,0,0,3,0,0,472,1272,44,0,516,1272
UCL115075,674,1621,13,25,4,8,17,33,51,71,0,0,0,0,3,0,54,71,7,10,0,0,29,70,36,80,0,0,781,1805,116,0,897,1805
UCL115076,649,1596,25,34,0,0,25,34,24,33,0,0,0,0,3,3,27,36,6,14,0,0,6,11,12,25,0,0,713,1691,81,0,794,1691
UCL115077,755,1680,23,40,0,0,23,40,20,37,0,0,0,0,4,0,24,37,5,8,0,0,11,24,16,32,0,0,818,1789,127,0,945,1789
UCL115078,807,1774,62,101,52,114,114,215,48,62,6,7,0,0,0,0,54,69,13,14,0,0,8,28,21,42,0,4,996,2104,332,0,1328,2104
UCL115079,389,761,4,17,57,115,61,132,27,39,15,34,0,0,0,3,42,76,8,17,0,0,0,0,8,17,0,0,500,986,958,0,1458,986
