region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
UCL113016,604,769,713,584,566,550,181,452,75,4494
UCL113017,433,595,648,409,556,468,503,418,71,4101
UCL113018,444,554,976,576,732,606,588,709,81,5266
UCL113019,551,888,1322,517,810,517,1403,660,124,6792
UCL113020,522,866,844,728,717,813,405,895,77,5867
UCL113021,498,586,702,562,500,554,209,544,68,4223
UCL114001,178,261,321,234,209,238,136,251,29,1857
UCL114002,258,311,419,385,381,330,263,776,55,3178
UCL114003,327,449,426,314,379,315,155,313,49,2727
UCL114004,187,297,301,245,243,195,159,341,36,2004
UCL114005,264,270,353,212,214,218,170,524,43,2268
UCL114006,326,383,453,322,330,337,211,452,65,2879
UCL114007,299,403,429,329,364,304,231,293,47,2699
UCL114008,346,402,414,283,305,297,226,341,56,2670
UCL114009,200,257,296,243,207,204,144,296,40,1887
UCL114010,337,425,476,317,351,354,435,453,56,3204
UCL114011,319,613,533,335,503,246,178,215,46,2988
UCL114012,327,513,493,459,342,475,180,597,44,3430
UCL114013,326,397,435,224,373,255,199,513,36,2758
UCL114014,395,760,378,332,337,316,69,226,32,2845
UCL114015,394,577,880,464,644,356,322,334,61,4032
UCL114016,398,404,438,330,304,366,110,275,25,2650
UCL114017,372,501,472,311,432,305,296,345,76,3110
UCL114018,352,504,610,332,406,314,272,404,55,3249
UCL114019,432,634,767,426,427,476,552,510,51,4275
UCL114020,284,459,476,370,366,356,253,428,51,3043
UCL114021,169,243,254,234,211,186,101,219,25,1642
UCL114022,273,367,463,224,307,289,258,344,50,2575
UCL114023,217,430,398,291,295,214,121,226,30,2222
UCL114024,237,271,308,193,231,219,120,181,34,1794
UCL114025,219,332,424,207,242,221,307,348,41,2341
UCL114026,254,341,512,453,359,308,187,334,51,2799
UCL114027,170,257,377,245,274,233,219,240,33,2048
UCL114028,239,354,449,266,257,249,308,421,51,2594
UCL114029,173,268,344,286,312,303,217,315,33,2251
UCL114030,228,321,277,250,220,240,77,235,33,1881
UCL114031,137,77,154,77,83,62,57,131,14,792
UCL114032,285,437,401,318,387,241,179,296,43,2587
UCL114033,266,351,416,257,304,340,162,433,61,2590
UCL115001,49,76,175,51,82,60,209,153,20,875
UCL115002,209,428,251,241,271,194,90,200,19,1903
UCL115003,112,207,255,171,146,157,85,148,19,1300
UCL115004,66,121,139,73,107,68,91,71,12,748
UCL115005,60,112,90,76,63,46,24,50,9,530
UCL115006,65,50,61,66,52,27,69,91,11,492
UCL115007,107,218,79,64,66,56,26,56,10,682
UCL115008,134,178,273,159,192,136,151,173,36,1432
UCL115009,63,73,70,49,43,37,29,51,9,424
UCL115010,86,89,113,77,69,66,55,108,13,676
UCL115011,29,45,48,46,25,26,31,59,19,328
UCL115012,50,70,79,77,55,61,34,60,5,491
UCL115013,33,21,43,34,33,23,62,128,12,389
UCL115014,143,216,213,181,191,195,125,335,24,1623
UCL115015,115,285,158,176,123,92,59,125,16,1149
UCL115016,64,66,88,62,40,52,19,69,10,470
UCL115017,112,195,109,76,87,70,27,43,3,722
UCL115018,35,36,44,47,34,24,27,50,9,306
UCL115019,176,467,236,218,199,136,80,136,21,1669
UCL115020,90,111,183,110,152,101,191,176,27,1141
UCL115021,62,109,91,55,74,61,29,37,7,525
UCL115022,74,68,79,46,51,43,82,91,9,543
UCL115023,114,215,194,105,154,129,36,98,11,1056
UCL115024,56,50,81,65,38,44,40,77,9,460
UCL115025,77,164,94,142,94,67,54,93,30,815
UCL115026,73,162,122,81,102,50,49,65,9,713
UCL115027,24,32,37,53,28,17,24,49,3,267
UCL115028,80,93,59,58,48,44,48,50,6,486
UCL115029,92,123,245,115,133,116,279,135,25,1263
UCL115030,81,188,128,77,86,78,27,59,13,737
UCL115031,64,107,72,83,68,47,31,57,12,541
UCL115032,38,39,55,64,33,39,69,76,9,422
UCL115033,121,220,143,118,110,89,40,84,13,938
UCL115034,93,285,128,116,109,71,40,67,12,921
UCL115035,249,300,230,138,337,109,72,68,33,1536
UCL115036,53,80,162,86,103,78,114,105,19,800
UCL115037,355,521,323,320,204,235,81,223,37,2299
UCL115038,88,183,159,117,126,107,61,119,15,975
UCL115039,76,177,62,68,86,57,19,43,9,597
UCL115040,72,95,94,66,45,48,44,77,12,553
UCL115041,150,203,380,160,165,123,395,193,32,1801
UCL115042,64,98,136,78,85,65,58,90,9,683
UCL115043,137,161,149,127,99,97,134,142,34,1080
UCL115044,88,100,96,84,89,56,55,76,7,651
UCL115045,87,148,113,125,69,106,67,139,18,872
UCL115046,96,95,119,144,111,56,88,138,29,876
UCL115047,26,42,71,51,35,46,23,71,8,373
UCL115048,41,81,85,72,55,36,35,52,10,467
UCL115049,105,119,162,104,89,75,64,105,13,836
UCL115050,101,191,231,148,140,109,66,130,14,1130
UCL115051,37,52,64,47,43,30,50,57,6,386
UCL115052,42,100,104,86,70,59,28,51,12,552
UCL115053,43,56,138,70,70,50,123,82,11,643
UCL115054,35,52,54,47,38,30,35,55,11,357
UCL115055,51,81,114,55,81,49,67,53,18,569
UCL115056,73,102,126,96,84,71,91,120,13,776
UCL115057,113,112,179,144,125,128,130,218,23,1172
UCL115058,82,244,146,138,131,133,49,96,8,1027
UCL115059,96,151,131,142,90,115,63,112,12,912
UCL115060,48,87,87,70,56,58,17,42,6,471
UCL115061,89,112,120,103,83,64,82,98,7,758
UCL115062,75,116,492,160,121,88,87,124,17,1280
UCL115063,25,33,63,54,41,38,20,72,10,356
UCL115064,90,101,105,57,100,65,56,64,9,647
UCL115065,92,134,94,53,108,44,22,38,6,591
UCL115066,216,455,276,242,223,165,74,130,26,1807
UCL115067,117,128,153,157,85,85,79,145,6,955
UCL115068,143,156,315,137,232,107,152,175,20,1437
UCL115069,85,95,130,133,73,93,113,131,6,859
UCL115070,63,60,65,44,45,27,32,55,15,406
UCL115071,85,89,93,87,68,52,67,86,11,638
UCL115072,72,89,245,87,107,72,217,147,28,1064
UCL115073,66,61,142,65,68,71,120,105,15,713
UCL115074,48,75,86,61,71,51,37,59,12,500
UCL115075,111,91,123,89,95,58,73,182,23,845
UCL115076,91,72,133,67,101,69,56,156,10,755
UCL115077,79,69,119,77,83,53,60,108,16,664
UCL115078,70,101,84,81,55,59,28,76,17,571
UCL115079,41,52,63,26,43,32,14,47,7,325
UCL115080,120,93,149,105,107,93,96,168,24,955
UCL115081,63,84,202,77,125,78,165,81,21,896
UCL115082,101,73,172,111,120,115,91,154,22,959
UCL115083,61,38,68,64,48,41,79,93,7,499
UCL115084,99,98,164,104,81,97,90,174,16,923
UCL115085,44,44,65,58,45,61,22,79,0,418
UCL115086,126,110,177,161,101,121,45,115,16,972
UCL115087,42,59,108,56,72,52,54,63,9,515
UCL115088,62,106,67,65,64,68,25,42,4,503
UCL115089,124,145,198,222,179,103,150,229,29,1379
UCL115090,23,48,65,44,28,23,55,43,4,333
UCL115091,60,22,59,35,37,26,38,47,0,324
UCL115092,39,85,120,89,75,56,54,121,5,644
UCL115093,80,138,85,49,87,60,25,30,10,564
UCL115094,102,132,149,114,102,93,81,154,15,942
UCL115095,82,44,62,48,56,38,31,55,12,428
UCL115096,118,190,191,127,169,116,69,94,27,1101
UCL115097,105,115,182,99,115,111,104,84,18,933
UCL115098,55,67,45,81,51,36,43,50,16,444
UCL115099,81,73,130,132,107,113,70,127,14,847
UCL115100,60,131,107,135,89,95,49,130,6,802
UCL115101,77,126,112,91,117,98,29,64,21,735
UCL115102,60,73,98,81,55,62,60,119,11,619
UCL115103,55,87,52,58,44,63,24,45,0,428
UCL115104,103,82,96,67,90,60,66,67,12,643
UCL115105,69,100,125,99,105,103,74,126,7,808
UCL115106,147,282,198,139,127,147,47,123,25,1235
UCL115107,157,225,101,72,157,52,24,38,11,837
UCL115108,116,109,137,110,94,83,46,107,12,814
UCL115109,135,173,231,172,147,116,129,305,33,1441
UCL115110,188,210,230,169,166,128,164,207,17,1479
UCL115111,112,101,107,99,88,58,135,135,13,848
UCL115112,93,79,191,95,102,66,208,169,29,1032
UCL115113,175,359,253,221,189,188,69,220,36,1710
UCL115114,115,250,204,163,159,163,64,150,13,1281
UCL115115,175,278,252,172,239,120,135,139,19,1529
UCL115116,29,56,119,89,70,64,101,96,19,643
UCL115117,91,124,135,119,99,92,125,166,15,966
UCL115118,203,289,319,208,263,179,151,168,36,1816
UCL115119,69,127,122,76,70,43,40,64,11,622
UCL115120,132,286,252,217,226,179,71,192,16,1571
UCL115121,56,77,80,77,61,53,32,79,11,526
UCL115122,138,172,191,142,142,73,54,104,10,1026
UCL115123,274,263,458,212,416,187,214,197,47,2268
UCL115124,64,130,60,60,69,51,15,48,6,503
UCL115125,30,64,76,43,30,33,20,69,7,372
UCL115126,88,201,117,91,97,91,23,92,11,811
UCL115127,200,236,224,209,193,182,74,203,19,1540
UCL115128,107,243,105,80,97,46,12,34,18,742
UCL115129,230,399,218,185,148,178,51,157,33,1599
UCL115130,100,59,162,132,81,82,58,95,10,779
UCL115131,148,240,307,169,235,185,237,234,41,1796
UCL115132,94,145,275,176,170,147,147,186,23,1363
UCL115133,92,155,105,72,68,55,23,76,3,649
UCL115134,66,83,107,87,56,52,40,75,6,572
UCL115135,161,211,257,170,181,168,119,200,28,1495
UCL115136,167,128,169,131,119,104,75,168,20,1081
UCL115137,84,109,156,99,124,85,90,69,21,837
UCL115138,126,163,230,148,164,119,127,152,23,1252
UCL115139,121,93,120,74,58,65,76,111,7,725
UCL115140,66,57,88,68,47,47,89,90,14,566
UCL115141,77,117,129,95,88,69,25,66,10,676
UCL115142,98,141,155,135,143,91,65,144,12,984
UCL115143,77,118,144,88,100,91,53,128,24,823
UCL115144,45,106,50,54,57,46,14,32,12,416
UCL115145,118,263,159,118,150,79,22,91,15,1015
UCL115146,75,59,100,68,64,45,69,101,16,597
UCL115147,59,106,80,114,73,33,37,86,13,601
UCL115148,73,78,107,42,87,43,55,54,15,554
UCL115149,54,64,149,95,97,72,132,101,18,782
UCL115150,41,66,52,54,46,34,46,58,7,404
UCL115151,89,77,79,60,65,55,66,81,17,589
UCL115152,72,76,103,67,92,48,108,91,11,668
UCL115153,144,207,183,261,141,156,96,206,37,1431
UCL115154,60,48,47,65,49,29,45,65,7,415
UCL115155,30,35,45,49,38,50,87,86,5,425
UCL115156,159,142,199,116,135,99,168,142,24,1184
UCL115157,121,175,196,105,174,85,85,96,16,1053
UCL115158,98,196,243,185,179,181,145,320,15,1562
UCL115159,92,212,133,113,133,123,56,79,8,949
UCL115160,325,233,221,182,183,152,111,265,30,1702
UCL115161,56,71,133,63,89,69,72,116,7,676
UCL115162,57,61,103,46,61,53,38,52,3,474
UCL115163,55,45,68,37,52,46,57,88,11,459
UCL121001,35,34,57,43,40,28,51,56,6,350
UCL121002,35,27,26,29,21,10,29,52,9,238
UCL121003,25,39,40,18,22,31,9,32,0,216
UCL121004,35,40,30,37,37,23,23,27,0,252
UCL121005,29,53,58,22,44,17,22,27,6,278
UCL121006,22,39,39,39,15,15,10,16,7,202
UCL121007,60,44,95,59,38,34,29,56,9,424
UCL121008,39,35,49,51,41,32,57,52,10,366
UCL121009,18,17,7,17,8,16,13,28,10,134
UCL121010,22,21,39,23,23,21,62,38,6,255
UCL121011,65,95,85,29,78,57,39,39,7,494
UCL121012,40,42,27,65,35,10,15,42,10,286
UCL121013,60,84,53,27,55,39,15,27,12,372
UCL121014,31,43,45,20,32,20,16,27,6,240
UCL121015,73,64,102,33,92,53,54,55,16,542
UCL121016,27,31,77,35,43,40,41,60,5,359
UCL121017,51,85,66,31,55,32,21,23,0,364
UCL121018,37,67,39,23,37,29,9,32,0,273
UCL121019,73,73,49,35,43,31,20,32,6,362
UCL121020,54,31,36,27,29,19,37,55,9,297
UCL121021,34,39,52,38,28,25,32,36,4,288
UCL121022,13,21,35,32,17,32,21,26,9,206
UCL121023,29,58,57,38,48,23,6,17,0,276
UCL121024,56,136,61,47,34,34,18,29,4,419
UCL121025,25,58,46,30,25,27,11,29,6,257
UCL121026,46,85,65,55,66,56,10,37,0,420
UCL121027,23,41,39,27,30,16,10,13,3,202
UCL121028,12,19,23,21,21,15,45,46,6,208
UCL121029,15,21,11,25,13,4,16,23,0,128
UCL121030,49,26,48,48,33,14,54,118,16,406
UCL121031,34,98,69,41,50,42,12,33,3,382
UCL121032,36,39,44,22,29,16,22,38,10,256
UCL121033,36,44,41,38,20,29,9,12,0,229
UCL121034,32,39,59,40,45,26,45,54,6,346
UCL121035,59,67,57,35,62,43,28,31,3,385
UCL121036,34,58,43,32,36,17,15,28,0,263
UCL121037,24,18,39,21,18,12,22,30,9,193
UCL121038,47,67,28,28,20,20,13,28,0,251
UCL121039,37,67,52,33,54,34,21,15,3,316
UCL121040,26,13,42,20,24,17,33,25,3,203
UCL121041,64,93,100,54,75,73,74,72,11,616
UCL121042,49,71,70,25,57,26,15,28,6,347
UCL121043,21,35,39,30,31,34,13,37,6,246
UCL121044,27,60,50,41,33,28,11,22,4,276
UCL121045,41,31,41,20,46,43,24,27,0,273
UCL121046,15,25,26,17,20,13,15,23,6,160
UCL121047,30,38,38,37,32,22,32,29,6,264
UCL121048,74,45,59,50,39,19,77,90,14,467
UCL121049,55,61,48,30,33,28,12,26,6,299
UCL121050,57,121,66,45,49,43,20,27,3,431
UCL121051,55,25,56,30,39,20,25,39,6,295
UCL121052,57,60,58,32,54,43,21,31,8,364
UCL121053,37,66,47,41,40,26,19,35,5,316
UCL121054,30,38,57,42,51,22,21,39,4,304
UCL121055,26,23,38,44,24,18,15,30,12,230
UCL121056,24,42,93,38,60,42,46,41,9,395
UCL121057,78,115,98,55,99,63,38,53,12,611
UCL121058,23,28,49,29,30,27,16,25,4,231
UCL121059,58,102,72,34,75,58,31,34,3,467
UCL121060,84,78,44,31,69,37,14,21,5,383
UCL121061,63,105,82,36,73,39,21,39,7,465
UCL121062,19,18,44,24,23,33,17,25,0,203
UCL121063,14,32,37,31,20,18,30,22,0,204
UCL121064,63,31,40,43,44,20,38,31,6,316
UCL121065,52,86,98,71,65,63,22,45,10,512
UCL121066,42,63,53,19,47,26,6,14,3,273
UCL121067,43,89,52,35,51,20,9,16,6,321
UCL121068,18,12,49,26,23,30,46,30,4,238
UCL121069,32,15,39,29,15,14,31,42,0,217
UCL121070,29,65,33,33,32,21,8,7,3,231
UCL121071,26,46,32,20,21,18,12,27,0,202
UCL121072,28,28,67,52,40,25,52,61,9,362
UCL121073,10,14,41,21,20,18,45,45,0,214
UCL121074,49,51,44,30,42,19,41,31,4,311
UCL121075,29,44,73,25,54,38,23,44,7,337
UCL121076,45,40,32,31,22,26,20,27,6,249
UCL121077,30,57,35,26,48,24,17,25,3,265
UCL121078,24,57,42,31,33,31,4,16,3,241
UCL121079,25,49,43,27,47,33,6,29,3,262
UCL121080,37,89,56,51,44,28,27,37,0,369
UCL121081,91,77,112,33,98,50,33,43,9,546
UCL121082,37,76,58,35,41,32,24,46,6,355
UCL121083,57,58,67,28,77,34,46,15,3,385
UCL121084,31,27,71,41,27,14,39,61,11,322
UCL121085,20,19,41,21,27,41,24,38,3,234
UCL121086,23,17,50,29,32,21,21,40,14,247
UCL121087,35,75,82,45,63,39,24,33,9,405
UCL121088,11,34,60,20,35,16,40,23,8,247
UCL121089,49,65,57,36,66,49,38,46,9,415
UCL121090,30,49,55,37,48,40,27,28,9,323
UCL121091,48,73,110,50,67,45,60,61,9,523
UCL121092,29,53,52,66,36,29,38,37,8,348
UCL121093,39,48,48,49,25,39,30,39,10,327
UCL121094,31,67,45,45,37,21,7,21,4,278
UCL121095,21,22,63,44,28,35,59,46,15,333
UCL121096,37,22,31,40,17,16,27,31,8,229
UCL121097,79,83,141,57,115,53,60,49,16,653
UCL121098,26,89,38,35,23,22,14,27,3,277
UCL121099,61,107,47,29,67,37,23,33,6,410
UCL121100,23,30,38,26,31,16,51,31,0,246
UCL121101,35,77,53,45,57,38,16,41,3,365
UCL121102,61,46,118,51,61,44,51,56,12,500
UCL121103,33,53,43,49,35,23,14,32,0,282
UCL121104,34,38,55,31,45,45,34,71,11,364
UCL121105,25,31,41,25,40,20,26,36,6,250
UCL121106,20,21,13,24,16,15,16,35,4,164
UCL121107,32,39,24,24,36,21,12,12,3,203
UCL121108,51,42,69,41,42,33,40,48,5,371
UCL121109,10,9,16,19,0,10,8,33,0,105
UCL121110,26,49,47,39,36,43,17,32,0,289
UCL121111,28,50,47,41,37,32,20,37,6,298
UCL121112,19,41,42,43,25,46,29,48,3,296
UCL121113,32,23,43,37,22,12,49,46,10,274
UCL121114,38,45,66,42,43,34,34,51,0,353
UCL121115,26,18,51,13,29,9,34,23,7,210
UCL121116,33,80,46,28,31,36,4,21,0,279
UCL121117,28,20,30,25,15,22,11,22,0,173
UCL121118,60,77,99,42,89,50,42,37,6,502
UCL121119,27,26,47,40,17,36,32,53,0,278
UCL121120,30,63,61,50,65,38,39,28,4,378
UCL121121,20,40,16,57,14,8,5,44,3,207
UCL121122,64,87,87,45,101,35,57,37,4,517
UCL121123,26,35,39,18,28,24,14,28,5,217
UCL121124,27,33,38,34,19,28,26,43,3,251
UCL121125,24,36,34,25,33,19,13,35,9,228
UCL121126,29,35,31,35,49,34,24,45,3,285
UCL121127,31,15,43,23,30,16,53,44,3,258
UCL121128,5,12,32,15,27,16,21,73,8,209
UCL121129,31,44,64,29,32,14,40,35,7,296
UCL121130,53,56,90,44,64,62,41,59,13,482
UCL122001,24,0,23,12,10,10,11,16,4,110
UCL122002,14,28,21,25,37,19,13,18,6,181
UCL122003,13,8,21,15,9,6,14,15,6,107
UCL122004,15,11,9,16,9,0,4,8,0,72
UCL122005,10,9,10,19,11,6,25,25,7,122
UCL122006,21,11,29,13,25,24,30,22,0,175
UCL122007,13,11,23,18,15,6,18,36,6,146
UCL122008,12,26,31,19,21,20,21,18,0,168
UCL122009,19,39,40,12,20,16,15,15,4,180
UCL122010,13,14,13,17,12,4,19,26,0,118
UCL122011,6,3,15,3,3,3,9,6,0,48
UCL122012,13,15,42,13,15,13,12,21,6,150
UCL122013,14,13,21,14,10,12,16,28,0,128
UCL122014,13,19,9,7,12,3,3,6,0,72
UCL122015,26,6,18,9,19,22,8,25,3,136
UCL122016,18,13,34,14,18,7,9,23,0,136
UCL122017,7,9,18,20,4,8,9,24,0,99
UCL122018,19,6,19,16,12,8,6,15,3,104
UCL122019,11,13,8,17,9,6,6,12,0,82
UCL122020,13,20,24,3,12,10,0,7,0,89
UCL122021,30,44,15,16,21,23,3,14,0,166
UCL122022,21,19,34,18,28,18,15,30,0,183
UCL122023,35,27,21,14,21,16,4,22,3,163
UCL122024,11,13,22,17,15,20,20,24,4,146
UCL122025,22,27,25,23,12,28,20,24,0,181
UCL122026,14,3,25,12,9,15,22,14,0,114
UCL122027,11,13,12,10,3,3,0,9,0,61
UCL122028,22,11,18,17,12,9,7,14,0,110
UCL122029,24,24,15,6,15,6,6,18,0,114
UCL122030,15,37,25,25,16,18,9,33,0,178
UCL122031,17,15,21,16,19,15,10,15,0,128
UCL122032,24,29,41,22,35,22,28,28,3,232
UCL122033,13,7,10,16,9,10,8,6,3,82
UCL122034,7,9,18,12,8,10,21,16,0,101
UCL122035,12,22,7,12,23,8,7,12,0,103
UCL122036,13,15,19,25,14,8,4,22,0,120
UCL122037,17,28,14,18,10,0,10,33,6,136
UCL122038,12,26,21,18,15,9,5,14,0,120
UCL122039,9,4,13,6,9,10,4,12,0,67
UCL122040,5,16,15,18,10,7,8,19,4,102
UCL122041,10,24,35,27,29,17,13,28,6,189
UCL122042,21,26,25,15,22,9,17,16,3,154
UCL122043,12,14,19,11,14,12,16,30,9,137
UCL122044,6,7,19,9,12,0,17,9,3,82
UCL122045,25,37,33,6,21,6,5,19,6,158
UCL122046,21,53,14,10,17,9,0,12,0,136
UCL122047,19,0,16,6,5,12,5,18,0,81
UCL122048,9,15,9,12,6,3,17,24,6,101
UCL122049,6,4,15,12,3,4,16,14,9,83
UCL122050,12,48,18,19,18,10,10,24,0,159
UCL122051,18,15,13,15,6,12,3,15,0,97
UCL122052,19,12,4,14,4,6,14,15,0,88
UCL122053,36,15,21,15,21,8,24,48,3,191
UCL122054,40,51,25,22,18,14,6,27,4,207
UCL122055,14,13,11,12,10,11,17,26,0,114
UCL122056,18,12,31,16,18,15,7,16,0,133
UCL122057,3,11,27,13,11,11,5,18,3,102
UCL122058,30,71,19,23,25,15,5,12,3,203
UCL122059,12,37,26,34,22,21,16,28,0,196
UCL122060,16,11,18,16,18,16,4,39,0,138
UCL122061,9,7,26,13,32,19,24,24,0,154
UCL122062,5,17,7,10,6,0,3,16,6,70
UCL122063,28,3,13,12,13,6,42,16,6,139
UCL122064,13,8,30,16,24,9,19,21,0,140
UCL122065,14,6,10,18,4,0,10,12,6,80
UCL122066,47,69,24,27,31,6,0,17,6,227
UCL122067,27,45,47,33,36,10,24,20,6,248
UCL122068,18,45,20,9,23,13,3,6,3,140
UCL122069,14,28,26,11,9,3,4,17,0,112
UCL122070,15,25,30,17,25,14,16,15,0,157
UCL122071,16,30,24,24,18,22,3,27,6,170
UCL122072,6,7,3,25,3,3,6,11,3,67
UCL122073,26,27,9,11,12,11,7,26,0,129
UCL122074,9,6,26,6,10,0,0,19,0,76
UCL122075,11,6,6,9,6,3,3,13,3,60
UCL122076,12,22,29,22,9,12,23,8,0,137
UCL122077,6,3,12,6,9,0,9,12,3,60
UCL122078,22,26,17,4,25,14,12,17,0,137
UCL122079,16,23,20,15,17,9,6,19,4,129
UCL122080,23,14,24,15,17,14,0,12,6,125
UCL122081,10,9,26,17,7,6,19,15,0,109
UCL122082,18,28,8,14,8,10,0,15,0,101
UCL122083,12,6,12,3,15,6,12,6,0,72
UCL122084,20,42,18,17,28,10,4,6,3,148
UCL122085,22,27,54,21,32,16,34,20,0,226
UCL122086,51,15,33,33,25,7,3,51,0,218
UCL122087,32,32,30,21,39,29,28,22,3,236
UCL122088,9,9,15,6,10,4,15,13,3,84
UCL122089,11,17,21,8,17,13,8,12,0,107
UCL122090,22,13,26,10,24,18,25,54,6,198
UCL122091,8,6,0,6,0,6,3,6,9,44
UCL122092,18,32,29,20,33,12,18,3,0,165
UCL122093,15,10,20,15,18,12,7,15,0,112
UCL122094,14,8,3,12,9,3,12,12,0,73
UCL122095,23,29,12,23,9,0,12,28,3,139
UCL122096,15,16,7,18,8,7,3,21,0,95
UCL122097,17,12,17,10,25,8,16,26,0,131
UCL122098,39,44,41,20,37,14,16,19,0,230
UCL122099,20,8,14,21,14,4,13,32,0,126
UCL122100,11,34,26,11,26,13,20,18,3,162
UCL122101,24,37,10,26,25,16,23,34,0,195
UCL122102,22,18,15,19,12,7,9,21,0,123
UCL122103,12,13,20,20,9,7,10,6,3,100
UCL122104,15,13,23,10,14,12,22,14,3,126
UCL122105,18,8,21,10,16,12,9,16,3,113
UCL122106,8,15,13,7,12,10,10,23,3,101
UCL122107,17,23,8,23,12,7,4,13,6,113
UCL122108,11,11,12,13,0,8,10,9,0,74
UCL122109,19,22,17,8,15,11,6,18,9,125
UCL122110,26,33,21,21,27,15,6,18,0,167
UCL122111,8,15,9,11,4,5,7,26,0,85
UCL122112,16,9,4,9,16,0,35,16,0,105
UCL122113,35,46,40,15,49,27,20,20,3,255
UCL122114,21,66,25,15,15,14,5,12,0,173
UCL122115,7,10,21,9,16,12,14,27,3,119
UCL122116,27,16,34,10,22,11,22,21,6,169
UCL122117,15,16,8,6,5,3,0,5,0,58
UCL122118,39,9,3,9,3,9,6,9,0,87
UCL122119,23,29,31,28,28,21,15,26,3,204
UCL122120,32,49,23,12,27,15,3,9,4,174
UCL122121,16,12,15,12,8,7,3,18,0,91
UCL122122,60,44,24,19,28,31,24,12,3,245
UCL122123,6,12,19,3,12,9,7,9,0,77
UCL122124,16,56,22,22,21,17,0,18,0,172
UCL122125,12,17,20,13,18,5,9,14,3,111
UCL122126,14,12,14,12,16,3,9,9,0,89
UCL122127,18,40,31,17,27,15,10,20,6,184
UCL122128,16,26,49,19,36,28,25,17,0,216
UCL122129,13,22,33,16,21,12,21,19,0,157
UCL122130,11,21,27,12,12,10,3,12,0,108
UCL122131,23,23,27,28,21,23,19,27,6,197
UCL122132,12,16,18,6,13,9,12,24,9,119
UCL122133,39,58,45,28,35,16,10,13,0,244
UCL122134,14,7,9,7,4,3,5,13,0,62
UCL122135,26,27,15,12,22,4,3,4,6,119
UCL122136,11,3,18,12,9,3,9,15,0,80
UCL122137,21,38,22,20,17,21,12,7,0,158
UCL122138,27,10,17,16,5,4,9,14,3,105
UCL122139,10,6,12,10,6,10,16,20,0,90
UCL122140,14,17,21,14,18,25,11,9,6,135
UCL122141,9,17,21,10,14,13,6,4,3,97
UCL122142,45,24,17,21,12,14,13,18,3,167
UCL122143,29,61,31,21,27,23,11,16,3,222
UCL122144,9,6,27,9,15,7,36,18,0,127
UCL122145,27,35,25,16,21,18,6,19,0,167
UCL122146,0,4,0,9,3,0,0,0,0,16
UCL122147,20,15,16,12,4,3,15,7,6,98
UCL122148,16,13,21,17,15,6,17,19,0,124
UCL122149,9,6,24,15,9,9,6,17,0,95
UCL122150,10,9,6,10,9,0,4,13,4,65
