region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
UCL101001,1713,15,47457,2757,27744,2081,34,29859,82,32698,63,3598,4574,8,8180,35,8278,45,20,5,19,44,3,92,2865,31362,6660,61,38083,120,41068,25,126,21,0,147,125,297,48619,33120,6716,107,39943,260,88822,22603,728,15,26,769,0,23372,1343,17524,1319,14,18857,47,20247,44,2379,3274,4,5657,19,5720,15,12,3,19,34,0,49,1402,19915,4596,37,24548,66,26016,19,66,14,0,80,64,163,24024,20709,4625,63,25397,130,49551,10379,345,10,13,368,3,10750,582,8577,646,7,9230,21,9833,19,1364,1897,3,3264,9,3292,12,8,0,5,13,0,25,613,9949,2543,15,12507,30,13150,9,46,8,0,54,26,89,11001,10340,2561,28,12929,59,23989,381188,19061,273,479,19813,184,401185,28838,235476,14485,267,250228,656,279722,560,27551,25948,55,53554,172,54286,471,335,51,928,1314,13,1798,29869,263362,40484,1250,305096,841,335806,292,1085,166,19,1270,994,2556,411349,283508,40923,1748,326179,2019,739547
UCL102001,17,0,702,26,86,8,0,94,0,120,0,3,5,0,8,0,8,3,0,0,0,0,0,3,29,89,13,0,102,0,131,0,0,0,0,0,0,0,714,106,13,0,119,0,833,181,5,0,0,5,0,186,9,41,5,0,46,0,55,0,5,4,0,9,0,9,0,0,0,0,0,0,0,9,46,9,0,55,0,64,0,0,0,0,0,0,0,190,51,9,0,60,0,250,84,0,0,0,0,0,84,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,84,6,0,0,6,0,90,5225,198,0,5,203,3,5431,205,820,37,0,857,0,1062,9,43,34,0,77,0,86,16,0,0,6,6,0,22,230,863,71,6,940,0,1170,0,0,0,0,0,6,6,5455,1061,71,11,1143,9,6607
UCL102002,100,3,6197,129,189,10,0,199,0,328,9,11,12,0,23,0,32,8,0,0,10,10,0,18,146,200,22,10,232,0,378,0,3,0,0,3,4,7,6240,289,22,24,335,7,6582,2026,26,0,7,33,0,2059,47,81,4,0,85,0,132,0,9,7,0,16,0,16,0,0,0,0,0,0,0,47,90,11,0,101,0,148,0,3,0,0,3,3,6,2073,119,11,7,137,3,2213,717,16,0,0,16,0,733,14,38,3,0,41,0,55,0,0,8,0,8,0,8,0,0,0,3,3,0,3,14,38,11,3,52,0,66,0,0,0,0,0,0,0,731,54,11,3,68,0,799,45045,798,20,74,892,28,45965,1157,1721,71,6,1798,0,2955,37,129,84,0,213,0,250,62,5,0,60,65,0,127,1256,1855,155,66,2076,0,3332,7,6,0,0,6,7,20,46308,2659,175,140,2974,35,49317
UCL102003,7,0,952,34,13,0,0,13,0,47,0,0,5,0,5,0,5,0,0,0,0,0,0,0,34,13,5,0,18,0,52,0,0,0,0,0,0,0,979,20,5,0,25,0,1004,280,3,0,0,3,0,283,3,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,10,0,0,0,0,0,0,0,283,10,0,0,10,0,293,77,0,0,0,0,0,77,3,3,0,0,3,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,6,0,9,0,0,0,0,0,0,0,80,3,3,0,6,0,86,6709,94,0,9,103,0,6812,201,208,8,0,216,0,417,3,7,29,0,36,0,39,8,0,0,7,7,0,15,212,215,37,7,259,0,471,3,3,0,0,3,4,10,6924,312,37,16,365,4,7293
UCL102004,78,4,5745,100,233,13,3,249,0,349,3,21,19,0,40,0,43,6,0,0,3,3,0,9,109,254,32,6,292,0,401,0,0,0,0,0,0,0,5772,317,37,16,370,4,6146,2148,25,0,6,31,0,2179,38,121,6,0,127,0,165,4,4,15,0,19,0,23,0,0,0,0,0,0,0,42,125,21,0,146,0,188,0,3,0,0,3,0,3,2190,153,21,6,180,0,2370,948,13,0,0,13,0,961,17,60,9,0,69,0,86,0,8,9,0,17,0,17,0,3,0,0,3,0,3,17,71,18,0,89,0,106,0,0,0,0,0,0,0,965,84,18,0,102,0,1067,44096,763,11,75,849,13,44958,969,2130,103,6,2239,4,3212,16,200,185,0,385,0,401,59,7,0,62,69,0,128,1044,2337,288,68,2693,4,3741,7,7,0,0,7,4,18,45147,3107,299,143,3549,21,48717
UCL103001,128,0,4582,141,643,39,0,682,3,826,3,54,46,0,100,0,103,3,5,0,0,5,0,8,147,702,85,0,787,3,937,0,3,0,0,3,4,7,4601,821,85,12,918,7,5526,1773,33,0,0,33,0,1806,58,355,15,0,370,0,428,0,35,32,0,67,0,67,7,0,0,0,0,0,7,65,390,47,0,437,0,502,0,3,0,0,3,4,7,1838,426,47,0,473,4,2315,658,18,0,0,18,0,676,20,170,13,0,183,0,203,0,14,25,4,43,0,43,0,0,0,0,0,0,0,20,184,38,4,226,0,246,0,3,0,0,3,0,3,678,205,38,4,247,0,925,34080,1086,11,61,1158,9,35247,1222,5002,244,6,5252,6,6480,27,409,331,4,744,0,771,47,18,0,36,54,0,101,1296,5429,575,46,6050,6,7352,12,23,3,0,26,30,68,35388,6538,589,107,7234,45,42667
UCL111001,8,0,888,8,33,0,0,33,0,41,0,5,9,0,14,0,14,0,0,0,3,3,0,3,8,38,9,3,50,0,58,0,0,0,0,0,0,0,888,46,9,3,58,0,946,201,0,0,0,0,0,201,3,16,0,0,16,0,19,0,0,8,0,8,0,8,0,0,0,0,0,0,0,3,16,8,0,24,0,27,0,0,0,0,0,0,0,204,16,8,0,24,0,228,50,3,0,0,3,0,53,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,3,0,0,3,0,3,50,6,8,0,14,0,64,6534,78,0,4,82,0,6616,113,334,0,3,337,0,450,0,36,66,0,102,6,108,3,0,0,17,17,0,20,116,370,66,20,456,6,578,0,9,0,0,9,6,15,6650,457,66,24,547,12,7209
UCL111002,14,0,1439,26,53,3,0,56,0,82,0,3,3,0,6,0,6,0,0,0,0,0,0,0,26,56,6,0,62,0,88,0,0,0,0,0,0,0,1451,67,9,0,76,0,1527,459,6,0,0,6,0,465,5,18,0,0,18,0,23,0,3,0,0,3,0,3,3,0,0,0,0,0,3,8,21,0,0,21,0,29,0,0,0,0,0,0,0,467,27,0,0,27,0,494,161,3,0,0,3,0,164,6,3,0,0,3,0,9,0,3,0,0,3,0,3,3,0,0,0,0,0,3,9,6,0,0,6,0,15,0,0,0,0,0,0,0,170,9,0,0,9,0,179,11955,115,3,21,139,0,12094,217,322,17,3,342,0,559,10,22,19,0,41,0,51,19,7,0,6,13,0,32,246,351,36,9,396,0,642,0,0,0,0,0,3,3,12201,466,39,30,535,3,12739
UCL112001,3,0,604,4,22,0,0,22,0,26,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8,22,0,0,22,0,30,0,0,0,0,0,0,0,609,25,0,0,25,0,634,130,0,0,0,0,0,130,4,4,0,0,4,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,4,0,0,4,0,12,0,0,0,0,0,0,0,138,4,0,0,4,0,142,50,3,0,0,3,0,53,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,50,6,0,0,6,0,56,4897,44,0,13,57,0,4954,72,153,13,0,166,0,238,8,19,3,0,22,0,30,16,0,0,12,12,0,28,96,172,16,12,200,0,296,0,0,0,0,0,0,0,4993,216,16,25,257,0,5250
UCL112002,8,0,494,8,16,0,0,16,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,16,0,0,16,0,28,0,0,0,0,0,0,0,498,24,0,0,24,0,522,173,0,0,0,0,0,173,4,8,0,0,8,0,12,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,8,4,0,12,0,16,0,0,0,0,0,0,0,177,8,4,0,12,0,189,43,0,0,0,0,0,43,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,43,7,0,0,7,0,50,3924,84,0,6,90,4,4018,115,187,3,6,196,0,311,0,12,7,0,19,0,19,17,0,0,3,3,0,20,132,199,10,9,218,0,350,4,3,0,0,3,0,7,4060,286,10,15,311,4,4375
