region_id,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL115003,5,0,0,0,0,0,0,4,0,9,0,0,15,0,0,0,16,0,0,31,15,0,45,0,10,6,16,8,4,104,3,6,7,0,0,0,0,3,0,19,6,5,69,3,8,3,13,29,3,139,5,0,6,0,3,0,10,3,0,27,22,6,7,4,6,109,4,13,3,174,12,0,21,29,10,20,0,33,0,125,3,7,5,4,10,5,23,4,0,61,5,0,0,0,0,0,0,0,0,5,5,5,0,0,11,0,0,0,0,21,4,0,0,0,3,7,3,0,0,17,9,22,16,0,15,0,0,0,3,65,0,3,0,3,11,0,0,26,0,43,5,20,22,31,24,0,0,0,0,102,3,64,3,15,10,4,0,3,0,102,4,53,4,72,13,0,0,6,0,152,0,5,0,5,4,0,0,4,0,18,3,7,28,5,8,0,0,3,3,57,3,4,7,0,0,3,0,9,3,29
UCL115004,0,0,0,0,0,0,0,6,0,6,0,3,7,0,3,0,21,0,0,34,8,4,28,0,9,12,13,12,0,86,0,4,4,0,4,0,0,0,0,12,4,3,44,0,7,4,5,17,0,84,4,3,0,0,9,5,8,0,0,29,14,0,5,0,8,30,3,7,3,70,10,0,8,10,0,7,0,5,0,40,3,0,3,3,11,0,33,0,4,57,0,3,4,0,4,0,0,0,0,11,4,5,4,0,9,0,0,0,0,22,0,0,0,0,0,10,0,0,0,10,0,4,4,0,9,0,0,6,0,23,0,9,0,5,3,0,0,3,0,20,0,6,5,16,3,0,3,3,0,36,9,48,6,13,13,0,0,3,0,92,4,26,8,21,6,0,0,0,0,65,0,0,3,5,3,0,0,0,0,11,6,0,3,0,3,0,5,4,0,21,0,3,3,0,3,0,0,5,5,19
UCL115005,0,0,3,0,0,0,3,6,0,12,0,0,0,0,0,0,3,0,0,3,3,0,13,0,3,3,0,0,0,22,0,0,3,0,0,0,0,0,3,6,8,6,31,0,3,0,3,9,0,60,3,0,0,0,0,3,3,0,0,9,17,5,3,0,3,28,3,3,0,62,12,0,8,17,7,3,0,10,0,57,0,0,0,0,3,3,3,6,0,15,0,0,3,0,3,3,0,0,0,9,4,0,0,0,3,0,0,0,0,7,0,0,0,0,4,3,0,0,0,7,3,11,5,0,7,0,0,0,0,26,0,0,0,0,0,0,3,6,0,9,4,9,3,7,17,0,0,4,0,44,6,44,3,15,3,0,0,0,0,71,0,28,3,25,4,0,3,0,3,66,0,6,0,6,0,0,0,0,0,12,0,0,9,3,3,0,0,3,0,18,0,3,3,3,0,0,0,3,3,15
UCL115006,20,0,10,0,3,0,12,22,0,67,3,0,0,0,0,0,0,0,0,3,4,0,5,0,0,6,3,5,0,23,3,0,8,0,5,0,3,0,0,19,0,0,4,0,3,0,8,8,0,23,0,0,0,0,4,0,4,8,0,16,10,4,9,0,0,18,3,11,0,55,12,0,4,12,0,0,0,7,0,35,3,0,0,0,5,0,18,3,3,32,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,0,0,7,0,3,0,0,0,0,0,9,0,12,0,4,5,10,10,0,12,5,0,46,6,19,0,4,4,0,0,0,0,33,4,14,0,36,8,0,3,4,0,69,0,0,0,0,0,0,0,5,0,5,0,3,13,4,0,0,0,0,0,20,0,0,0,0,3,0,3,4,8,18
UCL115007,5,3,0,0,0,0,0,3,0,11,0,0,0,0,3,0,3,0,0,6,7,3,11,0,0,0,5,10,0,36,3,0,3,0,3,0,3,0,0,12,8,0,26,0,0,0,5,6,0,45,8,3,0,0,3,3,3,3,0,23,32,5,3,0,3,36,0,6,0,85,13,0,13,19,3,3,0,13,0,64,0,3,0,0,4,0,4,0,0,11,0,5,0,0,0,4,0,0,4,13,0,5,0,0,7,0,0,0,0,12,0,3,0,0,4,4,0,0,0,11,6,40,0,0,6,0,0,3,3,58,9,0,3,0,0,0,0,3,0,15,0,8,0,5,3,0,3,0,0,19,6,52,3,5,0,0,0,3,0,69,10,68,0,25,16,0,0,0,0,119,0,13,4,0,4,3,0,0,0,24,0,4,13,10,4,3,0,3,0,37,0,3,0,0,3,0,0,3,3,12
UCL115008,6,0,0,3,0,0,0,6,0,15,0,0,9,3,3,0,12,0,3,30,22,13,53,0,19,5,33,44,3,192,0,0,11,0,3,0,5,4,3,26,19,0,75,0,15,0,13,25,0,147,11,3,9,0,13,14,7,5,0,62,20,3,16,3,16,89,15,19,3,184,7,0,8,16,3,16,0,22,3,75,10,3,3,3,15,0,50,9,3,96,0,4,9,0,0,0,0,0,0,13,3,7,0,0,20,0,0,0,0,30,0,0,0,3,4,6,0,4,0,17,0,19,11,0,18,3,0,0,0,51,0,3,4,3,3,3,4,17,0,37,9,11,4,26,17,0,6,4,3,80,10,62,5,11,14,0,0,4,0,106,11,45,9,77,23,0,0,5,0,170,0,0,4,6,0,0,0,0,0,10,3,5,39,5,6,0,0,0,0,58,3,0,4,0,0,0,6,5,15,33
UCL115009,14,0,4,0,0,0,0,9,3,30,0,3,0,0,0,0,3,0,0,6,4,0,8,0,4,3,0,4,0,23,0,5,0,0,0,0,0,0,0,5,4,0,17,0,3,0,3,3,0,30,0,3,0,0,3,3,0,0,0,9,8,0,6,0,3,17,0,3,0,37,20,3,10,16,4,6,4,16,0,79,3,0,0,0,0,0,19,0,0,22,0,3,3,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,4,0,9,0,10,0,0,5,0,0,0,0,15,0,0,0,3,0,0,0,4,0,7,3,3,5,3,0,0,0,3,0,17,7,22,0,3,3,0,0,0,0,35,0,18,0,21,5,0,0,5,0,49,0,0,4,3,0,3,0,0,0,10,0,3,13,0,3,0,0,0,0,19,0,0,0,0,3,0,0,0,6,9
UCL115010,14,3,5,0,5,0,4,11,0,42,0,0,0,0,0,0,0,0,0,0,10,5,20,0,7,6,19,34,0,101,0,0,3,0,0,0,0,3,0,6,3,0,29,0,11,3,15,6,0,67,4,5,0,0,0,5,4,0,0,18,10,3,5,3,5,43,5,6,3,83,26,0,9,28,6,0,0,21,3,93,3,0,0,0,7,0,8,0,3,21,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,10,0,0,0,0,0,6,0,3,0,9,3,7,6,0,4,0,0,0,0,20,0,3,3,3,0,0,0,14,0,23,3,3,4,0,6,0,0,0,0,16,0,36,3,3,3,0,0,0,0,45,3,21,0,37,8,3,0,7,0,79,0,0,6,0,0,0,0,0,0,6,4,0,14,0,0,0,0,0,0,18,0,3,3,3,3,0,0,3,4,19
UCL115011,6,0,0,0,0,0,3,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,13,0,3,3,0,0,0,0,0,0,6,0,0,10,0,0,0,4,6,0,20,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,26,3,3,0,38,10,0,5,3,0,0,0,5,0,23,0,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,5,0,5,4,0,7,6,4,0,9,3,0,33,3,12,0,4,6,0,0,7,0,32,0,20,5,24,4,0,0,5,0,58,0,3,0,3,0,0,0,0,0,6,0,3,8,3,0,0,0,0,0,14,3,0,0,3,0,0,3,3,15,27
UCL115012,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,20,0,7,0,5,7,0,42,0,0,3,0,0,0,0,3,0,6,3,3,26,0,9,0,9,6,0,56,3,3,0,0,3,0,3,0,0,12,10,3,3,0,7,43,0,3,0,69,4,0,5,10,0,4,3,5,0,31,4,0,0,0,0,0,7,0,0,11,0,0,3,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,9,0,0,0,0,3,6,0,3,0,12,3,5,6,0,4,4,0,0,0,22,0,0,0,3,0,0,0,16,0,19,5,8,4,18,5,0,4,8,0,52,3,22,0,3,3,0,0,0,0,31,3,23,0,40,8,0,0,3,0,77,3,0,0,0,0,0,0,3,0,6,3,0,9,3,0,0,0,0,0,15,3,0,0,0,0,0,3,0,5,11
UCL115013,12,0,3,0,3,0,10,62,0,90,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,20,11,0,43,0,0,3,0,0,0,0,3,0,6,3,0,14,0,0,0,8,3,0,28,0,0,5,0,0,0,3,19,0,27,0,0,4,0,0,17,3,7,0,31,3,0,0,6,0,3,0,3,0,15,0,0,0,0,6,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,6,3,0,0,0,3,0,0,11,0,17,0,3,0,0,3,0,0,3,3,12,3,8,0,4,3,0,0,3,0,21,0,10,0,24,0,0,0,0,0,34,3,0,0,0,3,0,0,3,0,9,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,9,12
UCL115014,34,0,4,0,0,0,0,14,0,52,0,0,3,0,0,3,0,0,0,6,11,6,28,5,18,10,24,139,4,245,0,3,12,0,3,0,7,3,0,28,12,0,51,0,3,0,19,23,0,108,3,0,5,0,9,13,5,0,0,35,34,4,21,0,8,135,6,39,0,247,16,0,17,31,0,15,3,28,0,110,0,0,0,0,21,0,37,0,5,63,3,7,0,0,3,0,0,0,0,13,4,3,0,0,19,0,0,3,0,29,4,0,0,0,0,11,0,0,3,18,6,18,12,0,17,0,0,0,0,53,0,4,8,0,5,0,0,30,0,47,3,24,6,14,31,0,10,13,4,105,4,50,0,24,16,0,0,4,0,98,6,88,12,96,30,0,9,25,3,269,0,3,3,6,0,0,0,0,0,12,3,3,28,5,8,5,0,4,0,56,0,3,3,0,0,3,5,10,5,29
UCL115015,3,0,0,0,0,0,4,9,0,16,0,0,0,0,0,0,0,3,0,3,10,5,16,3,5,0,12,17,0,68,3,0,0,0,3,0,5,0,0,11,11,0,42,0,3,0,4,16,0,76,3,3,3,3,3,3,6,4,0,28,22,6,14,3,9,63,4,3,4,128,21,0,22,32,5,3,0,23,0,106,0,0,3,3,7,4,17,3,0,37,0,0,6,0,4,3,0,0,0,13,3,3,0,0,9,0,0,0,0,15,0,4,0,0,3,10,0,3,0,20,3,35,7,0,13,3,0,0,0,61,0,6,7,4,4,3,0,17,0,41,11,18,3,8,25,0,7,6,0,78,7,106,4,17,12,0,0,3,0,149,9,87,4,92,18,0,0,9,0,219,3,4,4,0,0,0,0,3,0,14,3,3,20,7,0,0,0,3,0,36,3,5,3,4,0,0,0,3,12,30
UCL115016,6,0,0,4,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,33,0,7,0,5,9,0,57,4,0,0,0,0,5,4,0,0,13,16,3,6,0,0,41,0,3,0,69,25,0,23,16,3,0,0,18,3,88,3,4,0,0,3,3,6,3,0,22,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,9,0,0,8,0,0,3,0,20,0,0,5,3,0,0,0,9,0,17,3,5,0,3,0,0,0,0,0,11,4,23,0,7,0,0,0,0,0,34,0,10,5,26,3,0,0,0,0,44,0,0,0,0,3,0,0,3,0,6,0,3,9,3,3,0,0,3,0,21,0,6,0,0,0,0,0,0,7,13
UCL115017,12,0,0,0,3,0,0,4,0,19,0,0,3,0,0,0,0,0,0,3,5,6,14,0,7,7,3,4,0,46,0,0,0,0,0,0,3,0,0,3,8,4,33,0,14,3,3,5,3,73,5,0,0,0,3,8,3,0,0,19,24,9,5,0,5,44,0,6,0,93,20,0,5,23,3,4,3,9,0,67,0,0,6,0,4,0,9,0,0,19,3,6,0,0,0,0,0,0,0,9,7,3,0,0,3,0,0,0,0,13,3,0,0,0,3,4,0,0,0,10,6,27,8,0,8,0,0,0,0,49,0,3,3,4,3,0,0,6,0,19,4,17,5,10,10,0,3,0,0,49,5,47,0,7,3,0,0,0,0,62,7,56,10,25,12,0,0,3,0,113,0,6,5,4,3,0,0,0,0,18,3,5,12,3,3,0,0,3,0,29,0,6,0,0,0,0,0,3,0,9
UCL115018,12,0,0,0,0,0,3,6,0,21,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,3,0,9,0,0,3,0,0,0,0,0,3,6,3,0,12,0,5,0,0,3,0,23,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,18,3,3,0,31,4,0,8,11,0,0,0,12,3,38,0,0,0,0,7,3,7,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,3,0,3,7,13,0,8,8,0,42,0,16,0,4,0,0,0,0,3,23,3,14,3,25,0,0,0,3,0,48,0,0,0,0,0,0,0,5,0,5,0,3,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,3,0,6
UCL115019,0,0,0,0,0,0,0,3,0,3,0,8,17,0,0,0,25,0,0,50,10,7,22,4,3,3,7,4,0,60,3,3,8,0,4,0,0,3,0,21,14,0,60,0,4,0,8,26,0,112,8,4,0,0,0,10,0,0,5,27,38,4,5,3,16,75,5,12,0,158,43,0,29,41,17,10,0,37,0,177,4,3,3,0,10,13,19,8,4,64,5,16,4,3,0,0,4,0,0,32,0,11,0,0,21,0,0,0,0,32,0,0,0,0,8,21,3,0,0,32,3,57,14,0,29,0,0,0,0,103,7,4,16,8,4,0,0,25,0,64,11,38,9,33,34,0,3,3,0,131,13,147,4,21,10,0,0,3,3,201,9,115,7,92,28,0,0,9,4,264,5,34,7,0,4,4,0,0,0,54,3,8,24,10,7,0,3,0,0,55,0,8,7,3,0,0,3,3,5,29
UCL115020,13,0,0,0,0,0,0,8,0,21,6,4,21,0,5,0,70,6,3,115,5,4,27,0,5,3,25,44,3,116,3,0,6,0,3,0,9,3,3,27,11,0,42,3,9,4,10,8,0,87,3,0,8,0,11,11,12,7,0,52,10,4,12,3,10,68,3,13,3,126,12,0,10,10,5,0,0,12,0,49,3,0,3,0,12,4,37,4,0,63,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,3,0,0,0,25,0,0,0,0,4,8,0,0,0,12,0,8,3,0,9,0,7,3,3,33,3,3,9,3,4,0,0,21,0,43,6,7,3,15,20,0,8,12,0,71,9,41,0,9,13,0,3,3,0,78,3,34,7,57,11,0,0,11,4,127,0,0,0,3,3,0,0,0,0,6,0,0,26,4,9,0,7,17,0,63,0,3,6,3,3,0,0,4,8,27
UCL115021,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,3,16,6,3,23,0,4,3,3,4,0,46,3,0,3,0,0,0,0,0,0,6,7,0,28,0,4,0,7,10,0,56,3,0,0,0,0,3,0,0,0,6,11,0,0,0,4,42,0,0,0,57,5,3,6,7,4,3,0,12,0,40,7,0,4,0,0,0,10,0,0,21,0,3,0,0,0,3,0,0,0,6,0,0,0,0,10,0,0,0,0,10,0,0,0,0,5,7,0,0,0,12,4,11,3,0,12,0,5,0,0,35,0,3,3,4,0,0,0,0,0,10,4,16,3,15,12,0,0,4,0,54,5,35,0,8,3,0,0,0,0,51,0,29,4,21,8,0,0,0,0,62,0,3,0,0,0,0,0,0,0,3,0,0,14,0,5,0,0,0,0,19,4,0,0,0,0,0,0,7,4,15
UCL115022,32,10,20,0,0,3,21,18,0,104,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,3,17,19,3,62,0,0,3,0,3,0,3,3,0,12,0,0,15,0,0,0,12,7,0,34,0,0,6,0,0,3,0,3,0,12,16,3,4,0,4,34,3,3,0,67,8,0,4,9,0,0,0,5,0,26,0,4,3,0,9,0,17,0,0,33,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,6,0,0,3,0,12,0,0,0,0,0,0,0,9,0,9,6,6,6,4,7,0,5,8,3,45,4,18,0,3,9,0,0,3,3,40,0,14,3,27,9,0,0,0,0,53,5,0,0,0,0,0,0,3,0,8,0,3,9,0,0,0,0,3,0,15,0,0,0,0,0,0,0,4,0,4
UCL115023,6,4,0,0,0,0,0,4,0,14,0,0,0,0,0,0,4,0,0,4,8,0,33,0,6,5,5,8,0,65,3,8,9,0,12,0,0,0,0,32,19,3,64,0,9,4,11,19,0,129,5,3,5,0,5,3,0,3,0,24,29,3,13,0,10,72,3,10,0,140,12,0,12,14,7,15,4,12,0,76,0,0,0,0,7,0,6,3,0,16,0,5,0,0,0,0,0,6,0,11,5,3,0,0,7,4,0,0,0,19,3,0,0,0,6,16,0,0,0,25,0,15,9,0,18,0,0,0,0,42,3,3,3,3,10,3,0,19,0,44,6,8,4,9,16,3,3,6,0,55,8,94,0,15,13,0,0,3,0,133,3,66,7,54,25,0,0,5,3,163,4,0,0,7,0,0,0,0,0,11,0,0,30,3,3,0,0,0,0,36,0,0,5,0,0,4,0,0,8,17
UCL115024,18,0,26,0,0,0,0,21,3,68,0,0,0,0,0,0,3,0,0,3,8,0,5,3,0,7,3,8,0,34,0,0,3,0,3,0,0,0,0,6,0,3,11,0,0,0,7,16,0,37,4,0,0,0,0,8,3,0,0,15,9,0,3,0,0,29,0,5,0,46,3,0,7,14,0,0,0,7,3,34,0,0,0,0,3,0,11,0,0,14,0,3,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,3,5,0,3,0,0,0,0,11,0,0,3,0,0,0,0,3,0,6,7,7,3,5,7,0,13,10,0,52,4,13,3,10,4,0,0,0,0,34,0,15,3,27,4,0,0,4,0,53,0,0,3,0,3,0,0,0,0,6,0,3,3,3,3,0,0,0,0,12,0,0,3,3,3,0,0,3,3,15
UCL115025,11,0,8,0,0,3,10,11,0,43,0,0,0,0,0,0,7,0,0,7,0,0,3,3,0,3,3,3,0,15,3,3,7,0,0,0,3,0,0,16,5,0,23,0,0,0,6,5,3,42,0,0,0,0,3,5,0,0,0,8,13,3,16,0,7,46,3,9,0,97,11,0,0,7,0,0,0,15,0,33,0,0,0,0,0,4,11,0,0,15,0,3,7,0,4,0,0,0,0,14,4,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,3,0,16,0,5,0,4,0,0,0,8,3,20,14,26,5,47,32,0,11,13,3,151,9,68,0,25,11,0,0,0,3,116,4,45,7,48,25,0,0,7,3,139,0,3,5,5,0,0,0,3,0,16,3,4,8,3,3,3,0,6,0,30,0,0,0,0,0,3,0,10,15,28
UCL115026,0,0,0,0,3,0,3,5,0,11,0,0,0,0,0,0,0,0,0,0,9,8,30,0,9,8,5,6,0,75,3,0,3,0,3,0,0,0,0,9,8,3,36,0,3,4,9,12,0,75,0,6,5,0,7,8,5,5,0,36,12,0,4,3,4,27,3,11,0,64,4,3,3,11,0,0,0,11,0,32,0,3,3,3,11,0,14,0,0,34,5,4,3,0,4,0,3,3,0,22,4,6,0,0,9,0,0,0,0,19,0,3,0,0,3,3,0,3,0,12,0,15,4,0,9,0,0,3,3,34,3,3,3,0,3,0,0,3,0,15,7,12,5,25,10,0,4,0,0,63,8,66,3,12,3,0,0,0,0,92,4,30,3,24,11,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,3,0,14,3,7,0,0,0,0,27,3,0,3,0,3,0,3,3,3,18
UCL115027,9,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,3,10,0,29,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,14,0,0,0,0,0,0,0,6,0,6,3,0,4,3,0,17,0,3,3,33,3,0,3,4,3,0,3,7,0,23,3,0,3,0,5,0,6,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,5,0,5,0,3,0,9,0,0,4,0,0,16,0,11,0,9,0,0,5,0,0,25,0,9,0,25,6,0,0,6,0,46,0,0,3,3,0,0,0,0,0,6,0,0,8,0,0,0,0,3,0,11,0,0,0,0,0,0,3,3,0,6
UCL115028,14,0,3,0,0,0,4,7,0,28,0,0,0,0,0,0,3,3,0,6,3,4,9,3,0,11,0,4,0,34,0,0,3,0,0,0,0,0,0,3,9,0,10,0,0,0,9,10,3,41,0,0,0,0,3,4,0,0,0,7,14,0,3,3,0,25,3,0,3,51,9,0,6,7,0,0,3,7,0,32,7,0,0,0,6,0,20,0,0,33,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,14,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,8,0,8,11,15,3,12,12,0,3,5,0,61,3,38,3,4,10,0,0,3,0,61,5,9,3,29,3,0,0,3,0,52,5,10,0,0,0,0,0,0,0,15,0,3,10,0,9,0,0,0,0,22,0,0,3,0,0,0,3,0,0,6
UCL115029,4,0,0,0,0,3,0,7,0,14,10,14,67,0,14,0,157,4,3,269,13,4,41,3,13,3,21,16,3,117,0,4,7,0,5,0,4,0,3,23,8,0,28,0,10,0,33,24,0,103,8,3,5,0,3,8,9,4,0,40,14,4,3,4,10,81,3,7,0,126,15,0,15,27,7,5,0,27,0,96,3,3,3,0,7,0,25,9,3,53,5,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,9,0,3,4,0,3,13,7,0,0,30,3,14,5,0,5,0,0,0,0,27,0,5,4,8,9,3,12,12,0,53,3,4,3,22,13,0,0,3,0,48,3,34,0,11,8,0,0,0,0,56,0,23,3,29,10,0,3,6,3,77,0,0,0,5,0,0,0,0,0,5,3,3,51,6,7,0,0,12,0,82,0,5,6,0,0,0,5,4,10,30
