region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL122023,0,3,0,6,0,0,12,0,0,3,0,6,3,0,0,12,0,3,7,6,14,3,8,0,41,0,3,6,4,9,9,6,0,37,3,0,0,3,0,0,0,0,6,3,14,14,10,18,13,6,0,78,0,0,0,3,0,0,0,0,3,6,14,14,16,18,13,6,0,87,0,0,0,6,0,3,0,0,9,3,7,3,6,9,9,0,0,37,9,30,33,41,56,46,20,0,235
UCL122024,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,5,3,6,0,0,0,0,14,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,3,7,11,4,0,0,35,3,4,0,0,0,0,0,0,7,3,14,3,7,11,4,0,0,42,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,0,9,3,19,16,25,14,4,0,0,81
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,4,0,0,22,0,3,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,16,12,31,14,11,3,3,90,6,3,3,0,3,0,0,0,15,6,19,15,31,17,11,3,3,105,0,0,4,0,5,0,0,0,9,0,5,3,12,9,6,6,0,41,6,32,34,50,34,24,9,3,192
UCL122026,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,12,0,0,0,0,7,0,0,0,7,0,4,0,0,0,0,0,0,4,0,17,16,6,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,21,16,6,10,0,0,0,53,3,0,3,0,0,0,0,0,6,11,3,3,5,3,3,0,0,28,14,29,26,14,20,7,0,0,110
UCL122027,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,6,0,24,0,0,0,0,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,3,10,5,5,9,0,0,32,0,0,0,4,0,0,0,0,4,0,3,10,9,5,9,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,12,3,3,10,18,20,18,15,0,87
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,15,0,0,3,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,6,17,16,8,3,0,3,57,0,3,0,3,0,3,0,0,9,4,9,17,19,8,6,0,3,66,0,0,0,0,0,0,0,0,0,8,0,7,0,7,3,0,0,25,12,9,30,26,27,12,0,3,119
UCL122029,6,0,0,0,0,0,6,0,0,3,0,3,0,0,0,6,0,0,8,5,12,9,0,0,34,0,3,0,12,4,3,0,0,22,0,0,0,3,0,0,0,0,3,3,0,7,10,6,5,0,0,31,3,0,0,0,0,0,0,0,3,6,0,7,13,6,5,0,0,37,0,0,0,0,0,5,0,0,5,3,0,0,4,3,5,3,0,18,9,3,24,34,28,27,3,0,128
UCL122030,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,15,3,4,13,9,10,0,0,0,39,0,4,6,9,0,3,3,0,25,0,0,0,0,0,0,0,0,0,4,14,5,21,14,3,3,0,64,0,0,0,4,0,4,0,0,8,4,14,5,25,14,7,3,0,72,0,0,3,3,0,0,0,0,6,3,0,3,0,9,3,6,0,24,13,22,36,49,36,13,12,0,181
UCL122031,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,9,0,5,3,0,0,23,4,0,9,4,4,0,0,0,21,0,0,4,0,0,0,0,0,4,3,12,15,9,3,0,3,0,45,0,0,0,0,0,3,0,0,3,3,12,19,9,3,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,37,19,12,6,3,0,102
UCL122032,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,13,10,6,3,0,0,0,32,6,8,3,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,9,10,11,17,4,3,0,61,0,0,0,0,0,0,0,0,0,7,9,10,11,17,4,3,0,61,0,3,0,3,0,0,0,0,6,3,3,3,11,11,3,3,0,37,16,36,26,46,31,7,6,0,168
UCL122033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,6,0,0,0,12,3,0,3,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,3,3,6,6,3,3,3,0,27,3,0,0,3,0,0,0,0,6,6,3,6,9,3,3,3,0,33,0,0,0,0,0,0,0,0,0,3,0,4,0,6,6,5,0,24,12,3,22,9,19,13,8,0,86
UCL122034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,19,11,3,0,0,0,45,0,0,0,0,0,0,0,0,0,3,9,19,11,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,17,3,16,19,14,10,3,5,0,70
UCL122035,0,3,3,0,0,0,6,0,0,3,0,0,0,0,0,3,0,4,8,3,5,3,0,0,23,0,5,9,0,0,0,0,0,14,0,4,0,0,3,0,0,0,7,5,0,9,12,7,0,0,0,33,0,0,0,0,0,0,0,0,0,5,4,9,12,10,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,8,13,29,18,22,3,0,0,93
UCL122036,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,12,0,0,7,6,6,0,0,3,22,0,0,0,4,0,4,0,0,8,3,7,11,11,21,6,3,0,62,0,0,0,4,3,0,0,0,7,3,7,11,19,24,10,3,0,77,0,0,0,3,0,3,3,0,9,4,3,9,9,4,0,6,3,38,7,13,30,40,37,16,15,6,164
UCL122037,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,10,6,3,6,0,3,0,0,0,18,3,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,3,0,6,7,0,11,6,0,0,30,0,0,0,0,0,0,0,0,0,0,6,7,3,11,6,0,0,33,0,0,0,0,0,0,0,0,0,3,3,3,4,6,3,3,6,31,12,19,19,11,23,9,3,6,102
UCL122038,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,3,8,5,5,0,3,0,29,0,0,6,3,6,10,0,0,25,0,3,0,0,5,0,0,0,8,5,7,7,15,13,14,6,3,70,0,0,3,0,3,0,0,0,6,5,10,10,15,21,14,6,3,84,0,3,0,0,3,3,0,0,9,0,3,0,3,6,6,12,6,36,10,19,27,29,41,33,21,9,189
UCL122039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,15,3,0,6,4,0,7,0,0,20,0,0,0,0,0,3,0,0,3,0,3,9,15,24,19,9,3,82,3,0,3,3,0,0,0,0,9,3,3,12,18,24,22,9,3,94,0,0,3,3,4,0,0,3,13,3,3,6,11,11,16,0,3,53,9,6,27,40,44,51,9,9,195
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,3,0,0,3,0,0,9,0,0,0,3,3,0,0,0,6,6,12,8,9,9,3,0,0,47,3,0,0,3,0,0,0,0,6,9,12,8,15,12,3,0,0,59,0,0,0,0,0,0,4,0,4,6,0,3,3,3,6,8,3,32,15,15,14,22,15,12,12,3,108
UCL122041,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,8,11,3,0,0,25,0,3,3,8,9,3,0,0,26,0,0,0,0,4,0,0,0,4,3,14,9,31,16,5,0,0,78,9,3,0,0,0,0,0,0,12,12,17,9,31,20,5,0,0,94,0,0,0,3,3,0,0,0,6,3,3,0,6,7,3,3,0,25,15,26,18,56,50,14,3,0,182
UCL122042,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,6,4,8,0,0,0,0,18,0,3,0,7,6,0,0,0,16,0,0,0,0,0,0,0,0,0,8,9,17,11,10,7,3,0,65,3,0,0,0,0,0,0,0,3,11,9,17,11,10,7,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,16,11,18,21,30,32,7,3,0,122
UCL122043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,3,0,16,3,3,4,6,3,3,0,0,22,0,0,0,3,3,3,0,0,9,6,19,9,8,13,3,3,0,61,0,0,0,0,0,0,0,0,0,6,19,9,11,16,6,3,0,70,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,16,9,31,18,21,19,12,14,0,124
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,12,0,0,0,3,0,6,0,0,9,0,0,3,0,0,0,0,0,3,0,6,7,10,4,9,0,0,36,0,0,3,0,0,0,0,0,3,0,6,13,10,4,9,0,0,42,0,0,0,0,0,0,0,0,0,3,3,6,3,6,3,0,0,24,6,12,22,16,13,18,0,0,87
UCL122045,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,6,3,5,3,15,8,6,0,3,43,0,4,0,12,6,3,3,0,28,0,0,0,3,7,3,0,0,13,0,4,8,24,21,11,14,0,82,0,0,0,0,0,0,0,0,0,0,4,8,27,28,14,14,0,95,0,0,0,4,0,3,0,0,7,12,0,6,12,6,8,13,0,57,15,13,17,70,51,40,30,3,239
UCL122046,6,8,13,6,3,0,36,0,3,0,0,10,0,0,0,13,0,7,6,16,13,12,6,0,60,3,5,0,6,3,4,0,0,21,0,0,0,0,4,0,0,0,4,0,3,6,3,9,0,3,0,24,3,3,0,0,0,0,0,0,6,3,6,6,3,13,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,21,21,33,52,22,12,0,167
UCL122047,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,15,0,3,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,6,12,8,3,6,8,0,0,43,0,0,3,0,0,0,0,0,3,6,12,11,3,6,8,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,3,10,6,5,0,27,9,15,20,15,22,20,5,0,106
UCL122048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,0,3,3,0,3,0,3,0,12,0,0,0,3,0,0,0,0,3,0,3,8,7,6,3,0,0,27,0,3,0,0,0,0,0,0,3,0,6,8,10,6,3,0,0,33,0,3,0,3,0,0,0,0,6,0,0,6,3,6,0,7,3,25,0,12,20,22,15,3,10,3,85
UCL122049,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,8,6,9,7,6,3,0,42,0,0,3,0,0,0,0,0,3,3,8,9,9,7,6,3,0,45,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,6,0,24,6,14,12,15,13,18,9,0,87
UCL122050,3,6,0,3,0,0,12,0,0,6,5,0,0,0,0,11,0,9,15,7,8,0,0,0,39,0,4,0,8,9,6,0,0,27,0,0,0,4,0,0,0,0,4,3,10,12,13,12,7,0,0,57,3,0,0,0,0,0,0,0,3,6,10,12,17,12,7,0,0,64,0,0,0,0,3,0,0,0,3,4,0,6,3,0,0,0,3,16,10,23,42,46,32,16,0,3,172
UCL122051,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,0,0,16,0,6,7,4,10,0,0,0,27,0,0,0,0,4,0,0,0,4,3,3,6,10,9,0,0,0,31,0,0,4,0,0,0,0,0,4,3,3,10,10,13,0,0,0,39,0,0,0,3,0,0,0,0,3,3,0,0,4,3,5,0,3,18,6,12,23,30,30,5,0,3,109
UCL122052,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,8,12,6,0,0,33,0,0,0,0,3,0,0,0,3,0,0,7,8,15,6,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,12,0,28,7,6,10,14,27,12,12,0,88
UCL122053,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,8,3,0,3,0,0,24,0,7,0,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,13,15,7,11,4,0,0,53,0,0,0,0,0,0,0,0,0,3,13,15,7,11,4,0,0,53,0,3,0,0,0,0,0,0,3,6,6,0,3,9,3,6,3,36,9,39,23,16,26,10,9,3,135
UCL122054,6,6,6,3,0,0,21,0,0,0,6,0,0,0,0,6,3,5,22,13,24,3,0,0,70,0,3,9,16,13,6,3,3,53,0,0,0,0,0,0,0,0,0,0,3,16,16,12,10,3,0,60,0,0,0,0,0,0,0,0,0,0,3,16,16,12,10,3,0,60,3,0,3,0,3,4,0,0,13,4,3,6,6,5,0,6,3,33,10,14,62,63,63,26,12,6,256
UCL122055,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,3,0,16,0,0,0,5,9,3,0,0,17,0,0,0,0,0,0,0,0,0,5,12,3,8,6,5,0,0,39,4,0,0,0,3,0,0,0,7,9,12,3,8,9,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,20,9,18,10,17,21,22,6,0,103
UCL122056,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,6,0,0,0,12,0,3,3,3,3,3,0,0,15,3,0,0,0,0,0,0,0,3,4,8,17,10,13,8,0,0,60,3,0,0,3,0,0,0,0,6,10,8,17,13,13,8,0,0,69,0,0,0,0,0,0,0,0,0,3,0,3,6,6,0,0,0,18,13,14,26,22,31,11,0,0,117
UCL122057,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,7,6,4,4,0,0,21,0,4,3,6,0,3,3,0,19,0,0,0,0,0,0,0,0,0,3,12,12,15,17,19,0,0,78,0,0,0,0,0,0,0,0,0,3,12,12,15,17,19,0,0,78,3,0,6,3,0,0,0,0,12,7,3,0,9,13,10,4,0,46,13,19,31,42,37,36,7,0,185
UCL122058,0,6,3,7,4,3,23,0,0,3,4,5,3,0,0,15,3,4,10,20,21,15,4,0,77,0,11,0,8,15,10,3,0,47,3,3,0,0,0,3,0,0,9,3,6,6,11,14,10,4,3,57,0,0,0,3,0,3,0,0,6,6,9,6,14,14,16,4,3,72,0,0,6,0,0,0,4,0,10,3,0,3,4,10,11,3,0,34,12,24,28,56,68,62,22,6,278
UCL122059,0,3,0,0,0,0,3,0,3,0,3,3,0,0,0,9,0,4,6,3,6,5,0,0,24,6,0,6,6,3,3,0,0,24,0,0,0,0,4,0,0,0,4,0,11,21,15,11,11,4,0,73,0,0,4,0,0,0,0,0,4,0,11,25,15,15,11,4,0,81,0,3,3,3,3,0,0,0,12,7,3,6,7,3,0,4,4,34,13,24,46,40,33,19,8,4,187
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,3,3,3,3,3,0,0,15,0,3,0,3,0,0,0,0,6,7,6,12,17,13,3,0,0,58,0,0,0,0,0,0,0,0,0,7,9,12,20,13,3,0,0,64,0,3,0,3,0,0,0,0,6,7,6,8,7,4,7,4,0,43,14,21,26,36,20,16,4,0,137
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,3,0,18,0,3,3,6,3,3,0,0,18,0,3,0,0,0,0,0,0,3,0,16,22,12,19,8,3,3,83,0,3,0,0,0,0,0,0,3,0,22,22,12,19,8,3,3,89,0,0,3,0,0,0,0,0,3,8,0,6,7,7,0,0,0,28,8,28,40,25,32,14,6,3,156
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,7,4,0,4,0,0,24,0,0,5,0,0,0,0,0,5,9,3,12,4,0,4,0,0,32,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,17,11,18,8,0,4,0,0,58
UCL122063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,3,4,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,7,7,10,5,0,0,0,35,0,0,0,0,0,0,0,0,0,6,7,7,10,5,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,3,0,16,9,13,19,14,11,5,3,0,74
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,3,3,3,4,6,0,0,0,19,3,3,0,0,0,0,0,0,6,11,17,11,18,3,4,0,0,64,0,0,0,0,0,0,0,0,0,14,20,11,18,3,4,0,0,70,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,6,0,18,20,26,20,22,15,7,6,0,116
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,7,12,5,0,0,0,34,3,0,0,0,0,0,0,0,3,6,7,7,12,5,0,0,0,37,0,0,0,0,0,0,0,0,0,6,4,5,3,6,11,8,0,43,12,11,12,20,15,11,8,0,89
UCL122066,12,14,6,0,0,0,38,0,0,0,6,5,0,0,0,11,0,9,28,15,8,3,0,0,63,0,6,7,7,3,6,0,0,29,0,0,3,0,0,0,0,0,3,0,9,8,15,3,0,3,0,38,0,0,0,3,0,0,0,0,3,0,9,11,18,3,0,3,0,44,0,0,4,0,0,0,0,0,4,3,0,6,3,3,0,3,0,18,3,30,68,63,28,9,6,0,207
UCL122067,3,0,6,3,0,0,12,3,0,0,3,6,0,0,0,12,0,11,4,12,3,8,6,0,44,0,5,7,3,13,7,0,0,35,0,0,4,0,0,0,0,0,4,7,12,20,17,9,4,3,0,72,0,3,0,0,0,0,0,0,3,7,15,24,17,9,4,3,0,79,0,0,0,0,0,0,0,0,0,3,6,3,9,9,6,3,0,39,13,37,41,44,46,28,12,0,221
UCL122068,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,10,14,11,3,6,0,47,0,3,3,7,9,10,0,0,32,0,0,3,0,0,0,0,0,3,3,0,16,22,10,12,0,0,63,0,0,0,4,0,0,0,0,4,3,0,19,26,10,12,0,0,70,0,0,0,0,4,0,0,0,4,3,0,3,6,5,6,0,3,26,6,6,35,57,39,31,6,3,183
UCL122069,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,7,6,13,3,0,0,32,0,0,6,6,3,3,3,3,24,0,3,0,0,3,0,0,0,6,0,7,7,17,13,11,5,0,60,0,0,0,3,3,0,0,0,6,0,10,7,20,19,11,5,0,72,0,0,0,3,0,6,0,0,9,4,6,3,7,6,3,6,3,38,7,19,23,45,44,26,14,6,184
UCL122070,6,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,4,7,6,3,4,0,0,24,0,3,9,0,3,0,0,0,15,0,0,0,3,3,0,0,0,6,6,7,8,18,7,7,0,0,53,0,0,0,0,0,0,0,0,0,6,7,8,21,10,7,0,0,59,0,0,0,0,4,0,0,0,4,0,0,0,6,9,5,0,3,23,6,14,30,39,29,16,0,3,137
UCL122071,3,3,3,3,0,0,12,0,0,0,3,3,0,0,0,6,0,5,9,7,6,0,0,3,30,3,0,9,3,4,6,4,0,29,0,0,0,0,3,0,0,0,3,0,8,8,23,19,7,0,0,65,0,0,3,6,0,0,0,0,9,0,8,11,29,22,7,0,0,77,0,0,0,0,0,0,0,0,0,8,8,6,6,7,6,0,3,44,11,21,38,51,45,22,4,6,198
UCL122072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,6,3,0,3,0,6,0,0,0,12,0,3,0,0,0,0,0,0,3,3,3,3,3,9,0,0,0,21,0,0,0,0,0,0,0,0,0,9,13,10,7,8,4,0,0,51,15,25,13,13,17,4,0,0,87
UCL122073,3,0,0,3,0,0,6,0,3,3,3,3,0,0,0,12,0,0,3,8,6,6,0,0,23,0,3,6,0,7,3,0,0,19,0,0,0,0,3,0,0,0,3,7,3,11,8,3,7,3,3,45,0,0,0,0,0,0,0,0,0,7,3,11,8,6,7,3,3,48,0,0,0,0,6,3,0,0,9,0,3,6,11,0,3,6,0,29,7,12,32,30,28,25,9,3,146
UCL122074,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,13,0,6,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,4,9,10,10,11,0,3,47,4,0,0,0,3,0,0,0,7,4,4,9,10,13,11,0,3,54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,16,4,13,17,17,13,19,12,3,98
UCL122075,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,3,0,0,12,0,0,0,3,9,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,4,5,7,10,7,3,36,0,0,3,3,0,0,0,0,6,0,0,7,8,7,10,7,3,42,0,0,6,3,0,0,0,0,9,3,0,0,3,6,6,3,3,24,3,0,16,20,28,22,13,6,108
UCL122076,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,7,3,0,6,4,6,0,0,0,19,0,0,0,0,0,0,0,0,0,10,16,19,8,3,4,3,0,63,0,0,0,3,0,0,0,0,3,10,16,19,11,3,4,3,0,66,0,0,0,0,0,0,0,0,0,6,0,5,10,0,0,4,0,25,19,20,36,25,9,4,7,0,120
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,3,0,3,0,0,0,6,0,0,6,0,0,0,0,0,6,3,3,0,3,3,5,3,0,20,0,0,0,0,0,0,0,0,0,3,3,6,3,3,5,3,0,26,0,0,0,3,3,0,0,0,6,0,6,6,0,3,6,5,0,26,3,9,15,10,12,14,8,0,71
UCL122078,4,3,0,0,0,0,7,0,0,0,0,5,0,0,0,5,0,3,5,11,0,3,0,0,22,0,3,3,3,7,5,0,0,21,0,0,0,0,0,0,0,0,0,6,9,15,6,7,6,3,0,52,0,0,0,0,0,0,0,0,0,6,9,15,6,7,6,3,0,52,0,0,0,3,0,0,0,0,3,0,3,9,6,0,0,0,0,18,6,18,36,32,19,14,3,0,128
UCL122079,0,0,3,3,0,0,6,0,0,0,3,3,0,0,0,6,0,0,3,3,11,4,0,0,21,0,0,0,3,10,0,0,0,13,0,0,0,4,5,0,0,0,9,8,6,11,16,14,21,12,4,92,0,0,0,3,0,0,0,0,3,8,6,11,23,19,21,12,4,104,0,0,0,0,3,4,0,0,7,0,0,0,4,10,15,7,0,36,8,6,14,36,59,47,19,4,193
UCL122080,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,18,4,0,8,6,0,3,3,0,24,0,6,0,0,0,0,0,0,6,3,7,16,9,9,4,0,0,48,0,0,0,0,0,3,0,0,3,3,13,16,9,9,7,0,0,57,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,11,13,44,19,16,10,3,0,116
UCL122081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,7,0,0,0,0,0,5,0,0,5,0,9,12,9,8,8,0,0,46,0,0,0,6,3,0,0,0,9,0,9,12,15,11,13,0,0,60,0,0,0,0,0,0,0,0,0,11,0,3,6,8,6,4,0,38,11,9,15,31,19,19,4,0,108
UCL122082,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,7,14,10,6,3,0,0,40,0,0,6,8,3,0,4,0,21,0,0,3,0,0,0,0,0,3,0,5,0,11,12,3,4,3,38,0,0,3,0,6,3,0,0,12,0,5,6,11,18,6,4,3,53,0,0,0,4,0,3,0,0,7,0,0,0,0,4,6,4,4,18,0,12,26,33,34,22,12,7,146
UCL122083,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,3,5,6,4,0,25,0,0,3,0,0,0,0,0,3,0,7,3,6,5,6,4,0,31,3,0,3,0,3,3,0,0,12,0,3,3,0,8,11,11,0,36,3,13,15,12,16,20,15,0,94
UCL122084,0,8,4,3,0,0,15,0,3,0,0,0,0,0,0,3,0,6,14,9,12,0,0,0,41,0,3,13,3,0,6,0,3,28,0,0,0,3,3,0,0,0,6,8,6,8,13,9,4,0,0,48,0,0,0,0,0,0,0,0,0,8,6,8,16,12,4,0,0,54,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,5,8,18,40,36,31,13,0,3,149
