region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL115022,0,3,3,0,0,0,0,0,0,6,17,18,40,49,64,40,4,0,0,232,5,8,20,15,23,24,5,3,0,103,0,0,0,0,0,0,0,0,0,0,5,7,19,7,17,6,0,0,0,61,0,0,5,0,5,0,0,0,0,10,0,3,5,10,0,10,5,0,0,33,4,3,3,0,3,3,0,0,0,16,11,3,7,18,15,12,0,0,0,66,4,0,0,13,6,5,0,0,0,28,0,0,8,6,6,12,3,0,0,35,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,6,0,0,0,10,0,0,3,6,3,0,0,0,0,12,0,3,12,4,10,15,0,0,0,44,0,0,5,12,10,6,7,0,0,40,0,5,3,8,23,11,0,0,0,50,0,0,0,3,3,0,0,0,0,6
UCL115023,0,0,0,0,0,0,0,0,0,0,37,24,53,143,178,70,12,0,0,517,0,0,0,3,3,7,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,17,14,15,12,0,3,0,64,0,0,3,10,18,0,0,0,0,31,3,10,29,34,35,14,3,0,0,128,0,0,0,9,13,3,0,0,0,25,25,13,14,19,44,24,0,0,0,139,28,11,16,11,10,0,0,0,0,76,0,0,0,7,3,3,3,0,0,16,3,0,0,3,4,5,0,0,0,15,0,0,3,8,8,0,0,0,0,19,4,0,0,17,4,0,0,0,0,25,3,0,6,12,12,8,0,0,0,41,0,3,7,10,5,10,8,0,0,43,0,3,5,19,21,9,0,0,0,57,0,3,13,37,50,25,4,0,0,132,3,9,13,43,64,25,8,0,0,165,0,0,0,9,0,5,0,0,0,14
UCL115024,0,3,0,3,3,0,0,0,0,9,10,21,26,48,61,35,5,0,0,206,4,7,11,5,24,8,7,0,0,66,0,0,0,0,0,0,0,0,0,0,6,0,6,7,7,7,0,0,0,33,0,0,3,0,3,0,0,0,0,6,4,5,5,12,5,6,0,0,0,37,0,0,0,6,6,0,0,0,0,12,11,3,10,8,9,7,0,0,0,48,6,7,3,6,8,3,0,0,0,33,0,0,0,3,6,7,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,3,3,6,3,0,0,0,0,15,0,0,4,0,3,0,0,0,0,7,0,0,0,0,4,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,16,17,13,3,0,0,53,0,3,3,14,5,3,5,0,0,33,0,3,6,13,18,14,0,3,0,57,0,3,0,0,0,0,0,0,0,3
UCL115025,0,0,4,6,3,4,0,0,0,17,15,33,100,92,99,54,13,3,0,409,4,5,12,5,13,5,0,0,0,44,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,0,0,7,0,3,9,3,0,0,0,0,0,15,0,6,7,8,10,4,4,3,0,42,0,3,0,0,0,3,3,0,0,9,15,0,12,17,19,25,9,0,0,97,0,6,10,4,6,5,0,0,0,31,4,0,0,0,8,3,4,0,0,19,0,0,0,3,3,5,0,0,0,11,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,15,0,3,3,6,6,6,0,0,0,24,0,9,43,52,26,17,3,0,0,150,0,13,37,23,29,14,0,0,0,116,3,12,26,35,38,20,7,0,0,141,0,3,4,5,3,0,0,0,0,15
UCL115026,0,0,0,0,0,4,0,0,0,4,15,24,57,100,83,47,9,0,0,335,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,18,16,23,11,3,0,0,79,0,0,3,6,0,0,0,0,0,9,0,7,16,17,20,12,3,0,0,75,0,6,9,9,13,0,0,0,0,37,8,8,12,14,18,5,0,0,0,65,15,0,3,4,5,6,0,0,0,33,0,0,3,13,12,8,0,0,0,36,0,3,0,8,11,0,0,0,0,22,0,0,5,6,6,3,0,0,0,20,3,3,0,3,0,3,0,0,0,12,0,6,0,16,10,0,0,0,0,32,0,0,0,0,0,6,5,0,0,11,0,6,15,20,15,7,3,0,0,66,3,3,14,30,24,18,0,0,0,92,3,6,10,21,22,15,0,0,0,77,3,0,0,0,0,0,0,0,0,3
UCL115027,0,0,0,0,0,0,0,0,0,0,7,3,16,39,38,34,0,0,0,137,0,0,0,0,3,7,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,4,6,7,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,3,0,10,6,8,0,0,0,34,0,0,4,7,8,3,0,0,0,22,0,0,3,5,3,5,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,3,0,6,0,0,0,9,0,3,5,4,4,0,0,0,0,16,0,3,4,8,10,3,0,0,0,28,0,3,5,8,15,19,0,0,0,50,0,3,0,3,0,0,0,0,0,6
UCL115028,0,0,0,0,0,0,0,0,0,0,10,7,37,63,61,56,12,0,0,246,3,0,5,3,6,6,9,0,0,32,0,0,0,3,3,0,0,0,0,6,4,3,3,8,8,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,3,7,12,13,3,0,0,0,41,0,0,0,6,0,3,0,0,0,9,7,0,5,14,9,8,3,0,0,46,3,0,6,8,6,9,0,0,0,32,3,0,4,3,9,7,7,0,0,33,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,6,7,0,0,0,0,17,0,0,0,6,0,3,0,0,0,9,0,0,17,13,19,8,0,0,0,57,0,3,4,18,19,9,6,0,0,59,0,7,8,10,14,11,0,0,0,50,0,0,0,0,3,5,5,0,0,13
UCL115029,3,5,0,3,3,3,0,0,0,17,45,53,124,129,105,53,6,3,0,518,0,0,0,4,0,8,0,0,0,12,3,13,84,83,53,28,3,0,0,267,12,16,28,29,16,13,3,0,0,117,0,0,8,6,9,4,0,0,0,27,5,12,31,20,24,11,0,0,0,103,0,5,13,9,7,4,0,0,0,38,24,18,22,30,19,14,0,0,0,127,23,14,26,14,11,6,3,0,0,97,3,3,13,9,16,6,3,0,0,53,4,0,3,0,0,0,0,0,0,7,0,0,3,0,0,7,0,0,0,10,0,3,4,10,4,5,0,0,0,26,0,3,12,6,3,3,0,3,0,30,0,4,20,6,16,6,0,0,0,52,0,0,17,10,9,8,3,0,0,47,0,4,7,22,10,10,3,0,0,56,0,7,12,16,26,10,3,0,0,74,0,0,0,0,3,0,0,0,0,3
UCL115030,0,0,0,3,3,3,0,0,0,9,32,15,32,95,121,57,0,3,0,355,0,0,0,3,3,3,0,0,0,9,0,0,0,3,3,3,0,0,0,9,3,3,3,6,3,4,0,0,0,22,0,0,0,8,6,0,0,0,0,14,10,11,8,20,32,16,0,0,0,97,0,0,0,4,4,0,0,0,0,8,25,0,7,11,19,17,0,0,0,79,16,0,6,6,14,9,3,0,0,54,3,3,3,0,9,6,0,0,0,24,3,3,6,3,3,0,0,0,0,18,0,0,0,4,6,3,0,0,0,13,0,6,3,0,3,3,0,0,0,15,0,0,6,8,6,6,0,3,0,29,0,0,0,12,20,0,5,0,0,37,0,0,3,20,17,13,0,0,0,53,0,0,7,24,37,26,3,0,0,97,0,6,8,24,49,23,0,0,0,110,0,0,5,7,0,0,0,0,0,12
UCL115031,0,0,3,0,0,0,0,0,0,3,7,8,31,77,86,61,10,3,0,283,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,7,7,10,3,0,0,0,27,0,0,0,3,0,0,0,0,0,3,0,4,8,7,11,9,3,0,0,42,0,0,4,9,0,0,4,0,0,17,4,8,4,6,16,16,3,6,0,63,8,4,6,17,24,11,3,0,0,73,0,0,0,3,7,9,3,0,0,22,0,0,0,3,0,4,0,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,8,9,0,7,0,0,0,24,0,0,3,9,4,7,0,0,0,23,0,0,0,6,14,4,3,0,0,27,0,0,3,18,19,10,3,0,0,53,0,0,5,14,32,17,0,0,0,68,3,3,3,6,4,0,3,0,0,22
UCL115032,3,0,0,0,3,0,0,0,0,6,26,16,22,50,53,31,7,0,0,205,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,4,13,6,4,0,0,0,34,0,0,3,4,6,0,0,0,0,13,7,11,10,14,11,3,0,0,0,56,0,0,3,4,0,6,0,0,0,13,13,0,4,11,13,8,0,0,0,49,7,7,9,3,8,4,10,0,0,48,0,0,0,15,6,14,0,0,0,35,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,4,10,0,0,0,0,14,0,0,7,6,8,9,0,0,0,30,0,0,4,10,30,14,0,0,0,58,3,3,0,0,3,3,0,0,0,12
UCL115033,0,0,0,0,0,7,0,0,0,7,29,19,50,87,133,121,19,4,0,462,0,0,3,3,0,5,4,4,0,19,0,0,3,0,0,3,0,0,0,6,5,0,7,16,24,20,4,0,0,76,0,0,3,3,4,0,0,0,0,10,6,0,14,13,19,17,3,0,0,72,0,0,3,7,7,6,3,0,0,26,8,11,11,26,17,19,5,0,0,97,30,10,9,14,15,11,0,0,0,89,0,0,3,4,10,14,0,0,0,31,0,0,3,6,3,3,0,0,0,15,3,0,0,6,6,6,3,0,0,24,3,0,0,6,3,3,7,0,0,22,0,0,9,16,15,13,14,0,0,67,0,0,0,10,15,14,5,0,0,44,0,0,6,15,19,15,3,0,0,58,0,0,7,17,29,23,5,0,0,81,3,4,11,21,41,41,11,0,0,132,0,4,0,7,0,9,0,0,0,20
UCL115034,0,0,0,3,3,3,0,0,0,9,28,35,38,102,137,94,20,3,0,457,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,13,20,11,4,0,0,54,0,0,0,3,4,4,0,0,0,11,4,5,15,17,31,9,3,0,0,84,0,3,5,9,8,8,5,0,0,38,14,17,8,14,24,13,3,0,0,93,13,11,0,5,12,6,0,3,0,50,0,0,9,17,20,9,3,0,0,58,0,0,0,9,9,6,0,0,0,24,0,0,0,9,3,6,3,0,0,21,0,0,0,6,0,8,0,0,0,14,0,0,7,19,27,18,6,0,0,77,6,3,4,6,7,3,0,0,0,29,3,6,0,15,25,18,0,0,0,67,0,0,10,12,44,38,9,0,0,113,3,3,12,27,30,21,9,3,0,108,3,0,6,6,6,4,3,0,0,28
UCL115035,0,0,3,3,3,0,0,0,0,9,55,44,146,220,179,84,12,3,0,743,0,0,0,9,3,4,0,3,0,19,0,0,0,5,0,0,0,0,0,5,0,4,17,16,22,6,3,0,0,68,0,0,7,6,3,6,0,0,0,22,12,12,38,48,24,16,3,0,0,153,0,0,0,10,12,3,0,0,0,25,30,19,20,30,28,16,6,0,0,149,18,9,14,10,11,3,3,0,0,68,0,0,8,25,10,8,3,0,0,54,4,4,7,6,4,4,0,0,0,29,3,4,5,8,11,3,0,0,0,34,3,0,3,6,0,5,3,0,0,20,3,9,20,26,30,21,3,0,0,112,3,3,7,12,3,3,3,0,0,34,8,8,84,157,132,48,3,0,0,440,6,3,17,36,27,18,3,0,0,110,3,3,15,22,28,17,0,0,0,88,0,3,0,3,0,6,0,3,0,15
UCL115036,0,3,0,3,0,0,0,0,0,6,26,31,83,97,92,44,0,3,0,376,5,0,0,0,0,0,0,3,0,8,0,0,12,15,5,0,0,0,0,32,3,17,26,34,35,20,0,0,0,135,0,0,10,4,3,3,0,0,0,20,7,7,26,22,14,10,0,0,0,86,0,4,5,12,3,5,0,0,0,29,3,12,27,24,19,9,0,0,0,94,14,4,0,5,7,0,0,0,0,30,3,5,8,13,8,3,6,0,0,46,0,3,3,3,0,0,0,0,0,9,0,3,4,4,0,4,0,0,0,15,0,0,4,0,0,0,0,0,0,4,0,0,11,4,9,0,0,0,0,24,3,0,8,10,5,0,0,0,0,26,0,0,8,15,13,8,0,0,0,44,3,0,9,15,14,6,0,0,0,47,5,6,18,20,25,21,0,0,0,95,0,0,0,0,6,3,0,0,0,9
UCL115037,3,4,5,8,8,3,0,0,0,31,48,115,283,231,269,168,26,0,0,1140,0,0,3,10,3,3,0,0,0,19,0,0,3,0,0,3,0,0,0,6,0,14,35,32,40,33,5,0,0,159,0,0,3,3,0,0,0,0,0,6,3,13,41,37,34,25,0,0,0,153,3,7,22,18,16,10,3,0,0,79,28,32,52,43,48,36,6,0,0,245,35,99,188,76,56,43,14,0,0,511,0,0,9,14,19,19,3,0,0,64,0,6,8,7,7,4,6,0,0,38,0,0,6,3,12,7,3,0,0,31,0,4,10,15,17,12,0,0,0,58,0,5,25,36,43,37,3,0,0,149,0,11,19,29,21,8,3,0,0,91,0,3,10,15,16,10,0,0,0,54,3,7,25,44,58,54,6,0,0,197,6,0,44,44,79,54,7,0,0,234,0,6,16,13,19,6,0,0,0,60
UCL115038,0,0,3,3,0,0,3,0,0,9,31,25,46,134,138,68,12,0,0,454,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,8,11,9,16,21,17,0,0,0,82,0,0,3,3,7,3,0,0,0,16,10,0,8,31,26,18,0,0,0,93,0,0,4,4,11,3,0,0,0,22,25,17,16,40,25,17,4,0,0,144,14,6,3,7,15,4,6,0,0,55,0,0,3,10,13,11,4,0,0,41,0,0,0,5,4,0,0,0,0,9,0,0,4,4,7,4,0,0,0,19,0,3,3,7,7,0,0,0,0,20,0,0,7,18,11,10,3,0,0,49,0,0,0,6,20,3,5,0,0,34,0,13,19,33,43,14,3,0,0,125,0,4,9,21,28,15,0,0,0,77,0,6,10,35,41,25,0,0,0,117,0,0,0,6,0,3,0,0,0,9
UCL115039,0,0,0,0,0,0,0,0,0,0,31,11,32,85,92,39,0,3,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,6,15,17,3,0,0,0,47,0,0,3,3,3,0,0,0,0,9,3,3,3,12,5,6,0,0,0,32,0,0,0,6,0,0,0,0,0,6,21,5,7,8,15,7,4,0,0,67,15,9,7,5,0,6,0,0,0,42,0,0,0,5,0,7,0,0,0,12,0,0,3,3,0,0,0,0,0,6,4,3,0,7,3,0,0,3,0,20,0,0,3,3,7,3,0,0,0,16,0,0,0,8,15,8,0,0,0,31,0,0,7,0,4,6,0,0,0,17,0,0,6,21,36,16,0,0,0,79,0,3,0,20,39,21,4,0,0,87,0,4,13,27,43,9,0,0,0,96,6,0,0,0,0,0,0,0,0,6
UCL115040,0,0,0,0,0,3,0,0,0,3,12,18,40,45,69,43,18,0,0,245,3,4,11,9,7,14,13,0,0,61,0,0,6,6,0,0,0,0,0,12,0,8,11,7,13,6,3,0,0,48,0,0,3,3,0,4,0,0,0,10,7,6,0,4,15,6,6,0,0,44,0,3,0,0,8,4,0,0,0,15,6,6,5,4,20,7,0,0,0,48,5,3,6,4,4,8,3,0,0,33,0,0,3,3,14,8,0,0,0,28,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,0,16,0,0,0,0,9,0,0,0,0,9,3,0,7,4,7,4,3,0,0,28,0,3,7,11,22,7,3,0,0,53,4,3,17,22,22,24,3,0,0,95,0,3,3,3,0,3,3,0,0,15
UCL115041,0,0,0,0,4,6,0,0,0,10,57,87,158,157,186,100,14,0,0,759,4,0,3,3,12,5,5,0,0,32,19,72,184,160,148,53,0,0,0,636,13,7,13,17,20,0,4,0,0,74,0,6,6,0,3,0,0,0,0,15,6,8,10,15,18,15,0,0,0,72,5,8,12,7,10,11,0,0,0,53,30,23,32,29,35,13,3,3,0,168,21,13,16,29,33,24,0,0,0,136,0,5,8,9,10,11,0,0,0,43,0,3,0,4,0,3,0,0,0,10,0,5,0,3,4,0,0,0,0,12,3,3,3,3,3,3,0,0,0,18,0,3,3,3,6,3,3,0,0,21,4,0,6,7,10,8,0,0,0,35,7,3,24,24,34,37,8,3,0,140,0,16,28,23,20,15,4,0,0,106,3,6,26,18,39,20,4,0,0,116,0,0,0,9,0,3,0,0,0,12
UCL115042,3,0,0,0,0,0,0,0,0,3,26,26,30,83,99,40,7,0,0,311,0,0,6,5,0,6,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,10,14,20,23,10,4,0,0,81,0,0,0,0,0,6,0,0,0,6,9,5,6,12,13,11,0,0,0,56,0,3,6,7,6,3,3,0,0,28,12,12,8,18,21,10,3,0,0,84,16,11,6,9,13,0,3,0,0,58,0,3,9,16,11,7,0,0,0,46,0,4,0,0,7,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,3,0,0,3,6,3,0,0,0,15,0,6,0,11,7,4,0,0,0,28,0,0,4,3,7,4,0,0,0,18,0,0,6,16,12,4,0,0,0,38,3,7,6,18,14,5,0,0,0,53,6,3,6,13,37,19,7,0,0,91,3,3,0,4,0,0,0,0,0,10
UCL115043,0,0,0,5,4,0,0,0,0,9,35,38,110,96,122,80,23,6,0,510,7,5,20,27,21,19,17,6,0,122,0,7,22,10,7,5,0,0,0,51,5,13,21,10,10,10,3,0,0,72,0,0,6,0,6,0,0,0,0,12,0,6,6,9,17,9,0,0,0,47,0,6,9,3,0,10,7,3,0,38,15,5,30,25,37,22,9,3,0,146,12,5,16,13,21,10,0,3,0,80,0,5,6,7,8,7,0,3,0,36,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,3,3,4,4,6,5,0,0,25,4,7,0,0,3,11,0,0,0,25,0,8,11,21,23,17,0,0,0,80,0,5,33,23,26,16,3,0,0,106,9,11,28,35,34,20,8,0,0,145,0,0,3,3,4,0,0,0,0,10
UCL115044,0,0,0,0,4,0,0,0,0,4,22,21,57,63,106,36,6,3,0,314,6,3,7,3,8,8,9,3,0,47,0,0,0,3,0,0,0,0,0,3,4,9,19,10,15,4,0,0,0,61,0,0,0,3,4,0,0,0,0,7,4,4,9,5,11,6,0,0,0,39,0,7,6,7,9,4,0,0,0,33,13,13,8,11,19,10,0,0,0,74,8,0,9,9,12,4,0,0,0,42,0,0,0,5,17,11,4,0,0,37,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,9,4,3,6,6,0,0,0,28,0,0,3,4,3,3,0,0,0,13,0,0,17,22,17,8,0,0,0,64,0,0,5,23,34,11,0,0,0,73,3,5,16,16,13,19,3,0,0,75,3,0,0,3,0,0,0,0,0,6
UCL115045,0,0,3,3,0,3,3,0,0,12,33,35,76,84,103,99,18,3,0,451,0,3,6,5,3,11,4,3,0,35,0,0,5,0,0,0,0,0,0,5,3,3,6,8,9,3,0,0,0,32,3,0,3,3,3,4,3,0,0,19,0,6,12,4,5,11,0,0,0,38,4,5,0,0,7,5,3,0,0,24,21,20,18,26,23,26,3,3,0,140,17,10,13,18,21,12,4,0,0,95,0,0,9,5,7,9,7,0,0,37,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,4,4,0,4,11,4,3,0,0,0,26,0,0,6,3,5,7,0,0,0,21,0,8,15,20,22,14,4,0,0,83,0,11,20,18,28,22,0,0,0,99,5,9,15,21,32,34,5,0,0,121,0,0,4,5,9,3,0,0,0,21
UCL115046,0,0,3,3,0,0,3,0,0,9,30,43,76,85,107,48,19,0,0,408,6,6,13,18,10,7,10,0,0,70,0,0,3,0,0,0,0,0,0,3,3,0,3,4,4,3,0,0,0,17,0,3,7,3,3,0,0,0,0,16,8,17,9,12,12,13,4,0,0,75,0,8,9,9,7,3,0,0,0,36,13,11,12,15,23,11,7,3,0,95,9,3,7,3,16,7,0,0,0,45,3,0,3,14,14,11,4,3,0,52,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,6,6,3,3,3,0,0,0,24,0,0,6,5,5,3,0,0,0,19,0,6,17,24,28,13,3,0,0,91,0,6,27,31,19,12,3,0,0,98,3,10,18,24,45,19,7,0,0,126,0,0,7,0,6,3,0,0,0,16
UCL115047,0,0,0,0,0,3,0,0,0,3,14,12,29,36,44,37,3,0,0,175,0,3,3,4,5,3,4,0,0,22,0,0,0,3,0,0,0,0,0,3,0,3,8,12,11,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,9,12,13,4,0,0,0,41,0,0,0,3,0,5,0,0,0,8,17,6,8,8,7,0,0,0,0,46,7,3,3,3,3,3,0,0,0,22,0,0,3,0,0,0,5,0,0,8,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,3,0,3,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,11,0,0,0,5,0,5,0,0,0,10,0,3,4,12,6,6,0,0,0,31,0,0,14,8,28,20,3,0,0,73,0,0,0,3,0,0,0,0,0,3
UCL115048,3,0,0,0,0,0,3,0,0,6,15,10,40,57,69,22,3,0,0,216,0,0,0,6,8,7,0,0,0,21,0,0,3,3,0,0,0,0,0,6,4,0,3,6,5,3,0,0,0,21,0,0,0,3,3,0,0,0,0,6,4,7,21,11,14,4,0,0,0,61,0,0,0,0,10,6,0,0,0,16,6,0,3,9,5,7,0,0,0,30,6,0,3,11,11,3,0,0,0,34,3,3,3,5,8,3,0,0,0,25,0,4,0,3,0,0,0,0,0,7,0,4,3,3,4,0,0,0,0,14,0,0,3,3,0,3,0,0,0,9,0,0,6,6,3,0,0,0,0,15,0,6,0,0,3,3,3,0,0,15,0,0,8,13,19,4,0,0,0,44,0,0,11,13,12,11,0,0,0,47,0,0,12,17,24,7,0,0,0,60,0,0,0,3,0,0,0,0,0,3
