region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL112003,21,25,29,67,121,290,273,289,163,1278,0,6,0,6,10,17,27,43,41,150,103,136,345,337,278,271,240,229,114,2053,747,1347,2578,2535,2543,2328,1629,1146,488,15341
UCL112004,31,47,83,134,256,417,468,508,287,2231,3,7,18,23,29,25,19,22,13,159,142,157,263,331,382,389,458,604,528,3254,1451,2531,4625,5533,6306,6113,4434,2944,1352,35289
UCL112005,34,24,65,103,231,368,354,362,188,1729,3,4,4,8,17,30,18,13,9,106,135,126,210,236,289,253,278,264,172,1963,1277,2151,4102,4048,4231,3386,2422,1594,667,23878
UCL112006,25,21,66,48,136,266,322,255,152,1291,3,3,7,7,12,15,22,20,6,95,57,120,304,295,239,239,233,257,121,1865,707,1268,2560,2821,2932,2609,1955,1296,534,16682
UCL112007,11,19,44,90,123,239,286,428,297,1537,3,7,9,9,9,14,12,15,5,83,111,109,163,153,213,177,184,218,156,1484,963,2101,3306,3342,3786,3297,2097,1572,733,21197
UCL112008,6,3,3,5,17,21,38,26,8,127,0,0,0,0,3,6,0,3,0,12,12,11,18,10,26,11,19,17,3,127,61,108,254,299,292,239,151,79,17,1500
UCL112009,29,36,69,92,193,357,305,347,189,1617,0,3,8,13,8,15,15,8,7,77,120,137,217,250,308,262,319,313,173,2099,976,1727,3209,3353,3573,3378,2628,1806,713,21363
UCL112010,19,27,65,91,217,390,351,387,253,1800,3,7,24,35,32,35,41,22,10,209,160,141,315,371,306,318,322,263,114,2310,1205,2319,4634,4544,4331,3747,2557,1784,745,25866
UCL112011,24,20,45,81,169,329,436,526,315,1945,0,0,10,7,13,14,12,7,9,72,80,124,169,196,302,346,484,651,425,2777,981,1795,3601,4847,5592,5446,5169,3778,1571,32780
UCL112012,37,35,74,92,185,332,385,440,253,1833,0,8,13,12,11,15,12,16,11,98,175,155,301,355,379,343,389,410,247,2754,1235,2344,4441,4382,4651,4039,3054,2092,871,27109
UCL112013,38,39,121,111,226,362,430,441,294,2062,3,6,24,19,9,15,17,18,8,119,137,170,273,273,321,334,329,362,203,2402,1784,3837,6366,5925,5790,5074,3307,2220,1006,35309
UCL113001,16,26,24,32,75,116,145,186,96,716,6,0,12,13,7,12,12,8,4,74,108,169,204,222,156,147,175,171,101,1453,1184,2292,2353,2169,2418,2030,1456,972,436,15310
UCL113002,8,12,23,32,62,163,190,294,209,993,0,0,3,3,6,6,8,7,4,37,45,42,102,120,150,166,189,258,227,1299,407,768,1346,1736,2091,2368,1889,1669,876,13150
UCL113003,6,8,27,39,50,173,161,147,104,715,0,0,0,6,0,6,6,10,3,31,46,30,93,115,121,160,225,173,96,1059,313,417,942,1144,1362,1727,1695,994,461,9055
UCL113004,10,10,21,40,46,114,158,160,89,648,0,0,4,6,9,6,7,3,0,35,56,39,59,105,182,205,198,216,180,1240,460,771,1278,2171,2692,2881,2661,1683,702,15299
UCL113005,24,25,56,74,247,423,301,292,109,1551,0,0,5,7,13,13,10,12,0,60,66,98,188,163,248,246,306,410,246,1971,582,1022,1880,2117,2702,2578,1784,1374,487,14526
UCL113006,0,5,7,12,11,54,118,94,49,350,0,0,0,0,7,4,4,0,5,20,15,10,23,32,31,42,67,83,25,328,111,182,406,483,456,614,640,395,124,3411
UCL113007,14,11,34,49,84,214,322,378,198,1304,3,0,4,0,6,8,6,15,6,48,44,51,78,119,155,196,358,484,302,1787,418,656,1238,1688,2248,2879,3154,2422,1029,15732
UCL113008,8,23,39,46,97,189,214,277,173,1066,0,0,0,5,6,6,13,17,8,55,62,87,182,189,168,162,199,242,143,1434,554,984,1755,1855,2188,1984,1599,1225,555,12699
UCL113009,14,11,34,68,112,267,257,367,194,1324,0,6,11,15,18,27,35,58,21,191,91,124,230,196,208,205,192,167,92,1505,620,1187,2384,2254,2197,1833,1259,1008,407,13149
UCL113010,12,11,26,53,115,200,199,162,138,916,0,0,6,3,6,12,13,11,3,54,63,126,245,202,169,113,128,122,58,1226,331,630,1137,1130,1299,1262,990,637,330,7746
UCL113011,0,4,10,15,40,75,101,112,85,442,0,0,0,0,6,0,3,7,4,20,21,19,54,52,84,104,91,99,61,585,355,645,1074,1536,1955,1921,1328,927,371,10112
UCL113012,9,18,41,57,112,246,174,155,96,908,0,0,8,0,5,8,10,8,5,44,47,30,71,90,125,169,123,148,46,849,474,847,1576,1666,1657,1699,1008,618,233,9778
UCL113013,11,13,25,43,104,153,179,167,91,786,0,0,0,0,9,3,9,6,0,27,51,43,79,95,119,140,152,147,64,890,370,675,1146,1324,1524,1457,1232,752,294,8774
UCL113014,14,10,22,36,91,158,192,209,125,857,0,3,0,6,3,13,10,4,4,43,59,37,54,87,107,116,178,228,183,1049,626,980,1566,1889,2195,2123,1974,1446,632,13431
UCL113015,10,14,28,26,91,118,118,89,41,535,3,0,3,0,3,3,0,0,3,15,79,72,98,111,112,92,86,83,32,765,439,812,1611,1467,1455,1128,637,381,114,8044
UCL113016,0,4,8,15,32,67,95,99,76,396,0,3,0,3,3,3,6,6,3,27,32,40,71,78,87,116,167,106,49,746,288,494,943,1308,1442,1641,1612,813,298,8839
UCL113017,6,5,15,23,64,130,137,165,126,671,0,4,0,3,0,3,7,7,4,28,53,56,87,88,113,87,133,120,52,789,319,571,1163,1175,1278,1066,870,674,289,7405
UCL113018,17,14,27,42,88,169,145,155,44,701,3,0,0,0,5,6,8,12,4,38,43,51,95,115,126,123,125,123,98,899,524,921,1684,1611,1738,1530,959,638,239,9844
UCL113019,11,7,11,35,64,104,102,146,93,573,0,3,0,6,9,5,6,6,0,35,50,45,110,110,107,98,97,75,23,715,513,1019,2064,2038,1843,1295,750,552,219,10293
UCL113020,15,20,49,78,132,217,326,319,212,1368,0,6,3,3,6,10,5,9,7,49,60,53,108,114,158,201,256,325,244,1519,566,895,1638,1951,2221,2243,2044,1482,752,13792
UCL113021,6,3,4,20,58,141,179,177,74,662,3,0,3,6,3,0,14,7,0,36,32,20,44,75,112,112,136,202,76,809,319,441,812,1269,1660,1837,1778,1206,359,9681
UCL114001,3,6,6,11,45,103,154,157,107,592,0,0,0,0,0,0,0,4,0,4,13,10,28,26,52,71,141,197,130,668,136,183,370,563,849,1154,1365,1100,429,6149
UCL114002,16,15,24,31,75,156,231,218,107,873,0,0,4,3,3,7,4,6,7,34,40,38,58,94,87,89,147,160,120,833,339,568,1004,1015,1123,1148,996,745,354,7292
UCL114003,4,7,0,22,50,69,79,84,57,372,0,0,0,0,6,0,3,3,3,15,15,34,78,90,78,68,69,76,59,567,178,337,670,792,912,772,600,419,222,4902
UCL114004,7,8,9,22,28,103,112,103,48,440,0,0,3,0,7,6,0,0,3,19,26,15,34,39,47,70,84,104,59,478,161,231,468,582,739,827,729,474,183,4394
UCL114005,3,6,7,12,27,68,110,90,51,374,0,0,0,3,0,0,3,0,0,6,21,16,21,24,40,62,63,103,80,430,174,269,426,598,714,724,652,504,207,4268
UCL114006,7,3,19,27,76,127,157,153,79,648,0,0,0,0,6,6,6,3,6,27,42,41,79,85,88,114,143,135,48,775,273,398,755,899,972,1085,901,687,271,6241
UCL114007,7,6,10,16,44,107,134,122,56,502,0,0,0,7,3,4,7,6,0,27,30,26,39,59,63,77,96,96,47,533,204,306,565,769,843,899,680,519,202,4987
UCL114008,3,6,16,25,51,110,109,98,42,460,3,0,3,3,3,6,4,3,0,25,13,17,26,42,49,71,113,95,30,456,207,379,676,761,834,873,748,471,146,5095
UCL114009,4,6,12,20,42,89,103,105,69,450,0,3,0,0,3,4,7,6,0,23,18,11,22,35,52,44,59,91,26,358,164,254,521,516,640,721,597,423,175,4011
UCL114010,6,10,18,21,63,104,125,131,58,536,0,0,0,6,9,7,0,5,3,30,24,37,56,68,57,71,93,130,82,618,275,509,909,840,978,878,793,597,240,6019
UCL114011,0,0,0,3,21,27,27,26,13,117,0,0,0,0,3,3,0,3,0,9,20,15,38,40,47,33,39,22,17,271,221,323,718,925,901,544,299,142,48,4121
UCL114012,16,7,29,48,59,160,177,165,67,728,0,0,7,0,8,11,0,11,0,37,39,33,76,63,62,81,136,142,131,763,319,516,1090,1059,1061,1019,1008,679,297,7048
UCL114013,7,0,11,11,40,60,98,114,70,411,0,0,5,0,0,6,14,6,4,35,49,43,84,67,77,84,87,60,37,588,226,394,726,799,876,717,585,399,159,4881
UCL114014,0,0,0,6,11,26,26,21,10,100,0,0,0,0,3,0,0,0,0,3,15,12,23,36,42,33,22,19,10,212,132,237,568,915,980,783,370,205,61,4251
UCL114015,0,6,6,9,29,50,38,36,12,186,0,3,3,3,0,3,6,0,0,18,22,10,38,51,57,56,53,27,6,320,259,457,1100,1338,1161,871,534,170,32,5922
UCL114016,0,4,10,7,13,52,87,108,57,338,0,0,0,3,0,0,3,6,0,12,23,20,42,38,52,74,65,99,82,495,170,255,467,682,903,1172,1139,663,274,5725
UCL114017,4,11,15,33,55,119,133,90,44,504,0,0,3,3,4,10,9,3,0,32,70,74,146,151,130,121,133,76,22,923,285,561,1064,1033,968,806,638,338,133,5826
UCL114018,7,0,8,9,42,67,85,76,31,325,0,0,3,3,6,0,7,3,0,22,15,21,39,44,47,61,71,54,14,366,209,391,724,877,1027,929,805,447,114,5523
UCL114019,6,3,18,23,47,97,105,133,94,526,0,3,0,0,6,6,7,3,5,30,36,47,75,115,83,93,96,109,63,717,329,598,1197,1338,1237,965,824,596,277,7361
UCL114020,7,6,16,12,60,97,123,146,134,601,0,0,0,5,3,3,10,7,0,28,24,26,53,50,64,85,88,96,113,599,223,374,822,1017,1208,1024,779,615,405,6467
UCL114021,3,0,10,10,53,109,112,130,87,514,0,3,0,3,0,3,5,0,5,19,19,22,30,38,50,55,115,124,81,534,144,209,466,520,784,974,993,679,324,5093
UCL114022,6,6,11,19,42,113,79,64,28,368,0,0,0,4,3,0,7,0,0,14,36,23,38,64,55,71,78,92,65,522,212,369,725,713,763,664,525,334,142,4447
UCL114023,5,3,3,10,16,27,74,63,39,240,0,0,0,0,0,0,0,4,0,4,6,3,16,41,40,21,36,33,16,212,115,184,648,881,705,639,514,329,118,4133
UCL114024,0,0,4,11,11,43,71,60,23,223,0,0,0,0,0,0,3,3,0,6,30,15,28,51,62,54,91,95,52,478,138,173,328,548,665,730,847,544,191,4164
UCL114025,0,6,17,11,27,58,85,64,43,311,0,0,3,0,4,4,0,0,0,11,13,11,38,30,41,53,61,71,46,364,119,323,631,633,641,580,446,313,152,3838
UCL114026,8,4,15,15,55,136,171,157,53,614,3,3,0,3,3,3,3,6,3,27,25,19,45,65,83,108,156,154,57,712,262,380,745,1042,1130,1305,1297,784,217,7162
UCL114027,6,0,5,6,24,64,60,42,23,230,0,0,0,3,0,0,11,3,0,17,12,7,13,32,39,40,61,37,14,255,169,203,470,737,750,736,667,312,83,4127
UCL114028,0,6,7,25,33,93,103,106,59,432,0,0,0,3,3,3,7,3,3,22,30,16,52,52,52,73,78,55,39,447,229,305,716,759,788,732,557,364,188,4638
UCL114029,6,6,10,15,36,97,121,112,68,471,0,0,0,0,6,0,0,9,0,15,19,3,33,46,48,52,67,95,82,445,185,292,630,768,717,749,668,496,224,4729
UCL114030,4,3,5,6,22,66,109,123,68,406,0,0,0,0,3,0,3,4,4,14,18,15,34,31,42,59,82,78,41,400,130,219,456,572,691,984,1041,685,217,4995
UCL114031,0,0,0,0,8,27,69,38,7,149,0,0,0,3,0,0,0,0,0,3,3,7,3,9,14,16,31,25,10,118,35,63,152,195,233,336,344,161,42,1561
UCL114032,3,6,7,18,29,55,75,63,27,283,0,0,0,3,3,0,0,3,4,13,17,25,38,55,51,37,56,101,90,470,168,326,600,799,705,624,469,372,167,4230
UCL114033,9,14,9,28,40,103,99,138,127,567,0,0,3,4,3,5,3,4,0,22,22,32,58,72,56,67,84,91,48,530,214,397,782,820,752,778,674,515,271,5203
UCL115001,0,0,3,3,15,32,30,24,16,123,0,0,0,0,0,0,3,0,0,3,3,6,12,18,8,20,8,16,3,94,50,120,243,240,250,235,134,80,19,1371
UCL115002,6,0,4,8,18,34,54,109,99,332,0,0,4,0,6,0,0,0,0,10,5,14,10,13,19,21,33,69,36,220,80,160,440,560,627,645,596,519,314,3941
UCL115003,3,0,5,6,7,25,26,12,7,91,0,0,0,0,3,3,3,0,0,9,12,12,7,9,16,21,20,17,5,119,131,172,256,422,437,328,234,91,24,2095
UCL115004,3,0,3,3,11,11,4,9,6,50,3,0,0,3,0,0,3,0,0,9,3,8,8,9,21,9,14,3,0,75,61,94,189,220,225,147,78,30,12,1056
UCL115005,0,0,0,3,5,10,24,22,8,72,0,0,0,0,0,3,3,0,0,6,6,6,11,10,19,21,32,16,9,130,38,48,106,141,245,266,235,121,37,1237
UCL115006,0,4,5,5,12,30,39,27,11,133,0,0,0,0,0,0,0,3,0,3,5,8,4,16,30,21,19,16,11,130,36,56,88,155,201,139,117,88,34,914
UCL115007,0,0,0,0,6,4,4,8,14,36,0,0,0,3,0,0,0,0,0,3,0,4,0,13,8,0,10,4,4,43,27,40,113,288,243,203,84,47,56,1101
UCL115008,0,0,3,10,12,38,27,23,10,123,0,0,0,0,3,0,0,3,0,6,10,15,17,26,33,19,19,19,8,166,103,182,349,440,410,355,249,132,29,2249
UCL115009,0,0,3,3,0,12,23,51,34,126,0,0,0,3,0,0,0,0,0,3,4,0,8,9,4,20,26,29,12,112,22,30,71,119,127,179,151,174,72,945
UCL115010,4,0,0,0,9,36,34,28,9,120,0,0,3,0,0,0,3,3,0,9,3,0,6,11,12,14,19,15,3,83,41,63,144,179,176,232,188,111,21,1155
UCL115011,0,4,0,4,15,31,40,42,22,158,0,0,0,0,0,3,3,0,0,6,0,0,5,0,17,18,30,30,5,105,11,42,80,82,147,180,196,156,50,944
UCL115012,0,0,0,6,11,18,21,23,3,82,0,0,0,0,0,0,0,0,0,0,0,3,9,6,13,19,19,18,13,100,26,55,121,152,207,199,158,107,42,1067
UCL115013,0,0,3,6,0,23,22,22,14,90,0,0,0,0,4,0,0,0,3,7,3,3,9,11,12,9,18,26,3,94,22,43,82,119,141,150,129,103,28,817
UCL115014,3,7,14,12,29,42,72,78,39,296,4,0,0,0,6,5,4,0,0,19,17,11,22,29,27,44,63,67,42,322,135,202,424,452,578,494,412,295,144,3136
UCL115015,3,0,3,6,8,20,19,38,40,137,0,0,0,3,0,0,0,0,0,3,3,0,11,10,14,14,14,26,25,117,69,95,226,442,454,378,241,154,117,2176
UCL115016,0,0,0,0,8,23,24,27,8,90,0,0,0,0,0,3,3,3,3,12,0,6,3,7,4,19,17,27,10,93,16,46,85,144,185,310,230,132,50,1198
UCL115017,0,0,3,3,3,4,9,23,22,67,0,0,0,0,0,0,0,0,0,0,3,0,4,6,16,10,8,9,12,68,35,49,123,175,239,238,243,190,81,1373
UCL115018,0,0,6,6,12,38,38,42,23,165,0,0,0,0,0,6,3,0,0,9,0,0,0,7,6,6,19,26,10,74,16,42,68,89,120,172,201,146,68,922
UCL115019,3,0,6,6,13,22,23,23,13,109,0,0,0,3,3,6,3,0,0,15,36,29,46,105,109,103,81,43,14,566,122,134,321,568,689,760,590,257,80,3521
UCL115020,0,3,4,7,26,40,44,60,26,210,0,0,0,3,3,3,0,3,3,15,3,8,9,18,17,24,39,28,6,152,95,176,296,330,376,310,254,198,63,2098
UCL115021,0,0,0,0,3,6,3,3,0,15,0,0,0,0,0,0,0,0,0,0,10,6,14,18,21,10,6,3,3,91,46,58,82,185,199,163,86,44,13,876
UCL115022,0,0,0,3,17,43,30,17,18,128,3,0,0,0,0,0,3,0,0,6,5,0,3,10,11,10,9,19,8,75,37,47,129,141,161,180,122,69,55,941
UCL115023,3,0,3,0,7,14,26,18,9,80,0,0,3,0,0,0,3,0,0,6,3,0,6,17,20,27,16,22,6,117,58,81,185,355,404,389,324,148,37,1981
UCL115024,0,0,0,6,4,17,27,40,13,107,0,0,0,0,0,3,0,0,0,3,6,6,6,10,9,14,17,10,4,82,32,51,86,140,152,185,147,107,43,943
UCL115025,3,0,3,22,22,40,25,16,3,134,0,0,0,3,0,5,6,3,0,17,29,23,34,50,38,51,25,31,3,284,89,133,266,295,258,222,128,86,15,1492
UCL115026,0,0,0,0,7,6,6,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,8,8,0,3,33,44,70,153,220,219,149,67,25,13,960
UCL115027,3,4,3,3,15,28,19,25,12,112,0,0,0,0,0,0,6,0,0,6,6,0,0,12,17,12,15,15,5,82,46,53,67,126,127,172,112,79,26,808
UCL115028,0,0,0,0,7,8,26,12,7,60,0,0,0,0,0,0,0,0,0,0,3,3,0,12,9,7,14,10,7,65,19,32,106,164,154,139,162,75,41,892
UCL115029,0,0,5,3,9,44,21,20,11,113,0,0,0,0,0,0,0,0,0,0,6,8,21,20,20,26,10,10,5,126,74,164,447,383,323,323,123,73,16,1926
UCL115030,0,4,0,3,0,7,24,22,17,77,0,0,0,0,3,0,0,0,0,3,7,0,9,10,24,24,17,26,5,122,54,62,92,223,311,282,231,175,80,1510
UCL115031,0,0,0,0,4,17,19,26,17,83,0,0,0,0,0,0,0,0,0,0,8,0,8,15,22,23,20,22,14,132,33,32,99,197,247,243,162,112,64,1189
UCL115032,0,3,0,7,9,19,24,33,24,119,0,0,0,0,0,0,5,0,0,5,3,0,3,9,14,16,17,20,25,107,33,58,71,124,168,149,128,104,57,892
UCL115033,0,0,0,6,11,11,19,24,11,82,0,3,0,0,0,0,0,0,0,3,6,0,0,13,12,23,29,48,50,181,48,48,130,258,315,448,423,215,89,1974
UCL115034,0,0,0,6,3,7,9,8,5,38,0,0,0,0,0,0,0,0,0,0,0,7,9,8,30,19,26,8,3,110,48,76,99,254,335,329,213,73,35,1462
UCL115035,0,0,3,3,4,16,10,10,4,50,0,0,0,0,0,0,0,0,0,0,4,7,10,26,18,27,6,0,0,98,82,118,323,535,409,277,106,58,27,1935
UCL115036,0,0,0,8,8,12,6,3,0,37,0,0,0,0,3,0,0,0,0,3,5,4,8,12,11,12,5,7,0,64,67,81,237,260,220,145,68,25,6,1109
UCL115037,3,0,11,6,14,18,20,44,52,168,5,0,4,3,3,0,0,0,0,15,20,39,71,53,72,66,48,29,12,410,123,372,804,672,804,762,377,197,132,4243
UCL115038,0,0,5,3,13,23,61,52,9,166,0,0,0,0,0,0,6,3,0,9,18,6,15,20,44,31,54,51,14,253,77,102,192,370,421,409,413,225,50,2259
UCL115039,0,0,0,0,0,9,0,0,3,12,0,0,0,0,0,0,0,0,0,0,7,0,0,3,9,6,3,3,6,37,39,50,71,182,215,156,70,32,15,830
UCL115040,0,0,3,3,14,27,21,24,16,108,0,0,0,0,3,0,0,0,0,3,3,3,9,4,7,14,18,17,7,82,48,56,133,141,217,193,179,115,41,1123
UCL115041,0,0,5,11,38,48,46,39,25,212,0,0,0,0,0,6,0,0,4,10,21,23,56,45,43,50,48,32,6,324,139,247,567,507,552,397,249,151,50,2859
UCL115042,0,6,0,0,3,12,6,7,0,34,0,0,0,0,0,0,0,0,0,0,6,3,0,6,6,3,8,0,0,32,50,87,120,211,214,153,102,39,5,981
UCL115043,3,0,4,3,25,55,56,60,20,226,0,0,0,3,3,13,6,7,3,35,15,16,16,21,24,29,20,21,14,176,83,149,331,298,337,326,260,207,68,2059
UCL115044,0,0,0,3,14,20,25,13,17,92,0,0,0,0,0,0,3,0,0,3,3,7,3,12,20,12,23,28,11,119,48,84,143,165,233,181,164,126,65,1209
UCL115045,0,0,10,7,24,49,60,52,51,253,0,0,0,0,0,3,3,0,0,6,26,17,14,29,32,25,53,35,23,254,78,133,239,248,303,354,308,211,122,1996
UCL115046,6,4,6,19,29,62,49,31,13,219,0,0,0,0,0,7,4,0,0,11,26,10,11,25,23,40,56,36,13,240,124,151,254,279,315,302,220,143,54,1842
UCL115047,3,0,3,6,10,18,20,25,26,111,0,0,0,0,3,6,0,0,0,9,9,7,17,13,10,20,21,10,7,114,39,49,120,148,138,151,120,66,43,874
UCL115048,0,0,0,0,11,11,14,7,0,43,0,0,0,0,0,0,0,0,0,0,0,3,13,10,19,17,8,3,0,73,31,45,135,159,190,171,98,30,3,862
UCL115049,0,0,0,4,17,30,65,60,36,212,0,0,0,0,0,3,0,3,0,6,6,7,14,9,16,14,24,46,10,146,60,93,155,193,287,269,260,235,73,1625
UCL115050,3,0,4,4,21,48,46,55,38,219,0,0,0,3,0,0,3,3,0,9,9,9,6,10,20,36,64,72,29,255,94,129,260,302,486,514,488,324,127,2724
UCL115051,0,0,0,0,6,15,15,23,15,74,0,0,0,0,3,0,3,0,0,6,7,7,10,11,7,16,18,18,6,100,36,45,107,103,129,173,136,73,39,841
UCL115052,3,4,0,5,7,21,25,36,51,152,0,0,0,0,3,0,0,4,0,7,5,0,9,15,17,11,26,54,59,196,43,59,110,166,233,323,257,257,185,1633
UCL115053,0,3,3,3,8,20,22,32,12,103,0,0,5,0,0,0,0,0,0,5,9,3,9,24,14,14,7,10,8,98,45,76,172,180,181,178,106,87,35,1060
UCL115054,3,3,0,3,5,17,23,16,13,83,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,13,5,21,3,57,24,39,76,101,162,155,139,87,51,834
UCL115055,0,0,3,3,3,4,3,6,7,29,0,0,0,3,0,0,3,0,0,6,3,3,3,7,3,0,3,0,0,22,44,72,109,147,183,159,48,21,7,790
UCL115056,0,0,0,0,13,32,46,45,38,174,0,0,0,4,0,0,0,0,0,4,8,9,10,14,16,18,31,29,7,142,61,97,205,223,286,286,276,174,89,1697
UCL115057,3,3,9,11,32,45,65,49,20,237,0,0,0,0,0,0,7,0,0,7,4,4,11,13,20,26,43,40,20,181,88,125,258,326,430,475,369,226,83,2380
UCL115058,0,0,3,0,6,10,7,22,14,62,0,0,0,0,0,0,0,0,0,0,12,36,6,8,16,4,10,10,10,112,279,544,266,236,246,116,105,124,56,1972
UCL115059,3,6,6,12,21,32,64,57,18,219,0,0,0,0,3,0,0,0,0,3,4,6,8,17,18,32,33,42,26,186,61,111,201,275,420,413,329,280,85,2175
UCL115060,0,0,0,0,8,12,13,26,11,70,0,0,0,0,0,0,0,3,0,3,10,5,15,18,24,34,24,48,49,227,37,37,106,112,190,243,253,202,110,1290
UCL115061,4,3,8,4,8,41,43,29,25,165,0,0,0,0,0,3,0,0,0,3,9,7,8,14,20,21,47,52,51,229,53,80,155,191,240,288,243,175,104,1529
UCL115062,0,0,6,6,14,16,10,6,3,61,0,0,0,0,0,3,0,0,0,3,7,7,13,14,17,10,13,11,6,98,222,339,362,272,213,145,72,34,9,1668
UCL115063,0,0,0,4,8,16,18,20,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,14,34,47,115,28,60,96,116,136,122,96,78,54,786
UCL115064,0,0,0,6,8,10,0,5,3,32,0,0,0,0,3,0,0,0,0,3,7,3,6,20,9,7,4,3,3,62,46,80,151,193,178,118,64,20,15,865
UCL115065,0,0,0,5,3,3,5,8,3,27,0,0,0,0,0,0,3,0,0,3,6,3,6,0,8,6,6,4,3,42,45,68,107,158,180,131,70,34,19,812
UCL115066,3,3,0,0,3,19,26,32,36,122,0,0,3,3,0,3,3,3,0,15,6,8,12,7,11,15,23,27,26,135,134,196,336,483,592,493,347,249,199,3029
