region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
UCL112003,15,6,9,3,33,33,8,15,0,56,5,0,51,0,56,13,3,108,4,128,408,47,215,8,678,246,99,211,18,574,183,135,130,8,456,126,178,113,5,422,124,185,56,5,370,178,343,70,0,591,150,237,29,3,419,91,253,22,0,366,70,170,7,0,247,13,66,0,3,82,18,61,6,0,85,120,236,99,5,460,46,32,29,9,116,1839,2059,1170,71,5139
UCL112004,32,14,31,3,80,94,14,37,3,148,18,9,79,6,112,41,14,173,4,232,912,103,541,16,1572,723,271,471,29,1494,637,313,300,10,1260,444,537,274,15,1270,456,456,131,12,1055,526,824,129,7,1486,399,580,42,5,1026,167,326,35,3,531,147,186,7,3,343,41,99,0,0,140,53,93,3,0,149,321,497,196,9,1023,101,57,77,4,239,5112,4393,2526,129,12160
UCL112005,31,8,10,3,52,41,16,26,4,87,4,5,71,0,80,30,8,122,4,164,429,52,328,8,817,294,131,305,26,756,333,214,199,24,770,257,298,175,19,749,269,291,107,12,679,401,602,127,8,1138,328,507,40,6,881,129,306,33,6,474,105,215,4,3,327,32,80,0,0,112,51,97,3,3,154,219,521,180,7,927,95,54,67,3,219,3048,3405,1797,136,8386
UCL112006,10,3,9,3,25,30,13,17,3,63,6,7,43,0,56,25,7,99,6,137,355,62,205,3,625,232,75,205,15,527,246,115,119,10,490,170,179,125,12,486,161,211,77,6,455,252,422,73,7,754,207,362,22,12,603,103,208,12,0,323,83,142,3,0,228,18,51,3,0,72,23,63,0,0,86,142,265,102,6,515,62,37,24,0,123,2125,2222,1138,83,5568
UCL112007,18,3,11,0,32,51,14,14,4,83,6,3,54,0,63,24,9,142,6,181,475,76,338,16,905,345,167,312,29,853,334,193,222,19,768,263,348,178,12,801,240,327,97,11,675,318,452,96,17,883,206,277,36,6,525,66,180,19,0,265,60,111,3,0,174,11,36,0,3,50,20,44,3,0,67,165,265,121,0,551,42,25,45,4,116,2644,2530,1691,127,6992
UCL112008,6,0,4,0,10,4,0,3,0,7,0,0,4,0,4,3,3,6,0,12,28,6,15,0,49,22,15,12,3,52,23,21,3,3,50,17,30,5,0,52,18,22,9,0,49,31,49,3,3,86,19,30,0,3,52,9,18,3,0,30,13,15,0,0,28,7,6,0,0,13,3,5,0,0,8,13,40,5,0,58,6,4,3,0,13,222,264,75,12,573
UCL112009,18,8,12,3,41,48,12,23,0,83,9,3,67,3,82,32,11,131,3,177,585,69,337,8,999,435,166,304,22,927,379,198,185,11,773,235,311,143,17,706,222,332,84,6,644,309,467,91,3,870,216,351,27,4,598,86,201,11,4,302,61,135,6,0,202,19,51,3,0,73,25,35,0,0,60,182,344,135,11,672,70,31,46,3,150,2931,2725,1605,98,7359
UCL112010,26,7,13,0,46,34,19,30,6,89,6,9,79,0,94,26,14,123,3,166,484,52,279,11,826,323,109,261,20,713,322,138,182,12,654,215,314,189,22,740,242,350,110,13,715,346,697,135,17,1195,376,521,37,5,939,191,459,33,4,687,159,299,4,4,466,75,116,8,0,199,74,167,3,3,247,213,461,150,5,829,83,45,77,9,214,3195,3777,1713,134,8819
UCL112011,55,10,14,0,79,96,14,36,6,152,19,9,55,4,87,58,17,140,0,215,1087,84,402,18,1591,853,226,359,22,1460,842,259,220,24,1345,446,390,199,19,1054,435,400,135,7,977,516,607,125,12,1260,351,473,23,3,850,188,367,44,4,603,145,276,3,3,427,43,87,0,0,130,85,104,3,0,192,327,492,186,7,1012,123,46,53,0,222,5669,3861,1997,129,11656
UCL112012,19,12,10,0,41,46,17,32,3,98,13,9,101,0,123,41,7,156,5,209,571,61,421,15,1068,458,150,388,33,1029,449,234,229,19,931,331,373,208,20,932,320,406,130,24,880,404,653,110,24,1191,365,507,44,5,921,138,289,37,0,464,116,185,8,3,312,38,60,7,0,105,54,77,4,3,138,210,441,161,12,824,106,47,61,4,218,3679,3528,2107,170,9484
UCL112013,30,17,16,0,63,62,22,48,4,136,12,9,83,3,107,40,15,173,9,237,582,79,408,18,1087,455,168,370,40,1033,507,233,243,39,1022,390,442,244,24,1100,444,461,150,33,1088,617,964,172,27,1780,539,815,53,15,1422,247,504,47,4,802,200,360,11,3,574,45,131,3,3,182,83,163,0,0,246,356,607,198,9,1170,92,45,74,7,218,4701,5035,2293,238,12267
UCL113001,6,0,12,3,21,31,8,17,3,59,4,4,35,0,43,19,11,70,5,105,231,45,176,12,464,209,95,173,13,490,204,124,96,5,429,157,169,91,10,427,148,173,56,4,381,221,278,66,6,571,166,214,24,0,404,93,149,22,3,267,73,121,0,3,197,21,46,4,0,71,32,44,3,0,79,134,216,67,7,424,36,28,34,0,98,1785,1725,946,74,4530
UCL113002,24,0,7,0,31,38,0,15,3,56,0,0,28,3,31,16,3,62,3,84,362,37,179,0,578,329,77,177,12,595,312,96,132,8,548,166,144,105,3,418,162,153,49,5,369,223,213,52,8,496,135,133,13,0,281,66,68,3,3,140,46,50,0,0,96,16,13,3,0,32,26,27,3,0,56,113,169,91,9,382,52,15,29,3,99,2086,1198,948,60,4292
UCL113003,14,3,4,0,21,23,8,15,0,46,5,3,24,0,32,13,7,47,0,67,354,21,147,7,529,262,79,122,8,471,229,96,69,3,397,140,112,48,4,304,118,109,16,0,243,101,110,15,4,230,80,69,3,3,155,31,50,5,0,86,22,28,0,0,50,5,9,0,0,14,5,10,0,0,15,112,115,47,3,277,50,12,22,3,87,1564,841,584,35,3024
UCL113004,28,10,13,0,51,42,0,20,3,65,12,5,29,0,46,11,6,42,0,59,307,23,108,4,442,291,49,117,7,464,356,102,88,7,553,220,130,92,7,449,224,167,64,8,463,282,321,64,6,673,197,262,25,3,487,144,252,27,0,423,113,157,3,3,276,34,81,0,0,115,85,100,0,0,185,181,302,102,5,590,56,18,20,5,99,2583,1985,814,58,5440
UCL113005,17,9,11,0,37,34,8,28,0,70,6,0,48,0,54,15,6,114,7,142,478,45,209,6,738,292,92,192,20,596,241,102,109,9,461,133,151,77,3,364,122,139,49,11,321,190,251,50,3,494,159,200,14,0,373,68,144,5,0,217,63,122,5,0,190,18,35,3,0,56,15,43,0,0,58,161,239,87,3,490,82,37,42,6,167,2094,1623,1043,68,4828
UCL113006,8,4,0,0,12,17,0,0,0,17,3,3,3,0,9,5,3,12,0,20,145,5,25,0,175,91,11,24,4,130,97,21,21,3,142,46,43,6,3,98,44,43,12,0,99,55,67,14,0,136,37,48,3,0,88,19,20,4,0,43,17,24,0,0,41,0,6,0,0,6,6,5,0,0,11,35,54,14,0,103,12,7,3,0,22,637,364,141,10,1152
UCL113007,27,7,8,0,42,71,4,16,4,95,8,3,33,0,44,31,12,76,0,119,726,49,201,7,983,554,101,208,18,881,450,106,104,17,677,179,166,64,5,414,211,147,44,0,402,172,208,38,5,423,114,141,7,3,265,75,74,14,0,163,53,49,3,0,105,21,21,0,0,42,31,22,3,0,56,158,185,81,7,431,86,17,31,3,137,2967,1312,931,69,5279
UCL113008,13,6,13,0,32,27,6,21,0,54,10,6,46,3,65,16,4,103,0,123,372,48,228,8,656,244,111,185,19,559,221,130,106,15,472,142,191,95,9,437,122,181,48,0,351,145,263,37,8,453,84,155,13,4,256,39,71,18,0,128,43,45,0,3,91,4,15,0,0,19,25,22,3,0,50,109,191,92,7,399,49,25,51,3,128,1665,1470,1059,79,4273
UCL113009,31,13,12,0,56,45,12,13,4,74,16,8,34,4,62,24,20,55,0,99,265,59,130,7,461,187,92,138,13,430,175,133,58,11,377,121,211,70,10,412,147,237,44,6,434,214,342,54,9,619,149,260,9,4,422,70,161,9,0,240,47,99,9,3,158,18,51,3,0,72,18,44,0,0,62,69,238,58,8,373,53,51,28,5,137,1649,2031,724,84,4488
UCL113010,9,3,5,0,17,13,7,10,3,33,3,3,41,0,47,10,4,80,0,94,231,26,192,8,457,139,52,167,23,381,127,73,90,6,296,90,114,50,3,257,51,87,27,0,165,78,130,29,0,237,40,54,12,3,109,11,34,7,0,52,6,9,3,0,18,0,4,0,0,4,7,14,0,0,21,50,119,70,3,242,27,19,38,0,84,892,752,821,49,2514
UCL113011,5,3,3,0,11,25,7,7,0,39,4,4,10,0,18,17,0,33,0,50,207,13,70,7,297,226,38,78,3,345,229,57,66,6,358,113,90,47,0,250,132,118,40,3,293,174,241,50,0,465,141,213,21,0,375,99,197,16,0,312,82,165,4,3,254,27,78,0,0,105,39,100,3,3,145,125,219,46,3,393,29,22,5,0,56,1674,1565,499,28,3766
UCL113012,3,6,3,0,12,33,0,13,0,46,0,8,45,0,53,14,6,79,3,102,279,27,181,4,491,164,75,167,16,422,134,93,76,10,313,85,162,75,9,331,94,170,33,7,304,137,240,51,0,428,96,170,21,0,287,52,117,13,0,182,42,80,3,0,125,7,31,3,0,41,7,25,3,0,35,76,168,67,6,317,45,19,36,0,100,1268,1397,869,55,3589
UCL113013,8,7,7,3,25,26,5,13,0,44,5,3,44,0,52,15,10,53,3,81,261,31,140,3,435,143,51,123,20,337,142,63,54,3,262,80,81,60,8,229,68,73,29,7,177,107,166,36,3,312,64,117,16,0,197,60,127,3,0,190,54,99,3,3,159,22,46,0,0,68,10,33,0,0,43,70,121,45,0,236,34,19,14,0,67,1169,1052,640,53,2914
UCL113014,18,3,10,0,31,44,11,8,4,67,7,3,25,0,35,20,10,47,0,77,380,38,143,0,561,307,72,147,15,541,297,83,85,3,468,142,134,85,7,368,161,144,35,0,340,169,319,65,8,561,147,242,31,5,425,97,140,14,0,251,60,112,6,0,178,14,53,3,0,70,28,52,3,0,83,137,249,82,3,471,62,30,26,3,121,2090,1695,815,48,4648
UCL113015,3,3,6,0,12,13,3,10,0,26,3,4,25,0,32,7,0,47,0,54,127,24,91,5,247,78,53,79,8,218,77,46,49,7,179,63,77,44,8,192,62,88,32,5,187,112,151,25,6,294,117,149,17,3,286,107,252,21,0,380,94,144,0,0,238,32,59,4,0,95,45,72,0,3,120,56,137,47,0,240,18,18,26,0,62,1014,1280,523,45,2862
UCL113016,21,3,3,0,27,20,4,10,0,34,5,3,13,0,21,12,3,23,3,41,235,16,89,3,343,212,34,90,4,340,211,64,52,4,331,127,90,49,3,269,121,99,25,0,245,155,165,32,9,361,104,168,9,0,281,70,117,8,0,195,50,83,3,0,136,12,34,3,0,49,23,33,0,0,56,84,152,48,3,287,39,15,6,0,60,1501,1083,463,29,3076
UCL113017,9,0,3,0,12,25,5,7,5,42,9,3,26,0,38,9,3,54,0,66,177,11,89,3,280,120,48,83,6,257,113,60,57,3,233,103,105,59,3,270,69,89,31,4,193,84,193,27,3,307,88,122,11,3,224,48,85,10,0,143,27,73,3,0,103,11,28,0,0,39,9,24,0,0,33,74,153,39,0,266,29,19,21,3,72,1004,1021,520,33,2578
UCL113018,5,0,6,0,11,12,13,15,6,46,4,3,44,0,51,11,7,76,0,94,238,32,184,6,460,138,63,152,11,364,143,75,84,0,302,111,135,85,4,335,101,170,42,7,320,155,278,61,10,504,129,197,23,0,349,58,98,21,0,177,26,76,3,0,105,3,28,0,0,31,7,34,0,0,41,67,175,73,7,322,34,23,38,0,95,1242,1407,907,51,3607
UCL113019,13,5,0,0,18,20,7,10,0,37,3,0,35,0,38,11,0,55,0,66,159,16,77,0,252,101,25,89,0,215,90,39,75,6,210,58,91,51,9,209,79,115,43,0,237,136,244,55,4,439,127,178,22,4,331,136,374,29,4,543,123,207,10,3,343,59,91,4,0,154,55,128,5,0,188,84,194,40,3,321,27,27,17,4,75,1281,1741,617,37,3676
UCL113020,14,8,8,0,30,37,9,22,3,71,6,8,54,0,68,19,16,90,3,128,493,56,255,14,818,320,141,213,16,690,276,142,119,10,547,158,216,85,8,467,151,151,35,3,340,177,271,32,0,480,100,152,3,3,258,45,72,7,0,124,23,35,3,0,61,3,22,0,0,25,14,20,3,0,37,119,196,77,3,395,62,21,50,3,136,2017,1536,1056,66,4675
UCL113021,20,3,10,0,33,42,5,11,3,61,5,5,27,0,37,17,10,59,3,89,434,52,134,4,624,292,91,120,14,517,282,103,90,0,475,133,137,49,3,322,137,124,23,0,284,86,179,20,0,285,79,95,7,3,184,29,63,3,0,95,23,16,0,0,39,3,16,0,0,19,13,9,0,0,22,131,143,57,0,331,48,14,15,3,80,1774,1065,625,33,3497
UCL114001,11,0,0,0,11,41,3,4,3,51,4,0,5,0,9,14,9,18,0,41,387,15,74,3,479,222,39,62,3,326,226,62,33,3,324,78,52,22,0,152,81,62,12,0,155,62,73,11,0,146,44,49,3,0,96,13,18,0,0,31,13,11,0,0,24,8,6,0,0,14,5,0,0,0,5,66,63,25,0,154,41,7,0,3,51,1316,469,269,15,2069
UCL114002,3,4,6,0,13,31,8,4,0,43,6,0,27,0,33,4,3,56,3,66,262,28,155,8,453,160,68,111,15,354,132,94,67,10,303,81,116,59,3,259,64,133,27,0,224,97,157,29,3,286,53,88,8,0,149,11,22,0,0,33,8,17,0,0,25,3,3,0,0,6,3,3,3,0,9,51,85,54,5,195,32,9,30,6,77,1001,838,636,53,2528
UCL114003,3,3,4,0,10,11,3,5,0,19,3,0,9,0,12,3,3,29,0,35,124,13,58,3,198,86,28,48,3,165,84,46,30,3,163,70,52,32,3,157,56,59,19,3,137,89,87,25,3,204,59,82,7,3,151,32,46,3,0,81,21,36,0,0,57,5,8,0,0,13,15,7,0,0,22,41,102,30,0,173,14,13,6,3,36,716,588,305,24,1633
UCL114004,7,0,0,0,7,14,3,0,0,17,5,0,12,0,17,10,0,34,0,44,199,20,57,3,279,118,35,45,3,201,79,34,26,4,143,54,59,9,8,130,68,59,16,0,143,63,73,19,0,155,44,65,3,0,112,13,28,3,0,44,13,14,3,0,30,3,6,0,0,9,8,5,0,0,13,49,73,22,0,144,24,6,5,0,35,771,480,254,18,1523
UCL114005,7,3,0,0,10,16,4,13,0,33,0,3,4,0,7,4,4,13,0,21,159,6,42,0,207,100,15,30,0,145,111,21,22,0,154,60,61,22,0,143,51,61,13,0,125,72,104,12,4,192,48,71,7,4,130,23,40,3,0,66,9,27,0,0,36,3,13,0,0,16,3,7,0,0,10,45,65,14,0,124,21,11,10,0,42,732,516,205,8,1461
UCL114006,8,5,5,0,18,27,5,6,0,38,5,3,11,0,19,3,0,36,3,42,209,30,77,5,321,120,49,66,7,242,141,58,46,3,248,63,99,35,3,200,69,95,13,0,177,68,118,14,0,200,47,87,4,0,138,24,34,0,0,58,21,31,0,0,52,0,6,0,0,6,3,8,0,0,11,58,107,20,3,188,36,20,18,3,77,902,755,351,27,2035
UCL114007,7,0,0,0,7,18,7,7,0,32,3,0,16,0,19,5,5,29,0,39,122,18,69,0,209,92,27,59,7,185,88,32,31,8,159,46,61,27,3,137,85,66,25,0,176,101,106,9,0,216,52,80,8,0,140,17,43,3,0,63,11,32,3,0,46,3,4,3,0,10,7,12,0,0,19,54,85,36,0,175,33,8,20,4,65,744,586,345,22,1697
UCL114008,9,0,8,0,17,20,0,8,0,28,3,0,11,0,14,4,4,46,0,54,175,16,71,3,265,91,47,69,7,214,113,38,43,3,197,66,76,18,3,163,53,79,15,3,150,79,93,15,0,187,48,73,6,0,127,26,35,0,0,61,12,25,0,3,40,3,12,0,0,15,9,10,0,0,19,46,89,24,3,162,36,15,13,0,64,793,612,347,25,1777
UCL114009,4,0,0,0,4,18,0,7,0,25,5,0,18,0,23,5,3,37,0,45,157,26,55,5,243,89,29,49,16,183,91,51,31,4,177,54,54,34,0,142,46,44,14,0,104,52,63,12,0,127,27,40,4,0,71,8,15,3,0,26,5,8,0,0,13,0,5,0,0,5,0,5,0,0,5,35,50,26,5,116,10,16,12,0,38,606,409,302,30,1347
UCL114010,4,5,0,0,9,16,3,10,0,29,3,0,22,0,25,11,0,38,0,49,165,17,77,8,267,97,43,74,6,220,96,52,38,0,186,47,64,35,8,154,79,97,17,3,196,71,141,19,5,236,60,92,11,0,163,41,73,7,0,121,35,48,3,0,86,3,14,0,0,17,9,17,0,3,29,52,81,28,0,161,32,19,17,0,68,821,766,396,33,2016
UCL114011,0,0,0,0,0,10,0,3,3,16,0,0,5,0,5,4,3,7,0,14,50,10,28,0,88,40,8,30,3,81,31,20,23,0,74,26,53,13,3,95,22,60,15,0,97,44,175,28,0,247,64,148,12,3,227,39,138,10,3,190,41,103,6,0,150,15,27,0,0,42,15,62,0,0,77,14,122,19,3,158,10,5,4,0,19,425,934,203,18,1580
UCL114012,8,4,10,0,22,21,8,12,0,41,3,4,17,0,24,10,3,37,5,55,243,22,110,4,379,118,64,122,6,310,152,84,70,5,311,71,110,47,0,228,79,112,22,0,213,85,139,21,3,248,47,87,3,4,141,15,40,7,0,62,10,28,0,0,38,9,6,0,0,15,9,9,0,0,18,68,122,37,5,232,35,23,23,3,84,983,865,538,35,2421
UCL114013,3,6,5,0,14,16,3,3,0,22,3,3,12,0,18,6,3,31,0,40,120,15,57,3,195,85,40,59,4,188,55,45,39,3,142,48,64,21,3,136,50,78,18,3,149,89,111,19,4,223,61,93,6,0,160,23,57,7,0,87,21,41,3,0,65,0,6,0,0,6,0,15,3,0,18,32,86,23,4,145,21,6,11,3,41,633,672,317,27,1649
UCL114014,6,4,3,0,13,4,0,4,0,8,3,3,5,0,11,3,3,15,3,24,54,13,50,3,120,65,26,48,0,139,69,49,24,4,146,48,58,30,0,136,61,67,9,0,137,77,107,19,0,203,69,99,11,0,179,39,73,5,0,117,38,66,3,0,107,9,20,3,0,32,7,34,0,0,41,43,109,20,0,172,9,8,4,0,21,604,739,253,10,1606
UCL114015,5,3,3,3,14,13,4,0,0,17,0,3,5,3,11,4,0,16,0,20,94,8,49,0,151,76,27,41,0,144,93,53,45,3,194,64,104,31,3,202,68,117,29,3,217,95,236,40,0,371,121,191,15,0,327,55,179,10,0,244,38,100,0,0,138,15,21,0,0,36,12,33,0,0,45,66,140,21,3,230,11,21,3,0,35,830,1240,308,18,2396
