region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
UCL115046,19,35,71,73,78,47,14,3,0,340,3,8,6,20,17,19,5,4,0,82,3,3,4,0,3,4,0,0,0,17,3,0,6,7,4,5,3,0,0,28,28,46,87,100,102,75,22,7,0,467,8,5,14,7,7,5,0,0,0,46,4,4,0,4,0,3,3,0,0,18,12,9,14,11,7,8,3,0,0,64,40,55,101,111,109,83,25,7,0,531,42,10,18,18,29,66,77,50,19,329,12,4,3,11,10,16,12,7,0,75,94,69,122,140,148,165,114,64,19,935,6,25,47,43,64,23,8,0,0,216,22,13,26,35,38,20,7,0,0,161,0,3,4,3,6,3,3,0,0,22,0,0,0,3,0,3,3,0,0,9,28,41,77,84,108,49,21,0,0,408,5,3,9,5,6,0,0,0,0,28,0,4,0,5,0,0,0,0,0,9,5,7,9,10,6,0,0,0,0,37
UCL115047,3,9,22,34,36,28,5,0,0,137,4,3,3,7,4,8,3,3,0,35,0,0,4,0,5,0,0,0,0,9,3,0,3,5,3,0,0,0,0,14,10,12,32,46,48,36,8,3,0,195,3,5,6,3,0,0,0,0,0,17,0,0,0,0,3,3,3,0,0,9,3,5,6,3,3,3,3,0,0,26,13,17,38,49,51,39,11,3,0,221,20,3,10,23,16,30,45,25,10,182,5,3,8,0,3,5,6,3,5,38,38,23,56,72,70,74,62,31,15,441,0,0,15,15,18,23,0,0,0,71,12,7,13,25,24,12,0,0,0,93,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,3,0,0,0,9,15,7,31,40,42,38,4,0,0,177,5,0,0,6,0,0,0,0,0,11,3,0,4,3,5,0,0,0,0,15,8,0,4,9,5,0,0,0,0,26
UCL115048,7,20,39,41,50,29,0,0,0,186,5,0,3,13,9,12,3,0,0,45,0,0,3,3,3,3,3,0,0,15,0,0,5,0,0,0,0,0,0,5,12,20,50,57,62,44,6,0,0,251,7,0,3,3,3,3,4,0,0,23,0,0,0,3,3,0,0,0,0,6,7,0,3,6,6,3,4,0,0,29,19,20,53,63,68,47,10,0,0,280,12,3,5,10,16,46,39,14,5,150,0,0,8,3,3,7,0,0,0,21,31,23,66,76,87,100,49,14,5,451,0,6,19,26,31,13,0,0,0,95,17,0,17,30,34,11,0,0,0,109,0,5,3,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,11,39,56,70,24,0,0,0,217,0,0,0,0,7,0,0,0,0,7,0,0,0,5,3,0,0,0,0,8,0,0,0,5,10,0,0,0,0,15
UCL115049,15,38,57,67,95,72,6,8,0,358,4,10,9,8,10,12,14,8,0,75,0,3,0,0,4,5,0,0,0,12,4,0,0,5,4,0,0,0,0,13,23,51,66,80,113,89,20,16,0,458,0,4,0,4,3,3,0,0,0,14,4,0,0,0,0,0,0,0,0,4,4,4,0,4,3,3,0,0,0,18,27,55,66,84,116,92,20,16,0,476,35,3,3,7,16,45,93,75,25,302,3,0,3,4,3,3,3,14,3,36,65,58,72,95,135,140,116,105,28,814,7,18,21,27,46,30,6,0,0,155,18,3,33,48,54,33,10,0,0,199,0,3,0,0,3,4,3,0,0,13,0,3,0,0,3,0,3,4,0,13,25,27,54,75,106,67,22,4,0,380,0,0,0,0,3,4,0,0,0,7,5,0,0,5,0,0,0,0,0,10,5,0,0,5,3,4,0,0,0,17
UCL115050,22,26,79,76,146,69,10,0,0,428,16,11,20,21,30,31,13,0,0,142,0,0,0,0,9,11,0,0,0,20,0,0,5,5,0,3,0,0,0,13,38,37,104,102,185,114,23,0,0,603,9,0,7,9,10,7,0,0,0,42,3,6,0,0,3,5,0,0,0,17,12,6,7,9,13,12,0,0,0,59,50,43,111,111,198,126,23,0,0,662,73,9,16,34,40,118,214,143,48,695,5,10,8,5,8,10,12,11,3,72,128,62,135,150,246,254,249,154,51,1429,7,24,31,43,81,40,0,0,0,226,24,18,37,56,74,56,0,0,0,265,0,3,7,4,6,4,0,0,0,24,0,3,0,3,3,0,0,0,3,12,31,48,75,106,164,100,0,0,3,527,0,3,5,7,8,0,0,0,0,23,3,0,5,5,0,3,0,0,0,16,3,3,10,12,8,3,0,0,0,39
UCL115051,11,14,26,29,44,33,8,0,0,165,4,3,7,3,7,6,5,0,0,35,0,0,3,5,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,15,17,36,37,51,45,13,0,0,214,3,3,3,0,3,3,0,0,0,15,3,0,3,0,0,0,0,0,0,6,6,3,6,0,3,3,0,0,0,21,21,20,42,37,54,48,13,0,0,235,21,3,5,5,5,29,53,36,15,172,3,3,4,5,4,6,8,7,0,40,45,26,51,47,63,83,74,43,15,447,0,5,7,14,17,17,0,0,0,60,8,6,21,15,20,21,4,0,0,95,0,0,5,0,0,4,0,0,0,9,0,0,0,0,7,0,0,0,0,7,8,11,33,29,44,42,4,0,0,171,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6
UCL115052,10,16,22,41,43,37,3,3,0,175,9,7,8,7,20,17,7,0,0,75,0,0,3,6,4,4,3,0,0,20,3,0,3,0,3,0,0,0,0,9,22,23,36,54,70,58,13,3,0,279,4,3,5,8,0,4,0,0,0,24,0,0,0,3,0,3,0,0,0,6,4,3,5,11,0,7,0,0,0,30,26,26,41,65,70,65,13,3,0,309,18,6,6,15,30,75,111,94,47,402,0,0,4,9,8,9,10,7,14,61,44,32,51,89,108,149,134,104,61,772,0,6,14,13,37,23,3,0,0,96,14,8,15,30,44,36,3,0,0,150,0,4,3,0,4,4,0,0,0,15,3,0,0,3,3,3,0,0,0,12,17,18,32,46,88,66,6,0,0,273,0,0,0,0,7,0,0,0,0,7,0,0,3,3,0,3,0,0,0,9,0,0,3,3,7,3,0,0,0,16
UCL115053,15,30,66,69,62,49,7,0,0,298,6,4,4,7,6,6,6,0,0,39,0,0,3,3,5,8,0,0,0,19,0,0,5,0,4,0,0,0,0,9,21,34,78,79,77,63,13,0,0,365,3,3,3,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,18,24,37,81,82,80,66,13,0,0,383,19,0,4,3,5,24,41,33,10,139,3,0,6,9,3,5,0,0,0,26,46,37,91,94,88,95,54,33,10,548,3,16,18,23,39,15,0,0,0,114,17,9,27,34,30,25,4,0,0,146,5,0,5,0,5,0,0,0,0,15,0,0,0,5,0,0,0,0,0,5,25,25,50,62,74,40,4,0,0,280,0,6,0,6,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,8,0,6,8,6,0,0,0,0,0,20
UCL115054,0,4,26,29,43,18,8,0,0,128,3,0,0,8,14,9,5,4,0,43,0,3,0,3,0,3,3,0,0,12,0,3,5,0,0,0,0,0,0,8,3,10,31,40,57,30,16,4,0,191,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,3,10,34,40,60,30,16,4,0,197,22,6,5,3,17,34,49,31,18,185,3,3,0,0,3,3,0,0,3,15,28,19,39,43,80,67,65,35,21,397,0,3,4,15,12,16,0,0,0,50,3,7,16,24,36,22,9,0,0,117,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,13,20,39,48,41,9,0,0,173,0,0,5,4,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,5,4,4,0,0,0,0,13
UCL115055,15,30,47,53,67,53,0,0,0,265,8,3,5,6,8,3,4,0,0,37,0,0,0,0,0,5,0,0,0,5,0,0,3,0,3,0,0,0,0,6,23,33,55,59,78,61,4,0,0,313,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,0,0,0,9,23,33,55,59,84,64,4,0,0,322,29,7,3,3,6,23,21,8,7,107,0,3,3,3,0,0,0,0,0,9,52,43,61,65,90,87,25,8,7,438,7,11,14,27,44,22,0,0,0,125,12,13,14,35,26,17,3,0,0,120,0,0,5,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,19,24,36,62,73,39,3,0,0,256,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,7
UCL115056,13,21,66,70,76,64,8,0,3,321,9,8,7,15,19,12,9,0,3,82,3,0,3,3,3,3,0,3,0,18,3,3,3,0,0,0,0,0,0,9,28,32,79,88,98,79,17,3,6,430,9,3,5,0,9,3,0,0,0,29,0,0,0,0,0,3,0,0,0,3,9,3,5,0,9,6,0,0,0,32,37,35,84,88,107,85,17,3,6,462,41,5,10,12,27,47,118,62,22,344,3,4,7,3,5,5,12,4,3,46,81,44,101,103,139,137,147,69,31,852,0,15,21,30,48,21,3,0,0,138,19,14,35,48,42,32,4,0,0,194,0,0,4,3,4,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,19,32,60,81,94,53,7,0,0,346,0,3,0,3,0,3,0,0,0,9,0,3,3,3,3,3,0,0,0,15,0,6,3,6,3,6,0,0,0,24
UCL115057,10,29,67,90,117,95,13,0,0,421,29,12,17,16,23,27,9,0,0,133,3,0,7,4,3,8,3,0,0,28,6,0,7,3,7,4,0,0,0,27,48,41,98,113,150,134,25,0,0,609,10,11,10,9,3,3,0,0,0,46,3,0,0,0,6,5,3,3,0,20,13,11,10,9,9,8,3,3,0,66,61,52,108,122,159,142,28,3,0,675,46,8,13,17,41,83,137,95,26,466,0,0,7,6,3,12,9,10,3,50,107,60,128,145,203,237,174,108,29,1191,7,18,33,45,61,36,4,0,0,204,27,23,44,69,78,66,10,0,0,317,3,4,4,6,5,3,5,0,0,30,3,0,0,3,5,0,0,3,0,14,40,45,81,123,149,105,19,3,0,565,3,3,0,3,4,3,0,0,0,16,3,0,7,3,6,4,0,0,0,23,6,3,7,6,10,7,0,0,0,39
UCL115058,19,38,86,95,84,37,5,0,0,364,13,36,12,7,7,8,5,0,0,88,4,9,0,0,6,0,0,0,0,19,0,3,4,8,0,0,0,0,0,15,36,86,102,110,97,45,10,0,0,486,4,4,0,0,0,0,0,0,0,8,14,15,0,0,0,0,0,0,0,29,18,19,0,0,0,0,0,0,0,37,54,105,102,110,97,45,10,0,0,523,66,91,17,5,11,8,33,52,17,300,5,18,0,5,8,6,0,0,0,42,125,214,119,120,116,59,43,52,17,865,6,23,49,42,64,16,3,0,0,203,62,77,44,49,43,14,4,0,0,293,11,12,8,3,3,3,0,0,0,40,4,0,0,0,0,0,0,0,0,4,83,112,101,94,110,33,7,0,0,540,0,0,4,0,0,0,0,0,0,4,19,11,3,3,3,0,0,0,0,39,19,11,7,3,3,0,0,0,0,43
UCL115059,5,22,58,68,84,68,8,0,0,313,16,8,10,16,34,28,10,0,0,122,6,5,0,4,14,5,0,0,0,34,3,0,0,3,3,3,0,0,0,12,30,35,68,91,135,104,18,0,0,481,5,6,9,6,10,5,0,0,0,41,5,5,0,3,0,5,0,0,0,18,10,11,9,9,10,10,0,0,0,59,40,46,77,100,145,114,18,0,0,540,38,9,18,21,52,94,130,123,28,513,0,3,3,9,3,10,8,10,8,54,78,58,98,130,200,218,156,133,36,1107,3,16,24,38,72,31,4,0,0,188,25,12,25,44,60,45,7,0,0,218,4,0,7,0,6,6,0,0,0,23,0,0,0,0,3,0,0,0,0,3,32,28,56,82,141,82,11,0,0,432,3,0,3,6,9,0,0,0,0,21,4,0,4,4,6,0,0,0,0,18,7,0,7,10,15,0,0,0,0,39
UCL115060,9,6,29,27,54,35,6,3,0,169,6,7,7,4,12,18,4,0,0,58,0,0,0,4,0,3,4,0,0,11,3,0,0,0,0,3,0,0,0,6,18,13,36,35,66,59,14,3,0,244,0,3,4,3,3,3,0,0,0,16,0,0,0,3,3,3,0,0,0,9,0,3,4,6,6,6,0,0,0,25,18,16,40,41,72,65,14,3,0,269,13,3,4,13,14,41,90,72,30,280,4,0,7,8,8,8,16,12,15,78,35,19,51,62,94,114,120,87,45,627,3,4,12,17,29,17,0,0,0,82,11,7,15,16,43,26,7,0,0,125,3,0,4,0,3,3,0,0,0,13,0,3,3,0,0,0,0,0,0,6,17,14,34,33,75,46,7,0,0,226,0,0,3,3,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,3,6,0,3,0,0,0,12
UCL115061,15,27,38,62,64,72,16,0,0,294,5,3,4,5,12,24,14,8,0,75,0,0,3,3,4,4,3,0,0,17,0,3,3,3,0,3,3,0,0,15,20,33,48,73,80,103,36,8,0,401,3,4,3,0,4,3,0,0,0,17,3,0,4,0,0,0,0,0,0,7,6,4,7,0,4,3,0,0,0,24,26,37,55,73,84,106,36,8,0,425,41,10,8,9,21,41,64,57,21,272,6,0,4,7,8,7,13,15,11,71,73,47,67,89,113,154,113,80,32,768,0,10,24,35,47,27,5,0,0,148,18,11,20,33,40,41,18,0,0,181,0,3,3,3,4,3,0,0,0,16,0,0,0,3,0,3,3,3,0,12,18,24,47,74,91,74,26,3,0,357,0,0,0,3,7,0,0,0,0,10,0,0,3,0,3,3,0,0,0,9,0,0,3,3,10,3,0,0,0,19
UCL115062,143,206,170,100,79,45,7,0,0,750,20,20,10,11,3,9,6,0,0,79,4,3,5,7,4,3,0,0,0,26,3,7,0,3,3,0,0,0,0,16,170,236,185,121,89,57,13,0,0,871,4,3,4,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,0,0,0,0,17,174,239,189,124,92,57,13,0,0,888,38,16,10,8,14,21,22,16,3,148,3,7,7,3,4,3,0,3,0,30,215,262,206,135,110,81,35,19,3,1066,15,39,58,41,44,16,0,0,0,213,18,22,41,51,27,13,3,0,0,175,0,0,7,8,0,3,0,0,0,18,0,0,0,0,0,4,0,0,0,4,33,61,106,100,71,36,3,0,0,410,6,0,0,0,3,0,0,0,0,9,3,3,3,3,3,0,0,0,0,15,9,3,3,3,6,0,0,0,0,24
UCL115063,5,12,31,36,29,19,0,0,0,132,11,5,0,8,5,9,0,4,0,42,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,6,16,20,31,44,37,28,3,4,0,183,4,0,4,5,3,3,0,0,0,19,3,3,0,0,0,3,0,0,0,9,7,3,4,5,3,6,0,0,0,28,23,23,35,49,40,34,3,4,0,211,17,3,5,7,16,27,37,34,15,161,0,3,0,3,4,3,0,0,0,13,40,29,40,59,60,64,40,38,15,385,0,6,10,15,23,9,3,0,0,66,13,4,17,16,27,13,3,0,0,93,0,3,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,13,13,30,34,53,22,6,0,0,171,0,3,3,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,3,6,3,0,3,0,0,0,15
UCL115064,8,28,49,64,66,34,8,0,0,257,11,7,5,14,8,9,8,0,0,62,0,3,0,0,3,4,0,0,0,10,0,0,5,0,0,3,0,0,0,8,19,38,59,78,77,50,16,0,0,337,3,4,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,12,22,42,64,78,77,50,16,0,0,349,37,0,3,7,8,9,15,11,3,93,6,0,3,8,0,0,3,0,0,20,65,42,70,93,85,59,34,11,3,462,7,19,39,39,37,20,6,0,0,167,17,8,25,34,36,8,4,3,0,135,0,0,0,5,4,0,0,0,0,9,4,0,0,0,0,3,0,0,0,7,28,27,64,78,77,31,10,3,0,318,0,4,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,6,3,4,0,3,0,0,0,0,0,10
UCL115065,9,25,43,74,65,37,0,0,0,253,9,9,3,3,7,7,4,0,0,42,3,0,0,0,3,0,0,0,0,6,3,3,4,0,0,0,0,0,0,10,24,37,50,77,75,44,4,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,24,37,50,77,78,44,4,0,0,314,22,0,0,6,0,14,29,11,5,87,3,0,3,0,3,3,0,0,0,12,49,37,53,83,81,61,33,11,5,413,5,7,22,21,51,20,0,0,0,126,14,11,19,35,28,22,4,0,0,133,0,3,6,6,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,19,21,47,62,82,45,4,0,0,280,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,4,0,0,0,3,0,0,0,0,7
UCL115066,31,52,111,175,187,111,6,0,0,673,55,33,23,23,41,33,15,0,0,223,0,4,5,11,12,10,5,0,0,47,0,4,3,5,5,0,0,0,0,17,86,93,142,214,245,154,26,0,0,960,5,0,3,0,3,6,0,0,0,17,6,3,0,0,3,3,0,0,0,15,11,3,3,0,6,9,0,0,0,32,97,96,145,214,251,163,26,0,0,992,64,7,12,12,14,81,134,90,47,461,6,6,8,0,4,3,11,8,5,51,167,109,165,226,269,247,171,98,52,1504,8,33,56,53,126,63,4,0,0,343,61,38,50,116,129,47,6,0,0,447,5,0,12,12,7,6,0,0,0,42,0,0,4,0,5,0,0,0,4,13,74,71,122,181,267,116,10,0,4,845,4,0,3,5,3,0,0,0,0,15,9,5,5,6,5,3,0,0,0,33,13,5,8,11,8,3,0,0,0,48
UCL115067,15,28,59,72,87,69,15,3,0,348,17,6,16,17,23,14,12,3,0,108,0,3,3,4,3,3,3,0,0,19,0,3,5,3,3,0,0,0,0,14,32,40,83,96,116,86,30,6,0,489,3,5,5,4,8,4,0,0,0,29,6,4,3,4,0,3,0,0,0,20,9,9,8,8,8,7,0,0,0,49,41,49,91,104,124,93,30,6,0,538,45,5,12,25,31,45,105,82,25,375,4,5,6,9,6,8,9,3,10,60,90,59,109,138,161,146,144,91,35,973,7,18,31,53,60,40,8,0,0,217,26,19,35,41,58,44,11,0,0,234,0,0,7,0,0,3,0,0,0,10,0,0,0,3,3,0,0,0,0,6,33,37,73,97,121,87,19,0,0,467,3,8,5,9,4,0,0,0,0,29,6,0,0,0,7,0,0,0,0,13,9,8,5,9,11,0,0,0,0,42
UCL115068,36,73,165,129,153,81,12,0,0,649,25,13,7,9,20,15,4,0,0,93,0,0,0,6,11,5,0,0,0,22,3,3,5,3,3,4,0,0,0,21,64,89,177,147,187,105,16,0,0,785,3,3,11,3,3,6,3,0,0,32,5,4,3,0,0,0,0,0,0,12,8,7,14,3,3,6,3,0,0,44,72,96,191,150,190,111,19,0,0,829,34,12,3,7,5,31,37,14,3,146,3,4,3,5,5,3,3,0,0,26,109,112,197,162,200,145,59,14,3,1001,18,52,59,52,90,20,3,0,0,294,33,33,60,61,75,51,0,0,0,313,3,0,9,0,7,8,0,0,0,27,3,3,3,3,3,0,0,0,0,15,57,88,131,116,175,79,3,0,0,649,3,8,6,3,0,0,0,0,0,20,4,0,6,3,7,0,0,0,0,20,7,8,12,6,7,0,0,0,0,40
UCL115069,15,33,74,72,91,57,16,0,0,358,15,4,6,9,14,26,9,0,0,83,0,0,0,0,5,3,3,0,0,11,0,0,0,4,0,5,0,0,0,9,30,37,80,85,110,91,28,0,0,461,6,5,6,5,3,3,0,0,0,28,0,0,3,0,0,0,0,0,0,3,6,5,9,5,3,3,0,0,0,31,36,42,89,90,113,94,28,0,0,492,35,0,5,18,37,58,112,97,28,390,3,5,6,4,6,8,6,13,8,59,74,47,100,112,156,160,146,110,36,941,7,7,24,26,54,28,3,0,0,149,20,10,42,51,41,38,7,4,0,213,0,3,5,3,3,4,3,0,0,21,3,3,0,3,3,0,0,0,0,12,30,23,71,83,101,70,13,4,0,395,0,4,0,3,3,0,0,0,0,10,0,3,3,3,3,0,0,0,0,12,0,7,3,6,6,0,0,0,0,22
UCL115070,5,12,30,26,45,34,3,0,0,155,3,10,5,6,10,6,5,0,0,45,0,0,3,6,3,4,0,0,0,16,0,0,0,0,4,0,5,0,0,9,8,22,38,38,62,44,13,0,0,225,4,0,0,0,3,5,0,0,0,12,3,0,0,0,3,3,0,0,0,9,7,0,0,0,6,8,0,0,0,21,15,22,38,38,68,52,13,0,0,246,11,5,3,9,10,63,99,57,12,269,0,0,0,4,3,6,16,8,4,41,26,27,41,51,81,121,128,65,16,556,0,4,7,11,26,22,0,0,0,70,11,5,21,19,24,15,3,0,0,98,0,0,0,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,9,28,36,50,42,3,0,0,179,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,4,0,0,0,7
UCL115071,10,17,54,51,57,48,12,0,0,249,5,3,9,15,19,15,9,3,0,78,0,0,0,0,3,7,0,0,0,10,3,3,0,0,0,0,3,0,3,12,18,23,63,66,79,70,24,3,3,349,3,6,3,3,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,3,6,3,3,6,0,0,0,0,21,21,29,66,69,85,70,24,3,3,370,30,7,7,22,33,60,119,95,20,393,4,0,7,3,5,3,13,5,3,43,55,36,80,94,123,133,156,103,26,806,4,5,22,33,41,25,3,0,0,133,6,7,24,41,29,28,9,0,0,144,0,3,4,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,10,15,50,74,73,53,15,0,0,290,0,0,3,3,3,0,0,0,0,9,3,0,4,3,0,3,0,0,0,13,3,0,7,6,3,3,0,0,0,22
