region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
UCL101001,0,15,51,642,372,412,4368,576,42,24,43,34,21,19,107,6726,0,0,0,22,991,4628,2595,796,224,210,199,298,169,85,459,10676,24,56,136,572,1070,1087,1482,1146,263,306,357,394,472,307,272,7944,122,559,1574,1665,3499,26228,36439,28036,6430,7924,9009,8636,7525,3048,6159,146853,31,117,1431,5992,1866,787,2597,700,40,18,28,24,30,18,424,14103,18,594,1569,3489,2149,2834,2535,1124,323,394,389,324,307,140,598,16787,39,42,173,454,2127,9046,8726,4142,751,741,709,658,540,354,1095,29597,10,11,236,3649,3335,1573,1269,467,78,84,63,76,64,19,389,11323,221,2349,3303,2072,1351,1562,1609,1467,404,467,468,413,547,343,631,17207,134,531,6861,14158,3072,882,549,209,38,40,64,69,61,58,1466,28192,56,86,352,951,3945,11341,12321,2989,629,731,723,808,632,290,950,36804,22,277,267,1957,2876,6251,16233,17375,6703,8498,9543,6555,4800,2837,2573,86767,5,110,286,335,1722,4004,7073,4119
UCL102001,0,3,3,6,0,8,16,3,0,0,0,0,0,0,4,43,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,9,5,10,24,10,0,5,0,5,8,3,0,79,0,3,0,5,5,14,24,36,8,22,19,13,18,4,9,180,3,3,29,97,32,15,10,0,0,0,0,0,0,0,4,193,0,3,0,0,3,6,3,5,0,0,0,0,9,8,0,37,0,0,3,0,16,17,32,13,15,15,0,9,7,6,3,136,0,3,16,99,125,139,87,25,7,4,8,8,3,4,26,554,0,59,63,29,14,17,5,0,3,6,3,0,0,0,7,206,0,9,44,78,15,5,0,0,0,0,0,0,0,0,7,158,0,0,3,3,3,9,6,3,0,3,0,0,0,0,3,33,0,0,3,9,9,13,27,68,40,36,93,95,37,19,16,465,0,4,3,3,0,7,9,10
UCL102002,0,0,5,13,4,3,21,3,0,0,3,0,0,0,6,58,0,0,0,3,7,6,15,3,3,3,0,3,0,0,6,49,5,3,11,55,76,52,118,68,11,13,14,14,10,8,21,479,6,26,45,43,42,137,172,151,33,56,58,32,37,13,40,891,0,7,46,114,35,12,10,7,0,0,0,0,0,0,14,245,0,29,88,99,37,19,30,7,3,11,3,0,3,0,14,343,0,3,10,28,49,103,76,23,0,4,5,3,8,6,10,328,0,0,0,16,9,5,3,0,0,0,0,0,0,0,5,38,4,164,357,168,96,106,66,50,22,10,28,8,10,0,42,1131,3,9,88,112,32,5,5,8,0,0,0,0,0,0,10,272,6,4,4,21,38,59,42,27,5,5,0,3,4,0,16,234,3,24,26,78,85,64,110,97,33,75,53,38,26,17,25,754,5,16,41,16,34,53,54,30
UCL102003,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,13,11,13,0,4,3,4,6,7,7,99,0,3,5,3,7,6,6,22,9,18,21,29,39,9,22,199,0,0,7,16,8,0,0,0,0,0,0,0,0,0,0,31,0,3,3,6,6,3,3,0,0,0,0,0,0,0,3,27,3,3,3,12,7,6,4,6,0,6,4,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,37,19,17,11,10,0,0,3,5,0,0,11,258,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,17,3,0,0,4,3,8,3,0,0,0,0,0,0,0,5,26,3,8,6,12,10,10,10,8,0,10,19,22,12,4,3,137,0,0,4,0,5,6,8,5
UCL102004,0,0,4,29,18,5,121,3,3,0,0,7,0,0,0,190,0,0,0,0,10,22,16,11,0,3,0,6,0,0,4,72,0,4,7,51,53,72,82,60,17,25,23,30,28,18,10,480,3,9,33,20,41,121,133,150,60,56,89,139,164,72,73,1163,3,11,38,155,37,8,36,12,0,0,4,3,0,0,17,324,0,5,19,36,19,11,12,8,3,8,4,3,5,0,5,138,3,7,5,21,26,66,44,19,4,0,0,3,8,4,11,221,5,7,113,454,205,84,41,10,3,3,3,3,4,3,39,977,3,453,453,114,50,74,42,55,15,12,15,18,11,9,53,1377,6,29,206,212,38,19,12,3,0,0,0,0,0,3,32,560,3,0,4,8,49,70,56,16,4,3,9,8,8,10,14,262,0,16,17,44,69,69,145,164,78,109,120,85,55,35,45,1051,0,4,14,13,11,34,46,41
UCL103001,0,3,5,50,36,10,258,28,0,3,0,0,0,0,13,406,0,0,0,0,15,15,11,8,0,0,5,0,0,3,0,57,0,3,11,24,55,37,65,47,8,16,25,29,22,32,17,391,3,3,22,12,33,95,202,286,90,165,317,562,528,182,125,2625,3,4,220,436,98,36,253,123,4,0,0,5,3,0,16,1201,0,8,41,29,27,13,21,12,0,0,4,9,3,6,3,176,0,0,7,16,33,56,50,19,9,0,12,3,3,5,10,223,0,6,112,1553,1460,324,211,71,19,19,11,8,7,4,173,3978,5,246,902,281,93,83,72,25,7,6,5,4,4,8,61,1802,0,13,346,436,103,24,13,6,0,0,0,0,3,0,43,987,0,0,3,13,31,44,41,23,14,10,6,12,16,8,9,230,3,11,11,66,89,47,90,111,41,83,102,123,46,34,32,889,0,5,10,9,17,19,49,55
UCL111001,0,3,3,5,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,10,3,3,10,5,3,3,3,0,3,4,3,53,0,3,0,0,6,0,11,14,10,7,4,6,0,3,3,67,0,0,4,26,12,0,0,0,0,0,0,0,0,0,0,42,0,0,4,6,5,0,0,0,7,0,0,0,0,3,0,25,0,0,0,3,3,13,3,5,0,3,3,3,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,131,50,6,18,5,5,0,3,0,0,0,0,16,278,0,7,19,11,4,5,0,3,0,0,0,0,3,0,5,57,0,0,0,0,5,9,4,0,0,0,0,0,0,0,5,23,0,4,0,5,5,6,13,34,61,74,45,54,22,10,17,350,0,0,3,0,0,0,3,8
UCL111002,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,9,0,3,0,5,7,6,15,11,5,0,3,0,0,0,0,55,0,3,0,9,12,24,27,28,13,12,10,6,10,8,4,166,0,3,3,16,5,0,0,0,0,0,0,0,0,0,0,27,0,5,7,0,4,0,0,0,0,0,0,4,6,0,0,26,0,0,0,0,3,6,8,0,0,0,6,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,115,106,20,9,8,4,4,0,0,0,3,6,0,10,285,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,10,15,12,0,0,0,0,0,0,0,0,44,0,4,3,0,16,13,27,45,17,15,35,13,11,4,9,212,0,0,3,0,0,3,5,6
UCL112001,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,11,0,0,0,0,4,3,9,11,0,3,3,3,3,3,3,45,0,3,3,0,5,6,15,11,11,7,3,6,7,9,22,108,0,3,3,4,3,0,3,0,0,0,0,0,0,0,0,16,0,0,3,0,0,5,3,0,0,0,0,0,0,0,3,14,3,0,0,3,5,6,3,4,0,3,0,0,0,3,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,15,4,15,4,3,0,3,0,0,0,0,5,88,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,3,0,0,0,0,3,3,0,7,22,0,0,0,5,4,0,15,8,4,5,4,5,0,0,5,55,0,0,0,6,0,0,0,0
UCL112002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,3,5,3,3,0,0,0,0,0,23,0,0,0,5,23,14,10,8,0,3,0,0,0,0,3,66,0,4,11,10,0,11,17,15,0,5,4,8,9,3,0,97,0,3,3,22,3,3,4,0,0,0,0,0,0,0,0,38,0,3,11,8,0,4,0,0,0,0,0,0,0,0,0,26,0,3,0,5,3,9,9,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,83,40,26,35,19,14,3,3,0,0,3,3,3,262,0,0,7,10,0,6,0,0,0,4,0,0,0,0,0,27,4,4,0,5,4,3,5,10,3,3,3,0,3,0,0,47,0,4,3,13,14,13,13,7,3,3,3,10,0,3,0,89,0,0,12,0,0,5,4,6
