region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
UCL114014,0,373,373,692,74,766,337,19,356,371,7,378,135,0,135,48,4,52,1583,477,2060
UCL114015,0,339,339,888,30,918,489,3,492,609,0,609,245,0,245,109,0,109,2340,372,2712
UCL114016,0,858,858,1274,62,1336,295,9,304,247,0,247,97,0,97,36,0,36,1949,929,2878
UCL114017,0,813,813,813,65,878,388,6,394,330,5,335,167,0,167,92,0,92,1790,889,2679
UCL114018,0,804,804,979,65,1044,393,6,399,359,0,359,169,0,169,82,0,82,1982,875,2857
UCL114019,0,1040,1040,1146,101,1247,526,11,537,460,6,466,243,0,243,105,0,105,2480,1158,3638
UCL114020,0,966,966,1010,91,1101,461,10,471,400,3,403,181,0,181,110,0,110,2162,1070,3232
UCL114021,0,1110,1110,986,85,1071,279,4,283,197,0,197,93,0,93,59,0,59,1614,1199,2813
UCL114022,0,637,637,738,55,793,307,8,315,274,3,277,152,0,152,60,0,60,1531,703,2234
UCL114023,0,374,374,729,56,785,294,3,297,375,0,375,134,0,134,57,0,57,1589,433,2022
UCL114024,0,623,623,850,43,893,231,3,234,206,0,206,102,0,102,31,0,31,1420,669,2089
UCL114025,0,587,587,602,70,672,278,9,287,266,0,266,134,0,134,31,0,31,1311,666,1977
UCL114026,0,1016,1016,1380,76,1456,469,10,479,407,0,407,187,0,187,93,0,93,2536,1102,3638
UCL114027,0,490,490,717,45,762,300,3,303,315,0,315,129,0,129,51,0,51,1512,538,2050
UCL114028,0,678,678,749,41,790,341,0,341,301,0,301,143,4,147,61,0,61,1595,723,2318
UCL114029,0,671,671,841,56,897,325,7,332,330,0,330,139,0,139,68,0,68,1703,734,2437
UCL114030,0,777,777,1096,81,1177,271,9,280,214,4,218,67,0,67,36,0,36,1684,871,2555
UCL114031,0,219,219,363,22,385,62,0,62,68,0,68,39,0,39,13,0,13,545,241,786
UCL114032,0,546,546,683,43,726,267,8,275,294,4,298,148,0,148,56,0,56,1448,601,2049
UCL114033,0,933,933,831,71,902,358,5,363,304,0,304,144,0,144,85,0,85,1722,1009,2731
UCL115001,0,188,188,237,17,254,102,0,102,107,0,107,46,0,46,14,0,14,506,205,711
UCL115002,0,659,659,754,44,798,263,4,267,209,0,209,104,0,104,38,0,38,1368,707,2075
UCL115003,0,199,199,326,24,350,166,0,166,179,0,179,70,0,70,45,0,45,786,223,1009
UCL115004,0,60,60,128,3,131,81,3,84,109,0,109,56,0,56,23,0,23,397,66,463
UCL115005,0,163,163,263,13,276,76,0,76,63,0,63,20,0,20,12,0,12,434,176,610
UCL115006,0,141,141,156,9,165,60,0,60,44,0,44,22,0,22,11,0,11,293,150,443
UCL115007,0,137,137,154,29,183,81,3,84,110,4,114,31,0,31,12,0,12,388,173,561
UCL115008,0,214,214,332,14,346,152,0,152,194,0,194,91,0,91,57,0,57,826,228,1054
UCL115009,0,173,173,195,8,203,42,0,42,37,0,37,25,0,25,3,0,3,302,181,483
UCL115010,0,160,160,216,13,229,75,0,75,70,0,70,35,0,35,13,0,13,409,173,582
UCL115011,0,224,224,189,10,199,45,0,45,46,0,46,18,0,18,5,0,5,303,234,537
UCL115012,0,117,117,193,13,206,73,0,73,74,0,74,32,0,32,14,0,14,386,130,516
UCL115013,0,142,142,162,6,168,43,6,49,40,0,40,16,0,16,9,0,9,270,154,424
UCL115014,0,523,523,522,41,563,209,8,217,203,4,207,81,0,81,46,0,46,1061,576,1637
UCL115015,0,331,331,357,33,390,175,9,184,165,0,165,69,0,69,29,0,29,795,373,1168
UCL115016,0,212,212,251,16,267,71,0,71,60,0,60,13,0,13,14,0,14,409,228,637
UCL115017,0,197,197,283,18,301,89,0,89,72,0,72,34,0,34,11,0,11,489,215,704
UCL115018,0,179,179,194,11,205,47,0,47,32,0,32,16,0,16,10,0,10,299,190,489
UCL115019,0,591,591,636,35,671,177,12,189,162,3,165,60,0,60,26,0,26,1061,641,1702
UCL115020,0,327,327,316,23,339,157,3,160,129,0,129,78,0,78,35,0,35,715,353,1068
UCL115021,0,57,57,139,3,142,57,0,57,79,0,79,38,0,38,11,0,11,324,60,384
UCL115022,0,162,162,184,15,199,53,3,56,62,0,62,22,0,22,8,0,8,329,180,509
UCL115023,0,163,163,397,26,423,139,0,139,156,0,156,70,0,70,23,0,23,785,189,974
UCL115024,0,183,183,169,4,173,48,0,48,45,0,45,32,0,32,17,0,17,311,187,498
UCL115025,0,201,201,204,21,225,71,0,71,80,0,80,47,0,47,41,0,41,443,222,665
UCL115026,0,75,75,125,7,132,84,0,84,102,0,102,40,0,40,16,0,16,367,82,449
UCL115027,0,125,125,146,10,156,47,3,50,39,0,39,28,0,28,23,0,23,283,138,421
UCL115028,0,152,152,150,14,164,62,3,65,47,0,47,22,0,22,11,0,11,292,169,461
UCL115029,0,176,176,310,14,324,165,5,170,153,0,153,92,0,92,30,0,30,750,195,945
UCL115030,0,243,243,264,6,270,97,3,100,78,0,78,47,0,47,18,0,18,504,252,756
UCL115031,0,271,271,199,32,231,67,3,70,54,0,54,19,0,19,8,0,8,347,306,653
UCL115032,0,132,132,147,12,159,64,0,64,50,0,50,21,0,21,9,0,9,291,144,435
UCL115033,0,291,291,401,20,421,98,0,98,93,0,93,43,0,43,23,0,23,658,311,969
UCL115034,0,155,155,232,12,244,113,3,116,117,0,117,47,0,47,16,0,16,525,170,695
UCL115035,0,144,144,254,13,267,165,5,170,204,0,204,87,0,87,29,0,29,739,162,901
UCL115036,0,87,87,145,3,148,86,0,86,108,0,108,74,0,74,18,0,18,431,90,521
UCL115037,0,667,667,539,156,695,234,73,307,161,41,202,64,4,68,21,0,21,1019,941,1960
UCL115038,0,243,243,449,16,465,140,0,140,140,0,140,67,0,67,37,0,37,833,259,1092
UCL115039,0,54,54,113,3,116,64,0,64,87,0,87,47,0,47,20,0,20,331,57,388
UCL115040,0,224,224,210,15,225,62,0,62,62,0,62,28,0,28,17,0,17,379,239,618
UCL115041,0,437,437,459,27,486,171,3,174,172,0,172,97,0,97,39,0,39,938,467,1405
UCL115042,0,76,76,138,7,145,86,0,86,96,0,96,46,0,46,17,0,17,383,83,466
UCL115043,0,326,326,323,29,352,142,0,142,117,0,117,70,0,70,40,0,40,692,355,1047
UCL115044,0,151,151,218,7,225,70,0,70,73,0,73,44,0,44,20,0,20,425,158,583
UCL115045,0,336,336,332,30,362,96,0,96,89,0,89,59,0,59,31,0,31,607,366,973
UCL115046,0,302,302,283,20,303,114,0,114,109,0,109,53,0,53,37,3,40,596,325,921
UCL115047,0,110,110,122,16,138,55,0,55,52,0,52,29,0,29,26,0,26,284,126,410
UCL115048,0,94,94,145,6,151,55,3,58,77,0,77,34,0,34,8,0,8,319,103,422
UCL115049,0,269,269,328,11,339,87,0,87,82,0,82,41,0,41,13,0,13,551,280,831
UCL115050,0,424,424,527,30,557,165,3,168,129,3,132,59,0,59,27,0,27,907,460,1367
UCL115051,0,125,125,143,6,149,57,0,57,43,0,43,18,0,18,17,0,17,278,131,409
UCL115052,0,239,239,306,19,325,89,0,89,55,0,55,32,0,32,9,0,9,491,258,749
UCL115053,0,168,168,172,14,186,64,3,67,63,0,63,34,0,34,13,0,13,346,185,531
UCL115054,0,156,156,163,7,170,48,0,48,48,0,48,18,0,18,6,0,6,283,163,446
UCL115055,0,39,39,97,0,97,66,3,69,70,0,70,39,0,39,17,0,17,289,42,331
UCL115056,0,292,292,294,11,305,119,3,122,100,0,100,49,0,49,14,0,14,576,306,882
UCL115057,0,353,353,457,40,497,173,3,176,112,0,112,62,0,62,22,0,22,826,396,1222
UCL115058,0,104,104,208,31,239,88,17,105,91,16,107,56,0,56,24,0,24,467,168,635
UCL115059,0,436,436,408,24,432,149,4,153,98,0,98,47,0,47,18,0,18,720,464,1184
UCL115060,0,207,207,260,21,281,55,0,55,45,0,45,23,0,23,4,0,4,387,228,615
UCL115061,0,293,293,299,17,316,72,0,72,61,0,61,32,0,32,20,0,20,484,310,794
UCL115062,0,132,132,184,21,205,103,0,103,103,0,103,55,0,55,18,0,18,463,153,616
UCL115063,0,88,88,111,8,119,61,0,61,47,0,47,27,0,27,18,0,18,264,96,360
UCL115064,0,51,51,97,5,102,61,0,61,96,0,96,39,0,39,28,0,28,321,56,377
UCL115065,0,70,70,109,6,115,59,0,59,85,0,85,26,0,26,20,0,20,299,76,375
UCL115066,0,330,330,465,21,486,179,0,179,246,0,246,123,0,123,42,0,42,1055,351,1406
UCL115067,0,327,327,341,14,355,138,0,138,113,0,113,62,0,62,23,0,23,677,341,1018
UCL115068,0,98,98,256,5,261,162,0,162,169,0,169,94,0,94,39,0,39,720,103,823
UCL115069,0,378,378,383,15,398,106,4,110,86,0,86,25,0,25,21,0,21,621,397,1018
UCL115070,0,169,169,220,8,228,47,0,47,53,0,53,14,0,14,5,0,5,339,177,516
UCL115071,0,325,325,327,17,344,102,3,105,61,0,61,43,0,43,14,0,14,547,345,892
UCL115072,0,169,169,239,20,259,133,3,136,155,0,155,76,0,76,44,0,44,647,192,839
UCL115073,0,232,232,226,17,243,98,0,98,85,0,85,40,0,40,24,0,24,473,249,722
UCL115074,0,45,45,237,0,237,71,0,71,64,0,64,31,0,31,21,0,21,424,45,469
UCL115075,0,243,243,268,16,284,111,0,111,73,0,73,49,0,49,20,0,20,521,259,780
UCL115076,0,223,223,232,20,252,86,0,86,84,0,84,46,0,46,24,0,24,472,243,715
UCL115077,0,287,287,298,20,318,70,3,73,81,0,81,32,0,32,28,0,28,509,310,819
UCL115078,0,304,304,457,24,481,108,3,111,58,0,58,23,0,23,16,3,19,662,334,996
UCL115079,0,177,177,216,8,224,64,3,67,25,0,25,9,0,9,0,0,0,314,188,502
UCL115080,0,318,318,289,21,310,121,0,121,101,0,101,45,0,45,27,0,27,583,339,922
UCL115081,0,59,59,185,8,193,103,0,103,149,0,149,44,0,44,20,0,20,501,67,568
UCL115082,0,133,133,206,12,218,114,3,117,130,0,130,68,0,68,33,0,33,551,148,699
UCL115083,0,199,199,172,14,186,59,0,59,53,0,53,20,0,20,11,0,11,315,213,528
UCL115084,0,221,221,360,16,376,115,4,119,119,0,119,53,0,53,14,0,14,661,241,902
UCL115085,0,274,274,348,12,360,61,0,61,52,0,52,18,0,18,16,0,16,495,286,781
UCL115086,0,165,165,144,34,178,72,17,89,80,8,88,25,6,31,3,0,3,324,230,554
UCL115087,0,57,57,113,6,119,64,0,64,64,0,64,33,0,33,14,0,14,288,63,351
UCL115088,0,75,75,234,7,241,60,0,60,45,0,45,33,0,33,10,0,10,382,82,464
UCL115089,0,406,406,428,29,457,188,0,188,178,0,178,86,0,86,56,0,56,936,435,1371
UCL115090,0,209,209,173,16,189,67,0,67,52,0,52,22,0,22,14,0,14,328,225,553
UCL115091,0,156,156,166,12,178,56,0,56,35,0,35,16,0,16,12,0,12,285,168,453
UCL115092,0,153,153,189,10,199,88,0,88,86,0,86,37,0,37,16,0,16,416,163,579
UCL115093,0,74,74,128,3,131,63,0,63,74,0,74,22,0,22,15,0,15,302,77,379
UCL115094,0,381,381,383,25,408,142,0,142,111,4,115,55,0,55,33,0,33,724,410,1134
UCL115095,0,142,142,159,4,163,47,0,47,56,0,56,33,0,33,12,0,12,307,146,453
UCL115096,0,251,251,409,24,433,151,0,151,156,0,156,80,0,80,30,0,30,826,275,1101
UCL115097,0,277,277,422,34,456,139,5,144,107,0,107,49,0,49,19,0,19,736,316,1052
UCL115098,0,244,244,177,16,193,70,0,70,51,0,51,27,0,27,14,0,14,339,260,599
UCL115099,0,336,336,358,39,397,128,0,128,101,0,101,66,0,66,34,0,34,687,375,1062
UCL115100,0,354,354,369,25,394,127,0,127,98,0,98,43,0,43,24,0,24,661,379,1040
UCL115101,0,180,180,373,14,387,99,0,99,79,0,79,39,0,39,20,0,20,610,194,804
UCL115102,0,276,276,296,19,315,102,3,105,91,0,91,52,0,52,17,0,17,558,298,856
UCL115103,0,128,128,157,3,160,56,0,56,42,0,42,31,0,31,7,0,7,293,131,424
UCL115104,0,169,169,198,18,216,77,0,77,79,0,79,34,0,34,34,0,34,422,187,609
UCL115105,0,348,348,360,24,384,126,3,129,109,0,109,36,3,39,36,0,36,667,378,1045
UCL115106,0,347,347,363,40,403,201,3,204,177,3,180,62,3,65,32,0,32,835,396,1231
UCL115107,0,41,41,160,7,167,81,0,81,106,0,106,55,0,55,21,0,21,423,48,471
UCL115108,0,417,417,439,26,465,101,4,105,75,0,75,25,0,25,15,0,15,655,447,1102
UCL115109,0,520,520,472,29,501,180,0,180,169,3,172,82,0,82,41,3,44,944,555,1499
UCL115110,0,410,410,454,29,483,186,6,192,180,0,180,84,0,84,64,0,64,968,445,1413
UCL115111,0,261,261,228,13,241,100,0,100,102,0,102,52,0,52,30,0,30,512,274,786
UCL115112,0,288,288,302,17,319,130,0,130,116,0,116,61,0,61,34,0,34,643,305,948
UCL115113,0,448,448,533,79,612,243,15,258,222,5,227,76,0,76,28,0,28,1102,547,1649
UCL115114,0,435,435,566,31,597,186,5,191,164,3,167,72,0,72,28,0,28,1016,474,1490
UCL115115,0,257,257,328,15,343,173,5,178,189,0,189,98,0,98,47,0,47,835,277,1112
UCL115116,0,216,216,247,15,262,104,0,104,75,0,75,40,0,40,23,0,23,489,231,720
UCL115117,0,324,324,348,28,376,143,3,146,108,3,111,45,0,45,28,0,28,672,358,1030
UCL115118,0,338,338,431,23,454,237,3,240,207,3,210,83,0,83,53,0,53,1011,367,1378
UCL115119,0,86,86,161,9,170,76,0,76,76,0,76,36,0,36,22,0,22,371,95,466
UCL115120,0,219,219,436,34,470,230,4,234,212,0,212,94,0,94,41,0,41,1013,257,1270
UCL115121,0,311,311,236,21,257,70,3,73,61,0,61,19,0,19,12,0,12,398,335,733
UCL115122,0,482,482,552,31,583,125,3,128,109,0,109,46,0,46,18,0,18,850,516,1366
UCL115123,0,206,206,356,17,373,236,4,240,303,0,303,181,0,181,76,0,76,1152,227,1379
UCL115124,0,85,85,148,10,158,52,0,52,71,0,71,30,0,30,15,0,15,316,95,411
UCL115125,0,103,103,145,9,154,70,0,70,51,0,51,22,0,22,14,0,14,302,112,414
UCL115126,0,155,155,226,31,257,118,5,123,114,3,117,43,0,43,21,0,21,522,194,716
UCL115127,0,627,627,860,40,900,222,3,225,155,0,155,94,0,94,33,0,33,1364,670,2034
UCL115128,0,70,70,118,13,131,65,4,69,105,0,105,47,0,47,18,0,18,353,87,440
UCL115129,0,304,304,361,82,443,215,26,241,165,13,178,56,5,61,19,0,19,816,430,1246
UCL115130,0,499,499,661,39,700,130,0,130,99,0,99,33,0,33,11,0,11,934,538,1472
UCL115131,0,340,340,452,31,483,243,7,250,234,0,234,115,0,115,67,0,67,1111,378,1489
UCL115132,0,399,399,533,29,562,204,4,208,170,0,170,97,0,97,43,0,43,1047,432,1479
UCL115133,0,207,207,226,21,247,76,3,79,60,0,60,28,0,28,7,0,7,397,231,628
UCL115134,0,235,235,496,10,506,66,0,66,64,0,64,33,0,33,14,0,14,673,245,918
UCL115135,0,576,576,561,35,596,192,0,192,151,0,151,75,0,75,40,0,40,1019,611,1630
UCL115136,0,468,468,419,19,438,140,3,143,106,0,106,54,0,54,33,0,33,752,490,1242
UCL115137,0,76,76,153,8,161,105,0,105,118,0,118,60,0,60,26,0,26,462,84,546
UCL115138,0,196,196,293,19,312,143,0,143,182,0,182,74,0,74,40,0,40,732,215,947
UCL115139,0,287,287,387,15,402,85,0,85,74,0,74,18,0,18,17,0,17,581,302,883
UCL115140,0,182,182,197,12,209,69,0,69,65,0,65,26,0,26,21,0,21,378,194,572
UCL115141,0,291,291,471,19,490,106,0,106,53,0,53,29,0,29,12,0,12,671,310,981
UCL115142,0,264,264,324,18,342,122,0,122,108,0,108,45,0,45,32,0,32,631,282,913
UCL115143,0,380,380,466,38,504,127,0,127,75,0,75,43,0,43,21,0,21,732,418,1150
UCL115144,0,135,135,222,14,236,55,0,55,48,0,48,22,0,22,11,0,11,358,149,507
UCL115145,0,315,315,479,22,501,135,3,138,109,0,109,42,0,42,12,0,12,777,340,1117
UCL115146,0,224,224,216,9,225,78,0,78,65,0,65,20,0,20,14,0,14,393,233,626
UCL115147,0,133,133,138,11,149,80,3,83,66,4,70,39,0,39,45,0,45,368,151,519
UCL115148,0,107,107,105,8,113,55,0,55,68,0,68,24,0,24,24,0,24,276,115,391
UCL115149,0,160,160,218,12,230,95,0,95,126,0,126,50,0,50,15,0,15,504,172,676
UCL115150,0,185,185,162,13,175,48,0,48,51,0,51,19,0,19,14,0,14,294,198,492
UCL115151,0,241,241,201,11,212,77,0,77,62,0,62,33,0,33,15,0,15,388,252,640
UCL115152,0,198,198,169,14,183,92,0,92,80,0,80,50,0,50,13,0,13,404,212,616
UCL115153,0,594,594,549,41,590,228,5,233,183,0,183,102,0,102,63,0,63,1125,640,1765
UCL115154,0,170,170,198,13,211,54,0,54,35,0,35,14,0,14,19,0,19,320,183,503
UCL115155,0,212,212,211,18,229,72,0,72,48,0,48,33,0,33,18,0,18,382,230,612
UCL115156,0,357,357,388,17,405,114,6,120,105,0,105,53,0,53,35,0,35,695,380,1075
UCL115157,0,134,134,182,11,193,124,0,124,131,0,131,59,0,59,34,0,34,530,145,675
UCL115158,0,539,539,596,39,635,266,3,269,185,0,185,98,0,98,50,0,50,1195,581,1776
UCL115159,0,152,152,297,15,312,116,3,119,130,0,130,51,0,51,12,0,12,606,170,776
UCL115160,0,529,529,672,34,706,230,6,236,197,0,197,106,0,106,72,0,72,1277,569,1846
UCL115161,0,89,89,150,13,163,79,0,79,92,0,92,55,0,55,27,0,27,403,102,505
UCL115162,0,106,106,159,11,170,50,0,50,51,3,54,33,0,33,11,0,11,304,120,424
UCL115163,0,127,127,119,9,128,37,0,37,64,0,64,37,0,37,6,0,6,263,136,399
UCL121001,0,111,111,114,3,117,36,0,36,56,0,56,16,0,16,10,0,10,232,114,346
UCL121002,0,96,96,102,7,109,42,0,42,31,0,31,22,0,22,8,0,8,205,103,308
UCL121003,0,83,83,100,3,103,32,0,32,20,0,20,7,0,7,3,0,3,162,86,248
UCL121004,0,49,49,85,3,88,32,0,32,19,3,22,14,0,14,11,0,11,161,55,216
UCL121005,0,26,26,44,0,44,34,0,34,32,3,35,20,0,20,12,0,12,142,29,171
UCL121006,0,79,79,78,7,85,21,0,21,32,0,32,4,0,4,5,0,5,140,86,226
UCL121007,0,112,112,101,6,107,63,0,63,43,0,43,19,0,19,7,0,7,233,118,351
UCL121008,0,176,176,145,3,148,31,0,31,34,0,34,13,0,13,11,0,11,234,179,413
UCL121009,0,60,60,35,4,39,31,0,31,14,0,14,12,0,12,29,0,29,121,64,185
UCL121010,0,93,93,107,5,112,43,0,43,42,0,42,11,0,11,19,0,19,222,98,320
UCL121011,0,17,17,89,0,89,50,0,50,59,0,59,32,0,32,12,0,12,242,17,259
UCL121012,0,86,86,65,14,79,51,0,51,31,0,31,18,0,18,28,0,28,193,100,293
UCL121013,0,80,80,83,13,96,35,0,35,50,0,50,23,0,23,3,0,3,194,93,287
UCL121014,0,33,33,69,9,78,28,0,28,30,3,33,12,0,12,6,0,6,145,45,190
UCL121015,0,39,39,77,3,80,53,0,53,62,0,62,52,0,52,36,0,36,280,42,322
UCL121016,0,62,62,112,4,116,52,0,52,44,0,44,26,0,26,15,0,15,249,66,315
UCL121017,0,17,17,79,0,79,36,0,36,49,0,49,15,3,18,11,0,11,190,20,210
UCL121018,0,30,30,63,5,68,28,0,28,40,0,40,18,0,18,7,0,7,156,35,191
UCL121019,0,32,32,61,4,65,31,3,34,44,0,44,21,3,24,11,3,14,168,45,213
UCL121020,0,98,98,81,5,86,25,0,25,27,0,27,17,0,17,8,0,8,158,103,261
UCL121021,0,107,107,98,10,108,37,0,37,28,0,28,22,0,22,8,0,8,193,117,310
UCL121022,0,37,37,70,3,73,27,3,30,25,0,25,16,0,16,16,0,16,154,43,197
UCL121023,0,28,28,53,6,59,23,0,23,49,0,49,22,0,22,4,0,4,151,34,185
UCL121024,0,150,150,169,12,181,55,3,58,37,0,37,11,0,11,3,0,3,275,165,440
UCL121025,0,38,38,63,5,68,29,0,29,22,0,22,18,0,18,13,0,13,145,43,188
UCL121026,0,20,20,92,5,97,62,0,62,49,0,49,27,0,27,17,0,17,247,25,272
UCL121027,0,67,67,97,7,104,28,0,28,23,0,23,8,0,8,3,0,3,159,74,233
