region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
UCL115134,56,6,62,216,127,12,355,1348,130,1833
UCL115135,117,25,145,494,260,29,783,2176,228,3187
UCL115136,90,14,104,359,174,10,543,1679,210,2432
UCL115137,9,0,9,347,118,20,485,703,72,1260
UCL115138,55,19,74,492,178,20,690,1273,201,2164
UCL115139,55,15,70,239,113,5,357,1295,192,1844
UCL115140,55,8,63,200,63,18,281,771,101,1153
UCL115141,45,0,45,230,143,9,382,1387,119,1888
UCL115142,36,17,53,352,155,13,520,1223,163,1906
UCL115143,62,8,73,273,130,20,423,1594,141,2158
UCL115144,22,7,29,139,57,16,212,733,78,1023
UCL115145,64,28,92,338,159,21,518,1542,307,2367
UCL115146,55,10,65,183,60,7,250,889,78,1217
UCL115147,13,3,19,234,86,12,332,661,200,1193
UCL115148,16,3,19,184,69,6,259,551,43,853
UCL115149,11,3,14,329,106,15,450,855,118,1423
UCL115150,41,4,45,154,68,11,233,629,69,931
UCL115151,31,3,34,174,99,10,283,819,106,1208
UCL115152,26,0,26,250,95,24,369,767,130,1266
UCL115153,113,9,128,573,265,18,856,2365,351,3572
UCL115154,29,25,54,126,62,6,194,690,156,1040
UCL115155,29,0,29,171,79,9,259,834,85,1178
UCL115156,92,19,111,378,151,22,551,1404,155,2110
UCL115157,19,3,22,358,137,19,514,976,120,1610
UCL115158,112,25,137,667,242,31,940,2397,258,3595
UCL115159,23,5,28,361,130,15,506,1046,106,1658
UCL115160,137,28,165,633,266,28,927,2665,305,3897
UCL115161,18,62,80,254,115,6,375,744,147,1266
UCL115162,10,0,10,178,61,9,248,558,56,862
UCL115163,7,6,16,171,59,7,237,468,70,775
UCL121001,13,0,13,156,52,7,215,420,48,683
UCL121002,19,3,22,109,26,7,142,393,68,603
UCL121003,13,4,17,76,33,3,112,375,24,511
UCL121004,8,0,8,86,42,4,132,305,17,454
UCL121005,3,3,6,75,57,0,132,278,41,451
UCL121006,19,3,22,49,33,3,85,367,21,473
UCL121007,19,0,22,160,36,6,202,462,41,705
UCL121008,25,21,46,104,59,12,175,518,67,760
UCL121009,0,4,4,95,58,34,187,221,23,431
UCL121010,17,3,20,136,34,8,178,419,62,659
UCL121011,0,3,3,147,85,6,238,427,26,691
UCL121012,6,3,9,118,30,3,151,466,63,680
UCL121013,7,0,7,122,44,17,183,375,41,599
UCL121014,0,0,0,88,18,6,112,291,38,441
UCL121015,8,3,11,178,73,0,251,596,96,943
UCL121016,6,0,6,156,57,9,222,406,39,667
UCL121017,3,0,3,113,58,0,171,344,12,527
UCL121018,0,3,3,125,44,6,175,231,14,420
UCL121019,11,3,14,121,44,3,168,339,23,530
UCL121020,18,0,18,99,43,12,154,305,23,482
UCL121021,29,0,29,135,43,4,182,397,32,611
UCL121022,6,0,6,100,32,9,141,249,21,411
UCL121023,0,3,3,120,26,3,149,242,17,408
UCL121024,21,0,21,119,46,7,172,588,84,844
UCL121025,3,0,3,87,51,5,143,242,26,411
UCL121026,0,0,0,182,48,6,236,388,17,641
UCL121027,0,4,4,68,34,0,102,369,28,499
UCL121028,6,0,6,87,21,0,108,295,51,454
UCL121029,10,3,13,59,28,0,87,299,37,423
UCL121030,0,0,0,144,46,0,190,499,102,791
UCL121031,4,0,4,134,45,13,192,459,43,694
UCL121032,29,4,33,66,53,9,128,436,82,646
UCL121033,6,7,13,101,19,0,120,191,113,424
UCL121034,4,0,4,158,36,12,206,364,21,591
UCL121035,4,0,4,153,42,7,202,435,20,657
UCL121036,6,3,9,88,44,3,135,386,39,560
UCL121037,20,3,23,60,26,0,86,320,40,446
UCL121038,4,3,7,88,44,3,135,266,36,437
UCL121039,0,0,0,119,20,9,148,250,39,437
UCL121040,10,3,13,80,48,6,134,309,34,477
UCL121041,21,3,24,231,101,8,340,697,70,1107
UCL121042,7,0,7,145,17,7,169,298,34,501
UCL121043,5,0,5,102,27,0,129,313,37,479
UCL121044,11,4,15,116,55,0,171,413,30,614
UCL121045,6,0,6,105,27,6,138,257,17,412
UCL121046,11,6,17,36,36,4,76,406,59,541
UCL121047,47,3,53,105,62,7,174,493,53,720
UCL121048,19,4,23,121,65,11,197,573,59,829
UCL121049,20,3,23,76,46,6,128,484,42,654
UCL121050,11,0,11,151,82,6,239,459,32,730
UCL121051,24,0,24,105,46,4,155,415,74,644
UCL121052,0,0,0,163,55,0,218,298,61,577
UCL121053,0,3,3,103,39,3,145,343,35,523
UCL121054,12,3,15,135,50,9,194,405,45,644
UCL121055,18,4,22,65,33,15,113,456,54,623
UCL121056,0,0,0,124,37,10,171,353,19,543
UCL121057,11,0,11,226,67,13,306,686,65,1057
UCL121058,10,0,10,92,25,3,120,303,10,433
UCL121059,8,0,8,157,70,3,230,427,48,705
UCL121060,4,0,4,129,51,6,186,323,13,522
UCL121061,6,0,6,164,43,14,221,418,55,694
UCL121062,8,0,8,105,36,0,141,316,17,474
UCL121063,12,5,17,79,38,4,121,454,52,627
UCL121064,51,6,57,93,50,6,149,468,53,670
UCL121065,7,0,7,209,76,0,285,710,119,1114
UCL121066,0,0,0,137,25,0,162,192,4,358
UCL121067,6,0,6,90,37,6,133,285,11,429
UCL121068,3,0,3,94,43,9,146,255,48,449
UCL121069,12,0,12,79,34,7,120,385,40,545
UCL121070,0,3,3,79,38,3,120,276,38,434
UCL121071,37,0,37,77,37,0,114,297,15,426
UCL121072,24,7,31,130,46,4,180,497,89,766
UCL121073,3,0,3,117,30,4,151,250,31,432
UCL121074,5,0,5,137,39,6,182,296,73,551
UCL121075,0,3,3,131,49,9,189,294,30,513
UCL121076,0,0,0,69,25,4,98,303,30,431
UCL121077,6,0,9,117,30,7,154,235,24,413
UCL121078,8,0,8,77,27,3,107,309,26,442
UCL121079,3,0,3,101,31,6,138,260,9,407
UCL121080,10,0,10,128,64,9,201,512,46,759
UCL121081,8,0,8,147,55,6,208,576,49,833
UCL121082,9,3,12,118,50,14,182,447,52,681
UCL121083,8,0,8,141,52,4,197,330,19,546
UCL121084,31,6,37,101,35,4,140,498,78,716
UCL121085,6,3,9,114,29,6,149,295,23,467
UCL121086,4,0,4,118,46,0,164,212,23,399
UCL121087,7,6,13,121,75,12,208,445,36,689
UCL121088,3,0,3,111,21,7,139,213,27,379
UCL121089,3,3,6,143,54,8,205,407,41,653
UCL121090,9,0,9,99,41,6,146,382,26,554
UCL121091,3,0,3,214,56,15,285,464,62,811
UCL121092,73,22,95,169,70,12,251,693,134,1078
UCL121093,46,10,56,139,51,3,193,460,58,711
UCL121094,17,0,17,106,44,4,154,364,26,544
UCL121095,6,3,9,161,46,16,223,350,53,626
UCL121096,17,0,17,93,45,3,141,414,56,611
UCL121097,10,0,10,237,82,16,335,542,37,914
UCL121098,4,0,4,98,45,12,155,312,39,506
UCL121099,4,0,4,128,70,9,207,449,19,675
UCL121100,15,6,21,89,29,3,121,366,38,525
UCL121101,12,0,12,113,42,9,164,461,22,647
UCL121102,10,0,10,172,75,13,260,563,70,893
UCL121103,8,6,14,107,48,8,163,483,44,690
UCL121104,26,3,29,129,56,5,190,511,83,784
UCL121105,22,0,22,96,39,13,148,374,35,557
UCL121106,21,6,27,60,25,6,91,437,47,575
UCL121107,3,0,3,69,28,6,103,331,33,467
UCL121108,19,5,24,117,74,6,197,474,38,709
UCL121109,9,0,9,65,31,6,102,258,17,377
UCL121110,0,4,4,130,33,14,177,341,49,567
UCL121111,18,4,22,101,37,9,147,538,76,761
UCL121112,12,3,15,143,67,6,216,385,33,634
UCL121113,14,11,25,100,44,6,150,430,68,648
UCL121114,3,0,3,138,42,4,184,331,29,544
UCL121115,8,0,8,90,26,3,119,266,36,421
UCL121116,0,0,0,92,29,9,130,284,21,435
UCL121117,9,3,12,45,33,6,84,342,36,462
UCL121118,3,0,3,220,58,11,289,380,31,700
UCL121119,6,0,6,132,45,0,177,299,18,494
UCL121120,12,0,12,157,57,11,225,446,25,696
UCL121121,4,0,4,100,45,10,155,276,8,439
UCL121122,0,0,0,211,57,10,278,392,29,699
UCL121123,0,0,0,100,43,3,146,173,48,367
UCL121124,15,3,18,106,41,10,157,301,36,494
UCL121125,12,0,12,91,37,6,134,461,33,628
UCL121126,0,0,0,110,41,9,160,264,13,437
UCL121127,4,0,4,82,47,0,129,273,24,426
UCL121128,5,3,8,66,25,6,97,258,39,394
UCL121129,0,0,0,136,35,6,177,285,32,494
UCL121130,3,3,6,222,49,7,278,460,56,794
UCL122001,3,0,3,28,6,0,34,154,9,197
UCL122002,0,0,0,82,20,0,102,158,15,275
UCL122003,8,0,8,37,17,7,61,226,17,304
UCL122004,10,0,10,38,8,3,49,148,23,220
UCL122005,10,3,13,61,28,3,92,268,35,395
UCL122006,3,0,3,63,18,0,81,157,21,259
UCL122007,3,3,6,59,16,5,80,152,29,261
UCL122008,4,0,4,69,15,7,91,162,15,268
UCL122009,0,0,0,59,19,0,78,170,5,253
UCL122010,8,0,8,48,24,3,75,171,11,257
UCL122011,0,0,0,25,13,0,38,115,17,170
UCL122012,3,0,3,55,14,3,72,148,12,232
UCL122013,6,0,6,48,10,0,58,158,24,240
UCL122014,0,3,3,29,13,0,42,95,73,210
UCL122015,0,0,0,43,29,6,78,104,14,196
UCL122016,6,0,6,50,18,3,71,148,21,240
UCL122017,11,0,11,64,23,3,90,234,29,353
UCL122018,5,0,5,36,22,0,58,157,23,238
UCL122019,0,6,6,33,10,0,43,172,22,237
UCL122020,0,0,0,40,7,0,47,113,4,164
UCL122021,13,0,13,54,18,3,75,228,5,308
UCL122022,0,0,0,54,24,0,78,250,7,335
UCL122023,6,0,6,60,29,0,89,246,28,363
UCL122024,3,0,3,49,18,0,67,149,3,219
UCL122025,6,0,6,70,19,3,92,246,22,360
UCL122026,0,0,0,46,25,0,71,109,24,204
UCL122027,0,0,0,20,17,3,40,123,13,176
UCL122028,15,0,21,58,23,3,84,215,20,319
UCL122029,0,0,0,41,16,0,57,134,12,203
UCL122030,3,0,3,74,35,9,118,183,14,315
UCL122031,3,0,3,64,14,0,78,87,3,168
UCL122032,3,0,3,78,24,6,108,208,34,350
UCL122033,13,0,13,32,13,0,45,132,12,189
UCL122034,3,0,3,50,11,4,65,101,14,180
UCL122035,0,0,0,44,18,0,62,92,3,157
UCL122036,11,0,11,58,25,9,92,196,28,316
UCL122037,6,6,12,44,27,0,71,213,18,302
UCL122038,10,3,13,56,19,4,79,175,22,276
UCL122039,6,3,9,32,23,0,55,278,50,383
UCL122040,6,3,9,43,15,3,61,153,30,244
UCL122041,3,0,3,51,22,6,79,214,18,311
UCL122042,0,0,0,47,16,0,63,150,8,221
UCL122043,0,0,0,56,12,3,71,181,8,260
UCL122044,3,0,3,42,11,0,53,141,21,215
UCL122045,16,0,16,57,22,0,79,270,39,388
UCL122046,0,0,0,38,23,3,64,158,6,228
UCL122047,0,0,0,46,12,0,58,179,20,257
UCL122048,9,0,9,38,17,0,55,156,18,229
UCL122049,0,0,0,40,15,0,55,158,20,233
UCL122050,3,3,6,64,15,6,85,187,18,290
UCL122051,0,4,4,38,6,3,47,126,13,186
UCL122052,11,0,11,22,16,0,38,204,33,275
UCL122053,0,3,3,72,28,3,103,200,36,339
UCL122054,0,3,3,83,24,6,113,238,28,379
UCL122055,0,0,0,53,20,3,76,140,20,236
UCL122056,3,0,3,51,19,3,73,150,6,229
UCL122057,7,0,7,61,18,3,82,222,33,337
UCL122058,11,3,14,56,39,3,98,306,30,434
UCL122059,3,3,6,73,34,4,111,206,32,349
UCL122060,6,0,6,58,10,0,68,219,32,319
UCL122061,6,0,6,85,8,0,93,240,24,357
UCL122062,0,0,0,27,13,0,40,115,3,158
UCL122063,0,0,0,43,18,3,64,149,10,223
UCL122064,9,0,9,40,18,7,65,176,18,259
UCL122065,5,0,5,38,15,0,53,203,27,283
UCL122066,0,0,0,107,19,9,135,132,12,279
UCL122067,0,3,3,89,22,7,118,245,39,402
UCL122068,9,0,9,70,18,0,88,179,9,276
UCL122069,5,0,5,42,18,3,63,208,22,293
UCL122070,3,0,3,60,28,4,92,135,15,242
UCL122071,8,0,8,79,21,3,103,212,30,345
UCL122072,0,0,0,26,15,0,41,77,47,165
UCL122073,4,0,4,41,18,12,71,147,24,242
UCL122074,6,3,9,25,9,0,34,153,10,197
UCL122075,5,3,8,17,17,0,34,136,15,185
UCL122076,4,0,4,53,15,3,71,169,21,261
UCL122077,0,0,0,37,6,0,43,145,18,206
UCL122078,0,0,0,38,17,3,58,136,22,216
UCL122079,9,3,12,31,28,0,59,280,11,350
UCL122080,0,0,0,54,11,6,71,95,0,166
UCL122081,4,0,4,45,28,3,76,191,21,288
UCL122082,11,3,14,40,15,4,59,188,21,268
UCL122083,4,0,4,21,16,0,37,158,18,213
UCL122084,3,0,3,52,15,0,67,151,0,218
UCL122085,8,0,8,79,30,0,109,255,23,387
UCL122086,8,0,8,52,14,0,66,224,11,301
UCL122087,4,0,4,60,33,0,93,211,20,324
UCL122088,0,3,3,28,12,3,43,118,24,185
UCL122089,7,0,7,60,18,0,78,190,24,292
UCL122090,4,0,4,58,32,3,93,244,27,364
UCL122091,3,3,6,19,3,0,22,140,19,181
UCL122092,3,0,3,58,21,0,79,139,0,218
UCL122093,8,0,8,35,25,0,60,124,17,201
UCL122094,8,0,8,38,16,3,57,161,12,230
UCL122095,3,3,6,43,21,0,64,259,48,371
UCL122096,0,0,0,36,19,7,62,131,19,212
UCL122097,3,0,3,58,12,4,74,171,15,260
UCL122098,3,0,3,63,28,3,94,224,26,344
UCL122099,4,0,4,50,10,0,60,184,32,276
UCL122100,4,0,4,63,35,0,98,174,12,284
UCL122101,4,0,4,67,12,3,82,213,43,338
UCL122102,11,3,14,47,26,0,73,191,18,282
UCL122103,3,0,3,40,24,6,70,102,6,178
UCL122104,8,3,11,42,49,0,91,245,30,366
UCL122105,3,3,6,43,14,0,57,137,20,214
UCL122106,0,3,6,45,17,0,62,104,19,185
UCL122107,5,6,11,48,30,3,81,241,66,388
UCL122108,6,0,6,36,3,3,42,128,3,173
UCL122109,5,4,9,54,43,0,97,238,33,368
UCL122110,9,0,9,78,20,3,101,174,16,291
UCL122111,6,0,6,29,9,4,42,165,18,225
UCL122112,3,6,9,27,11,3,41,137,18,196
UCL122113,0,3,3,74,33,4,111,232,16,359
UCL122114,0,0,0,65,21,3,89,122,12,223
UCL122115,0,0,0,22,22,0,44,157,15,216
UCL122116,3,0,3,67,16,6,89,197,11,297
UCL122117,8,0,8,14,13,3,30,130,16,176
UCL122118,0,0,0,16,3,0,19,84,15,118
UCL122119,14,3,17,87,40,0,127,195,21,343
UCL122120,0,0,0,74,21,0,95,128,17,240
UCL122121,0,0,0,27,10,0,37,154,15,206
UCL122122,6,0,6,94,31,4,129,232,24,385
UCL122123,0,0,0,34,4,0,38,118,13,169
UCL122124,3,0,3,56,26,4,86,234,10,330
UCL122125,5,0,5,25,12,6,43,199,21,263
UCL122126,0,0,0,32,18,6,56,142,12,210
UCL122127,3,0,3,45,34,3,82,179,24,285
UCL122128,6,0,6,78,35,3,116,176,25,317
UCL122129,3,0,3,70,20,0,90,124,15,229
UCL122130,4,0,4,44,12,0,56,149,21,226
UCL122131,3,0,3,76,19,3,98,200,27,325
UCL122132,3,3,6,53,20,0,73,110,22,205
UCL122133,3,3,9,101,28,6,135,215,15,365
UCL122134,0,0,0,36,9,0,45,126,18,189
UCL122135,0,0,0,48,11,0,59,102,4,165
UCL122136,3,0,3,18,12,0,30,143,0,173
UCL122137,3,0,3,56,18,0,74,166,41,281
