region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly_,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
UCL122128,34,2119,561,280,1750,1.1,1899,3.4
UCL122129,31,1733,642,330,1325,1.1,1294,3.0
UCL122130,50,975,510,225,1142,1.1,746,2.3
UCL122131,40,1492,489,250,1087,1.1,1038,2.8
UCL122132,32,1408,503,300,1224,1.0,1178,2.6
UCL122133,37,2600,757,255,2152,1.1,1899,3.1
UCL122134,49,777,330,250,753,1.1,547,2.4
UCL122135,35,2000,1118,290,2821,1.0,1874,2.6
UCL122136,56,433,463,110,944,1.0,963,1.9
UCL122137,49,1950,630,252,1577,1.0,1536,3.0
UCL122138,44,1083,383,123,992,1.1,836,2.4
UCL122139,39,823,429,155,772,1.2,611,2.4
UCL122140,46,2000,656,280,1583,1.0,1375,2.5
UCL122141,40,1550,454,160,966,1.1,1258,2.8
UCL122142,38,2500,875,46,1833,1.6,1233,1.8
UCL122143,47,1700,613,350,1609,1.1,1514,2.9
UCL122144,50,748,588,176,919,1.2,875,1.8
UCL122145,42,1517,521,270,1594,1.0,1516,2.8
UCL122146,18,0,302,100,563,1.4,741,4.3
UCL122147,57,780,356,78,688,1.1,635,2.0
UCL122148,48,1029,373,100,985,1.0,592,2.1
UCL122149,45,1192,363,150,753,1.1,708,2.7
UCL122150,49,433,426,36,928,1.1,553,2.2
UCL122151,42,1517,555,280,1258,1.1,1125,2.5
UCL122152,38,1300,326,290,675,1.2,714,2.5
UCL122153,40,750,403,290,850,1.2,819,2.4
UCL122154,48,1083,375,170,825,1.1,608,2.3
UCL122155,45,420,384,74,811,1.1,663,2.2
UCL122156,51,520,341,75,712,1.1,582,2.1
UCL122157,50,914,287,140,636,1.1,613,2.3
UCL122158,47,1079,378,170,890,1.1,711,2.4
UCL122159,38,2383,626,335,1789,1.1,1620,2.9
UCL122160,40,780,384,136,1054,1.1,861,2.6
UCL122161,38,1600,476,185,1048,1.1,833,2.6
UCL122162,40,1083,447,160,914,1.1,828,2.7
UCL122163,45,867,372,180,959,1.1,733,2.3
UCL122164,52,607,352,130,700,1.1,525,1.9
UCL122165,55,861,366,200,743,1.1,588,1.9
UCL122166,45,1300,508,330,1396,1.1,1211,2.7
UCL122167,45,1517,519,295,1125,1.1,1066,2.5
UCL122168,33,2800,764,530,2341,1.1,2271,3.9
UCL122169,48,884,372,100,833,1.1,558,2.3
UCL131777,43,1647,513,150,1294,1.1,1089,2.7
UCL179997,63,0,460,0,0,0,0,0
UCL199994,37,0,349,0,0,0,0,0
