region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL101001,733731,503914,604442,571482,511153,399545,243879,152643,66659,3787448,815,917,968,780,561,453,302,239,141,5176,10489,15618,17417,11876,10018,9247,6297,4288,2787,88037,209,560,1397,1628,1633,1015,435,171,33,7081,289,608,1028,1196,1303,1185,635,196,42,6482,53,167,282,340,394,337,194,69,15,1851,185,259,494,471,479,473,262,74,7,2704,35,91,83,119,160,210,125,49,12,884,19,61,81,65,63,50,21,6,0,366,75,323,338,302,340,257,158,60,16,1869,0,0,0,0,0,0,0,0,0,0,11354,17687,21120,15997,14390,12774,8127,4913,2912,109274,12169,18604,22088,16777,14951,13227,8429,5152,3053,114450,745900,522518,626530,588259,526104,412772,252308,157795,69712,3901898
UCL102001,7135,4574,5237,5674,5046,3441,1786,1067,413,34373,13,3,11,7,3,3,0,5,0,45,75,173,162,145,207,163,67,37,12,1041,7,8,3,5,28,16,15,8,3,93,38,10,12,14,21,37,13,0,0,145,3,0,4,0,4,9,4,3,0,27,3,0,0,4,0,3,3,3,3,19,0,0,3,0,3,3,3,0,0,12,0,3,0,0,0,0,0,0,0,3,22,86,54,38,24,8,4,0,0,236,0,0,0,0,0,0,0,0,0,0,148,280,238,206,287,239,109,51,18,1576,161,283,249,213,290,242,109,56,18,1621,7296,4857,5486,5887,5336,3683,1895,1123,431,35994
UCL102002,56580,34385,29522,36864,38910,34266,26361,18895,8332,284115,56,69,30,48,37,41,30,33,28,372,932,1648,1164,888,904,832,718,564,336,7986,8,15,29,31,28,66,65,20,4,266,26,49,39,46,59,81,70,13,7,390,3,4,11,8,12,14,11,3,0,66,4,0,15,13,16,16,5,4,0,73,5,3,0,0,8,18,12,3,0,49,0,8,0,0,4,0,0,0,0,12,5,13,11,7,3,19,14,3,3,78,0,0,0,0,0,0,0,0,0,0,983,1740,1269,993,1034,1046,895,610,350,8920,1039,1809,1299,1041,1071,1087,925,643,378,9292,57619,36194,30821,37905,39981,35353,27286,19538,8710,293407
UCL102003,8898,5472,4638,6169,7023,6889,6319,5313,2141,52862,23,16,15,9,13,13,10,17,6,122,130,184,162,154,190,306,283,147,34,1590,28,6,28,55,64,189,332,237,39,978,68,93,125,93,95,144,85,36,15,754,7,0,8,13,23,38,94,56,4,243,13,0,6,11,11,16,12,3,0,72,0,6,9,3,9,24,63,34,7,155,0,3,0,3,0,0,0,0,0,6,0,7,3,4,3,12,17,5,0,51,0,0,0,0,0,0,0,0,0,0,246,299,341,336,395,729,886,518,99,3849,269,315,356,345,408,742,896,535,105,3971,9167,5787,4994,6514,7431,7631,7215,5848,2246,56833
UCL102004,53504,39253,36634,38826,40189,35551,24666,17192,7487,293302,57,77,70,42,40,61,16,21,9,393,1129,2224,1569,1129,1095,1034,742,506,309,9737,13,46,63,46,70,59,42,9,0,348,39,69,89,79,99,125,57,14,0,571,7,6,11,9,19,29,17,0,0,98,9,10,22,18,20,27,9,3,0,118,0,3,3,9,4,7,13,3,3,45,3,3,7,4,0,10,5,0,0,32,6,20,13,10,11,10,7,3,4,84,0,0,0,0,0,0,0,0,0,0,1206,2381,1777,1304,1318,1301,892,538,316,11033,1263,2458,1847,1346,1358,1362,908,559,325,11426,54767,41711,38481,40172,41547,36913,25574,17751,7812,304728
UCL103001,45741,32765,28857,31694,32419,26705,19466,13376,4824,235847,56,51,59,39,44,31,17,16,9,322,909,1527,1093,789,647,582,391,328,186,6452,28,19,41,35,43,31,30,13,3,243,24,41,43,50,49,55,24,11,3,300,0,3,4,8,3,4,5,0,0,27,6,10,15,11,17,9,11,0,0,79,5,3,3,6,7,4,7,0,0,35,0,5,0,0,3,7,0,0,0,15,3,22,20,12,20,16,0,0,0,93,0,0,0,0,0,0,0,0,0,0,975,1630,1219,911,789,708,468,352,192,7244,1031,1681,1278,950,833,739,485,368,201,7566,46772,34446,30135,32644,33252,27444,19951,13744,5025,243413
UCL111001,8593,6181,5522,5625,5702,4986,3190,2233,974,43006,17,28,16,8,6,9,3,0,7,94,146,354,218,157,156,155,74,63,54,1377,34,226,121,100,125,102,54,40,16,818,4,10,12,13,16,14,11,3,0,83,3,3,3,3,8,6,0,3,0,29,3,5,7,6,7,6,3,0,0,37,4,0,0,5,6,9,8,3,0,35,3,6,3,0,0,0,0,0,0,12,3,15,4,6,8,5,4,0,0,45,0,0,0,0,0,0,0,0,0,0,200,619,368,290,326,297,154,112,70,2436,217,647,384,298,332,306,157,112,77,2530,8810,6828,5906,5923,6034,5292,3347,2345,1051,45536
UCL111002,14399,8369,8360,9131,8504,7257,4588,2750,1035,64393,19,15,12,8,9,5,3,0,3,74,258,439,338,254,220,206,146,114,57,2032,4,0,4,5,11,4,3,11,0,42,3,12,13,12,16,18,3,0,4,81,0,0,3,0,3,3,3,0,0,12,0,0,4,5,0,7,0,0,0,16,4,3,4,0,0,3,0,0,0,14,3,0,0,0,0,4,0,0,0,7,0,3,3,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,272,457,369,276,250,248,158,125,61,2216,291,472,381,284,259,253,161,125,64,2290,14690,8841,8741,9415,8763,7510,4749,2875,1099,66683
UCL112001,6427,5020,3747,3830,3650,3046,2040,1413,553,29726,0,16,11,0,7,7,6,0,0,47,127,782,183,114,138,146,61,59,18,1628,3,6,3,3,0,9,6,0,0,30,7,10,7,8,13,8,0,0,0,53,0,3,3,0,0,3,3,0,0,12,0,0,4,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,143,808,203,131,155,166,73,59,18,1756,143,824,214,131,162,173,79,59,18,1803,6570,5844,3961,3961,3812,3219,2119,1472,571,31529
UCL112002,5209,2704,2332,3689,4255,4295,2643,1459,614,27200,8,7,3,11,10,9,0,3,4,55,219,160,145,137,110,141,115,48,27,1102,0,9,10,10,9,14,3,0,0,55,10,4,12,17,13,13,12,0,0,81,0,0,0,3,4,5,3,0,0,15,0,0,4,0,9,6,3,0,0,22,0,0,5,0,0,3,4,0,0,12,0,0,3,0,0,0,0,0,0,3,0,3,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,229,176,182,167,149,185,140,48,27,1303,237,183,185,178,159,194,140,51,31,1358,5446,2887,2517,3867,4414,4489,2783,1510,645,28558
