region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
UCL114027,65,792,816,225,85,1983,68,2051
UCL114028,193,914,796,223,108,2234,84,2318
UCL114029,216,1044,789,234,74,2357,80,2437
UCL114030,203,1337,733,152,40,2465,91,2556
UCL114031,33,327,304,56,30,750,39,789
UCL114032,142,710,746,267,120,1985,63,2048
UCL114033,327,1205,818,200,68,2618,112,2730
UCL115001,34,240,305,76,34,689,20,709
UCL115002,160,912,722,163,55,2012,62,2074
UCL115003,47,349,412,124,50,982,27,1009
UCL115004,12,87,227,75,43,444,19,463
UCL115005,23,287,223,49,14,596,13,609
UCL115006,53,147,166,39,19,424,20,444
UCL115007,13,219,245,48,18,543,19,562
UCL115008,45,297,415,149,109,1015,39,1054
UCL115009,30,215,159,48,12,464,19,483
UCL115010,18,222,231,65,22,558,24,582
UCL115011,59,263,134,39,10,505,29,534
UCL115012,20,199,200,65,17,501,17,518
UCL115013,26,170,155,19,17,387,36,423
UCL115014,173,738,488,117,51,1567,68,1635
UCL115015,73,592,382,67,18,1132,36,1168
UCL115016,42,287,221,44,12,606,31,637
UCL115017,32,310,239,77,28,686,16,702
UCL115018,56,235,134,39,6,470,18,488
UCL115019,185,831,498,104,41,1659,46,1705
UCL115020,87,409,360,114,56,1026,40,1066
UCL115021,8,100,167,74,22,371,13,384
UCL115022,45,179,186,63,18,491,20,511
UCL115023,33,373,405,110,35,956,17,973
UCL115024,39,193,172,45,25,474,27,501
UCL115025,116,248,192,36,21,613,52,665
UCL115026,8,123,208,72,32,443,7,450
UCL115027,59,207,104,30,10,410,11,421
UCL115028,27,197,164,39,21,448,13,461
UCL115029,35,260,435,123,66,919,26,945
UCL115030,29,339,278,63,21,730,23,753
UCL115031,61,301,162,49,12,585,67,652
UCL115032,28,191,130,45,22,416,19,435
UCL115033,39,437,341,86,41,944,28,972
UCL115034,47,239,268,71,40,665,27,692
UCL115035,15,217,426,149,83,890,8,898
UCL115036,13,139,252,67,40,511,9,520
UCL115037,190,878,593,137,65,1863,98,1961
UCL115038,46,450,413,105,24,1038,53,1091
UCL115039,4,96,195,68,21,384,4,388
UCL115040,72,219,210,71,26,598,20,618
UCL115041,116,568,502,126,48,1360,43,1403
UCL115042,6,136,199,71,42,454,16,470
UCL115043,125,418,320,100,40,1003,46,1049
UCL115044,38,199,228,73,28,566,18,584
UCL115045,105,449,268,76,23,921,52,973
UCL115046,133,349,282,65,44,873,49,922
UCL115047,28,168,148,38,14,396,14,410
UCL115048,18,146,185,44,13,406,16,422
UCL115049,56,301,317,83,49,806,26,832
UCL115050,104,616,426,126,45,1317,48,1365
UCL115051,25,172,141,40,13,391,18,409
UCL115052,44,351,245,72,10,722,26,748
UCL115053,33,206,194,60,19,512,20,532
UCL115054,41,209,135,33,14,432,16,448
UCL115055,5,62,139,70,52,328,7,335
UCL115056,96,362,277,88,31,854,28,882
UCL115057,117,527,414,92,27,1177,47,1224
UCL115058,13,201,292,80,36,622,10,632
UCL115059,135,537,347,79,30,1128,59,1187
UCL115060,48,328,169,34,19,598,20,618
UCL115061,70,337,255,58,32,752,43,795
UCL115062,11,210,272,79,15,587,31,618
UCL115063,26,141,125,43,19,354,8,362
UCL115064,3,80,165,73,47,368,7,375
UCL115065,12,97,173,50,37,369,5,374
UCL115066,66,495,588,162,59,1370,35,1405
UCL115067,106,429,309,88,44,976,41,1017
UCL115068,21,150,381,157,102,811,14,825
UCL115069,118,476,287,78,24,983,36,1019
UCL115070,40,225,172,29,31,497,21,518
UCL115071,86,370,286,82,31,855,36,891
UCL115072,40,239,365,106,68,818,19,837
UCL115073,56,301,235,79,25,696,29,725
UCL115074,9,131,215,78,27,460,8,468
UCL115075,65,296,284,78,30,753,30,783
UCL115076,51,237,265,92,31,676,38,714
UCL115077,88,318,274,70,33,783,36,819
UCL115078,73,502,333,51,11,970,27,997
UCL115079,40,246,148,36,3,473,30,503
UCL115080,92,369,295,77,40,873,50,923
UCL115081,9,111,273,105,57,555,15,570
UCL115082,25,197,301,89,59,671,29,700
UCL115083,37,208,169,53,23,490,38,528
UCL115084,33,326,382,100,31,872,33,905
UCL115085,61,388,229,48,13,739,41,780
UCL115086,27,186,200,72,30,515,42,557
UCL115087,12,83,156,73,25,349,6,355
UCL115088,11,162,221,42,12,448,17,465
UCL115089,122,547,457,132,54,1312,60,1372
UCL115090,56,285,137,41,14,533,22,555
UCL115091,37,187,152,40,10,426,26,452
UCL115092,26,215,237,56,22,556,21,577
UCL115093,10,106,149,66,44,375,3,378
UCL115094,119,518,362,75,23,1097,37,1134
UCL115095,47,155,148,52,20,422,32,454
UCL115096,52,428,452,105,28,1065,37,1102
UCL115097,54,440,391,111,27,1023,30,1053
UCL115098,88,251,160,34,14,547,52,599
UCL115099,134,480,295,74,26,1009,54,1063
UCL115100,127,496,296,64,22,1005,36,1041
UCL115101,22,330,333,77,24,786,17,803
UCL115102,86,362,272,72,24,816,42,858
UCL115103,34,162,150,39,19,404,21,425
UCL115104,44,235,237,57,23,596,13,609
UCL115105,132,475,294,79,24,1004,42,1046
UCL115106,90,533,428,94,40,1185,45,1230
UCL115107,0,73,272,79,45,469,4,473
UCL115108,111,523,314,70,24,1042,61,1103
UCL115109,155,648,447,120,45,1415,81,1496
UCL115110,154,514,475,141,63,1347,64,1411
UCL115111,85,297,264,62,29,737,51,788
UCL115112,72,366,344,90,38,910,38,948
UCL115113,53,707,644,145,55,1604,47,1651
UCL115114,94,693,505,109,31,1432,56,1488
UCL115115,72,348,425,150,93,1088,21,1109
UCL115116,58,261,257,80,31,687,33,720
UCL115117,100,430,336,88,33,987,41,1028
UCL115118,68,507,523,169,89,1356,25,1381
UCL115119,5,156,195,64,35,455,12,467
UCL115120,33,432,553,154,60,1232,40,1272
UCL115121,91,373,180,41,11,696,38,734
UCL115122,110,686,370,111,32,1309,56,1365
UCL115123,51,304,534,260,197,1346,32,1378
UCL115124,10,157,172,44,17,400,12,412
UCL115125,15,185,148,37,10,395,17,412
UCL115126,12,283,309,78,14,696,21,717
UCL115127,133,951,689,158,42,1973,59,2032
UCL115128,18,119,202,65,25,429,13,442
UCL115129,60,509,469,130,43,1211,36,1247
UCL115130,165,734,398,70,33,1400,72,1472
UCL115131,120,540,514,160,109,1443,46,1489
UCL115132,74,626,530,135,58,1423,58,1481
UCL115133,33,274,225,65,14,611,17,628
UCL115134,37,482,299,60,25,903,17,920
UCL115135,172,651,530,146,51,1550,82,1632
UCL115136,135,542,346,109,55,1187,54,1241
UCL115137,8,132,232,103,50,525,18,543
UCL115138,34,278,369,140,82,903,43,946
UCL115139,66,376,293,78,30,843,38,881
UCL115140,43,237,197,58,16,551,22,573
UCL115141,27,495,348,72,13,955,27,982
UCL115142,75,351,314,86,50,876,34,910
UCL115143,128,502,356,101,23,1110,44,1154
UCL115144,11,259,175,31,12,488,18,506
UCL115145,50,478,418,93,29,1068,50,1118
UCL115146,59,236,228,61,18,602,24,626
UCL115147,98,166,145,41,26,476,44,520
UCL115148,24,116,139,62,37,378,12,390
UCL115149,57,191,271,97,39,655,19,674
UCL115150,42,217,133,63,18,473,20,493
UCL115151,86,251,194,49,21,601,41,642
UCL115152,80,234,184,59,35,592,24,616
UCL115153,306,738,467,132,50,1693,72,1765
UCL115154,56,189,157,46,13,461,41,502
UCL115155,68,285,183,41,18,595,17,612
UCL115156,101,423,371,113,27,1035,40,1075
UCL115157,35,149,268,123,81,656,19,675
UCL115158,168,733,615,132,67,1715,60,1775
UCL115159,21,294,322,93,33,763,14,777
UCL115160,184,803,551,161,73,1772,74,1846
UCL115161,24,141,181,92,51,489,20,509
UCL115162,18,168,156,52,14,408,14,422
UCL115163,13,138,168,44,15,378,21,399
UCL121001,33,119,128,39,17,336,11,347
UCL121002,25,111,105,32,13,286,22,308
UCL121003,13,106,98,25,3,245,5,250
UCL121004,5,70,98,26,9,208,6,214
UCL121005,0,31,65,43,27,166,4,170
UCL121006,11,105,74,23,7,220,4,224
UCL121007,26,139,123,30,20,338,12,350
UCL121008,33,181,132,26,14,386,25,411
UCL121009,30,78,51,7,4,170,14,184
UCL121010,28,116,100,40,18,302,18,320
UCL121011,0,27,107,73,53,260,3,263
UCL121012,95,118,51,14,10,288,6,294
UCL121013,23,108,95,32,16,274,13,287
UCL121014,0,66,82,23,16,187,3,190
UCL121015,9,50,102,71,69,301,19,320
UCL121016,16,89,137,44,20,306,8,314
UCL121017,3,27,96,43,33,202,4,206
UCL121018,4,52,99,22,10,187,3,190
UCL121019,3,38,93,40,33,207,4,211
UCL121020,24,116,83,15,15,253,10,263
UCL121021,41,131,95,22,15,304,5,309
UCL121022,5,68,85,21,11,190,7,197
UCL121023,5,55,97,13,9,179,9,188
UCL121024,25,195,155,40,10,425,16,441
UCL121025,3,68,83,24,9,187,3,190
UCL121026,3,60,152,43,9,267,6,273
UCL121027,4,112,90,19,4,229,3,232
UCL121028,10,62,78,28,16,194,7,201
UCL121029,47,68,55,17,3,190,12,202
UCL121030,28,125,127,48,11,339,20,359
UCL121031,4,112,133,38,14,301,12,313
UCL121032,15,121,93,35,12,276,16,292
UCL121033,0,31,76,26,8,141,4,145
UCL121034,3,79,130,40,17,269,6,275
UCL121035,3,61,136,35,31,266,10,276
UCL121036,6,93,111,28,15,253,3,256
UCL121037,7,67,76,23,22,195,8,203
UCL121038,4,73,92,26,10,205,4,209
UCL121039,0,21,81,43,18,163,0,163
UCL121040,9,100,92,19,11,231,11,242
UCL121041,30,188,193,65,35,511,23,534
UCL121042,5,43,106,36,15,205,3,208
UCL121043,4,93,88,25,8,218,7,225
UCL121044,11,138,127,19,3,298,5,303
UCL121045,11,52,76,30,9,178,5,183
UCL121046,22,184,70,12,3,291,8,299
UCL121047,34,156,117,27,11,345,17,362
UCL121048,33,151,137,55,22,398,18,416
UCL121049,40,186,101,14,15,356,13,369
UCL121050,6,109,117,49,31,312,7,319
UCL121051,28,120,119,23,13,303,12,315
UCL121052,0,22,99,44,35,200,0,200
UCL121053,3,66,109,40,11,229,8,237
UCL121054,8,112,101,42,21,284,6,290
UCL121055,13,162,111,17,5,308,14,322
UCL121056,4,26,92,44,40,206,0,206
UCL121057,5,87,212,75,52,431,10,441
UCL121058,0,76,91,19,12,198,10,208
UCL121059,0,61,133,65,37,296,3,299
UCL121060,0,16,87,46,35,184,3,187
UCL121061,4,79,137,53,21,294,4,298
UCL121062,7,106,91,26,4,234,5,239
UCL121063,16,120,129,25,10,300,14,314
UCL121064,26,123,131,25,13,318,20,338
UCL121065,8,142,219,75,25,469,13,482
UCL121066,3,13,80,32,17,145,0,145
UCL121067,8,54,86,32,13,193,5,198
UCL121068,16,80,75,26,14,211,9,220
UCL121069,23,121,108,23,9,284,10,294
UCL121070,12,96,64,16,10,198,5,203
UCL121071,8,67,57,17,14,163,3,166
UCL121072,33,152,130,33,13,361,16,377
UCL121073,5,63,75,37,12,192,7,199
UCL121074,12,78,84,48,9,231,9,240
UCL121075,5,51,93,55,15,219,7,226
UCL121076,0,35,87,29,18,169,6,175
UCL121077,8,44,86,25,19,182,4,186
UCL121078,12,76,87,21,4,200,7,207
UCL121079,3,36,84,28,16,167,0,167
UCL121080,10,153,137,31,12,343,14,357
UCL121081,4,28,94,66,78,270,7,277
UCL121082,25,176,110,21,14,346,4,350
UCL121083,3,51,102,40,32,228,0,228
UCL121084,40,142,110,29,16,337,28,365
UCL121085,14,92,83,19,11,219,9,228
UCL121086,8,67,88,23,11,197,7,204
UCL121087,11,86,131,40,19,287,7,294
UCL121088,0,55,93,18,16,182,0,182
UCL121089,0,43,107,61,40,251,7,258
UCL121090,5,51,90,49,26,221,0,221
UCL121091,18,83,141,66,32,340,28,368
UCL121092,35,232,147,36,18,468,20,488
UCL121093,25,144,120,27,7,323,16,339
UCL121094,8,93,127,23,3,254,8,262
UCL121095,14,97,116,41,19,287,12,299
UCL121096,49,154,82,22,4,311,9,320
UCL121097,9,71,172,77,60,389,7,396
UCL121098,5,69,116,28,15,233,3,236
UCL121099,0,61,136,56,30,283,0,283
UCL121100,18,109,76,31,17,251,9,260
UCL121101,3,100,151,25,9,288,3,291
UCL121102,4,77,152,68,60,361,7,368
UCL121103,19,159,114,22,4,318,14,332
UCL121104,26,143,146,33,19,367,17,384
UCL121105,10,89,103,39,7,248,5,253
UCL121106,26,157,81,27,4,295,10,305
UCL121107,0,66,110,26,3,205,0,205
UCL121108,6,118,136,37,25,322,20,342
UCL121109,21,82,47,16,8,174,10,184
UCL121110,9,109,121,22,12,273,8,281
UCL121111,28,181,129,23,7,368,17,385
UCL121112,18,137,118,16,14,303,14,317
UCL121113,38,145,91,30,14,318,16,334
UCL121114,5,74,110,39,13,241,8,249
UCL121115,11,72,80,21,8,192,5,197
UCL121116,7,53,105,29,5,199,3,202
UCL121117,8,136,77,12,4,237,9,246
UCL121118,0,39,129,60,42,270,0,270
UCL121119,9,92,108,25,7,241,6,247
UCL121120,7,66,154,51,22,300,8,308
UCL121121,52,81,40,6,4,183,4,187
UCL121122,6,45,139,62,40,292,4,296
UCL121123,5,34,75,28,12,154,0,154
UCL121124,18,98,89,34,10,249,5,254
UCL121125,15,111,133,29,14,302,9,311
UCL121126,3,48,112,21,6,190,5,195
UCL121127,3,59,90,26,12,190,3,193
UCL121128,13,76,67,24,8,188,11,199
UCL121129,5,50,87,40,27,209,11,220
UCL121130,17,105,139,57,33,351,8,359
UCL122001,10,35,33,13,6,97,4,101
UCL122002,0,24,49,21,16,110,0,110
UCL122003,19,69,50,11,6,155,5,160
UCL122004,12,52,39,10,3,116,3,119
UCL122005,5,86,61,17,12,181,8,189
UCL122006,3,33,54,18,11,119,3,122
UCL122007,3,40,60,17,3,123,0,123
UCL122008,4,36,38,24,14,116,5,121
UCL122009,3,17,52,23,14,109,3,112
UCL122010,6,57,53,10,0,126,5,131
UCL122011,7,34,32,5,3,81,10,91
UCL122012,6,22,53,11,13,105,0,105
UCL122013,7,40,47,18,3,115,7,122
UCL122014,4,41,29,7,0,81,0,81
UCL122015,0,25,38,19,4,86,3,89
UCL122016,7,38,47,22,7,121,3,124
UCL122017,25,103,55,12,0,195,9,204
UCL122018,10,46,36,12,6,110,10,120
UCL122019,16,73,27,5,0,121,9,130
UCL122020,0,16,34,11,3,64,3,67
UCL122021,0,30,62,25,5,122,4,126
UCL122022,8,41,35,33,18,135,7,142
UCL122023,11,80,66,8,5,170,3,173
UCL122024,4,28,41,14,11,98,0,98
UCL122025,13,77,60,22,6,178,6,184
UCL122026,0,19,40,12,11,82,0,82
UCL122027,11,38,26,10,0,85,3,88
UCL122028,13,62,46,17,4,142,5,147
UCL122029,0,37,42,11,5,95,3,98
UCL122030,0,65,60,15,5,145,6,151
UCL122031,0,14,42,15,4,75,0,75
UCL122032,12,58,68,23,6,167,7,174
UCL122033,5,34,26,10,4,79,3,82
UCL122034,5,24,36,9,6,80,0,80
UCL122035,0,19,35,10,6,70,0,70
UCL122036,12,78,54,10,7,161,5,166
UCL122037,40,53,38,5,8,144,4,148
UCL122038,3,51,57,12,6,129,9,138
UCL122039,5,100,64,7,3,179,5,184
UCL122040,3,55,41,13,4,116,4,120
UCL122041,4,41,59,25,7,136,3,139
UCL122042,5,23,37,16,14,95,4,99
UCL122043,10,37,53,26,6,132,8,140
UCL122044,11,34,36,14,3,98,9,107
UCL122045,4,79,69,17,4,173,9,182
UCL122046,35,68,13,0,0,116,0,116
UCL122047,11,52,37,13,4,117,8,125
UCL122048,16,50,38,11,3,118,4,122
UCL122049,7,50,35,17,5,114,8,122
UCL122050,4,59,60,8,3,134,4,138
UCL122051,3,31,38,9,0,81,3,84
UCL122052,7,66,39,14,8,134,9,143
UCL122053,11,51,69,23,3,157,7,164
UCL122054,0,27,86,34,8,155,0,155
UCL122055,0,23,54,9,12,98,4,102
UCL122056,0,8,34,27,12,81,4,85
UCL122057,5,92,52,14,6,169,5,174
UCL122058,6,95,63,18,5,187,7,194
UCL122059,7,47,73,18,11,156,4,160
UCL122060,4,37,56,26,10,133,6,139
UCL122061,12,80,56,15,5,168,0,168
UCL122062,16,25,15,3,0,59,6,65
UCL122063,3,37,45,13,4,102,6,108
UCL122064,10,36,45,21,8,120,6,126
UCL122065,39,59,30,7,4,139,3,142
UCL122066,0,19,64,24,11,118,0,118
UCL122067,3,74,62,31,14,184,5,189
UCL122068,6,31,63,16,7,123,0,123
UCL122069,10,58,51,11,3,133,4,137
UCL122070,0,28,46,20,3,97,0,97
UCL122071,3,69,63,18,0,153,8,161
UCL122072,13,29,18,6,3,69,3,72
UCL122073,6,47,47,11,4,115,6,121
UCL122074,13,52,24,9,4,102,0,102
UCL122075,0,49,35,3,3,90,7,97
UCL122076,4,28,45,24,7,108,4,112
UCL122077,6,61,31,12,5,115,6,121
UCL122078,0,27,35,20,7,89,0,89
UCL122079,3,67,71,18,3,162,10,172
UCL122080,0,11,46,10,9,76,0,76
UCL122081,3,57,44,18,6,128,6,134
UCL122082,3,75,47,11,3,139,4,143
UCL122083,23,72,21,5,4,125,3,128
UCL122084,0,30,52,13,4,99,0,99
UCL122085,3,42,67,26,20,158,3,161
UCL122086,22,85,24,4,0,135,0,135
UCL122087,0,25,65,23,16,129,4,133
UCL122088,6,40,31,7,13,97,0,97
UCL122089,4,60,52,12,4,132,5,137
UCL122090,16,80,68,15,8,187,3,190
UCL122091,14,50,25,0,0,89,5,94
UCL122092,0,14,48,18,16,96,3,99
UCL122093,4,14,30,14,13,75,0,75
UCL122094,7,55,45,14,5,126,3,129
UCL122095,30,74,46,11,3,164,24,188
UCL122096,3,33,32,18,0,86,4,90
UCL122097,5,39,41,19,10,114,4,118
UCL122098,5,42,80,22,9,158,0,158
UCL122099,16,54,47,12,4,133,10,143
UCL122100,3,23,56,23,17,122,0,122
UCL122101,20,71,55,13,5,164,20,184
UCL122102,7,69,38,15,8,137,10,147
UCL122103,4,24,42,9,4,83,0,83
UCL122104,20,81,45,18,9,173,3,176
UCL122105,5,26,50,16,0,97,0,97
UCL122106,5,42,30,11,4,92,4,96
UCL122107,24,90,34,9,6,163,15,178
UCL122108,8,40,38,12,3,101,0,101
UCL122109,7,76,68,19,0,170,8,178
UCL122110,6,47,60,18,3,134,9,143
UCL122111,18,50,47,12,3,130,0,130
UCL122112,4,45,31,9,4,93,12,105
UCL122113,3,11,39,39,32,124,4,128
UCL122114,4,41,35,13,3,96,0,96
UCL122115,7,29,49,5,9,99,6,105
UCL122116,4,37,50,28,10,129,0,129
UCL122117,0,50,25,5,0,80,6,86
UCL122118,4,12,0,0,3,19,0,19
UCL122119,3,31,63,24,11,132,4,136
UCL122120,0,11,47,22,9,89,0,89
UCL122121,8,43,35,12,6,104,0,104
UCL122122,0,31,90,22,16,159,4,163
UCL122123,3,24,36,10,4,77,3,80
UCL122124,5,70,74,12,0,161,0,161
UCL122125,3,69,37,7,4,120,4,124
UCL122126,0,30,41,9,11,91,3,94
UCL122127,0,25,51,20,15,111,3,114
UCL122128,3,19,52,27,20,121,0,121
UCL122129,0,28,48,16,11,103,0,103
UCL122130,3,45,44,13,3,108,4,112
UCL122131,0,46,54,29,7,136,6,142
UCL122132,4,24,42,12,8,90,4,94
UCL122133,0,33,69,22,19,143,6,149
UCL122134,6,40,44,6,3,99,0,99
UCL122135,4,13,40,13,4,74,3,77
UCL122136,4,41,34,9,0,88,0,88
UCL122137,0,15,51,16,16,98,3,101
UCL122138,7,38,32,17,9,103,0,103
UCL122139,11,33,30,10,4,88,5,93
UCL122140,0,20,42,17,9,88,0,88
UCL122141,4,12,42,14,4,76,4,80
UCL122142,0,21,14,0,0,35,34,69
UCL122143,5,29,76,38,8,156,0,156
UCL122144,14,62,28,13,13,130,8,138
UCL122145,3,26,53,21,8,111,0,111
UCL122146,21,12,3,4,4,44,4,48
UCL122147,11,61,46,14,9,141,6,147
UCL122148,24,75,56,10,9,174,3,177
UCL122149,6,41,33,10,5,95,3,98
UCL122150,10,41,27,7,6,91,3,94
UCL122151,4,46,54,23,4,131,4,135
UCL122152,0,36,34,10,6,86,7,93
UCL122153,8,41,24,4,3,80,4,84
UCL122154,14,73,58,10,8,163,3,166
UCL122155,14,65,44,8,4,135,5,140
UCL122156,6,44,50,11,5,116,5,121
UCL122157,4,42,33,6,4,89,0,89
UCL122158,3,32,31,16,8,90,3,93
UCL122159,3,58,69,23,10,163,6,169
UCL122160,10,40,53,19,7,129,7,136
UCL122161,6,49,59,16,5,135,0,135
UCL122162,3,43,56,17,8,127,5,132
UCL122163,10,54,43,4,5,116,7,123
UCL122164,5,66,37,18,4,130,3,133
UCL122165,19,126,63,8,3,219,11,230
UCL122166,0,36,68,17,15,136,4,140
UCL122167,4,63,65,15,3,150,3,153
UCL122168,0,9,55,31,22,117,3,120
UCL122169,18,47,32,7,6,110,5,115
UCL131777,4103,42898,73412,33073,21982,175468,4914,180382
UCL179997,0,0,0,0,0,0,0,0
UCL199994,0,0,0,0,0,0,0,0
