region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL112003,10,10,138,60,26,204,12,133,9,602,33,43,250,159,89,127,58,106,17,882,155,190,344,162,187,158,272,201,24,1693,151,165,272,193,211,151,261,243,31,1678,139,204,254,208,175,127,278,243,27,1655,86,138,138,94,121,76,203,135,15,1006,18,18,19,7,9,20,15,11,3,120,3,3,3,3,0,4,0,0,6,22,0,0,0,0,0,0,0,0,0,0,595,771,1418,886,818,867,1099,1072,132,7658
UCL112004,31,14,172,206,65,574,28,288,24,1402,119,131,304,298,181,269,59,177,20,1558,329,653,571,391,437,351,149,295,29,3205,532,882,506,462,641,378,199,394,60,4054,616,855,512,569,783,438,252,488,54,4567,426,645,372,271,512,305,217,334,44,3126,79,82,43,28,82,41,38,35,14,442,11,9,7,6,6,7,3,9,12,70,0,0,0,0,0,0,0,0,5,5,2143,3271,2487,2231,2707,2363,945,2020,262,18429
UCL112005,26,12,229,160,69,434,28,212,25,1195,87,196,350,231,183,202,54,193,28,1524,265,769,561,364,395,292,161,281,28,3116,394,637,401,381,543,286,211,288,46,3187,476,628,357,382,582,307,213,366,43,3354,280,420,231,189,351,183,193,259,23,2129,62,72,58,41,64,39,55,51,13,455,16,10,8,6,9,7,3,4,6,69,8,0,0,0,0,0,0,0,0,8,1614,2744,2195,1754,2196,1750,918,1654,212,15037
UCL112006,12,16,123,101,44,251,15,122,7,691,55,58,210,180,105,121,38,113,9,889,147,247,277,288,248,166,132,203,26,1734,219,282,306,373,273,168,191,217,18,2047,255,353,239,355,330,152,222,266,41,2213,172,291,137,182,210,102,163,177,25,1459,34,71,19,19,30,23,40,35,7,278,10,14,3,0,4,8,3,0,4,46,0,0,0,0,0,0,0,0,5,5,904,1332,1314,1498,1244,991,804,1133,142,9362
UCL112007,21,13,97,77,39,352,28,158,6,791,63,115,227,205,103,270,34,197,19,1233,186,461,374,303,246,249,99,267,26,2211,241,504,304,296,348,209,142,264,35,2343,277,598,336,302,455,217,145,345,30,2705,176,440,203,195,287,137,122,237,18,1815,57,50,26,27,47,20,33,34,10,304,10,3,0,3,4,3,4,4,0,31,0,0,4,0,0,0,0,0,5,9,1031,2184,1571,1408,1529,1457,607,1506,149,11442
UCL112008,0,0,9,3,0,25,0,14,0,51,8,7,19,7,4,12,6,3,0,66,28,44,36,12,30,13,10,14,0,187,32,53,42,26,40,15,19,18,0,245,49,44,20,22,30,10,21,24,3,223,30,24,20,11,15,7,10,19,7,143,9,11,9,0,3,0,0,3,0,35,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,159,183,155,81,122,82,66,98,10,956
UCL112009,18,6,99,98,37,325,11,150,8,752,60,92,308,172,99,195,42,118,14,1100,173,357,508,309,239,231,111,184,34,2146,229,413,387,332,315,199,168,233,36,2312,252,417,346,368,345,183,160,276,28,2375,153,290,212,172,230,122,142,192,15,1528,41,47,30,13,34,30,28,32,7,262,8,4,6,0,0,7,0,4,3,32,0,0,0,0,0,0,0,0,5,5,934,1626,1896,1464,1299,1292,662,1189,150,10512
UCL112010,15,12,187,139,56,402,41,192,20,1064,82,189,383,229,170,197,160,188,21,1619,269,756,673,322,458,282,325,308,34,3427,379,761,490,339,529,242,320,349,59,3468,429,669,403,325,526,231,300,440,49,3372,266,476,230,204,369,133,190,286,31,2185,61,102,37,23,69,33,40,51,12,428,8,6,0,3,7,4,3,6,5,42,0,0,0,0,0,0,0,0,0,0,1509,2971,2403,1584,2184,1524,1379,1820,231,15605
UCL112011,16,16,130,186,57,477,21,190,22,1115,70,131,284,189,126,213,45,119,11,1188,243,640,480,311,381,263,74,183,23,2598,491,920,473,467,612,298,147,247,46,3701,516,928,514,505,762,384,177,369,46,4201,385,552,323,270,443,243,141,251,35,2643,88,109,49,27,93,40,48,65,17,536,12,23,0,0,15,5,3,7,4,69,0,0,5,0,0,0,0,0,4,9,1821,3319,2258,1955,2489,1923,656,1431,208,16060
UCL112012,25,11,177,148,50,420,34,279,25,1169,79,190,369,211,165,215,85,252,16,1582,276,652,561,329,346,305,176,454,44,3143,383,630,445,337,491,276,221,430,49,3262,392,667,425,348,585,293,274,454,39,3477,273,485,282,190,367,185,187,301,43,2313,77,97,51,28,70,43,53,65,17,501,16,10,6,0,8,3,3,4,6,56,4,0,0,0,0,0,0,0,8,12,1525,2742,2316,1591,2082,1740,1033,2239,247,15515
UCL112013,22,20,344,213,59,632,35,303,29,1657,144,334,691,447,253,460,87,293,37,2746,423,1170,868,565,600,454,224,496,85,4885,578,1138,617,523,699,330,276,449,72,4682,637,970,609,485,767,360,323,467,53,4671,365,700,397,271,513,252,266,343,51,3158,75,123,72,29,81,46,69,69,14,578,11,13,6,3,7,7,6,10,6,69,3,5,0,0,0,0,0,0,9,17,2258,4473,3604,2536,2979,2541,1286,2430,356,22463
UCL113001,16,18,74,105,48,233,15,130,19,658,64,115,150,227,142,213,33,141,9,1094,164,381,213,175,204,160,42,134,19,1492,185,450,158,189,195,115,46,128,18,1484,233,574,184,158,299,107,86,170,22,1833,159,412,141,120,172,68,54,100,18,1244,40,64,24,12,27,24,6,23,4,224,12,3,3,0,8,0,0,5,0,31,0,0,0,0,0,0,0,4,0,4,873,2017,947,986,1095,920,282,835,109,8064
UCL113002,8,3,60,38,20,167,12,78,9,395,31,42,95,84,43,120,28,80,3,526,96,183,172,119,100,107,52,95,6,930,156,244,164,165,171,107,60,129,16,1212,176,273,199,192,218,130,85,186,17,1476,157,234,150,125,186,104,75,157,12,1200,33,38,23,18,37,17,26,21,6,219,4,6,0,3,0,3,3,3,7,29,3,0,0,0,0,0,0,0,0,3,664,1023,863,744,775,755,341,749,76,5990
UCL113003,0,0,50,38,7,117,4,46,4,266,18,14,52,49,23,63,6,32,3,260,61,68,124,75,75,70,31,77,5,586,99,71,131,118,93,89,29,85,20,735,115,128,121,122,120,120,60,94,9,889,99,131,84,67,101,81,52,98,8,721,21,27,14,10,29,17,18,12,6,154,5,7,0,0,0,0,0,0,3,15,4,0,0,0,0,0,0,0,0,4,422,446,576,479,448,557,200,444,58,3630
UCL113004,0,6,78,108,26,156,12,104,15,505,36,45,135,128,50,71,32,64,9,570,112,188,202,95,108,96,59,84,12,956,273,454,229,158,217,129,68,125,24,1677,357,622,237,166,305,162,77,155,30,2111,244,509,167,139,223,151,86,116,29,1664,100,161,52,31,81,60,28,29,8,550,17,22,0,4,15,4,0,3,3,68,7,0,0,0,0,0,0,0,0,7,1146,2007,1100,829,1025,829,362,680,130,8108
UCL113005,7,9,78,60,24,160,19,119,9,485,22,64,154,101,69,102,44,60,8,624,77,229,240,178,117,114,149,95,12,1211,148,251,209,222,187,95,169,130,29,1440,231,278,244,263,248,114,226,233,28,1865,154,175,158,139,156,61,143,118,32,1136,35,32,18,22,24,11,9,26,8,185,4,3,4,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,678,1041,1105,988,825,657,759,781,129,6963
UCL113006,0,3,25,15,5,46,0,18,0,112,6,14,44,27,13,17,8,13,3,145,57,77,66,33,36,24,12,18,3,326,77,57,52,38,60,49,19,38,3,393,54,54,62,44,46,30,26,54,6,376,49,38,30,33,36,34,36,45,7,308,5,15,7,7,8,8,14,12,3,79,6,0,4,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,254,258,290,197,204,208,115,198,28,1752
UCL113007,13,5,41,68,14,167,6,79,14,407,24,36,79,75,20,80,14,57,8,393,93,121,156,115,82,97,24,85,9,782,137,184,177,160,140,134,58,134,14,1138,199,294,181,213,224,169,75,165,16,1536,154,247,121,112,170,128,55,137,15,1139,49,35,26,18,31,26,6,35,7,233,8,5,0,0,0,3,0,0,9,25,0,0,0,3,0,0,0,0,0,3,677,927,781,764,681,804,238,692,92,5656
UCL113008,11,6,55,40,19,220,20,86,15,472,18,43,124,91,49,105,36,96,7,569,80,162,186,161,130,127,62,127,15,1050,118,165,158,217,196,105,99,135,24,1217,157,226,159,253,217,124,100,220,19,1475,127,167,101,117,151,88,85,123,18,977,30,27,10,16,27,7,22,16,6,161,6,4,0,0,5,0,3,0,6,24,0,0,0,0,0,0,0,0,0,0,547,800,793,895,794,776,427,803,110,5945
UCL113009,17,9,108,55,31,251,15,101,14,601,60,83,177,74,92,88,26,148,20,768,203,284,265,152,201,154,97,329,30,1715,257,272,185,127,235,158,116,280,24,1654,274,221,226,143,243,132,129,274,30,1672,156,155,128,86,143,74,117,194,22,1075,46,27,22,12,35,21,22,39,13,237,15,6,3,0,3,3,3,4,3,40,5,0,0,0,0,0,0,3,0,8,1033,1057,1114,649,983,881,525,1372,156,7770
UCL113010,0,0,15,18,15,88,3,54,11,204,4,21,58,37,26,43,8,34,3,234,47,54,83,90,56,52,43,75,9,509,39,90,75,133,81,53,49,71,6,597,49,93,79,135,92,65,63,98,20,694,54,71,49,67,86,46,57,74,8,512,17,13,12,15,19,3,18,9,0,106,9,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,219,342,371,495,375,350,241,415,60,2868
UCL113011,8,11,65,91,34,104,12,66,4,395,31,67,126,102,43,67,29,37,6,508,84,228,187,107,90,41,45,50,11,843,173,325,175,139,169,85,92,73,10,1241,245,439,228,170,250,107,68,92,30,1629,184,322,111,70,152,70,71,61,16,1057,33,45,24,11,28,3,12,10,6,172,0,8,0,0,0,6,3,3,3,23,3,0,0,0,0,0,0,0,6,9,761,1445,916,690,766,483,332,392,92,5877
UCL113012,3,6,59,38,21,100,9,103,4,343,30,33,173,81,66,66,43,88,16,596,49,94,253,91,121,102,165,159,17,1051,77,79,215,137,157,100,193,188,28,1174,69,121,193,131,135,79,187,184,19,1118,50,69,117,78,75,56,135,103,8,691,4,11,12,10,11,6,12,14,3,83,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,285,413,1022,566,586,509,744,839,99,5063
UCL113013,4,7,63,42,12,80,10,59,3,280,20,34,104,67,59,49,48,49,6,436,38,95,146,88,106,67,123,77,8,748,58,118,164,125,122,70,133,89,19,898,95,113,157,118,174,65,149,133,19,1023,65,94,98,89,90,34,128,77,14,689,13,15,13,15,11,4,21,20,0,112,0,5,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,293,481,745,544,577,373,612,504,69,4198
UCL113014,8,11,81,51,27,121,8,114,4,425,26,66,126,85,71,91,49,115,14,643,64,219,225,123,139,73,105,134,18,1100,145,295,234,130,217,103,124,143,26,1417,175,328,244,184,270,104,151,162,27,1645,135,283,149,84,166,74,99,114,13,1117,17,59,25,14,30,12,20,21,6,204,0,9,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,6,573,1273,1084,671,920,578,556,803,108,6566
UCL113015,4,4,75,30,33,124,11,110,9,400,26,49,166,61,55,72,67,66,10,572,70,172,281,89,109,72,246,111,22,1172,89,129,222,102,126,67,232,115,20,1102,91,132,201,85,147,70,226,142,17,1111,80,86,107,51,73,35,142,85,7,666,4,19,12,11,21,0,20,14,3,104,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,364,591,1064,429,567,440,948,643,88,5134
UCL113016,5,3,45,57,19,130,4,61,8,332,16,32,83,68,31,53,18,57,3,361,71,137,162,100,76,62,32,53,6,699,147,196,179,128,154,83,38,84,16,1025,198,188,158,152,127,117,42,96,20,1098,112,173,79,69,137,87,44,81,12,794,50,36,9,9,22,14,3,20,7,170,4,3,0,0,0,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,603,768,715,583,566,550,181,452,75,4493
UCL113017,6,8,54,33,19,133,11,59,12,335,14,33,110,44,38,51,46,42,9,387,69,168,149,91,88,81,109,72,9,836,123,154,119,84,151,75,104,74,11,895,106,134,131,100,143,72,142,97,8,933,70,91,65,50,94,48,73,60,12,563,35,10,20,6,19,9,18,15,6,138,11,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,434,598,648,408,556,469,503,419,67,4102
UCL113018,11,0,76,41,24,154,12,100,7,425,32,33,159,69,77,104,39,86,6,605,80,116,241,136,143,105,121,148,17,1107,107,135,185,134,134,101,135,126,15,1072,125,149,188,135,208,79,174,147,20,1225,73,104,113,56,135,62,98,87,15,743,14,15,10,0,9,4,9,17,0,78,0,0,4,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,445,552,976,574,730,609,588,711,80,5265
UCL113019,5,7,125,47,32,160,17,112,12,517,29,93,243,78,106,69,92,66,10,786,107,280,350,103,168,76,361,116,19,1580,143,185,266,129,208,90,383,149,31,1584,163,201,228,107,198,78,328,131,27,1461,86,102,97,50,87,33,199,66,17,737,14,19,12,5,9,9,22,14,5,109,5,4,0,0,0,0,0,6,5,20,0,0,0,0,0,0,0,0,0,0,552,891,1321,519,808,515,1402,660,126,6794
UCL113020,3,4,51,56,17,199,13,123,8,474,27,46,108,56,34,105,18,92,3,489,68,147,203,139,103,132,64,123,9,988,137,201,177,165,157,136,81,178,17,1249,157,247,175,196,202,128,118,207,9,1439,99,177,115,98,168,99,97,139,21,1013,29,38,12,11,28,11,15,33,8,185,3,6,3,6,3,3,0,0,3,27,0,0,0,0,5,0,0,0,0,5,523,866,844,727,717,813,406,895,78,5869
UCL113021,7,7,41,52,8,154,9,61,7,346,31,16,73,48,22,37,12,50,0,289,61,90,114,85,45,50,24,64,8,541,118,143,164,116,132,89,45,115,7,929,162,185,195,161,153,121,52,138,22,1189,92,123,101,81,111,84,61,104,8,765,22,19,12,21,27,18,8,12,10,149,4,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,5,5,497,587,700,564,501,553,211,544,67,4224
UCL114001,4,0,20,13,5,42,0,26,3,113,3,4,31,21,8,20,5,15,3,110,20,38,60,30,9,20,19,34,0,230,33,69,63,55,50,30,33,41,3,377,55,76,81,75,78,76,45,74,10,570,42,65,58,37,53,43,23,54,6,381,13,7,8,3,5,6,11,9,3,65,7,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,177,259,321,234,208,237,136,253,31,1856
UCL114002,3,4,33,19,14,77,6,72,0,228,15,17,73,38,25,39,8,106,4,325,42,71,87,67,63,58,53,152,7,600,69,59,73,89,87,53,49,151,12,642,62,78,79,105,100,55,81,170,14,744,51,70,62,61,71,39,52,106,9,521,10,10,13,6,17,8,10,16,6,96,7,3,0,0,3,0,3,0,3,19,3,0,0,0,0,0,0,0,0,3,262,312,420,385,380,329,262,773,55,3178
UCL114003,4,3,25,24,7,76,3,39,5,186,17,21,53,26,27,31,13,28,0,216,45,65,93,52,52,46,23,64,8,448,69,107,92,68,75,61,40,58,7,577,95,136,83,85,121,54,44,61,15,694,75,86,65,47,76,37,21,49,7,463,17,24,13,12,16,7,9,15,7,120,6,6,3,0,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,328,448,427,314,377,315,156,314,49,2728
UCL114004,0,0,22,22,3,46,3,19,5,120,7,9,38,17,13,11,9,36,3,143,29,48,63,42,40,27,17,57,3,326,34,64,62,65,65,30,33,67,7,427,50,90,59,60,61,42,47,100,13,522,45,63,50,38,57,34,36,51,3,377,18,19,7,0,6,4,11,11,7,83,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,186,293,301,244,245,197,156,341,41,2004
UCL114005,0,0,35,13,0,63,4,60,3,178,12,13,57,20,11,20,4,60,0,197,30,53,62,28,26,21,20,65,6,311,71,57,72,53,55,29,44,97,10,488,76,70,72,47,71,44,47,132,9,568,61,60,43,40,38,38,40,95,10,425,11,16,9,10,11,4,13,12,3,89,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,4,4,261,269,350,211,212,223,172,525,45,2268
UCL114006,11,3,35,20,13,82,6,50,8,228,16,15,55,32,23,34,16,46,6,243,45,64,87,65,32,49,34,77,8,461,82,80,88,86,83,60,46,78,13,616,73,105,91,66,84,60,53,101,12,645,63,104,81,46,76,44,45,79,14,552,24,14,15,4,17,7,9,16,4,110,7,0,3,3,3,0,0,3,3,22,4,0,0,0,0,0,0,0,0,4,325,385,455,322,331,336,209,450,68,2881
UCL114007,0,3,44,25,10,87,3,29,6,207,16,11,71,22,15,34,3,21,3,196,36,80,74,60,53,38,32,41,7,421,67,106,76,83,97,32,54,64,8,587,78,112,84,76,93,55,71,72,8,649,68,75,68,55,76,39,57,55,14,507,24,14,9,6,17,18,7,10,3,108,9,4,3,0,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,298,405,429,327,365,306,227,292,49,2698
UCL114008,10,4,30,29,4,68,8,43,0,196,20,28,62,35,23,42,17,31,3,261,46,99,98,57,53,33,31,52,10,479,63,98,84,65,68,54,60,63,9,564,97,89,75,59,80,58,58,73,11,600,78,70,56,36,63,31,36,61,10,441,20,15,10,3,10,11,14,14,7,104,14,0,0,0,4,0,0,5,5,28,0,0,0,0,0,0,0,0,0,0,348,403,415,284,305,297,224,342,55,2673
UCL114009,4,3,22,12,6,33,0,48,3,131,12,18,29,27,15,21,10,30,3,165,38,58,75,42,35,29,31,48,10,366,36,49,51,48,48,41,25,52,9,359,51,50,69,57,54,37,39,60,9,426,40,71,38,44,39,31,30,48,7,348,13,6,9,11,8,10,7,11,0,75,4,4,0,3,3,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,198,259,293,244,208,202,142,297,44,1887
UCL114010,5,4,44,25,12,84,14,60,5,253,21,33,75,36,34,46,47,52,3,347,48,111,122,53,74,51,109,64,13,645,63,91,71,63,75,70,95,72,15,615,96,98,82,80,85,51,95,120,10,717,82,78,65,54,62,35,63,69,8,516,19,11,11,7,11,13,10,12,0,94,4,0,6,0,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,338,426,476,318,353,353,433,453,54,3204
