region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL112013,66,148,205,181,161,131,28,8,0,928,38,64,91,87,61,49,23,0,8,421,1657,2746,4885,4683,4672,3159,578,66,18,22464
UCL113001,30,44,56,48,57,39,8,6,0,288,23,9,16,27,23,24,5,3,0,130,658,1093,1492,1485,1832,1244,223,33,4,8064
UCL113002,13,14,48,59,62,46,10,0,0,252,8,8,16,21,22,16,9,7,3,110,395,526,931,1211,1476,1200,218,28,10,5995
UCL113003,10,14,36,34,47,29,10,0,0,180,9,6,12,17,7,9,10,6,0,76,268,262,585,736,890,720,153,12,3,3629
UCL113004,12,31,38,66,66,38,9,4,0,264,16,13,27,33,41,31,20,0,5,186,506,569,954,1677,2110,1663,549,70,10,8108
UCL113005,15,40,49,47,66,41,6,0,0,264,13,16,29,39,39,45,7,3,0,191,484,622,1212,1439,1865,1135,186,21,0,6964
UCL113006,6,13,12,7,8,13,4,0,0,63,3,0,6,8,6,10,3,3,0,39,111,144,325,393,376,309,80,16,0,1754
UCL113007,15,21,44,58,48,42,14,0,0,242,6,11,20,21,29,28,10,10,0,135,407,393,784,1138,1535,1137,233,25,4,5656
UCL113008,12,32,54,46,43,36,10,3,0,236,14,10,23,25,19,14,12,7,0,124,471,569,1051,1215,1476,976,163,23,0,5944
UCL113009,30,45,65,44,70,45,11,0,0,310,18,38,45,28,42,31,15,5,3,225,602,769,1716,1653,1674,1075,237,39,8,7773
UCL113010,6,20,20,26,30,17,7,0,0,126,7,0,9,16,10,7,0,4,0,53,206,234,507,597,695,512,106,8,0,2865
UCL113011,18,33,27,46,37,31,9,3,0,204,9,8,11,20,30,18,6,0,7,109,395,508,843,1236,1628,1057,173,30,7,5877
UCL113012,16,47,75,51,56,29,6,0,0,280,11,19,29,42,18,14,7,4,0,144,342,597,1051,1171,1119,692,84,7,0,5063
UCL113013,15,20,26,35,29,19,6,3,0,153,10,6,13,23,21,21,0,0,0,94,280,437,748,899,1023,689,112,10,0,4198
UCL113014,34,38,49,67,60,51,8,3,0,310,7,24,34,28,41,23,9,0,0,166,426,642,1099,1415,1644,1116,204,15,6,6567
UCL113015,22,47,66,49,40,19,6,0,0,249,17,10,33,24,15,14,7,3,0,123,399,570,1171,1100,1113,664,106,12,0,5135
UCL113016,12,8,30,47,42,25,8,0,0,172,5,0,6,25,23,12,10,5,0,86,333,362,698,1024,1100,794,171,12,0,4494
UCL113017,21,29,30,43,34,27,13,0,0,197,11,15,13,20,8,13,6,3,0,89,336,386,836,894,932,562,138,19,0,4103
UCL113018,19,33,54,40,56,37,5,0,0,244,11,15,21,27,17,12,3,0,0,106,426,603,1109,1072,1224,742,81,4,4,5265
UCL113019,40,84,96,84,56,22,12,0,0,394,15,25,37,42,25,17,6,0,0,167,518,787,1579,1585,1463,737,107,18,0,6794
UCL113020,12,22,48,68,56,40,10,0,0,256,9,4,19,19,14,20,10,3,0,98,475,490,989,1248,1441,1014,185,27,0,5869
UCL113021,10,12,26,41,46,21,9,0,0,165,8,12,8,20,25,17,7,0,5,102,345,291,541,928,1190,766,147,12,5,4225
UCL114001,3,9,16,17,17,15,5,0,0,82,3,0,6,6,6,8,3,3,0,35,112,109,231,377,570,380,66,12,0,1857
UCL114002,6,22,23,30,21,12,3,0,0,117,9,5,16,12,12,11,6,3,0,74,230,326,599,643,743,520,95,18,4,3178
UCL114003,6,11,18,19,35,19,0,3,0,111,5,4,14,11,6,10,7,0,0,57,186,215,448,576,693,463,119,24,0,2724
UCL114004,7,10,10,25,10,22,0,0,0,84,3,4,3,6,8,6,3,0,0,33,121,141,327,426,522,376,84,6,0,2003
UCL114005,8,14,7,26,13,5,6,0,0,79,3,6,5,5,14,11,8,0,0,52,181,197,311,486,566,428,87,10,0,2266
UCL114006,11,12,23,27,18,20,7,0,0,118,10,3,14,10,16,17,7,6,0,83,228,243,461,616,646,552,110,20,4,2880
UCL114007,6,18,12,19,21,27,3,0,0,106,6,6,10,13,14,13,7,0,0,69,207,198,422,587,648,508,108,18,0,2696
UCL114008,8,15,22,15,17,19,5,0,0,101,6,4,11,11,13,13,6,3,0,67,197,261,479,564,600,442,104,26,0,2673
UCL114009,9,16,36,13,29,16,7,3,0,129,0,7,11,8,7,5,0,3,0,41,131,163,367,360,426,347,75,18,0,1887
UCL114010,17,18,34,33,23,25,7,3,0,160,16,14,9,21,10,12,5,0,0,87,252,348,645,614,717,516,95,16,0,3203
UCL114011,12,17,31,28,23,12,6,0,0,129,6,14,12,11,6,8,3,0,0,60,207,263,580,785,761,341,46,6,0,2989
UCL114012,11,16,30,29,21,25,14,0,0,146,6,6,11,16,13,9,7,6,0,74,243,318,747,759,741,465,139,18,0,3430
UCL114013,9,15,22,18,22,16,8,3,0,113,7,0,7,10,8,10,3,7,0,52,222,257,484,596,671,416,84,18,5,2753
UCL114014,8,6,16,16,21,11,0,0,0,78,5,5,0,14,3,8,0,6,0,41,191,152,440,725,814,450,56,18,0,2846
UCL114015,15,31,33,47,50,18,7,0,0,201,4,8,12,18,17,8,0,5,0,72,274,347,863,1088,925,464,63,8,0,4032
UCL114016,6,20,12,12,14,12,5,0,0,81,3,4,8,15,13,10,3,0,0,56,183,183,317,540,709,564,149,6,0,2651
UCL114017,11,28,39,48,38,20,6,3,0,193,5,9,12,11,16,11,13,3,0,80,156,338,657,692,652,444,149,27,0,3115
UCL114018,11,25,29,26,34,14,10,0,0,149,4,4,8,16,11,7,6,3,0,59,207,296,546,679,806,541,160,15,0,3250
UCL114019,15,27,56,39,47,29,3,0,0,216,7,13,12,6,19,15,4,4,0,80,326,420,871,992,954,543,147,22,0,4275
UCL114020,6,13,21,29,28,18,0,0,0,115,5,8,15,13,19,10,8,0,0,78,181,232,516,718,837,457,96,5,0,3042
UCL114021,4,3,15,16,12,14,0,0,0,64,6,3,6,6,10,8,0,3,0,42,100,90,247,304,453,362,66,20,0,1642
UCL114022,8,15,31,23,19,19,8,3,0,126,9,8,9,21,11,7,6,0,0,71,179,245,550,525,578,390,96,13,0,2576
UCL114023,3,5,15,16,18,7,0,0,0,64,6,3,6,3,9,3,3,0,0,33,115,131,474,662,510,284,41,3,0,2220
UCL114024,11,6,10,12,19,16,0,0,0,74,6,3,5,9,11,10,9,0,3,56,130,110,230,405,492,329,88,8,3,1795
UCL114025,11,20,24,17,13,10,3,0,0,98,3,6,6,11,15,9,3,0,0,53,170,253,475,499,521,352,71,0,0,2341
UCL114026,5,19,26,27,24,11,0,0,0,112,0,0,9,9,6,10,0,6,6,46,160,219,455,704,713,475,60,6,6,2798
UCL114027,12,7,21,27,16,16,0,0,0,99,5,5,12,5,17,6,0,0,0,50,132,148,332,538,539,306,53,0,0,2048
UCL114028,7,6,21,14,13,13,0,0,0,74,6,7,8,21,7,15,3,0,0,67,216,214,497,578,623,390,64,12,0,2594
UCL114029,14,10,24,31,27,9,9,0,0,124,8,4,4,7,4,8,0,4,0,39,153,189,441,548,499,345,65,13,0,2253
UCL114030,4,6,15,33,12,16,0,0,0,86,6,3,3,6,6,7,0,0,0,31,123,134,301,421,461,379,60,0,0,1879
UCL114031,0,4,3,0,0,7,0,0,0,14,0,4,0,6,0,3,4,0,0,17,43,40,120,164,199,166,51,9,0,792
UCL114032,5,13,15,19,18,17,0,0,0,87,9,8,11,7,11,4,6,0,0,56,190,244,483,643,563,381,79,5,0,2588
UCL114033,11,15,24,29,16,11,6,0,0,112,4,7,7,8,11,7,4,6,4,58,182,271,531,579,527,377,94,25,4,2590
UCL115001,0,6,17,6,4,6,0,0,0,39,8,0,7,12,8,4,0,0,0,39,53,91,181,193,188,137,24,6,0,873
UCL115002,6,8,14,20,11,4,0,3,0,66,0,0,8,3,9,3,3,3,4,33,107,110,315,440,501,346,71,9,4,1903
UCL115003,4,9,8,17,13,5,0,0,0,56,0,0,6,6,9,6,0,0,0,27,111,119,186,346,349,159,26,3,0,1299
UCL115004,0,0,7,6,8,3,0,0,0,24,0,0,3,5,5,4,0,0,0,17,49,70,160,180,188,92,12,0,0,751
UCL115005,0,5,0,7,6,0,0,0,0,18,0,0,4,3,6,3,0,0,0,16,26,33,65,97,174,114,15,0,0,524
UCL115006,0,3,5,0,0,4,6,0,0,18,6,0,3,3,3,3,0,0,0,18,26,34,63,114,143,84,25,3,0,492
UCL115007,0,0,6,16,14,3,0,0,0,39,0,3,3,0,4,0,0,0,0,10,35,25,91,224,175,116,18,0,0,684
UCL115008,3,7,12,16,14,6,0,0,0,58,3,6,3,6,4,6,3,3,0,34,110,139,280,355,316,197,33,3,0,1433
UCL115009,0,3,0,4,3,4,4,0,0,18,0,0,0,0,6,0,0,0,0,6,25,22,56,94,96,107,15,8,0,423
UCL115010,8,0,0,8,0,3,0,0,0,19,0,0,0,0,5,5,3,0,0,13,56,49,114,147,136,146,27,0,0,675
UCL115011,0,0,0,0,6,3,0,3,0,12,0,0,5,3,8,5,0,0,3,24,17,23,46,56,89,67,19,6,3,326
UCL115012,0,3,3,4,5,0,0,0,0,15,0,0,4,3,3,0,0,0,0,10,29,38,85,103,130,86,24,0,0,495
UCL115013,0,0,0,0,3,6,0,0,0,9,0,0,0,5,0,6,0,0,0,11,13,31,58,86,107,78,15,0,0,388
UCL115014,6,8,15,8,11,8,0,0,0,56,0,0,3,7,12,3,3,0,0,28,122,138,277,317,422,272,66,8,0,1622
UCL115015,0,3,4,7,13,3,6,0,0,36,3,0,6,7,13,3,0,0,0,32,73,49,141,294,348,218,25,0,0,1148
UCL115016,6,0,4,0,5,0,0,0,0,15,3,0,3,0,0,6,0,3,0,15,21,32,60,96,116,116,25,6,0,472
UCL115017,0,3,11,4,3,5,0,0,0,26,0,0,0,3,0,0,0,3,0,6,49,43,97,148,198,148,42,6,0,731
UCL115018,3,3,6,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,22,25,46,56,66,69,17,3,0,304
UCL115019,6,3,12,6,12,12,3,0,0,54,3,0,3,3,11,9,0,0,0,29,80,78,204,352,480,381,87,9,0,1671
UCL115020,12,7,9,15,13,6,0,0,0,62,0,6,4,3,9,3,0,0,0,25,73,122,225,242,282,159,33,3,0,1139
UCL115021,0,3,0,4,8,6,0,0,0,21,5,0,0,0,4,4,0,0,0,13,44,35,57,136,157,85,9,0,0,523
UCL115022,3,0,0,7,3,0,0,0,0,13,0,3,3,0,0,0,0,0,0,6,32,39,96,109,130,110,20,3,0,539
UCL115023,4,0,0,17,8,7,0,0,0,36,0,0,0,3,7,4,0,0,0,14,76,52,126,285,324,161,29,3,0,1056
UCL115024,0,0,0,3,3,6,0,0,0,12,0,3,0,6,3,0,0,0,3,15,31,37,58,105,124,82,18,3,3,461
UCL115025,3,0,6,11,6,3,0,0,0,29,0,0,7,6,7,11,0,0,0,31,29,69,183,188,183,124,30,3,0,809
UCL115026,0,3,4,7,0,9,0,0,0,23,0,0,0,7,0,4,0,0,0,11,40,54,122,197,179,107,14,0,0,713
UCL115027,0,0,3,3,0,0,4,0,0,10,0,3,0,3,0,0,0,0,0,6,13,18,28,67,65,64,9,0,0,264
UCL115028,0,3,7,3,3,6,0,3,0,25,3,3,0,0,0,3,0,0,0,9,26,22,73,116,122,95,30,3,0,487
UCL115029,7,16,24,21,9,6,0,0,0,83,3,5,4,6,9,6,0,0,0,33,84,123,331,301,244,155,21,3,0,1262
UCL115030,4,0,4,8,4,0,0,0,0,20,3,0,3,6,3,3,0,0,0,18,67,32,72,177,241,135,11,3,0,738
UCL115031,3,3,6,3,8,6,3,0,0,32,0,4,3,5,0,0,0,0,0,12,18,26,60,131,152,116,31,6,0,540
UCL115032,0,0,3,9,0,0,0,0,0,12,3,5,3,0,6,4,0,0,0,21,33,36,56,96,117,75,10,0,0,423
UCL115033,0,0,6,3,11,4,3,0,0,27,0,3,0,0,5,10,4,0,0,22,58,32,98,193,243,236,74,4,0,938
UCL115034,0,10,0,4,7,7,0,0,0,28,0,0,0,6,6,6,0,0,0,18,49,61,76,197,283,198,48,6,0,918
UCL115035,6,13,16,22,12,6,0,0,0,75,0,4,7,3,3,0,0,0,0,17,99,98,285,460,363,193,33,6,0,1537
UCL115036,4,0,10,9,7,3,0,0,0,33,3,3,0,6,0,3,0,0,0,15,53,64,189,215,173,98,6,3,0,801
UCL115037,6,8,25,16,20,10,0,0,0,85,6,7,9,15,14,8,0,0,0,59,90,222,553,470,522,382,59,0,0,2298
UCL115038,3,3,6,7,10,10,0,0,0,39,0,0,6,6,0,3,3,0,0,18,60,63,114,262,289,160,28,0,0,976
UCL115039,6,3,0,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,58,33,58,153,190,92,8,3,0,595
UCL115040,0,6,4,3,0,3,0,0,0,16,3,0,0,3,3,3,0,0,0,12,31,48,83,96,147,111,37,0,0,553
UCL115041,6,6,16,16,12,6,4,0,0,66,3,3,4,7,8,10,0,0,0,35,124,190,394,386,425,240,35,6,0,1800
UCL115042,3,0,6,15,8,0,0,0,0,32,3,6,0,0,0,0,0,0,0,9,58,73,83,177,185,92,20,0,0,688
UCL115043,5,3,6,3,11,9,3,0,0,40,0,3,3,14,4,4,3,0,0,31,57,92,226,214,236,179,58,18,0,1080
UCL115044,3,3,6,6,3,3,0,0,0,24,0,0,0,4,4,0,0,0,0,8,44,53,116,137,183,97,16,3,0,649
UCL115045,4,0,3,9,6,8,6,3,0,39,0,0,6,6,3,6,3,0,0,24,61,75,148,165,187,188,42,9,0,875
UCL115046,6,3,6,8,9,7,0,0,0,39,4,0,12,7,6,6,6,0,0,41,58,86,165,183,210,124,44,6,0,876
UCL115047,0,0,3,5,7,5,0,0,0,20,0,0,0,0,4,6,0,3,0,13,24,24,61,84,91,73,12,3,0,372
UCL115048,0,4,9,0,3,7,0,0,0,23,3,0,0,0,0,0,6,0,0,9,26,28,88,115,132,68,9,0,0,466
UCL115049,3,0,12,5,8,14,7,3,0,52,0,7,0,9,0,0,3,3,0,22,51,78,117,156,219,156,42,17,0,836
UCL115050,3,6,3,7,6,6,3,0,0,34,0,3,0,6,7,5,0,0,3,24,73,83,178,208,349,213,23,0,3,1130
UCL115051,0,6,0,3,4,3,0,0,0,16,0,0,3,0,0,3,0,0,0,6,21,31,72,65,95,83,18,0,0,385
UCL115052,0,3,3,3,6,6,3,0,0,24,0,0,3,0,0,0,0,0,0,3,39,40,71,101,157,124,16,4,0,552
UCL115053,4,10,8,6,3,8,0,0,0,39,0,0,0,7,0,4,0,0,0,11,47,56,127,143,151,107,14,0,0,645
UCL115054,4,3,0,6,0,0,0,0,0,13,0,0,6,3,0,3,3,0,0,15,4,18,52,81,104,71,24,5,0,359
UCL115055,3,0,3,6,6,7,0,0,0,25,0,0,6,4,4,0,0,0,0,14,43,58,92,120,149,104,6,0,0,572
UCL115056,3,3,3,6,12,8,0,0,3,38,3,0,0,3,4,3,3,0,0,16,47,60,137,169,189,132,30,4,6,774
UCL115057,6,7,6,11,10,8,0,0,0,48,9,0,3,8,11,11,0,3,0,45,90,83,180,236,298,236,45,6,0,1174
UCL115058,4,10,14,4,14,0,0,0,0,46,0,3,3,0,0,0,0,0,0,6,118,201,203,205,206,76,17,0,0,1026
UCL115059,3,0,7,11,8,8,0,0,0,37,3,0,4,0,6,7,0,0,0,20,66,57,125,172,277,187,28,0,0,912
UCL115060,5,0,3,4,0,3,0,0,0,15,0,0,4,0,3,0,0,0,0,7,33,26,73,65,144,105,21,3,0,470
UCL115061,3,6,7,16,3,5,0,0,0,40,0,0,3,3,0,3,7,3,0,19,40,54,96,146,173,177,61,10,0,757
UCL115062,3,6,6,8,6,0,0,0,0,29,6,3,6,3,3,3,0,0,0,24,203,299,287,220,163,92,18,0,0,1282
UCL115063,0,0,5,3,0,4,0,0,0,12,0,3,3,3,3,3,0,0,0,15,29,34,62,81,89,53,3,4,0,355
UCL115064,6,3,8,10,7,5,0,0,0,39,0,0,4,0,5,0,0,0,0,9,45,67,124,154,153,78,29,0,0,650
UCL115065,0,5,5,7,9,0,3,0,0,29,3,0,5,3,3,3,3,0,0,20,44,59,93,139,156,89,12,0,0,592
UCL115066,3,3,11,13,10,10,4,0,0,54,0,3,3,6,6,3,0,0,3,24,162,166,262,393,511,273,35,0,3,1805
UCL115067,9,5,6,7,11,13,6,0,0,57,0,0,5,3,3,4,0,0,0,15,67,77,155,193,236,172,50,6,0,956
UCL115068,9,21,28,15,20,11,0,0,0,104,0,4,3,7,9,5,3,0,0,31,121,179,309,261,362,182,21,0,0,1435
UCL115069,0,3,0,13,9,0,5,0,0,30,0,0,3,3,5,0,4,0,0,15,63,59,155,167,212,162,38,0,0,856
UCL115070,0,0,0,0,3,0,0,0,0,3,0,5,6,0,4,6,0,0,0,21,19,33,64,74,117,89,7,0,0,403
UCL115071,3,3,6,3,7,6,7,0,0,35,3,3,4,6,0,3,3,0,0,22,32,34,116,140,154,121,35,6,3,641
UCL115072,5,12,19,12,11,3,0,0,0,62,4,5,13,4,3,3,0,0,0,32,72,128,258,259,206,110,33,0,0,1066
UCL115073,3,6,9,0,4,0,0,0,0,22,3,3,3,3,3,3,5,0,0,23,45,79,129,149,160,134,14,3,0,713
UCL115074,3,0,0,6,3,6,0,0,0,18,3,0,0,3,0,3,0,0,0,9,27,16,51,140,160,101,3,3,0,501
UCL115075,3,3,3,3,4,0,9,0,0,25,3,0,3,0,8,0,11,5,0,30,73,84,133,151,196,159,43,5,0,844
UCL115076,0,3,9,4,0,3,4,0,0,23,3,0,3,3,4,3,0,0,0,16,45,73,126,166,189,129,23,6,0,757
UCL115077,3,6,7,6,6,6,0,0,0,34,0,0,4,4,10,5,0,0,0,23,32,59,110,121,150,154,32,3,0,661
UCL115078,3,0,3,3,3,6,0,0,0,18,0,0,9,0,0,3,0,3,0,15,29,29,86,116,144,137,25,6,0,572
UCL115079,0,0,0,5,0,0,6,0,0,11,0,0,4,5,0,3,3,0,0,15,12,21,45,49,84,85,28,0,0,324
UCL115080,7,0,4,11,8,3,0,0,0,33,0,6,6,3,10,4,3,0,0,32,70,69,121,186,292,162,44,10,0,954
UCL115081,6,6,10,12,12,0,0,0,0,46,0,5,6,3,8,3,0,0,0,25,72,74,194,230,218,97,6,4,0,895
UCL115082,6,3,11,13,8,3,0,0,0,44,3,3,3,0,8,3,0,3,0,23,70,90,192,255,228,102,15,6,0,958
UCL115083,0,0,4,0,5,0,0,0,0,9,0,0,3,3,6,0,0,0,0,12,32,39,82,91,130,106,9,6,0,495
UCL115084,3,3,3,10,7,4,3,0,0,33,3,4,6,6,0,8,0,0,0,27,52,44,170,223,221,189,20,5,0,924
UCL115085,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,31,24,34,90,110,102,20,3,0,414
UCL115086,3,4,8,5,4,4,0,0,0,28,3,6,3,0,6,0,0,0,0,18,75,141,239,198,191,94,27,7,0,972
UCL115087,0,0,11,9,7,3,0,0,0,30,4,0,0,0,3,0,3,0,0,10,42,33,90,126,121,83,21,0,0,516
UCL115088,4,0,0,5,11,0,0,0,0,20,3,0,0,3,5,3,0,0,0,14,42,20,43,112,153,112,20,0,0,502
UCL115089,6,6,11,8,9,10,0,0,0,50,4,4,4,12,7,7,0,0,0,38,97,120,240,307,347,232,34,3,0,1380
UCL115090,0,7,0,3,7,5,0,0,0,22,0,0,0,6,0,4,0,0,0,10,5,28,46,88,102,48,13,0,0,330
UCL115091,3,0,0,7,5,0,0,0,0,15,0,0,0,0,3,3,3,0,0,9,27,19,41,70,85,62,21,0,0,325
UCL115092,0,0,5,8,6,6,3,0,0,28,0,0,3,6,3,6,3,0,0,21,36,42,127,160,145,110,21,0,0,641
UCL115093,4,0,4,0,11,0,0,0,0,19,0,0,0,0,8,0,0,0,0,8,44,57,60,99,162,117,23,0,0,562
UCL115094,0,8,9,4,10,3,0,3,0,37,0,0,0,3,3,6,6,0,0,18,64,73,173,193,226,167,33,12,0,941
UCL115095,0,0,0,3,6,3,0,0,0,12,3,3,3,6,0,3,0,0,0,18,26,52,93,79,78,71,20,5,0,424
UCL115096,3,6,6,8,13,12,0,0,0,48,4,6,3,8,3,5,0,0,0,29,68,51,146,317,290,194,37,0,0,1103
UCL115097,3,3,6,6,6,7,0,0,0,31,3,3,6,7,3,3,3,0,0,28,47,70,153,207,248,176,32,6,0,939
UCL115098,0,0,6,12,3,0,0,0,0,21,0,4,6,3,3,3,0,0,0,19,24,38,79,97,99,74,35,0,0,446
UCL115099,6,6,6,8,11,3,3,0,0,43,0,0,3,0,0,7,4,0,0,14,63,75,128,170,214,157,31,9,0,847
UCL115100,0,0,7,9,12,6,3,0,0,37,0,0,0,0,6,3,0,3,0,12,71,47,77,181,223,161,35,6,0,801
UCL115101,0,0,0,13,3,7,3,3,0,29,0,4,0,0,5,0,0,0,0,9,60,47,89,154,189,162,31,6,0,738
UCL115102,6,0,3,3,7,6,0,3,0,28,3,0,4,7,7,0,0,3,0,24,49,32,128,131,139,112,18,9,0,618
UCL115103,0,6,0,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,39,30,39,92,108,91,24,4,0,427
UCL115104,0,3,3,6,4,0,4,0,0,20,3,6,3,6,0,6,0,0,0,24,43,65,133,132,148,99,18,6,0,644
UCL115105,0,0,8,5,8,9,0,0,0,30,4,0,3,5,3,3,3,0,0,21,63,52,125,186,205,151,23,3,0,808
UCL115106,3,3,8,12,13,9,0,0,0,48,3,3,4,8,12,9,3,0,0,42,89,45,98,355,378,232,33,3,5,1238
UCL115107,8,0,3,3,8,4,0,0,0,26,0,0,0,3,3,0,0,0,0,6,46,46,135,269,218,113,12,0,0,839
UCL115108,4,3,3,13,8,7,3,0,0,41,0,3,0,6,3,3,0,0,0,15,49,46,90,154,206,218,35,15,0,813
UCL115109,6,4,11,13,9,10,5,0,0,58,3,3,9,6,9,13,4,3,0,50,100,99,263,303,350,262,52,9,3,1441
UCL115110,7,9,10,14,10,3,4,0,0,57,3,3,7,9,13,4,3,3,0,45,96,111,261,329,334,268,66,15,0,1480
UCL115111,0,0,4,0,8,5,0,0,0,17,3,4,0,6,6,6,0,0,0,25,50,74,140,206,188,130,45,12,4,849
UCL115112,6,9,3,3,8,7,0,0,0,36,0,6,3,5,6,7,0,0,0,27,72,94,198,214,220,177,44,12,0,1031
UCL115113,0,9,9,16,12,11,0,0,0,57,3,0,9,14,8,9,0,3,0,46,79,122,262,437,460,303,45,3,0,1711
UCL115114,0,3,5,15,4,0,0,0,0,27,3,4,3,0,9,4,0,0,0,23,107,103,215,312,292,221,33,3,0,1286
UCL115115,4,5,9,9,9,5,6,0,0,47,6,4,7,7,6,6,4,0,0,40,103,155,270,372,370,223,38,0,0,1531
UCL115116,3,0,10,10,0,0,0,0,0,23,0,3,3,3,5,0,6,0,0,20,28,54,125,130,155,118,30,0,0,640
UCL115117,0,4,10,13,15,0,3,0,0,45,0,4,0,8,7,3,0,3,0,25,43,76,188,202,215,185,40,11,3,963
UCL115118,5,8,27,15,7,3,3,0,0,68,3,9,7,4,13,4,0,0,0,40,117,200,406,393,354,286,57,3,0,1816
UCL115119,3,3,4,7,11,3,3,0,0,34,0,3,0,3,3,4,3,0,0,16,27,39,86,186,139,108,36,0,0,621
UCL115120,6,0,8,23,19,8,3,0,0,67,0,6,6,11,6,6,0,0,0,35,132,105,262,364,414,264,30,3,0,1574
UCL115121,3,0,0,5,4,5,0,0,0,17,0,0,3,4,0,7,0,0,0,14,34,34,75,134,116,103,26,4,0,526
