region_id,Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot
UCL101001,1051,1018,1359,1201,998,591,835,24707,3,15,15,800,1041,1119,10164,5966,1440,1193,1830,2047,1077,993,890,28593,66,125,521,1686,1578,2732,2287,1759,528,639,987,991,1143,852,556,16450,367,1616,13869,13708,3226,1033,827,568,179,185,197,277,307,180,2617,39156,3,13,124,161,490,1600,2657,1930,436,428,443,579,674,415,605,10558,0,0,7,55,2077,7312,9349,7288,2207,1993,2207,2032,1886,1209,2071,39693,52,336,1687,8213,14572,11158,7742,3910,873,744,726,571,473,293,2864,54214,25,35,257,1296,3408,7471,3596,2657,646,780,815,849,920,543,678,23976,30,1215,4102,3531,1323,568,124,53,15,24,23,13,14,7,504,11546,17,539,3168,995,575,596,596,489,137,174,180,188,247,122,263,8286,318,317,934,3926,9021,13830,18295,11284,2526,2428,2663,2471,2934,2001,4349,77297,5,7,28,567,4339,19129,16237,6961,2058,2326,2516,2153,1822,1083,1892,61123,71,1236,664,729,1055,4229,1407,759,162,167,128,175,157,69,451,11459
UCL102001,0,3,20,10,4,10,0,83,0,0,0,3,0,3,3,3,0,0,0,3,0,0,0,15,0,3,3,11,13,11,0,4,0,0,3,3,3,3,3,60,3,14,150,130,24,5,6,3,0,0,0,0,3,0,21,359,0,0,0,0,0,3,3,0,0,5,0,3,0,0,4,18,0,0,0,0,3,7,5,5,3,3,9,0,0,0,0,35,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,15,0,0,4,6,20,19,11,10,4,0,0,4,0,10,3,91,0,8,29,15,11,0,0,3,0,0,0,0,0,0,0,66,0,3,41,17,7,5,4,0,0,0,0,0,3,0,0,80,0,4,3,32,97,118,116,66,14,19,39,12,35,13,38,606,0,0,0,0,10,55,44,49,14,18,36,41,18,10,6,301,0,22,11,12,8,32,9,4,0,0,0,0,0,0,4,102
UCL102002,4,13,4,15,5,0,13,303,0,0,0,8,7,0,18,9,0,3,0,0,4,0,4,53,3,13,69,191,156,175,110,52,16,21,19,16,16,11,42,910,23,49,310,232,56,20,10,0,0,0,0,5,3,0,55,763,0,0,4,5,15,23,60,46,5,11,12,0,6,0,9,196,0,0,0,0,17,62,66,58,21,12,20,13,14,6,17,306,4,5,21,39,39,18,8,9,0,0,0,0,4,0,4,151,0,14,14,45,58,81,39,42,4,8,0,3,15,0,12,335,3,99,229,153,40,15,6,0,0,0,3,0,0,0,26,574,0,93,520,145,84,74,41,20,3,9,8,11,9,3,48,1068,42,37,90,457,1067,1271,971,472,91,81,86,74,70,56,317,5182,0,0,0,28,88,401,325,128,45,38,58,32,35,26,44,1248,3,47,24,26,19,90,19,19,7,3,0,6,0,3,15,281
UCL102003,4,5,0,5,0,0,0,42,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,3,3,13,29,23,10,13,15,3,4,3,4,10,3,13,149,6,15,52,19,3,5,3,3,4,3,0,8,0,0,9,130,0,0,4,0,0,6,24,25,8,9,10,5,0,0,4,95,0,0,0,6,0,5,8,5,0,0,0,0,0,0,0,24,0,0,3,3,3,4,4,0,0,0,0,0,0,0,0,17,0,0,4,9,12,17,4,4,4,0,7,0,0,0,5,66,0,7,39,11,6,0,0,0,0,0,0,0,0,0,0,63,0,18,130,21,7,5,8,6,0,0,0,0,6,0,10,211,9,10,27,137,287,414,392,207,45,73,52,41,49,21,110,1874,0,0,0,3,15,64,54,27,15,6,7,28,6,9,7,241,0,3,4,6,3,13,5,0,0,0,4,0,0,0,3,41
UCL102004,11,12,38,13,22,16,15,290,0,0,0,0,0,0,9,21,4,4,0,16,8,3,0,65,3,11,34,87,57,90,62,37,12,16,12,15,21,22,15,494,7,34,583,282,52,20,19,9,8,4,5,3,15,0,69,1110,0,0,9,11,9,15,30,22,5,14,0,0,9,10,8,142,0,0,0,0,14,63,72,82,19,68,33,63,60,41,42,557,0,0,0,6,13,9,3,9,0,0,3,0,5,0,0,48,0,0,19,64,127,132,42,47,22,43,50,58,81,44,23,752,0,20,54,30,7,7,0,0,0,0,0,0,0,0,8,126,3,59,395,74,35,36,27,15,0,10,0,6,3,9,29,701,28,23,62,278,627,673,498,242,50,56,72,85,89,47,177,3007,0,0,0,13,58,343,249,82,33,39,59,45,54,35,40,1050,0,175,40,57,47,110,26,6,5,0,0,8,3,0,45,522
UCL103001,11,6,28,31,58,18,27,343,0,0,0,3,0,5,19,22,5,4,18,36,9,0,0,121,0,7,42,148,103,59,50,37,0,6,3,15,17,3,27,517,23,95,1527,1099,214,61,30,16,4,5,5,7,6,0,186,3278,0,5,5,3,3,23,39,25,3,9,9,4,7,14,13,162,0,0,0,0,3,42,45,58,14,13,11,16,13,6,19,240,3,9,30,103,150,128,74,39,15,6,10,12,3,3,36,621,0,3,7,26,42,54,45,25,6,8,47,24,20,30,15,352,0,41,287,201,66,19,3,0,3,3,0,0,3,0,31,657,0,81,732,129,29,34,10,17,3,3,4,3,0,0,31,1076,19,18,52,181,445,464,472,224,56,76,91,48,66,70,138,2420,0,0,0,0,105,418,223,103,23,29,39,30,28,40,45,1083,0,106,38,44,91,156,41,15,0,3,4,0,3,0,22,523
UCL111001,0,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,7,8,5,3,4,0,3,3,3,3,3,68,0,7,39,19,3,0,3,4,0,0,0,6,0,0,8,89,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,7,5,9,5,4,37,0,3,4,4,3,4,3,5,0,0,0,0,0,0,3,29,0,0,0,3,6,4,5,0,5,3,0,0,4,0,0,30,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,12,0,17,104,33,14,7,4,0,0,0,0,0,0,0,7,186,0,0,11,34,85,90,77,33,3,11,16,5,31,18,36,450,0,0,0,4,4,57,33,35,4,6,24,31,5,11,6,220,0,17,9,3,0,14,0,0,0,0,0,0,0,0,4,47
UCL111002,0,3,3,0,0,0,4,27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,10,8,18,12,8,4,0,0,3,0,3,3,0,69,0,0,33,17,3,0,0,0,0,0,0,4,0,0,6,63,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,13,0,0,0,0,3,6,7,9,0,3,0,0,3,0,6,37,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,4,0,13,17,10,6,0,0,0,0,0,0,0,4,54,0,3,5,9,4,0,0,3,0,0,0,0,0,0,0,24,0,9,73,21,10,3,0,6,0,4,0,0,0,3,10,139,0,10,11,48,106,167,122,69,21,23,15,22,10,8,51,683,0,0,0,3,3,94,70,21,9,7,8,11,15,0,3,244,0,51,5,10,9,15,3,5,3,0,0,0,0,0,4,105
UCL112001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,9,0,0,3,4,4,4,3,4,6,0,0,6,0,3,0,37,0,3,16,9,0,0,3,0,0,0,0,0,0,0,5,36,0,0,3,3,0,0,5,3,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,3,0,3,0,5,17,0,0,0,13,0,10,0,0,0,0,0,0,0,0,8,31,0,0,0,7,5,5,6,4,5,0,0,0,0,0,3,35,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,9,0,5,46,10,6,5,3,0,0,0,0,0,0,0,9,84,0,3,3,24,56,61,59,51,9,12,13,24,19,9,37,380,0,0,0,0,4,20,24,11,0,4,4,7,4,5,3,86,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,10
UCL112002,0,0,0,5,8,0,0,40,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,3,6,21,33,10,14,4,3,3,3,5,0,0,8,113,0,0,37,21,9,0,0,0,3,0,0,0,0,0,3,73,0,0,0,4,10,13,10,5,0,5,0,0,0,3,0,50,0,0,0,0,0,9,10,4,0,3,3,8,8,0,0,45,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,12,0,0,3,7,12,11,9,0,0,0,3,0,0,0,0,45,0,0,18,6,0,0,0,0,0,0,0,0,0,0,3,27,0,7,68,18,8,12,4,4,0,0,0,3,0,0,4,128,7,10,14,63,144,113,88,32,10,5,5,9,5,3,28,536,0,0,0,4,11,37,18,14,7,0,4,3,0,0,0,98,0,12,3,9,4,30,10,3,3,0,0,0,0,0,0,74
UCL112003,0,0,3,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,6,0,0,0,0,0,4,4,0,18,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,17,0,0,0,0,3,3,0,3,0,0,0,3,3,3,3,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,20,0,0,3,3,0,0,0,0,3,0,0,0,29,0,0,0,11,34,45,23,13,3,7,0,7,6,8,26,183,0,0,0,0,0,16,13,5,3,0,5,5,0,3,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
UCL112004,6,0,0,4,3,0,5,29,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,0,3,5,10,13,9,13,9,0,7,10,7,8,3,12,109,4,15,52,17,9,4,3,3,0,5,0,0,0,0,11,123,0,0,0,0,3,3,6,6,3,0,0,3,9,0,0,33,0,0,0,0,3,3,4,6,3,0,0,0,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,7,4,0,3,4,6,5,5,0,3,63,0,3,11,5,0,0,0,0,0,0,0,0,0,0,7,26,0,16,96,22,12,6,6,9,0,0,0,0,3,0,5,175,8,3,16,60,152,128,97,62,20,18,9,11,25,12,51,672,0,0,0,3,6,40,36,18,4,9,5,8,8,3,10,150,0,6,6,6,4,9,0,0,0,0,0,0,0,0,4,35
UCL112005,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,6,3,4,0,3,3,0,0,3,0,3,0,32,0,3,21,4,3,3,0,0,0,0,0,0,0,3,3,40,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,12,0,0,5,3,3,5,0,3,0,0,0,0,0,0,0,19,0,0,0,3,3,9,0,5,0,0,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,3,0,0,3,0,3,0,0,3,0,0,3,42,3,3,5,25,46,59,28,22,0,7,11,3,5,20,24,261,0,0,0,0,8,13,15,11,9,3,14,4,16,0,0,93,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,12
UCL112006,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,3,5,7,3,0,0,0,0,3,0,0,0,0,0,21,0,7,14,7,3,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,3,0,0,0,0,0,3,5,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,19,0,4,0,0,4,3,4,0,0,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,29,3,0,3,3,0,0,0,0,0,0,0,0,42,0,3,6,17,34,42,20,6,3,0,5,0,8,3,39,186,0,0,0,0,8,21,11,5,0,3,0,3,7,4,0,62,0,4,3,0,0,7,0,0,0,5,0,0,0,0,0,19
UCL112007,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,4,0,3,0,0,0,0,0,22,19,17,60,14,4,4,4,0,0,0,0,0,0,0,22,144,0,0,0,0,3,3,6,3,0,0,4,0,4,0,5,28,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,3,0,3,0,3,0,3,0,19,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,29,6,3,3,0,3,3,0,0,0,0,3,3,56,3,3,3,25,75,75,49,13,5,0,3,6,10,0,13,283,0,0,0,0,6,24,24,11,3,9,5,5,0,0,3,90,0,3,3,3,0,3,0,0,0,0,0,0,0,0,3,15
UCL112008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,3,3,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL112009,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,11,8,0,0,3,0,0,3,3,0,0,37,0,0,19,19,3,0,3,0,0,0,0,0,0,0,8,52,0,0,0,0,0,3,3,3,0,0,4,3,0,0,0,16,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,9,3,0,3,0,0,0,0,18,0,4,14,7,5,0,0,0,0,0,0,0,0,0,0,30,0,11,78,8,16,4,3,0,0,0,0,3,0,0,3,126,3,0,8,36,72,63,51,28,4,5,0,4,15,8,20,317,0,0,0,0,10,42,30,9,0,5,10,6,0,0,3,115,0,3,0,8,3,3,0,0,0,0,0,0,0,3,0,20
UCL112010,3,4,0,4,3,0,0,28,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,14,0,0,7,9,4,5,0,0,4,0,3,0,3,0,5,40,0,8,24,46,4,3,0,4,0,0,0,0,0,0,7,96,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,8,5,3,0,0,3,3,28,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,8,14,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,46,13,3,3,3,0,0,0,0,0,0,0,3,86,3,0,5,26,54,69,55,37,6,22,13,11,21,17,23,362,0,0,0,3,5,26,19,24,7,11,15,12,3,6,3,134,0,29,0,6,0,0,6,0,0,0,0,0,0,0,4,45
