region_id,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
UCL112003,554,27,0,0,0,0,0,83,664,439,112,61,16,0,0,0,27,655,263,158,123,49,19,3,0,27,642,116,108,163,98,38,10,9,29,571,68,74,230,131,56,23,17,33,632,59,67,223,146,48,14,6,34,597,61,65,204,151,62,22,21,30,616,59,73,237,161,59,33,11,39,672,53,54,235,144,60,22,11,42,621,48,38,207,145,58,14,14,34,558,34,38,138,135,61,20,11,33,470,36,28,103,109,57,14,17,24,388,22,27,101,76,52,28,21,39,366,26,38,79,66,39,8,23,45,324,34,43,83,56,44,9,19,57,345,1872,950,2187,1483,653,220,180,576,8121
UCL112004,1353,43,3,3,0,0,0,120,1522,966,191,88,11,0,0,0,78,1334,569,263,224,81,32,0,0,50,1219,305,247,346,179,42,22,5,54,1200,194,192,501,270,124,33,16,56,1386,209,215,568,314,114,33,36,65,1554,206,193,589,396,138,34,29,55,1640,212,176,595,429,153,47,41,55,1708,168,154,586,382,152,34,30,65,1571,157,142,570,416,132,45,25,82,1569,111,94,428,343,142,50,26,72,1266,92,93,312,275,163,49,36,76,1096,67,62,231,213,132,58,67,72,902,61,58,146,148,111,58,44,113,739,57,73,198,165,96,48,31,221,889,4727,2196,5385,3625,1531,511,386,1234,19595
UCL112005,1002,38,9,0,3,0,4,109,1165,765,195,87,32,7,0,0,57,1143,540,230,204,88,37,14,6,36,1155,271,183,297,178,56,19,16,37,1057,137,150,306,239,104,37,18,40,1031,163,112,363,248,118,35,32,44,1115,127,101,381,260,107,32,26,49,1083,130,97,378,322,138,37,20,45,1167,93,84,272,264,115,30,23,40,921,83,61,262,214,112,28,21,25,806,45,51,180,187,114,48,24,47,696,47,37,137,157,114,48,44,36,620,35,26,93,121,88,48,58,37,506,28,24,110,92,69,30,41,23,417,34,38,105,93,61,28,48,47,454,3500,1427,3184,2495,1243,434,381,672,13336
UCL112006,594,20,6,0,0,0,0,49,669,435,107,40,13,0,0,0,33,628,275,136,131,51,11,3,4,16,627,130,116,188,92,37,13,6,18,600,120,114,244,135,57,22,5,19,716,91,70,266,146,61,20,14,33,701,90,86,237,173,82,21,12,16,717,79,90,261,153,65,22,13,23,706,79,64,236,170,80,18,12,16,675,71,48,191,171,65,27,6,26,605,49,34,183,143,83,32,12,42,578,45,23,107,100,61,40,24,43,443,41,23,67,100,62,33,41,30,397,30,30,63,75,49,27,38,56,368,39,28,85,73,52,16,20,59,372,2168,989,2305,1595,765,294,207,479,8802
UCL112007,888,26,3,0,0,0,0,80,997,827,112,49,7,0,3,0,56,1054,379,189,145,58,21,8,5,38,843,244,158,233,115,45,19,5,34,853,163,121,282,131,74,22,16,33,842,142,118,321,183,77,27,14,28,910,146,137,320,194,78,28,18,34,955,140,102,342,256,101,31,19,30,1021,112,96,300,244,86,27,13,27,905,93,72,285,189,91,22,13,24,789,61,45,184,153,83,27,20,26,599,58,34,137,121,103,42,39,25,559,45,29,95,96,79,43,45,23,455,52,28,101,112,83,33,38,20,467,41,37,139,96,76,44,43,28,504,3391,1304,2936,1955,997,376,288,506,11753
UCL112008,58,4,0,0,0,0,0,4,66,37,6,0,3,0,0,0,5,51,34,20,11,3,0,4,0,5,77,21,9,25,8,4,0,0,3,70,6,12,33,19,9,0,0,0,79,9,3,28,16,12,6,0,0,74,7,5,25,10,6,3,3,4,63,5,7,21,32,4,3,3,0,75,0,3,34,13,9,0,0,0,59,4,4,17,14,11,0,3,4,57,0,5,13,6,8,0,0,7,39,0,0,8,8,7,0,0,5,28,0,0,5,3,13,3,0,4,28,0,0,0,3,3,4,0,0,10,0,3,0,3,3,3,3,0,15,181,81,220,141,89,26,12,41,791
UCL112009,810,33,6,3,0,0,3,96,951,576,130,68,28,0,3,4,58,867,375,173,165,73,26,6,3,61,882,154,136,252,138,52,16,11,39,798,114,98,299,174,72,18,17,38,830,96,98,342,180,99,24,20,59,918,77,89,262,226,113,34,21,43,865,102,100,312,220,103,31,26,61,955,75,74,319,219,105,26,14,44,876,102,80,298,232,109,27,22,39,909,78,49,243,194,109,24,17,35,749,47,46,152,139,98,43,33,37,595,38,41,141,137,75,44,37,42,555,35,45,100,94,79,32,23,44,452,42,44,107,83,50,26,28,90,470,2721,1236,3066,2140,1090,354,279,786,11672
UCL112010,1120,40,11,0,0,0,0,109,1280,825,147,82,34,0,3,0,70,1161,599,261,176,107,28,8,6,72,1257,275,239,321,150,68,19,19,54,1145,178,145,374,252,76,30,28,75,1158,146,120,401,273,98,40,31,64,1173,130,122,414,256,92,30,30,45,1119,118,120,389,258,120,35,16,46,1102,107,93,314,254,108,32,22,39,969,78,62,352,250,102,38,22,39,943,74,54,229,187,97,30,20,42,733,51,29,161,167,96,41,34,32,611,37,39,125,138,101,47,53,34,574,36,33,99,92,83,44,34,38,459,52,61,107,121,71,31,40,38,521,3826,1565,3555,2539,1140,428,355,797,14205
UCL112011,1108,29,4,0,0,0,0,78,1219,653,128,47,10,0,0,0,41,879,432,206,167,43,18,4,0,33,903,285,208,279,137,43,3,4,28,987,152,189,454,248,78,23,20,33,1197,191,177,525,272,107,25,13,40,1350,206,168,549,314,127,44,16,49,1473,203,169,586,349,138,32,20,46,1543,161,149,518,336,126,20,9,48,1367,180,158,594,368,119,43,9,56,1527,180,138,547,402,125,33,15,68,1508,132,81,386,324,188,60,33,55,1259,122,84,306,265,165,59,47,75,1123,100,76,221,210,145,67,46,119,984,144,103,241,180,102,36,32,182,1020,4249,2063,5424,3458,1481,449,264,951,18339
UCL112012,1061,36,8,0,5,0,0,137,1247,766,208,119,30,8,0,0,70,1201,505,232,205,123,28,16,4,56,1169,299,203,305,152,61,20,14,60,1114,160,147,381,234,86,23,20,55,1106,159,134,398,262,99,27,25,69,1173,121,129,429,285,94,45,29,54,1186,140,105,435,332,145,31,14,64,1266,82,118,356,295,117,28,13,45,1054,92,78,357,267,113,38,32,46,1023,66,55,270,219,111,41,32,60,854,57,50,193,207,127,53,61,52,800,62,34,142,152,99,66,53,57,665,46,35,116,120,77,44,62,57,557,40,50,127,109,78,48,45,107,604,3656,1614,3841,2787,1248,480,404,989,15019
UCL112013,1475,49,3,3,0,0,0,133,1663,1574,218,67,20,9,4,0,96,1988,933,336,290,102,43,8,3,61,1776,412,281,445,206,84,26,20,45,1519,203,210,527,362,122,47,25,45,1541,192,183,503,367,153,47,36,49,1530,165,154,505,372,154,61,27,51,1489,174,131,496,411,178,56,31,52,1529,122,109,485,390,167,55,23,36,1387,108,81,400,349,162,43,30,38,1211,84,61,266,246,157,55,37,46,952,60,41,206,204,147,63,63,36,820,53,37,138,157,148,67,72,46,718,50,33,121,118,108,60,66,42,598,63,57,149,125,101,46,80,63,684,5668,1981,4601,3432,1733,638,513,839,19405
UCL113001,942,23,3,0,0,0,0,84,1052,1006,86,44,11,3,0,5,93,1248,351,105,85,27,13,3,4,40,628,150,98,150,81,25,7,6,35,552,118,57,168,96,50,12,14,44,559,83,76,190,114,51,16,20,47,597,71,65,217,145,63,14,8,28,611,89,59,231,155,57,23,10,27,651,69,62,178,131,57,15,5,25,542,54,48,169,127,53,13,9,30,503,50,38,138,102,43,16,17,22,426,28,24,73,110,60,23,32,27,377,25,22,40,73,51,32,37,35,315,20,27,56,65,41,24,24,26,283,19,16,65,59,41,17,35,37,289,3075,806,1807,1296,608,215,226,600,8633
UCL113002,354,11,0,0,0,0,0,45,410,290,34,19,3,4,0,0,21,371,181,64,52,19,3,0,3,19,341,97,78,87,32,13,3,3,19,332,90,82,154,81,25,3,8,16,459,70,55,187,97,35,13,14,22,493,71,73,164,120,40,10,4,22,504,76,57,216,143,46,16,3,21,578,83,66,213,177,65,12,3,27,646,62,53,220,159,62,14,5,31,606,57,39,186,127,63,20,17,30,539,40,33,149,142,70,25,14,29,502,37,37,111,114,68,29,42,39,477,48,42,106,119,67,36,34,51,503,50,49,110,106,65,27,29,117,553,1606,773,1974,1439,626,208,179,509,7314
UCL113003,257,11,0,0,0,0,0,32,300,142,37,14,10,0,0,0,12,215,84,51,44,16,8,3,3,19,228,55,45,61,43,23,10,3,19,259,39,28,88,55,23,9,10,17,269,46,33,101,66,31,8,12,19,316,43,42,128,62,25,15,8,25,348,45,30,132,113,35,13,12,21,401,37,41,147,105,41,5,4,27,407,53,36,175,121,49,6,9,40,489,54,32,160,127,50,10,7,32,472,25,29,105,105,61,31,19,28,403,20,23,68,70,35,16,10,26,268,20,10,71,61,37,13,8,27,247,30,30,85,75,36,12,11,29,308,950,478,1379,1029,454,151,116,373,4930
UCL113004,626,4,4,0,0,0,0,39,673,307,41,13,0,4,0,0,22,387,168,56,48,12,3,0,0,15,302,97,62,124,50,12,3,0,16,364,68,68,187,107,42,8,6,16,502,77,85,259,153,51,18,6,21,670,86,89,255,149,77,9,4,37,706,119,89,243,167,73,14,11,27,743,133,84,234,158,68,11,8,18,714,132,95,286,189,74,18,8,31,833,124,73,261,194,59,21,10,31,773,88,41,185,177,98,30,15,27,661,54,46,124,130,86,28,20,29,517,54,28,91,90,51,21,19,42,396,52,44,110,93,48,17,12,98,474,2185,905,2424,1669,746,198,119,469,8715
UCL113005,461,23,3,3,0,0,0,62,552,331,99,36,9,3,3,0,35,516,200,109,99,50,13,4,7,35,517,91,79,117,72,42,11,0,26,438,72,68,171,110,51,8,12,32,524,77,68,193,129,47,17,6,32,569,85,71,240,139,58,13,9,33,648,70,61,304,155,73,12,8,45,728,57,68,255,147,56,17,3,34,637,43,50,250,148,64,14,13,47,629,38,37,179,129,55,24,14,33,509,26,13,114,127,64,39,22,46,451,26,22,83,96,71,37,28,55,418,20,26,73,94,67,32,23,40,375,21,36,65,58,37,18,21,82,338,1618,830,2182,1466,701,249,166,637,7849
