region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
UCL115095,180,0,0,3,0,183,95,0,0,3,0,98,25,0,3,0,0,28,16,3,3,0,0,22,24,8,0,3,0,35,16,3,0,0,0,19,17,10,3,0,0,30,6,0,0,0,0,6,104,24,9,3,0,140,3,0,0,0,0,3,25,3,3,0,0,31,407,27,12,9,0,455
UCL115096,432,17,8,0,0,457,334,7,10,0,0,351,124,26,37,3,0,190,0,0,0,0,0,0,47,5,12,0,0,64,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,182,31,49,3,0,265,4,0,0,0,0,4,19,0,6,0,0,25,971,55,73,3,0,1102
UCL115097,387,18,3,6,0,414,276,8,0,0,0,284,192,58,11,3,0,264,0,0,0,0,0,0,43,3,3,3,0,52,0,0,0,0,0,0,3,0,0,3,0,6,4,0,0,0,0,4,242,61,14,9,0,326,4,0,0,0,0,4,22,4,0,0,0,26,931,91,17,15,0,1054
UCL115098,191,4,0,21,0,216,81,0,0,0,0,81,38,3,8,3,0,52,30,0,5,0,0,35,39,0,3,4,0,46,30,0,12,0,0,42,33,0,15,9,0,57,15,5,0,0,0,20,185,8,43,16,0,252,5,0,0,0,0,5,23,0,6,17,0,46,485,12,49,54,0,600
UCL115099,421,11,14,0,0,446,254,0,4,0,0,258,80,3,28,3,0,114,69,0,14,0,0,83,65,7,6,0,0,78,8,0,7,0,0,15,3,3,3,3,0,12,6,0,0,0,0,6,231,13,58,6,0,308,10,0,3,0,0,13,30,3,4,0,0,37,946,27,83,6,0,1062
UCL115100,420,20,5,3,0,448,196,6,0,0,0,202,150,6,16,3,3,178,26,8,0,0,0,34,67,5,4,0,0,76,38,3,9,0,0,50,5,0,0,7,0,12,5,0,0,0,0,5,291,22,29,10,3,355,6,0,0,0,0,6,23,3,4,0,0,30,936,51,38,13,3,1041
UCL115101,385,10,3,0,0,398,204,0,3,0,0,207,108,3,11,0,0,122,0,0,0,0,0,0,45,0,3,0,0,48,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,161,3,14,0,0,178,3,0,0,0,0,3,18,0,3,0,0,21,771,13,23,0,0,807
UCL115102,374,9,3,3,0,389,207,4,0,3,0,214,100,0,12,9,0,121,0,0,3,0,0,3,64,0,3,3,0,70,0,0,3,0,0,3,16,0,5,0,0,21,7,0,3,0,0,10,187,0,29,12,0,228,5,0,0,0,0,5,21,0,3,0,0,24,794,13,35,18,0,860
UCL115103,166,4,4,0,3,177,133,0,0,0,0,133,26,3,7,0,0,36,0,0,5,0,0,5,29,0,3,0,0,32,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,65,3,15,0,0,83,12,0,0,0,5,17,11,0,3,0,0,14,387,7,22,0,8,424
UCL115104,229,0,0,7,3,239,191,0,0,3,0,194,68,11,7,3,0,89,4,0,0,0,0,4,29,0,0,0,0,29,4,5,7,0,0,16,4,0,0,3,0,7,6,0,0,0,0,6,115,16,14,6,0,151,0,0,4,0,0,4,13,4,3,0,0,20,548,20,21,16,3,608
UCL115105,385,14,3,9,0,411,225,6,3,3,0,237,68,10,21,6,0,105,64,47,9,0,0,120,65,9,6,3,0,83,12,3,0,0,0,15,9,3,0,0,0,12,3,3,3,0,0,9,221,75,39,9,0,344,7,8,0,0,0,15,27,9,0,0,0,36,865,112,45,21,0,1043
UCL115106,445,5,3,7,0,460,342,7,8,0,0,357,121,17,7,0,0,145,19,0,6,0,0,25,122,11,24,0,0,157,7,3,3,0,0,13,6,0,0,0,0,6,7,0,5,0,0,12,282,31,45,0,0,358,11,0,0,0,0,11,36,3,3,0,0,42,1116,46,59,7,0,1228
UCL115107,107,0,0,0,0,107,334,0,0,3,0,337,10,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,470,0,0,3,0,473
UCL115108,383,71,35,34,0,523,177,10,17,4,0,208,79,21,52,5,0,157,33,3,17,3,0,56,57,6,14,0,0,77,4,0,0,0,0,4,9,0,4,4,0,17,4,0,3,0,0,7,186,30,90,12,0,318,3,0,3,0,0,6,19,10,10,9,0,48,768,121,155,59,0,1103
UCL115109,536,6,8,0,0,550,436,3,3,0,4,446,111,8,29,0,0,148,46,3,3,0,0,52,145,6,16,0,0,167,8,0,5,0,0,13,18,0,11,0,0,29,10,3,3,0,0,16,338,20,67,0,0,425,13,0,0,0,0,13,54,3,3,3,0,63,1377,32,81,3,4,1497
UCL115110,485,6,0,6,0,497,410,0,0,3,0,413,153,18,28,0,0,199,84,4,4,0,0,92,84,4,6,3,0,97,17,3,0,0,0,20,13,3,4,3,0,23,8,0,4,0,0,12,359,32,46,6,0,443,8,0,0,0,0,8,44,0,6,0,0,50,1306,38,52,15,0,1411
UCL115111,299,0,0,0,0,299,163,0,0,4,0,167,50,4,0,4,0,58,47,3,6,0,0,56,56,5,7,5,0,73,11,0,3,0,0,14,44,10,11,3,0,68,6,0,0,0,0,6,214,22,27,12,0,275,3,0,0,0,0,3,35,3,3,3,0,44,714,25,30,19,0,788
UCL115112,320,0,0,3,0,323,294,5,0,0,0,299,141,21,21,0,0,183,22,0,10,0,0,32,42,0,3,0,0,45,3,3,3,0,0,9,10,0,3,9,0,22,4,3,0,0,0,7,222,27,40,9,0,298,0,0,0,0,0,0,26,3,0,0,0,29,862,35,40,12,0,949
UCL115113,517,26,27,0,0,570,511,22,23,0,0,556,185,39,38,0,0,262,5,0,0,0,0,5,147,9,23,13,0,192,0,0,0,0,0,0,5,0,6,0,0,11,16,0,0,0,0,16,358,48,67,13,0,486,6,3,0,0,0,9,25,0,3,0,0,28,1417,99,120,13,0,1649
UCL115114,484,101,11,3,0,599,326,23,5,0,0,354,215,114,47,6,0,382,0,0,0,0,0,0,41,23,5,0,0,69,3,3,5,0,0,11,3,3,0,3,0,9,3,0,0,0,0,3,265,143,57,9,0,474,3,20,0,0,0,23,20,11,6,0,0,37,1098,298,79,12,0,1487
UCL115115,295,22,14,0,0,331,462,12,5,0,0,479,105,20,31,8,0,164,20,6,13,0,0,39,35,11,0,3,0,49,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,178,37,44,11,0,270,3,0,0,0,0,3,22,3,3,0,0,28,960,74,66,11,0,1111
UCL115116,326,0,0,0,0,326,240,0,0,0,0,240,55,0,5,0,0,60,12,0,0,0,0,12,33,3,0,3,0,39,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,112,3,5,3,0,123,4,0,0,0,0,4,27,0,0,0,0,27,709,3,5,3,0,720
UCL115117,393,0,10,0,0,403,244,0,0,0,4,248,133,17,18,3,0,171,27,3,4,0,0,34,90,4,3,3,0,100,3,0,4,0,0,7,15,0,6,0,0,21,7,0,0,0,0,7,275,24,35,6,0,340,5,0,0,0,0,5,29,0,0,3,0,32,946,24,45,9,4,1028
UCL115118,315,58,13,3,0,389,361,70,20,0,0,451,130,112,54,7,0,303,64,9,3,0,0,76,32,22,8,0,0,62,0,0,0,0,0,0,31,27,6,0,0,64,5,4,0,0,0,9,262,174,71,7,0,514,9,0,0,0,0,9,14,0,3,0,0,17,961,302,107,10,0,1380
UCL115119,170,0,0,3,0,173,220,0,0,3,0,223,32,0,0,3,0,35,3,0,0,0,0,3,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,60,0,0,3,0,63,3,0,0,0,0,3,4,0,0,0,0,4,457,0,0,9,0,466
UCL115120,391,13,0,10,0,414,481,11,0,3,0,495,203,23,0,0,0,226,3,0,0,0,0,3,68,9,8,0,0,85,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,283,32,8,0,0,323,8,0,0,0,0,8,32,0,0,0,0,32,1195,56,8,13,0,1272
UCL115121,213,19,22,0,0,254,93,10,14,0,0,117,72,49,39,0,0,160,7,0,0,0,0,7,25,13,14,0,0,52,35,0,0,0,0,35,13,0,6,0,0,19,0,0,0,0,0,0,152,62,59,0,0,273,57,0,0,0,0,57,28,0,3,0,0,31,543,91,98,0,0,732
UCL115122,583,46,46,81,3,759,260,10,6,0,0,276,109,33,23,0,0,165,3,14,0,0,0,17,54,9,8,0,0,71,0,0,0,0,0,0,12,0,4,14,0,30,3,0,0,0,0,3,181,56,35,14,0,286,6,0,0,0,0,6,24,6,8,0,0,38,1054,118,95,95,3,1365
UCL115123,394,3,0,3,0,400,797,0,0,0,0,797,93,7,3,0,0,103,0,0,0,0,0,0,33,0,3,0,0,36,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,134,7,6,0,0,147,3,0,0,0,0,3,29,0,3,0,0,32,1357,10,9,3,0,1379
UCL115124,93,7,0,96,0,196,105,21,0,6,0,132,32,17,0,0,0,49,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,3,0,0,8,0,11,3,3,0,0,0,6,46,23,0,8,0,77,0,0,0,0,0,0,0,0,0,5,0,5,244,51,0,115,0,410
UCL115125,148,0,0,0,0,148,162,0,0,0,0,162,52,0,0,0,0,52,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,3,85,0,3,0,0,88,3,0,0,0,0,3,12,0,0,0,0,12,410,0,3,0,0,413
UCL115126,189,0,9,0,0,198,252,6,3,0,0,261,104,17,20,0,0,141,3,0,0,0,0,3,79,3,10,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,190,20,30,0,0,240,5,0,0,0,0,5,14,0,0,0,0,14,650,26,42,0,0,718
UCL115127,927,33,40,11,0,1011,371,6,15,0,3,395,300,48,72,0,3,423,15,3,3,0,0,21,62,6,16,0,0,84,8,0,0,0,0,8,7,3,4,0,0,14,12,3,0,0,0,15,404,63,95,0,3,565,5,0,0,0,0,5,49,6,4,0,0,59,1756,108,154,11,6,2035
UCL115128,138,3,0,0,0,141,182,0,0,0,0,182,49,3,18,0,0,70,0,0,0,0,0,0,18,0,8,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,76,3,26,0,0,105,7,0,0,0,0,7,8,0,0,0,0,8,411,6,26,0,0,443
UCL115129,288,30,10,24,0,352,317,79,9,0,0,405,136,82,22,0,0,240,10,3,0,0,0,13,98,34,7,3,0,142,5,0,0,0,0,5,3,0,0,34,0,37,9,0,0,0,0,9,261,119,29,37,0,446,4,0,0,5,0,9,18,8,3,6,0,35,888,236,51,72,0,1247
UCL115130,712,26,36,39,0,813,228,4,5,0,0,237,134,11,27,0,0,172,0,11,0,0,0,11,66,8,7,5,0,86,0,5,5,0,0,10,17,0,3,16,0,36,3,0,3,3,0,9,220,35,45,24,0,324,9,0,11,0,0,20,55,6,17,0,0,78,1224,71,114,63,0,1472
UCL115131,399,37,9,0,0,445,553,13,0,0,0,566,249,18,0,0,0,267,51,8,4,0,0,63,59,4,0,0,0,63,24,3,0,0,0,27,3,0,0,0,0,3,5,0,0,0,0,5,391,33,4,0,0,428,7,0,0,0,0,7,38,6,0,0,0,44,1388,89,13,0,0,1490
UCL115132,569,18,0,0,0,587,429,5,6,4,0,444,258,32,12,0,0,302,5,0,0,0,0,5,65,3,4,0,0,72,5,12,0,0,0,17,0,0,0,0,0,0,6,3,0,0,0,9,339,50,16,0,0,405,7,3,0,0,0,10,31,3,0,0,0,34,1375,79,22,4,0,1480
UCL115133,231,0,25,5,0,261,123,4,12,0,0,139,52,3,60,0,3,118,0,0,0,0,0,0,43,4,15,0,0,62,0,0,17,0,0,17,7,0,0,0,0,7,4,0,4,0,0,8,106,7,96,0,3,212,5,0,0,0,0,5,12,0,0,0,0,12,477,11,133,5,3,629
UCL115134,448,35,3,0,0,486,134,10,0,3,0,147,98,38,8,6,0,150,4,0,0,0,0,4,24,0,4,3,0,31,9,0,0,0,0,9,13,0,0,0,0,13,0,0,0,0,0,0,148,38,12,9,0,207,54,3,0,0,0,57,18,6,0,0,0,24,802,92,15,12,0,921
UCL115135,705,3,22,3,0,733,396,5,7,0,0,408,135,0,27,0,0,162,50,0,9,0,0,59,94,4,15,0,3,116,20,0,17,0,0,37,17,0,6,0,3,26,17,0,3,0,0,20,333,4,77,0,6,420,10,0,0,0,0,10,51,3,6,0,0,60,1495,15,112,3,6,1631
UCL115136,506,0,6,3,3,518,298,3,0,3,0,304,128,23,29,0,0,180,44,3,10,0,0,57,69,0,8,3,0,80,16,0,3,0,0,19,23,0,7,0,3,33,3,0,3,0,0,6,283,26,60,3,3,375,9,0,0,0,0,9,32,0,0,3,0,35,1128,29,66,12,6,1241
UCL115137,141,0,0,0,0,141,303,4,3,0,0,310,31,11,3,0,0,45,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,64,11,3,0,0,78,0,0,0,0,0,0,13,0,3,0,0,16,521,15,9,0,0,545
UCL115138,242,5,7,0,0,254,443,6,0,3,0,452,108,6,0,3,0,117,6,0,0,0,0,6,37,4,0,0,0,41,0,0,32,0,0,32,3,0,0,0,0,3,4,0,0,0,0,4,158,10,32,3,0,203,4,0,11,0,0,15,20,0,3,0,0,23,867,21,53,6,0,947
UCL115139,380,15,15,24,0,434,200,6,7,3,0,216,65,11,13,3,0,92,3,0,5,0,0,8,49,0,6,9,0,64,0,3,0,0,0,3,12,0,0,0,0,12,3,3,0,0,0,6,132,17,24,12,0,185,3,3,0,3,0,9,29,0,4,3,0,36,744,41,50,45,0,880
UCL115140,210,0,0,3,0,213,146,0,0,3,0,149,66,0,7,3,0,76,13,0,4,0,0,17,61,0,7,4,0,72,5,0,0,0,0,5,12,0,0,0,0,12,4,0,4,0,0,8,161,0,22,7,0,190,0,0,0,0,0,0,18,0,0,4,0,22,535,0,22,17,0,574
UCL115141,535,3,6,0,0,544,185,4,3,0,0,192,114,7,27,0,0,148,0,0,0,3,0,3,52,3,3,0,0,58,0,0,0,0,0,0,6,0,0,3,0,9,8,0,0,0,0,8,180,10,30,6,0,226,3,0,0,0,0,3,21,0,0,0,0,21,924,17,39,6,0,986
UCL115142,364,0,8,10,0,382,275,0,3,3,0,281,89,4,30,0,0,123,7,0,6,0,0,13,52,0,9,0,0,61,5,0,0,0,0,5,3,0,0,10,0,13,0,0,3,0,0,3,156,4,48,10,0,218,7,0,3,0,0,10,16,3,3,0,0,22,818,7,65,23,0,913
UCL115143,432,4,34,54,0,524,205,3,5,0,0,213,118,17,58,0,0,193,33,5,20,0,0,58,41,4,18,3,0,66,3,0,0,0,0,3,4,0,0,17,0,21,5,0,0,8,0,13,204,26,96,28,0,354,9,0,0,3,0,12,32,7,7,4,0,50,882,40,142,89,0,1153
UCL115144,260,0,0,0,0,260,133,6,0,0,0,139,44,13,3,0,0,60,0,0,0,0,0,0,17,4,0,0,0,21,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,71,17,3,0,0,91,3,0,0,0,0,3,12,0,0,0,0,12,479,23,3,0,0,505
UCL115145,517,27,4,0,0,548,239,4,7,0,0,250,158,36,15,0,0,209,3,0,0,0,0,3,42,4,5,0,0,51,0,0,0,0,0,0,4,5,0,0,0,9,4,0,0,0,0,4,211,45,20,0,0,276,5,0,0,0,0,5,37,0,0,0,0,37,1009,76,31,0,0,1116
UCL115146,268,0,3,3,0,274,162,0,3,3,0,168,31,7,11,0,0,49,22,0,9,0,0,31,44,5,3,3,0,55,3,0,0,0,0,3,4,0,3,5,0,12,7,0,0,0,0,7,111,12,26,8,0,157,3,0,0,3,0,6,14,4,3,3,0,24,558,16,35,20,0,629
UCL115147,99,0,3,0,0,102,106,0,3,4,0,113,11,0,3,0,0,14,92,0,15,0,0,107,32,0,6,0,0,38,23,0,3,0,0,26,64,7,9,0,0,80,12,0,3,0,0,15,234,7,39,0,0,280,0,0,0,0,0,0,19,0,5,0,0,24,458,7,50,4,0,519
UCL115148,101,0,25,27,0,153,158,0,3,0,0,161,31,3,7,0,0,41,0,0,0,0,0,0,8,0,4,5,0,17,0,0,0,0,0,0,3,0,3,4,0,10,3,0,0,3,0,6,45,3,14,12,0,74,0,0,0,0,0,0,0,0,4,0,0,4,304,3,46,39,0,392
UCL115149,250,3,4,0,0,257,228,3,3,3,0,237,41,0,12,0,0,53,59,0,0,0,0,59,33,0,3,0,0,36,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,0,0,4,140,0,18,0,0,158,3,0,0,0,0,3,21,0,0,0,0,21,642,6,25,3,0,676
UCL115150,222,0,0,6,0,228,121,0,0,4,0,125,24,0,8,0,0,32,4,3,8,0,0,15,41,0,0,0,0,41,0,0,0,0,0,0,10,0,5,0,0,15,8,0,0,0,0,8,87,3,21,0,0,111,3,0,0,0,0,3,23,0,4,0,0,27,456,3,25,10,0,494
UCL115151,229,4,5,7,0,245,131,5,0,0,0,136,18,0,9,0,0,27,46,3,0,0,0,49,71,6,9,8,0,94,12,0,13,0,0,25,19,9,0,0,0,28,3,0,0,0,0,3,169,18,31,8,0,226,0,3,0,0,0,3,20,0,5,5,0,30,549,30,41,20,0,640
UCL115152,197,0,4,4,0,205,164,0,0,3,0,167,9,0,16,0,0,25,50,0,14,0,0,64,61,0,16,4,0,81,7,0,0,0,0,7,25,0,7,7,0,39,8,0,0,0,0,8,160,0,53,11,0,224,0,0,0,0,0,0,16,0,0,5,0,21,537,0,57,23,0,617
UCL115153,630,11,7,4,0,652,408,5,3,3,0,419,239,5,31,3,0,278,100,7,16,0,0,123,98,10,9,0,0,117,26,12,18,0,0,56,20,5,13,0,0,38,10,0,3,5,0,18,493,39,90,8,0,630,12,0,0,0,0,12,39,4,4,6,0,53,1582,59,104,21,0,1766
UCL115154,181,0,18,4,0,203,120,0,4,3,0,127,45,0,17,0,0,62,11,0,0,0,0,11,27,0,4,3,0,34,8,0,0,3,0,11,8,0,0,3,0,11,6,0,0,0,0,6,105,0,21,9,0,135,3,0,0,0,0,3,32,0,0,3,0,35,441,0,43,19,0,503
UCL115155,295,5,0,0,3,303,131,3,0,0,0,134,55,0,0,0,0,55,19,5,0,0,0,24,57,3,4,0,0,64,0,5,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,143,13,4,0,0,160,0,0,0,0,0,0,15,0,0,0,0,15,584,21,4,0,3,612
UCL115156,436,0,5,6,0,447,285,0,6,5,0,296,55,5,28,0,0,88,34,0,3,0,0,37,70,5,10,4,0,89,4,0,11,0,0,15,38,3,13,0,0,54,5,3,0,0,0,8,206,16,65,4,0,291,3,0,3,0,0,6,33,0,4,0,0,37,963,16,83,15,0,1077
UCL115157,198,3,0,9,0,210,331,3,0,0,0,334,35,0,0,3,0,38,0,0,0,0,0,0,20,3,3,0,0,26,0,0,0,0,0,0,6,0,0,39,0,45,0,0,0,3,0,3,61,3,3,45,0,112,3,0,0,0,0,3,14,0,0,3,0,17,607,9,3,57,0,676
UCL115158,679,10,28,5,0,722,533,6,5,0,0,544,164,22,56,3,3,248,54,10,3,0,0,67,80,3,8,4,0,95,16,5,0,0,0,21,8,0,5,3,0,16,7,0,0,0,0,7,329,40,72,10,3,454,5,0,3,0,0,8,40,0,8,0,0,48,1586,56,116,15,3,1776
UCL115159,266,9,6,0,0,281,272,17,12,0,0,301,84,15,24,3,0,126,5,0,0,0,0,5,31,3,3,0,0,37,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,128,18,27,3,0,176,3,0,0,0,0,3,12,0,3,0,0,15,681,44,48,3,0,776
UCL115160,549,53,21,154,0,777,354,13,8,7,0,382,183,62,79,4,3,331,27,5,28,0,0,60,86,18,19,4,3,130,8,3,7,0,0,18,19,7,0,20,0,46,8,4,0,0,0,12,331,99,133,28,6,597,10,8,3,0,0,21,38,5,15,12,0,70,1282,178,180,201,6,1847
UCL115161,136,0,0,0,0,136,239,0,0,0,0,239,26,6,0,0,0,32,3,0,0,0,0,3,30,0,0,0,0,30,38,0,0,0,0,38,9,0,0,0,0,9,3,0,0,0,0,3,109,6,0,0,0,115,8,0,0,0,0,8,7,0,0,0,0,7,499,6,0,0,0,505
UCL115162,72,17,0,89,0,178,157,3,0,3,0,163,40,4,0,0,0,44,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,3,0,6,0,9,3,0,0,0,0,3,54,7,0,6,0,67,3,3,0,0,0,6,3,0,0,5,0,8,289,30,0,103,0,422
UCL115163,146,0,3,0,0,149,138,0,0,0,0,138,33,7,4,0,0,44,0,0,0,0,0,0,29,0,5,0,0,34,0,3,4,0,0,7,7,0,0,0,0,7,3,3,0,0,0,6,72,13,13,0,0,98,4,0,0,0,0,4,8,3,0,0,0,11,368,16,16,0,0,400
UCL121001,151,0,0,4,0,155,103,0,0,0,0,103,27,0,8,0,0,35,7,0,3,0,0,10,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,3,0,10,64,0,11,3,0,78,0,0,0,0,0,0,9,0,3,0,0,12,327,0,14,7,0,348
UCL121002,146,0,0,6,0,152,63,0,0,0,0,63,4,0,0,0,0,4,4,0,0,0,0,4,42,0,6,0,0,48,3,0,0,0,0,3,5,0,4,5,0,14,0,0,0,0,0,0,58,0,10,5,0,73,3,0,0,0,0,3,13,0,3,0,0,16,283,0,13,11,0,307
UCL121003,130,0,0,16,0,146,65,0,0,0,0,65,10,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,10,0,0,0,0,10,232,0,0,16,0,248
UCL121004,95,0,0,0,0,95,83,0,0,0,0,83,11,0,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,6,0,0,0,0,6,215,0,0,0,0,215
UCL121005,67,0,0,0,0,67,89,0,0,0,0,89,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,169,0,0,0,0,169
UCL121006,110,3,0,18,0,131,58,0,0,0,0,58,8,0,4,0,0,12,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,25,0,4,3,0,32,0,0,0,3,0,3,4,0,0,0,0,4,197,3,4,24,0,228
UCL121007,117,0,5,3,0,125,105,3,7,0,0,115,46,9,11,0,0,66,0,0,0,0,0,0,25,0,0,3,0,28,0,3,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,74,12,11,6,0,103,0,0,0,0,0,0,7,0,0,0,0,7,303,15,23,9,0,350
UCL121008,176,0,0,3,0,179,109,0,0,3,0,112,20,10,0,3,0,33,3,0,0,0,0,3,31,0,0,0,0,31,8,9,0,0,0,17,3,0,0,0,0,3,3,3,0,0,0,6,68,22,0,3,0,93,3,0,0,0,0,3,19,3,0,3,0,25,375,25,0,12,0,412
UCL121009,51,0,0,0,4,55,21,0,0,0,0,21,3,0,0,0,0,3,9,0,4,0,0,13,19,0,0,0,0,19,41,0,5,0,0,46,15,0,0,0,0,15,0,0,0,0,0,0,87,0,9,0,0,96,0,0,0,0,0,0,11,0,0,0,0,11,170,0,9,0,4,183
UCL121010,134,0,0,3,4,141,76,0,0,0,0,76,35,4,0,0,0,39,0,0,0,0,0,0,20,3,0,0,0,23,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,73,7,0,0,0,80,3,0,0,0,0,3,13,0,0,7,0,20,299,7,0,10,4,320
UCL121011,107,3,0,0,0,110,145,0,0,0,0,145,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,259,3,0,0,0,262
UCL121012,67,0,0,0,0,67,38,0,0,0,0,38,5,0,0,0,0,5,36,0,3,0,0,39,20,0,3,0,0,23,52,0,13,0,0,65,24,0,13,0,0,37,6,0,4,0,0,10,143,0,36,0,0,179,5,0,0,0,3,8,3,0,3,0,0,6,256,0,39,0,3,298
UCL121013,97,0,6,3,0,106,87,0,5,0,0,92,23,3,5,3,0,34,0,0,0,0,0,0,20,0,10,5,0,35,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,5,48,3,15,11,0,77,3,0,0,0,3,6,3,0,3,0,0,6,238,3,29,14,3,287
UCL121014,60,0,0,0,0,60,81,0,0,0,0,81,12,0,0,0,0,12,0,0,0,0,0,0,25,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,0,41,0,0,0,0,0,0,3,5,0,0,0,8,181,5,0,4,0,190
