CED_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
CED111,505,1852,5822,6153,6083,4044,629,48,0,25142,1052,1686,2057,1332,1214,1327,667,106,8,9455,419,623,656,483,505,472,147,26,3,3339,18,86,144,115,82,70,21,4,0,541,1999,4246,8681,8078,7892,5917,1467,177,17,38478,100,232,327,204,214,184,20,3,0,1291,266,216,156,62,53,90,25,6,0,868,366,447,481,266,263,277,42,7,0,2154,2366,4695,9164,8344,8158,6197,1509,183,17,40631,2366,1358,1361,1052,1399,3134,5622,4008,1455,21758,210,319,561,418,420,347,303,303,208,3086,4939,6373,11081,9809,9974,9683,7442,4496,1675,65469,199,1429,4030,3294,4016,2296,314,17,0,15603,1442,2090,2823,3513,3094,2547,674,55,6,16233,546,832,1121,808,567,542,135,10,0,4564,34,70,105,60,66,34,20,3,0,389,2219,4426,8082,7673,7735,5424,1137,88,10,36789,50,133,157,124,121,66,6,0,0,658,282,234,162,122,128,105,32,0,0,1060,336,372,321,252,247,163,34,0,0,1717
CED112,682,1660,4879,5650,5422,3858,695,49,0,22899,1291,1095,1477,1335,1411,1398,650,108,15,8787,406,416,625,541,533,527,181,22,0,3242,48,80,165,139,122,78,25,14,4,672,2430,3252,7136,7669,7488,5864,1550,197,16,35606,145,240,326,215,225,197,32,0,0,1385,262,104,87,66,56,85,34,3,0,699,411,342,413,287,281,281,62,3,0,2080,2837,3596,7551,7956,7774,6147,1616,199,19,37687,2112,764,1065,1065,1569,2866,6286,4338,1436,21502,250,253,520,529,496,422,453,413,296,3618,5195,4608,9136,9544,9838,9435,8355,4949,1744,62810,230,1154,3069,3244,3792,2342,357,22,0,14208,1541,1386,2677,3325,3100,2758,719,60,0,15575,587,567,1128,790,719,611,197,20,3,4611,40,48,135,104,94,55,29,11,3,529,2398,3153,7012,7465,7705,5762,1300,118,9,34924,81,122,146,106,145,90,9,0,0,696,282,106,126,128,119,117,19,5,0,901,367,229,272,235,262,205,26,5,0,1601
CED113,792,2024,6000,6568,7144,5406,1390,221,18,29560,1375,954,1279,934,1227,1748,1124,251,35,8912,140,93,224,239,284,386,131,28,4,1525,52,72,182,157,130,107,45,26,4,784,2355,3132,7681,7903,8792,7649,2688,523,66,40790,66,101,204,157,183,185,36,0,0,926,158,68,78,26,42,89,69,4,0,534,228,168,276,182,230,273,102,5,0,1462,2581,3303,7958,8089,9022,7920,2786,528,66,42246,1706,391,728,775,1156,3108,6565,3995,1168,19591,248,233,644,562,626,734,639,369,165,4210,4538,3927,9333,9421,10800,11761,9990,4893,1394,66046,348,1379,3928,4335,5373,3261,561,66,9,19248,1742,1206,2718,3152,3144,3199,1131,148,17,16462,145,102,681,428,359,394,146,18,3,2280,55,61,115,116,100,73,42,17,4,577,2285,2743,7445,8030,8972,6932,1879,250,25,38568,32,73,110,94,107,71,8,0,0,503,165,58,101,98,109,96,34,0,0,657,198,131,203,193,214,167,40,5,0,1161
CED114,1074,2505,6564,6362,6668,5975,1706,240,25,31124,1300,744,1124,919,924,1353,1115,253,30,7763,115,72,186,184,218,318,157,25,6,1282,101,91,198,147,134,127,65,37,11,908,2589,3414,8065,7611,7946,7775,3044,553,76,41070,136,172,252,208,210,214,28,3,0,1218,162,83,81,45,42,97,54,0,0,563,300,254,335,249,255,304,80,3,0,1778,2885,3664,8404,7862,8203,8080,3129,559,76,42857,1978,519,821,811,1230,2534,6537,4605,1493,20537,397,385,931,781,887,857,847,534,288,5915,5265,4573,10162,9457,10321,11469,10511,5702,1861,69301,419,1507,3593,3474,4397,3199,622,75,4,17286,1971,1335,3037,3574,3302,3594,1273,186,15,18277,154,160,629,308,281,361,135,26,5,2065,56,80,132,88,91,91,56,30,10,640,2599,3087,7390,7446,8070,7243,2081,314,29,38270,65,92,127,114,109,85,9,0,0,602,169,102,145,128,103,126,22,0,0,797,233,197,276,243,207,205,28,0,0,1403
CED115,173,1272,4528,3866,3614,3039,655,31,0,17178,550,1124,1610,1201,1123,1037,358,40,3,7054,291,673,1143,879,966,923,270,18,3,5163,42,119,240,195,185,122,18,7,0,931,1060,3183,7524,6138,5890,5127,1302,94,6,30321,94,295,517,400,389,304,47,0,0,2044,207,213,168,110,101,140,34,0,0,981,301,508,681,513,495,447,77,0,0,3021,1359,3690,8205,6651,6382,5577,1379,101,9,33346,4004,2126,3225,3053,3581,4755,5880,3206,1081,30918,352,429,1020,856,748,709,506,396,284,5295,5723,6248,12455,10550,10711,11037,7765,3703,1376,69560,120,1298,3734,2635,2579,1817,305,13,0,12508,681,1326,1815,1892,1848,1360,333,11,0,9264,306,620,894,739,688,607,137,15,0,4005,22,97,179,123,120,61,15,0,0,624,1126,3341,6623,5393,5238,3835,791,39,5,26398,45,166,269,230,235,168,15,0,0,1128,230,182,209,184,199,187,21,6,0,1202,272,351,476,414,436,356,30,3,0,2330
CED116,742,1571,4361,4785,4918,4014,802,90,3,21297,1159,803,1140,1046,1368,2128,1166,195,11,9015,164,92,222,251,312,462,182,22,0,1715,68,74,144,100,115,109,31,20,4,661,2140,2543,5861,6180,6720,6713,2183,324,24,32683,103,199,230,192,206,187,40,0,0,1148,152,69,79,57,61,113,62,3,0,596,251,266,305,248,265,295,103,9,5,1739,2390,2808,6169,6428,6983,7007,2283,329,23,34422,1628,565,1092,1120,1556,4247,10136,6506,1904,28747,296,248,528,493,632,659,684,504,232,4286,4316,3623,7789,8046,9175,11911,13103,7335,2161,67461,262,966,2428,2583,3443,2421,408,29,5,12540,1569,1103,2511,3216,3223,3680,1127,103,8,16536,237,167,588,384,365,461,128,10,0,2346,63,55,107,86,93,94,28,15,4,537,2120,2288,5639,6270,7120,6658,1687,161,15,31956,56,74,95,100,107,90,9,0,0,534,153,95,110,116,102,200,24,0,0,800,208,169,203,212,205,292,33,4,0,1331
CED117,110,1140,8274,8510,6838,3652,827,63,6,29413,528,1187,2320,1610,1272,1197,681,124,11,8928,280,542,819,524,385,374,140,18,0,3081,9,57,163,108,64,50,15,7,0,482,933,2932,11577,10750,8569,5268,1656,212,13,41912,27,127,335,290,270,233,38,0,0,1322,117,166,164,71,74,71,40,4,0,706,147,295,501,357,346,305,78,3,0,2030,1076,3220,12080,11110,8916,5575,1734,217,13,43937,2004,868,1200,946,1220,1966,3375,2376,876,14838,100,252,738,578,465,441,325,256,161,3320,3183,4335,14015,12639,10597,7982,5439,2849,1048,62096,42,1317,8254,6608,5863,3115,547,27,0,25778,640,1466,2932,3097,2541,1793,787,89,6,13360,309,645,1084,877,422,375,125,18,0,3854,11,46,133,75,52,39,19,6,0,386,1003,3477,12399,10661,8875,5326,1479,148,4,43378,20,81,234,210,203,132,11,0,0,893,119,155,192,118,121,97,35,4,0,831,136,235,425,324,321,233,46,4,0,1726
CED118,307,1712,7214,12300,7603,4110,737,38,0,34023,1043,1689,2125,1888,1355,1042,483,61,5,9683,537,831,1319,1209,971,733,256,17,0,5860,25,140,321,298,135,87,18,5,0,1032,1908,4371,10978,15691,10058,5968,1492,117,7,50595,89,250,367,418,307,243,34,0,0,1710,328,233,148,57,65,77,34,0,0,948,416,479,522,476,371,315,77,6,0,2658,2325,4848,11500,16168,10429,6288,1562,120,7,53252,3635,1546,2222,2086,1747,2359,4380,2625,687,21292,218,395,911,787,504,317,253,162,83,3638,6184,6789,14637,19041,12677,8964,6193,2910,778,78182,193,1566,6091,8170,5297,2693,420,5,0,24439,1287,1736,2993,4256,2750,1599,435,25,3,15088,517,670,1249,1089,724,585,151,7,0,4992,21,83,234,173,93,47,19,3,0,673,2024,4049,10569,13690,8858,4934,1026,40,3,45196,58,172,356,384,177,118,20,0,0,1277,275,197,245,273,129,107,27,0,0,1262,337,370,598,657,302,220,45,4,0,2531
CED119,571,1787,5256,7015,6900,4489,856,52,3,26921,1102,1161,1070,1178,1194,1200,687,116,4,7707,437,569,629,597,591,592,236,38,3,3691,32,50,125,122,98,52,26,5,0,504,2138,3564,7086,8908,8779,6332,1796,212,10,38831,60,138,188,165,169,148,17,0,0,886,205,94,44,34,29,68,20,3,0,499,262,237,228,203,192,212,37,7,0,1382,2402,3805,7318,9110,8974,6545,1835,216,9,40214,2530,663,664,732,896,1971,4651,3221,973,16289,130,160,283,324,279,224,197,266,227,2098,5064,4627,8261,10163,10147,8740,6682,3706,1211,58597,214,1380,3889,4222,4851,2734,384,22,0,17696,1331,1282,1938,3669,3295,2544,743,71,0,14877,582,528,996,875,663,578,181,11,0,4422,18,29,86,76,62,47,15,0,0,335,2149,3206,6907,8849,8876,5907,1329,108,3,37335,19,75,104,95,110,58,3,3,0,467,194,73,74,101,97,100,26,5,0,659,210,153,182,193,204,152,23,4,0,1120
CED120,1028,2316,6448,6877,6913,4997,1193,166,13,29953,1278,982,1413,1331,1374,1400,865,195,12,8841,418,441,671,576,556,564,207,26,0,3458,60,82,223,170,150,118,40,14,0,857,2779,3819,8752,8956,8992,7077,2302,393,31,43105,115,151,211,176,194,159,30,0,0,1031,182,69,50,23,48,35,17,3,0,441,290,217,266,204,240,189,47,3,0,1473,3070,4036,9017,9161,9239,7272,2350,398,28,44574,2315,663,1058,954,1325,2364,5516,3573,990,18767,259,235,539,532,510,503,448,331,157,3512,5654,4939,10620,10645,11072,10139,8315,4298,1177,66853,393,1636,3915,4182,4734,2839,524,43,5,18268,1704,1419,3001,3587,3333,2868,908,98,8,16931,510,461,1236,775,619,601,150,18,0,4374,52,75,157,113,116,78,34,17,6,651,2669,3588,8311,8663,8806,6390,1610,174,19,40217,74,89,123,100,100,65,8,0,0,569,199,62,111,138,101,75,23,0,0,712,277,154,235,241,205,138,30,5,0,1283
CED121,1020,2543,6752,6636,6571,4734,831,88,3,29168,1300,978,1329,1100,1116,1330,731,162,6,8051,226,186,365,358,341,429,133,13,0,2059,55,88,195,155,156,89,38,8,4,791,2596,3792,8636,8251,8179,6583,1731,272,20,40072,207,244,333,234,231,219,32,0,0,1500,295,100,80,60,51,83,44,4,0,708,500,341,410,292,288,305,74,4,0,2216,3096,4133,9051,8548,8462,6887,1809,275,21,42283,2067,823,1525,1500,1724,3311,7067,4549,1453,24021,276,306,610,517,486,498,449,358,190,3691,5443,5263,11188,10558,10672,10698,9323,5180,1666,69996,447,1489,3722,3479,3898,2346,354,30,0,15783,1880,1504,3337,3708,3541,2802,786,77,10,17654,313,314,893,532,460,435,137,7,0,3097,49,68,138,105,97,73,26,7,4,570,2701,3381,8092,7827,7997,5650,1310,124,18,37094,101,109,146,133,136,92,9,0,0,721,259,131,195,147,117,141,31,0,0,1009,362,239,338,273,253,230,36,3,0,1729
CED122,212,1804,9303,8542,6612,3890,865,77,3,31320,813,1694,3038,1821,1448,1408,696,132,16,11064,305,653,930,565,452,451,207,30,0,3598,20,114,345,196,102,84,26,13,0,904,1348,4260,13617,11123,8621,5836,1791,252,29,46882,45,211,428,288,286,205,47,0,5,1522,164,265,245,66,77,83,32,8,0,941,205,470,680,359,369,289,76,8,5,2461,1553,4733,14294,11484,8985,6129,1872,258,28,49345,2758,2072,2520,1397,1484,2399,4181,3371,1267,21460,208,491,1281,813,581,472,338,297,207,4693,4527,7295,18095,13702,11056,8995,6390,3931,1499,75493,89,1708,9139,6153,5143,2859,519,31,0,25645,940,1897,3548,3408,2954,2217,756,89,3,15811,457,797,1333,977,537,433,161,24,0,4720,19,83,246,109,66,53,32,8,0,625,1501,4483,14267,10647,8706,5565,1469,157,4,46805,17,130,330,172,177,93,12,0,0,922,186,256,298,180,120,126,18,4,0,1191,205,389,625,351,298,213,33,5,0,2118
CED123,695,2475,7415,8244,6590,4381,866,47,3,30717,1171,1422,2062,1751,1370,1173,527,84,4,9566,463,628,999,803,638,575,198,27,0,4335,61,122,274,211,162,89,26,8,0,956,2388,4644,10750,11011,8760,6221,1613,158,12,45566,133,282,406,301,247,216,28,0,0,1616,200,112,91,66,42,59,25,4,0,606,334,402,495,367,287,276,52,7,0,2223,2729,5047,11248,11378,9048,6489,1664,166,12,47784,2779,1102,1707,1599,1763,2334,4902,2914,700,19801,338,394,900,781,648,457,372,321,161,4368,5844,6549,13856,13756,11460,9276,6938,3399,872,71953,330,1977,5529,5341,4819,2699,420,14,0,21132,1527,1540,3133,3482,2624,2096,561,43,0,15020,610,684,1503,991,697,601,166,14,0,5268,45,92,219,128,83,67,14,7,5,656,2515,4296,10391,9938,8224,5470,1161,76,4,42073,99,167,251,219,182,122,9,0,0,1057,240,146,192,163,105,97,13,0,0,960,343,313,448,379,292,219,20,0,0,2021
CED124,790,1387,3386,4072,4897,4249,1027,148,16,19973,1138,662,843,907,1258,1825,1064,223,22,7938,117,85,152,190,276,372,185,16,8,1395,67,61,117,127,145,132,45,39,10,753,2113,2200,4501,5295,6582,6577,2320,430,51,30054,124,173,263,218,220,273,38,0,0,1318,147,67,74,53,69,105,44,0,0,568,276,239,332,268,297,382,86,0,3,1883,2385,2435,4835,5568,6873,6953,2409,429,52,31942,1650,482,735,918,1529,4012,10147,6765,1911,28157,265,204,403,458,540,677,753,564,273,4139,4301,3122,5974,6950,8943,11640,13312,7764,2237,64236,315,827,1916,2446,3415,2539,448,35,0,11930,1615,975,2161,2754,3262,3603,1077,140,6,15595,188,131,397,326,287,422,114,19,0,1880,63,57,98,90,123,84,55,20,9,601,2181,1982,4568,5614,7092,6647,1692,210,18,30012,71,79,131,101,113,107,9,0,0,620,160,84,124,102,132,181,37,0,0,816,228,163,259,205,240,295,48,0,4,1437
CED125,513,1955,7607,8818,6254,4307,853,32,0,30340,1068,1306,2136,2021,1465,1136,497,67,0,9698,532,871,1497,1275,929,790,252,23,5,6161,45,122,335,285,149,106,27,6,0,1073,2159,4251,11566,12393,8797,6340,1622,133,10,47274,144,299,517,430,294,233,38,3,0,1961,268,141,106,67,53,80,26,6,0,743,416,438,620,498,346,314,62,5,0,2702,2573,4693,12192,12892,9143,6652,1683,138,10,49981,3522,1520,2072,2108,1924,2842,5300,2801,574,22661,338,370,800,853,614,461,330,265,81,4110,6436,6576,15066,15860,11684,9952,7314,3202,657,76750,287,1612,5859,5535,4407,2747,391,14,0,20851,1375,1539,3603,3786,2580,2028,541,30,6,15476,500,706,1609,1100,707,674,174,11,0,5492,39,110,254,187,79,71,19,8,0,768,2200,3962,11316,10610,7778,5515,1124,66,10,42585,89,188,317,275,224,146,5,0,0,1247,253,203,290,246,139,105,24,0,0,1261,345,390,612,523,363,249,28,0,0,2504
CED126,500,1558,4290,6340,7595,4957,1112,124,10,26485,1256,1378,1297,1282,1580,1757,1193,315,17,10075,464,420,392,409,450,469,228,48,5,2892,13,51,108,120,79,62,20,6,0,454,2234,3405,6087,8153,9705,7250,2555,489,31,39915,41,76,166,145,200,193,28,7,0,858,204,98,67,32,42,71,37,6,0,559,247,179,226,174,240,268,70,8,0,1420,2486,3582,6316,8325,9949,7513,2628,501,32,41341,2542,648,610,580,913,1890,4634,4385,1553,17748,140,135,301,329,341,314,268,264,216,2314,5169,4372,7233,9236,11194,9715,7528,5144,1803,61401,124,1080,3290,3809,5183,2897,489,42,4,16910,1352,1452,1868,3575,3795,3188,1219,189,4,16643,641,510,747,793,674,563,241,32,4,4211,20,40,86,98,81,67,21,15,6,427,2139,3082,5995,8278,9736,6713,1964,270,20,38198,21,55,76,103,120,82,7,0,0,458,189,83,64,82,111,111,26,0,0,671,206,139,137,189,228,191,36,0,0,1128
CED127,672,1592,4453,5238,5802,4330,966,91,3,23146,1005,971,1228,1262,1460,1579,914,175,10,8612,410,390,612,511,539,594,253,28,3,3339,31,55,131,112,102,85,15,10,0,549,2120,3008,6424,7124,7906,6585,2150,308,22,35650,91,161,192,146,180,184,36,0,0,976,153,77,76,31,46,71,40,7,0,501,242,235,267,177,221,254,74,6,0,1481,2358,3246,6689,7304,8130,6834,2226,311,22,37123,2211,643,861,813,1193,2372,5601,3487,987,18178,173,173,375,352,368,340,293,226,95,2401,4747,4063,7928,8472,9694,9549,8113,4028,1112,57701,246,1021,2723,3156,4206,2831,499,27,5,14718,1209,1201,2264,2968,3234,2725,980,116,9,14700,516,473,948,752,641,623,229,28,0,4209,23,32,96,86,73,48,25,13,3,391,1987,2736,6038,6961,8147,6230,1725,180,14,34009,42,65,76,72,104,82,7,0,0,457,162,62,91,80,97,96,29,4,0,628,202,125,172,153,201,186,39,4,0,1089
CED128,277,1295,4562,4773,4224,3338,688,28,0,19192,736,1100,1558,1227,1115,1023,434,46,0,7248,369,672,1186,981,908,781,230,18,4,5147,44,124,304,206,151,110,28,3,0,973,1430,3186,7610,7188,6400,5257,1380,100,8,32560,123,285,555,384,281,219,36,0,0,1883,203,169,140,87,101,130,30,3,0,861,321,449,696,472,378,347,72,4,0,2743,1752,3636,8305,7658,6781,5605,1450,107,8,35303,3888,1987,3278,3193,3191,3900,5398,3370,987,29190,352,424,978,922,657,547,451,307,165,4793,5987,6039,12567,11774,10631,10050,7297,3787,1157,69289,153,1297,3610,3287,3110,2150,330,6,0,13939,961,1206,1953,2254,1971,1621,382,18,0,10372,364,502,862,736,612,545,117,13,0,3757,32,95,187,133,86,62,24,6,4,625,1509,3113,6608,6407,5779,4381,853,47,7,28697,49,152,230,178,155,114,4,0,0,887,241,171,186,147,140,124,22,0,0,1027,292,330,419,327,295,238,25,0,0,1916
CED129,391,1840,5765,10926,8986,5092,1129,80,6,34207,1270,1491,1334,1621,1387,1319,830,163,13,9433,519,633,596,706,647,524,227,35,0,3899,27,56,149,213,128,79,32,8,3,691,2204,4029,7847,13461,11141,7019,2221,288,22,48229,53,190,271,294,301,239,57,8,0,1416,330,172,73,44,48,68,62,10,0,805,386,361,339,337,346,310,122,15,0,2220,2590,4389,8189,13801,11490,7332,2344,301,22,50452,3676,1037,881,1000,1136,1932,4742,3625,996,19033,125,139,302,366,278,199,208,170,169,1968,6397,5558,9373,15170,12905,9462,7293,4102,1187,71454,180,1536,4851,7293,6227,3134,518,32,0,23774,1510,1648,2113,4275,3493,2315,904,99,0,16350,687,659,963,1069,746,542,226,14,3,4912,14,48,134,155,70,60,25,4,0,515,2391,3889,8060,12794,10538,6046,1667,150,7,45546,25,87,205,260,173,103,10,0,0,860,300,159,121,222,138,95,27,0,0,1055,323,243,321,483,311,198,36,0,0,1918
CED130,907,1952,5323,5360,5577,4716,1543,269,33,25667,1239,724,1054,863,874,1294,1017,305,31,7403,88,85,167,166,220,286,118,37,12,1184,61,89,167,118,108,130,60,43,23,797,2298,2851,6711,6509,6768,6428,2742,655,97,35053,105,198,307,187,227,200,25,0,0,1255,183,109,98,76,74,99,40,8,0,680,286,307,403,263,297,298,62,8,0,1928,2590,3161,7116,6766,7067,6723,2806,655,98,36982,2052,666,958,951,1320,2706,6020,4223,1235,20132,472,457,791,685,766,766,697,526,241,5406,5111,4285,8865,8401,9159,10196,9525,5412,1572,62522,427,1313,3375,3405,4065,2986,685,81,7,16334,1713,1163,2572,2766,2665,2865,1164,207,17,15127,148,143,484,272,238,331,133,19,3,1779,74,59,113,95,88,83,48,37,5,600,2362,2675,6547,6540,7058,6263,2030,337,28,33844,90,113,162,131,153,123,11,0,0,778,191,116,150,118,118,116,25,3,0,843,281,223,314,248,265,245,36,3,0,1619
CED131,494,2148,7866,7150,6239,4081,660,48,3,28697,1572,2409,2359,1422,1204,1369,741,148,8,11231,248,344,435,309,281,321,91,10,0,2047,25,95,181,97,87,46,16,6,5,553,2346,4993,10836,8979,7814,5815,1512,213,17,42523,106,234,378,237,274,216,39,0,0,1476,335,275,177,82,96,108,38,0,0,1113,437,510,554,321,367,316,74,0,0,2585,2784,5503,11387,9299,8181,6136,1589,218,17,45109,1836,1100,1215,985,1362,2733,5238,3300,1228,18996,237,445,669,493,463,416,359,279,211,3572,4851,7046,13278,10781,10005,9281,7182,3802,1453,67683,230,1871,5738,4148,4463,2423,361,21,0,19252,2106,3166,3761,4008,3405,2848,755,79,0,20134,343,437,887,537,299,365,99,8,3,2975,42,84,140,67,63,45,11,9,3,465,2729,5558,10525,8757,8227,5680,1226,115,6,42819,65,109,165,111,131,70,6,0,0,649,306,187,164,138,125,106,30,4,0,1057,371,294,325,252,253,168,33,4,0,1703
CED132,97,1356,8661,10051,7663,4359,1235,195,18,33636,710,1178,1563,1340,1180,1430,1185,345,14,8945,304,463,492,431,311,299,161,33,6,2500,10,51,127,129,66,44,19,8,0,451,1123,3044,10848,11949,9219,6133,2596,581,32,45527,18,104,240,277,287,239,42,7,0,1212,145,121,92,61,47,76,51,15,0,615,161,227,334,342,329,315,90,21,0,1824,1280,3271,11183,12290,9551,6456,2682,600,36,47351,2816,847,858,765,933,1844,3778,3102,1164,16105,98,146,589,548,379,288,270,204,188,2714,4189,4271,12630,13602,10863,8585,6738,3911,1384,66175,49,1355,8404,7332,5860,3080,667,38,3,26788,813,1303,2269,3296,2811,2309,1134,196,15,14144,373,470,945,931,402,376,186,29,0,3708,11,33,117,125,45,41,17,7,5,409,1251,3162,11734,11677,9118,5812,2004,270,29,45052,7,68,187,249,220,126,12,0,0,877,131,91,131,154,131,138,44,3,0,828,142,156,315,406,355,264,63,5,0,1703
