CED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED111,0,0,0,0,0,0,0,3,0,27,3,35,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,5,0,11,0,20,0,0,0,0,0,0,0,5,0,11,0,17,0,0,0,3,0,0,0,14,0,46,0,70,0,0,0,0,0,0,3,21,5,41,0,74,0,7,4,5,0,18,0,41,17,122,0,218,0,17,6,7,0,38,5,63,24,100,3,271,5,27,10,27,4,111,21,89,33,161,4,486,12,69,20,82,35,153,26,111,30,192,4,738,30,54,19,129,35,168,26,83,20,159,3,715,47,66,13,197,49,194,42,73,25,150,0,855,206,192,45,658,191,463,80,155,50,205,3,2250,370,168,45,858,224,282,94,106,31,135,3,2313,467,126,29,934,228,243,64,64,19,70,0,2242,502,69,29,628,179,159,42,44,16,38,6,1708,2009,169,51,1680,389,597,88,83
CED112,4,0,3,0,0,0,0,0,3,35,0,46,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,3,0,16,0,22,0,0,0,0,0,0,0,6,0,13,0,16,3,0,4,0,0,0,0,3,5,26,0,45,0,5,0,4,0,8,0,13,7,42,0,80,4,9,0,9,0,11,5,45,14,107,5,204,9,12,10,5,7,52,7,56,16,116,0,282,11,27,14,37,14,136,20,87,33,163,0,535,27,85,19,129,39,251,58,125,52,188,6,980,30,106,27,217,72,269,60,107,33,154,7,1077,78,91,36,330,97,283,63,92,50,125,0,1249,389,213,56,878,262,479,140,168,68,178,8,2834,509,197,57,1028,276,278,100,96,35,92,0,2668,547,117,36,800,201,252,64,85,16,45,0,2173,455,64,27,476,143,98,31,25,19,23,0,1362,1235,122,37,891,224,342,59,54
CED113,5,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,3,0,17,0,23,0,0,0,0,0,4,0,4,0,10,0,16,5,0,0,0,0,3,0,10,0,23,0,49,3,4,0,12,0,6,0,14,9,23,0,72,4,7,4,7,0,18,4,49,5,68,0,170,6,23,0,34,9,54,0,41,8,79,0,257,20,55,9,62,12,122,5,72,14,104,4,480,55,79,7,209,25,165,11,90,23,98,6,772,64,66,9,268,24,179,18,60,18,69,3,772,132,66,6,325,45,182,15,61,15,60,0,908,526,128,37,803,104,367,38,75,24,133,10,2245,608,102,25,859,126,159,40,57,16,61,8,2046,688,70,19,755,136,149,41,41,14,49,0,1971,687,37,20,483,101,92,14,18,5,33,0,1486,2467,138,43,1146,273,419,47,68
CED114,11,0,0,13,0,3,0,0,0,22,3,54,4,0,0,0,0,0,0,3,0,3,0,15,6,0,0,6,0,4,0,4,3,12,0,34,5,0,0,3,0,0,0,5,0,12,0,32,7,3,0,8,0,4,0,9,0,28,0,59,5,0,0,12,0,12,0,25,0,35,0,104,11,5,0,23,0,54,4,41,6,85,0,238,21,32,6,41,4,96,8,56,12,84,4,351,35,37,4,113,4,199,7,80,20,145,4,655,86,82,14,350,32,279,23,115,21,129,11,1136,122,54,11,442,43,272,20,78,20,103,3,1180,209,76,15,519,64,240,23,52,19,92,3,1303,708,120,30,1192,172,397,38,72,24,96,10,2868,694,89,12,1006,143,172,27,42,11,51,9,2263,648,51,16,741,101,134,33,22,6,23,0,1782,548,29,6,406,61,64,14,16,12,15,7,1170,1067,63,14,718,110,158,20,28
CED115,0,0,0,4,0,0,0,4,10,287,0,311,0,0,0,0,0,3,0,6,0,41,0,51,0,0,0,0,0,0,0,12,9,87,0,115,0,0,0,0,0,4,0,7,19,86,0,113,0,3,3,0,0,12,0,33,15,271,8,342,0,5,0,0,0,13,0,61,26,305,9,426,0,6,7,6,3,78,9,98,61,625,11,902,3,26,14,11,9,171,9,170,98,594,10,1114,7,50,24,41,19,305,18,202,117,798,11,1596,34,68,45,88,36,399,40,256,126,711,10,1828,49,57,56,94,45,371,33,167,131,598,5,1612,99,80,45,162,49,297,46,123,93,534,8,1531,325,113,123,331,153,611,95,220,143,789,14,2921,318,66,69,267,128,362,91,152,95,473,3,2022,315,57,54,267,118,262,62,108,72,326,3,1648,297,39,40,175,84,137,38,50,47,148,0,1053,752,91,66,398,200,345,53,96
CED116,0,0,0,3,0,0,0,3,0,29,0,41,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,3,0,15,0,18,0,0,0,0,0,0,0,6,0,12,0,15,0,4,0,3,0,0,0,18,4,32,0,71,6,0,0,0,0,7,0,22,0,37,0,87,3,10,0,19,0,19,6,54,10,112,0,229,5,21,0,22,0,58,7,60,16,111,0,306,9,54,7,84,9,136,12,94,27,207,3,645,40,124,12,240,25,229,24,127,23,208,3,1051,59,100,9,291,35,207,19,87,28,144,0,984,109,95,11,381,67,187,26,73,20,100,4,1068,413,178,17,905,123,385,54,110,25,173,6,2397,462,131,26,775,123,182,47,75,20,62,9,1900,432,82,14,617,107,108,37,35,11,43,5,1483,374,57,15,352,55,50,12,13,4,21,0,958,882,91,23,703,112,220,31,44
CED117,3,0,0,0,0,0,0,0,5,25,0,41,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,9,0,15,0,6,0,0,0,0,0,6,0,15,0,33,0,3,0,4,0,6,0,20,7,24,0,57,0,3,4,3,0,8,0,21,5,53,0,97,0,9,0,4,3,24,3,26,10,58,0,140,3,16,7,13,0,59,10,50,19,101,0,277,5,32,8,35,3,77,6,53,21,107,5,345,14,23,17,40,18,71,13,40,24,83,0,332,24,36,9,70,18,112,11,41,18,92,4,434,111,104,16,242,66,306,41,78,33,151,0,1158,209,109,17,350,96,158,45,68,27,72,0,1149,296,77,20,437,114,186,39,67,19,72,0,1318,334,61,16,374,124,92,31,37,11,51,0,1129,3817,228,63,2395,669,1068,79,140
CED118,0,0,5,3,0,0,0,3,0,105,0,121,0,0,0,0,0,3,0,0,4,20,0,27,0,0,0,0,0,0,0,4,5,20,0,32,0,0,0,0,0,4,0,12,4,31,0,43,0,3,0,0,0,9,0,19,0,69,3,98,0,5,0,0,0,17,0,24,16,86,3,149,0,11,5,6,5,39,3,64,24,161,3,316,4,21,10,11,3,102,6,67,41,195,0,464,15,49,15,37,7,278,26,149,57,302,3,945,35,93,33,123,34,370,47,192,103,273,8,1306,49,77,41,214,72,477,68,157,93,216,7,1468,115,92,45,289,84,448,66,109,76,197,3,1527,733,224,136,900,289,1248,172,244,106,354,13,4417,1069,207,100,1108,380,534,139,138,66,220,8,3976,1367,115,74,1091,357,657,119,122,51,138,4,4091,1360,76,27,680,312,279,56,66,31,67,12,2970,4361,178,109,1537,592,999,108,112
CED119,8,0,3,4,0,5,0,0,0,43,0,56,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,4,0,8,0,17,0,3,0,0,0,4,0,7,0,26,0,38,0,0,0,0,0,3,0,18,4,18,0,49,0,3,6,3,4,15,0,16,3,68,0,120,0,10,4,5,0,33,10,37,9,93,0,207,0,18,10,22,8,67,12,49,20,125,0,341,13,40,16,66,24,133,29,74,47,140,0,579,19,47,19,95,27,166,30,88,38,132,5,665,50,60,24,169,56,183,53,81,34,112,6,823,242,170,63,659,203,550,144,175,58,229,3,2490,451,197,70,946,301,303,97,116,52,152,4,2683,623,187,55,1047,284,336,97,108,42,120,6,2901,792,114,34,785,200,179,64,61,31,60,5,2316,3263,230,60,2353,607,833,137,138
CED120,9,0,0,5,0,9,0,0,4,48,0,77,0,0,0,0,0,0,0,0,0,16,0,19,3,0,0,0,0,0,0,5,0,12,0,29,0,0,0,0,0,0,0,3,0,9,0,16,0,3,0,0,0,0,0,10,4,26,0,55,0,7,0,3,0,8,0,19,9,35,0,74,10,8,0,9,6,28,0,33,14,75,0,177,5,21,3,14,6,55,7,51,19,83,0,263,17,35,12,47,12,140,15,85,41,163,6,576,33,82,24,208,27,239,29,116,47,170,6,973,50,62,32,257,72,296,63,106,52,119,0,1113,98,85,28,349,93,288,55,102,41,102,0,1257,542,224,86,1016,268,559,138,136,88,176,5,3242,687,215,73,1106,308,270,140,122,40,116,9,3089,812,125,47,985,255,281,87,68,17,75,0,2751,786,97,33,634,164,136,55,35,22,43,0,1995,2149,173,71,1338,362,490,93,69
CED121,0,6,3,3,0,0,0,0,0,34,0,50,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,9,0,30,0,50,0,3,4,0,0,9,0,18,0,44,0,78,7,9,0,15,0,17,3,47,7,109,4,221,8,23,3,12,5,62,10,81,11,124,0,330,24,30,8,54,10,162,9,83,31,209,0,616,32,71,20,185,39,268,29,104,34,188,4,980,51,78,17,285,50,271,25,91,25,150,6,1040,99,77,17,396,64,287,32,67,24,108,0,1172,499,172,31,1077,188,605,60,141,47,209,11,3043,630,124,37,1205,213,267,84,51,33,73,5,2723,660,87,42,931,152,258,50,32,22,61,5,2286,571,50,24,551,126,110,28,19,10,36,0,1527,1440,74,36,1009,180,348,49,57
CED122,5,0,6,3,0,3,0,0,3,62,0,84,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,4,4,13,0,25,3,5,0,0,0,0,0,14,0,36,0,61,0,0,0,0,0,7,0,22,0,58,0,96,0,8,8,3,0,19,0,43,15,82,3,181,6,18,0,8,0,42,8,42,15,104,7,254,11,34,4,20,9,99,12,99,31,150,0,477,13,62,15,86,17,172,32,83,43,179,5,697,16,52,16,86,17,159,30,90,38,121,4,632,47,59,19,135,25,190,26,94,19,119,0,737,230,168,38,417,108,462,77,152,60,232,12,1954,338,137,36,569,162,225,65,106,47,151,6,1835,481,98,29,588,184,291,63,70,26,101,0,1936,491,90,14,439,152,159,46,46,10,71,3,1520,3341,289,78,2302,649,1110,114,134
CED123,0,0,0,5,0,5,0,0,7,77,0,99,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,4,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,5,0,13,7,30,0,64,0,0,3,0,0,10,0,29,9,63,0,108,4,0,3,6,0,25,0,61,16,127,0,242,0,18,13,0,3,84,6,81,29,145,4,389,14,33,11,29,13,211,20,121,58,200,3,712,34,75,46,113,56,361,43,160,86,215,3,1190,52,82,33,228,61,391,47,138,74,172,11,1303,131,100,34,319,91,411,72,118,51,141,5,1472,622,238,93,899,316,812,163,195,99,250,9,3699,839,165,63,939,335,386,125,112,41,154,9,3178,953,125,58,847,273,387,78,66,28,79,3,2895,795,74,33,514,197,169,54,61,25,59,0,1986,2119,162,46,1104,375,468,83,85
CED124,9,0,0,4,0,0,0,3,6,39,3,61,0,0,0,3,0,0,0,0,5,4,0,8,0,0,0,0,0,0,0,7,0,15,0,32,0,0,0,0,0,4,4,7,4,14,0,26,0,7,3,0,0,4,0,8,5,30,0,55,5,4,0,3,0,4,4,30,4,27,0,83,14,12,0,16,6,23,3,45,13,126,0,257,13,31,0,30,0,65,3,77,8,135,8,363,27,56,8,73,7,130,9,109,22,249,7,691,59,120,10,248,29,230,20,118,27,240,0,1098,81,64,5,325,30,203,27,87,18,146,5,984,134,84,10,365,54,169,18,61,14,114,3,1034,462,153,32,850,107,323,40,81,32,123,6,2200,470,97,20,725,102,127,51,51,14,71,7,1733,455,67,14,528,59,109,26,28,20,36,3,1341,363,34,13,285,63,52,13,17,3,20,0,875,803,57,25,583,99,154,24,29
CED125,7,0,0,4,0,11,0,4,8,100,0,130,0,3,0,0,0,5,0,4,0,20,0,31,0,0,0,0,0,0,0,11,0,44,0,56,0,0,0,0,0,5,0,7,3,27,0,45,0,0,0,0,0,10,6,17,3,102,0,141,0,0,5,7,0,7,0,48,19,124,0,207,4,13,3,3,0,52,0,105,31,264,0,471,6,24,13,11,3,149,12,136,66,274,8,699,8,45,15,53,12,343,34,218,99,419,7,1253,28,96,52,161,56,514,62,237,125,393,5,1727,67,106,60,256,84,541,71,199,115,288,4,1789,126,127,69,365,121,497,95,165,110,231,9,1906,775,287,130,971,340,1050,218,295,166,393,14,4639,957,195,136,1026,369,496,151,145,72,234,14,3807,916,130,81,835,348,435,85,113,73,137,3,3157,808,76,48,484,221,219,68,47,23,82,0,2075,1950,123,75,973,405,581,88,100
CED126,4,0,0,0,0,4,0,5,0,30,0,49,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,8,3,8,0,21,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4,0,4,4,22,0,37,0,0,3,3,0,4,0,19,0,19,0,54,0,7,3,5,0,11,0,17,11,51,0,106,5,8,4,3,0,25,0,29,12,51,0,140,8,29,4,28,5,57,14,39,18,97,0,293,16,64,6,71,24,91,26,65,29,96,0,480,25,62,14,112,20,126,32,85,19,91,0,575,42,68,18,175,39,124,30,73,17,92,0,677,192,177,34,518,119,344,84,155,44,174,4,1855,312,179,39,716,144,223,81,104,38,121,0,1963,408,171,29,811,174,275,53,86,24,121,4,2156,488,122,23,649,150,127,58,65,6,56,0,1750,3589,370,65,3184,673,1332,116,219
CED127,4,0,0,4,0,0,0,5,3,24,0,41,0,0,0,0,0,0,0,7,0,10,0,15,0,0,0,0,0,0,0,6,0,10,0,19,0,0,0,0,0,5,0,8,0,14,0,22,0,0,0,0,0,0,0,7,4,24,0,33,0,0,0,10,0,8,0,11,9,27,0,66,6,6,0,4,4,5,3,33,6,62,0,131,5,20,0,10,8,44,10,49,11,77,4,231,13,34,10,32,10,85,21,90,30,129,3,455,29,64,26,115,31,145,31,118,49,154,6,776,17,61,19,149,59,209,45,99,40,105,0,801,49,110,26,216,71,222,51,85,36,96,3,978,295,198,60,715,189,542,115,149,57,163,0,2485,400,182,49,844,263,261,96,90,32,116,0,2336,564,127,44,771,173,256,64,67,33,81,0,2179,520,105,28,566,146,105,41,41,16,37,0,1610,1863,184,50,1255,338,476,75,71
CED128,3,0,0,0,0,4,0,0,9,338,3,362,0,0,0,0,0,0,0,5,3,27,0,40,0,0,0,0,0,0,0,9,10,92,0,115,0,0,0,0,0,3,0,11,3,73,0,96,0,0,0,0,0,11,0,23,9,219,3,262,0,0,0,0,0,8,0,44,24,269,9,358,0,8,3,3,0,36,4,116,67,569,5,816,0,16,3,8,0,110,3,146,92,631,10,1023,3,19,22,29,15,269,19,169,127,816,8,1500,10,58,39,102,34,318,39,187,156,774,11,1731,26,46,40,97,42,317,46,164,119,561,9,1464,78,61,41,165,61,314,60,131,99,466,9,1487,343,138,109,438,181,618,146,221,135,752,17,3092,504,101,88,477,177,373,101,153,97,435,8,2518,513,79,50,480,168,266,63,106,60,290,4,2079,436,41,45,318,116,176,46,64,33,173,0,1454,1311,115,76,633,260,464,77,109
CED129,9,0,4,0,0,3,0,6,3,80,0,101,0,0,0,0,0,3,0,0,0,17,0,23,0,0,0,0,0,4,0,4,5,20,0,30,0,0,0,0,0,5,0,3,6,16,0,29,0,0,0,0,0,0,0,10,6,52,0,79,0,0,0,4,0,11,4,32,14,57,0,119,0,5,3,7,3,24,3,48,25,86,0,204,3,13,12,9,4,56,15,53,24,107,0,292,13,46,18,49,3,135,17,90,50,184,6,605,32,92,31,82,23,188,39,110,56,221,10,874,29,75,22,119,39,260,37,130,43,143,6,899,63,91,34,189,65,297,46,97,45,157,3,1098,333,211,64,671,171,965,111,206,78,319,4,3137,695,204,46,936,277,430,105,135,62,215,0,3111,976,167,53,1078,264,624,85,125,44,170,4,3587,1168,108,43,781,253,276,70,65,29,71,9,2867,6116,311,103,2928,846,1623,153,188
CED130,18,0,3,6,0,5,0,4,3,33,0,73,4,0,0,0,3,5,0,0,0,9,0,24,0,0,0,3,0,0,0,3,0,14,0,29,3,0,0,0,0,3,0,5,0,10,0,20,3,3,0,0,0,3,0,13,3,42,0,71,5,4,0,9,0,6,0,19,4,36,0,88,10,12,0,28,0,34,0,36,9,128,4,261,19,21,9,39,3,90,0,60,13,115,0,366,45,37,11,97,13,176,11,98,21,189,4,684,90,81,3,278,35,262,19,98,14,149,3,1049,114,50,12,328,44,226,15,76,23,83,6,968,205,57,18,384,42,216,20,48,18,74,0,1079,723,106,30,875,139,343,35,72,30,101,5,2470,617,71,20,707,113,144,36,34,16,46,0,1811,611,53,20,535,89,82,14,18,12,18,4,1452,482,28,9,289,41,41,9,5,3,8,0,925,990,39,21,528,79,152,17,19
CED131,0,0,0,0,0,4,0,0,4,38,0,49,0,0,0,0,0,4,0,0,0,5,0,12,0,0,0,0,0,0,0,5,0,8,0,16,0,0,0,0,0,0,0,6,0,9,0,15,0,3,0,0,0,4,0,10,6,34,0,51,0,0,0,8,0,5,0,22,4,37,0,83,0,6,0,5,0,20,0,41,0,63,0,141,6,15,0,7,0,38,3,39,7,81,6,212,4,39,7,29,3,89,11,85,11,129,0,406,26,58,7,117,13,153,10,75,12,131,4,607,35,68,5,195,23,182,15,81,12,84,0,693,72,64,6,237,30,180,17,62,9,78,0,761,313,206,23,721,101,426,50,119,39,124,6,2134,450,129,29,989,130,213,49,64,12,57,0,2121,532,116,21,1017,147,192,41,56,12,67,0,2218,513,60,21,684,131,85,32,36,3,23,4,1590,1888,172,44,1685,261,435,77,63
CED132,0,0,0,0,0,0,5,0,0,78,0,90,0,0,0,0,0,0,0,6,0,9,0,19,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,7,0,9,0,21,0,0,0,0,0,0,0,13,0,16,0,33,0,0,0,0,3,3,3,23,4,24,0,69,0,3,4,4,0,9,0,25,9,34,4,94,0,8,0,4,3,40,9,33,10,46,0,150,11,33,9,13,4,58,9,49,19,78,0,272,21,40,10,57,11,70,11,64,21,101,5,403,9,44,9,56,15,124,13,51,12,68,0,397,20,37,11,74,15,142,13,50,23,72,0,451,123,97,31,214,52,433,38,96,40,120,4,1248,222,76,25,312,76,165,16,73,27,105,6,1101,342,95,19,400,109,307,35,67,14,79,4,1478,391,54,17,342,109,121,24,40,16,54,3,1161,4723,349,79,3194,802,1997,108,271
CED133,9,4,0,9,0,8,0,3,0,27,6,56,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,3,0,0,0,3,0,18,0,27,3,0,0,0,0,3,0,3,3,14,0,36,0,3,0,0,0,3,0,13,5,31,0,58,5,4,0,6,0,7,0,29,7,32,3,93,9,15,0,15,3,29,3,60,16,117,0,263,19,38,0,36,0,80,7,92,23,137,9,440,33,74,0,101,12,172,15,128,36,235,16,824,71,148,17,284,25,257,27,127,32,202,3,1200,93,110,11,388,35,247,24,102,23,144,0,1172,172,103,13,460,46,191,24,75,18,116,5,1221,566,193,32,1013,135,330,69,101,31,157,9,2638,596,135,25,787,95,169,24,63,22,71,8,1987,536,68,10,532,69,114,20,30,7,43,3,1425,400,30,17,279,38,45,14,9,0,20,0,846,790,58,21,460,61,141,26,21
CED134,26,0,0,8,0,9,0,3,4,36,0,94,3,0,0,0,0,4,0,3,0,7,0,19,0,4,0,3,0,0,0,0,0,18,0,26,0,4,0,4,0,0,0,3,0,4,0,16,14,3,0,6,0,3,0,10,0,27,0,60,5,0,0,21,3,7,0,16,4,42,0,103,12,8,0,19,9,20,4,35,4,85,4,199,24,18,5,49,4,76,0,50,11,108,3,344,40,33,0,96,8,144,5,80,12,145,9,571,79,54,7,227,33,230,17,60,23,141,12,866,95,44,4,282,37,225,17,42,14,61,9,829,163,47,14,368,56,181,9,30,18,54,4,931,612,72,21,830,126,347,36,47,29,86,0,2230,625,65,21,697,135,118,39,15,9,32,4,1756,624,39,19,515,102,124,15,13,11,21,3,1482,479,22,5,291,88,50,12,4,8,10,5,962,1084,27,39,588,131,143,23,13
CED135,3,0,5,0,0,7,0,11,0,182,0,208,0,0,4,0,0,0,0,4,0,21,0,31,0,0,0,0,0,6,0,4,4,54,0,71,0,0,0,0,0,0,0,11,8,61,0,84,0,5,4,0,0,6,0,23,11,132,0,181,3,3,0,0,0,19,0,49,32,170,0,276,0,13,9,3,0,55,4,86,64,313,3,554,4,30,18,9,7,133,20,146,82,331,6,795,10,66,39,51,8,319,19,216,85,459,12,1281,35,110,50,130,30,435,56,246,120,421,13,1643,48,87,44,186,46,498,69,152,104,296,10,1525,98,88,43,230,67,566,55,152,86,245,7,1649,528,172,88,633,211,1466,119,287,155,408,8,4079,706,152,90,700,237,445,87,128,79,243,4,2876,922,88,59,565,229,545,65,82,48,205,7,2810,828,70,24,396,165,180,32,57,33,90,4,1882,2501,158,67,875,340,715,67,114
CED136,0,0,0,0,0,3,0,0,0,34,0,44,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,5,0,6,0,16,0,25,0,7,0,0,0,0,0,12,3,38,0,62,0,0,0,0,0,9,0,12,7,38,0,75,7,11,0,9,0,22,8,51,10,103,0,213,4,17,0,16,0,55,0,66,17,127,4,331,12,49,4,58,8,175,18,119,34,203,0,690,33,81,15,200,37,326,18,136,32,207,9,1089,51,97,12,347,51,336,25,109,30,133,6,1208,129,72,20,467,72,293,24,91,25,123,3,1324,552,182,33,1208,196,618,69,124,41,186,5,3225,708,117,29,1184,195,292,60,67,24,95,0,2770,703,80,22,876,137,221,45,56,16,49,4,2204,600,42,23,483,94,84,22,19,5,27,0,1403,1284,58,35,884,172,274,34,32
