CED_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
CED111,3,0,0,3,0,9,14,20,81,0,101,0,3,3,5,0,0,0,9,23,0,31,0,13,7,17,7,0,10,28,62,0,85,3,16,7,22,15,10,23,48,130,3,176,0,32,4,40,6,5,17,58,180,0,235,18,84,31,139,10,6,26,154,284,0,441,19,132,42,197,8,8,22,215,279,6,502,74,177,50,300,12,8,14,316,393,5,716,142,172,35,347,6,5,17,365,365,3,734,176,184,43,404,5,6,8,411,283,0,694,186,114,31,323,5,0,3,332,157,8,489,202,78,13,293,6,0,5,304,132,4,438,382,148,43,569,8,0,11,582,150,3,739,161,55,12,225,0,0,0,227,79,0,303,143,37,11,185,3,0,6,187,33,0,221,52,13,3,67,0,0,0,67,13,0,83,135,37,8,181,4,0,4,184,41,0,225,182,78,30,293,11,11,26,313,163,16,491,7,0
CED112,0,4,4,14,12,7,12,22,126,0,153,0,0,4,4,4,3,5,10,24,0,39,0,10,0,14,3,4,10,24,65,0,89,0,18,9,31,5,9,17,46,118,4,169,0,53,20,71,9,15,26,102,234,6,336,17,144,57,213,23,29,54,268,427,4,702,46,225,77,350,29,23,50,401,428,0,827,126,259,91,479,14,15,27,509,556,8,1079,262,299,81,639,14,11,30,673,494,6,1169,269,251,63,581,13,9,21,601,371,3,971,244,144,39,434,0,0,5,436,197,0,639,238,117,46,396,7,3,9,406,155,6,565,435,174,53,665,7,0,7,669,184,0,858,196,81,13,294,4,0,4,295,103,0,399,127,36,10,167,0,0,0,171,20,0,179,53,14,0,69,0,0,0,69,11,0,84,111,19,5,140,4,0,6,138,32,0,173,212,92,35,341,14,3,13,359,194,19,567,3,12
CED113,0,0,0,4,0,0,0,6,52,4,62,0,10,0,7,3,4,4,11,21,0,29,3,19,5,23,0,4,4,24,44,0,66,3,24,5,30,5,4,16,49,72,4,123,3,53,3,56,9,17,27,85,157,0,249,20,121,21,164,20,16,35,197,234,5,432,47,160,15,220,12,8,22,240,176,5,423,114,184,24,322,11,8,18,341,301,6,651,182,156,24,359,9,12,14,374,225,0,598,217,120,15,351,4,4,5,363,162,6,526,212,92,18,323,7,0,6,326,108,0,438,226,68,12,305,5,0,3,308,75,0,386,403,87,25,520,3,4,9,524,112,4,637,163,42,7,212,0,0,0,218,61,0,281,137,25,6,167,0,0,0,167,19,0,190,64,12,3,81,0,0,0,81,15,0,94,153,24,4,182,0,5,5,180,23,0,203,182,89,25,293,3,8,10,311,154,14,466,7,9
CED114,0,0,4,7,8,3,5,16,77,4,95,5,3,0,3,0,0,0,5,14,0,23,5,11,0,19,9,8,19,36,61,0,100,0,34,11,46,14,17,28,80,108,0,186,7,65,12,88,18,21,39,123,221,5,348,31,181,22,230,25,41,62,295,324,4,620,66,234,34,341,17,21,35,375,304,6,680,171,254,25,449,5,11,21,467,379,6,859,289,260,23,565,10,9,18,581,291,4,876,252,183,23,450,11,9,13,471,202,6,672,209,115,14,341,3,6,8,344,120,0,464,203,77,10,288,4,0,7,298,87,0,377,380,99,15,494,5,4,5,503,107,0,610,119,28,9,162,0,0,0,164,26,0,185,78,18,0,102,0,0,0,106,17,0,123,34,6,0,45,0,0,0,45,3,0,49,50,13,3,67,0,0,3,72,21,6,98,166,93,27,281,5,4,9,293,176,11,476,10,7
CED115,0,0,0,4,10,17,28,32,401,8,438,0,5,5,10,0,0,4,13,52,0,65,0,21,6,28,6,6,9,43,133,0,180,3,40,21,62,11,17,26,94,251,0,342,4,43,18,62,8,18,30,91,400,0,496,9,84,30,130,22,31,59,180,522,3,709,61,124,58,239,23,23,45,283,522,4,812,112,143,64,320,26,15,37,363,711,6,1079,180,154,75,411,15,10,19,436,652,5,1090,207,127,62,402,14,21,40,436,531,0,966,130,81,62,275,9,13,21,294,383,0,682,112,65,37,209,20,5,20,230,323,0,559,288,107,68,468,12,14,23,492,445,0,936,144,68,33,248,13,3,16,263,259,0,524,105,22,22,154,8,0,4,156,127,0,284,47,18,6,73,5,4,3,79,76,0,158,87,28,16,133,3,3,7,136,120,0,261,72,45,29,149,11,11,20,166,245,32,447,6,3
CED116,9,3,9,15,6,5,15,26,61,0,89,0,5,0,3,0,0,3,11,20,0,28,0,14,4,19,5,4,7,28,46,0,75,7,22,4,37,10,13,20,58,88,0,145,3,53,6,60,17,19,34,95,213,0,311,17,195,35,251,10,28,33,282,308,0,595,59,211,41,313,9,14,20,336,300,0,640,114,284,31,436,11,11,26,457,434,9,898,200,262,30,495,10,16,22,515,401,0,915,220,197,29,444,3,3,12,462,285,8,749,185,106,21,315,3,6,8,318,141,0,463,179,94,7,281,0,4,3,287,103,0,397,285,111,21,418,0,0,0,423,107,3,529,107,51,4,161,0,0,0,166,57,3,224,80,9,0,92,0,0,0,92,18,0,108,41,6,4,47,0,0,0,47,18,0,64,56,24,4,85,4,0,3,90,37,0,125,148,130,15,296,4,6,8,305,178,12,500,4,11
CED117,3,0,3,9,5,3,15,22,80,0,102,0,3,0,3,0,0,4,7,21,0,26,4,3,3,6,5,0,8,10,46,0,55,3,9,4,19,5,7,14,29,56,0,81,3,26,7,35,6,7,10,45,115,0,162,5,44,11,56,13,13,27,79,114,0,191,12,44,20,75,11,6,18,98,118,0,218,34,72,18,123,8,7,10,136,216,0,356,89,101,33,224,4,3,4,231,191,0,425,103,107,23,230,5,3,14,240,183,0,431,153,86,10,260,0,4,4,260,136,0,397,150,73,12,240,3,4,6,239,91,0,335,453,128,34,617,13,3,10,627,153,0,783,112,41,7,158,0,3,5,164,91,0,255,194,41,7,242,0,0,0,244,46,0,290,53,14,0,71,0,0,0,72,24,0,94,462,45,16,521,8,6,10,534,53,0,591,147,53,21,222,12,4,13,240,89,5,335,3,5
CED118,0,3,3,5,11,10,19,31,129,0,158,0,0,0,0,0,0,0,4,35,0,40,0,4,3,13,5,0,7,16,65,0,86,0,22,11,33,0,11,13,46,100,0,146,0,26,14,35,6,13,17,52,195,0,252,13,65,26,101,13,15,24,126,254,4,387,31,93,35,157,7,6,15,172,237,3,405,85,125,41,255,16,10,27,281,297,3,581,174,144,51,370,9,6,13,382,305,0,687,225,142,54,424,10,7,17,444,261,6,710,199,100,31,330,6,4,12,341,175,0,514,237,70,43,353,8,8,11,365,168,0,533,517,126,70,714,6,8,13,727,231,4,955,204,79,40,322,4,3,11,330,117,0,448,192,43,15,248,0,0,0,251,53,0,306,84,28,9,115,5,0,5,118,27,0,151,208,33,19,268,0,0,0,272,60,0,335,146,65,36,246,0,7,14,256,136,21,413,7,9
CED119,0,3,3,9,3,3,9,14,49,0,63,0,0,0,0,0,3,3,3,17,0,17,0,3,0,7,0,0,0,9,30,0,36,0,9,8,17,3,6,15,31,51,0,78,4,20,10,38,5,4,18,51,105,0,156,8,51,18,72,3,8,15,85,140,0,223,25,55,39,120,5,12,15,132,140,0,272,53,128,39,219,3,8,7,230,206,4,438,104,129,44,274,4,3,11,279,185,0,469,140,164,40,340,10,4,10,351,169,0,519,173,94,27,296,5,5,7,306,118,0,420,186,80,18,285,10,4,9,296,101,6,402,415,127,37,585,5,0,9,590,160,0,745,197,71,23,297,0,0,0,297,109,0,401,178,36,15,233,0,0,0,231,41,0,279,94,24,6,117,0,0,0,117,24,0,141,221,44,5,273,8,0,8,278,44,0,319,152,79,30,267,6,3,11,270,92,8,373,6,3
CED120,5,3,9,10,6,0,6,12,72,0,87,0,4,0,4,0,0,0,4,22,0,29,0,5,3,8,5,0,9,17,46,0,67,0,15,3,23,12,8,18,39,73,0,113,5,42,11,53,7,4,10,67,157,0,228,23,105,24,152,9,21,29,178,255,0,440,38,143,33,217,14,11,28,244,235,7,485,102,230,31,367,16,12,21,389,285,4,681,205,219,44,463,11,3,15,478,279,0,764,199,172,37,405,14,3,19,424,207,0,634,247,120,29,402,0,3,4,407,154,0,559,219,79,26,325,3,0,5,328,134,0,463,457,142,40,635,10,0,10,642,157,0,798,232,78,19,328,0,3,3,337,70,0,408,168,35,16,221,0,0,0,220,33,0,256,60,17,5,89,0,0,0,83,18,0,108,139,36,14,189,0,4,4,192,38,0,229,183,99,27,301,7,3,5,311,132,9,452,14,3
CED121,5,3,3,16,13,5,16,29,105,0,139,0,6,0,6,0,0,4,10,31,0,41,0,19,0,23,0,6,5,34,62,0,100,6,39,9,53,11,7,18,70,126,0,197,4,46,15,68,18,20,40,109,285,3,402,18,186,49,246,31,33,65,318,395,4,709,70,256,63,383,17,24,44,429,363,4,792,167,309,48,519,14,19,26,548,513,6,1073,263,301,42,608,9,22,25,634,427,6,1070,250,216,38,504,12,13,20,532,311,0,836,227,140,32,400,3,12,16,410,161,3,571,209,109,29,349,3,6,3,354,145,3,504,411,141,39,590,6,8,11,602,167,0,770,184,61,22,264,5,6,9,272,80,3,359,118,44,7,177,3,4,8,182,24,0,213,29,14,4,49,0,0,0,49,14,0,60,89,25,9,121,0,0,0,122,30,0,149,185,112,38,325,8,6,19,343,189,21,550,9,9
CED122,6,4,6,8,10,4,14,22,124,0,147,0,4,0,4,0,0,0,4,33,0,38,0,9,3,12,3,9,15,23,64,0,87,0,18,6,27,7,4,12,34,91,0,130,7,30,7,43,10,5,11,56,160,0,222,9,70,18,92,6,18,25,118,161,0,287,19,93,35,151,8,10,21,172,210,0,385,57,130,34,227,5,3,13,236,315,4,550,114,141,26,281,10,10,17,292,281,0,581,159,144,25,335,7,4,11,344,212,0,561,194,98,24,316,5,4,9,324,151,0,478,206,73,26,311,3,0,3,313,112,3,430,453,156,46,655,7,3,12,664,213,0,880,160,46,20,223,6,0,5,230,127,0,360,221,36,11,268,0,0,0,274,58,4,327,65,16,8,87,0,0,0,88,40,0,127,350,57,17,424,3,5,5,436,101,3,538,147,69,27,245,5,3,9,252,132,14,403,13,5
CED123,5,7,11,18,12,0,18,30,130,0,163,3,6,3,11,0,0,0,13,27,0,41,0,6,0,7,11,4,20,28,76,0,103,4,21,12,31,10,13,20,54,147,3,206,7,48,23,74,15,15,31,103,311,4,419,16,99,41,157,25,24,51,207,494,0,701,52,196,73,326,23,20,42,365,470,4,837,134,209,90,437,21,14,32,470,475,6,951,296,228,78,597,16,5,21,623,417,0,1037,320,195,77,584,17,20,34,619,366,0,989,335,144,57,530,9,6,11,541,236,3,779,268,110,31,409,5,11,17,427,211,0,636,610,180,65,856,0,8,11,862,231,0,1089,280,92,29,401,9,4,10,412,118,5,528,210,53,17,280,0,0,0,280,59,0,332,84,25,3,118,0,0,0,118,28,0,144,177,32,16,223,0,0,0,232,55,3,285,159,67,44,276,9,6,10,288,185,16,492,11,9
CED124,5,3,5,12,6,3,8,17,67,0,86,0,8,3,15,0,0,0,16,27,0,42,6,14,0,20,5,3,7,27,63,0,92,6,32,7,43,13,14,20,69,103,0,172,9,80,12,95,16,21,33,126,237,0,370,16,169,34,225,19,23,44,265,303,3,571,68,257,32,358,24,21,47,402,325,3,729,111,245,28,384,18,21,34,417,504,10,935,191,272,35,508,17,8,24,534,430,8,971,207,190,33,433,10,8,17,451,285,0,736,157,106,18,290,0,0,0,294,148,5,443,154,82,20,251,0,0,0,251,93,0,354,236,98,16,354,4,3,6,359,108,0,468,105,31,11,151,6,0,3,153,47,6,203,51,24,5,84,0,0,0,86,22,0,110,12,0,0,20,0,0,0,20,8,0,24,52,15,4,71,0,0,0,71,21,0,89,137,104,22,262,14,9,17,284,245,19,546,3,8
CED125,3,4,14,15,15,3,18,36,183,5,225,0,7,6,11,4,0,3,11,31,0,47,0,11,4,13,8,8,18,23,82,0,110,0,24,15,42,14,6,23,64,173,0,237,3,51,25,79,8,14,25,101,337,0,446,15,107,56,174,31,28,59,233,505,4,741,49,177,61,284,35,19,59,341,498,4,845,145,216,68,428,21,9,31,463,525,6,994,255,227,89,565,14,12,25,595,489,3,1087,289,197,74,567,21,13,30,591,362,9,963,276,148,46,469,12,3,16,486,252,3,744,271,109,44,427,15,10,26,445,204,6,657,485,169,79,733,14,11,28,751,281,0,1032,240,63,35,334,8,3,13,347,132,0,487,198,47,24,265,3,5,10,270,53,0,330,92,30,6,126,0,0,0,126,38,0,159,158,35,12,212,0,0,0,215,57,3,270,166,77,52,292,4,8,15,311,183,21,515,16,5
CED126,4,0,0,9,6,3,9,17,66,0,80,0,0,0,0,0,0,0,0,17,0,20,0,13,0,15,5,0,3,22,21,0,44,5,12,4,18,3,4,9,31,36,0,67,3,29,3,40,4,6,10,45,61,0,109,13,52,9,71,8,10,13,84,89,0,170,12,80,30,120,5,3,11,131,112,0,250,37,128,28,180,4,4,10,192,133,0,323,90,125,34,255,3,9,13,265,173,0,445,125,154,31,308,9,4,9,318,143,0,458,171,110,27,301,3,0,3,309,133,0,442,183,92,20,295,0,0,5,294,111,0,402,400,143,40,584,5,0,3,583,145,0,730,160,74,13,252,0,0,0,256,83,0,340,148,61,10,216,0,0,0,222,56,0,267,62,31,3,91,0,3,5,100,19,0,118,337,62,16,414,0,0,0,417,67,0,485,167,91,28,287,9,3,7,293,97,12,397,6,9
CED127,0,0,0,0,5,6,12,9,61,0,74,0,4,0,7,4,0,4,8,22,0,26,0,7,5,13,3,14,17,29,35,0,63,0,10,4,13,7,11,21,35,63,0,99,0,36,8,45,6,10,13,56,138,4,194,10,99,33,139,3,9,17,150,232,6,384,24,134,52,209,10,15,30,233,211,0,448,77,176,29,284,6,5,9,294,287,3,587,142,195,52,385,4,0,10,393,270,0,667,177,177,36,400,6,4,9,409,236,0,644,170,134,28,339,7,0,8,343,117,4,469,208,81,28,313,5,0,9,316,119,4,441,390,119,39,547,5,5,13,557,139,0,698,179,67,20,265,0,4,3,272,76,0,345,139,36,9,180,0,0,0,185,37,0,219,66,16,3,88,0,0,0,88,13,0,104,134,27,9,178,0,0,0,178,26,3,200,166,112,41,321,8,4,19,334,107,16,459,5,4
CED128,0,11,4,14,7,4,14,23,245,5,273,0,3,0,7,0,5,6,12,40,0,52,0,9,4,15,5,8,13,25,102,5,134,0,24,3,29,5,8,11,43,154,0,196,4,36,11,56,11,13,21,73,298,0,379,6,74,17,98,7,12,22,117,395,0,515,33,119,37,191,12,8,20,210,415,3,627,89,123,46,256,6,12,23,281,537,4,822,161,122,48,339,10,6,19,363,536,0,896,187,116,48,359,19,12,33,386,482,4,865,176,71,35,281,9,9,17,293,309,0,608,173,65,37,281,7,9,10,290,249,0,548,314,106,59,473,7,9,11,490,396,7,891,149,68,41,254,0,0,5,260,213,0,469,129,38,17,184,0,0,3,190,119,0,302,60,30,16,103,0,0,0,105,61,0,160,135,37,17,197,3,0,3,201,96,0,297,90,34,45,177,12,0,14,186,207,40,434,10,5
CED129,3,8,3,14,11,0,18,25,117,0,143,0,3,0,3,4,5,7,5,27,0,32,0,5,0,15,0,3,6,16,40,0,56,0,13,0,14,8,3,8,31,54,0,79,3,26,5,27,7,4,13,42,74,0,120,6,36,16,62,11,7,16,80,132,0,215,22,67,32,121,6,10,17,136,149,0,285,53,97,25,173,11,7,12,192,155,0,350,88,107,30,229,6,7,15,241,170,0,411,127,108,46,285,6,3,12,293,162,3,459,178,101,18,291,6,4,10,296,114,0,414,195,85,20,294,7,0,14,306,99,0,404,463,135,45,636,10,4,10,648,158,0,803,223,68,17,308,0,3,0,307,122,0,429,215,62,14,291,3,4,10,297,47,0,348,108,22,11,148,0,0,0,143,32,0,181,353,54,17,426,8,0,8,430,94,0,524,161,62,27,247,7,3,8,258,102,3,361,13,4
CED130,8,4,0,14,5,11,15,28,90,3,124,6,14,0,17,3,4,10,19,23,0,37,3,27,3,31,8,9,20,49,70,0,125,8,27,5,44,20,15,38,77,117,0,198,20,66,10,100,27,32,63,158,259,0,417,30,179,29,237,37,30,62,299,368,0,675,81,250,21,344,24,31,53,403,345,10,756,169,232,43,439,17,11,30,471,467,7,937,291,227,27,543,10,10,25,563,352,0,922,239,153,28,417,12,10,19,434,237,7,672,171,100,22,286,0,0,6,291,106,0,401,181,57,15,256,0,4,4,259,96,0,362,295,82,18,400,4,6,9,407,112,0,520,96,17,6,116,0,0,0,118,35,0,152,54,14,3,70,0,0,0,77,14,0,86,21,3,0,25,0,0,0,25,13,0,36,53,20,10,79,3,0,10,84,28,0,112,164,79,24,268,7,6,13,285,168,19,467,8,11
CED131,0,8,0,4,5,4,10,19,80,0,101,0,3,0,5,3,3,3,9,11,0,20,0,11,0,12,6,3,9,23,45,0,72,0,18,4,23,16,14,27,49,78,0,134,9,43,11,61,5,6,15,75,141,0,212,14,92,22,127,18,19,41,165,260,0,423,36,196,29,255,9,19,32,290,250,0,537,92,226,27,340,13,15,24,365,390,4,757,201,264,18,481,3,13,13,495,322,10,822,256,223,20,501,4,3,15,511,224,0,733,261,143,24,425,9,0,3,430,168,0,604,282,98,19,408,4,3,8,412,106,0,521,503,156,24,677,0,0,5,688,146,3,835,183,63,15,263,8,3,6,268,67,0,336,152,36,15,201,3,0,5,204,27,0,237,48,13,4,69,0,0,0,68,16,0,85,148,37,5,185,0,0,0,189,29,0,215,202,106,23,329,11,0,16,341,145,9,492,8,0
CED132,7,4,0,7,6,8,15,23,136,0,158,0,0,0,4,3,4,7,8,36,0,47,3,7,6,12,3,0,4,18,42,0,58,4,20,3,25,4,6,14,37,45,0,84,3,20,3,32,0,0,6,34,79,0,110,8,38,10,63,9,16,25,82,108,0,187,22,60,15,95,11,4,9,105,85,0,191,33,64,30,126,4,10,11,137,154,0,291,70,112,22,205,7,6,14,215,155,0,367,108,89,17,208,6,8,15,222,123,0,345,151,68,17,236,7,6,13,246,98,0,345,138,57,14,207,5,4,13,215,86,0,306,433,98,34,566,9,8,14,578,161,3,746,130,49,13,189,4,0,5,194,96,0,288,189,54,10,249,0,0,0,254,59,0,311,62,20,6,93,0,0,0,90,23,0,110,632,109,13,756,19,9,22,780,104,0,883,141,58,17,218,5,4,8,229,74,11,312,3,3
CED133,3,0,0,8,7,5,10,14,86,4,106,3,10,0,17,8,5,6,23,33,0,57,0,7,0,13,3,0,6,23,59,0,78,5,35,6,46,20,19,37,82,146,3,225,13,69,8,81,22,24,43,124,267,4,396,35,187,37,257,24,36,54,317,399,4,719,73,275,34,378,16,27,50,424,396,3,827,180,324,32,535,11,14,22,553,531,6,1092,270,305,23,601,17,13,31,628,471,10,1104,276,207,23,513,5,13,20,531,337,3,873,246,138,27,405,3,4,9,413,192,3,603,199,90,16,307,4,4,7,310,108,0,428,278,124,21,425,0,5,0,421,121,0,549,134,40,15,183,3,0,3,187,59,0,247,73,20,6,100,0,0,0,102,28,0,132,31,5,3,39,0,0,0,40,10,0,46,66,21,3,92,3,0,4,97,28,5,126,153,137,37,327,13,5,14,340,240,18,599,7,6
CED134,7,6,7,10,0,3,8,22,93,0,114,4,0,0,8,4,0,0,10,19,0,35,0,23,3,31,14,11,20,49,69,3,125,4,32,3,45,17,6,19,61,119,0,188,10,68,10,95,11,18,24,124,265,5,395,28,146,28,196,28,30,64,257,370,3,620,74,208,40,315,17,22,34,359,347,3,708,162,222,34,410,16,13,28,437,414,0,850,278,211,34,528,11,10,23,545,333,0,878,229,135,24,390,8,6,15,409,210,7,626,228,79,17,329,8,3,8,337,125,0,462,189,57,19,258,4,0,4,263,89,7,362,331,72,20,431,5,4,9,436,113,0,549,109,22,4,141,0,0,3,144,49,0,190,85,18,9,107,0,0,3,108,10,0,123,32,12,0,43,0,0,0,42,11,0,54,63,5,3,74,0,0,0,77,51,0,126,186,68,39,293,13,8,22,317,190,18,521,20,10
CED135,0,3,0,7,10,3,19,23,212,3,240,0,4,4,10,0,0,3,16,39,0,52,0,14,5,18,4,10,16,27,78,0,112,4,30,4,41,3,4,10,48,133,0,179,4,38,10,53,12,15,24,78,226,0,306,9,73,35,113,15,29,41,153,318,0,472,43,113,29,181,14,8,28,203,301,0,507,99,121,39,259,8,15,24,286,377,3,665,156,136,37,334,13,3,15,350,352,3,707,195,112,34,336,13,6,21,357,300,0,663,222,83,31,337,10,3,12,347,214,5,569,179,56,30,262,6,3,7,273,194,0,463,356,104,49,513,4,10,10,524,276,0,803,189,67,21,280,5,5,10,289,158,0,449,142,26,16,183,4,0,4,187,73,0,265,59,16,13,80,0,0,4,87,36,0,120,133,40,19,198,4,0,4,201,90,0,295,97,42,30,165,5,0,5,173,151,23,346,4,5
CED136,4,6,8,19,4,0,7,20,75,6,101,4,4,5,9,0,5,8,15,31,0,46,0,10,7,16,8,8,17,39,64,3,100,5,33,10,48,16,18,31,83,138,4,221,5,62,12,81,23,24,47,131,270,3,403,21,194,30,245,33,31,67,310,402,0,713,71,262,74,408,27,35,66,471,412,5,881,150,341,59,545,15,18,38,582,562,3,1149,302,359,39,700,11,20,27,733,463,3,1204,326,211,35,575,7,6,18,593,326,5,924,282,139,28,449,9,7,15,463,198,0,660,245,108,24,370,0,4,6,377,138,0,520,459,156,32,645,3,3,11,652,157,3,808,183,75,13,266,10,0,10,278,50,0,326,112,30,9,142,0,0,3,148,24,0,176,41,11,5,56,0,0,0,61,15,0,70,88,26,0,117,5,0,5,121,34,5,159,172,129,42,345,9,4,15,365,197,17,572,7,3
CED137,0,5,3,12,9,11,21,25,254,5,285,0,4,0,12,3,0,3,14,53,0,65,3,6,0,13,4,6,5,20,80,0,101,3,21,12,30,6,4,8,44,103,0,152,3,26,12,38,10,7,17,58,127,0,183,9,65,26,96,13,11,32,125,187,5,318,23,93,28,141,12,6,16,164,183,0,348,55,104,28,191,6,12,16,206,262,0,465,110,137,38,288,4,10,17,305,262,8,568,142,106,43,286,10,9,12,306,268,5,574,167,101,25,301,10,3,12,316,165,0,482,157,70,17,242,7,3,9,252,139,0,399,390,118,42,551,4,6,11,562,221,0,790,156,54,29,245,9,3,13,248,158,0,410,177,48,15,236,3,0,3,244,89,0,331,72,20,5,104,4,0,3,104,42,0,143,351,68,31,441,4,4,5,455,125,4,576,128,44,26,197,5,0,6,207,148,16,369,3,9
