CED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED111,0,0,0,0,0,3,0,3,0,271,8,289,0,3,0,4,0,0,0,10,3,125,0,141,0,0,0,0,0,0,0,9,5,63,0,82,0,0,0,0,0,0,0,14,3,58,0,79,0,3,0,0,0,3,3,38,6,368,0,433,0,6,0,0,0,7,4,58,14,222,0,310,0,8,5,11,0,24,5,98,19,1481,24,1681,3,32,9,6,0,56,21,135,35,942,4,1241,10,73,15,30,3,105,26,139,47,866,8,1314,24,85,15,105,23,150,49,159,38,806,4,1466,29,68,8,123,29,135,28,93,28,305,0,858,78,70,24,155,49,149,21,74,22,325,5,971,357,136,23,401,108,288,65,156,43,368,0,1954,485,98,17,367,104,148,45,75,12,177,0,1523,472,50,12,250,59,107,27,39,8,101,5,1141,441,22,0,133,36,39,8,19,4,52,0,759,844,59,18,293,71,194,16,65
CED112,0,4,0,0,0,0,0,4,3,281,3,301,0,0,0,0,0,0,0,5,0,111,0,118,0,4,0,0,0,0,0,9,0,62,0,83,0,0,0,0,0,0,0,12,0,65,0,82,0,10,3,0,0,8,0,28,6,387,7,438,0,10,0,0,5,9,5,50,14,196,0,292,0,17,0,12,0,24,5,95,43,1883,27,2105,9,24,9,18,3,76,11,149,56,1026,13,1390,21,64,12,38,10,136,19,177,38,921,11,1445,44,110,22,111,24,186,44,183,45,838,14,1616,60,68,22,167,38,162,36,93,29,254,0,923,144,68,14,177,51,151,33,81,28,236,4,990,569,156,43,502,119,255,71,103,34,261,3,2107,478,73,27,277,133,101,35,55,19,102,6,1294,389,41,12,201,53,69,22,24,8,64,3,888,268,18,0,89,29,15,5,12,8,31,0,485,450,46,13,169,40,114,14,36
CED113,12,3,0,4,0,6,0,16,3,281,4,330,0,6,0,0,0,6,0,14,5,123,0,161,0,0,0,0,0,8,0,13,3,64,0,99,3,7,0,5,0,4,0,11,0,46,0,76,11,14,0,11,0,3,6,45,7,365,7,464,6,17,0,17,3,23,3,71,6,189,4,337,31,32,3,19,4,53,4,165,18,1608,32,1961,36,75,9,55,9,89,10,213,22,836,12,1367,70,116,5,90,4,174,10,201,20,846,8,1547,95,195,11,254,19,172,21,200,36,831,12,1849,91,67,9,225,15,155,11,101,19,323,9,1024,214,104,8,251,23,143,19,84,20,321,6,1198,652,141,20,512,60,257,41,137,29,420,9,2274,652,57,18,412,53,138,28,82,18,193,9,1636,606,40,17,256,46,93,22,55,9,133,5,1276,474,29,16,122,35,33,15,18,6,49,0,800,1132,80,23,358,88,229,23,66
CED114,22,7,5,9,5,12,0,5,0,310,16,397,7,8,0,0,0,0,0,14,0,130,6,169,4,0,5,0,0,12,0,25,0,64,0,105,0,0,0,4,0,6,0,12,0,45,3,78,19,10,3,16,0,20,6,51,4,403,9,545,7,19,0,12,0,28,6,94,14,192,3,375,20,36,5,31,6,56,10,192,22,2052,38,2455,43,68,10,49,0,151,10,204,20,999,22,1575,87,125,9,124,15,229,14,212,35,841,7,1702,180,175,21,344,18,252,32,201,33,756,13,2017,163,87,8,289,28,165,19,103,17,188,5,1070,365,86,13,360,35,157,23,56,24,222,6,1343,994,142,23,705,65,244,32,99,31,216,9,2563,749,53,9,414,45,84,15,46,8,126,4,1566,511,33,15,254,33,46,9,33,11,73,8,1025,272,15,4,116,19,26,0,8,3,41,0,500,493,38,10,242,28,77,6,29
CED115,0,0,0,0,0,4,0,4,6,614,5,638,0,0,0,0,0,0,0,4,0,119,0,125,0,0,0,0,0,0,0,8,3,100,0,104,0,0,0,0,0,0,0,15,4,116,5,140,0,5,0,0,0,0,0,26,15,438,9,490,0,0,0,0,0,12,0,41,18,228,6,311,0,8,5,0,0,49,5,77,34,1884,34,2103,0,16,16,0,0,99,10,101,54,703,9,1010,8,42,11,23,10,183,10,100,55,400,11,845,32,48,24,67,30,188,24,94,62,410,7,987,49,20,29,56,19,138,28,67,60,108,0,584,86,38,17,86,39,103,24,44,29,119,0,586,289,54,44,179,126,204,41,50,27,140,5,1158,228,28,29,105,84,84,31,19,18,45,3,667,169,15,9,62,54,39,10,9,9,24,0,417,127,5,4,34,18,31,8,4,3,3,0,248,193,11,6,52,26,39,5,6
CED116,0,0,0,0,0,0,0,12,5,397,7,434,0,0,0,0,0,0,0,12,3,203,6,218,0,6,0,0,0,3,0,33,6,99,0,139,0,0,0,0,0,10,4,18,5,94,0,127,6,12,3,10,0,8,0,40,7,570,15,677,0,17,0,0,0,23,3,102,20,341,5,523,9,47,4,11,3,44,6,237,31,3029,60,3475,15,71,5,28,0,92,15,252,49,1577,18,2130,41,132,8,86,6,164,16,267,44,1627,23,2400,80,200,20,263,26,181,32,243,36,1565,20,2667,78,101,5,219,18,139,22,129,33,512,5,1266,175,106,9,267,25,133,18,106,20,516,5,1385,506,175,24,525,66,249,54,191,50,579,5,2422,428,96,14,336,44,135,25,83,17,248,3,1439,343,47,17,219,45,82,14,40,14,140,9,957,229,28,7,92,9,31,9,23,3,73,0,503,441,77,18,217,60,163,23,95
CED117,7,0,0,0,0,6,0,0,5,244,8,262,0,3,0,0,0,0,0,0,0,85,0,89,0,0,0,0,0,0,0,6,0,26,0,41,0,0,0,0,0,0,0,5,0,26,0,38,0,3,0,0,0,0,5,10,4,186,4,210,0,11,0,0,0,8,4,18,12,76,0,133,0,11,0,0,0,19,3,46,12,604,3,714,3,22,0,9,0,40,13,71,29,270,5,456,9,52,14,24,8,73,21,91,24,301,3,626,26,96,17,78,18,122,43,142,31,296,3,861,24,56,12,90,36,96,23,78,25,133,3,575,69,74,14,120,49,123,25,71,16,171,3,726,400,147,30,378,109,291,56,147,34,243,4,1832,652,93,21,381,104,164,30,79,26,128,0,1683,738,74,20,336,82,161,29,44,11,76,0,1573,839,33,6,242,51,90,13,23,3,43,0,1347,3353,112,15,723,161,470,22,95
CED118,4,3,0,0,0,0,0,0,0,745,10,766,0,0,0,0,0,0,0,4,0,93,0,100,0,0,0,0,0,0,0,4,4,81,0,89,0,0,0,0,0,0,0,3,7,59,0,71,0,3,4,0,0,4,3,17,13,301,0,345,0,3,0,0,0,12,0,40,21,176,0,260,0,16,3,4,0,21,0,69,22,1084,16,1235,7,25,9,3,0,79,7,82,35,509,3,760,10,47,8,23,6,160,13,129,50,471,3,916,29,57,21,68,26,178,40,113,67,387,8,1006,34,47,15,102,39,174,33,72,33,136,5,695,96,64,31,125,46,163,32,57,22,100,3,743,493,94,58,328,198,372,77,94,51,157,8,1936,595,47,29,269,162,142,46,43,12,40,0,1387,509,31,14,212,102,144,29,29,10,25,4,1104,510,14,9,124,57,31,16,8,8,7,7,787,931,26,12,158,74,134,18,19
CED119,5,0,0,0,0,0,0,3,3,319,3,337,0,0,0,0,0,0,0,4,0,121,0,137,0,0,0,0,0,0,0,4,0,64,0,74,0,0,0,0,0,3,0,4,0,34,0,42,0,4,0,0,0,5,0,24,6,289,3,327,0,0,0,0,0,9,0,45,15,173,0,250,0,12,0,10,0,16,6,56,20,969,8,1092,8,24,3,11,0,40,8,100,34,601,9,828,4,32,6,19,9,77,13,103,39,755,5,1058,22,54,22,53,22,118,35,125,45,744,3,1240,16,34,17,64,17,118,21,81,24,287,0,671,51,53,11,83,30,112,29,90,23,273,4,754,311,101,26,270,96,298,50,110,36,307,3,1603,433,70,13,314,130,120,35,73,17,145,0,1352,477,43,15,221,74,109,13,39,14,85,0,1091,445,26,3,137,58,38,19,19,6,26,0,769,1047,43,7,272,112,213,17,49
CED120,5,3,0,4,0,4,0,6,0,315,7,346,5,0,3,0,0,0,0,9,5,121,0,151,0,0,0,0,0,0,0,13,0,63,0,79,0,0,0,5,0,6,0,13,3,66,0,94,7,7,4,3,0,7,3,35,13,317,11,406,3,16,0,8,0,13,0,48,5,197,4,296,11,17,6,13,3,34,6,114,26,1569,16,1826,20,38,11,26,4,61,7,149,39,821,9,1181,31,59,11,55,4,158,16,143,47,713,9,1257,59,127,26,194,21,190,39,163,51,694,5,1577,76,59,16,179,32,166,21,104,33,234,0,918,166,72,19,218,37,174,24,68,18,226,6,1031,639,144,40,528,127,335,58,134,42,228,6,2284,714,75,25,443,120,119,38,62,23,97,5,1718,599,41,22,292,84,117,26,34,10,72,4,1297,387,14,7,122,44,42,12,11,3,21,0,667,714,67,19,252,78,178,16,42
CED121,13,6,0,6,0,0,0,10,4,283,9,328,5,6,0,3,0,0,0,8,5,126,0,156,6,3,0,3,0,0,0,18,0,79,0,114,0,0,0,0,0,4,0,9,9,73,0,91,3,14,3,4,0,0,8,33,4,406,8,478,3,6,0,6,0,15,5,63,13,275,0,375,9,36,3,17,3,34,8,147,29,2095,20,2396,22,40,3,19,5,79,7,183,26,1167,17,1562,30,80,6,56,12,176,3,190,39,1030,8,1638,70,130,20,191,16,199,29,175,23,947,9,1806,84,55,5,188,18,190,33,86,26,277,3,969,169,78,8,238,19,175,20,85,25,248,5,1067,724,127,22,484,79,366,42,107,46,300,4,2303,641,54,21,437,69,109,41,47,19,117,4,1559,520,53,10,295,48,118,15,24,7,87,4,1180,370,20,8,130,32,32,5,14,3,32,0,650,604,53,20,230,66,141,19,46
CED122,0,0,0,5,0,5,0,4,3,401,6,423,0,0,0,0,0,0,0,9,9,112,0,135,0,5,0,0,0,0,0,11,11,66,0,89,0,0,0,3,0,0,0,9,3,57,0,74,0,0,0,4,0,3,0,22,6,291,6,338,0,4,0,0,0,7,3,49,19,158,3,249,4,12,0,5,4,23,3,72,37,931,21,1108,0,28,6,10,0,62,6,108,22,475,7,719,8,68,13,30,5,126,23,126,36,449,3,886,33,113,23,73,19,144,40,157,51,430,7,1078,34,75,3,96,31,118,35,104,22,171,5,700,75,90,23,143,41,152,52,105,24,200,3,908,518,194,49,410,166,360,95,155,41,321,3,2309,733,113,35,417,161,191,53,102,22,141,6,1956,780,72,20,343,82,172,27,52,10,113,0,1671,798,38,7,209,71,75,9,19,3,32,5,1275,2299,65,16,506,151,311,22,71
CED123,7,0,0,5,0,0,0,5,6,372,3,389,0,0,0,0,0,0,0,3,0,88,0,97,0,0,0,0,0,0,0,11,0,69,0,82,0,0,0,0,0,0,0,11,0,53,0,70,0,5,0,0,0,0,0,23,13,277,4,323,0,3,4,0,0,16,3,42,19,149,0,240,0,13,3,0,0,25,4,77,23,1313,22,1488,0,20,4,9,3,85,8,131,39,708,9,1014,6,57,13,20,13,165,11,135,50,555,8,1023,40,76,26,96,30,243,44,125,38,537,6,1261,59,49,20,155,42,206,46,74,29,172,0,848,126,68,20,173,55,201,42,85,31,152,5,950,739,116,47,497,174,337,54,97,36,154,5,2257,749,73,35,411,147,131,34,39,19,70,0,1705,581,35,15,211,101,88,16,21,5,42,3,1126,429,23,11,102,54,28,11,5,0,21,0,698,619,24,8,149,66,90,13,23
CED124,13,5,5,6,0,3,0,9,0,423,8,473,8,7,5,4,0,3,0,14,4,203,0,251,0,6,0,0,0,3,0,33,3,115,0,163,0,0,0,0,0,6,0,30,0,102,3,150,11,18,5,3,0,15,0,58,11,631,9,760,3,17,4,9,0,21,0,107,20,344,8,540,22,44,3,19,0,58,10,219,25,3495,58,3954,38,74,12,43,7,101,11,293,46,1735,20,2375,54,144,3,93,6,183,29,291,39,1520,21,2393,114,203,32,262,17,185,30,243,39,1465,14,2601,93,104,13,217,15,159,22,135,24,377,9,1148,194,103,7,276,25,122,14,87,22,395,3,1242,567,141,18,444,55,231,37,143,33,396,6,2070,362,71,15,275,50,87,20,51,16,194,0,1145,265,40,10,179,32,76,16,30,16,115,5,782,186,13,8,82,14,27,10,16,3,30,0,380,357,60,12,183,28,111,14,55
CED125,3,0,0,5,0,9,0,3,4,473,8,501,0,0,0,0,0,0,0,3,3,85,0,92,0,0,0,0,0,0,0,15,7,70,0,98,0,0,0,0,0,0,0,13,6,100,0,117,0,0,0,0,0,5,0,28,17,303,10,358,0,6,7,0,0,14,0,52,21,214,4,311,4,9,9,4,0,39,0,74,34,1493,18,1689,0,25,6,6,0,92,14,120,42,672,13,994,4,36,19,14,12,201,24,129,71,570,0,1080,41,75,18,110,28,234,39,123,71,504,3,1262,60,38,28,132,53,218,35,84,39,194,0,869,130,61,23,163,75,205,51,76,31,145,0,955,650,124,61,451,232,360,70,84,49,157,6,2237,671,74,35,314,165,138,58,42,23,76,0,1590,543,34,23,183,143,95,21,21,13,29,7,1104,442,19,15,107,52,27,15,3,9,18,0,709,639,33,11,165,88,99,10,18
CED126,0,0,5,0,0,6,0,6,0,258,7,278,0,0,0,0,0,0,0,10,3,128,0,143,0,0,0,0,0,0,0,14,0,57,0,84,0,0,0,0,0,0,0,7,0,36,0,48,0,9,0,0,0,0,0,14,3,283,5,316,0,3,0,0,0,6,7,52,3,144,0,220,4,14,0,0,0,11,5,103,16,855,13,1029,3,34,6,9,0,21,5,105,16,554,4,760,12,68,15,16,4,58,16,137,28,762,10,1130,21,92,10,56,7,95,18,164,41,804,3,1323,27,75,11,77,16,89,24,132,17,346,0,812,57,77,21,108,35,81,24,99,19,405,4,919,326,157,24,302,89,192,72,177,54,509,11,1901,372,103,10,295,86,122,31,97,24,287,4,1434,385,85,5,229,66,101,16,56,9,206,0,1164,338,36,14,161,36,57,9,34,5,104,0,794,1224,155,20,496,96,394,19,148
CED127,3,0,0,0,0,8,0,0,3,249,10,273,3,0,0,0,0,4,0,4,4,110,0,118,0,3,0,0,0,6,0,12,6,60,0,84,0,0,0,5,0,0,0,12,3,54,0,74,0,13,0,0,0,6,4,33,8,293,6,366,4,6,0,6,0,9,4,54,16,157,0,253,4,22,7,3,9,21,3,100,34,1206,14,1427,3,42,12,10,0,65,9,142,38,705,4,1026,14,79,9,35,8,102,23,156,68,846,0,1340,40,119,15,96,25,143,47,187,43,796,4,1517,46,70,17,114,21,150,31,117,34,317,5,923,102,89,20,164,53,147,35,104,26,269,0,1007,390,173,41,451,124,338,60,168,43,328,6,2116,475,101,17,380,110,150,47,72,20,156,3,1525,445,49,18,269,82,139,22,55,12,72,4,1155,340,24,6,133,48,47,11,15,5,55,0,688,742,58,13,290,66,209,25,37
CED128,0,0,0,5,0,3,0,0,12,503,10,536,0,0,0,0,0,0,0,0,0,132,3,142,0,0,0,0,0,0,0,15,9,78,0,101,0,0,0,0,0,0,0,12,5,85,0,98,0,3,0,0,0,5,0,28,6,382,11,430,0,3,0,0,0,7,0,41,23,223,9,313,0,8,7,8,0,42,3,72,38,1692,27,1901,4,10,0,4,0,72,6,93,50,746,16,1002,8,28,9,23,0,149,3,110,49,532,5,924,25,44,18,57,28,172,20,115,61,444,10,991,26,34,16,63,17,144,23,54,31,121,3,531,76,40,18,105,28,119,23,46,18,128,3,602,319,49,43,230,124,243,47,72,41,162,3,1323,339,37,21,170,82,100,27,33,20,60,3,888,273,32,10,116,59,61,15,16,9,36,9,630,181,11,6,57,31,20,3,3,3,6,0,328,326,18,6,77,43,62,6,15
CED129,4,0,0,0,0,0,0,6,4,744,6,761,0,3,0,0,0,0,0,8,0,218,0,236,0,0,0,0,0,0,0,16,0,107,0,131,0,0,0,0,0,0,0,9,8,55,0,79,3,0,0,0,0,0,0,31,8,392,10,443,0,5,0,0,0,4,3,57,10,193,0,276,0,14,5,3,0,25,0,66,27,1053,8,1204,4,29,8,8,3,49,4,103,34,702,7,943,9,37,17,16,4,83,16,125,36,657,0,1000,23,73,17,49,19,113,18,120,39,657,0,1123,15,37,4,53,25,151,16,88,29,280,0,694,48,44,16,99,28,144,31,90,31,277,3,807,287,108,22,267,95,321,59,142,37,352,0,1689,449,80,15,282,93,152,19,64,12,133,5,1306,470,50,11,201,78,135,23,42,6,72,0,1093,469,33,4,153,50,53,3,11,3,34,0,822,1354,68,15,401,104,266,23,56
CED130,51,11,8,13,0,8,5,5,0,244,8,356,16,3,0,5,0,3,0,12,3,115,0,166,8,8,0,3,0,5,0,19,7,60,5,113,4,0,0,0,0,6,0,15,0,52,0,78,26,16,3,23,0,22,5,43,11,424,6,576,12,12,0,11,0,25,8,73,7,198,4,348,39,56,11,43,7,49,7,198,31,2147,36,2620,36,75,14,63,5,141,10,215,29,868,14,1471,101,108,6,113,14,198,11,203,27,729,13,1521,184,167,22,339,31,193,20,161,22,704,18,1851,142,70,4,276,20,169,22,82,20,180,4,986,350,101,14,323,25,132,12,54,16,170,7,1206,936,114,22,551,58,221,30,93,23,218,12,2265,608,56,8,335,35,89,25,46,12,84,0,1301,448,26,9,216,24,61,14,25,12,76,5,918,258,12,8,75,14,24,7,14,3,22,0,444,533,43,8,196,29,96,9,19
CED131,3,0,0,0,0,0,0,7,3,195,5,214,0,5,0,0,0,0,0,11,0,77,0,93,0,0,0,0,0,0,0,17,3,52,0,77,0,0,0,0,0,0,0,12,0,33,0,45,0,12,6,0,0,0,0,28,3,225,5,279,0,7,0,0,0,3,5,58,12,158,6,254,3,31,0,8,0,25,3,107,9,1210,14,1407,5,46,0,15,3,61,11,135,18,731,4,1020,17,108,0,55,0,118,12,183,23,623,3,1156,46,167,7,184,12,148,25,177,21,660,9,1460,56,88,6,175,22,136,19,102,18,233,0,872,117,107,12,271,20,124,15,78,14,260,3,1018,732,155,18,559,78,276,43,145,28,313,4,2350,724,94,18,506,64,110,22,66,15,154,3,1778,644,59,14,339,33,88,16,44,9,95,5,1343,543,31,14,148,39,22,6,16,0,34,0,853,998,74,16,367,75,186,26,68
CED132,0,6,0,0,0,3,0,4,0,352,5,367,0,0,0,0,0,0,0,3,5,109,0,116,0,0,0,0,0,0,0,14,3,62,0,82,0,0,0,0,0,0,0,7,0,23,0,31,0,0,0,0,0,0,0,20,9,239,0,271,0,0,0,0,0,4,4,23,6,141,0,175,0,9,0,7,0,14,3,45,13,488,5,581,4,30,9,0,4,35,9,69,16,314,0,481,12,61,6,20,6,61,16,90,29,385,8,674,29,95,12,55,12,100,27,122,22,420,4,901,21,51,14,70,18,120,19,82,18,215,3,636,44,82,6,104,30,136,21,99,16,305,5,853,380,137,30,308,107,330,61,201,31,493,8,2082,624,89,11,328,88,166,33,111,17,277,3,1756,701,63,12,286,77,213,18,68,13,195,3,1660,789,53,10,188,50,88,12,44,0,98,0,1346,3611,221,26,864,163,724,31,311
CED133,11,6,6,10,0,4,0,0,0,267,12,319,5,5,0,0,0,0,0,10,4,175,5,202,0,0,0,0,0,4,0,24,0,79,5,121,0,4,0,3,0,6,0,21,0,84,0,126,10,20,3,7,0,13,0,46,10,484,12,612,5,16,0,3,0,22,0,100,6,303,4,461,35,52,10,40,3,55,11,230,28,2633,45,3142,38,102,3,50,6,144,11,276,21,1316,24,1989,72,159,6,132,7,242,20,270,34,1130,14,2091,156,219,19,299,22,206,36,256,40,1020,19,2291,118,113,7,278,19,161,19,117,33,299,6,1164,269,118,5,299,26,154,20,92,24,277,7,1293,746,173,27,580,50,224,35,101,31,313,9,2293,499,93,20,354,40,94,20,60,13,111,0,1310,320,39,9,204,28,63,12,27,5,80,7,794,180,22,5,86,17,16,6,13,3,29,0,370,372,43,15,188,22,77,9,33
CED134,66,9,6,24,3,15,0,6,5,211,8,354,11,9,0,6,3,7,0,12,6,90,3,141,0,0,0,3,0,4,0,10,0,38,0,56,3,0,0,5,0,0,0,5,0,39,0,59,32,20,0,15,0,14,0,38,9,322,6,457,8,3,0,17,0,33,0,72,9,170,0,311,42,38,6,25,4,48,9,144,24,1552,24,1911,52,48,3,48,5,115,4,168,21,621,8,1088,108,78,9,119,14,208,9,144,16,536,13,1256,152,108,14,281,13,183,17,118,25,455,10,1374,139,65,15,234,16,153,11,55,15,88,0,795,287,60,8,243,25,143,10,47,6,138,7,978,873,101,32,492,68,211,19,59,19,118,3,1999,669,43,13,365,45,77,17,29,9,73,5,1334,499,15,12,193,38,60,10,21,6,51,8,915,325,22,3,83,25,20,0,10,0,17,3,510,595,32,21,182,32,61,10,23
CED135,0,0,3,0,0,6,0,4,3,706,3,723,0,4,0,0,0,3,0,4,5,147,0,165,0,0,4,0,0,0,0,8,0,95,0,113,0,0,0,0,0,0,0,18,13,77,0,106,0,3,4,0,0,0,3,24,13,459,7,514,0,5,0,0,0,8,0,60,25,193,5,297,5,20,7,3,3,42,4,91,39,1171,12,1404,9,37,18,11,0,80,17,113,43,507,0,839,3,80,19,37,6,178,29,148,56,444,3,1020,50,138,37,109,37,224,57,157,59,424,9,1294,50,78,24,148,40,237,35,114,25,168,13,926,127,84,37,186,51,217,35,78,30,138,0,984,600,149,57,428,192,465,86,132,45,163,5,2329,609,57,29,329,137,152,45,56,21,71,5,1523,611,49,15,195,72,138,12,24,14,53,7,1192,503,25,7,93,47,45,10,10,6,13,0,754,1047,31,21,157,74,136,16,31
CED136,3,0,0,3,0,4,0,4,3,323,4,338,0,0,0,0,0,0,0,7,0,122,0,139,0,4,0,0,0,0,0,21,6,62,0,96,0,5,0,0,0,4,0,10,5,66,0,85,0,12,0,3,0,5,0,44,5,424,7,507,0,6,0,0,0,13,0,67,8,270,3,378,8,32,5,4,0,29,3,155,32,2384,27,2695,10,52,3,25,6,86,10,230,29,1263,9,1725,18,76,6,50,9,176,14,199,33,1162,7,1753,66,144,17,205,18,226,29,188,38,1052,15,1990,92,67,14,232,18,189,33,95,20,299,8,1062,186,97,7,259,40,166,15,78,25,302,10,1188,858,129,27,625,88,361,37,98,34,323,5,2584,660,63,16,419,64,106,26,53,8,118,0,1535,525,41,16,265,52,102,14,28,9,71,0,1128,313,19,9,109,23,35,15,12,4,38,0,566,500,36,10,187,44,111,13,38
