UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL112003,0,17,0,146,3,4,0,3,0,8,0,0,0,9,161,205,5,3,0,0,0,0,0,0,0,20,9,35,465,220,17,408,30,336,20,293,30,1111,180,3118
UCL112004,3,50,0,210,4,0,0,0,0,14,0,3,0,25,143,188,4,3,3,0,0,0,0,4,0,17,15,46,340,156,20,263,25,208,16,264,18,1419,177,2903
UCL112005,0,11,0,41,6,4,0,11,0,3,0,3,0,15,79,117,0,0,0,3,0,0,0,0,0,31,9,45,279,69,6,229,18,176,15,151,23,887,101,1960
UCL112006,0,18,0,151,6,3,0,8,0,6,0,7,4,44,246,324,0,0,0,0,0,3,0,4,0,48,29,91,765,246,26,649,55,389,40,377,50,2351,305,5243
UCL112007,0,15,0,144,10,4,0,7,0,15,0,0,0,22,177,232,4,0,0,0,0,3,0,3,0,28,28,69,883,101,26,471,48,295,19,212,32,951,224,3252
UCL112008,0,11,0,64,9,0,0,4,3,3,0,0,4,34,94,148,3,0,0,5,0,0,0,0,0,32,20,57,421,71,6,330,38,195,11,162,24,812,124,2189
UCL112009,0,5,0,47,3,0,0,4,0,4,0,4,0,26,106,151,0,0,0,5,0,3,0,0,0,18,12,39,414,123,14,390,31,219,19,212,30,913,131,2491
UCL112010,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,3,0,3,53,13,5,36,0,20,0,12,0,75,8,224
UCL112011,0,3,0,46,4,0,0,8,3,4,0,3,0,34,155,206,0,0,3,0,0,0,0,0,0,45,25,73,440,118,21,339,22,254,26,235,27,1407,196,3090
UCL112012,0,13,0,161,10,4,0,3,0,7,0,4,0,28,148,213,3,0,0,3,0,0,0,0,3,39,19,76,768,121,27,489,48,347,18,238,46,1201,194,3498
UCL112013,0,37,0,194,8,0,3,6,3,9,0,7,0,65,235,335,3,0,3,4,3,0,0,5,4,67,35,121,790,239,27,622,47,343,30,377,51,3000,314,5847
UCL112014,0,20,0,119,9,3,0,3,0,3,3,5,0,29,149,213,4,0,5,0,0,0,0,0,0,40,22,74,698,113,24,478,45,317,19,224,23,1160,205,3308
UCL112015,0,24,0,178,14,3,0,15,6,7,4,8,3,45,276,368,6,0,6,7,0,3,0,3,3,42,29,98,1086,177,35,699,65,427,28,357,56,1536,321,4786
UCL113001,0,12,0,64,0,0,0,5,0,4,0,0,0,20,68,104,3,3,0,0,0,0,0,0,0,23,13,49,258,114,16,258,22,130,17,165,25,1091,103,2188
UCL113002,0,3,0,25,0,0,0,5,0,0,0,0,0,18,65,84,0,0,0,0,0,3,0,3,0,29,12,49,134,69,5,121,8,88,8,121,23,847,96,1518
UCL113003,0,3,0,54,8,0,0,0,0,4,0,0,0,24,95,132,0,0,3,0,0,0,0,0,0,41,19,76,328,58,16,209,24,178,18,126,36,779,143,1909
UCL113004,0,3,0,15,4,0,0,0,0,0,0,3,4,8,30,50,0,0,0,0,0,3,0,0,0,14,4,21,120,22,8,80,3,54,5,52,10,369,42,768
UCL113005,0,10,0,63,8,0,0,4,0,8,0,3,0,43,108,169,0,0,0,0,0,0,0,3,0,76,23,101,214,117,25,223,19,133,20,197,33,1891,151,3010
UCL113006,0,6,0,36,4,0,0,3,3,0,0,3,0,28,57,93,0,0,0,0,0,0,0,0,0,19,15,35,203,67,13,204,16,137,5,135,13,742,79,1620
UCL113007,0,6,0,55,3,3,0,0,0,0,0,0,0,22,70,102,5,3,3,0,0,0,0,0,0,19,20,52,394,71,14,233,21,144,15,97,16,585,111,1691
UCL113008,0,0,0,10,0,0,0,3,0,3,0,0,0,14,24,45,0,0,0,0,0,0,0,0,0,9,16,32,76,37,9,93,8,63,11,73,12,433,47,862
UCL113009,0,14,0,76,3,0,0,3,0,0,0,7,0,10,84,109,0,0,0,0,0,0,0,0,0,17,3,28,222,71,8,164,25,123,11,153,15,864,102,1759
UCL113010,0,0,0,23,3,0,0,4,0,4,0,5,0,13,56,78,0,0,0,0,0,0,0,3,0,24,12,42,277,38,13,178,13,148,12,105,11,663,72,1542
UCL113011,0,0,0,26,0,0,0,0,0,3,0,3,0,21,40,71,0,0,4,0,0,0,0,0,0,24,8,30,156,37,9,111,10,113,9,78,15,571,61,1165
UCL113012,0,11,0,53,0,0,0,0,0,3,0,0,0,26,100,134,0,0,5,4,0,0,0,3,0,26,7,46,284,78,11,237,15,171,8,158,21,1190,125,2308
UCL113013,0,6,0,67,3,0,0,4,0,4,0,0,0,4,46,59,0,0,0,0,0,0,0,0,0,10,7,22,228,49,4,175,15,84,5,64,8,322,61,1017
UCL113014,0,0,0,49,3,0,0,0,3,0,0,0,0,10,56,78,0,0,0,0,0,4,0,0,0,13,3,18,213,26,5,133,10,98,6,64,15,337,66,971
UCL113015,4,23,0,78,4,0,0,0,3,0,0,5,0,20,97,128,0,0,0,3,0,0,0,3,0,28,17,52,189,98,6,186,19,104,14,127,22,1036,118,1926
UCL113016,0,6,0,11,0,0,0,0,0,0,0,3,0,9,53,63,0,0,0,0,0,0,0,0,0,10,10,18,193,46,6,155,13,132,10,86,10,449,70,1165
UCL113017,0,3,0,87,0,0,0,3,0,3,0,7,0,12,81,104,3,0,0,0,0,3,0,0,0,5,5,26,245,28,7,173,11,157,8,75,19,348,87,1171
UCL113018,0,0,0,12,0,0,0,0,0,4,0,0,0,20,56,92,0,0,0,0,0,0,0,0,3,22,11,43,100,43,4,97,3,79,3,99,17,825,78,1361
UCL113019,0,5,0,25,3,0,0,0,0,3,0,3,0,26,87,128,0,0,0,0,0,0,0,0,0,31,23,60,198,82,15,207,21,140,18,146,24,993,118,1952
UCL113020,0,12,0,30,0,0,0,3,0,0,0,0,0,27,86,121,3,0,0,3,0,0,0,3,0,37,15,66,131,86,14,156,7,82,13,142,24,1166,120,1949
UCL114001,0,3,0,14,0,0,0,0,0,0,0,3,0,10,32,43,0,0,0,0,0,0,0,0,0,10,3,13,52,17,0,65,3,50,0,52,4,338,33,620
UCL114002,0,0,0,16,3,3,0,0,0,0,0,3,0,7,38,47,0,0,0,0,0,0,0,0,0,14,0,19,60,16,0,56,5,34,0,48,3,290,35,561
UCL114003,3,9,0,57,0,0,0,0,0,3,0,0,0,10,67,77,0,0,0,0,0,0,0,0,0,9,6,14,121,80,9,125,14,56,12,71,9,232,72,800
UCL114004,0,8,0,13,3,0,0,3,0,0,0,5,0,21,52,89,0,0,0,0,0,0,0,0,0,18,16,37,70,49,7,81,10,57,8,78,11,943,72,1387
UCL114005,0,3,0,9,0,3,0,3,0,0,0,0,0,13,33,45,0,0,0,0,0,0,0,0,0,18,7,27,110,47,3,86,6,49,5,70,17,490,50,943
UCL114006,0,3,0,22,0,0,0,3,0,0,0,0,0,8,53,66,0,0,0,0,0,0,0,0,0,4,7,15,137,36,4,87,7,51,6,46,9,263,63,713
UCL114007,0,4,0,17,5,0,0,3,0,3,0,0,0,12,34,54,0,0,0,0,0,0,0,0,0,15,8,26,112,22,7,79,8,51,4,54,3,395,43,791
UCL114008,0,0,0,13,3,0,0,0,0,3,0,4,0,10,26,44,0,0,0,0,0,3,0,4,0,19,3,27,97,23,7,58,17,71,12,59,16,337,29,722
UCL114009,0,3,0,14,0,0,0,0,0,8,0,3,0,19,31,61,0,0,0,3,0,0,0,0,0,15,7,25,119,42,7,105,11,90,6,82,8,404,49,917
UCL114010,0,8,0,22,3,0,0,3,0,3,0,0,0,6,33,46,0,0,0,0,0,0,0,0,0,19,6,26,139,28,8,119,13,71,11,51,10,291,45,773
UCL114011,0,6,0,19,5,0,0,0,0,3,0,3,0,14,25,52,0,0,0,0,0,0,0,0,0,13,5,23,125,26,7,102,3,53,5,53,12,339,30,749
UCL114012,0,0,0,3,0,0,0,0,0,0,0,0,0,7,25,31,0,0,0,0,0,0,0,0,0,10,6,15,64,25,4,71,9,43,3,49,8,252,32,562
UCL114013,0,4,3,47,0,0,0,3,0,0,0,0,0,8,32,48,4,0,0,5,0,0,0,0,0,8,12,23,178,29,6,132,9,73,4,39,5,286,57,813
UCL114014,0,0,0,29,0,0,0,0,0,0,0,0,0,3,21,30,0,0,0,0,0,0,0,0,0,4,7,5,149,17,0,56,11,41,0,31,3,125,28,467
UCL114015,0,3,0,16,0,0,0,0,0,3,0,3,0,13,40,65,0,0,0,0,0,0,0,0,0,9,7,26,159,34,3,114,12,83,4,73,10,412,65,977
UCL114016,0,4,0,10,0,0,0,3,0,3,0,0,0,7,23,43,0,0,0,0,0,0,0,0,0,11,5,21,167,22,9,101,11,64,9,37,10,249,34,721
UCL114017,0,6,0,54,0,0,0,3,0,4,0,3,0,5,40,60,4,0,0,0,0,0,0,3,0,3,0,11,114,57,5,97,9,47,4,71,9,208,46,654
UCL114018,0,0,0,32,0,3,0,0,0,3,0,0,0,3,45,60,0,0,0,3,0,0,0,0,0,3,6,10,176,30,6,138,17,92,13,41,6,303,50,880
UCL114019,0,3,0,34,0,3,0,3,0,0,0,0,0,11,48,63,0,0,0,0,0,0,0,0,0,13,6,19,120,54,8,123,9,65,12,105,16,652,61,1227
UCL114020,0,4,0,28,4,0,0,0,0,0,0,3,0,12,30,54,5,0,3,3,0,0,0,0,0,6,10,30,179,23,10,92,16,62,9,38,7,172,53,650
UCL114021,0,3,0,22,3,0,0,4,0,4,0,0,0,4,48,63,0,0,0,4,0,0,0,0,3,7,8,17,149,37,3,116,7,91,5,53,8,352,58,883
UCL114022,0,3,0,15,0,0,0,3,0,4,0,0,0,9,35,56,0,0,0,0,0,0,0,0,0,11,7,19,132,47,0,104,11,63,6,65,7,415,50,900
UCL114023,0,0,0,15,0,0,0,0,0,0,0,3,0,15,32,55,0,0,0,0,0,0,0,0,0,13,6,21,56,31,3,55,11,46,11,59,6,512,46,836
UCL114024,0,0,0,19,0,0,0,0,0,3,0,3,0,3,28,39,0,0,0,0,0,0,0,0,0,11,7,22,128,26,9,78,6,61,3,49,0,191,36,591
UCL114025,0,3,0,33,3,0,0,0,0,3,0,3,0,19,64,86,0,0,0,0,0,0,0,0,3,8,11,28,176,42,5,125,13,88,5,65,18,349,77,964
UCL114026,0,0,0,12,0,0,0,0,0,0,0,0,0,4,35,50,0,0,0,0,0,0,0,0,0,6,6,9,80,28,0,86,6,49,9,48,8,368,43,735
UCL114027,0,4,0,18,0,0,0,0,0,0,0,3,0,7,41,49,3,0,0,0,0,0,0,0,0,12,5,23,68,32,7,62,7,41,3,66,8,446,56,785
UCL114028,0,8,0,19,0,0,0,0,0,0,0,0,0,7,31,37,0,0,0,0,0,0,0,0,0,14,6,26,66,28,4,48,9,41,3,62,13,514,39,823
UCL114029,0,3,0,8,0,0,0,0,0,0,0,0,0,8,34,44,0,0,0,0,0,0,0,0,0,10,12,21,82,25,0,67,5,62,0,61,8,363,48,725
UCL114030,0,3,0,21,0,0,0,3,0,7,0,0,0,7,41,57,0,0,0,0,0,0,0,0,0,14,9,25,111,14,3,114,14,57,4,43,7,265,59,682
UCL114031,0,0,0,7,0,0,0,0,0,0,0,3,0,18,32,59,0,0,0,0,0,0,0,0,0,13,5,24,96,29,8,74,11,56,6,52,11,378,42,757
UCL114032,0,10,0,17,0,0,0,0,0,0,0,0,0,13,59,77,0,0,0,0,0,0,0,0,0,16,3,19,72,38,3,71,11,42,3,71,9,606,68,997
UCL114033,0,0,0,5,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,0,0,0,0,12,3,16,42,17,4,24,0,13,3,26,5,153,19,318
UCL114034,3,0,0,23,0,0,0,0,0,4,0,0,0,5,24,43,0,0,0,0,0,0,0,0,0,10,4,12,107,17,7,55,4,42,3,32,13,218,34,541
UCL114035,0,0,0,9,0,0,0,3,0,7,0,3,0,5,23,40,0,0,0,0,0,0,0,0,0,5,5,11,106,23,4,87,3,62,0,51,6,294,36,675
UCL115001,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,6,3,8,34,6,0,25,4,18,4,12,0,72,12,191
UCL115002,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,14,5,21,0,4,4,39,10,124
UCL115003,0,0,0,3,0,0,0,0,0,0,0,0,0,7,12,20,0,0,0,0,0,0,0,0,0,4,9,12,14,15,0,16,0,21,3,20,5,137,20,260
UCL115004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,3,19,6,3,22,0,22,0,14,3,34,9,130
UCL115005,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,3,25,14,0,13,0,16,0,15,0,38,5,136
UCL115006,0,0,0,6,0,0,0,0,0,0,0,0,0,3,14,25,0,0,0,0,0,0,0,0,0,5,3,9,72,11,3,28,6,37,4,28,4,139,22,351
UCL115007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,4,4,10,17,8,3,22,3,8,0,13,6,79,11,166
UCL115008,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,13,0,0,0,0,0,0,0,0,0,5,0,8,22,4,0,25,5,18,3,20,3,89,11,210
UCL115009,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,10,0,11,16,7,0,16,0,10,0,16,0,79,3,143
UCL115010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,0,5,18,7,0,20,0,11,5,9,3,94,7,178
UCL115011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,17,6,4,3,11,3,50,12,130
UCL115012,0,0,0,8,0,0,0,0,0,0,0,0,0,5,22,31,3,0,0,0,0,0,0,0,0,10,4,18,63,22,3,52,3,42,0,27,3,167,29,412
UCL115013,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,14,0,0,0,0,0,0,0,0,0,3,0,8,37,30,0,31,0,15,3,26,3,112,13,279
UCL115014,0,0,0,5,0,0,0,0,0,0,0,0,0,7,12,15,0,0,0,0,0,0,0,0,0,4,3,6,17,15,0,23,0,6,0,27,0,135,16,232
UCL115015,0,4,0,13,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,4,0,7,27,12,0,23,0,14,0,30,3,198,18,330
UCL115016,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,0,0,0,5,0,5,13,9,0,7,3,3,0,7,0,89,6,157
UCL115017,0,3,0,23,0,0,0,0,0,0,0,0,0,4,47,54,0,0,0,3,0,0,0,0,0,3,7,7,74,45,0,59,4,52,5,59,4,208,52,564
UCL115018,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,15,0,0,0,0,0,0,0,0,0,3,0,3,56,9,0,39,3,21,3,21,0,89,18,270
UCL115019,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,6,0,3,22,3,0,23,5,14,0,13,3,48,5,128
UCL115020,0,3,0,9,0,0,0,0,0,0,0,0,0,3,20,33,0,0,0,0,0,0,0,0,0,0,3,5,46,17,0,45,4,14,3,30,7,184,26,369
UCL115021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,3,0,4,26,10,4,15,0,9,0,13,0,53,5,142
UCL115022,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,16,0,0,0,0,0,0,0,0,0,0,0,5,44,8,3,22,3,9,0,6,0,26,15,139
UCL115023,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,34,5,0,22,4,7,0,0,0,31,3,120
UCL115024,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,5,30,7,3,17,0,12,0,18,4,49,12,140
UCL115025,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,76,5,6,35,4,32,3,18,0,84,12,282
UCL115026,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,3,4,8,28,11,6,31,4,12,0,15,3,156,19,288
UCL115027,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,3,0,3,21,8,0,24,3,8,0,20,3,58,4,152
UCL115028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,4,8,0,20,0,7,0,7,3,73,10,139
UCL115029,0,3,0,8,0,0,0,0,0,0,0,0,0,4,21,29,0,0,0,0,0,0,0,0,0,3,0,7,27,18,0,34,3,32,3,39,0,214,30,406
UCL115030,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,3,0,4,31,20,0,28,5,19,3,18,5,96,14,235
UCL115031,0,0,0,39,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,3,0,6,107,5,3,54,5,28,3,12,5,66,19,313
UCL115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,3,42,0,3,27,0,20,0,3,3,24,7,128
UCL115033,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,3,0,8,60,15,3,41,3,36,0,25,9,106,12,309
UCL115034,0,0,0,9,0,0,0,0,0,0,0,0,0,4,17,26,0,0,0,0,0,0,0,0,0,8,3,14,30,13,4,37,3,27,4,33,8,250,20,432
UCL115035,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,14,0,12,0,5,0,50,6,116
UCL115036,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,3,0,8,25,5,0,24,0,9,3,9,3,69,11,156
UCL115037,0,0,0,27,0,0,0,0,0,3,0,0,0,3,18,28,0,0,0,0,0,0,0,0,0,3,6,11,101,7,6,60,5,53,0,14,3,86,29,362
UCL115038,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,24,3,13,3,11,0,50,13,136
UCL115039,0,0,0,8,0,0,0,0,0,0,0,0,0,7,19,30,0,0,0,0,0,0,0,0,0,6,8,11,60,8,0,42,4,18,3,16,3,85,25,263
UCL115040,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,6,0,5,34,3,0,22,0,19,0,15,4,78,14,200
UCL115041,0,0,0,3,0,0,0,0,0,0,0,3,0,7,24,29,0,0,0,0,0,3,0,0,0,3,0,8,42,6,3,28,0,16,3,24,0,124,24,277
UCL115042,0,0,0,5,0,0,0,0,0,3,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,3,7,5,45,8,3,24,3,16,0,12,0,68,12,191
UCL115043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,3,18,6,3,13,0,18,0,12,3,70,12,149
UCL115044,0,0,0,10,0,0,0,3,0,0,0,0,0,8,9,19,0,0,0,0,0,0,0,0,0,3,3,8,40,15,0,32,7,26,4,13,4,130,9,276
UCL115045,0,0,0,12,0,0,0,0,0,0,0,0,0,6,23,33,0,0,0,0,0,0,0,0,0,5,9,16,46,15,3,40,0,36,0,26,3,258,40,471
UCL115046,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,3,4,3,15,5,0,16,0,9,0,8,3,52,8,122
UCL115047,0,0,0,4,0,0,0,0,0,0,0,0,0,3,17,26,0,0,0,0,0,0,0,0,0,3,0,8,21,13,0,27,4,15,3,26,3,178,23,302
UCL115048,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,3,3,7,30,3,0,20,6,21,5,9,3,48,11,146
UCL115049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,0,0,4,0,5,10,5,3,19,0,16,4,10,0,66,11,137
UCL115050,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,4,17,4,0,21,0,18,0,9,7,29,3,112
UCL115051,0,0,0,7,0,0,0,0,0,3,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,3,0,10,21,14,3,22,0,17,0,15,3,130,15,242
UCL115052,0,0,0,3,0,0,0,0,0,0,0,0,0,7,16,28,0,0,0,0,0,0,0,0,0,5,0,5,41,20,3,46,5,28,3,38,8,156,26,367
UCL115053,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,6,0,8,85,7,7,49,3,18,0,10,4,82,24,272
UCL115054,0,0,0,6,0,0,0,0,0,0,0,0,0,9,12,18,0,0,0,0,0,0,0,0,0,7,3,10,41,20,3,42,0,23,8,26,5,187,17,376
UCL115055,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,8,5,12,11,4,0,20,0,23,3,18,0,179,15,269
UCL115056,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,21,0,0,0,0,0,0,0,0,0,4,3,7,31,15,3,33,4,16,0,22,3,90,21,233
UCL115057,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,3,0,6,50,3,3,25,3,18,0,7,0,44,13,168
UCL115058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,17,3,10,0,4,0,49,7,99
UCL115059,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,12,0,5,4,40,3,120
UCL115060,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,15,3,12,0,4,0,34,3,92
UCL115061,0,3,0,37,0,0,0,0,0,0,0,0,0,4,22,25,0,0,0,0,0,0,0,0,0,9,0,9,78,20,0,56,4,40,7,29,9,227,20,496
UCL115062,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,4,7,10,41,12,8,25,0,15,4,17,0,117,20,263
UCL115063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,3,0,3,61,17,7,29,3,17,3,12,4,52,6,225
UCL115064,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,24,0,0,0,0,0,0,0,0,0,0,0,4,33,9,4,24,3,24,3,26,0,149,27,299
UCL115065,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,14,7,14,0,0,0,6,3,121
UCL115066,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,0,0,0,0,3,3,24,7,0,18,3,12,0,18,3,121,8,223
UCL115067,0,0,0,8,0,0,0,0,0,0,0,0,0,7,10,14,0,0,0,0,0,0,0,0,0,4,3,7,39,4,4,30,3,15,0,19,0,147,11,275
UCL115068,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,50,3,3,37,6,21,0,13,4,78,10,236
UCL115069,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,13,0,0,0,0,0,0,0,0,0,7,4,4,26,10,3,24,0,18,0,11,3,74,10,185
