UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL115056,0,0,0,8,0,0,0,0,0,4,3,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,33,4,22,3,6,4,15,9,130
UCL115057,0,0,0,5,5,0,0,0,0,3,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,70,3,4,67,7,60,3,7,3,13,10,242
UCL115058,0,0,0,5,0,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,17,3,0,0,18,3,96
UCL115059,0,0,0,20,7,0,0,3,0,0,0,0,0,0,9,26,0,0,3,0,0,0,0,0,0,0,0,4,49,5,3,63,3,37,0,3,8,8,9,192
UCL115060,0,0,0,29,4,0,0,3,0,6,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,66,3,29,0,4,0,12,7,178
UCL115061,0,0,0,59,12,0,0,17,0,9,0,3,0,5,33,89,0,0,0,0,0,0,0,0,0,0,0,3,88,34,6,198,27,67,9,30,4,32,35,537
UCL115062,0,0,0,6,7,0,0,3,0,5,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,3,3,40,14,3,42,14,34,0,11,4,23,19,194
UCL115063,0,0,0,31,5,0,0,6,0,3,0,0,0,0,9,29,0,0,0,0,0,3,0,0,0,0,0,12,91,12,15,133,16,71,8,10,0,16,10,384
UCL115064,0,0,0,3,0,0,0,7,0,4,0,0,0,8,12,21,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,50,5,29,0,18,3,27,12,179
UCL115065,0,0,0,56,8,0,0,0,0,3,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0,0,0,108,3,3,73,33,32,5,3,3,0,16,276
UCL115066,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,20,3,7,0,3,3,14,11,89
UCL115067,0,0,0,9,0,3,0,8,0,3,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,45,6,18,0,12,0,18,11,148
UCL115068,0,0,0,18,8,0,0,3,0,3,0,0,0,6,17,41,0,0,0,0,0,0,0,0,0,0,0,3,48,18,3,111,5,88,3,15,4,33,22,352
UCL115069,0,0,0,10,0,0,0,6,0,9,0,4,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,3,25,5,3,54,8,43,4,12,3,15,8,174
UCL115070,0,0,0,8,3,0,0,0,0,3,0,5,0,4,12,26,0,0,0,0,0,0,0,0,0,0,0,3,34,14,0,58,3,39,0,7,0,21,14,182
UCL115071,0,0,0,7,0,0,0,0,0,3,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,3,3,29,4,3,53,3,26,3,6,7,24,15,167
UCL115072,0,0,0,0,4,0,0,8,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,37,6,0,55,3,35,3,10,6,18,9,185
UCL115073,0,0,0,3,10,0,0,6,0,3,3,0,0,0,13,39,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,48,10,17,7,7,3,20,12,159
UCL115074,0,0,0,0,0,0,0,0,0,3,0,5,0,3,9,31,0,0,0,0,0,0,0,0,0,0,0,4,27,6,0,42,9,14,0,23,0,48,11,179
UCL115075,0,0,0,10,5,0,0,3,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,6,36,15,0,45,10,31,3,7,4,19,16,194
UCL115076,0,0,0,11,9,0,0,3,0,0,0,0,0,0,23,44,0,0,0,0,0,0,0,0,0,0,0,3,65,13,0,87,13,54,4,13,3,9,22,286
UCL115077,0,0,0,6,0,4,0,0,0,3,0,3,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,3,17,12,0,28,6,15,0,9,0,4,6,97
UCL115078,0,0,0,4,3,0,0,3,0,0,0,3,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,26,4,12,4,12,6,11,5,98
UCL115079,0,0,0,7,3,0,0,4,0,3,0,0,0,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,46,6,6,81,7,35,0,7,0,15,12,217
UCL115080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,12,0,10,4,11,3,16,10,78
UCL115081,0,0,0,10,9,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,3,45,9,3,39,8,5,0,3,0,5,16,130
UCL115082,0,0,0,8,3,0,0,3,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,57,14,29,0,11,0,9,6,159
UCL115083,0,0,0,6,3,0,0,6,0,3,0,0,0,4,8,23,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,43,8,31,3,3,0,17,5,134
UCL115084,0,0,0,14,7,0,0,4,0,9,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,3,80,8,5,104,12,63,7,22,5,39,18,354
UCL115085,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,17,0,17,0,8,0,31,0,88
UCL115086,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,27,4,12,0,4,0,21,5,89
UCL115087,0,0,0,0,4,0,0,8,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,52,5,32,3,6,0,18,6,174
UCL115088,0,0,0,23,8,0,0,6,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,49,3,18,3,3,3,4,6,133
UCL115089,0,0,0,16,0,0,0,3,0,0,0,0,0,5,8,20,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,48,8,34,0,7,5,37,8,195
UCL115090,0,0,0,5,5,0,0,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,30,5,21,3,4,6,9,3,100
UCL115091,0,0,0,17,5,0,0,3,0,5,0,4,0,3,26,51,0,0,0,0,0,0,0,0,0,0,0,0,65,16,0,94,10,53,3,22,4,21,27,320
UCL115092,0,0,0,10,0,0,0,3,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,48,3,50,0,14,3,30,15,216
UCL115093,0,0,0,0,3,0,0,5,0,0,0,0,0,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,16,0,11,0,4,3,17,7,73
UCL115094,0,0,0,0,3,0,0,3,0,0,0,0,0,4,10,21,0,0,0,0,0,0,0,0,0,0,0,4,39,8,3,51,7,36,0,20,4,33,13,212
UCL115095,0,0,0,5,3,0,0,5,0,3,0,3,0,4,3,25,0,0,0,3,0,0,0,0,0,0,0,0,31,8,0,50,0,22,0,15,0,33,9,176
UCL115096,0,0,0,7,0,5,0,0,0,0,0,0,0,3,11,16,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,45,3,24,0,12,0,16,11,173
UCL115097,0,0,0,3,7,0,0,5,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,7,30,7,0,43,3,21,3,4,0,28,4,153
UCL115098,0,0,0,3,3,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,0,0,0,0,0,3,15,5,3,29,3,15,0,4,0,14,11,105
UCL115099,0,0,0,0,4,0,0,6,0,0,0,0,0,5,12,26,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,59,8,36,6,9,0,11,12,189
UCL115100,0,0,0,3,3,0,0,9,0,0,0,0,0,0,15,26,3,0,0,0,0,0,0,0,0,0,4,8,37,12,7,62,4,30,0,16,3,22,12,204
UCL115101,0,0,0,7,0,6,0,13,0,6,0,3,0,3,22,55,0,0,0,0,0,0,0,0,0,0,0,0,45,42,5,95,6,39,3,32,8,33,20,318
UCL115102,0,0,0,80,13,0,0,9,0,0,0,0,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,3,105,10,0,78,15,41,0,3,3,3,18,280
UCL115103,0,0,0,5,3,0,0,4,0,4,0,0,0,3,8,20,0,0,0,0,0,0,0,0,0,0,0,0,37,22,0,60,5,27,3,16,3,28,8,200
UCL115104,0,0,0,8,4,5,0,13,0,3,0,0,0,4,21,52,0,0,0,0,0,0,0,0,0,0,0,3,61,10,9,97,12,39,6,20,0,33,24,304
UCL115105,0,0,0,15,5,0,0,3,0,6,0,4,0,3,24,53,0,0,0,0,0,0,0,0,0,0,0,3,71,9,3,90,3,43,3,16,3,40,24,306
UCL115106,0,0,0,6,12,0,0,10,0,3,0,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0,4,5,47,8,3,54,6,29,0,12,5,8,19,185
UCL115107,0,0,0,5,5,0,0,4,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,6,50,15,6,68,3,36,3,8,5,14,9,221
UCL115108,0,0,0,13,7,4,0,10,0,3,0,3,0,3,29,59,0,0,0,0,0,0,0,0,0,0,0,4,60,53,10,97,5,50,6,39,5,27,34,394
UCL115109,0,0,0,13,3,0,0,6,0,3,0,0,3,7,21,40,0,0,0,0,0,0,0,0,0,0,0,4,45,18,0,96,11,48,5,29,9,36,20,326
UCL115110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,37,0,19,0,16,0,23,3,115
UCL115111,0,0,0,3,0,0,0,3,0,0,0,3,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,49,3,12,0,5,0,9,8,128
UCL115112,0,0,0,68,4,0,0,14,3,8,0,0,0,3,15,52,3,0,0,0,0,0,0,0,0,0,0,9,113,20,6,143,22,73,7,10,6,22,21,443
UCL115113,0,0,0,58,13,0,0,15,0,3,0,3,0,0,17,44,0,0,0,0,0,0,0,0,0,0,0,3,129,12,3,166,18,47,4,11,9,17,17,425
UCL115114,0,0,0,8,0,0,0,3,0,8,0,0,0,6,16,36,0,0,0,0,0,0,0,0,0,0,0,3,18,5,0,41,7,38,3,10,3,25,15,166
UCL115115,0,0,0,9,4,0,0,6,0,3,0,3,0,7,11,32,0,0,0,0,0,0,0,0,0,0,0,6,53,7,0,49,9,51,4,9,5,25,11,215
UCL115116,0,0,0,33,8,0,0,5,0,3,0,0,0,3,23,53,0,0,0,0,0,0,0,0,0,0,3,0,118,14,3,127,15,93,3,23,4,40,29,471
UCL115117,0,0,0,6,3,0,0,3,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,59,3,29,0,6,0,10,9,158
UCL115118,0,3,0,12,3,0,0,5,0,6,0,3,0,3,23,53,0,0,0,0,0,0,0,0,0,0,0,0,79,18,4,125,11,66,4,34,4,39,26,411
UCL115119,0,0,0,62,15,0,0,8,0,5,0,4,0,0,18,58,0,0,0,0,0,0,0,0,0,0,3,11,131,20,4,163,10,104,9,25,10,19,25,518
UCL115120,0,3,0,14,4,0,0,8,0,3,0,0,0,3,14,32,0,0,0,0,0,0,0,0,0,0,0,0,47,24,3,84,11,30,0,19,0,21,16,249
UCL115121,0,0,0,84,18,0,0,13,3,4,0,3,0,6,21,63,0,0,0,0,0,3,0,0,0,3,0,8,213,16,5,225,23,116,11,19,3,41,25,695
UCL115122,0,0,0,8,4,0,0,5,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,54,0,15,0,8,4,11,5,142
UCL115123,0,0,0,0,0,4,0,3,0,0,0,0,0,3,8,28,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,33,0,18,0,14,0,19,10,123
UCL115124,0,0,0,10,0,3,3,3,0,3,0,0,0,0,14,34,0,0,0,0,0,0,0,0,0,0,0,3,21,29,3,50,8,43,8,16,5,13,22,220
UCL115125,0,0,0,61,8,0,0,10,0,0,0,3,0,3,18,40,0,0,0,0,0,0,0,0,0,0,0,0,49,15,3,82,6,37,0,6,0,14,18,217
UCL115126,0,0,0,3,4,3,0,8,0,0,0,0,0,7,4,28,0,0,0,0,0,0,0,0,0,0,0,6,29,13,3,52,5,24,0,16,3,42,8,198
UCL115127,0,0,0,32,12,0,0,9,4,5,0,0,0,3,27,64,0,0,0,0,0,0,0,0,0,3,0,3,117,19,3,150,20,132,15,27,9,46,27,563
UCL115128,0,0,0,12,7,0,0,11,0,9,0,0,0,0,15,42,0,0,3,0,0,0,0,0,0,0,3,6,63,13,3,96,16,88,4,32,6,42,20,395
UCL115129,0,0,0,13,3,0,0,3,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,41,7,15,0,7,0,17,10,135
UCL115130,0,0,0,8,4,0,0,3,0,4,0,0,0,4,7,28,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,32,0,27,7,8,0,14,7,134
UCL115131,0,0,0,12,5,0,0,6,3,3,0,3,0,3,17,49,0,0,0,0,0,0,0,0,0,3,0,5,70,13,0,132,18,51,4,21,3,37,19,372
UCL115132,0,0,0,6,5,0,0,10,0,8,0,3,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,3,25,11,0,48,0,32,3,15,3,19,18,176
UCL115133,0,0,0,21,6,3,0,14,0,9,0,0,3,0,9,45,0,0,0,0,0,0,0,0,0,0,0,4,68,14,3,77,5,55,3,7,7,10,9,249
UCL115134,0,0,0,29,10,0,0,10,0,11,0,0,0,5,17,51,0,0,0,0,0,0,0,0,0,0,0,3,86,12,3,131,16,78,3,22,3,27,20,388
UCL115135,0,0,0,5,3,0,0,3,0,0,0,3,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,56,4,28,0,9,3,17,14,165
UCL115136,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,33,4,14,0,3,0,11,3,77
UCL115137,0,0,0,5,3,0,0,5,0,0,0,0,0,0,13,19,0,0,0,0,0,3,0,0,0,0,0,3,25,5,0,43,3,27,0,3,3,12,13,139
UCL115138,0,0,0,3,0,0,0,3,0,0,0,0,0,4,5,18,0,0,0,0,0,0,0,0,0,0,0,0,24,8,3,38,3,16,0,9,0,24,8,137
UCL115139,0,0,0,3,0,0,0,3,0,3,0,0,0,3,17,25,0,0,0,0,0,0,0,0,3,0,0,4,38,5,0,71,10,32,3,17,3,29,19,222
UCL115140,0,0,0,9,0,0,0,0,0,0,0,3,0,3,13,24,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,35,3,29,5,17,0,16,9,169
UCL115141,0,0,0,9,3,0,0,0,0,4,0,0,0,4,7,22,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,27,9,17,3,7,0,10,7,123
UCL115142,0,0,0,20,8,0,0,3,0,0,0,3,0,0,15,32,0,0,0,0,0,0,0,0,0,0,3,7,47,6,3,79,18,27,0,18,0,15,18,240
UCL115143,0,0,0,4,5,0,0,8,0,3,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,30,0,24,0,8,0,5,6,115
UCL115144,0,0,0,6,6,0,0,3,0,4,0,0,0,3,3,22,0,0,0,0,0,0,0,0,0,0,0,3,27,0,3,21,6,11,0,3,5,15,7,98
UCL115145,0,0,0,17,0,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,52,5,24,0,4,0,5,3,133
UCL115146,0,0,0,13,3,3,0,6,0,3,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,4,42,5,3,63,5,37,4,9,3,24,15,214
UCL115147,0,0,0,3,3,0,0,3,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,23,4,16,4,9,0,14,7,93
UCL115148,0,0,0,3,6,0,0,3,0,3,0,3,0,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,22,5,17,3,3,0,15,7,104
UCL115149,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,35,13,29,3,3,0,8,7,147
UCL115150,0,0,0,8,3,0,0,3,0,7,0,0,0,9,19,52,0,0,0,0,0,0,0,0,0,3,3,5,70,18,5,66,8,57,3,18,3,63,25,342
UCL115151,0,0,0,0,3,0,0,3,0,0,0,3,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,4,4,4,6,17,10,68
UCL115152,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,29,0,20,0,6,8,23,4,106
UCL115153,0,0,0,12,4,0,0,8,0,3,0,0,0,0,13,36,0,0,0,0,0,0,0,0,0,0,0,3,52,7,4,81,9,32,3,7,4,14,13,224
UCL115154,0,0,0,30,8,0,0,7,3,3,0,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,4,8,75,5,4,124,13,40,4,6,0,9,15,290
UCL115155,0,0,0,38,10,0,0,12,0,0,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,64,5,0,97,13,35,0,3,3,8,9,243
UCL115156,0,0,0,8,5,0,0,0,0,4,0,4,0,8,23,44,0,0,0,3,0,0,0,0,0,3,0,5,60,19,4,89,11,73,11,28,12,66,24,402
UCL115157,0,0,0,7,5,0,0,4,0,3,0,3,0,4,15,34,0,0,0,0,0,0,0,0,0,0,0,4,57,12,0,87,8,39,0,15,0,24,18,256
UCL115158,0,0,0,13,7,5,0,5,0,3,0,3,0,0,13,46,0,0,0,0,0,0,0,0,0,0,3,12,91,27,3,127,16,65,4,26,6,52,30,455
UCL115159,0,0,0,17,4,0,0,8,0,0,0,0,0,7,11,26,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,71,3,32,4,14,5,15,10,209
UCL115160,0,0,0,10,3,0,0,7,0,0,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,47,3,16,5,10,0,6,6,129
UCL115161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,35,0,3,44,9,16,3,4,0,6,3,115
UCL121001,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,36,3,13,3,3,3,5,3,94
UCL121002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,3,5,0,0,0,12,6,51
UCL121003,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,12,0,3,0,4,0,5,9,63
UCL121004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,21,3,8,0,6,0,3,3,71
UCL121005,0,0,0,8,3,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,23,5,17,0,0,0,0,3,76
UCL121006,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,13,3,7,0,3,0,15,3,56
UCL121007,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,41,6,15,8,9,3,5,6,108
UCL121008,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,22,0,4,3,4,0,10,3,65
UCL121009,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,3,0,0,0,24,3,37
UCL121010,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,3,14,0,3,0,13,3,63
UCL121011,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,10,0,10,4,8,0,12,0,61
UCL121012,0,0,0,26,6,0,0,7,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,53,3,23,0,5,0,3,8,134
UCL121013,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,16,3,0,4,0,3,0,3,0,17,0,40
UCL121014,0,0,0,14,4,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,20,3,8,3,3,0,3,3,79
UCL121015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,20,0,11,0,4,0,3,3,60
UCL121016,0,0,0,6,0,0,0,0,0,3,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,31,3,25,3,3,3,20,9,110
UCL121017,0,0,0,17,3,0,0,3,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,3,27,4,3,32,0,11,0,0,0,3,4,90
UCL121018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,19,0,9,0,8,0,4,7,68
UCL121019,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,13,0,13,0,0,0,0,3,51
UCL121020,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,18,0,8,0,0,0,5,3,55
UCL121021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,23
UCL121022,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,27,3,12,0,11,0,16,9,92
UCL121023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,17,0,6,0,3,4,57
UCL121024,0,0,0,13,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,44,0,10,0,8,0,6,0,95
UCL121025,0,0,0,6,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,15,3,8,0,10,3,4,3,64
UCL121026,0,0,0,9,3,0,0,3,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,21,0,13,0,7,0,5,3,70
UCL121027,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,33,15,0,53,3,28,0,8,3,3,0,142
UCL121028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,10,0,3,3,8,3,41
UCL121029,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,16,0,9,0,6,0,4,3,58
UCL121030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,21,0,33
UCL121031,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,18,0,3,27,3,13,3,3,0,13,3,92
UCL121032,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,23,0,19,0,3,0,12,4,79
UCL121033,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,14,0,5,0,4,3,55
UCL121034,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,30,3,3,0,6,0,3,4,74
UCL121035,0,0,0,6,3,0,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,24,0,25,0,12,3,5,9,103
UCL121036,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,39,3,19,3,6,0,8,8,117
UCL121037,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,17,0,10,0,3,0,5,4,61
UCL121038,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,6,0,0,0,9,0,37
UCL121039,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,9,0,3,0,3,3,45
UCL121040,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,24,0,7,0,3,0,3,3,55
UCL121041,0,0,0,9,4,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,25,7,8,4,0,0,0,11,80
UCL121042,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,16,3,10,0,3,0,7,4,54
UCL121043,0,0,0,5,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,7,0,0,0,10,4,47
UCL121044,0,0,0,13,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,52,0,19,3,0,0,9,4,110
UCL121045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,3,3,4,5,0,7,4,44
UCL121046,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,16,4,12,3,0,0,4,5,64
UCL121047,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,21,4,10,0,3,0,4,6,66
UCL121048,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,36,0,10,4,9,0,3,0,82
UCL121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,3,0,10,4,28
