UCL_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL115011,6,11,32,23,34,37,6,0,0,145,0,3,6,4,8,4,6,0,0,35,0,0,3,0,4,3,0,0,0,10,0,7,4,0,0,3,0,0,0,17,10,19,43,35,40,45,11,3,0,210,0,3,7,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,15,8,18,53,35,48,52,11,3,0,223,13,5,4,9,19,21,53,35,14,174,0,0,5,3,3,6,14,8,3,43,26,26,57,48,70,80,74,47,18,440,3,3,11,18,21,13,3,0,0,79,5,4,23,13,13,24,11,0,0,96,0,0,3,3,0,9,0,0,0,9,0,0,0,3,0,3,0,0,0,10,7,12,38,37,37,49,11,0,0,187,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,7
UCL115012,15,61,117,126,116,92,12,3,0,543,26,27,39,28,32,41,20,5,0,220,4,0,6,3,13,12,0,0,0,35,0,3,3,0,0,3,0,3,0,15,42,94,162,150,158,149,35,14,3,813,9,7,12,10,5,3,0,0,0,49,3,0,0,0,0,6,0,0,0,15,15,10,12,7,5,12,0,0,0,60,60,110,172,164,165,161,35,10,3,878,62,12,26,22,50,89,141,119,39,558,5,8,14,17,26,20,16,15,6,122,130,122,208,200,242,265,193,147,48,1562,12,37,71,59,80,65,20,0,0,333,51,22,51,76,93,74,21,3,0,399,3,0,12,7,12,8,0,0,0,43,3,3,3,3,0,3,3,0,0,19,63,67,134,139,181,151,39,8,0,786,4,5,0,3,5,0,0,0,0,19,8,3,4,7,4,3,0,0,0,28,9,8,12,6,12,4,0,0,0,49
UCL115013,3,11,54,88,74,49,13,0,0,304,24,13,26,30,34,62,12,6,0,202,0,0,3,5,6,3,0,0,0,19,0,0,3,3,0,0,0,0,0,8,32,29,89,121,114,120,24,9,0,528,3,0,7,10,8,7,0,0,0,42,3,0,3,3,0,3,0,0,0,19,12,3,11,6,11,10,0,0,0,52,36,30,98,130,125,125,23,9,0,583,62,5,15,17,32,66,109,67,30,405,6,3,8,9,14,13,13,3,0,67,103,40,119,161,173,210,144,75,26,1055,0,11,27,56,69,63,8,3,0,227,25,12,38,91,93,72,18,0,0,354,0,0,5,8,3,5,0,0,0,23,5,0,4,4,0,0,0,0,0,13,27,17,77,155,167,136,25,3,0,616,0,0,3,3,8,0,0,0,0,10,4,0,3,5,3,3,0,0,0,24,4,0,5,11,7,4,0,0,0,33
UCL115014,3,11,22,28,33,30,10,0,0,147,4,3,5,4,18,25,7,0,0,69,0,0,0,0,0,0,0,0,0,5,0,3,0,4,3,3,0,0,0,9,9,15,36,43,51,63,15,0,0,232,3,3,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,3,4,0,3,4,7,0,0,0,20,14,21,34,43,57,69,15,0,0,249,17,0,3,9,12,62,127,59,20,320,3,0,5,0,8,10,9,3,0,38,38,22,43,52,79,141,154,69,20,610,0,5,12,20,25,21,0,0,0,84,6,6,13,22,40,49,12,0,0,147,0,0,3,0,0,3,0,0,0,11,3,0,0,3,0,3,0,0,0,11,14,14,29,44,62,72,17,3,0,256,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11
UCL115015,0,13,51,52,54,58,7,3,0,239,8,9,11,18,14,26,11,7,0,94,0,3,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,8,8,23,63,68,65,88,27,10,0,353,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,10,9,21,67,68,71,88,25,10,0,361,16,0,0,4,8,44,118,121,57,366,5,3,4,6,9,9,4,3,4,42,31,27,73,79,82,141,154,138,56,772,3,19,23,25,33,35,0,0,0,143,12,7,26,41,44,48,22,0,0,202,0,0,4,3,4,4,5,0,0,18,0,0,0,0,0,0,0,0,0,3,14,23,49,69,77,96,29,0,0,362,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12
UCL115016,3,13,19,17,27,13,4,3,0,106,4,0,7,3,3,9,9,4,0,42,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,12,15,20,22,34,33,17,6,0,156,0,4,3,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,5,0,4,3,0,0,3,0,0,0,12,12,15,23,22,34,35,17,7,0,168,4,0,4,7,17,23,80,65,16,225,3,0,5,6,3,8,9,15,3,51,20,17,28,34,63,67,106,82,26,446,3,3,3,16,17,10,0,0,0,59,4,3,14,9,20,23,3,0,0,77,0,0,3,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,4,14,30,40,40,7,0,0,143,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,12
UCL115017,3,38,93,126,144,139,25,0,3,571,20,17,39,36,56,72,41,7,0,282,5,0,0,4,7,11,3,0,0,32,0,3,0,6,0,0,0,0,0,9,22,54,131,170,210,223,65,10,3,895,3,3,3,12,7,8,0,0,0,37,5,0,7,3,3,3,0,0,0,19,10,4,5,9,11,6,0,0,0,57,35,65,141,178,218,233,65,12,3,946,48,11,19,24,60,102,225,121,27,640,0,4,9,14,22,19,28,8,0,111,81,72,165,222,304,350,325,140,33,1694,3,20,54,69,118,81,19,0,0,362,19,24,56,93,117,130,48,6,0,487,0,4,7,5,9,5,3,0,0,33,0,0,0,0,0,3,0,0,0,11,23,48,112,164,249,219,75,6,0,896,0,0,3,3,4,9,0,0,0,14,0,3,0,6,3,9,0,0,0,24,3,4,3,10,7,16,0,0,0,46
UCL115018,18,49,106,106,109,75,8,3,0,488,30,10,13,8,15,12,13,3,0,106,0,0,7,7,3,3,0,0,0,14,0,0,0,0,6,3,3,0,0,13,50,61,126,121,137,94,28,3,0,625,8,5,9,12,7,9,0,0,0,42,7,6,0,0,0,0,0,0,0,20,11,9,7,9,12,11,0,0,0,63,60,67,142,133,144,108,27,3,0,688,42,4,12,20,23,40,94,70,25,342,9,8,11,14,26,8,14,7,12,108,120,84,164,161,197,152,135,88,38,1134,6,26,60,57,63,35,3,0,0,239,32,22,49,53,60,49,11,0,0,274,0,5,8,6,5,3,0,0,0,23,0,0,0,0,3,0,0,0,0,8,44,49,119,119,131,88,9,3,0,554,0,9,7,4,10,4,0,0,0,35,3,3,3,3,3,3,0,0,0,22,11,6,7,13,13,8,0,0,0,51
UCL115019,10,21,47,52,47,42,12,0,0,227,5,0,7,3,10,10,8,0,0,49,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,5,17,26,58,55,53,56,20,0,5,289,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,23,26,60,56,54,61,20,0,5,301,14,3,3,13,13,28,45,28,11,155,3,0,0,6,3,5,3,3,0,31,39,31,67,74,73,92,67,37,18,483,4,8,15,22,21,23,3,0,0,93,16,10,20,27,32,23,4,0,0,123,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,14,36,45,54,45,11,0,0,232,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,3,5,4,0,3,0,0,0,10
UCL115020,10,16,52,97,143,67,12,0,0,389,31,16,9,12,23,39,12,0,0,152,3,0,0,4,5,3,3,0,0,16,0,3,0,0,0,0,3,0,0,11,48,35,61,116,172,107,27,0,0,568,0,3,3,0,8,6,0,0,0,19,4,0,0,0,0,0,0,0,0,13,4,3,3,0,8,8,0,0,0,31,55,44,68,114,178,117,31,0,0,599,48,11,12,13,26,58,178,78,20,433,3,0,3,9,6,8,12,3,0,50,106,49,79,136,216,181,211,88,19,1090,4,11,28,57,92,49,3,0,0,245,37,12,34,61,75,69,19,0,0,298,3,0,5,7,7,8,3,0,0,31,0,0,0,4,3,0,0,0,0,16,42,21,69,126,177,128,29,3,0,588,3,5,0,0,4,0,0,0,0,9,9,0,0,3,3,0,0,0,0,16,9,5,3,3,9,7,0,0,0,26
UCL115021,4,16,27,38,48,42,5,0,0,181,9,0,11,9,14,14,3,0,0,56,0,0,0,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,6,11,20,38,46,59,57,14,3,0,249,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,13,17,20,39,51,63,62,12,3,0,271,27,0,3,10,11,24,74,32,9,194,0,4,0,0,3,4,3,6,5,29,45,27,38,61,77,91,93,44,14,493,0,9,19,19,26,23,6,0,0,102,10,8,14,18,27,21,10,0,0,104,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,9,15,29,43,53,49,13,0,0,214,0,3,0,0,3,0,0,0,0,10,0,0,3,0,0,4,0,0,0,10,0,3,3,7,3,4,0,0,0,15
UCL115022,5,21,77,44,58,45,11,0,0,265,3,3,8,12,19,9,3,0,0,62,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,28,92,55,84,58,15,3,0,339,0,3,8,4,0,4,0,0,0,24,0,0,3,0,0,6,0,0,0,15,0,10,10,4,8,3,0,0,0,33,9,36,93,62,85,64,15,3,0,377,19,8,17,7,29,24,40,20,8,172,8,5,21,12,19,29,6,8,3,115,43,53,132,82,136,123,60,27,12,659,0,16,76,55,54,30,3,0,0,235,9,7,20,19,16,15,13,0,0,105,0,3,0,0,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,9,6,29,100,77,79,51,14,0,0,359,3,0,0,3,4,3,0,0,0,16,0,3,0,3,0,3,0,0,0,13,9,3,0,3,4,9,0,0,0,21
UCL115023,5,28,68,67,91,57,5,0,0,314,14,12,7,14,13,9,3,0,0,78,0,3,4,4,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,8,17,40,81,81,111,66,9,0,0,406,4,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,5,0,0,0,21,28,40,89,81,111,75,8,0,0,429,36,0,0,5,3,10,23,17,8,111,3,3,0,3,9,7,0,0,0,26,70,45,88,92,127,92,38,16,8,564,4,9,25,45,47,23,0,0,0,171,16,15,30,40,35,17,5,0,0,166,0,3,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,23,26,67,87,87,46,6,0,0,346,0,0,3,0,0,0,0,0,0,8,6,0,0,3,0,3,0,0,0,10,6,5,4,3,3,3,0,0,0,17
UCL115024,4,9,37,44,36,42,9,3,0,182,8,3,8,6,13,12,11,4,0,58,0,0,5,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,9,15,49,48,54,51,23,10,3,258,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,9,3,0,0,3,3,3,0,0,0,14,16,18,46,52,57,55,23,10,3,270,11,4,4,4,8,14,39,44,11,137,3,0,3,6,5,4,10,3,3,35,32,22,56,65,67,77,66,54,18,446,0,8,20,25,32,30,4,0,0,125,7,11,21,22,20,22,12,5,0,125,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,9,15,45,54,57,55,20,6,0,266,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,18
UCL115025,11,38,154,161,98,79,16,0,0,557,19,12,20,15,13,10,3,0,0,82,3,3,8,4,3,3,0,0,0,26,0,0,3,3,3,0,0,0,0,6,28,50,181,187,116,96,23,3,0,680,5,7,5,3,8,6,0,0,0,37,5,0,0,0,0,3,0,0,0,8,8,3,10,3,8,8,0,0,0,42,36,50,191,184,126,103,23,3,0,725,35,0,6,3,15,56,63,31,13,230,10,9,13,11,6,13,11,3,3,79,82,66,210,203,147,170,97,38,9,1026,8,24,85,62,53,20,8,0,0,262,21,16,73,72,48,37,14,0,0,281,0,3,4,8,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,3,32,42,164,138,107,68,19,0,0,565,4,7,3,4,5,0,0,0,0,24,4,0,9,4,3,4,0,0,0,22,5,6,14,4,3,3,0,0,0,45
UCL115026,8,24,45,68,89,55,11,0,0,289,23,4,11,9,19,31,11,0,0,106,0,0,0,0,0,4,0,0,0,19,3,3,0,0,0,0,0,0,0,7,28,31,57,84,114,89,20,0,0,426,4,4,4,3,4,0,0,0,0,17,7,0,0,0,0,0,0,0,0,4,9,0,4,3,4,0,0,0,0,23,36,31,67,83,112,89,20,0,0,445,38,3,0,9,12,61,114,99,39,380,0,5,5,3,13,12,12,7,5,62,75,39,76,100,138,157,144,108,47,885,4,16,18,41,70,34,0,0,0,189,23,16,22,48,56,50,8,0,0,227,3,0,4,0,3,9,0,0,0,20,5,0,0,6,3,0,0,0,0,7,37,29,44,98,129,95,14,0,0,441,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,13,0,4,3,3,3,3,0,0,0,16
UCL115027,3,8,27,37,45,37,7,0,0,174,11,9,13,26,20,29,12,0,0,114,0,0,0,5,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,17,18,40,64,72,78,20,3,0,304,0,0,3,0,3,8,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,3,0,10,7,0,0,0,24,17,17,46,70,81,87,24,3,0,335,26,3,6,8,19,50,67,48,17,230,9,0,6,3,14,18,10,6,4,67,45,20,56,81,104,151,97,57,19,630,0,3,12,20,31,26,0,0,0,102,13,10,30,50,50,34,12,0,0,188,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,12,18,49,72,85,62,19,0,0,311,0,0,0,5,0,7,0,0,0,20,0,0,0,3,5,3,0,0,0,15,3,6,4,9,8,9,0,0,0,30
UCL115028,5,10,22,25,40,33,3,0,0,139,8,0,6,3,11,7,3,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,12,12,29,33,54,41,11,0,0,194,3,0,3,0,6,4,0,0,0,12,0,0,0,0,3,0,0,0,0,4,3,0,4,3,6,4,0,0,0,22,12,12,31,32,64,48,10,0,0,214,24,0,5,8,15,32,75,46,22,236,0,0,4,3,10,6,6,8,3,35,31,15,45,41,93,86,98,50,25,485,3,4,3,14,25,11,3,0,0,60,11,14,9,21,28,25,5,0,0,110,0,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,10,17,16,30,55,38,7,0,0,187,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,11
UCL115029,8,17,33,59,89,61,20,3,0,295,26,3,7,9,22,39,35,5,0,151,3,0,0,0,5,0,3,0,0,21,0,0,0,3,0,0,0,0,0,7,35,24,47,72,119,103,58,8,0,465,0,0,6,3,0,0,0,0,0,13,4,0,0,3,0,0,0,0,0,6,6,0,3,6,3,3,0,0,0,24,43,26,48,74,123,109,58,8,0,489,19,4,11,16,21,59,186,109,20,438,0,3,0,10,11,13,11,15,12,69,60,36,60,94,154,182,255,127,41,995,0,5,17,42,64,48,9,0,0,188,32,18,25,38,69,63,25,0,0,268,0,0,0,0,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,7,36,21,43,77,143,114,45,0,0,474,3,3,4,0,0,0,0,0,0,11,0,0,3,0,0,4,0,0,0,14,3,3,6,0,0,11,0,0,0,24
UCL115030,8,29,51,73,103,73,14,0,0,345,15,9,9,6,17,28,23,0,0,113,0,0,3,0,3,10,3,0,0,16,3,0,3,0,4,3,0,0,0,12,22,33,63,81,124,110,40,3,0,490,3,0,4,0,3,3,0,0,0,16,0,0,0,0,0,4,0,0,0,8,3,3,4,0,5,7,0,0,0,24,24,37,64,81,133,119,42,3,0,508,21,11,7,4,15,30,91,44,11,222,0,0,3,0,7,4,5,3,0,23,48,49,74,86,150,154,136,51,13,754,0,15,14,32,69,46,7,0,0,190,19,19,25,42,61,39,19,0,0,228,0,0,3,3,7,6,0,0,0,23,0,0,3,0,0,0,0,0,0,4,20,39,47,79,140,94,26,3,0,445,0,0,0,0,3,0,0,0,0,4,0,3,0,3,3,0,0,0,0,9,5,4,0,4,5,3,0,0,0,19
UCL115031,15,30,156,204,192,96,12,0,0,713,28,18,15,19,25,29,7,0,0,145,0,0,3,10,12,4,3,0,0,38,3,0,5,3,5,7,0,0,0,22,44,49,184,245,229,136,27,9,0,919,3,3,0,0,0,3,0,0,0,9,12,3,0,0,0,0,0,0,0,19,11,6,3,0,0,3,3,0,0,29,56,56,186,244,229,138,31,9,0,946,52,8,12,7,6,30,63,26,6,208,6,4,15,17,21,10,9,3,0,81,109,69,211,263,259,179,104,40,6,1241,11,32,90,158,156,58,9,0,0,516,46,15,51,76,50,35,16,0,0,293,3,3,23,12,8,9,0,0,0,60,0,0,3,3,4,0,0,0,0,10,62,50,169,247,220,104,30,0,0,875,3,4,0,3,5,0,0,0,0,18,5,0,3,6,0,0,0,0,0,14,7,4,3,5,6,3,0,0,0,30
UCL115032,23,27,95,98,73,54,8,0,0,367,7,7,10,11,13,14,3,0,0,56,4,0,0,3,3,0,0,0,0,13,3,0,0,5,4,6,0,0,0,18,37,31,99,114,89,67,8,0,0,454,0,4,3,3,3,4,0,0,0,19,4,0,0,0,0,0,0,0,0,7,4,7,3,4,3,4,0,0,0,21,37,38,106,116,94,76,8,0,0,475,29,5,9,8,14,12,31,12,0,119,0,0,3,4,3,3,4,0,0,25,67,39,116,133,106,89,45,18,0,617,9,17,48,52,47,18,3,0,0,201,22,19,43,49,33,20,4,0,0,185,0,0,3,3,4,3,0,0,0,20,3,0,0,3,0,0,0,0,0,11,33,37,97,104,85,46,9,0,0,408,3,0,3,0,4,0,0,0,0,13,7,0,3,0,3,0,0,0,0,8,5,0,10,3,3,0,0,0,0,26
UCL115033,23,45,138,131,135,77,15,0,0,561,23,9,17,13,12,31,7,0,0,112,4,0,7,4,0,6,5,0,0,19,0,0,3,7,4,0,0,0,0,12,49,52,161,148,146,114,28,0,0,709,4,3,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,6,3,7,0,0,3,0,0,0,25,56,56,167,150,149,118,24,0,0,732,34,6,4,24,15,31,88,63,16,275,3,3,15,5,8,10,10,8,0,51,90,58,185,178,174,156,124,72,16,1064,9,25,79,75,81,52,10,0,0,329,44,23,56,70,66,39,16,0,0,315,0,0,13,3,8,9,0,0,0,36,0,0,4,0,0,0,0,0,0,11,47,47,159,158,153,100,27,0,0,685,3,5,0,5,0,3,0,0,0,13,3,0,0,0,4,4,0,0,0,18,9,5,0,3,8,11,0,0,0,31
UCL115034,6,39,53,83,122,72,11,0,0,380,24,15,10,13,29,34,6,0,0,134,0,0,3,0,3,4,0,0,0,18,0,0,0,0,0,4,0,3,0,14,37,52,65,100,157,111,17,3,0,549,5,3,9,4,8,5,0,0,0,27,7,4,0,3,0,5,0,0,0,15,5,5,11,5,10,11,0,0,0,45,49,58,78,110,164,119,17,3,0,591,45,19,12,17,48,93,215,116,35,606,3,7,8,4,11,19,15,13,0,86,98,83,93,133,230,225,252,132,35,1279,9,22,27,55,62,40,7,0,0,219,25,24,31,55,79,52,19,0,0,282,3,3,6,0,6,3,0,0,0,24,0,0,0,0,4,0,0,4,0,9,36,44,67,112,149,97,24,4,0,536,3,0,3,7,0,0,0,0,0,16,5,3,4,5,8,0,0,0,0,24,9,6,9,13,7,3,0,0,0,39
UCL115035,9,10,36,47,71,48,6,0,0,219,18,9,10,12,9,11,6,0,0,77,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,4,27,19,41,61,77,60,14,0,0,305,3,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,9,32,24,48,62,81,60,14,0,0,318,24,3,0,3,3,23,38,22,6,113,3,3,0,4,5,0,3,0,0,17,56,31,48,66,89,83,54,22,6,449,0,6,10,26,43,21,0,0,0,108,37,11,23,30,51,18,0,0,0,170,0,0,3,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,36,18,37,63,95,44,3,0,0,297,0,0,3,0,3,3,0,0,0,8,0,0,0,0,4,0,0,0,0,3,3,0,3,0,5,3,0,0,0,14
UCL115036,12,14,30,32,40,50,6,3,0,186,9,6,18,3,12,11,11,0,0,60,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,3,0,0,0,6,18,20,47,36,57,61,13,4,0,261,4,4,0,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,4,3,0,3,4,3,0,0,0,19,18,25,49,44,66,61,13,4,0,281,18,7,6,8,17,21,64,51,16,202,0,0,4,4,3,7,5,3,0,29,34,29,59,53,86,87,80,61,12,514,0,7,17,15,39,24,4,0,0,108,6,14,32,19,31,28,6,4,0,138,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,11,21,46,36,71,59,10,6,0,259,3,0,0,3,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,14,5,0,0,3,3,3,0,0,0,23
UCL115037,17,70,200,172,143,137,21,0,0,757,12,9,14,13,19,17,9,0,0,89,0,0,4,8,9,14,3,0,0,42,3,3,4,9,3,3,0,0,0,25,29,84,229,204,169,164,32,3,0,909,10,7,8,8,12,13,0,0,0,56,0,0,0,0,3,4,0,0,0,7,15,6,8,8,12,18,0,0,0,65,40,89,239,211,181,182,30,3,0,974,51,7,25,12,23,36,87,46,25,313,14,18,37,32,34,34,17,7,0,200,104,107,299,252,238,261,144,60,26,1489,15,35,111,67,79,53,8,0,0,364,24,21,79,62,54,44,10,4,3,293,0,0,12,14,10,13,0,0,0,46,3,0,3,3,3,4,3,0,0,21,42,59,200,139,144,112,21,6,3,723,3,3,4,5,0,0,0,0,0,19,5,0,0,7,0,5,0,0,0,16,8,4,7,13,0,5,0,0,0,37
